"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Clethrionomys_rutilus"	1.00196374092636	0.00105382281898789	0.000438109266652855	0.000951805518400508	0.000748367611137357	0.000485846666163036	0.000869101550800658	0.000533135445541296	0.00041996540415896	0.000526244103948492	0.000538966468015778	0.000415297858198236	0.000393979787940712	0.000383876932785591	0.000378749741920513	0	0.00922230724510584	0.00919303760657155	0.00918668782223239	0.00920185202750552	0.00922337668057067	0.00916401038675338	0.00916032939702375	0.0091772760039701	0.00915771233510134	0.00915679863219439	1.82090706920117e-05	9.58020744534443e-06	8.69101550800659e-06	0.00910876128114871	1.48932469786601e-05	6.57805129935614e-06	0
"Sorex_araneus"	0.00105382281898789	1.00196374092636	0.000438109266652855	0.000951805518400508	0.000748367611137357	0.000485846666163036	0.000869101550800658	0.000533135445541296	0.00041996540415896	0.000526244103948492	0.000538966468015778	0.000415297858198236	0.000393979787940712	0.000383876932785591	0.000378749741920513	0	0.00922230724510584	0.00919303760657155	0.00918668782223239	0.00920185202750552	0.00922337668057067	0.00916401038675338	0.00916032939702375	0.0091772760039701	0.00915771233510134	0.00915679863219439	1.82090706920117e-05	0.00910876128114871	8.69101550800659e-06	9.58020744534443e-06	1.48932469786601e-05	6.57805129935614e-06	0
"Neomys_fodiens"	0.000963840386636281	0.000963840386636281	1.00095855288182	0.000962953689186659	0.000962059678211545	0.000673528653893395	0.000780862902235082	0.000491510975360436	0.000529660910343869	0.00047472434479082	0.00029037055053581	0.000575517663953813	0.000472445787724478	0.000672646266681367	0.000328495022996891	0	0.0201438649395656	0.0201158814839193	0.0201082866168917	0.000112710904894492	0.0201414840969336	0.0200792110877958	5.97779924596857e-05	7.94148490824414e-05	5.51578891898932e-05	4.89823231659701e-05	1.74381659142174e-05	8.7621853330571e-06	7.80862902235083e-06	8.7621853330571e-06	1.66236062900135e-05	5.93405430988525e-06	0
"Microtus_arvalis"	0.00104698607024056	0.00104698607024056	0.000481476844593329	1.00154674938338	0.000711067618582024	0.00042254196763692	0.00145641319689222	0.000474616691308235	0.000350158434819942	0.000466709519429228	0.000481182598651649	0.000456549440840043	0.000321572078161997	0.000421755505001066	0.000416244681235893	0	0.0101302916460425	0.0100971859649219	0.0100969889474923	0.0101100308381875	0.010133694594377	0.0100780117604011	0.0100707126346696	7.07816372268779e-05	0.0100701051241647	0.0100690975051746	0.0100300316258027	9.51805518400508e-06	1.45641319689222e-05	9.51805518400508e-06	1.37346203104434e-05	5.83386899286535e-06	0
"Microtus_oeconomus"	0.000914671524723436	0.000914671524723436	0.000534477599006414	0.000790075131757805	1.00146947397173	0.000592891616373333	0.000688730382846927	0.000650639436609379	0.000512570736351392	0.00119919442265736	0.000286657313691939	0.00032109819106609	0.000480792703600816	0.00046838734021833	0.000276678205654066	0	0.0112482576626575	0.0112236827223097	0.0112098912772518	0.0112307244647682	0.0112449232030718	0.0111775740529473	0.0111846909670839	0.0112053848539503	4.51790475551463e-05	4.40685479198456e-05	1.47880551460473e-05	8.31519567930397e-06	6.88730382846927e-06	8.31519567930396e-06	0.0111424285299691	1.4989930283217e-05	0
"Sorex_minutus"	0.000890718887965566	0.000890718887965566	0.000561273878244495	0.0007042366127282	0.00088933742456	1.00088673773277	0.000552162687062734	0.000734967519644662	0.000766695542187291	0.000721711857829548	0.000427937679002967	0.000241641398150647	0.000719008696524951	0.000700437002329345	0.000413424294041129	0	0.0168109049854923	0.0167888697187781	0.0167729036248051	0.0167954153267446	0.0168059066819996	5.59069213282222e-05	5.99112656931798e-05	0.0167670657399291	4.3358670403836e-05	4.76532428010981e-05	1.25639929979093e-05	8.0974444360506e-06	5.52162687062734e-06	8.0974444360506e-06	1.89029251624249e-05	9.02139822286934e-06	0
"Microtus_gregalis"	0.000956011705880724	0.000956011705880724	0.000390431451117541	0.00145641319689222	0.000619857344562234	0.000331297612237641	1.00245813147899	0.000474500829758998	0.000258942353530753	0.000375324332948523	0.000481240317152882	0.000456686648074804	0.000230333167733852	0.000330610932461996	0.000325217023783605	0	0.0101267846404403	8.13834315373615e-05	0.0100964444503788	0.0101060644644676	0.0101297362189643	0.0100826405768276	0.0100760146829278	6.1801179807966e-05	0.0100775694503198	0.0100742827097125	0.0100391454467589	8.69101550800658e-06	0.0100245813147899	8.69101550800658e-06	1.15788579903258e-05	4.69155416185654e-06	0
"Microtus_agrestis"	0.000977414983492377	0.000977414983492377	0.00040959247946703	0.000791027818847057	0.000975959154914068	0.000734967519644662	0.000790834716264995	1.00097308963792	0.000614958027220896	0.000808421238039256	0.000427964367890004	0.000241701409460808	0.000567257193112375	0.000548677982807688	0.000261728588435123	0	0.0168070848851607	0.000108233102815943	0.0167710326532287	0.0167908344276879	0.0168013289393272	5.86681823051808e-05	0.0167374238902535	0.0167660583153276	4.8191629463484e-05	4.86923089378419e-05	1.58186253511205e-05	8.88559075902161e-06	7.90834716264996e-06	8.88559075902161e-06	2.0949256085647e-05	1.01052654754907e-05	0
"Sorex_caecutiens"	0.000923923889149712	0.000923923889149712	0.000529660910343869	0.000700316869639883	0.000922627325432506	0.000920034650624749	0.000517884707061506	0.000737949632665076	1.00091907285298	0.000721667647901304	0.000369645536382391	0.000146280309272933	0.000718936920999372	0.000696658461134887	0.000352426498273265	0	0.0201442224650159	0.0201245052013983	0.0201097729625377	0.0201313899908064	0.000134651670413196	5.34822725991008e-05	6.05520528035843e-05	0.0201038570540875	4.00305503928434e-05	4.51842051178517e-05	1.21820157670139e-05	8.3993080831792e-06	5.17884707061506e-06	8.3993080831792e-06	1.92722603257941e-05	9.02084559876629e-06	0
"Apodemus_uralensis"	0.000723585642929176	0.000723585642929176	0.000296702715494262	0.000583386899286536	0.00134909372548953	0.000541283893372161	0.000469155416185654	0.000606315928529442	0.000451042279938315	1.00260083485538	0.000321768503578691	0.000181771990036951	0.000540476119838983	0.00040121668370172	0.000310789804318169	0	0.0126350769812292	0.0126170702368774	8.07773533176972e-05	0.0126259330022048	0.0126338258807384	4.91498100974602e-05	0.0125812871572044	0.0126060488703397	3.46611955759318e-05	3.78866409329622e-05	1.05254231547219e-05	6.57805129935614e-06	4.69155416185655e-06	6.57805129935614e-06	0.0125475003659755	0.0125325104356923	0
"Sicista_betulina"	0.00118572622963471	0.00118572622963471	0.00029037055053581	0.000962365197303298	0.00051598316464549	0.00051352521480356	0.000962480634305764	0.000513557241468005	0.000369645536382391	0.000514829605725906	1.00118024549116	0.000623363466597685	0.000512698572605194	0.000290279692492373	0.000480213273716327	0	0.0201385425578484	9.31747995023596e-05	8.26642198366314e-05	0.000105551482192501	0.0201431549789637	6.79317609862188e-05	6.15349207399344e-05	0.0200920970080068	0.0200799961135248	0.0200764173587028	1.92484583160906e-05	1.07793293603156e-05	9.62480634305764e-06	1.07793293603156e-05	1.21685163454126e-05	6.43537007157383e-06	0
"Apodemus_agrarius"	0.00114206911004515	0.00114206911004515	0.000719397079942267	0.00114137360210011	0.000722470929898703	0.00036246209722597	0.00114171662018701	0.000362552114191212	0.000182850386591166	0.000363543980073901	0.000779204333247106	1.00113583479358	0.000361572246873903	0.000361663288815281	0.000182230408188972	0	0.0251447407363996	8.78568386614318e-05	8.89850352066959e-05	9.09285985009767e-05	0.0251456394888725	0.0250944070613479	6.22100848968792e-05	7.18927569620177e-05	0.0250875757516373	6.37356420024494e-05	2.28309022228712e-05	1.03824464549559e-05	1.14171662018701e-05	1.03824464549559e-05	1.2571754527576e-05	4.54429975092377e-06	0
"Clethrionomys_glareolus"	0.000866755533469567	0.000866755533469567	0.000472445787724478	0.000643144156323993	0.000865426866481468	0.000862810435829941	0.000460666335467705	0.00068070863173485	0.000718936920999372	0.000864761791742374	0.000512698572605194	0.000289257797499123	1.00086182288758	0.000639435113014353	0.000495383737065528	0	0.0201442862212731	0.0201232335910932	9.87548247350724e-05	0.0201297364825557	0.0201422920762797	5.30935111995294e-05	5.8567816766589e-05	0.0201037790534029	4.42827128251274e-05	4.94358613142875e-05	1.1038104917917e-05	7.87959575881425e-06	4.60666335467705e-06	7.87959575881425e-06	2.0425376468796e-05	1.08095223967797e-05	0
"Sorex_tundrensis"	0.000844529252128299	0.000844529252128299	0.000672646266681368	0.000843511010002132	0.000843097212392994	0.000840524402795214	0.000661221864923993	0.000658413579369226	0.000696658461134887	0.000641946693922752	0.000290279692492373	0.000289330631052225	0.000639435113014353	1.0008395215481	0.000495365120874834	0	0.0201427808736465	0.0201245403637369	0.0201089289780861	0.0201286732167086	0.0201412318324457	6.04563439749844e-05	5.87680461952396e-05	9.02569228253976e-05	4.3441265686838e-05	4.85921279324032e-05	1.50473287492612e-05	7.67753865571181e-06	6.61221864923993e-06	7.67753865571181e-06	1.7392080478401e-05	8.02433367403439e-06	0
"Micromys_minutus"	0.00104156179028141	0.00104156179028141	0.000410618778746114	0.00104061170308973	0.000622525962721648	0.000620136441061694	0.000813042559459013	0.000392592882652684	0.000440533122841581	0.000621579608636338	0.000600266592145408	0.000182230408188972	0.00061922967133191	0.000619206401093543	1.00103531238848	0	0.000127392403560621	0.0251220404809195	9.06769729783958e-05	0.02512850174565	0.0251444645508158	5.71591206425113e-05	5.8703944681697e-05	8.37035971336158e-05	5.40351217691455e-05	0.0250753621712764	1.85365426254874e-05	9.46874354801281e-06	8.13042559459014e-06	9.46874354801281e-06	1.46867002493059e-05	7.76974510795422e-06	0
"Spermophilus_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101
"Ctenophthalmus_assimilis"	0.00724609854972601	0.00724609854972601	0.00719423747841628	0.00723592260431604	0.00723102278313696	0.00720467356521098	0.00723341760031449	0.0072030363793546	0.00719436516607712	0.00722004398927385	0.00719233662780301	0.00718421163897133	0.00719438793616896	0.00719385031201662	3.63978295887488e-05	0	1.00158615323632	0.00107122637620496	0.00102856290420166	0.00111972640896236	0.00144317587873949	0.00068027538653798	0.00056708650218387	0.000974092787492063	0.000599892671935303	0.000421197326700739	0.000144693402046305	6.58736231793274e-05	7.23341760031449e-05	6.58736231793274e-05	0.000170595247456334	9.02505498659231e-05	0
"Corrodopsylla_birulai"	0.00919303760657155	0.00919303760657155	0.00914358249269057	0.00917925996811084	0.00918301313643523	0.0091575653011517	7.39849377612378e-05	5.90362378996053e-05	0.00914750236427194	0.00917605108136534	4.23521815919816e-05	3.19479413314297e-05	0.00914692435958783	0.00914751834715312	0.00913528744760709	0	0.00136337902426086	1.00158839168161	0.00106409415638691	0.0014072438184321	0.0014088111631656	0.000545382415040844	0.00047739664246914	0.000904225859871982	0.000261324329525147	0.000488907817182038	9.25324490587208e-05	8.35730691506504e-05	7.39849377612378e-07	8.35730691506504e-05	0.000216734117810792	0.000114700638517067	0
"Palaeopsylla_soricis"	0.0101053566044556	0.0101053566044556	0.0100541433084458	0.0100969889474923	0.0100889021495266	0.010063742174883	0.0100964444503788	0.0100626195919372	0.0100548864812689	6.46218826541578e-05	4.13321099183157e-05	3.55940140826784e-05	4.93774123675362e-05	0.010054464489043	3.62707891913583e-05	0	0.00143998806588233	0.00117050357202561	1.00143647625155	0.00123809547689276	0.00123979710598674	0.000699739719716861	0.000666285103261341	0.000834991725601775	0.000387384582973793	0.000387401502351509	0.000201934333978711	9.18668782223239e-05	0.000100964444503788	9.18668782223239e-05	0.000112906686305695	8.07773533176972e-07	0
"Amalaraeus_penicilliger"	0.00843503102521339	0.00843503102521339	4.69628770393718e-05	0.00842502569848954	0.00842304334857617	0.0083977076633723	0.00842172038705633	0.00839541721384397	0.00838807916283601	0.00841728866813654	4.39797842468755e-05	3.03095328336589e-05	0.00838739020106486	0.0083869471736286	0.00837616724855001	0	0.00130634747712275	0.00128997350022943	0.00103174623074397	1.00151317506679	0.00134799007507978	0.000417118027715248	0.000660560760436059	0.000968444076933094	0.000323468995319663	0.000532115438212572	0.000168467460855459	7.66821002292127e-05	8.42172038705634e-05	7.66821002292127e-05	0.000198805478891442	0.000105216108351707	0
"Megabothris_walkeri"	0.00724693882044838	0.00724693882044838	0.0071933871774763	0.00723835328169782	0.00722887920197474	0.00720253143514267	0.00723552587068876	0.00720056954542594	4.8089882290427e-05	0.00721932907470767	0.00719398392105846	0.00718446842539216	0.00719367574152848	0.00719329708301632	0.0071841327288045	0	0.00144317587873949	0.00110692305677297	0.000885569361419098	0.0011554200643541	1.00162181739931	0.00068030164973829	0.000567073301411571	0.000831091691370964	0.000599992704587991	0.0005999843121733	0.000144738791523866	6.58812620040762e-05	7.23552587068876e-05	6.58812620040762e-05	0.000170562493455788	9.02416134338459e-05	0
"Hystrichopsylla_talpae"	0.0144005877506125	0.0144005877506125	0.0143422936341398	0.0143971596577159	0.0143711666395037	4.79202182813333e-05	0.0144037722526108	5.02870134044407e-05	3.8201623285072e-05	5.61712115399546e-05	4.85226864187277e-05	0.0143396611779131	3.79239365710924e-05	4.31831028392746e-05	3.26623546528636e-05	0	0.00136055077307596	0.000857029509349897	0.000999628171024086	0.000715059476083283	0.00136060329947658	1.00135485521875	0.000711058073658363	0.000426340389785283	0.000909300170472422	0.000551625199890917	0.000288009319103267	0.000130914434096477	0.000144037722526108	0.000130914434096477	0.000160381769472068	7.02140144249432e-07	0
"Neopsylla_pleskei"	0.0143948033381802	0.0143948033381802	4.26985660426327e-05	0.0143867323352423	0.0143803169576793	5.1352513451297e-05	0.0143943066898969	0.014346363334503	4.32514662882745e-05	0.0143786138939479	4.39535148142389e-05	3.55486199410738e-05	4.18341548332778e-05	4.19771758537426e-05	3.3545111246684e-05	0	0.00113417300436774	0.000750194723880077	0.000951835861801915	0.00113238987503324	0.00113414660282314	0.000711058073658363	1.00112815411609	0.000843780383779894	0.000551301873104025	0.000551251785386665	0.000287810390251392	0.000130861848528911	0.000143943066898969	0.000130861848528911	0.000339513973204119	0.000179732673674349	0
"Frontopsylla_elata"	0.011216670671519	0.011216670671519	4.41193606013563e-05	7.86462635854198e-05	0.0112053848539503	0.0111780438266194	6.86679775644067e-05	0.0111773722102184	0.0111688094744931	0.0112053767736353	0.0111622761155594	3.19523364275634e-05	0.0111687661407794	5.01427349029986e-05	3.72015987260515e-05	0	0.00151525544720988	0.00110516493984353	0.000927768584001971	0.00129125876924412	0.00129280929768817	0.000331598080944109	0.000656273631828807	1.00151109825448	0.000429456939888265	0.000429588171445728	1.47314241149827e-06	0.000101969733377445	6.86679775644067e-07	0.000101969733377445	0.000264571485825444	0.000140067209670441	0
"Megabothris_turbidus"	0.0167891392810191	0.0167891392810191	4.59649076582443e-05	0.0167835085402745	6.77685713327194e-05	4.3358670403836e-05	0.0167959490838663	4.8191629463484e-05	3.33587919940362e-05	4.62149274345757e-05	0.016733330094604	0.0167250505010916	3.69022606876062e-05	3.62010547390316e-05	3.60234145127637e-05	0	0.00139974956784904	0.000479094604129436	0.000645640971622987	0.000646937990639326	0.00139998297737198	0.00106085019888449	0.000643185518621363	0.000644185409832398	1.0013938445185	0.000976618841333019	0.000335794576241409	0.000152628538918356	0.000167959490838663	0.000152628538918356	1.3306707188513e-06	5.77686592932196e-07	0
"Peromyscopsylla_bidentata"	0.0167874641590231	0.0167874641590231	4.08186026383084e-05	0.016781829175291	6.61028218797685e-05	4.76532428010981e-05	0.0167904711828542	4.86923089378419e-05	3.76535042648764e-05	5.05155212439496e-05	0.016730347798919	4.24904280016329e-05	4.11965510952396e-05	4.04934399436693e-05	0.0167169081141843	0	0.000982793762301725	0.00089633099816707	0.000645669170585849	0.00106423087642514	0.00139996339507103	0.00064356273320607	0.00064312708295111	0.000644382257168592	0.00097661884133302	1.00139347928349	0.000335723003581452	0.000152613310536573	0.000167904711828542	0.000152613310536573	1.36591981421347e-06	6.31444015549371e-07	0
"Amphipsylla_kuznetzovi"	0.000100149888806064	0.000100149888806064	4.35954147855435e-05	0.0501501581290134	6.65462481572129e-05	3.7691978993728e-05	0.0501957272337943	4.74558760533616e-05	3.04550394175347e-05	4.21016926188876e-05	4.81211457902265e-05	4.56618044457424e-05	2.75952622947924e-05	3.76183218731531e-05	3.70730852509749e-05	0	0.00101285381432414	0.000508928469822964	0.00100967166989356	0.00101080476513275	0.00101317154066706	0.00100803261686144	0.00100733636587987	6.6291408517422e-06	0.00100738372872423	0.00100716901074436	1.00100345885363	9.10453534600583e-07	0.000501957272337943	9.10453534600583e-07	1.26567391503846e-06	5.26271157736095e-07	0
"Rhadinopsylla_integella"	0.000105382281898789	0.100196374092636	4.38109266652855e-05	9.51805518400508e-05	7.48367611137357e-05	4.85846666163036e-05	8.69101550800658e-05	5.33135445541296e-05	4.1996540415896e-05	5.26244103948491e-05	5.38966468015778e-05	4.15297858198236e-05	3.93979787940712e-05	3.83876932785591e-05	3.78749741920513e-05	0	0.000922230724510583	0.000919303760657155	0.000918668782223239	0.000920185202750552	0.000922337668057067	0.000916401038675338	0.000916032939702375	0.00091772760039701	0.000915771233510134	0.00091567986321944	1.82090706920117e-06	1.00091087612811	8.69101550800658e-07	9.58020744534443e-07	1.48932469786601e-06	6.57805129935614e-07	0
"Ctenophthalmus_breviatus"	9.56011705880724e-05	9.56011705880724e-05	3.90431451117541e-05	0.000145641319689222	6.19857344562234e-05	3.31297612237641e-05	0.100245813147899	4.74500829758998e-05	2.58942353530753e-05	3.75324332948524e-05	4.81240317152882e-05	4.56686648074804e-05	2.30333167733852e-05	3.30610932461997e-05	3.25217023783605e-05	0	0.00101267846404403	8.13834315373616e-06	0.00100964444503788	0.00101060644644676	0.00101297362189643	0.00100826405768276	0.00100760146829279	6.1801179807966e-06	0.00100775694503198	0.00100742827097125	0.00100391454467589	8.69101550800658e-07	1.00100245813148	8.69101550800658e-07	1.15788579903258e-06	4.69155416185654e-07	0
"Peromyscopsylla_silvatica"	0.100196374092636	0.000105382281898789	4.38109266652855e-05	9.51805518400508e-05	7.48367611137357e-05	4.85846666163036e-05	8.69101550800658e-05	5.33135445541296e-05	4.1996540415896e-05	5.26244103948491e-05	5.38966468015778e-05	4.15297858198236e-05	3.93979787940712e-05	3.83876932785591e-05	3.78749741920513e-05	0	0.000922230724510583	0.000919303760657154	0.000918668782223239	0.000920185202750552	0.000922337668057067	0.000916401038675338	0.000916032939702375	0.00091772760039701	0.000915771233510134	0.00091567986321944	1.82090706920117e-06	9.58020744534443e-07	8.69101550800658e-07	1.00091087612811	1.48932469786601e-06	6.57805129935614e-07	0
"Amphipsylla_sibirica"	8.19128583826306e-05	8.19128583826306e-05	4.15590157250338e-05	6.8673101552217e-05	0.0501409283848609	5.67087754872747e-05	5.78942899516291e-05	6.28477682569411e-05	4.81806508144853e-05	0.0501900014639019	3.04212908635315e-05	2.5143509055152e-05	5.106344117199e-05	4.34802011960025e-05	2.93734004986117e-05	0	0.00119416673219434	0.00119203764795935	0.000564533431528474	0.00119283287334865	0.00119393745419051	0.000561336193152239	0.00118829890621442	0.0011905716862145	3.9920121565539e-06	4.0977594426404e-06	1.26567391503846e-06	7.44662348933006e-07	5.78942899516291e-07	7.44662348933006e-07	1.0011844964448	0.000627375018298774	0
"Megabothris_rectangulatus"	7.23585642929176e-05	7.23585642929176e-05	2.96702715494262e-05	5.83386899286535e-05	0.000134909372548953	5.41283893372161e-05	4.69155416185654e-05	6.06315928529442e-05	4.51042279938315e-05	0.100260083485538	3.21768503578691e-05	1.81771990036951e-05	5.40476119838984e-05	4.0121668370172e-05	3.10789804318169e-05	0	0.00126350769812292	0.00126170702368774	8.07773533176972e-06	0.00126259330022048	0.00126338258807384	4.91498100974602e-06	0.00125812871572044	0.00126060488703397	3.46611955759318e-06	3.78866409329623e-06	1.05254231547219e-06	6.57805129935614e-07	4.69155416185654e-07	6.57805129935614e-07	0.00125475003659755	1.00125325104357	0
"Oropsylla_ilovaiskii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101
