"Nephrosperma_vanhoutteanum"	"Northea_hornei"	"Dillenia_ferruginea"	"Craterispermum_microdon"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Paragenipa_wrightii"	"Diospyros_seychellarum"	"Memecylon_eleagni"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_107"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Tricimba_seychellensis"	"Phelsuma_sp1_M_PL_107"	"Unidentified_sp3_M_PL_107"	"Lygistorrhina_sp1_M_PL_107"	"Hemipyrellia_sp1_M_PL_107"	"Mabuya_sechellensis"	"Scaptodrosophila_sp1_M_PL_107"	"Dichaetomyia_fasciculifera"	"Melanostoma_annulipes"	"Unidentified_sp2_M_PL_107"	"Unidentified_sp4_M_PL_107"
"Excoecaria_benthiamiana"	0.00112341360584221	0.0011237399965262	0.00112403492785228	0.00112152292646287	0.00112152292646287	5.31825025583937e-06	0.00112152292646287	0.00112341341198158	0.001117784516708	3.75653958695241e-06	1.00111498007287	0.100348206558158	0.000224355507166018	1.26189562177982e-05	5.00686902781983e-05	7.47681950975248e-05	5.0076431779373e-05	1.87235600973702e-05	3.75723349499617e-05	1.26189562177982e-05	3.75723349499617e-05	1.87235568663597e-05	1.87339154642046e-05	1.24859999614022e-05	1.24859999614022e-05	1.24859999614022e-05	1.24859999614022e-05	1.87339154642046e-05	3.73840975487624e-05
"Apis_mellifera"	0.0112341360584221	0.011237399965262	0.0112403492785228	0.0112152292646287	0.0112152292646287	5.31825025583937e-05	0.0112152292646287	0.0112341341198158	0.01117784516708	3.75653958695241e-05	0.0111498007286842	1.00348206558158	0.00224355507166018	0.000126189562177982	0.000500686902781983	0.000747681950975248	0.00050076431779373	0.000187235600973702	0.000375723349499617	0.000126189562177982	0.000375723349499617	0.000187235568663597	0.000187339154642046	0.000124859999614022	0.000124859999614022	0.000124859999614022	0.000124859999614022	0.000187339154642046	0.000373840975487624
"Lasioglossum_mahense"	0.0126310962045526	8.90015055138468e-05	0.0126345943461776	0.0126054982848163	0.0126054982848163	0.0125854159278439	0.0126054982848163	0.0126232462384496	0.0125634799572002	3.8727537518658e-05	2.80444383957522e-05	0.0025239994556177	1.00283484150436	0.000315624303812918	0.000423243833277896	0.000840366552321085	0.000736719146325087	0.000210518270075877	0.00042219662530066	0.000315624303812918	0.00042219662530066	0.000210387437307494	0.000210576572436293	9.8890561682052e-07	9.88905616820519e-07	9.88905616820519e-07	9.8890561682052e-07	0.000210576572436293	0.000420183276160542
"Nectarinia_dussumieri"	6.78353803357715e-05	0.0504718815356823	8.1929124390197e-05	2.21645752169348e-05	2.21645752169348e-05	0.0502429526796578	2.21645752169348e-05	3.63798596873748e-05	2.2090693299545e-05	1.42285332883509e-05	6.30947810889911e-06	0.00056785302980092	0.00126249721525167	1.00181687250072	0.000563244784574041	1.47763834779565e-06	0.00181936857580001	1.13058967226286e-06	2.21120510999747e-06	0.00181687250072125	2.21120510999747e-06	6.0633099478958e-07	1.36548540650328e-06	0.000560798683729803	0.000560798683729803	0.000560798683729803	0.000560798683729803	1.36548540650328e-06	7.38819173897826e-07
"Rhiparida_seychellensis"	0.000124875451148849	0.0252192842880182	0.0251735292006769	2.31755201352812e-05	2.31755201352812e-05	5.63248968060857e-05	2.31755201352812e-05	0.0251980200702964	2.3098268401497e-05	0.0251329251017777	1.25171725695496e-05	0.00112654553125946	0.000846487666555791	0.000281622392287021	1.00195750426111	1.54503467568542e-06	0.00070326246981745	2.08125751914748e-06	0.00125981242875001	0.000281622392287021	0.00125981242875001	0.000419967001171607	0.000419558820011282	0.000280214269866869	0.000280214269866868	0.000280214269866869	0.000280214269866869	0.000419558820011282	7.72517337842708e-07
"Unidentified_sp1_M_PL_107"	7.98168303109525e-05	3.78809413738323e-05	7.98493097816064e-05	7.96679851152007e-05	0.0502468920653827	4.22695599679006e-05	0.0502468920653827	7.97905697600852e-05	7.94024251648167e-05	2.55160312335057e-07	3.73840975487624e-05	0.00336456877938862	0.00336146620928434	1.47763834779565e-06	3.09006935137083e-06	1.00334979280436	4.13874068267163e-06	1.33028050518254e-06	2.6686286782618e-06	1.47763834779565e-06	2.6686286782618e-06	1.32984282933475e-06	1.33082182969344e-06	4.20899348598137e-07	4.20899348598137e-07	4.20899348598137e-07	4.20899348598137e-07	1.33082182969344e-06	2.65559950384002e-06
"Hemipyrellia_germana"	0.0251446794102956	0.0252771209771059	0.02517614826128	3.10405551200373e-05	3.10405551200372e-05	0.0251530955261755	3.10405551200372e-05	7.6772007642617e-05	3.09370866029705e-05	4.57069676935755e-05	1.25191079448433e-05	0.00112671971503589	0.00147343829265018	0.000909684287900006	0.00070326246981745	2.06937034133582e-06	1.00174836474909	0.000419077990171593	0.000421881089222089	0.000909684287900007	0.000421881089222089	1.27953346071028e-06	0.000419602471021333	0.000280856899745621	0.000280856899745621	0.000280856899745621	0.000280856899745621	0.000419602471021333	1.03468517066791e-06
"Neophyllomyza_approximatonervis"	0.100360881684651	6.13382170991152e-05	8.21651958602329e-05	3.99084151554763e-05	3.99084151554763e-05	6.31857439591996e-05	3.99084151554763e-05	0.000152167487723805	3.9775387104958e-05	0.000112138488139307	1.87235600973703e-05	0.00168512040876332	0.00168414616060702	2.26117934452571e-06	8.32503007658991e-06	2.66056101036508e-06	0.00167631196068637	1.00167268136141	0.00167895543581088	2.26117934452571e-06	0.00167895543581088	2.53612479539674e-06	1.36941993100388e-06	6.81535745545724e-07	6.81535745545724e-07	6.81535745545724e-07	6.81535745545724e-07	1.36941993100388e-06	1.33028050518254e-06
"Tricimba_seychellensis"	0.0335791087162177	6.90347972441422e-05	8.29302171495778e-05	2.6686286782618e-05	2.6686286782618e-05	2.82833374914248e-05	2.6686286782618e-05	0.0336070863903255	2.65973324933426e-05	0.0335244772471816	1.25241116499872e-05	0.00112717004849885	0.00112585766746843	1.47413673999831e-06	0.00167974990500002	1.77908578550786e-06	0.000562508118962786	0.000559651811936961	1.00223725249335	1.47413673999831e-06	0.00223725249334844	0.000560118106505424	1.3821702858263e-06	7.67053302712691e-07	7.67053302712691e-07	7.67053302712691e-07	7.67053302712691e-07	1.3821702858263e-06	8.89542892753932e-07
"Phelsuma_sp1_M_PL_107"	6.78353803357715e-05	0.0504718815356823	8.1929124390197e-05	2.21645752169348e-05	2.21645752169348e-05	0.0502429526796578	2.21645752169348e-05	3.63798596873748e-05	2.2090693299545e-05	1.42285332883509e-05	6.30947810889911e-06	0.00056785302980092	0.00126249721525167	0.00181687250072125	0.000563244784574042	1.47763834779565e-06	0.00181936857580001	1.13058967226286e-06	2.21120510999747e-06	1.00181687250072	2.21120510999747e-06	6.0633099478958e-07	1.36548540650328e-06	0.000560798683729803	0.000560798683729803	0.000560798683729803	0.000560798683729803	1.36548540650328e-06	7.38819173897826e-07
"Unidentified_sp3_M_PL_107"	0.0335791087162177	6.90347972441422e-05	8.29302171495778e-05	2.6686286782618e-05	2.6686286782618e-05	2.82833374914248e-05	2.6686286782618e-05	0.0336070863903254	2.65973324933426e-05	0.0335244772471816	1.25241116499872e-05	0.00112717004849885	0.00112585766746843	1.47413673999831e-06	0.00167974990500001	1.77908578550786e-06	0.000562508118962786	0.000559651811936961	0.00223725249334844	1.47413673999831e-06	1.00223725249335	0.000560118106505424	1.3821702858263e-06	7.67053302712691e-07	7.67053302712691e-07	7.67053302712691e-07	7.67053302712691e-07	1.3821702858263e-06	8.89542892753932e-07
"Lygistorrhina_sp1_M_PL_107"	0.000152167487723805	6.12416616916232e-05	8.21608234719138e-05	3.98952848800426e-05	3.98952848800426e-05	2.12879632757783e-05	3.98952848800426e-05	0.100361051040416	3.97623005971091e-05	0.000154020321418246	1.87235568663597e-05	0.00168512011797238	0.00168309949845995	1.21266198957916e-06	0.00167986800468643	2.65968565866951e-06	5.11813384284114e-06	2.53612479539675e-06	0.00168035431951627	1.21266198957916e-06	0.00168035431951627	1.00167268418401	1.36934705786523e-06	6.80462907684703e-07	6.80462907684702e-07	6.80462907684702e-07	6.80462907684702e-07	1.36934705786523e-06	1.32984282933475e-06
"Hemipyrellia_sp1_M_PL_107"	8.21651958602328e-05	0.000103382619959699	0.100458569600479	3.99246548908032e-05	3.99246548908032e-05	6.32910014270632e-05	3.99246548908032e-05	8.21608234719139e-05	3.97915727078339e-05	4.22323160582934e-05	1.87339154642046e-05	0.00168605239177841	0.00168461257949034	2.73097081300657e-06	0.00167823528004513	2.66164365938688e-06	0.00167840988408533	1.36941993100388e-06	4.14651085747889e-06	2.73097081300657e-06	4.14651085747889e-06	1.36934705786523e-06	1.00167430949334	1.14869577732999e-06	1.14869577732999e-06	1.14869577732999e-06	1.14869577732999e-06	0.00167430949334132	1.33082182969344e-06
"Mabuya_sechellensis"	4.08921447327434e-05	0.10062798835748	6.89217466397992e-05	1.26269804579441e-05	1.26269804579441e-05	0.000140344317282205	1.26269804579441e-05	4.08277744610821e-05	1.25848905230843e-05	2.81748376472294e-05	1.24859999614022e-05	0.0011237399965262	7.91124493456416e-06	0.00112159736745961	0.00112085707946747	8.41798697196273e-07	0.00112342759898248	6.81535745545724e-07	2.30115990813807e-06	0.00112159736745961	2.30115990813807e-06	6.80462907684702e-07	1.14869577732999e-06	1.00111808875953	0.00111808875952755	0.00111808875952755	0.00111808875952755	1.14869577732999e-06	4.20899348598137e-07
"Scaptodrosophila_sp1_M_PL_107"	4.08921447327435e-05	0.10062798835748	6.89217466397992e-05	1.26269804579441e-05	1.26269804579441e-05	0.000140344317282205	1.26269804579441e-05	4.08277744610821e-05	1.25848905230843e-05	2.81748376472294e-05	1.24859999614022e-05	0.0011237399965262	7.91124493456415e-06	0.00112159736745961	0.00112085707946747	8.41798697196273e-07	0.00112342759898248	6.81535745545724e-07	2.30115990813807e-06	0.00112159736745961	2.30115990813807e-06	6.80462907684702e-07	1.14869577732999e-06	0.00111808875952755	1.00111808875953	0.00111808875952755	0.00111808875952755	1.14869577732999e-06	4.20899348598136e-07
"Dichaetomyia_fasciculifera"	4.08921447327435e-05	0.10062798835748	6.89217466397992e-05	1.26269804579441e-05	1.26269804579441e-05	0.000140344317282205	1.26269804579441e-05	4.08277744610821e-05	1.25848905230843e-05	2.81748376472294e-05	1.24859999614022e-05	0.0011237399965262	7.91124493456415e-06	0.00112159736745961	0.00112085707946747	8.41798697196273e-07	0.00112342759898248	6.81535745545725e-07	2.30115990813807e-06	0.00112159736745961	2.30115990813807e-06	6.80462907684702e-07	1.14869577732999e-06	0.00111808875952755	0.00111808875952755	1.00111808875953	0.00111808875952755	1.14869577732999e-06	4.20899348598137e-07
"Melanostoma_annulipes"	4.08921447327435e-05	0.10062798835748	6.89217466397992e-05	1.26269804579441e-05	1.26269804579441e-05	0.000140344317282205	1.26269804579441e-05	4.08277744610821e-05	1.25848905230843e-05	2.81748376472294e-05	1.24859999614022e-05	0.0011237399965262	7.91124493456415e-06	0.00112159736745961	0.00112085707946747	8.41798697196273e-07	0.00112342759898248	6.81535745545725e-07	2.30115990813807e-06	0.00112159736745961	2.30115990813807e-06	6.80462907684702e-07	1.14869577732999e-06	0.00111808875952755	0.00111808875952755	0.00111808875952755	1.00111808875953	1.14869577732999e-06	4.20899348598137e-07
"Unidentified_sp2_M_PL_107"	8.21651958602329e-05	0.000103382619959699	0.100458569600479	3.99246548908032e-05	3.99246548908032e-05	6.32910014270632e-05	3.99246548908032e-05	8.21608234719139e-05	3.97915727078339e-05	4.22323160582934e-05	1.87339154642046e-05	0.00168605239177841	0.00168461257949034	2.73097081300657e-06	0.00167823528004513	2.66164365938688e-06	0.00167840988408533	1.36941993100388e-06	4.14651085747889e-06	2.73097081300657e-06	4.14651085747889e-06	1.36934705786523e-06	0.00167430949334132	1.14869577732999e-06	1.14869577732999e-06	1.14869577732999e-06	1.14869577732999e-06	1.00167430949334	1.33082182969344e-06
"Unidentified_sp4_M_PL_107"	7.98168303109525e-05	3.78809413738323e-05	7.98493097816064e-05	0.10041411614565	7.96679851152007e-05	4.22695599679006e-05	7.96679851152007e-05	7.97905697600852e-05	7.94024251648167e-05	2.55160312335057e-07	3.73840975487624e-05	0.00336456877938862	0.00336146620928434	1.47763834779565e-06	3.09006935137083e-06	5.31119900768004e-06	4.13874068267163e-06	1.33028050518254e-06	2.6686286782618e-06	1.47763834779565e-06	2.6686286782618e-06	1.32984282933475e-06	1.33082182969344e-06	4.20899348598136e-07	4.20899348598136e-07	4.20899348598136e-07	4.20899348598136e-07	1.33082182969344e-06	1.00334713720485
