"Claytonia_virginica"	"Isopyrum_biternatum"	"Dentaria_laciniata"	"Erythronium_albidum"	"Dicentra_cucullaria"	"Sanguinaria_canadensis"	"Dicentra_canadensis"	"Apis_mellifera"	"Andrena_carlini"	"Andrena_irgeniae"	"Bombus_griseocollis"	"Andrena_forbesii"	"Andrena_mansonii"	"Andrena_rugosa"	"Helophilus_fasciatus"	"Melanostoma_sp1_M_PL_032"	"Metasyrphus_americanus"	"Syrphus_torvus"	"Andrena_cressoni"	"Andrena_miserabilis"	"Eristalis_dimidiatus"	"Syrphus_sp1_M_PL_032"	"Andrena_erythronii"	"Andrena_personata"	"Andrena_sp1_M_PL_032"	"Augochlora_pura"	"Augochlorella_striata"	"Carposcalis_obscura"	"Ceratina_metallica"	"Dialictus_coeruleus"	"Dialictus_imitatus"	"Dialictus_oblongus"	"Dialictus_obscurus"	"Dialictus_zephyrus"	"Erylaeus_macroupinensis"	"Halictus_confusus"	"Lasioglossum_forbesii"	"Mesograpta_marginata"	"Nomada_luteola"	"Xylota_nemorum"
"Bombus_griseocollis"	0.0253360789002518	0.000111770938147396	0.0252486560115902	5.12299598631687e-05	0.0251293120109285	3.0392645415257e-05	0.0251026605439047	0.00159908802142502	0.000341102788607828	0.000341102788607828	1.00410642175619	0.000111569552138827	0.000111569552138826	0.000340248955943442	0.000340248955943442	0.000340248955943442	0.000112235351745203	0.000340248955943442	0.00011071571947444	0.00011071571947444	0.000339690101252705	0.000339690101252705	8.53832664386145e-07	5.58854690736981e-07	0.000110156864783703	5.58854690736981e-07	5.58854690736981e-07	0.000110156864783704	0.000110156864783703	0.000110156864783703	5.58854690736981e-07	5.58854690736981e-07	0.000110156864783703	5.5885469073698e-07	5.5885469073698e-07	0.000229533236469002	0.000110156864783703	0.000110156864783703	0.000110156864783703	5.58854690736981e-07
"Andrena_forbesii"	0.0336695556041452	0.0336686526109381	0.000119001967523748	0.0335057059964062	1.83259216861155e-05	2.51399243302593e-05	3.71898507129422e-06	0.00087641619688928	0.000874242904588462	0.000874242904588462	0.000148759402851769	1.00087316106852	0.000873161068520063	0.000315814471315024	0.000315814471315024	0.000315814471315024	0.000315989631463139	0.000315814471315024	0.000314732635246626	0.000314732635246626	0.000147471208260334	0.000147471208260333	0.000558428433273437	0.000168343263054691	0.000146389372191936	0.000168343263054691	0.000168343263054691	0.000146389372191936	0.000146389372191936	0.000146389372191936	0.000168343263054691	0.000168343263054691	0.000146389372191936	0.000168343263054691	0.000168343263054691	1.08183606839771e-06	0.000146389372191936	0.000146389372191936	0.000146389372191936	0.000168343263054691
"Andrena_mansonii"	0.0336695556041453	0.0336686526109381	0.000119001967523748	0.0335057059964062	1.83259216861155e-05	2.51399243302593e-05	3.71898507129421e-06	0.000876416196889281	0.000874242904588461	0.000874242904588461	0.000148759402851769	0.000873161068520064	1.00087316106852	0.000315814471315024	0.000315814471315024	0.000315814471315024	0.000315989631463139	0.000315814471315024	0.000314732635246626	0.000314732635246626	0.000147471208260334	0.000147471208260333	0.000558428433273437	0.000168343263054691	0.000146389372191936	0.000168343263054691	0.000168343263054691	0.000146389372191936	0.000146389372191936	0.000146389372191936	0.000168343263054691	0.000168343263054691	0.000146389372191936	0.000168343263054691	0.000168343263054691	1.08183606839771e-06	0.000146389372191936	0.000146389372191936	0.000146389372191936	0.000168343263054691
"Andrena_rugosa"	0.033694124203035	0.0336550613678132	0.0335443634458342	6.25783373309734e-05	2.17232123835257e-05	2.09088118393491e-05	1.13416318647814e-05	0.000622894831124661	0.000620763229913517	0.000620763229913517	0.000453665274591256	0.000315814471315024	0.000315814471315024	1.00061972025763	0.000619720257624667	0.000619720257624667	0.000315816939618142	0.000619720257624667	0.000314771499026174	0.000314771499026174	0.000451444950785602	0.000451444950785601	1.04297228884956e-06	0.000168275306839066	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000146496192187109	0.000146496192187109	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000304948758598493	0.000146496192187108	0.000146496192187108	0.000146496192187108	0.000168275306839066
"Helophilus_fasciatus"	0.033694124203035	0.0336550613678132	0.0335443634458342	6.25783373309735e-05	2.17232123835258e-05	2.09088118393491e-05	1.13416318647814e-05	0.000622894831124661	0.000620763229913517	0.000620763229913517	0.000453665274591256	0.000315814471315024	0.000315814471315024	0.000619720257624668	1.00061972025762	0.000619720257624667	0.000315816939618142	0.000619720257624667	0.000314771499026174	0.000314771499026174	0.000451444950785602	0.000451444950785601	1.04297228884956e-06	0.000168275306839066	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000146496192187109	0.000146496192187109	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000304948758598493	0.000146496192187108	0.000146496192187108	0.000146496192187108	0.000168275306839066
"Melanostoma_sp1_M_PL_032"	0.033694124203035	0.0336550613678132	0.0335443634458342	6.25783373309735e-05	2.17232123835257e-05	2.09088118393491e-05	1.13416318647814e-05	0.000622894831124661	0.000620763229913517	0.000620763229913518	0.000453665274591256	0.000315814471315024	0.000315814471315024	0.000619720257624668	0.000619720257624668	1.00061972025762	0.000315816939618142	0.000619720257624667	0.000314771499026174	0.000314771499026174	0.000451444950785602	0.000451444950785601	1.04297228884956e-06	0.000168275306839066	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000146496192187109	0.000146496192187109	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000146496192187108	0.000168275306839066	0.000168275306839066	0.000304948758598493	0.000146496192187108	0.000146496192187108	0.000146496192187108	0.000168275306839066
"Metasyrphus_americanus"	0.0336788569627048	0.0336779409744313	0.000109716405112578	7.02068225794293e-05	3.69156615027046e-05	0.0334327230053786	3.74117839150677e-06	0.00199046898667186	0.000316987053327799	0.000316987053327799	0.000149647135660271	0.000315989631463139	0.000315989631463139	0.000315816939618142	0.000315816939618142	0.000315816939618142	1.00198645566802	0.000315816939618142	0.000314819517753482	0.000314819517753482	0.000147427234745985	0.000147427234745985	1.17011370965716e-06	0.000168389704872157	0.000146429812881325	0.000168389704872157	0.000168389704872157	0.000146429812881325	0.000146429812881325	0.000146429812881325	0.000168389704872157	0.000168389704872157	0.000146429812881325	0.000168389704872157	0.000168389704872157	9.97421864659799e-07	0.000146429812881325	0.000146429812881325	0.000146429812881325	0.000168389704872157
"Syrphus_torvus"	0.0336941242030349	0.0336550613678131	0.0335443634458342	6.25783373309734e-05	2.17232123835257e-05	2.09088118393491e-05	1.13416318647814e-05	0.000622894831124661	0.000620763229913518	0.000620763229913518	0.000453665274591256	0.000315814471315024	0.000315814471315024	0.000619720257624667	0.000619720257624667	0.000619720257624667	0.000315816939618142	1.00061972025762	0.000314771499026174	0.000314771499026175	0.000451444950785602	0.000451444950785601	1.04297228884956e-06	0.000168275306839066	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000146496192187109	0.000146496192187109	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000146496192187109	0.000168275306839066	0.000168275306839066	0.000304948758598493	0.000146496192187108	0.000146496192187109	0.000146496192187109	0.000168275306839066
"Andrena_cressoni"	0.0503916831481427	0.0503904130765136	0.000122199945950636	6.31567758137404e-05	1.34535438963023e-05	2.36587338102544e-05	5.53578597372202e-06	0.000475065475354819	0.000473209861469491	0.000473209861469491	0.000221431438948881	0.00047209895286994	0.00047209895286994	0.000472157248539262	0.000472157248539262	0.000472157248539262	0.000472229276630223	0.000472157248539262	1.00047104633994	0.000471046339939711	0.000220205183156694	0.000220205183156693	1.05261293022901e-06	0.000251952065382569	0.000219094274557142	0.000251952065382568	0.000251952065382569	0.000219094274557142	0.000219094274557142	0.000219094274557142	0.000251952065382569	0.000251952065382569	0.000219094274557142	0.000251952065382569	0.000251952065382569	1.11090859955124e-06	0.000219094274557142	0.000219094274557142	0.000219094274557142	0.000251952065382569
"Andrena_miserabilis"	0.0503916831481427	0.0503904130765136	0.000122199945950636	6.31567758137404e-05	1.34535438963023e-05	2.36587338102544e-05	5.53578597372202e-06	0.000475065475354819	0.000473209861469491	0.000473209861469491	0.000221431438948881	0.000472098952869939	0.000472098952869939	0.000472157248539262	0.000472157248539262	0.000472157248539262	0.000472229276630223	0.000472157248539262	0.00047104633993971	1.00047104633994	0.000220205183156693	0.000220205183156693	1.05261293022901e-06	0.000251952065382568	0.000219094274557142	0.000251952065382568	0.000251952065382569	0.000219094274557142	0.000219094274557142	0.000219094274557142	0.000251952065382568	0.000251952065382569	0.000219094274557142	0.000251952065382568	0.000251952065382568	1.11090859955124e-06	0.000219094274557142	0.000219094274557142	0.000219094274557142	0.000251952065382569
"Eristalis_dimidiatus"	0.0504397320552439	0.000180400061561362	0.050265846732388	6.00977540284086e-05	2.83265225710193e-05	1.87133792456833e-05	1.69845050626352e-05	0.000680521050503045	0.000678169055412209	0.000678169055412209	0.00067938020250541	0.0002212068123905	0.0002212068123905	0.000677167426178402	0.000677167426178402	0.000677167426178402	0.000221140852118977	0.000677167426178402	0.000220205183156693	0.000220205183156693	1.00067626542587	0.000676265425870595	1.00162923380681e-06	9.02000307806812e-07	0.000219303182848887	9.02000307806811e-07	9.02000307806812e-07	0.000219303182848887	0.000219303182848887	0.000219303182848887	9.02000307806811e-07	9.02000307806812e-07	0.000219303182848887	9.02000307806811e-07	9.02000307806811e-07	0.000456962243021709	0.000219303182848886	0.000219303182848886	0.000219303182848886	9.02000307806811e-07
"Syrphus_sp1_M_PL_032"	0.050439732055244	0.000180400061561362	0.050265846732388	6.00977540284086e-05	2.83265225710193e-05	1.87133792456833e-05	1.69845050626353e-05	0.000680521050503044	0.000678169055412209	0.000678169055412209	0.000679380202505409	0.0002212068123905	0.0002212068123905	0.000677167426178402	0.000677167426178402	0.000677167426178402	0.000221140852118977	0.000677167426178402	0.000220205183156693	0.000220205183156693	0.000676265425870595	1.00067626542587	1.00162923380681e-06	9.02000307806812e-07	0.000219303182848887	9.02000307806811e-07	9.02000307806812e-07	0.000219303182848887	0.000219303182848887	0.000219303182848887	9.02000307806811e-07	9.02000307806812e-07	0.000219303182848887	9.02000307806811e-07	9.02000307806811e-07	0.000456962243021709	0.000219303182848886	0.000219303182848886	0.000219303182848886	9.02000307806811e-07
"Andrena_erythronii"	0.000225300516150281	0.00022513167978701	0.000112606010669972	0.100390804437591	2.8070677265742e-05	2.81023053702691e-05	8.53832664386145e-08	0.0016791176399582	0.0016763089908264	0.0016763089908264	3.41533065754458e-06	0.00167528529982031	0.00167528529982031	3.12891686654867e-06	3.12891686654867e-06	3.12891686654867e-06	3.51034112897147e-06	3.12891686654867e-06	2.10522586045801e-06	2.10522586045801e-06	2.00325846761362e-06	2.00325846761362e-06	1.00167318007396	1.12565839893505e-06	9.7956746152296e-07	1.12565839893505e-06	1.12565839893505e-06	9.79567461522961e-07	9.7956746152296e-07	9.7956746152296e-07	1.12565839893505e-06	1.12565839893505e-06	9.7956746152296e-07	1.12565839893505e-06	1.12565839893505e-06	1.02369100609066e-06	9.7956746152296e-07	9.7956746152296e-07	9.7956746152296e-07	1.12565839893505e-06
"Andrena_personata"	0.000202908498617042	0.100604383980317	0.000101396872726739	6.75395039361031e-05	8.5165920085386e-06	2.52996770266806e-05	5.5885469073698e-08	0.000507642392367894	0.000505951578916133	0.000505951578916133	2.23541876294792e-06	0.000505029789164071	0.000505029789164071	0.000504825920517197	0.000504825920517197	0.000504825920517197	0.00050516911461647	0.000504825920517197	0.000503904130765136	0.000503904130765136	1.80400061561362e-06	1.80400061561362e-06	1.12565839893505e-06	1.0005030219199	8.82210863552358e-07	0.000503021919901584	0.000503021919901585	8.82210863552359e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	9.21789752061264e-07	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584
"Andrena_sp1_M_PL_032"	0.100580457797668	0.000176442172710471	0.000143003019174533	5.87740476913776e-05	1.83904957840661e-05	2.20177905938282e-05	1.10156864783703e-05	0.000442488558341743	0.000440468144022849	0.000440468144022849	0.000440627459134814	0.000439168116575807	0.000439168116575807	0.000439488576561325	0.000439488576561325	0.000439488576561325	0.000439289438643976	0.000439488576561325	0.000438188549114284	0.000438188549114284	0.000438606365697773	0.000438606365697773	9.7956746152296e-07	8.82210863552358e-07	1.00043730633825	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	0.000437306338250732	0.000437306338250732	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	8.82210863552358e-07	8.82210863552358e-07	1.30002744704121e-06	0.000437306338250732	0.000437306338250732	0.000437306338250732	8.82210863552358e-07
"Augochlora_pura"	0.000202908498617042	0.100604383980317	0.000101396872726739	6.75395039361031e-05	8.51659200853859e-06	2.52996770266806e-05	5.5885469073698e-08	0.000507642392367894	0.000505951578916133	0.000505951578916133	2.23541876294792e-06	0.000505029789164072	0.000505029789164072	0.000504825920517197	0.000504825920517197	0.000504825920517197	0.000505169114616471	0.000504825920517197	0.000503904130765137	0.000503904130765137	1.80400061561362e-06	1.80400061561362e-06	1.12565839893505e-06	0.000503021919901584	8.82210863552358e-07	1.0005030219199	0.000503021919901585	8.82210863552359e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	9.21789752061264e-07	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584
"Augochlorella_striata"	0.000202908498617042	0.100604383980317	0.000101396872726739	6.75395039361032e-05	8.51659200853859e-06	2.52996770266806e-05	5.5885469073698e-08	0.000507642392367894	0.000505951578916133	0.000505951578916133	2.23541876294792e-06	0.000505029789164072	0.000505029789164072	0.000504825920517198	0.000504825920517198	0.000504825920517198	0.000505169114616471	0.000504825920517198	0.000503904130765137	0.000503904130765137	1.80400061561362e-06	1.80400061561362e-06	1.12565839893505e-06	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	1.0005030219199	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584	0.000503021919901585	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	9.21789752061264e-07	8.82210863552357e-07	8.82210863552357e-07	8.82210863552357e-07	0.000503021919901584
"Carposcalis_obscura"	0.100580457797668	0.000176442172710471	0.000143003019174533	5.87740476913776e-05	1.83904957840661e-05	2.20177905938283e-05	1.10156864783703e-05	0.000442488558341743	0.000440468144022848	0.000440468144022848	0.000440627459134814	0.000439168116575807	0.000439168116575807	0.000439488576561326	0.000439488576561326	0.000439488576561326	0.000439289438643976	0.000439488576561326	0.000438188549114285	0.000438188549114284	0.000438606365697773	0.000438606365697773	9.7956746152296e-07	8.82210863552357e-07	0.000437306338250732	8.82210863552357e-07	8.82210863552357e-07	1.00043730633825	0.000437306338250732	0.000437306338250732	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	8.82210863552357e-07	8.82210863552357e-07	1.30002744704121e-06	0.000437306338250732	0.000437306338250732	0.000437306338250732	8.82210863552357e-07
"Ceratina_metallica"	0.100580457797668	0.000176442172710471	0.000143003019174533	5.87740476913776e-05	1.8390495784066e-05	2.20177905938282e-05	1.10156864783703e-05	0.000442488558341743	0.000440468144022848	0.000440468144022849	0.000440627459134814	0.000439168116575807	0.000439168116575807	0.000439488576561326	0.000439488576561326	0.000439488576561326	0.000439289438643976	0.000439488576561326	0.000438188549114284	0.000438188549114284	0.000438606365697773	0.000438606365697773	9.7956746152296e-07	8.82210863552358e-07	0.000437306338250732	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	1.00043730633825	0.000437306338250732	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	8.82210863552357e-07	8.82210863552358e-07	1.30002744704121e-06	0.000437306338250732	0.000437306338250732	0.000437306338250732	8.82210863552358e-07
"Dialictus_coeruleus"	0.100580457797668	0.000176442172710472	0.000143003019174533	5.87740476913776e-05	1.8390495784066e-05	2.20177905938282e-05	1.10156864783703e-05	0.000442488558341743	0.000440468144022849	0.000440468144022849	0.000440627459134814	0.000439168116575807	0.000439168116575807	0.000439488576561325	0.000439488576561325	0.000439488576561325	0.000439289438643976	0.000439488576561325	0.000438188549114284	0.000438188549114284	0.000438606365697773	0.000438606365697773	9.7956746152296e-07	8.82210863552357e-07	0.000437306338250732	8.82210863552357e-07	8.82210863552357e-07	0.000437306338250732	0.000437306338250732	1.00043730633825	8.82210863552358e-07	8.82210863552358e-07	0.000437306338250732	8.82210863552357e-07	8.82210863552357e-07	1.30002744704121e-06	0.000437306338250732	0.000437306338250732	0.000437306338250732	8.82210863552358e-07
"Dialictus_imitatus"	0.000202908498617042	0.100604383980317	0.000101396872726739	6.75395039361032e-05	8.51659200853859e-06	2.52996770266806e-05	5.58854690736981e-08	0.000507642392367894	0.000505951578916133	0.000505951578916133	2.23541876294792e-06	0.000505029789164072	0.000505029789164072	0.000504825920517198	0.000504825920517198	0.000504825920517198	0.00050516911461647	0.000504825920517198	0.000503904130765137	0.000503904130765137	1.80400061561362e-06	1.80400061561362e-06	1.12565839893505e-06	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	1.0005030219199	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	9.21789752061264e-07	8.82210863552357e-07	8.82210863552357e-07	8.82210863552357e-07	0.000503021919901584
"Dialictus_oblongus"	0.000202908498617042	0.100604383980317	0.000101396872726739	6.75395039361032e-05	8.51659200853859e-06	2.52996770266806e-05	5.58854690736981e-08	0.000507642392367894	0.000505951578916133	0.000505951578916133	2.23541876294792e-06	0.000505029789164072	0.000505029789164072	0.000504825920517198	0.000504825920517197	0.000504825920517198	0.000505169114616471	0.000504825920517197	0.000503904130765137	0.000503904130765137	1.80400061561362e-06	1.80400061561362e-06	1.12565839893505e-06	0.000503021919901584	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584	1.0005030219199	8.82210863552358e-07	0.000503021919901584	0.000503021919901584	9.21789752061264e-07	8.82210863552358e-07	8.82210863552358e-07	8.82210863552358e-07	0.000503021919901584
