"Euphorbia_obtusifolia"	"Argyranthemum_frutescens"	"Convolvulus_floridus"	"Euphorbia_canariensis"	"Lavandula_buchii"	"Galactites_tomentosa"	"Plocama_pendula"	"Bituminaria_bituminosa"	"Echium_plantagineum"	"Echium_aculeatum"	"Lotus_glaucus"	"Oxalis_pes-caprae"	"Scandix_pecten-veneris"	"Sideritis_argosphacelus"	"Ceballosia_fruticosa"	"Sideritis_nervosa"	"Fagonia_albiflora"	"Eucera_gracilipes"	"Lasioglossum_evylaeus"	"Amegilla_sp1_M_PL_058"	"Anthophora_alluardii"	"Apis_mellifera"	"Amegilla_canifrons"	"Anthophora_orotavae"	"Unidentified_sp1_M_PL_058"	"Unidentified_sp2_M_PL_058"	"Unidentified_sp3_M_PL_058"	"Amegilla_quadrifasciata"	"Lucilia_sp1_M_PL_058"	"Unidentified_sp4_M_PL_058"	"Unidentified_sp5_M_PL_058"	"Unidentified_sp6_M_PL_058"	"Hylaeus_sp1_M_PL_058"	"Unidentified_sp10_M_PL_058"	"Unidentified_sp11_M_PL_058"	"Unidentified_sp12_M_PL_058"	"Unidentified_sp13_M_PL_058"	"Unidentified_sp14_M_PL_058"	"Unidentified_sp7_M_PL_058"	"Unidentified_sp8_M_PL_058"	"Unidentified_sp9_M_PL_058"	"Andrena_vucana"	"Camponotus_rufoglaucus"	"Cyclyrius_webbianus"	"Macroglossum_stellatarum"	"Sphecodes_marginatus"	"Tachina_canariensis"	"Thysanoptera_sp1_M_PL_058"	"Unidentified_sp15_M_PL_058"	"Unidentified_sp16_M_PL_058"	"Unidentified_sp17_M_PL_058"	"Unidentified_sp18_M_PL_058"	"Unidentified_sp19_M_PL_058"	"Unidentified_sp20_M_PL_058"	"Unidentified_sp21_M_PL_058"	"Unidentified_sp22_M_PL_058"	"Unidentified_sp23_M_PL_058"	"Unidentified_sp24_M_PL_058"	"Unidentified_sp25_M_PL_058"	"Unidentified_sp26_M_PL_058"	"Unidentified_sp27_M_PL_058"	"Unidentified_sp28_M_PL_058"	"Unidentified_sp29_M_PL_058"	"Unidentified_sp30_M_PL_058"	"Unidentified_sp31_M_PL_058"	"Unidentified_sp32_M_PL_058"	"Unidentified_sp33_M_PL_058"	"Unidentified_sp34_M_PL_058"
"Lotus_glaucus"	0.000158720067002938	0.000410608816551606	0.000409748290282823	1.54163744388681e-06	0.00155317464168688	0.000813922900933256	0.000157907787593372	0.000744500235544456	0.00154694951512812	0.00114471893308008	1.00154619817706	0.000338623288697632	1.09919685377384e-07	0.000157584446399498	9.57879742636824e-07	0.000558247451127317	0.000557496113054704	0.0201725498552178	9.76739494397046e-05	0.0201194390116079	0.0201117247591686	5.06045192711971e-05	0.0201006831851449	0.0201161326314976	1.37731745324755e-05	4.36381150948214e-06	8.1339495019302e-06	3.21239250470843e-05	3.87941454988328e-06	2.78548167973426e-05	3.87941454988328e-06	2.44871774283943e-05	9.46494431657517e-07	9.46494431657516e-07	3.86656757118422e-06	9.46494431657516e-07	1.58760421322831e-05	4.34821653864864e-06	4.34821653864864e-06	2.68817842621815e-06	4.34821653864865e-06	1.28469786990568e-08	1.75453097325968e-06	1.29431220140574e-05	1.29431220140574e-05	3.19293247545608e-08	1.28469786990568e-08	2.93292011822576e-06	8.13922900933256e-06	2.93292011822576e-06	1.28469786990568e-08	1.75453097325968e-06	2.93292011822576e-06	1.28469786990568e-08	6.77246577395265e-06	2.93292011822576e-06	2.93292011822576e-06	8.13922900933255e-06	2.7479921344346e-09	2.7479921344346e-09	2.7479921344346e-09	9.3364745295846e-07	3.41456908569019e-06	3.41456908569019e-06	3.41456908569019e-06	3.41456908569019e-06	1.75453097325968e-06	9.3364745295846e-07
"Oxalis_pes-caprae"	0.000157891593145508	0.000158659727331168	0.000157624884218439	0.000156428465242809	0.00183851388390562	0.000830962824883979	0.000157377724414093	0.00116343116493295	0.000493613917852213	0.000338528193037086	0.000338623288697633	1.00383861832113	8.93732910607921e-08	0.000157270506588204	0.000155744451013408	0.000156311205237781	1.32057608320041e-06	7.91234298674684e-05	0.0201487817900955	6.72378494309719e-05	0.0201332537631364	3.70103192665388e-05	4.54005055469512e-05	3.55967157494558e-05	1.34238980188864e-05	3.54811965511344e-06	9.38694755129726e-06	0.0201114838348708	3.3656283876678e-06	0.0201004029437041	3.36562838766779e-06	3.16319103290941e-05	2.23234462101659e-06	2.23234462101659e-06	2.06205784397772e-06	2.23234462101659e-06	1.6454232799198e-05	2.24231477914684e-06	2.24231477914684e-06	2.67741545970533e-06	2.24231477914685e-06	1.30357054369008e-06	1.74864138237881e-06	1.53209490325468e-05	1.53209490325468e-05	5.19148170044692e-06	1.30357054369008e-06	1.1332837666512e-06	8.30962824883979e-06	1.1332837666512e-06	1.30357054369008e-06	1.74864138237881e-06	1.1332837666512e-06	1.30357054369008e-06	0.0200767723664227	1.1332837666512e-06	1.1332837666512e-06	8.30962824883978e-06	2.2343322765198e-09	2.2343322765198e-09	2.2343322765198e-09	9.28774077326518e-07	1.31354070182033e-06	1.31354070182033e-06	1.31354070182033e-06	1.31354070182033e-06	1.74864138237881e-06	9.28774077326518e-07
"Scandix_pecten-veneris"	0.00063533409980039	1.35596349695059e-06	0.000634325365407406	0.000634842106146156	3.12416692467724e-07	4.92772323458232e-07	7.46680587699573e-07	2.47993007371661e-07	2.47937467680648e-07	1.99738734813643e-07	1.3739960672173e-07	1.1171661382599e-07	1.00819191716837	2.43604367236191e-07	2.44155842375126e-07	1.80760204170777e-07	7.02223432118597e-08	9.07945206374359e-06	1.43699219246593e-05	5.3182696356981e-06	1.98460794619968e-08	3.76317194111397e-06	1.84062536305316e-08	1.90202129992953e-08	9.05051992290051e-06	0.0252191115842161	5.31216514433165e-06	8.97102150327852e-09	9.0372957486915e-06	9.76552794833316e-09	9.03729574869149e-06	1.51510492050148e-08	9.02761029514184e-06	9.02761029514184e-06	3.74694486414018e-06	9.02761029514184e-06	1.22889259868781e-08	9.02330412231892e-06	9.02330412231892e-06	3.74555586156498e-06	9.02330412231893e-06	5.29035088455131e-06	8.29645097443969e-09	2.60347243723103e-09	2.60347243723103e-09	8.13852807917087e-09	5.29035088455131e-06	9.68545354964711e-09	4.92772323458233e-09	9.68545354964711e-09	5.29035088455131e-06	8.2964509744397e-09	9.68545354964711e-09	5.29035088455131e-06	2.2343322765198e-09	9.68545354964711e-09	9.68545354964711e-09	4.92772323458233e-09	0.0252047979292092	0.0252047979292092	0.0252047979292092	3.73725941059053e-06	5.28604471172838e-06	5.28604471172838e-06	5.28604471172838e-06	5.28604471172838e-06	8.2964509744397e-09	3.73725941059054e-06
"Sideritis_argosphacelus"	0.000810720956479466	0.00039182202239122	0.000391007890523603	0.000196518885549457	0.000812282047048924	0.00164763735392352	0.000809605344958349	0.00122558630650053	0.000390334377346299	0.000614355608750058	0.000196980557999373	0.000196588133235255	2.43604367236192e-07	1.00164091730828	0.000194540724267115	0.000387611399369891	0.000194257580022965	0.0251498820065834	0.0251359965151004	7.24612531494745e-05	5.38595144558819e-05	0.0250903199972267	4.59776868887366e-05	3.98474601546447e-05	3.46773213969819e-05	9.6710933792768e-06	2.15374335719481e-05	3.11272181651216e-05	9.20533291376506e-06	2.71771532626814e-05	9.20533291376505e-06	0.0250779257446879	6.4066041823992e-06	6.40660418239919e-06	7.56767553418625e-06	6.40660418239919e-06	9.56774579010689e-06	8.02734589051708e-06	8.02734589051708e-06	1.37645617468021e-05	8.02734589051709e-06	1.63765737957881e-06	8.99561494398165e-06	6.76901705874104e-06	6.76901705874104e-06	6.48469080890385e-06	1.63765737957881e-06	2.79872873136586e-06	1.64763735392352e-05	2.79872873136586e-06	1.63765737957881e-06	8.99561494398166e-06	2.79872873136586e-06	1.63765737957881e-06	3.93176266470509e-06	2.79872873136586e-06	2.79872873136586e-06	1.64763735392352e-05	6.09010918090479e-09	6.09010918090479e-09	6.09010918090479e-09	4.76894680282039e-06	3.2583990876967e-06	3.25839908769669e-06	3.25839908769669e-06	3.25839908769669e-06	8.99561494398166e-06	4.76894680282039e-06
"Ceballosia_fruticosa"	0.000264208744498471	0.00110288953163395	0.00110228135300463	0.000261119644158456	0.000261740713154717	0.000261338488006684	0.00110160008462338	0.000260010026347666	0.000259659997180824	1.71079900201363e-06	1.59646623772804e-06	0.000259574085022346	3.25541123166834e-07	0.000259387632356154	1.00444397936483	0.000258825580387598	7.62049444502557e-07	5.95298128167388e-05	0.0335482590226024	3.05853301638116e-05	1.60999666736726e-05	2.51076343041785e-05	9.18836941416471e-06	1.5206390372536e-05	2.64613343090795e-05	1.29239825897233e-05	0.0335107694400784	1.17061547491973e-05	1.16079484887529e-05	9.9860391901364e-06	1.16079484887529e-05	1.34315761280985e-05	3.73016611993892e-06	3.73016611993892e-06	9.43195145409908e-06	3.73016611993892e-06	1.00589549784366e-05	1.07398470269903e-05	1.07398470269904e-05	1.37941700255449e-05	1.07398470269904e-05	2.1759970346538e-06	1.22400009402598e-05	2.18117260962265e-06	2.18117260962265e-06	0.0334814659788276	2.1759970346538e-06	7.87778236881395e-06	2.61338488006684e-06	7.87778236881395e-06	2.1759970346538e-06	1.22400009402598e-05	7.87778236881395e-06	2.1759970346538e-06	5.19148170044692e-06	7.87778236881396e-06	7.87778236881395e-06	2.61338488006684e-06	8.13852807917087e-09	8.13852807917087e-09	8.13852807917087e-09	1.55416908528512e-06	9.18567794170524e-06	9.18567794170523e-06	9.18567794170524e-06	9.18567794170524e-06	1.22400009402598e-05	1.55416908528512e-06
"Sideritis_nervosa"	0.000520443133454684	0.000520601339755213	0.000519805899661557	0.000260288252799466	0.00119265893384282	0.000521053919288299	0.000519053795102349	0.000518973869898296	0.00118781411998438	0.000261764218265708	0.000930412418545529	0.000260518675396301	2.41013605561037e-07	0.000516815199159855	0.000258825580387598	1.00118457071665	0.000927169015211823	0.0335164162089194	0.0334622211870501	7.54896597046068e-05	6.74391971908855e-05	4.2133722572702e-05	5.87897983775375e-05	0.0334675214494683	1.99268835512818e-05	9.56824014077315e-06	2.24450805650439e-05	2.37987624549212e-05	8.94907996837267e-06	2.03597371494992e-05	8.94907996837266e-06	2.67804836701843e-05	5.23049897012114e-06	5.23049897012114e-06	6.78001119504378e-06	5.23049897012114e-06	1.36574054469417e-05	7.39314602730523e-06	7.39314602730523e-06	8.82869458681836e-06	7.39314602730524e-06	2.16906877332889e-06	5.76726439002609e-06	9.93882444869017e-06	9.93882444869017e-06	8.62751934625328e-06	2.16906877332889e-06	3.71858099825152e-06	5.21053919288298e-06	3.71858099825152e-06	2.16906877332889e-06	5.7672643900261e-06	3.71858099825152e-06	2.16906877332889e-06	5.21037350792603e-06	3.71858099825152e-06	3.71858099825152e-06	5.21053919288298e-06	6.02534013902592e-09	6.02534013902591e-09	6.02534013902591e-09	3.06143019679226e-06	4.33171583051298e-06	4.33171583051298e-06	4.33171583051298e-06	4.33171583051298e-06	5.7672643900261e-06	3.06143019679226e-06
"Fagonia_albiflora"	0.000390817840133674	0.000391514336365931	0.000390805545178958	1.98019031942296e-06	0.00139946672640902	0.000392668888141402	0.000390003060044537	0.000390835647714254	0.00139461892871488	0.000390830136686808	0.00139374028263676	3.30144020800103e-06	1.4044468642372e-07	0.00038851516004593	1.14307416675384e-06	0.00139075352281773	1.00138987487674	0.0502192885095163	0.000114223990155164	8.7091140112313e-05	7.71772361845254e-05	3.97506891415763e-05	7.45239687998752e-05	0.0501786328717823	1.33720172466543e-05	5.57565405102166e-06	1.0424713656587e-05	1.82421789861394e-05	5.11196103141212e-06	1.56549404056492e-05	5.11196103141212e-06	2.01534953444665e-05	2.31543005736975e-06	2.31543005736975e-06	5.09545944541693e-06	2.31543005736975e-06	1.44587536941175e-05	5.55564134786587e-06	5.55564134786587e-06	6.63229580520275e-06	5.55564134786588e-06	1.65015859951913e-08	4.33336733382819e-06	1.16622227200752e-05	1.16622227200752e-05	3.81024722251279e-08	1.65015859951913e-08	2.79653097404237e-06	3.92668888141402e-06	2.79653097404237e-06	1.65015859951913e-08	4.33336733382819e-06	2.79653097404237e-06	1.65015859951913e-08	6.60288041600205e-08	2.79653097404237e-06	2.79653097404237e-06	3.92668888141402e-06	3.51111716059299e-09	3.51111716059299e-09	3.51111716059299e-09	2.29892847137456e-06	3.25671287649132e-06	3.25671287649132e-06	3.25671287649132e-06	3.25671287649132e-06	4.33336733382819e-06	2.29892847137456e-06
"Eucera_gracilipes"	0.00778426196981022	0.00778124392686578	0.0077755412254836	3.03844733510927e-05	0.00780790523135715	0.00778615091466565	0.00776806576770684	0.00775550965761292	0.00776718622183188	0.0077491879795501	0.0077586730212376	3.04320884105647e-05	2.79367755807496e-06	0.00773842523279488	1.37376491115551e-05	0.0077345575866737	0.00772604438607942	1.00180185574923	0.00110671607725633	0.000832172694723489	0.000634543336702688	0.000623473394641917	0.000582537709787585	0.000993813246576354	0.000265796645010987	0.000110908999055576	0.000207146254142818	0.000194933012989737	0.000101623294000921	0.000143536027842844	0.000101623294000921	0.000400580634260078	4.60429802375938e-05	4.60429802375937e-05	0.000101370090056328	4.60429802375937e-05	0.000120646190691303	0.000110585953172031	0.000110585953172031	0.000132101618156411	0.000110585953172031	2.53203944592439e-07	8.63118418634092e-05	6.50658769279763e-05	6.50658769279763e-05	4.57921637051838e-07	2.53203944592439e-07	5.5580313763327e-05	7.78615091466565e-05	5.5580313763327e-05	2.53203944592439e-07	8.63118418634093e-05	5.5580313763327e-05	2.53203944592439e-07	6.08641768211295e-07	5.5580313763327e-05	5.5580313763327e-05	7.78615091466565e-05	6.98419389518739e-08	6.98419389518738e-08	6.98419389518738e-08	4.57897762930013e-05	6.479617687903e-05	6.479617687903e-05	6.479617687903e-05	6.479617687903e-05	8.63118418634093e-05	4.57897762930013e-05
"Lasioglossum_evylaeus"	0.00779693720096702	0.00778775346533775	0.00777806608626755	0.00776904377759553	0.00779043348710424	0.00777823981582092	0.00777155265217973	0.0077525031426638	0.00774204502523373	3.63238142350944e-05	3.75669036306557e-05	0.00774953145772902	4.42151443835671e-06	0.00773415277387705	0.00774190592829286	0.0077220510431654	1.7572921562333e-05	0.00110671607725633	1.0015821558084	0.000522866988891945	0.000479631192036056	0.000468997894349535	0.000273214575328622	0.000452986048402674	0.000330366161605366	0.000175534123202761	0.000464858143819576	0.000349119293924846	0.000166233178422938	0.000297693306371992	0.000166233178422937	0.000400344603216199	0.000110606367956239	0.000110606367956239	0.000101491146942975	0.000110606367956239	0.0001205470895259	0.000110681553861839	0.000110681553861839	0.000132214921500496	0.00011068155386184	6.47420314799628e-05	8.63505850242191e-05	6.49202790592021e-05	6.49202790592021e-05	0.000258063530943096	6.47420314799628e-05	5.56268104666982e-05	7.77823981582091e-05	5.56268104666982e-05	6.47420314799628e-05	8.63505850242191e-05	5.56268104666982e-05	6.47420314799628e-05	0.00015499062915458	5.56268104666982e-05	5.56268104666982e-05	7.77823981582091e-05	1.10537860958918e-07	1.10537860958918e-07	1.10537860958918e-07	4.58643364762766e-05	6.4817217385563e-05	6.48172173855629e-05	6.48172173855629e-05	6.48172173855629e-05	8.63505850242191e-05	4.58643364762766e-05
"Amegilla_sp1_M_PL_058"	5.8532694964429e-05	0.0126083890341716	0.0125991279677349	1.96957035989089e-05	0.0126383579078384	0.0126092698699895	3.43998124966791e-05	0.012572675809519	0.0125811852196161	0.0125713532844008	0.0125746493822549	4.20236558943574e-05	2.65913481784905e-06	3.62306265747373e-05	1.14694988114294e-05	2.83086223892276e-05	2.17727850280783e-05	0.00135228062892567	0.000849658856949411	1.00134861607315	0.00102831119283524	0.000484471709393497	0.000944018821591932	0.000568531317201732	0.000217043281345105	0.000105567652268607	0.000195817191503011	0.000315704719175192	9.05683625063574e-05	0.000232252821049769	9.05683625063573e-05	0.000336543061189582	5.08440833703235e-07	5.08440833703235e-07	9.04042316430331e-05	5.08440833703235e-07	0.000195379570904641	0.000105337043034837	0.000105337043034837	7.26530109230984e-07	0.000105337043034837	1.64130863324241e-07	3.8222013885199e-07	0.000105319649231987	0.000105319649231987	3.82316627047646e-07	1.64130863324241e-07	9.0059921672654e-05	0.000126092698699896	9.00599216726541e-05	1.64130863324241e-07	3.8222013885199e-07	9.00599216726541e-05	1.64130863324241e-07	8.40473117887148e-07	9.00599216726541e-05	9.00599216726541e-05	0.000126092698699895	6.64783704462262e-08	6.64783704462262e-08	6.64783704462262e-08	3.44309970378994e-07	0.000104992733064458	0.000104992733064458	0.000104992733064458	0.000104992733064458	3.8222013885199e-07	3.44309970378994e-07
"Anthophora_alluardii"	2.67953157838323e-05	4.30215891220043e-05	3.59388865295417e-05	8.13822912954262e-06	0.0168519273420117	9.09792119072026e-05	2.6707839633388e-05	0.0167653480608013	0.0167677644858411	0.0167525830464032	0.0167597706326405	0.0167777114692803	1.32307196413312e-08	3.59063429705879e-05	8.04998333683628e-06	3.37195985954427e-05	2.57257453948418e-05	0.00137484389618916	0.00103920091607812	0.00137108159044699	1.00170511923993	0.000477746212749813	0.00109105233498073	0.000757501155823183	1.73928103862381e-06	5.25259569760847e-07	1.17187433783554e-06	0.000755409424915727	5.32735145847475e-07	0.000476896749354776	5.32735145847474e-07	0.000281229918373359	2.254380806903e-07	2.254380806903e-07	4.64916569767952e-07	2.254380806903e-07	0.000140740024915255	4.57110225690292e-07	4.57110225690292e-07	4.5437327831509e-07	4.57110225690293e-07	6.78185760795219e-08	2.96753773704311e-07	0.000140432727850098	0.000140432727850098	2.68332777894543e-07	6.78185760795218e-08	3.07297065157174e-07	9.09792119072026e-07	3.07297065157174e-07	6.78185760795219e-08	2.96753773704311e-07	3.07297065157174e-07	6.78185760795219e-08	0.000335554229385606	3.07297065157174e-07	3.07297065157174e-07	9.09792119072025e-07	3.3076799103328e-10	3.30767991033279e-10	3.30767991033279e-10	1.57619504610779e-07	2.99490721079514e-07	2.99490721079514e-07	2.99490721079514e-07	2.99490721079514e-07	2.96753773704311e-07	1.57619504610779e-07
"Apis_mellifera"	0.0167942528432998	5.88844534946286e-05	4.85084771747407e-05	4.10325510034704e-05	0.0167890868283929	0.0168008064546922	0.0167913251798545	5.85333892867341e-05	4.99870642984898e-05	0.0167284117155578	4.21704327259976e-05	3.08419327221157e-05	2.50878129407598e-06	0.0167268799981511	1.25538171520892e-05	2.1066861286351e-05	1.32502297138588e-05	0.00135085902172415	0.00101616210442399	0.00064596227919133	0.000477746212749813	1.0013460173581	0.000644161882154181	0.000142950323491341	0.000454130608095006	9.95986173748163e-05	0.000187813580896935	0.000141501452045829	9.95522637719224e-05	0.000308533960104639	9.95522637719223e-05	0.000587155620988813	9.91316605326749e-05	9.91316605326749e-05	9.92103258468934e-05	9.91316605326748e-05	0.000140329660142522	9.91939599174354e-05	9.91939599174354e-05	0.000285360002383808	9.91939599174355e-05	3.4193792502892e-07	0.000186570279776161	0.000139909056903275	0.000139909056903275	4.18460571736309e-07	3.4193792502892e-07	4.20603239247347e-07	0.000168008064546922	4.20603239247347e-07	3.4193792502892e-07	0.000186570279776161	4.20603239247347e-07	3.4193792502892e-07	6.16838654442313e-07	4.20603239247347e-07	4.20603239247347e-07	0.000168008064546922	6.27195323518995e-08	6.27195323518995e-08	6.27195323518995e-08	9.8789722607646e-05	4.04237309789506e-07	4.04237309789506e-07	4.04237309789506e-07	4.04237309789506e-07	0.000186570279776161	9.8789722607646e-05
"Amegilla_canifrons"	3.43185367251526e-05	4.87434769681284e-05	3.62367562974899e-05	9.64413307742994e-06	0.0201791123063137	0.020142518201938	3.42205266477696e-05	7.02749526173758e-05	0.0201061474766515	0.0200954075894638	0.0201006831851449	4.54005055469512e-05	1.47250029044253e-08	3.67821495109892e-05	5.51302164849883e-06	3.52738790265225e-05	2.98095875199501e-05	0.00151459804544772	0.000710357895854416	0.00151043011454709	0.00130926280197687	0.000772994258585017	1.00150860872468	0.000907941666209919	0.000202435819306961	5.84582615305684e-07	1.21413612392264e-06	0.00017023852854051	6.30409213716813e-07	0.0003704924613496	6.30409213716812e-07	0.000203515984967445	2.82241521087324e-07	2.82241521087324e-07	5.50041438071563e-07	2.82241521087324e-07	0.00016850743691191	5.03846714587823e-07	5.03846714587824e-07	5.82101819306181e-07	5.03846714587824e-07	8.03677756452496e-08	3.80228073864106e-07	0.000168159269219281	0.000168159269219281	1.83767388283294e-07	8.03677756452496e-08	3.48167692629488e-07	0.00020142518201938	3.48167692629488e-07	8.03677756452496e-08	3.80228073864107e-07	3.48167692629488e-07	8.03677756452496e-08	9.08010110939024e-07	3.48167692629488e-07	3.48167692629488e-07	0.00020142518201938	3.68125072610633e-10	3.68125072610632e-10	3.68125072610632e-10	2.01873745442074e-07	3.0197296914575e-07	3.01972969145749e-07	3.01972969145749e-07	3.01972969145749e-07	3.80228073864107e-07	2.01873745442074e-07
"Anthophora_orotavae"	3.20948328632694e-05	4.9042800452848e-05	4.05696780955712e-05	9.21933303736643e-06	0.0201814292968232	6.72268481623869e-05	3.1995433183901e-05	6.12032966721556e-05	0.0201251923524657	6.74147541860505e-05	0.0201161326314976	3.55967157494558e-05	1.52161703994363e-08	3.18779681237158e-05	9.12383422352159e-06	0.020080512869681	0.0200714531487129	0.00258391444109852	0.00117776372584695	0.000909650107522771	0.00090900138698782	0.000171540388189609	0.000907941666209918	1.00257884418907	1.64369992209987e-06	6.04081964857619e-07	1.34801898892195e-06	0.000169910566733052	6.1592662732155e-07	0.00016956278027014	6.1592662732155e-07	2.4892726292527e-06	2.65620909801207e-07	2.65620909801207e-07	5.39098852010163e-07	2.65620909801207e-07	0.000168528883191047	5.26873785286246e-07	5.26873785286246e-07	5.44297947644275e-07	5.26873785286247e-07	7.68277753113868e-08	3.55504813154455e-07	0.000168178577473527	0.000168178577473527	3.0412780745072e-07	7.68277753113868e-08	3.50305717520343e-07	6.72268481623869e-07	3.50305717520343e-07	7.68277753113868e-08	3.55504813154455e-07	3.50305717520343e-07	7.68277753113868e-08	7.11934314989115e-07	3.50305717520343e-07	3.50305717520343e-07	6.72268481623869e-07	3.80404259985907e-10	3.80404259985906e-10	3.80404259985906e-10	1.8879313448982e-07	3.38080650796427e-07	3.38080650796427e-07	3.38080650796427e-07	3.38080650796427e-07	3.55504813154455e-07	1.8879313448982e-07
"Unidentified_sp1_M_PL_058"	0.0201889438863449	0.0201636880765389	5.07129978535932e-05	0.0201698880705993	4.35100143298314e-05	0.0201001639146901	0.020131560808507	2.30687475546613e-05	2.03804977645828e-05	2.28229126959336e-05	1.37731745324755e-05	1.34238980188864e-05	7.24041593832042e-06	2.77418571175856e-05	1.58768005854477e-05	1.1956130130769e-05	5.34880689866173e-06	0.000691071277028565	0.00085895202017395	0.000347269250152168	2.08713724634857e-06	0.000544956729714007	0.000202435819306961	1.64369992209987e-06	1.00085555288557	0.00028744451275132	0.000368662187388889	1.01554053903734e-06	0.000430867237441265	0.000201632700560027	0.000430867237441265	0.000202079664700752	0.000286840894037416	0.000286840894037415	0.000262784836852937	0.000286840894037415	0.000144388926856598	0.000119181101764534	0.000119181101764534	0.000342442502432499	0.000119181101764534	0.000168082400588328	0.000223684008983411	3.62583452748595e-07	3.62583452748595e-07	5.2922668618159e-07	0.000168082400588328	0.000144026343403849	0.000201001639146901	0.000144026343403849	0.000168082400588328	0.000223684008983412	0.000144026343403849	0.000168082400588328	2.68477960377728e-07	0.000144026343403849	0.000144026343403849	0.000201001639146901	1.8101039845801e-07	1.8101039845801e-07	1.8101039845801e-07	0.000118758493449088	4.2260831544661e-07	4.2260831544661e-07	4.2260831544661e-07	4.2260831544661e-07	0.000223684008983412	0.000118758493449088
"Unidentified_sp2_M_PL_058"	0.0252227637620755	5.38317508289386e-05	0.025182717006674	0.0252032316140024	1.24029426909686e-05	1.95630612412918e-05	2.96432193316731e-05	9.84532239265493e-06	9.84311746692171e-06	7.92962777210163e-06	5.45476438685267e-06	4.4351495688918e-06	0.0252191115842161	9.6710933792768e-06	9.6929869422925e-06	7.17618010557986e-06	2.78782702551083e-06	0.000360454246930621	0.000570485900408974	0.000211135304537214	7.87889354641271e-07	0.000149397926062225	7.30728269132106e-07	7.55102456072024e-07	0.00035930564093915	1.00119872989338	0.000210892956229966	3.56149553680157e-07	0.000358780641223053	3.87691459548826e-07	0.000358780641223052	6.01496653439088e-07	0.000358396128717131	0.000358396128717131	0.000148753711106365	0.000358396128717131	4.87870361679062e-07	0.000358225173656061	0.000358225173656061	0.00014869856770413	0.000358225173656061	0.000210026930116687	3.29369103685256e-07	1.03357855758072e-07	1.03357855758072e-07	3.23099564743083e-07	0.000210026930116687	3.8451250592099e-07	1.95630612412918e-07	3.8451250592099e-07	0.000210026930116687	3.29369103685256e-07	3.8451250592099e-07	0.000210026930116687	8.8702991377836e-08	3.8451250592099e-07	3.8451250592099e-07	1.95630612412918e-07	0.000630477789605402	0.000630477789605402	0.000630477789605402	0.000148369198600444	0.000209855975055617	0.000209855975055617	0.000209855975055617	0.000209855975055617	3.29369103685256e-07	0.000148369198600444
"Unidentified_sp3_M_PL_058"	0.000102904259537249	0.0251886435305174	0.0251801463685708	3.84335827423102e-05	3.56138362218043e-05	3.57809755789377e-05	0.0251662898780593	2.17966451314177e-05	2.17888904729021e-05	1.48290759251131e-05	1.01674368774127e-05	1.17336844391216e-05	5.31216514433164e-06	2.1537433571948e-05	0.0251330770800588	1.68338104237829e-05	5.21235682829351e-06	0.000673225325964159	0.00151078896741362	0.000391634383006023	1.75781150675331e-06	0.000281720371345402	1.5176701549033e-06	1.68502373615243e-06	0.000460827734236111	0.000210892956229966	1.00150714811452	8.94733076154429e-07	0.000180844481390774	8.89265413086844e-07	0.000180844481390773	1.25952301394504e-06	9.25599029934444e-07	9.25599029934444e-07	0.000180524201534588	9.25599029934444e-07	0.000180215664329354	0.000210439872245172	0.000210439872245172	0.000280230762263297	0.000210439872245172	3.20279856185919e-07	0.000279625443089548	2.96781968515036e-07	2.96781968515036e-07	0.000837769236001961	3.20279856185918e-07	0.000179918882360839	3.57809755789377e-07	0.000179918882360839	3.20279856185918e-07	0.000279625443089548	0.000179918882360839	3.20279856185918e-07	2.34673688782432e-07	0.000179918882360839	0.000179918882360839	3.57809755789377e-07	1.32804128608291e-07	1.32804128608291e-07	1.32804128608291e-07	6.05319173748526e-07	0.000209834553071424	0.000209834553071424	0.000209834553071424	0.000209834553071424	0.000279625443089548	6.05319173748526e-07
"Amegilla_quadrifasciata"	2.30939992321145e-05	4.29303658758081e-05	2.88528830628376e-05	1.17935149231877e-05	0.0335550995109058	8.9610963535344e-05	2.30117502450774e-05	0.0334560770442158	6.51771848759687e-05	5.25929045888997e-05	5.35398750784738e-05	0.0335191397247846	1.19613620043714e-08	4.15029575534955e-05	1.17061547491973e-05	2.37987624549211e-05	1.21614526574263e-05	0.000844709722955524	0.00151285027367433	0.000841879251133844	0.00151081884983145	0.000283002904091658	0.000283730880900849	0.000283184277888419	1.69256756506224e-06	4.74866071573543e-07	1.19297743487257e-06	1.00150760990782	5.40771815874607e-07	0.000950904733388595	5.40771815874607e-07	0.000559534967644454	2.3412634533312e-07	2.3412634533312e-07	4.42492524848043e-07	2.3412634533312e-07	0.00027993247472809	3.76287746496869e-07	3.76287746496869e-07	3.91533168140749e-07	3.76287746496869e-07	9.8279291026564e-08	2.55686113834193e-07	0.000279625829257548	0.000279625829257548	3.90205158306578e-07	9.8279291026564e-08	3.06645470541487e-07	8.9610963535344e-07	3.06645470541487e-07	9.8279291026564e-08	2.55686113834193e-07	3.06645470541487e-07	9.8279291026564e-08	0.000670382794495693	3.06645470541487e-07	3.06645470541487e-07	8.96109635353439e-07	2.99034050109284e-10	2.99034050109284e-10	2.99034050109284e-10	1.35847054306556e-07	2.40440692190313e-07	2.40440692190313e-07	2.40440692190313e-07	2.40440692190313e-07	2.55686113834193e-07	1.35847054306556e-07
