"Acer_rubrum"	"Hamamelis_virginiana"	"Quercus_rubra"	"Vaccinium_sp."	"Quercus_prinus"	"Quercus_alba"	"Carya_glabra"	"Cornus_florida"	"Prunus_serotina"	"Tsuga_canadensis"	"Betula_lenta"	"Castanea_dentata"	"Kalmia_latifolia"	"Fagus_grandifolia"	"Carpinus_caroliniana"	"Lindera_benzoin"	"Liriodendron_tulipifera"	"Sassafras_albidum"	"T01"	"T02"	"T03"	"T04"	"T05"	"T08"	"T11"	"T12"	"N01"	"N06"	"N07"	"N10"	"N11"	"N13"	"N17"	"N18"	"N19"	"L01"	"L02"	"L03"	"L04"	"L05"	"L07"	"L09"	"L10"	"L11"	"L17"	"L20"	"G01"	"G02"	"G03"	"G04"	"G05"	"G08"	"G09"	"G10"	"G16"	"G21"	"G27"	"G28"	"G30"	"G33"	"G39"	"G40"	"G44"	"G45"	"G48"	"G60"	"A01"	"A02"	"A04"	"A06"	"A07"	"A08"	"A14"	"A15"	"A20"
"Betula_lenta"	0.000472426042419658	0.000464406447555783	0.000732700022634648	0.000515214197115558	0.000800123917393285	0.000711693418730977	0.000776732550130372	0.000695641889684972	0.000756511057092769	0.000235057291792263	1.00099444656049	0.000605160886022636	0.000266531795598302	0.000535318883400462	0.000350405134096983	0.000409084024886513	0.000413435663317067	0.00036612031865252	1.45872718637908e-05	1.87044595763075e-05	0.00418641822015296	1.48714808564904e-05	8.49249307831742e-06	2.3640970534149e-06	3.97414141940102e-06	2.3640970534149e-06	0.00420439961263012	0.00420630069832024	0.00420239486873254	0.00419528128356999	3.46716272194262e-06	0.00419037293947878	0.00418372559564039	3.35977044902189e-06	1.86733933677611e-05	0.00420354446056479	0.00420066692036939	0.00419127480251492	0.00418400026060718	1.30587384329035e-06	2.52580741441602e-05	2.13318936533733e-05	7.86869387727051e-06	1.30587384329035e-06	0.00417761823323167	1.64602650850894e-05	0.0042072159227736	2.85604918455028e-05	6.8568814611399e-06	3.21378970520506e-05	0.00420343279744626	0.00418414603997521	0.0041988259070673	0.00418967662825404	0.00418982942733018	1.12629734484989e-05	0.0041922980652087	1.30587384329035e-06	1.30587384329035e-06	7.84523692607533e-06	0.0041950255597547	2.06469497049069e-05	9.55389765991267e-06	6.80589934813382e-06	1.30587384329035e-06	2.48443532030347e-06	1.66861694544176e-05	1.30587384329035e-06	0.00419036442259273	1.7706950123522e-05	1.30587384329035e-06	0.00418876257016378	8.8002600272328e-06	0.00419573752363017	0.00420852179661689
"Castanea_dentata"	0.000488416231748216	0.000572207480424772	0.000622258130146367	0.000690063739685102	0.000704455349760484	0.000605114735594133	0.00073405076619568	0.000544249947570577	0.000673949411397362	0.000399204568762947	0.000518709330876545	1.0011397154514	0.000284106938486521	0.000520667192618566	0.000385938464820507	0.000503152362713591	0.000448211484349843	0.000266538514463399	1.41467059316004e-05	0.00359216678559797	0.00358993886827566	1.38597959999134e-05	8.17134453117964e-06	2.10609191061676e-06	4.2625410971327e-06	2.10609191061676e-06	0.00360931375271677	0.00361121429432095	0.00360710586211639	0.00360106204778022	0.00357771678691478	2.13933592760012e-05	0.00358754509101705	3.96539819299082e-06	0.00359221134318238	0.00360822621775862	0.00360642364441049	0.00359455756518305	1.4366244764662e-05	2.21780315979415e-06	0.0035999565576862	0.00359384906950062	8.00724275311445e-06	2.21780315979415e-06	8.01464896940661e-06	0.00359064253566317	0.00361136404898188	0.00360136909637183	6.49385930854315e-06	0.00360569213305533	0.00360873626497261	1.40261709459591e-05	0.00360358532250908	2.05727285975639e-05	0.00359486438892825	0.00358361116700306	2.22160850029961e-05	2.21780315979415e-06	2.21780315979415e-06	7.83366373139975e-06	0.00359829102991519	0.00359372670614171	8.05638760256623e-06	6.16020023003433e-06	2.21780315979415e-06	1.94374981275206e-06	1.64063359328813e-05	2.21780315979415e-06	2.08785801427856e-05	1.65244967247763e-05	2.21780315979415e-06	0.00359310846056808	0.0035834388004078	0.00359976497149214	0.00361358185214167
"Kalmia_latifolia"	0.000653519941255204	0.00065285131437083	0.000582721895927726	0.000758828067278432	0.000666976081031385	0.000665907747663292	0.000759420846291102	0.000665286747442713	0.000675363489688926	0.000156934578510741	0.000533063591196603	0.000662916189801883	1.00084709869529	0.000453203312776266	0.000382369477833723	0.000359190878519209	0.000295519670708977	0.000329837575426902	1.57098266145681e-05	0.00835826362331121	1.76764746413714e-05	1.51593866512356e-05	8.48264946031255e-06	2.1105109052779e-06	4.481848615523e-06	2.1105109052779e-06	0.00837371198245989	3.67285642206803e-05	3.22091370018439e-05	2.50498932204727e-05	3.23941659022513e-06	2.20708298958264e-05	1.3591790872939e-05	4.79178193711623e-06	2.02609434202862e-05	3.47584330826204e-05	3.18060715084525e-05	2.18233900405752e-05	1.49224621177036e-05	8.71858769504116e-07	2.57415222534303e-05	2.2357669187113e-05	8.78256170843638e-06	8.71858769504116e-07	8.04290506621622e-06	1.77185495558964e-05	0.00837624919457856	0.00836752524814452	6.62673074520457e-06	0.0083705445433198	0.00837258833634873	1.52986522181468e-05	0.00836935657072827	2.07117307223035e-05	0.00835835112259124	1.06486434173345e-05	2.16309966473909e-05	8.71858769504116e-07	8.71858769504116e-07	6.5028481373906e-06	2.3578876369711e-05	2.03018569205409e-05	8.70778681000404e-06	6.13299608802219e-06	8.71858769504116e-07	2.37602409800969e-06	1.76140872683823e-05	8.71858769504116e-07	0.00836120939407905	0.00835524194245703	8.71858769504117e-07	0.00835916339272491	8.70453154968823e-06	2.62087041576982e-05	0.00837712105334806
"Fagus_grandifolia"	0.000549174640133732	0.000431584299266074	0.000732771462690923	0.000538592512823068	0.000572620277013403	0.000492575600435618	0.000616368174095538	0.000572885341313524	0.000776878603685107	0.000252328227420336	0.000676192273769005	0.000767299020701045	0.000286233671227115	1.00099360928977	0.000453436419300694	0.00048704262902176	0.00049228557648923	0.000409132081854769	1.30308449922381e-05	1.78715120810258e-05	1.66326366197416e-05	1.29936290046168e-05	7.29041266947315e-06	2.42774563651596e-06	4.11084723908805e-06	2.42774563651596e-06	0.00530237183576295	0.00530453554851548	0.00530126349336311	0.00529437656516242	4.14217713102941e-06	2.08912685688578e-05	0.00528280205810751	3.71708175121554e-06	1.83202091080959e-05	0.00530125364467222	3.30009613404867e-05	0.0052873326332598	1.46159087500678e-05	1.40182348566854e-06	0.00529127230781812	1.99599962001022e-05	7.76804449811193e-06	1.40182348566854e-06	8.28694405866509e-06	1.66030703211284e-05	0.00530551900562338	0.00529356667172886	0.00527271130828413	3.24340401438349e-05	0.00530106786686517	1.42658300250223e-05	3.07025146051159e-05	1.97558322452086e-05	0.00528957623268709	1.01087166382492e-05	0.00528955009880025	1.40182348566854e-06	1.40182348566854e-06	9.13486608713706e-06	0.00529273837866824	0.0052855443744624	8.08778721679365e-06	5.779409443096e-06	1.40182348566854e-06	2.04601907611973e-06	1.51736234786216e-05	1.40182348566854e-06	2.08519043586677e-05	1.57726750860486e-05	1.40182348566854e-06	0.00528639758406174	1.04111514746487e-05	0.00529287240326388	0.00530692082910904
"Carpinus_caroliniana"	0.000570829248078638	0.000570193747352956	0.00073868344896996	0.000634419746527305	0.000687334993502319	0.000592451623201813	0.00073927868678951	0.000605779079348585	0.000617002936117723	0.000382880908221741	0.000525607701145474	0.000675392313435888	0.000286777108375293	0.000538455747919574	1.00073522955929	0.000579129041741054	0.000325348502190459	0.000296215708806048	1.47648320180495e-05	1.95154847670778e-05	1.73824602224933e-05	1.45012495568108e-05	7.73109402249843e-06	1.92813417536788e-06	3.91069588326571e-06	1.92813417536788e-06	0.0062886126836885	0.00629062857298426	0.00628673487700797	0.00628003960278867	4.53923156191562e-06	2.12360789401573e-05	1.38118316792657e-05	4.09674410818908e-06	0.00627172086027615	0.00628845958296966	0.0062855160129882	2.1751326445751e-05	1.45940991516006e-05	2.12711615678745e-06	0.00628015170006237	2.12173064179441e-05	8.5173547056188e-06	2.12711615678745e-06	8.31881600536999e-06	1.84319248274521e-05	0.00629089126606394	0.00628103627802057	7.25654579895172e-06	0.00628582538249739	0.00628752241628006	1.43284683343558e-05	0.00628360971605327	2.11397775498117e-05	2.14015861888524e-05	1.02728725391274e-05	0.00627528430330696	2.12711615678745e-06	2.12711615678745e-06	7.66495595526227e-06	2.52702239811563e-05	1.96854810554556e-05	8.21120533406246e-06	5.94962286560626e-06	2.12711615678745e-06	2.16349671195923e-06	1.66416943008567e-05	2.12711615678745e-06	2.1427094759415e-05	1.67050105683482e-05	2.12711615678745e-06	2.05197797379787e-05	9.78105069285714e-06	0.00627956389475651	0.00629301838222073
"Lindera_benzoin"	0.000438017207178434	0.000437497371232422	0.000637909140811646	0.000695548131345719	0.00059232634714659	0.000438431770069245	0.0006385240637264	0.000461429463452993	0.000584017438574156	0.000305783873170579	0.00054544536651535	0.00078268145311003	0.000239460585679473	0.000514100552856302	0.000514781370436492	1.00102161263725	0.00069184292515307	0.000561600403297059	1.23198550077254e-05	1.72870428906668e-05	1.54163155436587e-05	1.23213037620467e-05	7.05828940277713e-06	1.82505449554424e-06	3.99864240599961e-06	1.82505449554424e-06	0.00559479939221728	0.00559882268973429	0.00559523480579135	0.00558799784796925	4.4940901993565e-06	2.10291846703495e-05	1.85311160800823e-05	3.79587386296809e-06	1.85089215752326e-05	0.0055942104035666	0.00559179689424856	2.02978446196441e-05	1.33824652997441e-05	1.69879929539211e-06	0.00558437836090916	1.87645548750237e-05	7.6136943957942e-06	1.69879929539211e-06	7.32580208896121e-06	0.0055751084232956	0.00559911939531957	2.66832357043683e-05	6.32154440100334e-06	0.00559122742703667	3.52670101945948e-05	1.22519933092465e-05	0.00558748131366614	1.77671643831434e-05	0.00558393139018928	9.50434686407586e-06	0.00558244957142134	1.69879929539211e-06	1.69879929539211e-06	0.00557016347058805	0.00558663976492777	2.06425269408263e-05	9.2040045668523e-06	5.29475992763003e-06	1.69879929539211e-06	1.64796236947498e-06	1.43213016015844e-05	1.69879929539211e-06	2.07389404205734e-05	1.45195771857405e-05	1.69879929539211e-06	1.85118401940183e-05	0.00557081234630019	0.00558474640950295	0.00560081819461496
"Liriodendron_tulipifera"	0.000359968227570323	0.00043363525258023	0.000477358044142921	0.000687382280049004	0.000496637451606781	0.000451144664423162	0.000477985158887254	0.000490033973670069	0.000670453930447057	0.000266001283844664	0.000661497061307306	0.00083666143745304	0.000236415736567182	0.000623561730219691	0.00034703840233649	0.000830211510183683	1.00112328023139	0.000631743724333994	1.13648179035137e-05	1.59385761519049e-05	1.49935188210071e-05	1.09236762336311e-05	7.07809200359267e-06	2.09516853264705e-06	4.24323815780019e-06	2.09516853264705e-06	0.00670675848534267	0.00671112570622512	0.00670752233123085	0.00670029125605897	4.46586147258042e-06	0.00668964192908408	0.00669013615534654	3.481285282821e-06	1.61374350284481e-05	3.69705046825365e-05	0.0067029842352716	2.07118472696512e-05	1.29865614949504e-05	1.47778491024814e-06	2.58042259150739e-05	1.7813734881028e-05	6.33870105330264e-06	1.47778491024814e-06	7.08283548918621e-06	1.71254258124252e-05	0.00671161805245293	2.52347598769525e-05	6.10686338887603e-06	3.29024942218877e-05	0.00670362398408523	1.21352690086255e-05	2.93213799568252e-05	1.69116113592379e-05	0.00669886664227744	9.28377082330682e-06	2.54664230401815e-05	1.47778491024814e-06	1.47778491024814e-06	0.00668362705482053	0.0067004407111305	0.00669106020883872	9.06009283858898e-06	4.84038889186756e-06	1.47778491024814e-06	1.75012133453596e-06	1.30755369841598e-05	1.47778491024814e-06	2.08246819018705e-05	1.36557602466701e-05	1.47778491024814e-06	1.93473402589043e-05	0.00668390363389776	2.74931234519414e-05	0.00671309583736318
"Sassafras_albidum"	0.000366360703167954	0.000365941775407366	0.000437557796907758	0.000401765506258245	0.000707849204919367	0.000655509801748739	0.000707676471688482	0.00036673265407724	0.000651756655158724	0.000242080092191077	0.000675914434435422	0.000574082954228858	0.000304465454240218	0.000597962273480047	0.000364573180068982	0.000777600558411312	0.000728935066539225	1.00117424551808	1.08950892310056e-05	1.61947709121827e-05	1.51712197155708e-05	1.13922646097278e-05	7.37305229344729e-06	2.03673954737101e-06	3.29225675442803e-06	2.03673954737101e-06	3.69629025302809e-05	0.00773711092995176	0.00773374086499712	2.88081353829094e-05	3.3951856661646e-06	2.05928992610009e-05	0.00771625043306573	2.61240870027166e-06	1.59361411689454e-05	0.00773225136284149	3.26234099522527e-05	2.00858889328894e-05	1.27738750597885e-05	1.34488940106154e-06	2.3943415263984e-05	1.70040578197325e-05	6.00170959186121e-06	1.34488940106154e-06	8.26447379783694e-06	1.58630141482227e-05	0.00773830325266937	2.49670221742534e-05	5.87142946897269e-06	0.00772882509495627	3.39877888290574e-05	1.36224289781859e-05	2.89561655595981e-05	1.78594438921149e-05	0.00772436316549374	1.01897641277461e-05	0.00772340925159868	1.34488940106154e-06	1.34488940106154e-06	0.00771051992035163	0.00772804053259862	2.02646024056111e-05	0.00770744307845436	6.0249201150665e-06	1.34488940106154e-06	1.30975947884728e-06	1.36440020757822e-05	1.34488940106154e-06	0.00771824352629316	1.46093247825526e-05	1.34488940106154e-06	1.88010690808902e-05	1.24853836847067e-05	2.66844744106056e-05	0.00773964814207043
"T01"	0.0143628777281701	0.0143501051388387	0.0143701171798892	0.0143711121845614	0.014379004410146	0.0143678875339356	8.57680268136434e-05	0.0143597072229574	6.34715732295409e-05	2.11343835557128e-05	5.0013503532997e-05	5.65868237264017e-05	2.69311313392596e-05	3.53694364075035e-05	3.37481874698274e-05	3.16796271627225e-05	2.43531812218151e-05	2.02337371432962e-05	1.00034037866182	0.000289765566565525	0.000242928629708083	0.000280831608580266	0.000131397777463187	1.98348666342315e-07	4.51080742430968e-05	1.98348666342315e-07	0.000342192407053648	0.000342241038333002	0.000250983288453229	0.000142807742798212	3.19509040999045e-07	0.000340994457464961	1.11298766523015e-06	9.81055690144216e-05	0.000289752066642718	0.000342078683791523	0.00034189923927267	0.000228430754134479	0.000181694479103978	1.17413241976182e-07	0.000295168277092238	0.000341024157790793	0.000143257236706757	1.17413241976182e-07	0.000131404709005298	0.000243369114096695	0.00034234805118552	0.000341645664985433	9.82886145532813e-05	0.000341908565359503	0.000342133822366942	0.000191422005080755	0.000341843897583709	0.000296238139255045	4.64231372651603e-05	8.69351991906371e-05	0.000132576832337522	1.17413241976182e-07	1.17413241976182e-07	4.93996602032068e-07	0.000132730356506338	0.000243025156130729	8.66903988571434e-05	4.03850790885962e-05	1.17413241976182e-07	5.12846686534191e-05	0.00028953739333835	1.17413241976182e-07	0.000296305556962693	0.000228058539903435	1.17413241976182e-07	0.000165537083427803	4.5450173845938e-05	0.000228817678234847	0.000342465464427496
"T02"	0.0111842801001633	0.0111741617112024	0.0111909752839256	0.0111935641156717	0.0112008640205107	0.0111898786430559	0.0111980166487748	6.42242071089814e-05	6.52684557089228e-05	2.20539986130452e-05	4.98785588701532e-05	0.0111756299996381	0.0111443514977483	3.77287477266101e-05	3.46941951414716e-05	3.45740857813336e-05	2.65642935865081e-05	2.33924468731528e-05	0.000225373218439853	1.00038992073965	0.000221085195843405	0.000210808544592057	0.000102393745673185	2.03963924090384e-07	3.51838517855644e-05	2.03963924090384e-07	0.000391346487694781	0.000298779355993753	0.000227703085412744	0.000143407253446864	4.00354864989388e-05	0.000257752474341269	4.08803650831948e-05	7.64031474917086e-05	0.000297267982557876	0.000298602260703176	0.000298400841738273	0.000209908612855416	0.000133700693495003	1.22522214516918e-07	0.000261914144831901	0.000297484479930579	0.00014336927853619	1.22522214516918e-07	0.000102389518978514	0.000261146839373048	0.000391526429593805	0.000390769486821238	7.6593629748958e-05	0.000391065456832665	0.000391276931654957	0.000141268650221031	0.000390970820047748	0.000222921977327826	0.000168921927013579	0.000139321155378346	0.000135375247414273	1.22522214516918e-07	1.22522214516918e-07	5.49115443941716e-07	0.000175248468269637	0.000189470756902896	9.93841690688585e-05	6.33118083743893e-05	1.22522214516918e-07	2.29372168246362e-07	0.000257342143477911	1.22522214516918e-07	0.000315653119002018	0.000262458844700482	1.22522214516918e-07	0.000253598895918868	7.52620256908134e-05	0.000210317529829391	0.000391648951808322
"T03"	6.25774508257677e-05	0.0125602891325584	0.0125798128897628	6.98579943228002e-05	0.0125930045834331	0.0125809062540536	0.0125877460754867	0.0125725281484066	6.71898127812246e-05	2.39130348669322e-05	0.0125592546604589	0.0125647860389648	2.65147119620571e-05	3.95025119718862e-05	3.47649204449866e-05	3.46867099732321e-05	2.81128477893883e-05	2.46532320378025e-05	0.000212562550994573	0.000248720845323831	1.00034528192882	0.000196193001729351	7.59924112459776e-05	2.09968164941327e-07	4.28274397200078e-07	2.09968164941327e-07	0.00034696823912508	0.000347069773632213	0.00030626789883849	0.000218749690148272	4.50070860471509e-05	0.000301045186518852	9.79993989597531e-05	4.50074568650483e-07	0.000248717170143595	0.00034688235464695	0.000346672225428021	0.000293583573121005	0.000207917860748349	1.32850193705179e-07	0.000253568949922189	0.000293611743800065	7.57269786362643e-05	1.32850193705179e-07	0.000167206279881198	0.000208109024773647	0.000347157879371525	0.00029425788844361	3.97515915746473e-05	0.000294565174870309	0.000346908385374489	0.000209202976133437	0.00034657291218207	0.000300982279659977	9.86313650693248e-05	0.00015661332965427	0.000204188769734513	1.32850193705179e-07	1.32850193705179e-07	5.69763176002958e-07	0.00024903314382044	0.000218498398339069	0.000111718765882327	7.11555252393604e-05	1.32850193705179e-07	4.49018862443091e-05	0.000203835621702309	1.32850193705179e-07	0.000261956448432543	0.000196392157490918	1.32850193705179e-07	0.000231276477081195	4.54726650152629e-05	0.000293993557818082	0.00034729072956523
"T04"	0.014360889654931	5.93207272636835e-05	0.0143706706555634	0.0143705825621946	0.0143811319342003	0.0143685849231735	0.0143762740529724	0.0143588703223166	6.63939052901797e-05	2.0305205979245e-05	5.09879343651099e-05	5.54391839996538e-05	2.59875199735468e-05	3.52684215839597e-05	3.31457132727103e-05	3.16833525309772e-05	2.34078776434952e-05	2.11570628466373e-05	0.000280831608580266	0.000271039557332644	0.000224220573404973	1.00032165950761	0.000131413414112723	2.07480954031812e-07	4.51155514608901e-05	2.07480954031812e-07	0.000323466022858001	0.000323525013528721	0.000232266669076142	0.000183628754339227	3.10803785597743e-07	0.000322275179547189	1.1223501926658e-06	9.80965507103064e-05	0.000271030155374153	0.000323368961011098	0.000323176643619945	0.000269274578440425	0.000222540684137497	1.12806699884694e-07	0.000276436009747543	0.000322312155342789	0.00018407996523172	1.12806699884694e-07	0.00013141865817699	0.000224648739345649	0.000323628769495283	0.000322921501988685	9.82824492735783e-05	0.000323187450679529	0.000323402810932714	0.000232263021981172	0.000323124347068883	0.000277531344176624	4.64230019911424e-05	0.000127778409414356	0.000173432757095703	1.12806699884694e-07	1.12806699884694e-07	4.94817780077222e-07	0.000173579645991085	0.000183481936407045	0.000127535678011893	8.1230138382922e-05	1.12806699884694e-07	5.12816797225594e-05	0.000270832478534517	1.12806699884694e-07	0.000277590090534658	0.000268895071023143	1.12806699884694e-07	0.000146812512049925	4.54381387353667e-05	0.000269657757773552	0.000323741576195168
"T05"	5.96839805350065e-05	5.25108223770438e-05	7.34424414788998e-05	0.0250889572668882	0.0251001417221415	0.025087821616826	8.61557304739873e-05	6.23537251748222e-05	0.0251000918872319	1.75180948548893e-05	5.09549584699045e-05	5.71994117182574e-05	2.54479483809377e-05	3.46294601799975e-05	3.09243760899937e-05	3.17623023124971e-05	2.65428450134725e-05	2.39624199537037e-05	0.000229946110560577	0.000230385927764666	0.000151984822491955	0.000229973474697265	1.00030749185133	7.84377871475996e-05	0.000156840778606625	7.84377871475996e-05	0.000309987666317306	0.000310057249137328	0.000150725800849832	0.000158782003233687	3.01606362473321e-07	0.000230581534417551	7.9397922012e-05	7.86240432387851e-05	0.00023036713887872	0.000309880296837238	0.000309690662513256	0.00030878906632208	0.000227474065563593	9.73227491938296e-08	0.000150117414226874	0.000308834340551382	7.90997100983323e-05	9.73227491938296e-08	0.000151092892679888	0.000149421861934756	0.000310171992624642	0.000309421944455189	6.32819726117674e-07	0.000309697790430052	0.00030990853183143	0.000229991075083175	0.000309628453700479	0.000230536700555228	0.000158189436942603	0.000229539302714113	0.000230513160267118	9.73227491938297e-08	9.73227491938296e-08	5.37735842495427e-07	0.000230701118829925	0.000308496834528902	0.00015108155826057	0.000148406562272363	9.73227491938296e-08	2.22691875624365e-07	0.000308407365062478	9.73227491938296e-08	0.000230571467031683	0.000308402276301613	9.73227491938296e-08	8.01574076196287e-05	7.89606846074646e-05	0.000309158800907711	0.000310269315373836
"T08"	4.08397603446373e-05	3.9789120786349e-05	5.56998298063466e-05	7.49343637519626e-05	8.56389811013137e-05	6.85523862111299e-05	8.03999059860254e-05	5.71591009570418e-05	0.100178545892911	1.97731976780986e-05	5.67383292819577e-05	5.89705734972692e-05	2.53261308633348e-05	4.61271670938033e-05	3.08501468058862e-05	3.28509809197963e-05	3.14275279897058e-05	2.64776141158232e-05	1.38844066439621e-06	1.83567531681345e-06	1.67974531953061e-06	1.45236667822268e-06	0.000313751148590398	1.00031305795591	0.00031329212580207	0.000313057955915346	0.000316161790867783	0.000316264264830204	0.000315808958213766	0.000315284521712215	3.20460289273335e-07	2.06408124010533e-06	0.000314160940183402	3.85428258371688e-07	1.81743764382245e-06	0.000316054747976939	0.000315817816311815	0.000315048857681976	0.00031437433719755	1.09851098211659e-07	2.33557167180196e-06	0.000314886719787906	7.8920424361945e-07	1.09851098211659e-07	8.69494461814407e-07	1.58599294612676e-06	0.00031636546482252	0.000315533358859622	5.68094903443234e-07	0.000315786614798474	0.00031608913651644	0.00031433850044404	0.000315709499450867	0.000314788201513673	0.00031478866661021	0.000313957301911838	0.000314978931779743	1.09851098211659e-07	1.09851098211659e-07	5.95696257556231e-07	0.000315206244406532	0.000314783976847928	8.92410760168114e-07	0.000313525555991063	1.09851098211659e-07	2.04139646275149e-07	0.000314471970950569	1.09851098211659e-07	2.09522746396069e-06	0.000314570115312449	1.09851098211659e-07	0.00031470970050423	8.36801380605688e-07	0.000315424176549067	0.000316475315920732
"T11"	6.03366108089562e-05	4.75503789195394e-05	6.67926042655844e-05	0.0501049037760164	8.38029887113794e-05	6.97140190473182e-05	7.85038943877527e-05	5.94840799111604e-05	0.0501267401283313	1.84658130371907e-05	4.76896970328123e-05	5.96755753598578e-05	2.6891091693138e-05	3.90530487713365e-05	3.12855670661257e-05	3.59877816539965e-05	3.18242861835014e-05	2.13996689037822e-05	0.000157878259850839	0.00015832733303504	1.71309758880031e-06	0.000157904430113115	0.000313681557213251	0.000156646062901035	1.0003132238872	0.000156646062901035	0.000316197717333892	0.000316240825591044	0.000159438117358582	0.000315196947233405	3.1571490506325e-07	0.000158513425670807	0.000157640214134428	0.000156801293228973	0.000158298775398427	0.000316028663683154	0.000315870670391368	0.000314944400573009	0.000314300847223788	1.02587850206615e-07	0.000158794396941017	0.000314961746647838	0.000157234316958411	1.02587850206615e-07	8.65103971464538e-07	0.000158078288792153	0.000316362330171614	0.000315586916234732	6.37738179206414e-07	0.000315848506681006	0.000316100373063799	0.00015796264889674	0.000315780013064048	0.000158472090214107	0.000314642062985555	0.000157541156809164	0.000158501085827747	1.02587850206615e-07	1.02587850206615e-07	5.76706865911392e-07	0.00015873083999633	0.000314722958259323	8.46579690993802e-07	0.000157103145821897	1.02587850206615e-07	2.12443142539858e-07	0.000314536176450442	1.02587850206615e-07	0.000158481242143085	0.000314551116516005	1.02587850206615e-07	0.000158345867310994	0.000157203045383098	0.000315339867487473	0.00031646491802182
"T12"	4.08397603446373e-05	3.9789120786349e-05	5.56998298063466e-05	7.49343637519625e-05	8.56389811013137e-05	6.85523862111299e-05	8.03999059860254e-05	5.71591009570418e-05	0.100178545892911	1.97731976780986e-05	5.67383292819577e-05	5.89705734972692e-05	2.53261308633348e-05	4.61271670938033e-05	3.08501468058862e-05	3.28509809197963e-05	3.14275279897058e-05	2.64776141158232e-05	1.38844066439621e-06	1.83567531681345e-06	1.67974531953061e-06	1.45236667822268e-06	0.000313751148590399	0.000313057955915346	0.00031329212580207	1.00031305795592	0.000316161790867783	0.000316264264830204	0.000315808958213766	0.000315284521712215	3.20460289273335e-07	2.06408124010533e-06	0.000314160940183402	3.85428258371688e-07	1.81743764382245e-06	0.000316054747976939	0.000315817816311815	0.000315048857681976	0.00031437433719755	1.09851098211659e-07	2.33557167180196e-06	0.000314886719787906	7.89204243619451e-07	1.09851098211659e-07	8.69494461814406e-07	1.58599294612677e-06	0.00031636546482252	0.000315533358859622	5.68094903443234e-07	0.000315786614798474	0.00031608913651644	0.00031433850044404	0.000315709499450867	0.000314788201513673	0.000314788666610209	0.000313957301911838	0.000314978931779743	1.09851098211659e-07	1.09851098211659e-07	5.95696257556231e-07	0.000315206244406533	0.000314783976847928	8.92410760168114e-07	0.000313525555991063	1.09851098211659e-07	2.04139646275149e-07	0.000314471970950569	1.09851098211659e-07	2.09522746396069e-06	0.000314570115312449	1.09851098211659e-07	0.000314709700504229	8.36801380605688e-07	0.000315424176549067	0.000316475315920732
"N01"	0.00631255608244539	0.00630635186607284	0.00632374635497652	0.00632467287600004	0.00633072511065334	0.00631992485872918	0.00632928555806445	0.00631522153515461	0.00632323581735566	2.42514843884635e-05	0.00630659941894518	0.00631629906725436	0.00628028398684492	0.0062965665549685	0.00628861268368851	0.00629414931624444	0.00628758608000875	3.00323583058532e-05	0.000149709178085971	0.000220132399328314	0.00017348411956254	0.000141516385000375	7.74969165793265e-05	1.97601119292364e-05	3.95247146667365e-05	1.97601119292364e-05	1.00043805276144	0.000386082810162627	0.000345931353042129	0.000298223286658196	2.26929414233046e-05	0.000235987589221342	0.000143883903110379	4.31444400798905e-05	0.000207100528710993	0.000344165569629235	0.000352711968048294	0.000219872192094158	0.000143787302783162	1.34730468824797e-07	0.000277510087597249	0.000210111173992729	8.09898204622333e-05	1.34730468824797e-07	8.40114068508299e-05	0.000182377341256301	0.000438283779584177	0.000334890527129675	7.62813686752104e-05	0.000337083947967153	0.000403219995710829	0.000148027684411748	0.000362995696936452	0.000194200588348512	0.000250951701939611	9.83741978193475e-05	0.000229497359391851	1.34730468824797e-07	1.34730468824797e-07	7.71157548755639e-05	0.00025466898160667	0.000223943020774906	5.62868930764455e-05	5.54291324818703e-05	1.34730468824797e-07	2.25543626255522e-05	0.000164998600412697	1.34730468824797e-07	0.000226875359359838	0.000190232359477596	1.34730468824797e-07	0.000244365683426168	0.00011920755042673	0.000294143517568569	0.000438418510053002
