"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Rhombomys_opimus"	1.00315950252337	0.00102827589956412	0.00176360448266727	0.00102832784704134	0.000748155627308956	0.000811615463996006	0.00029163421673187	0.000507680051560501	0.000241025107636046	0.000288101673532064	7.41539939694843e-07	0.000151148519560285	0	8.05821283736259e-05	0	3.70769969847422e-07	2.4424976275701e-07	0.00485339187474325	0.00483898679106664	0.00483520807807763	0.00484702096132118	0.00479805581020691	0.00480092934155424	0.00481075306390547	0.00480740377293022	0.0048133425526266	0.00480636817826055	0.00478870737523381	0.00480636817826055	0.00479805581020691	0.00481440234851509	0.00479805581020691	0.00479805533795712	0.00480636817826055	0.00479135509569263	0.00478432833441599	7.41539939694844e-06	4.8849952551402e-06	7.41539939694843e-06	1.67267573730668e-05	0	0.00478432833441599	7.41539939694843e-06	0.00477695001201603	4.02910641868129e-06	0	3.77871298900713e-06
"Meriones_meridianus"	0.00196307217189513	1.00195479933781	0.0018068255934137	0.000633516905632346	0.00142206773815175	0.000403374716128776	0.000553489330210574	0.000554578613190858	0.000275874870261944	9.25411107559675e-05	3.68547022502308e-07	0.000286442167603469	0	0.000153411166523666	0	1.84273511251154e-07	4.63558903023931e-07	0.00918423598429121	0.00917960892875341	0.00917244787456332	0.00918880475776214	2.71527112760592e-05	2.66968018108781e-05	0.00915864664146286	0.0091358327052561	4.42710919018029e-05	0.00914587421330557	2.13934666794015e-05	0.00914587421330559	2.71527112760592e-05	0.00915507004231431	2.71527112760592e-05	0.00913007346065945	0.00914587421330558	1.39750182611085e-05	1.30150055972081e-05	3.68547022502308e-06	9.27117806047862e-06	3.68547022502308e-06	9.42628747055566e-06	0	1.30150055972081e-05	3.68547022502308e-06	9.34796272331014e-06	7.6705583261833e-06	0	7.16105419008672e-06
"Meriones_libycus"	0.00246904627573418	0.00132500543517005	1.00246410714631	0.00126895221358033	0.000933481383575425	0.000297731957893565	0.000295363784805698	0.000430395263343115	0.000336635633817912	6.82711605903696e-05	2.72025543986811e-07	0.000210605907842938	0	7.58526673189264e-07	0	1.36012771993406e-07	2.47373354108625e-07	0.00675126145280046	0.00674784789477094	0.00674258274707486	0.00675906908256487	0.00670638734007423	3.21484503568617e-05	4.52840423893991e-05	0.00671843284403033	0.00672375703163021	0.00671726893018902	0.00669485141085987	0.00671726893018902	0.00670638734007424	0.00672849011798295	0.00670638734007424	0.00670689691481596	0.00671726893018902	1.51709212473003e-05	1.44640173804506e-05	2.72025543986811e-06	4.9474670821725e-06	2.72025543986811e-06	1.42425833770354e-05	0	1.44640173804506e-05	2.72025543986811e-06	1.17573632177818e-05	3.79263336594632e-08	0	5.26514769607344e-06
"Spermophilus_fulvus"	0.00196317134435166	0.000633516905632346	0.00173038938215499	1.0024100429668	0.000404142230809303	0.00108851220426441	0.000401336766910863	0.00081268255523791	0.000275781648703122	9.25381134024659e-05	9.94529195307823e-07	0.000286432740878565	0	6.35320129174675e-07	0	4.97264597653912e-07	3.36127945486485e-07	0.00918393463703047	0.00917930773136034	0.00917214691283837	0.00918850045298378	0.00913370293661289	0.00914367232368096	3.79286117117281e-05	0.00913946218120955	0.00915450540902545	3.11340780153419e-05	2.08843641874697e-05	3.11340780153419e-05	0.0091337029366129	4.03267996387793e-05	0.0091337029366129	2.66436087841274e-05	3.11340780153419e-05	1.39753406432264e-05	1.9244000466416e-05	9.94529195307824e-06	6.72255890972971e-06	9.94529195307823e-06	0.00912271413791874	0	1.9244000466416e-05	9.94529195307824e-06	9.34843497310312e-06	3.17660064587337e-08	0	7.16081852196412e-06
"Meriones_tamariscinus"	0.0017456964637209	0.00173808279107437	0.00155580230595904	0.000493951615433593	1.00173595886886	0.000491730709381567	0.000675636271958944	0.000676625098977495	0.000336550573447179	0.00011278913426152	4.49274289064931e-07	0.000349596290553529	0	0.00018735020642602	0	2.24637144532465e-07	5.65859524253722e-07	0.0112091519410695	0.0112035124843564	0.0111947725770925	0.0112147308368046	2.31753249077076e-05	2.6939661553379e-05	0.0111848073236334	3.89760775538382e-05	4.40597501984826e-05	0.0111648851513099	1.86848556764931e-05	0.0111648851513099	2.31753249077076e-05	0.0111761035037582	2.31753249077076e-05	3.44856083226237e-05	0.0111648851513099	1.39522970165088e-05	1.27831194796289e-05	4.49274289064931e-06	1.13171904850744e-05	4.49274289064931e-06	8.96074840741054e-06	0	1.27831194796289e-05	4.49274289064931e-06	8.31284030343285e-06	9.36751032130097e-06	0	8.73990726383821e-06
"Allactaga_elater"	0.00154944770399238	0.000403374716128776	0.000405998124400316	0.00108851220426441	0.000402325125857646	1.00337328873373	0.000400867860054862	0.000629869765608898	9.28239911272642e-05	9.23712948764655e-05	0.000916741241419576	0.000286160017734535	0	5.2296588364913e-07	0	0.000458370620709788	3.35735226176601e-07	0.00917714505192762	0.0091725264871838	0.00916537248674043	0.00917562062022137	1.99805420559453e-05	0.00914784737952675	3.12210632538531e-05	2.36475849298433e-05	3.20728146022193e-05	1.82222986127265e-05	1.00849765626325e-05	1.82222986127265e-05	1.99805420559453e-05	2.1316431650302e-05	1.99805420559453e-05	1.37520194365304e-05	1.82222986127265e-05	1.1996887143787e-05	0.00912895367452474	0.00916741241419576	6.71470452353202e-06	0.00916741241419576	0.00913147091761809	0	0.00912895367452474	0.00916741241419575	7.3783223999637e-06	2.61482941824565e-08	0	7.15400044336338e-06
"Dipus_sagitta"	0.00102071975856154	0.00101473043871938	0.000738409462014245	0.000735784072669916	0.00101345440793842	0.00073492441010058	1.00184953604701	0.00101201467086675	0.000169192623530935	0.000168435002841313	6.71470452353202e-07	0.000523140325960576	0	0.000280591711934161	0	3.35735226176601e-07	0.000839069963188446	0.0167770886820267	0.0167686669318846	0.0167555884237356	0.0167743066860023	1.64722461408072e-05	3.26879998359134e-05	0.0167513252024694	2.56970683109834e-05	3.65693526994586e-05	3.02687267284514e-05	9.78330002562613e-06	3.02687267284515e-05	1.64722461408072e-05	3.59084808461493e-05	1.64722461408072e-05	1.90081221958024e-05	3.02687267284514e-05	1.32823204209302e-05	1.15417012797789e-05	6.71470452353202e-06	0.0167813992637689	6.71470452353202e-06	1.33700771160954e-05	0	1.15417012797789e-05	6.71470452353202e-06	4.8605702788645e-06	1.40295855967081e-05	0	1.30785081490144e-05
"Cricetulus_migratorius"	0.0015230401546815	0.000871480677871348	0.000922275564306675	0.00127707258680243	0.000869946555828208	0.00098979534595684	0.000867441146457212	1.00151202842352	0.000431831935374819	0.000144642467114778	9.04335629014929e-07	0.000448859025101984	0	0.000240513214431353	0	4.52167814507465e-07	7.26500122660981e-07	0.0143918232338733	0.0143845911105176	0.01437336963489	0.0143989855083634	2.50108267163075e-05	0.0143351751542275	0.0143586389015517	3.29333783333198e-05	0.0143467199163267	3.09897003867424e-05	1.34010759271945e-05	3.09897003867424e-05	2.50108267163075e-05	4.53840982325697e-05	2.50108267163075e-05	2.13236275442068e-05	3.09897003867424e-05	1.44846955208889e-05	1.62507116738486e-05	9.04335629014929e-06	1.45300024532196e-05	9.04335629014929e-06	2.06078902978115e-05	0	1.62507116738486e-05	9.04335629014929e-06	7.25257216515001e-06	1.20256607215676e-05	0	1.12214756275496e-05
"Ellobius_talpinus"	0.00168717575345232	0.00101154119096046	0.00168317816908956	0.00101119937857812	0.00100965172034154	0.000340354634133302	0.00033838524706187	0.00100760784920791	1.00167190763428	1.20955171223554e-06	3.10968144479947e-07	0.000337236332289385	0	8.12782961861371e-07	0	1.55484072239973e-07	2.83404729532555e-07	8.04819320228204e-05	8.04214544372087e-05	7.1990546129974e-05	0.0334694850422464	2.84480796719027e-05	3.4715422761375e-05	4.85231428231238e-05	3.76439086806341e-05	0.0334319060653269	3.9669539505436e-05	1.92553580484652e-05	3.9669539505436e-05	2.84480796719027e-05	0.0334287331273146	2.84480796719027e-05	2.84511870571967e-05	3.9669539505436e-05	8.09464784014662e-06	1.11283032921103e-05	3.10968144479947e-06	5.6680945906511e-06	3.10968144479947e-06	1.22868546610129e-05	0	1.11283032921103e-05	3.10968144479947e-06	8.03417025453485e-06	4.06391480930685e-08	0	8.43090830723461e-06
"Spermophilopsis_leptodactylus"	0.00302506757208667	0.000508976109157821	0.000512033704427771	0.000508959623713563	0.00050755110417684	0.00050804212182056	0.00050530500852394	0.000506248634901722	1.8143275683533e-06	1.00301040752395	4.64177361188269e-07	0.000504808866422578	0	6.76034692796012e-07	0	2.32088680594134e-07	4.23203524726917e-07	0.0502161250957269	6.56047195293116e-05	5.29844978687472e-05	6.56651971149234e-05	2.2445547376245e-05	3.08826774462887e-05	4.03592711599219e-05	2.70726029140433e-05	2.97381483175956e-05	2.8085153956996e-05	1.78186417061217e-05	2.80851539569961e-05	2.2445547376245e-05	2.81456315426078e-05	2.2445547376245e-05	2.24456972439201e-05	2.80851539569961e-05	0.0501649254598741	1.90236484204265e-05	4.64177361188269e-06	8.46407049453835e-06	4.64177361188269e-06	9.24547041394657e-06	0	1.90236484204265e-05	4.64177361188269e-06	1.44050836766032e-05	3.38017346398006e-08	0	1.26202216605645e-05
