"Psychotria_hoffmannseggiana"	"Psychotria_marginata"	"Psychotria_acuminata"	"Psychotria_deflexa"	"Psychotria_horizontalis"	"Psychotria_limonensis"	"Psychotria_poeppigiana"	"Psychotria_emetica"	"Psychotria_psychotrifolia"	"Psychotria_brachybotrya"	"Psychotria_pittieri"	"Psychotria_racemosa"	"Psychotria_grandis"	"Pipra_mentalis"	"Pipra_coronata"	"Catharus_ustulatus"	"Manacus_vitellinus"	"Catharus_fuscescens"	"Catharus_minimus"	"Habia_fuscicauda"	"Schiffornis_turdinus"	"Empidonax_virescens"	"Mionectes_oleagineus"	"Trogon_rufus"
"Psychotria_hoffmannseggiana"	1.0020071572438	0.0016500582748614	0.00108425536774626	0.000438081486708322	0.00129349296512562	0.000786186765225559	0.000644085351674861	0.000520121433592465	0.000276224560948904	0.000436889799498262	0.000350620137410676	0.000482228425915443	0.000131608288504767	0.0144769117355243	0.0144616272444138	0.0144598714694422	0.0144202705476577	0.0143954686602448	0.0143782478017243	2.38337442012053e-05	0.0143379602216951	1.61686620640702e-05	1.61686620640702e-05	2.35722610694485e-05
"Psychotria_marginata"	0.0016500582748614	1.00308158499849	0.000726233441478834	0.000437994613751082	0.000934729639479127	0.000786292363404588	0.000644153987652678	0.000161954369783117	0.000276295565935166	0.000436802966496241	0.000350812856655394	0.000482454939836762	0.000131642083181367	0.0144806291499504	0.0144653482753799	0.0144456660504967	0.0144311561731117	0.0143991752880275	5.78787688816701e-05	2.38329450968306e-05	0.0143533091896194	1.16841204934891e-05	1.16841204934891e-05	0.0143297369285499
"Psychotria_acuminata"	0.00151795751484477	0.00101672681807037	1.00151456382926	0.000611141455854476	0.00151994689326872	0.000811706882568769	0.000612724652630638	0.000727016523769769	0.00038543144426962	0.000609764804382027	0.000203340176585577	0.000387014641045782	0.000183674464460205	0.0202041910906225	0.0201756979809415	0.0201900024101166	0.000110823774331331	0.0201057930609998	0.0201073265462945	2.75330294489747e-05	3.6209776184502e-05	1.8999336165859e-05	1.8999336165859e-05	1.45246688295767e-05
"Psychotria_deflexa"	0.000766642601739564	0.000766490574064394	0.000763926819818095	1.00201602593802	0.0007674661720441	0.000512142625075538	0.00201764662481808	0.000281133353345829	0.00048160191983856	0.000761488258974841	0.0002537785541248	0.000483222606634455	0.000229444052509655	0.0252388457760621	0.0252157867328905	0.0251897705222653	0.000113448075712675	5.95773316852867e-05	4.98805683819127e-05	0.0250907535809469	2.19019025114851e-05	9.59332715055126e-06	9.59332715055126e-06	1.09498653437771e-05
"Psychotria_horizontalis"	0.00113180634448492	0.000817888434544236	0.000949966808292949	0.00038373308602205	1.00363951248657	0.00068865225074383	0.000564179983086139	0.000455819505780749	0.000241956055890716	0.000382689239681436	0.000307122029687269	0.000422402952954805	0.000115280923267536	0.012680901559429	0.012667513262318	0.0126659865411649	0.0126312827944862	0.0126095623310742	0.0126034528796011	2.0876926812274e-05	2.78527825575593e-05	0.0125454939060822	0.0125454939060822	1.16841204934891e-05
"Psychotria_limonensis"	0.00137582683914473	0.00137601163595803	0.00101463360321096	0.000512142625075538	0.00137730450148766	1.00137034690537	0.000871370262098517	0.000281474326898332	0.000230937683728972	0.000510631076532095	0.000360961037790341	0.000590165320751951	0.00022920428296161	0.0252124711257771	0.000173340076736195	0.025172405352281	0.0251459345916085	0.0251110796291829	7.12373638083705e-05	3.02309708688588e-05	3.93119782157537e-05	1.72163062685957e-05	1.72163062685957e-05	1.96573090851147e-05
"Psychotria_poeppigiana"	0.000901719492344806	0.000901815582713749	0.000612724652630638	0.00161411729985447	0.000902687972937823	0.000697096209678813	1.00190182390023	0.000225378090132971	0.00038601195680281	0.000610197829329419	0.000489849426095144	0.000673718557177651	0.000183869131082507	0.0202256044190758	0.0202142825720303	0.0201767285273948	0.0201394620262388	6.67302847428567e-05	4.76887042544813e-05	0.020078389410501	2.57647867865508e-05	1.12835996617228e-05	1.12835996617228e-05	1.28830797530536e-05
"Psychotria_emetica"	0.00182042501757363	0.000566840294240908	0.00181754130942442	0.000562266706691658	0.001823278023123	0.000562948653796664	0.000563445225332427	1.00181263868217	2.75624109915174e-06	0.000561000428082961	2.55519772765818e-06	3.93475973991976e-06	1.37956201226159e-06	0.000151751821348775	0.000137667908689015	0.0502419768285429	8.24963048537619e-05	0.000107319307991222	0.0501757798072654	2.532557217394e-05	3.41037901687791e-05	2.27909752890375e-05	2.27909752890375e-05	8.09771848915583e-06
"Psychotria_psychotrifolia"	0.000966785963321166	0.000967034480773081	0.00096357861067405	0.00096320383967712	0.000967824223562862	0.000461875367457944	0.000965029892007025	2.75624109915174e-06	1.00095941152426	0.000961034804985516	0.000504222387498156	0.00096123757659403	0.000457015189095875	0.0502716708005462	0.0502396335168251	0.000146095264925212	0.000127823663093371	7.05422655386689e-05	4.53184151104196e-05	4.33806938320685e-05	2.76260063442035e-05	1.20978027945358e-05	1.20978027945358e-05	1.38147782967583e-05
"Psychotria_brachybotrya"	0.00101940953216261	0.00101920692182456	0.00101627467397005	0.00101531767863312	0.0010205046391505	0.000680841435376126	0.0010169963822157	0.000374000285388641	0.000640689869990344	1.00101303153515	0.0003371320255327	0.00064236857357292	0.00030523654804022	0.0335760202844242	0.0335453321950124	0.0335107498646043	0.000117509250780314	7.92259295530021e-05	6.63448090548229e-05	4.5722869610142e-05	2.91230921998168e-05	1.27563079893812e-05	1.27563079893812e-05	1.4560098883208e-05
"Psychotria_pittieri"	0.00122717048093737	0.00122784499829388	0.000508350441463943	0.0005075571082496	0.00122848811874908	0.000721922075580682	0.00122462356523786	2.55519772765818e-06	0.000504222387498156	0.00050569803829905	1.00121948173293	0.00122128884448642	1.807111553399e-06	0.00019878227087389	0.0502415275944757	0.000132808572080478	0.0501946519891781	7.86428119064629e-05	4.3181877070559e-05	3.71813990109972e-05	3.50716497033036e-05	1.53561014843634e-05	1.53561014843634e-05	1.75406428327697e-05
"Psychotria_racemosa"	0.00112519966046937	0.00112572819295244	0.00064502440174297	0.00064429680884594	0.00112640787454615	0.000786887094335935	0.00112286426196275	2.62317315994651e-06	0.000640825051062687	0.00064236857357292	0.000814192562990943	1.00111939250418	0.000305199941188554	0.033571993530741	0.0335625109874133	0.00013891702592099	0.0334997217181768	7.88088760168247e-05	4.31860259885317e-05	3.85647054604035e-05	3.21561121917402e-05	1.40800984318268e-05	1.40800984318268e-05	1.6081831327892e-05
"Psychotria_grandis"	0.000921258019533367	0.000921494582269569	0.000918372322301023	0.000917776210038621	0.000922247386140287	0.000916817131846441	0.000919345655412535	2.75912402452318e-06	0.000914030378191749	0.00091570964412066	3.614223106798e-06	0.000915599823565663	1.00091198560046	0.100318416050475	0.000204477773288408	0.000151133933602013	0.000109861176173974	7.91410042375485e-05	4.31943238244769e-05	4.13313183592162e-05	2.63250371686134e-05	1.15280923267536e-05	1.15280923267536e-05	1.31642083181367e-05
"Pipra_mentalis"	0.00921258019533367	0.00921494582269569	0.00918372322301023	0.00917776210038621	0.00922247386140287	0.00916817131846441	0.00919345655412535	2.75912402452318e-05	0.00914030378191749	0.0091570964412066	3.614223106798e-05	0.00915599823565663	0.00911985600458865	1.00318416050475	0.00204477773288408	0.00151133933602013	0.00109861176173974	0.000791410042375485	0.000431943238244769	0.000413313183592162	0.000263250371686134	0.000115280923267536	0.000115280923267536	0.000131642083181367
"Pipra_coronata"	0.0101231390710896	0.0101257437927659	0.0100878489904708	0.0100863146931562	0.0101340106098544	6.93360306944778e-05	0.0101071412860151	2.7533581737803e-05	0.010047926703365	0.0100635996585037	0.0100483055188951	0.010068753296224	2.04477773288408e-05	0.00224925550617249	1.00274789260362	0.00141056596248412	0.00145786150012767	0.000619435268397894	0.000474425063963623	0.000454300693049208	0.000289269755197937	0.00012667513262318	0.00012667513262318	0.000144653482753799
"Catharus_ustulatus"	0.011246566698455	0.0112355180392752	0.0112166680056204	0.0111954535654513	0.0112586547032577	0.0111877357121249	0.0112092936263304	0.0111648837396762	3.24656144278249e-05	0.0111702499548681	2.9513016017884e-05	4.63056753069965e-05	1.67926592891125e-05	0.00184719252180238	0.00156729551387124	1.00240059063963	0.000968804261542012	0.000965932575816683	0.0010839759694363	0.00050407221166289	0.000321172639110433	0.000140733183790721	0.000140733183790721	0.000160507400561075
"Manacus_vitellinus"	0.0144202705476577	0.0144311561731117	7.91598388080937e-05	6.48274718358143e-05	0.0144357517651271	0.0143691054809192	0.014385330018742	2.35703728153605e-05	3.65210465981059e-05	5.03611074772775e-05	0.0143413291397652	0.0143570235935043	1.56944537391391e-05	0.00172638991130531	0.00208265928589667	0.00124560547912544	1.00243517828344	0.000953420969731364	0.000389212477447558	0.000289327287170736	0.000412163238868134	0.000180446897064089	0.000180446897064089	0.000206159373901596
"Catharus_fuscescens"	0.0201536561243427	0.0201588454032386	0.0201057930609998	4.76618653482294e-05	0.0201752997297187	0.0200888637033463	6.67302847428567e-05	4.29277231964886e-05	2.82169062154676e-05	4.75355577318012e-05	3.14571247625852e-05	4.72853256100949e-05	1.58282008475097e-05	0.00174110209322607	0.00123887053679579	0.00173867863647003	0.00133478935762391	1.00173242157939	0.000944362867206199	2.52615232856287e-06	0.000575892878965446	0.000252191246621484	0.000252191246621484	0.000287983505760551
"Catharus_minimus"	0.0251619336530175	0.000101287845542923	0.0251341581828681	4.98805683819127e-05	0.0252069057592023	7.12373638083705e-05	5.96108803181016e-05	0.0250878899036327	2.26592075552098e-05	4.97586067911172e-05	2.15909385352795e-05	3.23895194913987e-05	1.07985809561192e-05	0.00118784390517311	0.00118606265990906	0.00243894593123166	0.000681121835533226	0.00118045358400775	1.00243162017587	2.43923181590985e-06	0.000360903164265149	0.000315086321990028	0.000315086321990028	1.44696922204175e-06
