"Bouteloua_gracilis"	"Bouteloua_hirsuta"	"Unidentified_sp5_A_PH_005"	"Croton_pottsii"	"Buchloe_dactyloides"	"Polygala_longa"	"Unidentified_sp11_A_PH_005"	"Xanthocephalum_texanum"	"Cryptantha_mexicana"	"Unidentified_sp12_A_PH_005"	"Unidentified_sp4_A_PH_005"	"Allionia_incarnata"	"Eragrostis_intermedia"	"Lesquerella_fendleri"	"Unidentified_sp6_A_PH_005"	"Unidentified_sp8_A_PH_005"	"Gaillardia_pinnatifida"	"Gilia_rigidula"	"Iva_ambrosiaefolia"	"Sporobolus_sp1_A_PH_005"	"Unidentified_sp14_A_PH_005"	"Argythamnia_neomexicana"	"Bouteloua_curtipendula"	"Choenopodium_sp1_A_PH_005"	"Dalea_greggii"	"Hilaria_mutica"	"Lepidium_lasiocarpum"	"Muhlenbergia_sp1_A_PH_005"	"Scleropogon_brevifolius"	"Tidestromia_lanuginosa"	"Unidentified_sp1_A_PH_005"	"Unidentified_sp13_A_PH_005"	"Unidentified_sp2_A_PH_005"	"Verbena_wrightii"	"Acacia_constricta"	"Aristida_writgii"	"Asclepius_sp1_A_PH_005"	"Buddleja_scordioides"	"Calyophus_hartwegii"	"Cassia_roemeriana"	"Castilleja_sp1_A_PH_005"	"Convolvulus_equitans"	"Dyssodia_acerosa"	"Guara_coccinea"	"Leptaloma_cognata"	"Machaeranthera_scabrella"	"Setaria_leucopila"	"Sida_filicaulis"	"Unidentified_sp10_A_PH_005"	"Unidentified_sp15_A_PH_005"	"Unidentified_sp3_A_PH_005"	"Unidentified_sp7_A_PH_005"	"Unidentified_sp9_A_PH_005"	"Zinnia_grandiflora"	"Melanoplus_desultorius"	"Trimerotropis_pallidipennis"	"Hadrotettix_trifasciatus"	"Cibolacris_parviceps"	"Melanoplus_arizonae"	"Melanoplus_gladstoni"	"Hesperotettix_viridis"	"Ageneotettix_deorum"	"Heliaula_rufa"	"Leprus_cyaneus"	"Pedioscirtetes_maculipennis"	"Phoetaliotes_nebrascensis"	"Acrolophitus_variegatus"	"Aulocara_femoratum"	"Psoloessa_texana"	"Xanthippus_corallipes"	"Arphia_aberrans"	"Arphia_crassa"	"Eritettix_variabilis"	"Mermiria_bivittata"	"Opeia_obscura"	"Parapomala_wyomingensis"	"Syrbula_fuscovittata"	"Trachyrachys_aspera"
"Unidentified_sp4_A_PH_005"	0.000322727004613873	0.000258005346493053	0.000744925121984427	0.000577178418714005	1.56007069322964e-06	0.000408650234935173	0.000542798527007407	0.000375297612882122	0.000575593169706518	0.000624682967489589	1.00074274442836	0.00045676803721213	9.66102461388986e-07	0.000320385740461831	0.000168874304998157	1.08209905384617e-06	0.000374222342695583	0.00028689911209497	0.000201834696917393	8.72384156384092e-07	0.00028661574481731	0.00011907771206607	2.90896192391522e-07	0.000286390986495314	8.82459515513666e-05	6.38624996526417e-07	0.000168266727013383	1.42844835873544e-07	2.90896192391522e-07	0.000255652756229169	8.83394817999256e-05	8.82400306629525e-05	0.000255490740449754	0.000206400942666682	0.0001678214000289	1.61959736284209e-07	4.08674462683349e-07	8.78313562002691e-05	0.000118569586466413	8.78313562002691e-05	8.78313562002691e-05	8.78313562002691e-05	4.14595351097463e-07	8.78313562002691e-05	4.45326984482989e-07	0.000167659384249485	5.08125599656456e-07	0.000118569586466413	5.08125599656456e-07	8.78313562002691e-05	3.14565015200951e-07	0.000167659384249485	4.14595351097463e-07	4.14595351097463e-07	0.0202012119260619	0.000101625119931291	0.0201568296992903	0.020138568003468	0.0201191261099382	0.0200862701411278	2.90216745768224e-05	3.96827222373729e-06	9.71758417705251e-06	1.3485499319754e-05	2.45204677610009e-05	1.88739009120571e-05	2.22663492241494e-05	1.49060343166007e-05	3.93384634326628e-06	2.31934953229119e-05	1.44617257790877e-05	3.91498190609883e-06	1.92503727024654e-06	1.94204758998758e-06	8.68994159194765e-06	3.88305065627251e-06	3.88305065627251e-06	3.88305065627251e-06
"Allionia_incarnata"	0.000254444457631564	0.000321612140763723	0.000572953511413359	0.000572674101062891	1.31968646991802e-06	0.000721777123582017	0.000320831527396156	0.00068011638156251	0.000361905909286645	0.000570955671259635	0.000570960046515162	1.00092978436422	9.44043605213095e-07	0.000252051327860935	0.000210579858347912	8.2812988522319e-07	0.000110541076842565	1.30116211644038e-06	0.000251967351305985	7.96599711848182e-07	9.2835215576435e-07	8.84380210094555e-07	1.34381956851078e-07	8.61159639156528e-07	0.000469365394543222	5.73313721755162e-07	6.58899590389964e-07	1.31005664305564e-07	1.34381956851078e-07	0.000110096699109754	0.000110119919680692	0.000110036225573916	0.000319174056909209	0.000110124294936219	4.16781906345829e-07	1.62514390428796e-07	3.56308370507002e-07	0.000109679917203409	4.44377732810699e-07	0.000109679917203409	0.000109679917203409	0.000109679917203409	0.000359685477339813	0.000109679917203409	2.42117684044136e-07	0.000209494139705801	4.40002477283856e-07	4.44377732810699e-07	4.40002477283856e-07	0.000109679917203409	3.72467103393172e-07	0.000209494139705801	0.000359685477339813	0.000359685477339813	0.025226380956784	8.80004954567712e-05	7.55442145778189e-05	5.00138287614994e-05	0.0251392967646961	0.0250924829966796	0.0251779834137869	4.03136641459538e-06	9.75086342572776e-06	4.03155099646931e-06	2.13785022304201e-05	2.23480262035904e-05	1.21058842022068e-05	1.44703897160535e-05	4.017319102271e-06	3.01259430952468e-05	1.2448637480794e-05	3.99933733413917e-06	1.51977846780434e-06	1.53682927471939e-06	6.72189647016505e-06	3.97067164805141e-06	3.97067164805141e-06	3.97067164805141e-06
"Eragrostis_intermedia"	0.00147385039708572	0.000633662888526633	0.000548722030284941	0.000548071566014767	0.00176228758236457	0.000127231552726246	0.000126804956645936	0.000545498782454193	0.000126700466500535	0.000126682891299804	1.20762807673623e-06	9.44043605213094e-07	1.00188268730187	0.000126561794689962	0.000126723099972446	1.33053509125838e-06	6.00252706489371e-07	0.000126187651207644	0.000126607524403691	0.000126579117818763	1.0199601412004e-06	0.000126049983398245	8.93030719319286e-07	4.25027896987786e-07	3.36668234966233e-07	0.000126424799247065	3.11888617727434e-07	0.000504020126747038	8.93030719319286e-07	3.12892618901072e-07	0.000125937848120158	3.47520551434185e-07	4.45009696358982e-07	4.62584897089883e-07	1.37667809399487e-07	6.85920065891166e-07	1.722957419326e-07	1.75224809501585e-07	2.87360087588298e-07	1.75224809501585e-07	1.75224809501585e-07	1.75224809501585e-07	1.61443425464648e-07	1.75224809501585e-07	1.74220808327947e-07	2.69784886857397e-07	0.000125762623310656	2.87360087588298e-07	0.000125762623310656	1.75224809501585e-07	0.000418842345934125	2.69784886857397e-07	1.61443425464648e-07	1.61443425464648e-07	4.03017061853646e-05	0.0251525246621313	4.88512148900107e-05	1.65201371279385e-05	3.23741864228877e-05	3.37590483389465e-05	1.13010397825253e-05	1.78859085064001e-05	4.115520395347e-05	3.5695934652757e-05	1.0337744515956e-05	0.0251305407560475	8.71104041639734e-06	2.59198016499973e-05	0.0251078408217935	2.53655304822694e-05	4.11674007513555e-05	1.98652780922479e-05	5.58993093350603e-05	0.0250777654855443	3.56866850912079e-05	1.35440381298946e-05	1.35440381298946e-05	1.35440381298946e-05
"Lesquerella_fendleri"	0.000528925951501976	0.000129720239248963	0.000528155113571785	0.00103006232390171	2.16775171252195e-06	0.000526155439035013	0.000275749984163128	0.000275266229771325	0.000525885150379353	0.000378319766052827	0.000400482175577289	0.000252051327860935	0.000126561794689962	1.00102726544079	0.000126990773688311	0.000503701151158483	0.000149085250262728	0.000274536827845473	0.000377515158042193	0.000126498984277209	0.000148865836655191	0.000273809347368431	5.01953299016588e-07	0.000148713358923488	6.54402546374221e-07	0.000126170726036068	0.000503207142704958	2.51290686948699e-07	5.01953299016588e-07	1.09937181628136e-06	0.000126195360261225	7.92662197734151e-07	7.92385459160208e-07	0.000148357769785686	7.27480477041736e-07	4.51242504759444e-07	4.20770858494522e-07	3.71891339239629e-07	0.000147985878446446	3.71891339239629e-07	3.71891339239629e-07	3.71891339239629e-07	2.82511207134592e-07	3.71891339239629e-07	0.000502479662227916	4.20494119920579e-07	0.000125823468921985	0.000147985878446446	0.000125823468921985	3.71891339239629e-07	3.81985736598351e-07	4.20494119920579e-07	2.82511207134592e-07	2.82511207134592e-07	8.55350080251147e-05	0.025164693784397	0.0251575993358959	8.72976572450083e-05	5.04592943904695e-05	0.025097643119464	1.97757844994214e-05	2.09685340388091e-05	2.70745502855666e-05	9.14866390218623e-06	2.52462515096713e-05	2.29191441959011e-05	0.0251239831113958	1.63019893955329e-05	7.31288341870802e-06	3.57628962783787e-05	1.82404593852857e-05	1.04177134225084e-05	3.15099055723617e-06	6.30247089013779e-06	7.9398361462686e-06	4.109177120705e-06	4.109177120705e-06	4.109177120705e-06
"Unidentified_sp6_A_PH_005"	0.000633473172219537	0.000841250606452496	0.00125858014999615	0.000338575834640096	2.56624113613023e-06	0.000127662298006336	0.00075526647987121	0.000336685643380881	0.000127426266713469	0.000336571740152778	0.000211092881247696	0.000210579858347912	0.000126723099972446	0.000126990773688311	1.00125561716044	0.000420253640345399	1.12857945736458e-06	0.000126529260327586	0.000126696370194944	0.000628003891143328	8.72453727798124e-07	0.000126179601412704	8.67824522236525e-07	7.00030168693342e-07	6.15556557581286e-07	0.000126379778833246	6.92374093277382e-07	3.94283652186909e-07	8.67824522236525e-07	7.78208203553676e-07	0.000126257779447564	0.000419241374850504	0.000209924393981791	7.78920542482138e-07	3.4965891488244e-07	4.02698642039609e-07	0.000418812825561833	4.28549288671236e-07	3.50371253810902e-07	4.28549288671236e-07	4.28549288671236e-07	4.28549288671236e-07	1.8700726891005e-07	4.28549288671236e-07	3.42715178394942e-07	0.000209495844693119	0.000125829230158893	3.50371253810902e-07	0.000125829230158893	4.28549288671236e-07	3.94640717476341e-07	0.000209495844693119	1.8700726891005e-07	1.8700726891005e-07	9.85663363943842e-05	0.0251658460317786	5.95631131478533e-05	4.19590697858928e-05	0.0251395013631743	4.68457097211888e-05	1.30905088237035e-05	4.17240577879046e-05	2.41619185223766e-05	1.03454135462869e-05	0.02512876953371	2.36784430485804e-05	1.71357589197471e-05	0.0250739630010652	1.34173409850572e-05	1.99341469419397e-05	1.85857868656023e-05	1.65164602305973e-05	3.77810497457296e-06	6.92646829127477e-06	1.52000285192013e-05	1.0197471288935e-05	1.0197471288935e-05	1.0197471288935e-05
"Unidentified_sp8_A_PH_005"	0.000844291065335899	0.000842541145929452	0.000422655627365631	0.00092405520255452	0.000421888937421855	1.50088518298704e-06	0.000420191974051839	1.39575061424718e-06	1.38703700001539e-06	1.47418539261386e-06	1.35262381730771e-06	8.2812988522319e-07	1.33053509125838e-06	0.000503701151158484	0.000420253640345399	1.00175867952232	7.3403253677675e-07	8.7056421822411e-07	1.06797785943629e-06	0.000419663185612897	1.50432366125412e-06	5.68299013023179e-07	0.00041950124622559	5.25633924059447e-07	2.0953860469223e-07	7.27726630859645e-07	0.000503127043181587	6.78230516971174e-07	0.00041950124622559	5.10663817918234e-07	5.53328906881966e-07	0.000419010892722158	5.18915724174289e-07	4.3176733157582e-07	3.0226520520093e-07	0.000418529693749094	0.000418802494109441	2.08398612717303e-07	2.23368718858517e-07	2.08398612717303e-07	2.08398612717303e-07	2.08398612717303e-07	1.13999197492723e-09	2.08398612717303e-07	0.000502824777976386	3.10517111456986e-07	3.44930294164663e-07	2.23368718858517e-07	3.44930294164663e-07	2.08398612717303e-07	3.07395885074781e-07	3.10517111456986e-07	1.13999197492723e-09	1.13999197492723e-09	4.79316809249797e-05	6.89860588329325e-05	3.79726822059478e-05	3.62718246241117e-05	3.72620533748384e-05	3.08074169073973e-05	7.97994382449063e-08	0.0251113533893037	0.0251117816249456	5.87213842316805e-05	0.0251281496465664	1.84437531044869e-05	0.0251412388988193	3.97849415168468e-05	1.67882903902097e-05	2.07486698098827e-05	2.33229056598481e-05	1.14838901008495e-05	1.02739412750094e-05	1.02732931264423e-05	1.40823536343029e-05	1.14475037693065e-05	1.14475037693065e-05	1.14475037693065e-05
"Gaillardia_pinnatifida"	0.000200206040016784	0.000148253592092308	0.000625457499856621	0.000346099442059885	1.26620694357426e-06	0.00034487923261956	0.000623976606309864	0.000344802778993816	0.000623679138070476	0.000426882880915248	0.000623703904492638	0.000147388102456754	8.00336941985828e-07	0.000198780333683637	1.50477260981944e-06	9.78710049035667e-07	1.00062263311069	0.00047710202606384	1.27742052305733e-06	6.64742911569112e-07	0.00047694298727779	0.000197747983306538	3.44427135140386e-07	0.000476638546199266	0.000146317308654539	5.41652446491635e-07	0.000279803845618923	8.70945415258709e-08	3.44427135140386e-07	0.000425348607248459	0.000146458044355731	0.000146386333959288	0.000146482810777893	0.000343279067933121	0.000279354042757302	9.71516626680693e-08	3.91769468130618e-07	0.000145994564491157	0.000197284503441964	0.000145994564491157	0.000145994564491157	0.000145994564491157	3.22744163381665e-07	0.000145994564491157	4.49802861620477e-07	4.8824628673621e-07	4.63479864574218e-07	0.000197284503441964	4.63479864574218e-07	0.000145994564491157	2.49240746003293e-07	4.8824628673621e-07	3.22744163381665e-07	3.22744163381665e-07	0.0335787498329661	9.26959729148436e-05	0.0335383655851338	0.0335224851308763	5.85895544083452e-05	5.82547515478616e-05	2.25920914367165e-05	2.39916339699017e-06	5.82909976008416e-06	1.8266464711433e-05	2.35061680878371e-05	1.49544447601976e-05	2.24901430810239e-05	8.06384951891956e-06	2.35828557261855e-06	1.15696571502247e-05	1.03404818671514e-05	2.34517745752252e-06	1.197864902205e-06	1.21351859867835e-06	6.87948744655253e-06	2.31809483519793e-06	2.31809483519793e-06	2.31809483519793e-06
"Gilia_rigidula"	0.000368792997202061	0.000170900001109972	0.000647344024320579	0.000368091170440001	1.78120548336062e-06	0.000366560565633374	0.000645423917182627	0.000366296166697256	0.000645293229918336	0.00044839566293961	0.00047816518682495	1.73488282192051e-06	0.000168250201610192	0.000366049103793964	0.000168705680436782	1.16075229096548e-06	0.00047710202606384	1.00064415690051	0.000168569068041788	0.000168086767447851	0.000476930842831377	0.000364870027176209	4.76920448411115e-07	0.000476606648867388	6.71722060810728e-07	0.000167946295002603	0.000279824997745306	2.27912409243155e-07	4.76920448411115e-07	0.000279782250533065	0.000168045628841887	8.44808117756384e-07	9.17585748500763e-07	0.000197815152727227	0.000279286873336613	1.20470476546688e-07	3.49430921303844e-07	4.9537719645254e-07	0.000197319775530775	4.9537719645254e-07	4.9537719645254e-07	4.9537719645254e-07	1.76344864358188e-07	4.9537719645254e-07	5.38124408693158e-07	4.22208552048223e-07	0.000167550251645435	0.000197319775530775	0.000167550251645435	4.9537719645254e-07	3.3220890818797e-07	4.22208552048223e-07	1.76344864358188e-07	1.76344864358188e-07	0.000113936755184084	0.0335100503290869	0.0335443618402317	0.0335144248003935	5.06650262457868e-05	6.4095220906156e-05	1.23441405050732e-05	9.16358906530743e-06	7.22822859280129e-06	1.94516378393595e-05	2.09658552782306e-05	1.99325344912782e-05	2.69062204346579e-05	1.91894658997534e-05	7.72390169418944e-06	1.8893209364613e-05	1.17574930203605e-05	1.18813007150606e-05	2.20303126078099e-06	6.39789068057364e-06	8.07658131596047e-06	3.48398596493046e-06	3.48398596493046e-06	3.48398596493046e-06
"Iva_ambrosiaefolia"	0.00117739167577389	0.000841529902506286	0.000506195290979921	0.00117397315210796	2.96518528862949e-06	0.00117204785525401	0.000169649053089447	0.000169951995937884	0.000503599894026616	0.000503541446371471	0.000336391161528988	0.00033595646840798	0.000168810032538255	0.000503353544056257	0.000168928493593258	1.42397047924839e-06	1.27742052305733e-06	0.000168569068041788	1.00117066304225	0.000168567699054354	1.10215319956141e-06	0.000168234456038767	5.43923185257672e-07	8.76697601163405e-07	8.42727402049354e-07	0.000168419707964875	8.23596957577219e-07	5.86790500611912e-07	5.43923185257672e-07	7.35334924915108e-07	0.000168093093362519	5.96347104661e-07	8.84360864891034e-07	9.42808520036143e-07	3.34612003021185e-07	4.20893755065609e-07	1.95624182767077e-07	4.00722921893923e-07	5.4208559814222e-07	4.00722921893923e-07	4.00722921893923e-07	4.00722921893923e-07	4.42004480155431e-07	4.00722921893923e-07	4.88984954556034e-07	4.83637942997111e-07	0.000167692370440625	5.4208559814222e-07	0.000167692370440625	4.00722921893923e-07	3.9117455407045e-07	4.83637942997111e-07	4.42004480155431e-07	4.42004480155431e-07	9.21662720356023e-05	0.033538474088125	9.21545516841775e-05	4.01534403625421e-05	5.80365531596534e-05	0.0334630103062934	3.09403136108802e-05	1.910805521158e-05	2.52536253039365e-05	1.35273359038803e-05	1.17374509660246e-05	2.3470473244227e-05	2.44492477278017e-05	2.78430513434492e-05	1.76857954838561e-05	0.033417028437513	2.33044050966374e-05	2.1820125727505e-05	6.99223772804369e-06	1.11831490164695e-05	1.15646735755578e-05	1.33991403292613e-05	1.33991403292613e-05	1.33991403292613e-05
"Sporobolus_sp1_A_PH_005"	0.00140294565009051	0.00140123564921792	0.000839620667959427	0.000171155378630745	4.24077362558397e-06	0.000169122095233205	0.000169455327353329	0.000168860911008807	0.000168648831247729	0.000168786011240366	1.45397359397349e-06	1.06213294913091e-06	0.000168772157091684	0.000168665312369612	0.000837338521524437	0.000559550914150529	6.64742911569112e-07	0.000168086767447851	0.000168567699054354	1.00139397356094	1.72403796057084e-06	0.000167895025470641	0.000559062894374966	4.73235889334658e-07	2.72902266726536e-07	0.000168528791452081	5.91472098537559e-07	7.44914225956177e-07	0.000559062894374966	3.832489994446e-07	0.000167805038580751	9.49886000716362e-07	6.10180926995453e-07	4.73000934358965e-07	1.91741977210147e-07	5.80712746990415e-07	7.58378978481909e-07	1.91507022234454e-07	2.81493912124512e-07	1.91507022234454e-07	1.91507022234454e-07	1.91507022234454e-07	8.13952444920821e-08	1.91507022234454e-07	3.99730121327412e-07	4.18673904761e-07	0.000167613531558517	2.81493912124512e-07	0.000167613531558517	1.91507022234454e-07	2.74309366677801e-07	4.18673904761e-07	8.13952444920821e-08	8.13952444920821e-08	4.40466151139244e-05	0.0335227063117034	4.7853965061167e-05	2.30090372652176e-05	5.024086857132e-05	3.70556777643374e-05	5.69766711444574e-06	0.0334687255382238	3.48427648194249e-05	7.50481242741708e-05	4.55027387089145e-05	1.64585620006681e-05	1.99865060663706e-05	0.0334273968541339	2.33409165432451e-05	2.91805359096747e-05	1.76501000910154e-05	2.74577968069395e-05	8.34287685273823e-06	1.25249350687325e-05	1.59385463047079e-05	1.90313572343354e-05	1.90313572343354e-05	1.90313572343354e-05
"Unidentified_sp14_A_PH_005"	0.000760989710763411	0.000562264192802761	0.00047979837460332	0.000200496912921592	0.000559959804808579	0.000198837896174158	0.000477841261467511	0.000198705419404851	0.000477761996642468	0.000280824930319213	0.000477692908028849	1.23780287435247e-06	1.35994685493387e-06	0.000198487782206922	1.16327163706417e-06	2.00576488167216e-06	0.00047694298727779	0.000476930842831377	1.10215319956141e-06	1.72403796057084e-06	1.00103387491233	0.000197627743992971	0.000558403110008403	0.00047655095968971	4.87882123293274e-07	6.74391101460579e-07	0.000279724010829346	7.01100163955274e-07	0.000558403110008403	0.000279695126426486	7.71910729747835e-07	5.99624108085632e-07	7.02822116128763e-07	0.000197639888439384	0.000279303098838406	2.98098999166694e-07	2.07596520005274e-07	3.92027588080357e-07	0.000197247860851304	3.92027588080357e-07	3.92027588080357e-07	3.92027588080357e-07	9.58545352129168e-08	3.92027588080357e-07	4.20911990939841e-07	3.10794528048406e-07	3.79883141667477e-07	0.000197247860851304	3.79883141667477e-07	3.92027588080357e-07	2.78998760538599e-07	3.10794528048406e-07	9.58545352129168e-08	9.58545352129168e-08	9.01663452584822e-05	7.59766283334954e-05	0.0335321363447216	0.0335163718606087	3.72953433658087e-05	4.39126223010787e-05	6.70981746490417e-06	6.47494422936211e-05	1.78859399500017e-05	0.0334394371582106	1.24557912003165e-05	1.6739925632316e-05	2.1045599546992e-05	1.32498723671504e-05	1.58700704783984e-05	1.41571917441573e-05	1.78426801581221e-05	8.83523879379306e-06	1.15109626316192e-05	1.15099062947948e-05	1.58377110289061e-05	8.80151923872003e-06	8.80151923872003e-06	8.80151923872003e-06
"Argythamnia_neomexicana"	0.000551611089103802	0.000255280831304635	0.000550705401496368	0.000549976750817828	2.14623221293596e-06	0.000548494105798583	0.000548482805507219	0.000548094177752234	0.000548408428446862	0.000253364484398294	0.000297694280165174	1.76876042018911e-06	0.000252099966796489	0.000547618694736863	0.000252359202825408	1.13659802604636e-06	0.000296621974959807	0.000547305040764314	0.000252351684058151	0.000251842538205962	0.000296441615989457	1.00054656213728	4.80741153109211e-07	0.000296188870005584	6.96455214821813e-07	0.000251709301922424	1.12917820417134e-06	3.40717819098013e-07	4.80741153109211e-07	1.17600843419644e-06	0.000251549275712952	7.75742265862791e-07	8.35127431265206e-07	0.000295879071479833	7.42903479973755e-07	1.79690820971783e-07	3.42637311640109e-07	4.33104954222682e-07	0.00029544596652561	4.33104954222682e-07	4.33104954222682e-07	4.33104954222682e-07	2.63350260599131e-07	4.33104954222682e-07	3.86274724197587e-07	4.02022477042525e-07	0.00025111617075873	0.00029544596652561	0.00025111617075873	4.33104954222682e-07	4.33562776029474e-07	4.02022477042525e-07	2.63350260599131e-07	2.63350260599131e-07	9.96141394712168e-05	0.050223234151746	0.0502258143093538	8.91484175968505e-05	4.8242697245103e-05	6.70282728324773e-05	1.84345182419392e-05	1.36797101542128e-05	1.0781449258307e-05	1.51647590323398e-05	2.05582386984066e-05	2.60137665617685e-05	1.93137362098793e-05	2.4918613899762e-05	1.15548327782475e-05	2.82615285548117e-05	1.37777792640914e-05	1.77939349108399e-05	3.28863490599191e-06	9.57409818494924e-06	8.27801175591308e-06	5.20846981471865e-06	5.20846981471865e-06	5.20846981471865e-06
"Bouteloua_curtipendula"	0.0016848524520581	0.00168213398063044	3.72546526492237e-06	3.22745827477748e-06	0.000841460835159554	1.09848430841443e-06	1.23467389225537e-06	8.26165927074682e-07	8.73962125610575e-07	7.59110843900029e-07	7.27240480978804e-07	2.68763913702156e-07	1.78606143863857e-06	1.00390659803318e-06	1.73564904447305e-06	0.000839002492451179	5.16640702710579e-07	7.15380672616673e-07	8.15884777886508e-07	0.000838594341562448	0.000837604665012604	4.80741153109211e-07	1.00167446601005	4.59074914601455e-07	5.81641354339307e-08	1.0196848639721e-06	6.5678929954665e-07	1.3528455134655e-06	0.00167446601004751	2.92205307616586e-07	3.13871546124341e-07	4.09709106255252e-07	1.6714990149257e-07	2.82001183203116e-07	2.34639519507463e-07	9.07779403489645e-07	3.52143318146128e-07	5.75657881091234e-08	2.24435395093993e-07	5.75657881091234e-08	5.75657881091234e-08	5.75657881091234e-08	5.98347324807303e-10	5.75657881091234e-08	4.22149780039187e-07	1.09584113383447e-07	2.56305758015217e-07	2.24435395093993e-07	2.56305758015217e-07	5.75657881091234e-08	1.77676525148094e-07	1.09584113383447e-07	5.98347324807303e-10	5.98347324807303e-10	1.32401312650984e-05	5.12611516030435e-05	3.81540171659788e-05	2.81567423408955e-05	1.31500936060136e-05	1.01015664884779e-05	4.18843127365112e-08	0.0502392251969703	5.44667642093787e-05	0.0502287354058802	2.11285990887677e-05	1.06605915088856e-05	2.11074890019593e-05	5.08807927464129e-05	3.34809431866417e-05	2.29281677493256e-05	2.04952996650993e-05	2.29013731787066e-05	2.04967994919801e-05	2.04738087522728e-05	2.04630250823515e-05	2.2850388935508e-05	2.2850388935508e-05	2.2850388935508e-05
"Choenopodium_sp1_A_PH_005"	0.000298740959027237	2.74775120137594e-06	0.000717767383803484	0.000299197975848196	1.46526437108509e-06	0.000297695218186619	0.000716190634483402	0.000297545363996293	0.000716077348942344	0.000420811337351976	0.000715977466238284	1.72231927831306e-06	8.50055793975571e-07	0.000297426717846976	1.40006033738668e-06	1.05126784811889e-06	0.000714957819298899	0.000714909973301082	1.31504640174511e-06	7.09853834001988e-07	0.000714826439534565	0.000296188870005584	4.59074914601455e-07	1.00071439860274	7.02672338928194e-07	5.71604443934521e-07	0.000419350792053083	9.58027295229634e-08	4.59074914601455e-07	0.000419280319852953	1.0705871170943e-06	8.69173326742624e-07	9.7070441303413e-07	0.000296236716003402	0.000418721103295497	8.03841997664463e-08	3.09956769286733e-07	5.59216557455892e-07	0.000295677499445946	5.59216557455892e-07	5.59216557455892e-07	5.59216557455892e-07	1.43455781472302e-07	5.59216557455892e-07	6.29688757585441e-07	4.11487855578239e-07	5.11370559638409e-07	0.000295677499445946	5.11370559638409e-07	5.59216557455892e-07	2.42333796201757e-07	4.11487855578239e-07	1.43455781472302e-07	1.43455781472302e-07	0.000128619808214855	0.000102274111927682	0.0502651749058108	0.0502465323954597	4.93785426693887e-05	6.08159083806624e-05	1.00419047030611e-05	1.87428728881649e-06	4.82305198598678e-06	2.56702075872708e-05	1.8597406157204e-05	1.45400277721054e-05	3.1484437879272e-05	8.36225764416518e-06	1.82279364265074e-06	9.77583791500375e-06	1.12927533566814e-05	1.80701652888336e-06	1.78040570009846e-06	1.7968669584717e-06	8.30077359819944e-06	1.77843630668664e-06	1.77843630668664e-06	1.77843630668664e-06
"Dalea_greggii"	2.38046375362089e-06	0.000220591303433278	0.000221780467650582	0.000221551318430596	6.38506622123339e-07	0.000939247508755443	0.000220631646738591	0.000939192899410439	0.000220347601412711	0.00022052824516817	0.000220614878878417	0.000938730789086444	6.73336469932466e-07	1.30880509274844e-06	1.23111311516257e-06	4.1907720938446e-07	0.000219475962981808	1.00758309121609e-06	1.26409110307403e-06	4.09353400089804e-07	7.31823184939911e-07	6.96455214821813e-07	5.81641354339307e-08	7.02672338928194e-07	1.00093759187319	3.62543621931733e-07	3.56750075705794e-07	3.55410512160763e-08	5.81641354339307e-08	0.000219084418519274	0.000219078201395168	0.000219051875429381	0.000219345478860873	0.000219164835105414	3.11127876394279e-07	6.58569341491747e-08	2.78584786501558e-07	0.00021877329064288	3.91544462533914e-07	0.00021877329064288	0.00021877329064288	0.00021877329064288	0.000718818582546955	0.00021877329064288	4.56221993115144e-08	5.72188217993423e-07	3.04910752287899e-07	3.91544462533914e-07	3.04910752287899e-07	0.00021877329064288	3.32382787788907e-07	5.72188217993423e-07	0.000718818582546955	0.000718818582546955	0.0503178568478624	6.09821504575797e-05	6.65625586307654e-05	3.73353451673135e-05	6.86625861592108e-05	5.66727678615115e-05	0.0503173007782868	1.74079736533279e-06	3.95141604895049e-06	1.74905076070306e-06	1.67150871900935e-05	1.99429672673344e-05	2.28110996557572e-06	3.7714679189846e-06	1.73745070530412e-06	1.96226336085509e-05	4.25368331459572e-06	1.72898608931504e-06	2.37611132998214e-08	3.88174724873292e-08	2.03817013028977e-06	1.71085890821846e-06	1.71085890821846e-06	1.71085890821846e-06
