"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Apodemus_uralensis"	2.98333845715859e-06	3.28476820398997e-06	2.65474079439117e-06	4.28052762968629e-06	3.52621174051492e-06	2.27257768985293e-06	0.000839876803342915	3.83097599484627e-06	0.000843241489034178	0.00252292520831329	1.00251067517561	4.58811998149717e-07	4.6034010680084e-07	0.000843905184524036	0.00167813699896473	1.81523030760413e-07	0.00083831542557115	3.3417435945108e-05	1.00267631432253e-07	2.14475520617836e-05	1.1337174371447e-07	1.49414828315941e-05	3.3378008277556e-05	9.42168637402391e-08	3.33906337091663e-05	1.85351486297076e-05	2.1399950498181e-05	2.69108880342466e-05	9.42168637402391e-08	6.57396253865997e-06	2.14146990581499e-05	1.85307423097022e-05	1.1337174371447e-07	6.52979706260219e-06	1.4907073197264e-05	6.57396253865997e-06	9.62258855372448e-08	0.0501919478463223	2.75594635525903e-05	6.80517755401496e-08	6.73807250857639e-08	0.0502242813452484	1.26254316102941e-08	1.48598913994641e-05	6.1124346044906e-08	1.91548799742314e-08	0.000119828623693581	1.20557883503434e-05	1.48945184157331e-05	3.59217737453444e-05	1.48407365194899e-05	1.20557883503434e-05	1.20557883503434e-05	1.20557883503434e-05	1.20557883503434e-05	2.68965248698333e-05
"Allactaga_severtzovi"	0.000564303558940619	0.00112221700727813	0.000564397416220842	0.001124082147685	0.00112227189225314	0.00056483208279761	0.000561779606637469	0.00112260265517007	7.731968431383e-07	0.000562388008721568	3.05874665433145e-07	1.00111437341592	0.00111540641105022	3.62982223620594e-07	2.22439905308412e-07	0.000279713960176725	0.000280977444520563	0.0334404010322387	3.41040336552935e-05	0.0334457108674181	3.03932482585864e-05	3.05634570002298e-05	3.88988020828997e-05	2.4780234982736e-05	4.2036758098442e-05	3.55930521400294e-05	3.48872534040642e-05	3.21023632330726e-05	2.4780234982736e-05	3.47146298481053e-05	3.8022794605291e-05	3.31155800654059e-05	3.03932482585864e-05	2.30969807634641e-05	2.27447616129833e-05	3.47146298481054e-05	0.0334193490054102	1.16833189545431e-05	9.02438712595164e-06	2.56251233725529e-05	1.87761206032797e-05	3.33458048572277e-06	3.13795601554227e-06	8.92117803303604e-06	4.13198051830023e-05	5.61301327585035e-06	3.33861667352957e-06	5.18546033743706e-09	1.89490055162623e-05	3.32749467826415e-06	3.30816475718569e-06	5.18546033743706e-09	5.18546033743706e-09	5.18546033743706e-09	5.18546033743706e-09	3.31335021752313e-06
"Pygeretmus_pumilio"	0.000425283750346101	0.000844285042249279	0.000425336842870115	0.00147159807105125	0.000844333101240232	0.00105151073732385	0.000422759864860584	0.00147036561261087	6.68971649137506e-07	0.000423114560105506	2.3017005340042e-07	0.000836554808287664	1.00146295228379	2.73135275038572e-07	1.67426459802036e-07	0.00021020495941732	0.000211370763419639	0.0251053113795949	3.17469256692572e-05	0.0251092986292409	3.20919217517342e-05	2.87391046103596e-05	3.50106859053919e-05	2.47400936886799e-05	4.08524122238578e-05	3.6000520586377e-05	3.54698474289019e-05	3.02485852003373e-05	2.47400936886799e-05	3.53439207122003e-05	3.78328298892915e-05	3.10116749837122e-05	3.20919217517342e-05	2.31185781179152e-05	2.02447584790566e-05	3.53439207122003e-05	0.025085983492842	8.79262519852252e-06	9.40038188107469e-06	2.53638332042426e-05	1.98668741159159e-05	2.50878900275134e-06	5.84172631846585e-06	9.84073724014557e-06	0.0250558990201057	7.35182806305436e-06	2.51400479130975e-06	3.90193250055104e-09	1.99930296849555e-05	2.50563346831965e-06	2.48890917709121e-06	3.90193250055104e-09	3.90193250055104e-09	3.90193250055104e-09	3.90193250055104e-09	2.49281110959176e-06
"Calomyscus_mystax"	9.83016235191268e-07	1.098034855587e-06	8.99075000945936e-07	1.3909754440215e-06	1.20256726693414e-06	7.4292244298562e-07	0.000241571310193269	1.34291710688025e-06	0.000241764825428633	0.000964362649293097	0.000241115767006867	1.55563810123112e-07	1.56077300022041e-07	1.0081620802995	9.84794378559169e-07	6.4102411584763e-08	0.000241095203338929	1.10223158715467e-05	3.34711356005235e-08	7.58023542804343e-06	3.80489740820993e-08	5.7066430936066e-06	1.10091011318033e-05	3.1334388547698e-08	1.10132284787087e-05	5.3355121511624e-06	7.56401642703624e-06	9.14827304553381e-06	3.1334388547698e-08	1.89628982172263e-06	7.56901128815261e-06	5.33379242674436e-06	3.80489740820993e-08	1.88144110290586e-06	5.69538616128323e-06	1.89628982172263e-06	3.25529575916272e-08	0.0144313905213406	7.90815721437311e-06	2.27811968863481e-08	2.2733915075081e-08	1.77777495357013e-05	4.12734690547567e-09	5.67943605196438e-06	2.05395959571842e-08	6.71458553440126e-09	1.17660818210738e-05	0.01440231543285	5.69095829377606e-06	1.17168421021458e-05	5.67272146642998e-06	0.0144023154328499	0.01440231543285	0.01440231543285	0.01440231543285	0.0144079881543164
"Microtus_transcaspicus"	1.76968204821009e-06	2.16882103524196e-06	1.91619101682904e-06	3.67287511178958e-06	2.66224288437132e-06	1.265616220468e-06	5.06553220924115e-06	3.40325902883183e-06	0.00168123437908583	0.00336214396167978	0.00167813699896473	3.33659857962617e-07	3.34852919604072e-07	3.44678032495709e-06	1.00335001646636	1.68080591607277e-07	3.27070166714309e-06	1.99653339633462e-05	7.14196727782782e-08	1.99242123402025e-05	8.28332815355281e-08	1.98531195019565e-05	1.99388094438659e-05	6.5816986391369e-08	1.99458406450907e-05	1.57877717795872e-07	1.9888470829911e-05	1.98898587175678e-05	6.5816986391369e-08	1.21798913914306e-07	1.98991163355601e-05	1.51506928300763e-07	8.28332815355282e-08	9.14448599719989e-08	1.98279842887228e-05	1.21798913914306e-07	7.48183259826776e-08	0.000145849956507866	4.20851287558237e-05	5.12603866283398e-08	5.32931663077705e-08	0.0502711849906881	7.03120122482222e-09	1.97943337167899e-05	4.77224656582065e-08	1.70162951441592e-08	0.0502293090002169	4.92397189279585e-08	1.98223147101575e-05	6.18081768987915e-05	1.97773174216458e-05	4.92397189279585e-08	4.92397189279585e-08	4.92397189279585e-08	4.92397189279585e-08	1.98265571405737e-05
"Eremodipus_lichtensteini"	0.000763703276710295	0.000765179010963147	0.00143162196717785	0.0014341679892515	0.0014329421264644	0.00143206824859717	0.000283410578619146	0.000286859040896408	4.77375917994873e-07	0.000283255809967037	1.21015353840275e-07	0.000279713960176725	0.000280273279223093	1.4957229369778e-07	1.12053727738185e-07	1.00142424025902	2.71453664830236e-06	5.82451265095882e-05	0.0334174031381702	0.0334390143560487	3.80294247406193e-05	3.17397006730554e-05	3.39585611420246e-05	3.65951295361372e-05	4.19144958564534e-05	3.22948298363781e-05	3.39222613882673e-05	3.83001192779779e-05	3.65951295361372e-05	4.02095061146127e-05	4.18757167614776e-05	3.88139900051064e-05	3.80294247406193e-05	1.74765820914289e-05	2.1521204736117e-05	4.02095061146127e-05	3.42078693243912e-05	3.90519302852882e-06	8.16771572715789e-06	0.0334095166326124	1.90071601089219e-05	1.67786410094384e-06	7.95593471442875e-06	3.10050585134696e-06	2.23727618547027e-05	1.43429520448204e-06	1.6837477312017e-06	2.13674705282543e-09	1.58997397421063e-05	1.67814504481479e-06	1.66621064686492e-06	2.13674705282543e-09	2.13674705282543e-09	2.13674705282543e-09	2.13674705282543e-09	1.66834739391775e-06
"Nesokia_indica"	0.000965521160946911	0.000966742891516196	0.000786508801790955	0.000968039472805815	0.000966610254743841	0.000806390689738568	0.00102325758216374	0.000608503022141959	0.000240466518029448	0.000846050857292215	0.000239518693020329	0.000120418904794527	0.000120783293382651	0.000241095203338929	9.34486190612311e-07	1.16337284927244e-06	1.00119900489626	0.0143532203593735	2.74921685212661e-05	5.0416211378961e-05	3.04959045370001e-05	3.09927260094525e-05	0.0143417068652694	2.74533894262903e-05	0.0143461868135458	0.0143368405504537	3.8974393112985e-05	0.0143352730862646	2.74533894262903e-05	3.83671167074904e-05	4.33438864562681e-05	0.0143381675286863	3.04959045370001e-05	2.49147691129113e-05	2.15952217563898e-05	3.83671167074904e-05	2.33160022954038e-05	0.0143371227238011	1.7916372924584e-05	1.75246244929124e-05	1.6049043835999e-05	1.69994287093248e-05	4.47994827632537e-06	8.01928485948752e-06	1.4575543524959e-05	3.0425151107098e-06	1.10351570090445e-05	3.44421719055613e-06	1.66556886378158e-05	1.09884326995139e-05	4.97676974877773e-06	3.44421719055613e-06	3.44421719055613e-06	3.44421719055613e-06	3.44421719055613e-06	8.42098693933387e-06
"Xenopsylla_gerbilli"	0.00842413689898196	0.00844338766263883	0.00842141840337174	0.00845825405031192	0.00844226343257777	0.00842627472735596	0.00840104694711108	0.0084416896261265	1.13956630969421e-05	0.00840909624343194	5.569572657518e-06	0.00836010025805968	0.00836843712653162	6.42968425840226e-06	3.3275556605577e-06	1.45612816273971e-05	0.00837271187630119	1.00101983790792	0.000256535019342663	0.000900713114313464	0.000298258091419049	0.000300910726065037	0.000485144333781183	0.000256049643288417	0.000531956971155383	0.000435706041338685	0.000365561143697428	0.00042512508497005	0.000256049643288417	0.00036288152947375	0.000412346801493937	0.000440283251004563	0.000298258091419049	0.000229081979862194	0.000218867240305504	0.00036288152947375	0.00064573997246372	0.000234354102578896	0.000100151054841757	0.000169527650875435	0.000164443439054103	4.99101284360917e-05	4.68126373741997e-05	9.16737201508203e-05	0.000333474738877756	4.22084481306325e-05	4.99165413806393e-05	9.18526322628895e-08	0.0001671176998013	4.97501635976115e-05	4.94652720201879e-05	9.18526322628895e-08	9.18526322628895e-08	9.18526322628895e-08	9.18526322628895e-08	4.95571246524508e-05
"Xenopsylla_hirtipes"	0.014390587166701	0.0144034856421899	0.0144023452896788	0.0144232302968668	0.0144126265914222	0.0144041469147453	5.61725175048265e-05	8.6015904198734e-05	2.06618218044597e-06	4.73484945615257e-05	2.86478946949294e-08	1.46160144236972e-05	1.81411003824327e-05	3.34711356005234e-08	2.04056207937938e-08	0.0143217442020729	2.74921685212661e-05	0.000439774318873137	1.00091469162266	0.000916773047010979	0.000437730228773453	0.000357985710914446	0.000358810552467534	0.00043730014925246	0.000438833590882786	0.000358542040939437	0.000358427816231092	0.000437971415073293	0.00043730014925246	0.000438162325061952	0.000438440845618196	0.000438124990805548	0.000437730228773454	0.000209494702062347	0.000217941211529162	0.000438162325061952	0.000198687182479776	1.15692721765835e-06	6.05805437466217e-05	0.000766155889305647	0.000209127928679281	2.80973232018705e-07	8.00230384152518e-05	7.08600077237939e-07	0.000141003438349418	4.3007952099367e-07	3.31195391795108e-07	4.78159080007478e-10	0.000129436948178098	3.30175110755418e-07	2.78520556244269e-07	4.78159080007478e-10	4.78159080007478e-10	4.78159080007478e-10	4.78159080007478e-10	2.78998715324277e-07
"Xenopsylla_conformis"	0.00842245508327999	0.00844170796363421	0.00842679434641663	0.00846213845461563	0.00844614953150877	0.00843148870701311	0.00839488155541488	0.00843900925961612	9.39575357934663e-06	0.00840440628470423	3.57459201029726e-06	0.00836142771685453	0.00836976620974696	4.421803999692e-06	3.32070205670042e-06	0.00835975358901217	2.94094566377273e-05	0.000900713114313464	0.000534784277423071	1.00117895143219	0.000298320870754079	0.000300916950853901	0.000365913097913455	0.000256125824455999	0.000412754701841306	0.000316501493666875	0.000365519042599722	0.000305983643578495	0.000256125824455999	0.000362896882718809	0.000412334566746481	0.000321121971515553	0.000298320870754079	0.000229019994970348	0.000218866623497002	0.000362896882718809	0.000645830738022295	0.000114910623155792	0.000100069816031779	0.000447794250943098	0.000164468090023044	4.97824487310219e-05	4.68416039278506e-05	9.16327303257525e-05	0.00033353971569717	4.21950462980806e-05	4.98386129699906e-05	6.31686285670286e-08	0.000167111400227169	4.96725778671556e-05	4.94376840276719e-05	6.31686285670286e-08	6.31686285670286e-08	6.31686285670286e-08	6.31686285670286e-08	4.9500852656239e-05
"Citellophilus_trispinus"	0.0143913656191719	0.0144086750830679	0.0143935815479848	0.014421026425155	0.0144068450506942	0.0143939169863553	6.07082058965449e-05	0.0143980510851426	2.07322595888293e-06	5.56055248693047e-05	3.2391926775563e-08	1.30256778251084e-05	1.8338241000991e-05	3.80489740820993e-08	2.36666518672938e-08	1.62983248888368e-05	3.04959045370001e-05	0.000511299585289798	0.000437730228773454	0.000511407207006993	1.0005091772067	0.000429538092545881	0.000430440734524185	0.000437186951277159	0.000510406940003937	0.000430115506747927	0.000430006942291588	0.000437949698379019	0.000437186951277159	0.000509644192902076	0.000509971284224836	0.000438089593255463	0.000509177206702872	0.000281109621438151	0.000289498451223446	0.000509644192902076	0.000270187273358111	1.28372710314826e-06	6.06064269529887e-05	0.000289165459065032	0.000280654945954574	3.29894251692759e-07	7.99662054797518e-05	7.23173467484734e-05	0.000212502527035302	7.19902554257128e-05	3.80105304326054e-07	5.43556772601419e-10	0.00020100898090421	3.78921971732689e-07	3.27091322760616e-07	5.43556772601418e-10	5.43556772601418e-10	5.43556772601418e-10	5.43556772601418e-10	3.27634879533217e-07
