"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Coffea_mauritiana"	"Polyscias_mauritiana"	"Dracaena_reflexa"	"Claoxylon_linostachys"	"Bertiera_zaluzania"	"Pittosporum_senacia"	"Coffea_macrocarpa"	"Antirhea_borbonica"	"Stillingia_lineata"	"Doratoxylon_apetalum"	"Mimusops_erythroxylon"	"Phyllanthus_phillyreifolius"	"Antidesma_madagascariense"	"Croton_fothergillifolius"	"Grangeria_borbonica"	"Erythroxylum_macrocarpum"	"Chassalia_coriacea"	"Chassalia_petrinensis"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Monimiastrum_globosum"	"Roussea_simplex"	"Cordemoya_integrifolia"	"Molinaea_alternifolia"	"Euodia_chapelieri"	"Faujasiopsis_flexuosa"	"Ochna_mauritiana"	"Agauria_salicifolia"	"Olea_lancea"	"Pandanus_wiehii"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_064"	"Pachycerina_crinicornis"	"Technomyrmex_albipes"	"Brachymyrmex_sp1_M_PL_064"	"Stomorhina_lunata"	"Chaetocnema_sp1_M_PL_064"	"Lygistorrhina_sp1_M_PL_064"	"Chrysomya_megacephala"	"Panara_naso"	"Psilopa_iceryae"	"Lygaeidae_sp1_M_PL_064"	"Ornidia_obesa"	"Sapromyza_sp1_M_PL_064"	"Zosterops_mauritianus"	"Drosophila_sp1_M_PL_064"	"Eristalinus_flaveolus"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_calcitrans"	"Ahasverus_advena"	"Allograpta_nasuta"	"Nacoleia_sp2_M_PL_064"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Acopsis_viridicans"	"Dysauxes_florida"	"Eilema_squalida"	"Lecithoceridae_sp1_M_PL_064"	"Mauritiborium_undulatus"	"Pheidole_megacephala"	"Bactrocera_cucurbitae"	"Calcidoidae_sp1_M_PL_064"	"Condica_capensis"	"Dioxyna_sororcula"	"Episyrphus_sp1_M_PL_064"	"Eumolpinae_sp1_M_PL_064"	"Fannia_pusio"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_064"	"Ischiodon_aegyptius"	"Lecithoceridae_sp2_M_PL_064"	"Limoniidae_sp1_M_PL_064"	"Melanostoma_bituberculatum"	"Miridae_sp1_M_PL_064"	"Mythimna_sp1_M_PL_064"	"Orthellia_albigena"	"Psyllidae_sp1_M_PL_064"	"Sarcophaga_arno"	"Spilogona_sp1_M_PL_064"	"Stomoxys_niger"	"Syritta_sp1_M_PL_064"	"Trichoplusia_indicator"	"Zaprionus_vittiger"
"Antirhea_borbonica"	0.000464948756640298	0.000460737414616168	0.000459771947985552	0.000460285705080968	2.83044235663516e-06	1.26853235972091e-06	5.46259092340414e-07	8.93102790472386e-07	0.000458376814388314	0.00297667800518018	1.00296721143129	8.21357317728056e-07	1.02881484747418e-06	2.30294551552001e-07	4.81542145035574e-07	3.68480500834945e-07	0.000460595733161159	0.000458348173824602	1.32345677297859e-06	1.84725313987884e-07	0.000460768602228785	8.39360367081239e-07	5.2565264136256e-07	9.45829412564764e-07	4.72103528036056e-07	4.64975171251272e-07	1.07519220242812e-06	3.07165444623404e-07	9.4439661736117e-07	1.85653581897371e-07	2.37341882018986e-07	0	0.000457312837712069	2.1993523240509e-05	0.0503044121483276	3.79747011230377e-05	2.86558583872365e-05	2.07138095502584e-05	7.07054735342184e-05	1.82106631385828e-05	1.17380823008535e-05	5.2393466811733e-05	9.2362656993942e-06	3.86783207432847e-06	3.90486113082334e-06	2.79655279738719e-06	3.83947845513474e-06	2.77491235481182e-06	5.11428561201075e-06	6.15582074356789e-05	2.7349926861194e-06	1.42157546446174e-05	2.79294250417675e-06	2.5589900208071e-08	5.13320220026205e-06	7.66286579975919e-06	3.85151700876062e-06	3.83947845513474e-06	1.82086364113471e-08	2.7349926861194e-06	0.0501979718716511	7.6628657997592e-06	1.89165882512953e-08	1.20385536258894e-08	0	1.20385536258894e-08	1.15192150557196e-05	3.83947845513474e-06	5.11428561201074e-06	4.60589103104002e-09	7.36961001669889e-09	4.60589103104003e-09	7.3696100166989e-09	1.78620558094477e-08	2.7349926861194e-06	2.7349926861194e-06	4.71740392772528e-08	1.15192150557196e-05	4.96113000863363e-05	4.60589103104003e-09	1.75217547120853e-08	9.28267909486854e-09	4.71740392772528e-08	7.36961001669889e-09	2.0984009177031e-08	2.7349926861194e-06	1.15192150557196e-05
"Stillingia_lineata"	0.00104427903313901	0.000475425321587562	0.000159526075357391	0.000726202324352722	0.000158963557188776	0.000252181763538103	6.71622132711519e-07	0.000411017315894017	0.000472793131871593	1.64057333389157e-06	4.10678658864028e-07	1.00134972990306	0.000252567111821091	0.000316053480036488	0.00025283232885564	0.000158654914257581	0.000409859801255588	0.000253076143074897	0.000944461297752687	6.32437650913071e-07	4.11370093473006e-07	1.01279135516333e-06	0.000409884623240838	0.000316498686372044	0.000158112176183904	0.00047130414793411	1.54468012096854e-06	0.000784836030461343	0.000157918571629652	6.35615729560875e-07	0.000157464308247071	0	4.08284817771958e-07	5.38773791379915e-05	4.49113299549154e-05	0.0251942893195314	0.0251054032916297	2.24130734399024e-05	4.54263382580744e-05	0.025107187174963	3.23933968416432e-05	8.81955335070528e-06	3.16218825456535e-05	7.16029574892706e-06	6.633657704133e-06	1.2508484974887e-05	3.96187767989635e-06	3.01041857890859e-05	8.06891471503024e-06	1.43673567560041e-05	6.14281784199416e-06	2.8210743048078e-05	0.0250948688885709	6.34638938460883e-06	1.43988884424711e-05	2.65876792262318e-06	1.02826859012873e-05	3.96187767989635e-06	2.23874044237173e-08	6.14281784199415e-06	4.78768218413942e-08	2.65876792262318e-06	6.32997372744088e-06	6.320808221391e-06	0	6.320808221391e-06	1.02842523368251e-08	3.96187767989635e-06	8.06891471503024e-06	6.32106960072976e-06	3.17309828515162e-06	6.32106960072976e-06	3.17309828515162e-06	8.22034631788035e-06	6.14281784199416e-06	6.14281784199416e-06	2.64939261981293e-06	1.02842523368251e-08	2.73428888981928e-08	6.32106960072976e-06	1.36628207746946e-05	3.17807864780437e-08	2.64939261981293e-06	3.17309828515162e-06	2.53197838790832e-08	6.14281784199416e-06	1.02842523368251e-08
"Doratoxylon_apetalum"	0.0015990673561187	0.00101058317335462	0.000505531732106287	0.000757540831454653	2.43889649576532e-06	0.000252659636307043	0.000504444481596971	0.000253566644274129	0.000503646728880614	1.99558702789567e-06	5.14407423737089e-07	0.000252567111821091	1.00209147502735	4.2127384126392e-07	0.000253163958914263	8.81346896427225e-07	0.000253427863713137	0.000253018823948653	2.84724781821885e-06	2.03767352749599e-07	5.15323341045676e-07	9.6439072828979e-07	0.000252596546380109	1.86813144121222e-06	0.000502667253317541	1.01106947932145e-06	0.000837819711056597	9.89384536308002e-07	1.27219426088226e-06	2.04791309296079e-07	5.9395004335674e-07	0	5.11458415987833e-07	6.5662739255957e-05	5.62604257586616e-05	9.50320069370784e-05	0.0251160607848818	0.0250960216816278	6.78244217525519e-05	3.33695548771768e-05	0.0251036651637092	9.48018662413183e-06	1.01883676374799e-05	8.46326315075763e-06	2.52769907727836e-05	0.0250896204779511	8.42152644462183e-06	1.45250655811904e-05	8.41712034949615e-06	1.45080956234652e-05	9.40627856540415e-06	1.57792032944241e-05	1.58173797180505e-05	3.25352450325231e-08	8.45448297832039e-06	8.42552886843811e-06	1.47506254174784e-05	8.42152644462184e-06	1.68148160532324e-05	9.40627856540414e-06	5.89801549851156e-08	8.42552886843812e-06	3.73626288242443e-08	6.32909897285659e-06	0	6.32909897285659e-06	1.28830835261419e-08	8.42152644462183e-06	8.41712034949614e-06	8.42547682527840e-09	1.76269379285445e-08	8.4254768252784e-09	1.76269379285445e-08	5.07133288548258e-06	9.40627856540415e-06	9.40627856540415e-06	4.06482749294221e-08	1.28830835261419e-08	3.32597837982611e-08	8.4254768252784e-09	8.41988487933696e-06	1.0239565464804e-08	4.06482749294221e-08	1.76269379285445e-08	2.41097682072448e-08	9.40627856540414e-06	1.28830835261419e-08
"Mimusops_erythroxylon"	1.43988217180986e-06	0.000254854994252927	5.36513974811449e-07	0.000254032299517974	5.59454722018979e-07	5.12788519244723e-07	2.16236191011841e-07	5.33671188159702e-07	0.000253009854429233	3.98021794675148e-07	9.21178206208005e-08	0.00025284278402919	3.37019073011136e-07	1.00730470255679	1.99707111302119e-07	1.10370608387687e-06	6.70206946983615e-07	4.42217018749201e-07	0.000253256219490261	2.87932396715609e-07	9.22476989827228e-08	0.00101231950523259	2.75141902256669e-07	0.000253611177568038	2.81502265860244e-07	0.000252486194912141	4.21550727088846e-07	4.46275157796024e-07	4.85431487137306e-07	2.89379293181516e-07	1.81955401664719e-07	0	9.15558412403525e-08	9.36344582834997e-06	1.00711425364388e-05	2.91128642663551e-05	9.22693609177612e-06	7.20856395679825e-06	3.03476085472587e-05	0.0201843391608381	4.97734320977624e-06	2.44278370731954e-08	1.43966198357804e-05	2.74538533712668e-05	2.1403237371751e-06	3.09470628565332e-08	2.12379161877439e-06	4.24008031039583e-06	2.82258110575527e-06	2.85077306458848e-08	8.46989512829332e-09	4.24046231210137e-06	1.05727902452522e-05	0.0201714020387666	7.89480465711603e-06	8.94189958019081e-09	2.12878429655694e-06	2.12379161877439e-06	7.20787303372804e-09	8.46989512829332e-09	1.12395876089592e-08	8.94189958019083e-09	5.07222355136076e-06	4.99267778255298e-09	0	4.99267778255298e-09	2.30619247456807e-09	2.12379161877439e-06	2.82258110575527e-06	0.0201460940511358	2.20741216775375e-08	0.0201460940511358	2.20741216775375e-08	1.0673423763194e-08	8.46989512829333e-09	8.46989512829333e-09	9.32424536698299e-09	2.30619247456807e-09	6.63369657791914e-09	0.0201460940511358	9.17139674188898e-09	1.44689646590758e-08	9.32424536698299e-09	2.20741216775375e-08	2.53079876308148e-05	8.46989512829333e-09	2.30619247456807e-09
"Phyllanthus_phillyreifolius"	0.000255566502713787	0.00126435575423311	1.0989091331977e-06	0.000254291251980625	9.40945743900358e-07	0.000252690784080752	6.93381264968928e-07	0.00025338248355481	1.07598843501171e-06	7.96979829956997e-07	2.40771072517788e-07	0.00025283232885564	0.000253163958914263	2.49633889127649e-07	1.0065435629318	6.05513566747323e-07	0.00025313189157354	0.000252907323892931	1.19350732782788e-06	1.09507067479638e-09	2.41314856401204e-07	6.392887393538e-07	0.000253232691686298	6.588720248924e-07	6.74292182451459e-07	4.96821478267688e-07	8.13920905316569e-07	4.46392937937866e-07	5.34229561921507e-07	1.10057354250892e-09	2.49734137288125e-07	0	2.39504994978195e-07	2.1395206351708e-05	2.63455494476015e-05	3.99574619661e-05	0.0252138848576722	1.69283445545517e-05	2.84495424633382e-05	1.9766987278365e-05	2.12279022581667e-05	1.53229779513559e-06	5.47535337398187e-08	1.05643904417614e-05	1.05750930898399e-05	7.8595620386051e-06	1.05362979519426e-05	6.59087382879795e-06	2.82545835534028e-06	6.57925319754139e-06	1.50333236890463e-06	7.84590725502503e-06	7.86635202598965e-06	2.0974896266398e-08	2.83863579583812e-06	1.83151522199616e-08	0.0251741253712469	1.05362979519426e-05	2.31127088322976e-08	1.50333236890463e-06	2.53215507918393e-08	1.83151522199616e-08	1.3177440497848e-08	0.0251635890732949	0	0.0251635890732949	6.03287141003011e-09	1.05362979519426e-05	2.82545835534027e-06	4.99267778255298e-09	1.21102713349465e-08	4.99267778255298e-09	1.21102713349465e-08	5.06764967109619e-06	1.50333236890463e-06	1.50333236890463e-06	1.5682429065006e-08	6.03287141003011e-09	1.32829971659499e-08	4.99267778255298e-09	8.44108972287661e-06	5.5028677125446e-11	1.5682429065006e-08	1.21102713349465e-08	1.5982218483845e-08	1.50333236890463e-06	6.03287141003011e-09
"Antidesma_madagascariense"	0.000128304666152807	0.000802212099854651	0.000127134012771452	0.000127841138973998	0.000127450986001791	5.83355263850373e-07	5.23529365921176e-07	0.000126847221942207	0.000126945479413655	7.22982372535862e-07	1.47392200333978e-07	0.000126923931406065	7.0507751714178e-07	1.10370608387687e-06	4.84410853397858e-07	1.00683931515581	0.000127039361167342	3.87915155681142e-07	7.64889663208181e-07	5.13653180593477e-08	1.47527692214304e-07	0.000674911261106131	0.000126837712644605	4.44522503654829e-07	0.000126571922311478	0.000126520133090072	4.62486235762286e-07	0.0001265244620972	0.000126635559346866	5.16234352355254e-08	0.000126267792025165	0	1.46421234522696e-07	5.47677585535132e-06	1.61063357974966e-05	0.0202028467240265	1.47128243958017e-05	1.13779885500453e-05	3.67767321700464e-05	2.01872851925656e-05	1.52065143156463e-05	2.8909661365494e-06	2.56826590296738e-06	0.020160344185476	8.82673491101598e-06	7.87776476097916e-07	6.6851008321221e-06	3.30442593020823e-06	1.42045709971109e-06	3.30757025986641e-06	7.5473333031063e-07	7.77179370256127e-07	1.02668028813757e-05	1.68948556493308e-05	1.42934754978419e-06	2.11890021285754e-06	6.69721110345704e-06	6.6851008321221e-06	1.74509788640392e-08	7.54733330310629e-07	1.94193162256299e-08	2.11890021285754e-06	8.89045007309657e-09	1.21102713349465e-08	0	1.21102713349465e-08	3.68819230535759e-09	6.68510083212209e-06	1.42045709971109e-06	2.20741216775375e-08	0.0201367863031162	2.20741216775375e-08	0.0201367863031162	2.53694443884413e-06	7.5473333031063e-07	7.5473333031063e-07	2.12418310002984e-06	3.68819230535759e-09	1.2049706208931e-08	2.20741216775375e-08	4.22792375482018e-06	2.58117176177627e-09	2.12418310002984e-06	0.0201367863031162	1.68727815276533e-05	7.5473333031063e-07	3.68819230535759e-09
"Croton_fothergillifolius"	0.00138808065903421	0.000513842419247757	0.00031085199890387	0.000713963512420852	0.000329474698261521	0.000402774739721789	7.44100298174537e-07	0.000328679590866599	0.000309731832077018	0.00105661346351992	0.000184238293264464	0.000327887841004471	0.00020274229097051	6.70206946983616e-07	0.000202505513258832	0.000127039361167342	1.00137937599525	0.00038514011837792	2.81682954733188e-06	1.25834741793989e-07	0.000184279280918592	0.000202281716993725	0.000328000216839127	1.56232304992458e-06	0.00012651662032433	0.000126293793342164	0.000202415017090774	0.000126449424859413	0.000327007625327817	1.26467077179888e-07	0.000125881129990052	0	0.000182897186311702	4.97993272863107e-05	0.0201186904942872	0.0201409807984083	0.0201025752792944	2.07508840678714e-05	0.0201126495337765	3.30130681690059e-05	3.17745167139245e-05	3.1266649710284e-05	6.29173708969944e-06	1.1879850308588e-05	9.79806847469582e-06	1.99809048578819e-05	4.28202016039798e-06	1.47857193237143e-05	7.93292791578724e-06	0.0200533629246444	8.16518034726009e-06	1.78406304658303e-05	2.27317947744647e-05	5.07044706378279e-06	7.96417437678574e-06	5.18086664839783e-06	9.34465799186878e-06	4.28202016039798e-06	2.48033432724846e-08	8.16518034726008e-06	2.68221390552218e-05	5.18086664839784e-06	3.12464609984916e-08	5.0626378314708e-06	0	5.0626378314708e-06	4.6069820229648e-06	4.28202016039797e-06	7.93292791578724e-06	1.34041389396723e-08	2.54078722334684e-06	1.34041389396723e-08	2.54078722334684e-06	6.57359181733198e-06	8.16518034726009e-06	8.16518034726009e-06	5.49124497102536e-06	4.6069820229648e-06	1.76102243919986e-05	1.34041389396723e-08	1.09333405613042e-05	6.32335385899442e-09	5.49124497102536e-06	2.54078722334684e-06	5.05704292484313e-06	8.16518034726009e-06	4.6069820229648e-06
"Grangeria_borbonica"	0.00163999679669828	0.000232001966033404	0.000545153572003428	0.000483327578319302	1.53772051014269e-06	0.000565901090387942	5.06951585238638e-07	0.000568196014442764	0.000230417389934224	0.00023138085681792	0.000229174086912301	0.000253076143074897	0.000253018823948653	5.52771273436501e-07	0.000252907323892931	4.84893944601428e-07	0.0004814251479724	1.00162936363566	0.00115310071874056	6.04928824546416e-07	0.000230134341878427	6.67485248679055e-07	0.000252488273300453	0.000316442840022231	8.83066490963171e-07	9.64727607993615e-07	0.000315554137482813	1.29808992418208e-06	1.01576500685329e-06	6.07968667885845e-07	4.16660090032018e-07	0	0.000228408334314339	0.0251257599870694	0.0251249167745772	6.66656144051228e-05	0.0251229985632753	2.19699593672443e-05	5.9910491682127e-05	4.38454014369277e-05	2.33203200465577e-05	1.35290162693792e-05	3.02464412273208e-05	1.95973472705405e-06	1.9758767782887e-06	2.64909818287215e-05	1.93334971694504e-06	4.02293055817761e-05	5.37030642577002e-06	2.31318905536581e-05	9.64703998057812e-06	0.0250695994761844	3.52571933660024e-05	2.77425566857064e-08	1.16991632262146e-05	9.08589286672379e-06	8.25603281426831e-06	1.93334971694504e-06	1.68983861746212e-08	9.64703998057811e-06	1.5315051959247e-05	9.08589286672381e-06	6.32885680044462e-06	6.32268309732328e-06	0	6.32268309732328e-06	5.75335854696067e-06	1.93334971694504e-06	5.37030642577002e-06	1.105542546873e-08	9.69787889202856e-09	1.105542546873e-08	9.69787889202857e-09	1.13639202888553e-05	9.64703998057812e-06	9.64703998057812e-06	2.56286751690449e-08	5.75335854696067e-06	3.856347613632e-06	1.105542546873e-08	8.41627577668177e-06	3.03984333942922e-08	2.56286751690449e-08	9.69787889202856e-09	1.66871312169764e-08	9.64703998057812e-06	5.75335854696067e-06
"Erythroxylum_macrocarpum"	0.00175279118196702	0.000212224356041782	0.00021182549937483	0.000213210534892042	1.26968063301804e-06	0.000210769720748032	3.87177314013016e-07	0.000770282162956738	0.000546533777989216	1.42118020001685e-06	4.41152257659531e-07	0.000629640865168458	1.8981652121459e-06	0.000211046849575217	7.95671551885256e-07	6.37408052673484e-07	2.3473579561099e-06	0.00076873381249371	1.0022892686546	0.000335626549382156	4.42181420838322e-07	5.5942788795357e-07	1.28028065759798e-06	0.00075736693092862	8.64516436942541e-07	0.000210142563609069	0.000210646767271826	0.000419369771035458	8.60182110915937e-07	0.00033731311495694	5.73741265737427e-07	0	4.38865060182035e-07	0.0167824806490548	4.82751566200238e-05	9.17986025179883e-05	7.02271789668563e-05	1.62899968904838e-05	2.8644084517851e-05	0.0167655057874665	1.45387585602557e-05	1.03553840450624e-05	0.0167813274691078	1.7952701586005e-06	1.80260355469892e-06	1.73795494038764e-05	1.76853630034818e-06	0.016730537323867	2.36900594324492e-06	1.0381169860301e-05	1.03105363645119e-05	0.0167343500259202	0.0167518411907889	4.23492268870319e-06	1.75163445618173e-05	3.53042498958051e-06	1.78842808914531e-06	1.76853630034819e-06	1.29059104671005e-08	1.03105363645118e-05	4.5743949549924e-08	3.53042498958051e-06	1.51473386185724e-05	1.98917887971314e-08	0	1.98917887971314e-08	1.10545355209581e-08	1.76853630034818e-06	2.36900594324492e-06	4.22093699150435e-06	1.27481610534697e-08	4.22093699150435e-06	1.27481610534697e-08	1.54056432591348e-05	1.03105363645119e-05	1.03105363645119e-05	2.1161343883634e-08	1.1054535520958e-08	2.36863366669475e-08	4.22093699150435e-06	4.26760219199328e-08	1.6865655747847e-05	2.1161343883634e-08	1.27481610534697e-08	1.39856971988392e-08	1.03105363645119e-05	1.10545355209581e-08
"Chassalia_coriacea"	4.66163858110317e-06	2.87454929091857e-06	2.3637517971842e-06	4.08789263917505e-06	2.60240926719515e-07	9.31764894910065e-07	8.11234417025093e-07	2.30995639028319e-06	0.0020111762501401	3.7483383146328e-07	3.69450627975768e-07	2.52975060365228e-06	8.15069410998395e-07	1.43966198357804e-06	4.3802826991855e-09	2.56826590296739e-07	6.29173708969945e-07	2.41971529818566e-06	0.00201375929629293	1.00200831745848	3.70997118266609e-07	4.37931489146707e-09	2.58328549912347e-07	0.00201672614668799	2.56912665258967e-07	1.68389115323425e-06	9.3123769769173e-07	1.0970165510418e-06	2.56262155091835e-07	0.00201840950601052	2.54312277684873e-07	0	3.68214639879609e-07	7.41327872353603e-05	4.0503610386757e-05	4.06899644295797e-05	3.15517706109952e-07	4.03342933260219e-05	1.94987740696126e-07	0.000114366310043951	1.30019378704651e-07	3.80059827213005e-08	0.100415872924023	2.92005921025429e-08	5.53330734371498e-08	7.88393952829381e-08	2.39545774243214e-08	3.36362754694394e-05	4.54210293241672e-08	4.62521081220409e-08	2.7421403418254e-08	3.36505692240884e-05	3.37081709342772e-05	2.89027225438475e-08	4.03799439630839e-05	3.93958632864034e-08	2.4064084491801e-08	2.39545774243214e-08	2.70411472341698e-08	2.74214034182539e-08	2.47197619231764e-08	3.93958632864035e-08	4.03345229337598e-05	1.09507067479638e-10	0	1.09507067479638e-10	9.27492795666523e-09	2.39545774243214e-08	4.54210293241672e-08	2.87932396715608e-08	5.13653180593477e-09	2.87932396715608e-08	5.13653180593477e-09	4.61991278056639e-08	2.7421403418254e-08	2.7421403418254e-08	4.33734877865858e-09	9.27492795666523e-09	6.247230524388e-09	2.87932396715608e-08	8.61095166374491e-09	0.000100920475300526	4.33734877865858e-09	5.13653180593477e-09	1.09482872286677e-10	2.74214034182539e-08	9.27492795666523e-09
"Chassalia_petrinensis"	0.000231825369450978	0.000231121505540171	0.000230849506605497	0.000230895203911435	5.03276307557666e-07	4.24954100458816e-07	2.73666206604936e-07	4.47066945652335e-07	0.000230149259830813	0.000231415589087103	0.000230384301114393	4.11370093473006e-07	5.15323341045676e-07	1.15309623728404e-07	2.41314856401204e-07	1.84409615267879e-07	0.00023034910114824	0.000230134341878427	6.63272131257483e-07	9.27492795666523e-08	1.00778802568669	2.09106388797888e-07	2.63188851715837e-07	4.74427521065757e-07	2.36403478565847e-07	2.33046617679466e-07	3.27697588562107e-07	1.53623008856406e-07	2.62514861246213e-07	9.32153563483942e-08	1.18805544303159e-07	0	0.000229615494037367	1.10191017820376e-05	0.0252577043441104	1.90088870885054e-05	1.43506011240292e-05	1.03984948099556e-05	1.43709316943054e-05	9.13928587010459e-06	5.87989671313441e-06	5.22899306707362e-06	4.63746397833261e-06	1.9349283981934e-06	1.94352269151422e-06	1.38748498030749e-06	1.92601254616809e-06	1.38367451826329e-06	2.56550226568261e-06	9.82758715157913e-06	1.36367864382928e-06	7.12809172631091e-06	1.39269858212988e-06	7.53385219451526e-09	2.57499081610392e-06	3.84749177675828e-06	1.93204541757812e-06	1.9260125461681e-06	9.12220688683119e-09	1.36367864382928e-06	1.53761415405047e-05	3.84749177675828e-06	9.48855042131514e-09	6.03287141003011e-09	0	6.03287141003011e-09	0.0251947006421672	1.92601254616809e-06	2.5655022656826e-06	2.30619247456807e-09	3.68819230535759e-09	2.30619247456807e-09	3.68819230535759e-09	8.9413389130467e-09	1.36367864382928e-06	1.36367864382928e-06	8.38793845929444e-09	0.0251947006421672	3.85692648478504e-06	2.30619247456807e-09	8.77296172386124e-09	4.66076781741971e-09	8.38793845929444e-09	3.68819230535759e-09	5.2276597199472e-09	1.36367864382928e-06	0.0251947006421672
"Erythrospermum_monticolum"	0.000254905579349132	0.0010951256430933	9.52566568779938e-07	0.000253936298396966	0.00025372964051171	0.000252187598745149	6.32189416796516e-07	7.89179035794481e-07	1.18772363350437e-06	0.000253311470639837	4.1968018354062e-07	1.01279135516333e-06	9.6439072828979e-07	0.00126539938154074	6.392887393538e-07	0.000843639076382664	0.000252852146242156	6.67485248679055e-07	8.39141831930355e-07	1.09482872286677e-09	2.09106388797888e-07	1.00485951680117	5.08369035170308e-07	8.41838344169397e-07	5.97703658034297e-07	7.94873506765713e-07	0.000252339770579659	3.66610653229428e-07	0.000252106339139389	1.10033037474047e-09	3.27683638275776e-07	0	2.07538090881904e-07	1.8396192847395e-05	2.28291899970094e-05	5.24293821241242e-05	1.78990833443964e-05	9.21086035669437e-06	0.0251778655501113	3.73751894791949e-05	1.3501000987926e-05	9.95012977026577e-06	5.47414361433383e-08	0.0251474867485828	1.33759473481992e-05	9.93488003860252e-06	9.12604702577749e-06	1.52921386232138e-06	2.82151442663295e-06	1.07783453532471e-05	1.49944458440666e-06	1.53011741282247e-06	1.55708059814605e-06	0.0251467959076601	2.83835119351634e-06	1.58761094796656e-08	9.14202924426132e-06	9.12604702577749e-06	2.10729805598838e-08	1.49944458440665e-06	4.24284185317432e-06	1.58761094796657e-08	1.68367668833879e-08	1.5982218483845e-08	0	1.5982218483845e-08	5.22765971994720e-09	9.12604702577748e-06	2.82151442663295e-06	2.53079876308148e-05	1.68727815276533e-05	2.53079876308148e-05	1.68727815276533e-05	1.57835807158896e-08	1.49944458440666e-06	1.49944458440666e-06	4.22882734186184e-06	5.22765971994720e-09	4.22185784399729e-06	2.53079876308148e-05	1.69456345056769e-08	5.50165187370234e-11	4.22882734186183e-06	1.68727815276533e-05	0.0251214879200293	1.49944458440665e-06	5.2276597199472e-09
"Flagellaria_indica"	0.000551527248376862	0.00021358784969505	0.000211809044943554	0.000548775157879756	0.00021150994793197	0.000336386636189814	5.3865743905431e-07	0.000547408944155362	0.000211175321594702	1.52691128257331e-06	3.50435094241707e-07	0.000546512830987784	0.000336795395173478	4.58569837094449e-07	0.000337643588915064	0.000211396187741009	0.000546667028065211	0.000336651031067271	2.56056131519597e-06	8.61095166374492e-08	3.5091846895445e-07	6.77825380227078e-07	1.00389167689621	1.31776575029601e-06	0.000210528344620877	0.000210381497576513	1.33260073735998e-06	0.000210613996874302	0.000210400984370658	8.65422277763308e-08	0.000209926985010003	0	3.48286580437291e-07	3.74652225749752e-05	3.8311523848102e-05	0.0335883176016005	0.0335444321546972	1.79713960557175e-05	4.73999360654645e-05	3.63610053207603e-05	3.00679805436877e-05	6.79489225187099e-06	4.30547583187245e-06	6.02476813678462e-06	5.3230197942934e-06	1.17085828355442e-05	1.77989874745875e-06	1.42351328366558e-05	6.09750175421951e-06	1.42030670143091e-05	3.2442779316286e-06	1.17032297302303e-05	2.74804745719583e-05	2.61170312475659e-08	6.12385706922543e-06	3.53015074905923e-06	1.02209884703354e-05	1.77989874745875e-06	1.7955247968477e-08	3.2442779316286e-06	4.29702760883071e-08	3.53015074905924e-06	2.63553150059201e-08	8.44108972287661e-06	0	8.44108972287661e-06	8.77296172386124e-09	1.77989874745875e-06	6.09750175421951e-06	9.17139674188898e-09	4.22792375482018e-06	9.17139674188898e-09	4.22792375482018e-06	1.09481788831072e-05	3.2442779316286e-06	3.2442779316286e-06	3.52516579886617e-06	8.77296172386124e-09	2.54485213762218e-08	9.17139674188898e-09	0.0334630558965404	4.32711138881654e-09	3.52516579886617e-06	4.22792375482018e-06	1.6945634505677e-08	3.2442779316286e-06	8.77296172386124e-09
