"Cirsium_arvense"	"Angelica_archangelica"	"Anthriscus_sylvestris"	"Epilobium_hirsutum"	"Umbellifer_sp1_M_PL_046"	"Lathyrus_pratensis"	"Unidentified_sp27_M_PL_046"	"Chamaenerium_angustifolium"	"Cirsium_pratensis"	"Rubus_fruticosus"	"Trfolium_sp1_M_PL_046"	"Trifolium_arvense"	"Torilis_japonica"	"Stachys_sylvatica"	"Ranunculus_sp1_M_PL_046"	"Silene_dioica"	"Meligethes_sp1_M_PL_046"	"Unidentified_sp1_M_PL_046"	"Unidentified_sp2_M_PL_046"	"Musca_sp1_M_PL_046"	"Unidentified_sp3_M_PL_046"	"Unidentified_sp4_M_PL_046"	"Unidentified_sp5_M_PL_046"	"Lucilia_sp1_M_PL_046"	"Unidentified_sp6_M_PL_046"	"Bombus_pascuorum"	"Bombus_terrestris"	"Pieris_sp1_M_PL_046"	"Unidentified_sp7_M_PL_046"	"Unidentified_sp8_M_PL_046"	"Meligethes_sp2_M_PL_046"	"Unidentified_sp10_M_PL_046"	"Unidentified_sp11_M_PL_046"	"Unidentified_sp12_M_PL_046"	"Unidentified_sp9_M_PL_046"	"Bombus_lapidarius"	"Unidentified_sp13_M_PL_046"	"Unidentified_sp14_M_PL_046"	"Unidentified_sp15_M_PL_046"	"Unidentified_sp16_M_PL_046"	"Unidentified_sp17_M_PL_046"	"Apis_mellifera"	"Asilus_sp1_M_PL_046"	"Andreana_sp1_M_PL_046"	"Cetonia_aurata"	"Colias_croceus"	"Unidentified_sp18_M_PL_046"	"Rhynconycha_sp1_M_PL_046"	"Unidentified_sp19_M_PL_046"	"Unidentified_sp20_M_PL_046"	"Unidentified_sp21_M_PL_046"	"Unidentified_sp22_M_PL_046"	"Vespula_sp1_M_PL_046"	"Ichneumonidae_1"	"Inachis_io"	"Pararge_aegeria"	"Unidentified_sp23_M_PL_046"	"Unidentified_sp24_M_PL_046"	"Unidentified_sp25_M_PL_046"	"Unidentified_sp26_M_PL_046"
"Trfolium_sp1_M_PL_046"	0.000784057674024151	0.00112564065644199	0.000825444564290971	0.000672484551879385	0.000662158794358144	0.00061842053990167	0.000661198559150991	0.000798934106858293	0.000499072107039833	0.000528894147925273	1.00129207342613	0.000380717016271534	0.000427115661530165	0.000294572441474741	0.000340167437121016	0.000190058416611442	0.00775464738466821	0.00774989592425292	0.00774989592425292	0.00774636996326676	0.0077485290184512	4.15308393733715e-05	0.00773503515356963	3.27884349070828e-05	0.00773450051126084	0.00772749775798559	2.78605072552947e-05	0.00773062341637717	0.00772873656976657	2.51244583982029e-05	2.19449998252169e-05	2.37999128965088e-05	2.32442597309036e-05	2.32442597309036e-05	0.00772160810874317	1.72865555210045e-05	2.09651324196794e-05	1.91723770083289e-05	0.00772034100327946	2.05744592035083e-05	1.89592255886386e-05	1.47278228003632e-05	1.51240773526077e-05	1.36001464243128e-05	1.1382079400241e-05	1.12487284067488e-05	1.30397072128031e-05	9.6615163282022e-06	0.00770641575813085	7.26114216781203e-06	6.83195378192343e-06	6.07440107405185e-06	6.18072953698191e-06	2.87895127981802e-06	4.43852281587941e-06	2.61352558008051e-06	3.09210269950835e-06	3.88286965027422e-06	4.16903946830368e-06	3.30177825716389e-06
"Trifolium_arvense"	0.0012687754227529	0.000567054283728543	0.000566451461761109	0.00112842903031106	0.000565858414870509	0.000553673904905712	0.000396004133589879	0.000553320790975452	0.00086646429348326	0.000550923512676091	0.000412443434294162	1.00126297176974	0.000319104256378645	0.000718022546187237	0.000225264809643004	0.000146248035709979	0.00839586431966251	0.00839220811876976	0.00839220811876975	0.00838853529535192	4.48259961194459e-05	3.79971534244336e-05	3.50507787322502e-05	3.18781369299874e-05	3.39611510565206e-05	0.00837728282073177	0.00837559662956375	0.00837134348975107	2.65642647950582e-05	0.00836791384042439	2.26710551401409e-05	1.88779068715511e-05	1.87048502625035e-05	1.87048502625035e-05	1.89765442795058e-05	0.00836736335111736	2.63262216971911e-05	1.78573646207894e-05	1.5052927740109e-05	0.00835798761476026	1.75492490739587e-05	0.00836176131174142	1.81171130783163e-05	1.84407693952653e-05	1.55366787177214e-05	0.00835741475613096	1.1339976996833e-05	8.78970643772067e-06	5.27284285310924e-06	4.86857057537502e-06	5.65284408579e-06	7.07949636639588e-06	4.7260598247423e-06	2.46025397769786e-06	3.07400439430807e-06	4.22925140917635e-06	2.76836952452856e-06	2.90094778526041e-06	2.10020105084646e-06	2.26580584704444e-06
"Torilis_japonica"	0.000845646220516253	0.00074365668530597	0.000844361878735625	0.000584013277371009	0.000651372260448546	0.00065053669110953	0.000650552853968863	0.000582169122685264	0.00048075120597512	0.000516162966897392	0.000504773054535649	0.000348113734231249	1.0017504827333	0.000246382813975814	0.000477589416571383	0.000224445185380065	0.00915847435725738	0.00915286322762287	0.00915286322762286	0.00914942214117689	0.00915310958133235	0.00914361558204758	3.38531754440814e-05	2.99703057938072e-05	0.00913816095066616	2.70014022583634e-05	2.54705970302319e-05	0.00913442519808205	2.77412489649037e-05	2.31315329498686e-05	2.04628931377195e-05	2.15223262051454e-05	0.00912511062360409	0.00912511062360409	2.21709229516126e-05	1.64431732582995e-05	1.99051909685876e-05	1.77920531045244e-05	1.93336916648178e-05	1.79178262650139e-05	1.73714229552748e-05	1.37724140394011e-05	1.34120512036831e-05	1.14752405990318e-05	1.10784781475776e-05	1.07266616629937e-05	1.12998379503763e-05	8.40515806100394e-06	6.63715366992596e-06	6.00696747519939e-06	6.69385071582693e-06	6.04828754813761e-06	6.20950082124053e-06	2.83205330629803e-06	3.23427290380702e-06	2.81882073505418e-06	3.25268345554765e-06	0.00910682257030275	2.75428401965174e-06	3.3774475149425e-06
"Stachys_sylvatica"	0.00103384210003203	0.000386473719997501	0.000274656862687871	0.00128295222963956	0.000385266966437661	0.000663079703364125	0.000473866801865006	0.000802143283829541	0.000663110535905414	0.000841141571133185	0.000382944173917164	0.000861627055424685	0.000271021095373395	1.00127801647319	0.000269899906677298	0.000230967621537154	0.0100672155228561	0.0100614413323177	0.0100614413323177	0.0100558337218435	4.72551326623706e-05	3.85352177091944e-05	3.51614010316508e-05	3.22156766169034e-05	3.41211358306759e-05	0.0100485473718501	0.0100442517537738	3.81045073086086e-05	2.58698431357328e-05	2.92548179757993e-05	2.04766407987311e-05	1.77923098024272e-05	1.57997863653545e-05	1.57997863653545e-05	1.62816826403438e-05	0.0100355376853843	0.0100371962665734	1.67926933770344e-05	1.39764953669139e-05	1.92878027381539e-05	1.5152368627334e-05	0.0100309076734551	1.53683545889542e-05	0.0100279759357015	1.46312306830201e-05	1.94421221355675e-05	9.33689428456886e-06	6.55259824869927e-06	4.3771085628863e-06	4.74678266495952e-06	7.97694448354626e-06	4.78257487244823e-06	2.77370121787175e-06	1.67507376712027e-06	4.45635157683078e-06	3.44614033344011e-06	3.31539851682062e-06	2.46382813975814e-06	1.43138414813889e-06	1.09862745075148e-06
"Ranunculus_sp1_M_PL_046"	0.000756124224276465	0.000755013513136907	0.000754514662338281	0.000754671195913904	0.000610686676884286	0.000609922902204895	0.000609925166420544	0.000752630059748402	0.000752359286162105	0.000649500340480424	0.000631739526081887	0.000386168245102293	0.000750497654612173	0.000385571295253282	1.00074872337731	0.000192961975082327	0.0143527893636257	0.0143479653142487	0.0143479653142487	0.0143436353119788	0.014345715581964	0.0143360319977709	3.76584926743323e-05	3.27989578583178e-05	0.0143321371327791	3.32130840449293e-05	2.96237769288672e-05	3.67927967467913e-05	2.91487165924511e-05	2.5736508114663e-05	2.16325180140207e-05	2.1270496992781e-05	2.39119248340874e-05	2.39119248340874e-05	2.19487536990822e-05	1.98422688493319e-05	2.2730141573751e-05	1.7452744202009e-05	2.05600032168495e-05	1.83893253588396e-05	1.70582891556988e-05	1.56625063583985e-05	1.51703784862547e-05	1.53856781157713e-05	1.27684985086916e-05	1.29369413857746e-05	1.14882492426745e-05	7.97191989058734e-06	7.65588116096602e-06	5.84596085597598e-06	7.37962810197221e-06	7.19783246136482e-06	5.67321811406741e-06	2.65515946471429e-06	4.18127810971335e-06	2.52041408092155e-06	3.04961451102447e-06	6.82270595101975e-06	2.79634634495151e-06	3.01805864935313e-06
"Silene_dioica"	0.00103985448727842	0.000342854028049526	0.000620626270492731	0.00103879535361545	0.000341728246234193	0.000341112645071431	0.000341309401195657	0.00103702957157817	0.000341048286454119	0.00103604468329658	0.000617689853987186	0.000438744107129936	0.000617224259795179	0.000577419053842886	0.000337683456394073	1.00103184639659	0.0250812477264976	5.54515665826874e-05	5.54515665826874e-05	4.85446020273768e-05	0.0250718173350664	4.1269714736223e-05	3.55859961399493e-05	3.08345357246632e-05	4.11232899365467e-05	3.80717307660347e-05	3.03145996702358e-05	0.025062587058931	2.67843188821158e-05	2.53173509884207e-05	1.66805207880692e-05	1.7877677052368e-05	1.77275312892131e-05	1.77275312892131e-05	1.68678620699975e-05	2.06520303977816e-05	0.025051859953445	1.47858080855463e-05	1.74573926180355e-05	1.8121767713782e-05	1.45660198438161e-05	1.87583014758798e-05	1.22716804583898e-05	2.25976119058577e-05	1.12226227472244e-05	1.31722766339955e-05	9.39329121357642e-06	6.22178634140508e-06	6.02129014880281e-06	2.97539295887392e-06	8.61351156128885e-06	4.37721778449381e-06	3.96828006559785e-06	1.48577498362693e-06	5.76127539765651e-06	3.46618162426139e-06	1.70556322535716e-06	5.61112963450163e-06	1.26982973351676e-06	2.48250508197092e-06
"Meligethes_sp1_M_PL_046"	0.00635413863107603	0.00633777235428581	0.00633379514800694	0.00634119860687369	0.00632502776164457	0.00631909897388735	0.00631801486001519	0.00632001249247174	0.00631457913714143	0.0063107957042983	0.00630065100004292	0.00629689823974688	0.00629645112061444	0.00629200970178508	0.00627934534658626	0.00627031193162439	1.00076586749674	0.000609109698444723	0.000609109698444723	0.000567037727082735	0.000650473247719591	0.000445248903274805	0.000346770051173462	0.000298303505019286	0.000403029759556666	0.000354265693652498	0.000321661318629192	0.000464002550174365	0.000269617084605132	0.000252480907333932	0.000193620232440763	0.000195785744023461	0.000217915028242588	0.000217915028242588	0.000209141109663905	0.000228615995622601	0.000343406303715263	0.000158539237234421	0.000191476333204614	0.000185074326851839	0.000154443863067787	0.000193529579846899	0.000132599603382025	0.000165468043321066	0.000113216326037499	0.000134100403735313	0.000101673326664124	7.21538137481886e-05	7.19397770959756e-05	5.50687258112361e-05	7.36620456620646e-05	6.0416175798369e-05	5.28353012948303e-05	2.75001207028025e-05	3.51111805137319e-05	2.11804621035868e-05	3.15954948694367e-05	5.72404647328586e-05	2.34732309417993e-05	2.53351805920278e-05
"Unidentified_sp1_M_PL_046"	0.00677081550989924	0.00675800481771787	0.00675191064940412	0.00675701987830784	0.00674441809077931	0.0067380981545127	0.0067369404546749	0.00673443312815933	0.00673327742437449	0.00672460845336288	0.00671657646768587	0.0067137664950158	0.00671209970025677	0.00670762755487847	0.00669571714664938	1.478708442205e-05	0.000649717011674371	1.00064934733456	0.000649347334563819	0.000604516611541401	0.000526692682000455	0.000474657032061551	0.00036965081461076	0.000317984841782407	0.000429624254927534	0.000377629595024224	0.00034290330920667	0.000327852139793116	0.00028741299478626	0.000269144185482938	0.000206417044464893	0.000208718942444676	0.000232324513250165	0.000232324513250165	0.000222971397894366	0.000243719381794789	0.000199287657606647	0.000169009947662812	0.000204125039467468	0.00019729180352387	0.000164643013806681	0.00020630649649352	0.00014135776573777	0.000176348595463098	0.000120689263621684	0.000142952615473441	0.000108388926500309	7.69225894224584e-05	7.6695620301382e-05	5.87201382455926e-05	7.85154252957937e-05	6.4414739399697e-05	5.63311995140483e-05	2.93235569164318e-05	3.7413517378663e-05	2.25693850329975e-05	3.36904907725635e-05	6.10190881841525e-05	2.50296474730291e-05	2.70076425976165e-05
"Unidentified_sp2_M_PL_046"	0.00677081550989924	0.00675800481771787	0.00675191064940412	0.00675701987830784	0.00674441809077931	0.0067380981545127	0.0067369404546749	0.00673443312815933	0.00673327742437449	0.00672460845336288	0.00671657646768587	0.00671376649501581	0.00671209970025677	0.00670762755487847	0.00669571714664938	1.478708442205e-05	0.000649717011674371	0.00064934733456382	1.00064934733456	0.000604516611541401	0.000526692682000455	0.00047465703206155	0.00036965081461076	0.000317984841782407	0.000429624254927534	0.000377629595024224	0.000342903309206669	0.000327852139793116	0.00028741299478626	0.000269144185482938	0.000206417044464893	0.000208718942444676	0.000232324513250165	0.000232324513250165	0.000222971397894366	0.000243719381794789	0.000199287657606647	0.000169009947662812	0.000204125039467468	0.00019729180352387	0.000164643013806681	0.00020630649649352	0.00014135776573777	0.000176348595463098	0.000120689263621684	0.000142952615473441	0.000108388926500309	7.69225894224584e-05	7.6695620301382e-05	5.87201382455926e-05	7.85154252957936e-05	6.44147393996971e-05	5.63311995140483e-05	2.93235569164318e-05	3.7413517378663e-05	2.25693850329975e-05	3.36904907725635e-05	6.10190881841525e-05	2.50296474730291e-05	2.70076425976165e-05
"Musca_sp1_M_PL_046"	0.00724833845501286	0.00723647801594589	0.00722995188056741	0.00723237474033544	0.00722240616853264	0.00721570558840289	0.00721314059336748	0.00720931565040719	0.00720946999111677	5.24313956958396e-05	0.00719305782303342	0.00719017311030164	0.00718883168235327	0.00718273837274534	0.0071718176559894	1.38698862935362e-05	0.000648043116665982	0.000647696369508644	0.000647696369508644	1.00064734682687	0.000516297623686014	0.000460619662505342	0.00034814332329185	0.000292812109268516	0.000412404879669683	0.000356699769403139	0.000319520338146003	0.00030336081664564	0.000307741169592118	0.000240534233998804	0.000221009047067028	0.000223480456607442	0.000248781718288189	0.00024878171828819	0.000238759917017403	0.000260967259128459	0.000165666054280855	0.000180956436005269	0.000218572014505385	0.000211254334951104	0.000176279674013396	0.000220901823091522	0.000151346774586049	0.000141158178940141	0.000129208941173315	0.000153061347458992	0.000116052842863183	8.23646645629473e-05	8.21329844527632e-05	6.28802983714437e-05	3.64152456048097e-05	6.89724185840294e-05	6.03215734724116e-05	3.14017659501419e-05	4.00517536133733e-05	2.41611281833762e-05	3.60785279420144e-05	6.53530152941206e-05	2.68017704294293e-05	2.89198075222697e-05
"Unidentified_sp3_M_PL_046"	0.00724542545320985	0.00723635749058574	0.00723261510969044	0.00722985997028457	0.00722180940344159	0.00721313630152647	0.00721437504762126	0.00721318953371909	0.00720573633652314	0.00720239462574228	0.0071950626599904	3.84222823880965e-05	0.00719172895676113	3.37536661874076e-05	0.00717285779098201	0.00716337638144753	0.000743397997393819	0.00056431358785763	0.00056431358785763	0.000516297623686015	1.00074274027505	0.000508309229663108	0.000395807114342786	0.000340460478496706	0.000460119137444139	0.000273262005655841	0.000236042589980951	0.000470221143077419	0.000307759281634931	0.000228569832250206	0.000220972067818451	0.000223493205907713	0.000248799284872758	0.000248799284872758	0.000238766566566464	0.000129826130450818	0.00032058204361551	0.000180940199282211	0.000218622742068794	0.000151675834848542	0.00017627368909389	8.98004556450522e-05	0.000151303221953262	0.000117346215901956	0.00012917460183285	9.34229122813116e-05	0.000116050395678418	8.23519135358838e-05	8.21479598852864e-05	6.28670055468388e-05	8.40878394097214e-05	6.89623289750014e-05	6.0329631758073e-05	3.13991713193113e-05	4.00732751873283e-05	2.41514181773662e-05	3.60656815076324e-05	6.53793541523739e-05	2.68013240392064e-05	2.89304604387618e-05
"Unidentified_sp4_M_PL_046"	0.0084377970940673	0.00843017961664594	0.00842600037101565	0.00842057596611955	0.00841707857867692	0.00840732957523945	0.00840841665588857	0.00840008809201863	0.00839969138933121	0.00838975257310581	4.49917426544858e-05	3.79971534244336e-05	0.00838164761687694	3.21126814243286e-05	0.00836268533203305	1.3756571578741e-05	0.000593665204366406	0.000593321290076938	0.000593321290076938	0.000537389606256233	0.00059302743460696	1.00059233742999	0.00039701979048567	0.000396673700157559	0.000472008795341517	0.000254092594192218	0.00027489822908673	0.000275314579629421	0.000294423154502014	0.000266244455880352	0.000257478866449749	0.000260394760309424	0.000289924400759717	0.000289924400759717	0.000214073694570765	0.000151147663976631	0.000165072175169223	0.000210813914286798	0.000190578212447781	0.000176632672098988	0.000205373260230935	0.000104488147216926	0.000176292127630381	0.000136602270566197	0.00015051532962043	0.000108789889286191	0.000135205186637934	9.59448716029511e-05	3.15689777971704e-05	7.32595353452563e-05	9.79737671001482e-05	8.03689536470137e-05	7.02999953043971e-05	3.65959938203344e-05	4.66671560667702e-05	2.81259903135577e-05	4.20366478761972e-05	7.61967965170631e-05	3.1222887469059e-05	3.37040014840626e-05
"Unidentified_sp5_M_PL_046"	0.0091974358047028	0.00919316840414101	0.00918496920495541	0.00918002650920855	0.00917681390271142	0.00916579554523019	0.0091673701749581	0.00915886096333329	0.00915662662122408	0.00914666854193859	0.00914140518149138	3.82372131624548e-05	3.38531754440814e-05	3.19649100287735e-05	2.39644953382115e-05	1.29403622327088e-05	0.000504392801706854	0.000504069292651036	0.000504069292651036	0.000443091502371446	0.000503754509163546	0.00043311249871164	1.00050278089403	0.000432462392637837	0.000371865980625433	0.000346894496134077	0.000299641396579126	0.000287246863427989	0.000390932955858644	0.000290232646572509	0.000280702850569485	0.000283894348425723	0.000233319543658716	0.000233319543658716	0.000303330288914403	0.000164715643550992	0.000179881734728947	0.000229832702673796	0.00027772575274665	0.000192547163267802	0.000223902915828999	0.000113853368803942	0.000192196336030076	0.00014890010632412	0.000164085224156323	0.000118567016724553	0.000147407945605199	0.000104606082097552	0.000104367273263276	7.98777495933399e-05	0.000106814641154381	8.7610024715511e-05	7.66390677011756e-05	3.9899190881354e-05	5.08825609074071e-05	3.06581193490093e-05	4.5828977726151e-05	3.0775614040074e-07	3.40487718671889e-05	3.67398768198217e-05
"Lucilia_sp1_M_PL_046"	0.0101093388084328	0.0101012288379907	0.010095211679808	0.0100913043146106	0.010087873705039	0.0100761908943542	0.0100774952068624	0.010066757718598	0.0100672985622761	0.0100560464546532	4.26249653792076e-05	3.82537643159849e-05	3.29673363731879e-05	3.22156766169034e-05	2.29592705008225e-05	1.23338142898653e-05	0.000477285608030857	0.000476977262673611	0.000476977262673611	0.000409936952975922	0.000476644669895388	0.000476008440189071	0.00047570863190162	1.00047538074755	0.000331707573575367	0.000304308968167629	0.000329326931164485	0.000238665315607016	0.000352738885746843	0.000319004666645777	0.000308553685628181	0.00031204578413933	0.000256419055427279	0.000256419055427279	0.000256447236718411	0.000181014342350881	0.000197660256877645	0.000252624249171092	0.00022829491798852	0.000211596135002547	0.000246103615156012	0.000125091427456333	0.000211264728859557	0.000163654115492289	0.000180379925777953	0.000130311231112941	0.000162018343093591	0.000114970075144025	3.77398430082956e-05	8.77929131309957e-05	0.000117427785732	9.63102831763215e-05	8.42411671759234e-05	4.38603204566912e-05	5.59264317699891e-05	3.36977960281095e-05	5.03809544717709e-05	2.99703057938072e-07	3.74119586592248e-05	4.03808467192322e-05
"Unidentified_sp6_M_PL_046"	0.010101365046188	0.0100941488066844	0.010089842555591	0.0100889346737444	7.29092880456634e-05	6.31364062610695e-05	6.69335831957971e-05	0.0100726321574529	0.0100691183284858	0.0100604326280617	0.0100548506646391	4.07533812678247e-05	0.0100519770457328	3.41211358306759e-05	0.0100324959929454	1.64493159746187e-05	0.000644847615290666	0.0006444363823913	0.0006444363823913	0.000577366831537556	0.000644166792421794	0.00056641055440982	0.000409052578687976	0.000331707573575367	1.00064278821267	0.000331336630192905	0.000235735290764492	0.000406892403162318	0.000286043481564865	0.000275437767597243	0.000208361958275671	0.000168342737757279	0.000203765279722536	0.000203765279722536	0.000189728675328483	0.000130963006685147	0.000197808018168426	0.000152422412006306	0.000211700844017956	0.00016803199932056	0.000152423726879547	7.50424463004551e-05	0.00016766923501057	0.000163725568448434	0.000130301169700949	0.000130306113295535	0.000118417842142941	7.13739500462262e-05	0.000114730741433662	3.77014183523585e-05	6.74042187697237e-05	9.62989164917298e-05	4.06763671269104e-05	3.16996904546362e-07	5.59590675414048e-05	3.36712168206267e-05	3.15682031305347e-07	9.13816095066617e-05	3.73857363210532e-05	4.0359370222364e-05
"Bombus_pascuorum"	0.0112208211068798	7.77714537240561e-05	6.87329623147752e-05	0.0112135415344547	6.18056699567105e-05	0.0111838635246294	6.22725073414976e-05	0.0111857836269764	0.0111855969110205	0.0111774525619903	0.0111619412059792	0.0111697104276424	3.3001713871333e-05	0.011165052635389	2.58323987016117e-05	1.69207692293487e-05	0.000629805677604441	0.000629382658373707	0.000629382658373707	0.000554866307960439	0.000425074231020198	0.000338790125589624	0.00042398216194165	0.00033812107574181	0.00036815181132545	1.00062757055141	0.000480122985567995	0.000398856469036945	0.000287323606467156	0.000312828073440217	0.000201192762652291	0.000156608354129497	9.47651273380547e-05	9.47651273380547e-05	0.000180326197957246	0.000405049872429366	0.000330990041530735	0.000139050557591065	0.000149147385683257	0.000193458594199996	8.33999602720781e-05	0.000287299712281702	0.000144955870947336	0.000293164285277068	0.000144710470758684	0.00023748002845233	4.56858607124378e-05	3.79594997482925e-05	8.61491286210402e-05	5.62073600443473e-05	7.48277129499761e-05	6.24171369104841e-05	5.43652153418712e-07	2.68720304159611e-07	6.2143242372091e-05	3.74027370229326e-05	5.59193176231471e-05	3.00015580648482e-07	2.88042421200208e-07	2.74931849259101e-07
"Bombus_terrestris"	0.0112259776233753	0.0112035909543499	7.44881100933649e-05	0.0112129209435275	0.0111907045699927	0.0111869592289827	6.4479810435767e-05	5.8851829208559e-05	0.0111854167512754	0.0111710817342667	4.02429549243146e-05	0.0111674621727517	3.11307297036168e-05	0.0111602797264153	2.30407153891189e-05	1.34731554089937e-05	0.000571842344229674	0.000571505515344449	0.000571505515344449	0.000497031637116005	0.00036717736219259	0.00036653097211564	0.000366228373596709	0.000365918812404983	0.000261928100849435	0.000480122985567995	1.00056963648834	0.000251361975944443	0.000229613291194512	0.000402396847374107	0.000242462742308987	0.000184452046228676	0.000184408098255631	0.000184408098255631	0.000184434652813688	0.000405012591541111	0.000269012068169898	0.000180321538135234	9.1406885864237e-05	0.000221257035804514	0.000173041979251159	0.000287258990274623	0.000234562831932358	0.000231255313873422	0.000144735212411292	0.000237474998132044	0.000135299654787729	0.000127569943984496	4.18043425041325e-05	9.74295774573207e-05	7.47962772806235e-05	6.24391566141257e-05	4.89531897012115e-05	4.8655237260838e-05	3.26954606714217e-07	3.74199254112511e-05	5.59347961449138e-05	2.83006633669244e-07	4.1494781312407e-05	2.9795244037346e-07
"Pieris_sp1_M_PL_046"	0.0112164135075207	7.66275753725721e-05	0.0111957797898695	0.0112044696743665	6.60604677393004e-05	5.6966987421483e-05	6.14394735341345e-05	0.011190546470636	6.05252932492855e-05	0.0111788443976296	0.0111664560458781	0.0111617913196681	0.0111642974643225	4.23383414540096e-05	2.86166196919488e-05	0.0111389275817471	0.000824893422532205	0.000546420232988526	0.000546420232988526	0.000471894603670995	0.000731455111453764	0.000367086106172561	0.00035107949974532	0.000265183684007796	0.000452102670180354	0.000398856469036946	0.000251361975944443	1.00082256192107	0.000276217618798627	0.000295436876752274	0.000128201132650667	0.000145503924363636	0.000184827835061015	0.000184827835061015	0.000169230037486516	0.000176265321367246	0.000497797828612929	0.000127864881021504	0.000193726860138984	0.000237926819722759	0.000127867265509351	0.000175951432168647	8.31132006113645e-05	0.000181936594044182	8.28493727193684e-05	0.000175557103015599	9.01720231166109e-05	3.79590702847357e-05	8.61796215722374e-05	5.68640771820645e-07	7.48328266852014e-05	4.51193707886408e-05	4.50703385844316e-05	2.8721942495348e-07	6.21697026146446e-05	3.73880450250689e-05	2.84834937107415e-07	0.000101493613312023	2.8380583471323e-07	4.47831191594781e-05
"Unidentified_sp7_M_PL_046"	0.0112189110489926	0.0112214192403942	0.0112102423242474	0.0111958103677618	0.0112037003167924	0.0111897613334323	0.0111904837950572	0.0111794430612084	5.69785031268741e-05	4.69757917374967e-05	0.0111637306007739	3.54190197267442e-05	3.39059709571045e-05	2.87442701508142e-05	2.26712240163509e-05	1.19041417253848e-05	0.000479319261520235	0.0004790216579771	0.0004790216579771	0.000478708486032183	0.000478736660321004	0.000392564206002685	0.000477806946049454	0.00039193209527427	0.000317826090627628	0.000287323606467156	0.000229613291194512	0.000276217618798627	1.00047717722686	0.000218218011122832	0.000280799165814847	0.000346519134618712	0.000284719353711609	0.000284719353711609	0.000370285968387183	0.000139027566740342	0.000145185846830628	0.000280482618575253	0.000339048808563426	0.000234913067473987	0.000273245552415885	0.000138714631808873	0.000172768711383203	0.000107491873124185	0.000138448577849236	8.27913173716724e-05	0.00017989676327729	0.000127668922672562	0.000127435662776644	9.75096186686216e-05	5.62655909202029e-05	4.51575165365833e-05	9.35527098047827e-05	4.87117405077932e-05	6.21080170067131e-05	3.73963701633087e-05	5.59488066671617e-05	3.08236099610041e-07	4.15608120014599e-05	4.48409692969895e-05
"Unidentified_sp8_M_PL_046"	0.0126152100347319	0.012598258981516	0.0125938078183844	0.0125985384211715	0.0125892986669713	6.32130261182884e-05	6.62767525230369e-05	5.71271769361229e-05	0.0125755538834544	0.01255656574239	4.08272448970797e-05	0.0125518707606366	3.18058578060694e-05	3.65685224697492e-05	2.25194446003302e-05	1.26586754942104e-05	0.000504961814667864	0.000504645347780508	0.000504645347780508	0.000420934909497908	0.000399997206437861	0.000399366683820528	0.000399069889037199	0.000398755833307222	0.000344297209496554	0.000351931582620245	0.000452696453295871	0.000332366486346309	0.000245495262513186	1.00050238993421	0.000259991940658676	0.000194787053098522	0.000194758824055195	0.000194758824055195	0.000194783735623299	0.000267589715402466	0.000177154817400313	0.000190127752417262	0.000152734343582135	0.00029873852721062	0.000244547768447416	0.000197740845793077	0.000263705341652677	0.000134787650397184	0.000162640425804487	0.000266907965047177	0.000202165684569028	0.000143446999726577	4.69742741800368e-05	4.69762835806507e-05	8.40418220452154e-05	0.000120239419514951	0.000105111312434283	5.47360811607449e-05	3.17373205200682e-07	4.2050700115773e-05	3.16065130591442e-07	2.89144161873358e-07	4.66602184500593e-05	5.03752312735376e-05
"Meligethes_sp2_M_PL_046"	0.014402415151294	0.014393755496433	0.0143851989802945	0.0143799139368219	8.14397740468238e-05	0.0143704875108527	0.014367875712118	5.20900385770922e-05	0.0143591105801756	4.56216007498891e-05	4.07549996754028e-05	3.88646659545272e-05	3.21559749307021e-05	2.92523439981873e-05	2.16325180140207e-05	9.53172616461097e-06	0.000442560531293172	0.000442322238139056	0.000442322238139056	0.000442018094134057	0.000441944135636902	0.000441392342485284	0.000441104479466334	0.00044079097946883	0.000297659940393816	0.000258676409124373	0.000311737811540125	0.000164830027693715	0.000361027498904803	0.000297133646467058	1.00043984336039	0.000303194343160013	0.000303197281101631	0.000303197281101631	0.000303218454054309	0.000257769376018665	0.000106652055953903	0.000360070523829977	0.000183647355098939	0.000159826399261446	0.00028857217224983	0.000177983480468461	0.000238964834324593	5.84057122954749e-05	0.000257139921368722	0.000185624415024419	0.000168724743184927	0.000101672342020774	5.36237055398477e-05	0.000125162643096608	7.21435225655893e-05	0.000137313632477709	5.78948818952946e-05	3.54085974116625e-07	2.89389103206068e-07	4.80080505043133e-05	7.18524375542637e-05	2.92327044824565e-07	5.33102055423446e-05	5.7540795921178e-05
