"Toddalia_asiatica"	"Aphloia_theiformis"	"Geniostoma_borbonicum"	"Sideroxylon_cinereum"	"Roussea_simplex"	"Psiadia_terebinthina"	"Croton_fothergillifolius"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Antirhea_borbonica"	"Dodonaea_viscosa"	"Molinaea_alternifolia"	"Stomorhina_lunata"	"Apis_mellifera"	"Pachycerina_crinicornis"	"Melanostoma_annulipes"	"Chrysomya_megacephala"	"Stomoxys_niger"	"Henotesia_narcissus"	"Stomoxys_calcitrans"	"Fannia_pusio"	"Brachymyrmex_sp1_M_PL_061"	"Musca_domestica"	"Chaetocnema_sp1_M_PL_061"	"Phorinia_sp1_M_PL_061"	"Allograpta_nasuta"	"Technomyrmex_albipes"	"Zosterops_mauritianus"	"Eristalinus_flaveolus"	"Polistes_hebraeus"	"Psilopa_iceryae"	"Leptotes_pirithous"	"Allograpta_sp1_M_PL_061"	"Melanagromyza_sojae"	"Nacoleia_sp1_M_PL_061"	"Lygistorrhina_sp1_M_PL_061"	"Sarcophaga_arno"	"Acopsis_viridicans"	"Atherigona_sp1_M_PL_061"	"Dasytinae_sp1_M_PL_061"	"Dysauxes_florida"	"Episyrphus_sp1_M_PL_061"	"Homoneura_sp1_M_PL_061"	"Nacoleia_sp2_M_PL_061"	"Orthellia_albigena"	"Paragus_borbonicus"	"Pelecophora_intemipta"	"Sapromyza_sp1_M_PL_061"	"Sepsis_lateralis"	"Unidentified_sp1_M_PL_061"
"Dodonaea_viscosa"	0.000724325595858148	0.000726277849292279	0.000724862748655759	0.000723961254943864	0.000724020266879454	2.85506509949219e-06	2.50340540584143e-06	0.000721755307961896	2.21412247898107e-06	1.82481871681477e-07	1.00574768884438	3.63158185805964e-07	1.99278815834778e-05	2.23392469465514e-05	0.0503265280108509	2.54210730064175e-05	1.99278815834778e-05	2.7102344273187e-05	2.71143134993838e-05	8.51757832372169e-06	2.71771706779682e-05	1.92694578014928e-05	1.69921310930922e-05	1.69228100953561e-05	8.46022655218238e-06	1.57040102396277e-05	2.0526383726197e-05	1.74530578692911e-05	8.48618168945049e-06	1.38216686228297e-05	4.82883730572098e-06	8.48618168945049e-06	3.6313892464614e-06	4.86573934703734e-06	3.64963743362954e-06	7.24020266879455e-06	1.14138842784069e-05	2.59551372681109e-08	6.58146595403513e-06	2.78156156204603e-08	2.78156156204603e-08	3.6313892464614e-06	3.6313892464614e-06	4.83241832437173e-06	4.83241832437173e-06	0.0502873844422188	3.6313892464614e-06	4.83241832437173e-06	4.82883730572099e-06	2.59551372681109e-08
"Molinaea_alternifolia"	0.00144580597310013	0.0014459494979959	0.00144229706586752	5.5457848908656e-06	5.62645881157321e-06	0.00144091057480254	5.78843821901111e-06	0.0014376702540018	0.00143845921637469	3.63303893968818e-07	7.26316371611927e-07	1.00143186721668	3.96976869999151e-05	3.01152451006966e-05	5.05879352827707e-05	0.100230705167634	3.96976869999151e-05	4.09209643689515e-05	2.65904485641601e-05	3.00085642863003e-05	6.36639558807312e-05	2.40174354881457e-05	5.64481081446823e-05	5.76385136404869e-05	1.68684539773136e-05	1.69013258505453e-05	6.48039451502552e-05	7.33642830437582e-06	2.99676410209731e-05	1.06680814396329e-07	9.63870648733417e-06	2.99676410209731e-05	7.22974748997948e-06	3.36130267602457e-05	7.26607787937636e-06	5.62645881157322e-08	9.66572999873072e-06	1.30991870436595e-05	5.04162262805963e-08	6.43159802112346e-08	6.43159802112345e-08	7.22974748997948e-06	7.22974748997948e-06	9.61531377245013e-06	9.61531377245013e-06	3.63158185805964e-08	7.22974748997948e-06	9.61531377245013e-06	9.63870648733418e-06	1.30991870436595e-05
"Stomorhina_lunata"	0.0168075685364441	0.0168506246528444	0.016823045661751	0.0167842499601498	6.78069674329595e-05	0.0167968343391084	0.0167831376604239	3.64484758009897e-05	4.28920224946261e-05	4.23382528965941e-06	6.6426271944926e-06	6.61628116665251e-06	1.0008002191098	0.000688846722560313	0.00046265898409641	0.000463139681665676	0.00080021910979561	0.000536077633490772	0.000461719378140002	0.000535584562339166	0.000615132739173473	1.28554427101276e-06	0.000564774832700478	0.000299852105885931	0.00019630358017385	0.000197084830683558	0.00019762592181211	0.000237515283485368	0.000349002074165744	0.000153262160221146	0.000112050456909628	0.000349002074165744	8.42531232642222e-05	0.000112765323951205	8.46765057931881e-05	6.78069674329595e-07	0.000264737728291823	0.000152698493991894	0.000152584090546816	0.000186479307338044	0.000186479307338043	8.42531232642222e-05	8.42531232642221e-05	0.000112153637745006	0.000112153637745006	3.3213135972463e-07	8.42531232642222e-05	0.000112153637745006	0.000112050456909628	0.000152698493991894
"Apis_mellifera"	9.27747116908972e-05	0.0168461584209635	0.0168297588437933	0.0168000075021863	0.0167854929960556	0.0167885797526599	0.0167803422173752	3.84345477454143e-05	3.18536913442925e-05	4.2327031208451e-06	7.44641564885045e-06	5.01920751678278e-06	0.000688846722560312	1.00085608315444	0.000518642849942434	0.000351344526174794	0.000688846722560312	0.000536245347981222	0.000517629953364235	0.000535500883553406	0.000670784300516881	0.000168495505756313	0.000620274414342822	0.000188238215589159	8.48492901827569e-05	0.000364284114357329	8.6020760834252e-05	0.00040481306299434	0.000237472742479665	0.000320582270889523	6.18498077939315e-07	0.000237472742479665	8.42307921048176e-05	1.14939293367752e-06	8.46540624169021e-05	0.000167854929960556	0.000264925733220922	0.000152623452296909	0.000152727340928967	0.000186448246859725	0.000186448246859725	8.42307921048176e-05	8.42307921048176e-05	0.000112198392291955	0.000112198392291955	3.72320782442523e-07	8.42307921048176e-05	0.000112198392291955	6.18498077939315e-07	0.000152623452296909
"Pachycerina_crinicornis"	0.0144140793575771	0.0144529292009164	0.0144247686982496	0.0144068289733829	0.0144080033109011	5.68157954798946e-05	4.98177675762444e-05	0.0143629306284417	4.40610373317234e-05	3.6313892464614e-06	0.0143790080031003	7.22684789753867e-06	0.000396564843511208	0.000444551014236372	1.00149790741593	0.000505879352827707	0.000396564843511208	0.000539336651036421	0.000539574838637738	0.000169499808642062	0.000540825696491568	0.000383462210249707	0.000338143408752534	0.000336763920897585	0.000168358508388429	0.000312509803768591	0.00040847503615132	0.000347315851598892	0.000168875015620065	0.000275051205594311	9.60938623838476e-05	0.000168875015620065	7.22646460045818e-05	9.6828213006043e-05	7.26277849292279e-05	0.000144080033109011	0.000227136297140296	5.16507231635406e-07	0.000130971172485299	5.5353075084716e-07	5.5353075084716e-07	7.22646460045818e-05	7.22646460045818e-05	9.61651246549974e-05	9.61651246549974e-05	0.000718950400155013	7.22646460045818e-05	9.61651246549974e-05	9.60938623838477e-05	5.16507231635406e-07
"Melanostoma_annulipes"	0.0144580597310013	0.014459494979959	0.0144229706586752	5.5457848908656e-05	5.62645881157321e-05	0.0144091057480254	5.78843821901111e-05	0.014376702540018	0.0143845921637469	3.63303893968818e-06	7.26316371611927e-06	0.0143186721668049	0.000396976869999151	0.000301152451006966	0.000505879352827707	1.00230705167634	0.000396976869999151	0.000409209643689515	0.000265904485641601	0.000300085642863003	0.000636639558807311	0.000240174354881457	0.000564481081446823	0.000576385136404869	0.000168684539773136	0.000169013258505453	0.000648039451502552	7.33642830437582e-05	0.000299676410209731	1.06680814396329e-06	9.63870648733417e-05	0.000299676410209731	7.22974748997948e-05	0.000336130267602457	7.26607787937636e-05	5.62645881157322e-07	9.66572999873072e-05	0.000130991870436595	5.04162262805963e-07	6.43159802112346e-07	6.43159802112345e-07	7.22974748997948e-05	7.22974748997948e-05	9.61531377245013e-05	9.61531377245013e-05	3.63158185805964e-07	7.22974748997948e-05	9.61531377245013e-05	9.63870648733418e-05	0.000130991870436595
"Chrysomya_megacephala"	0.0168075685364441	0.0168506246528444	0.016823045661751	0.0167842499601498	6.78069674329595e-05	0.0167968343391084	0.0167831376604239	3.64484758009898e-05	4.28920224946261e-05	4.23382528965941e-06	6.6426271944926e-06	6.61628116665252e-06	0.00080021910979561	0.000688846722560312	0.00046265898409641	0.000463139681665676	1.00080021910979	0.000536077633490772	0.000461719378140002	0.000535584562339166	0.000615132739173473	1.28554427101276e-06	0.000564774832700479	0.000299852105885931	0.00019630358017385	0.000197084830683558	0.00019762592181211	0.000237515283485368	0.000349002074165744	0.000153262160221146	0.000112050456909628	0.000349002074165744	8.42531232642222e-05	0.000112765323951205	8.46765057931881e-05	6.78069674329596e-07	0.000264737728291823	0.000152698493991894	0.000152584090546816	0.000186479307338044	0.000186479307338043	8.42531232642222e-05	8.42531232642222e-05	0.000112153637745006	0.000112153637745006	3.3213135972463e-07	8.42531232642222e-05	0.000112153637745006	0.000112050456909628	0.000152698493991894
"Stomoxys_niger"	9.78560927928668e-05	0.0201821961502049	0.0201666741124882	0.0201297597712149	8.53631340492228e-05	7.08203302309809e-05	0.020127930670514	0.0200801981002109	4.52066142566016e-05	5.07090355532787e-06	1.08409377092748e-05	8.18419287379029e-06	0.000643293160188926	0.000643494417577465	0.000755071311450989	0.00057289350116532	0.000643293160188925	1.00097666693339	0.000419859296228678	0.00045964297013502	0.000421256560983539	0.00033552359967734	0.000360991438247383	0.000559719459976565	0.000101563354702977	0.000236209106174772	0.000436986766610768	0.000284762428193471	0.000102207175886895	0.000183851447442446	6.52373951952445e-07	0.000102207175886895	0.000100910980751025	1.4058175228958e-06	0.000101418071106557	8.53631340492229e-07	0.000317442310185208	6.43821183918008e-07	0.000182997816101954	0.000223643674116822	0.000223643674116822	0.000100910980751025	0.000100910980751025	0.000134444494083255	0.000134444494083255	5.4204688546374e-07	0.000100910980751025	0.000134444494083255	6.52373951952445e-07	6.43821183918008e-07
"Henotesia_narcissus"	0.0201387291131931	0.0201947284206861	0.020163749942138	0.0201434800443629	0.0201350884357033	7.45783779070185e-05	5.45298165738216e-05	4.39333081397634e-05	4.00456839174635e-05	5.07405236700655e-06	1.08457253997535e-05	5.31808971283203e-06	0.000554063253768003	0.000621155944037082	0.000755404774092832	0.000372266279898242	0.000554063253768003	0.000419859296228678	1.00075413026602	0.000236682513822204	0.000755475679339506	0.000202083106159362	0.000471985378229052	0.000136263730806394	0.000235231836191384	0.000436749526074717	0.000236631486059005	0.000485447072318308	0.000235909821445084	0.000384473430214878	0.000134258194087954	0.000235909821445084	0.00010097364210343	0.000134925622153245	0.000101481047340131	0.000201350884357033	0.000317547545472098	6.77985253700169e-07	0.000183122545857844	6.0588685082024e-07	6.05886850820239e-07	0.00010097364210343	0.00010097364210343	0.000134424999614254	0.000134424999614254	5.42286269987676e-07	0.00010097364210343	0.000134424999614254	0.000134258194087954	6.77985253700169e-07
"Stomoxys_calcitrans"	0.000103693395997314	0.0252008803604685	0.0251767588236226	8.21283338265072e-05	5.65771128008631e-05	0.0251559467413194	0.0251459142694125	3.3515003265573e-05	3.65941596666316e-05	6.3318794875549e-06	4.25878916186085e-06	7.50214107157508e-06	0.00080337684350875	0.00080325132533011	0.000296624665123608	0.000525149875010256	0.00080337684350875	0.000574553712668775	0.000295853142277755	1.00080193893298	0.000525153469859952	1.12435451576818e-06	0.000677801494278922	0.000281258822793436	0.000126695691108991	0.000294415231754502	0.000127864177157861	0.000127316794146956	0.000355386116030077	1.31239234461324e-06	6.91289306648762e-07	0.000355386116030077	0.000126004401802343	1.30119196775929e-06	0.000126637589751098	5.65771128008632e-07	0.000168591680040755	0.000228690424921086	7.46621216604611e-07	0.000279399047437917	0.000279399047437917	0.000126004401802342	0.000126004401802342	0.000167845058824151	0.000167845058824151	2.12939458093043e-07	0.000126004401802342	0.000167845058824151	6.91289306648763e-07	0.000228690424921086
"Fannia_pusio"	0.0144387478326237	0.0144601520679665	0.0144294196814596	0.0144001679393303	0.0143959657178508	0.0144004010795808	6.10261583551617e-05	4.87179572198394e-05	0.0143550096149291	3.6332040371775e-06	7.76490590799092e-06	9.09485084010445e-06	0.000527256633577263	0.000574957971871613	0.000540825696491568	0.000636639558807312	0.000527256633577263	0.000300897543559671	0.000539625485242505	0.00030008769706283	1.00090978838258	0.000144771623132172	0.000707255073034481	0.000336998513512808	0.00016855907922399	0.000312456548728071	0.000408621205426472	0.000347171035148616	0.000299471816311088	0.000274870274808783	9.62583188841581e-05	0.000299471816311088	7.23007603398324e-05	0.000335508479132976	7.26640807435501e-05	0.000143959657178508	0.000227106748840006	0.000130912737087098	0.000130910617630275	6.78068426168464e-07	6.78068426168463e-07	7.23007603398324e-05	7.23007603398324e-05	9.61961312097309e-05	9.61961312097309e-05	3.88245295399546e-07	7.23007603398324e-05	9.61961312097309e-05	9.62583188841581e-05	0.000130912737087098
"Brachymyrmex_sp1_M_PL_061"	9.94000437596154e-05	0.000128918252796575	9.94048407935719e-05	0.000103978250541492	0.0502292551414297	3.64610671463157e-05	5.48959123930485e-05	0.0501567898551296	6.96870790446512e-05	3.23915208031596e-08	1.92694578014928e-05	1.20087177440729e-05	3.85663281303827e-06	0.000505486517268938	0.00134211773587397	0.000840610242085101	3.85663281303827e-06	0.00083880899919335	0.000505207765398406	2.24870903153636e-06	0.000506700680962602	1.001338239049	0.000505720787457659	0.000838380570443447	1.30725822238031e-06	0.000503599841616905	0.000838415207125285	0.000503882399501385	1.638722469165e-06	0.000503237808237402	6.62666958397436e-07	1.638722469165e-06	6.44591263982877e-07	1.82411827580829e-06	6.47830416063193e-07	0.000502292551414298	1.60795576172829e-06	3.31464246784688e-07	9.45256823104477e-07	6.09954582144983e-07	6.09954582144983e-07	6.44591263982877e-07	6.44591263982877e-07	6.62698938623813e-07	6.62698938623813e-07	9.6347289007464e-07	6.44591263982877e-07	6.62698938623813e-07	6.62666958397436e-07	3.31464246784688e-07
"Musca_domestica"	0.0168266582012021	0.00012961121711302	0.0168132929410635	8.02393357168219e-05	0.0167677302983691	0.0167933926220691	0.0167817403354307	5.37775701317181e-05	0.0167485538616507	3.25656324404573e-08	5.66404369769739e-06	9.40801802411372e-06	0.000564774832700478	0.000620274414342822	0.000394500643544623	0.000658561261687961	0.000564774832700478	0.000300826198539486	0.00039332114852421	0.000451867662852615	0.000825130918540228	0.00016857359581922	1.00101021719545	0.000578680360042506	0.000112825777426912	0.000280413978676346	0.000392864634623285	0.000169054807575773	0.000265492983082086	0.000168406751490208	0.000112177721341347	0.000265492983082086	6.48056085565101e-07	0.000391320285702191	6.51312648809147e-07	0.000167677302983691	0.000112818068113606	0.000152667205655174	7.29448506516563e-07	0.000186463781504786	0.000186463781504786	6.48056085565101e-07	6.48056085565101e-07	0.00011208861960709	0.00011208861960709	2.8320218488487e-07	6.48056085565101e-07	0.00011208861960709	0.000112177721341347	0.000152667205655174
"Chaetocnema_sp1_M_PL_061"	0.0252040489284725	0.000120639864960451	9.01456104606545e-05	5.4157749687545e-05	6.06157411325331e-05	7.5456569331513e-05	0.0251431815528112	0.0251150476686239	0.025123905979639	3.03115238594097e-08	8.46140504767804e-06	1.44096284101217e-05	0.000449778158828897	0.000282357323383739	0.000589336861570775	0.00100867398870852	0.000449778158828897	0.000699649324970707	0.000170329663507993	0.000281258822793436	0.000589747398647415	0.000419190285221724	0.000868020540063759	1.00128471157091	0.000168630192181285	1.81032747253195e-06	0.001005946086319	1.70169991510527e-06	0.00016931616099339	1.09850059030301e-06	0.000168026992856483	0.00016931616099339	6.03199324802253e-07	0.0005867587591838	6.06230477188194e-07	6.06157411325331e-07	1.09331391538204e-06	6.85968812104664e-07	4.92343178977682e-07	0.000279368683920125	0.000279368683920124	6.03199324802253e-07	6.03199324802253e-07	6.00970736404364e-07	6.00970736404364e-07	4.23070252383902e-07	6.03199324802253e-07	6.00970736404364e-07	0.000168026992856483	6.85968812104664e-07
