"Dracaena_reflexa"	"Stillingia_lineata"	"Myonima_violacea"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Erythroxylum_macrocarpum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Molinaea_alternifolia"	"Olea_lancea"	"Psidium_cattleianum"	"Faujasiopsis_flexuosa"	"Claoxylon_linostachys"	"Aphloia_theiformis"	"Flagellaria_indica"	"Chassalia_coriacea"	"Antirhea_borbonica"	"Chaetocnema_sp1_M_PL_075"	"Stomorhina_lunata"	"Apis_mellifera"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Allograpta_nasuta"	"Ophyra_capensis"	"Dioxyna_sororcula"	"Pachycerina_crinicornis"	"Ischiodon_aegyptius"	"Nacoleia_sp1_M_PL_075"	"Brachymyrmex_sp1_M_PL_075"	"Lygistorrhina_sp1_M_PL_075"	"Musca_domestica"	"Polistes_hebraeus"	"Melanostoma_bituberculatum"	"Panara_naso"	"Paragus_borbonicus"	"Chrysomya_megacephala"	"Fannia_pusio"	"Melanostoma_annulipes"	"Cerambycidae_sp1_M_PL_075"	"Episyrphus_sp1_M_PL_075"	"Eristalinus_flaveolus"	"Ornidia_obesa"	"Stomoxys_calcitrans"	"Agathidinae_sp1_M_PL_075"	"Cerambycidae_sp2_M_PL_075"	"Eumolpinae_sp1_M_PL_075"	"Eumolpinae_sp2_M_PL_075"	"Gelechioidea_sp1_M_PL_075"	"Henotesia_narcissus"	"Leptotes_pirithous"	"Mauritiborium_undulatus"	"Nacoleia_sp2_M_PL_075"	"Phorinia_sp1_M_PL_075"	"Stomoxys_niger"	"Syritta_sp1_M_PL_075"	"Villa_unifasciata"
"Psidium_cattleianum"	0.00037435639557262	0.000558354247464001	0.000708186530182954	0.000755091812327594	0.000372193708193663	0.000557252575571618	0.000956407169439049	0.000757214788469915	0.00105853296563108	0.000552566335622692	1.00145482296155	0.000350783912570579	0.00040387024949416	0.000671520533261032	0.000184024498265292	0.000202187959149873	0.000183643458246269	0.020128789127369	0.0201353904604305	4.04649448266562e-05	3.64192174436784e-05	3.84050060946687e-05	0.0200973124155579	3.24492906920548e-05	0.0200728730642738	5.43069028309491e-05	2.27624227516311e-05	1.96339853783405e-05	7.86873922425504e-06	2.13310808740604e-05	2.76163669785171e-05	0.0200643385414431	3.10651859490086e-05	1.07199741781264e-05	1.34623416498053e-05	2.87966458132785e-06	1.70310373222063e-05	1.4834754199316e-05	1.58629735946124e-05	6.86004012112512e-06	2.87966458132785e-06	1.47674014301915e-05	7.86873922425504e-06	1.05853296563108e-05	7.57214788469916e-06	7.57214788469915e-06	3.98037553979727e-06	3.98037553979727e-06	2.87966458132785e-06	7.86873922425504e-06	3.98037553979727e-06	7.57214788469915e-06	3.98037553979727e-06	2.87966458132785e-06	5.07594770421819e-06	3.98037553979727e-06
"Faujasiopsis_flexuosa"	0.000425210008337047	0.000882374779839642	3.82102931303616e-06	0.000878495379084433	0.000422179304620648	0.000881854133289694	0.000879328379078521	0.000880966494689367	0.000880726743970348	0.000875839281775702	0.000876959781426447	1.00087420872174	1.00562934637542e-06	0.000421203138491338	0.000457602642645892	1.84807602994568e-06	0.000457386577330198	0.0501843740928734	0.0501584566894779	4.00476845064814e-05	3.17121100986383e-05	3.70029920511259e-05	8.29606344103828e-05	2.73589348096201e-05	4.99239202790371e-05	5.60353323503161e-05	2.44082046757593e-05	3.49498400313808e-05	4.24558812559573e-08	7.59768594684712e-08	2.78204610858181e-05	3.69189974117719e-05	4.14317995022112e-05	6.36056062925791e-06	3.35209782125139e-08	3.27084621797728e-06	1.90131936461146e-05	1.42624509564588e-05	2.05715228945536e-05	9.56980431290367e-06	3.27084621797728e-06	1.88488920818469e-05	4.24558812559574e-08	8.80726743970348e-06	8.80966494689368e-06	8.80966494689367e-06	6.29895809492639e-06	6.29895809492638e-06	3.27084621797728e-06	4.24558812559574e-08	6.29895809492638e-06	8.80966494689368e-06	6.29895809492639e-06	3.27084621797728e-06	8.02158890763311e-06	6.29895809492639e-06
"Claoxylon_linostachys"	2.66551177034747e-06	3.09767135035034e-06	0.00168541132473921	0.000673765627877921	2.51799431171443e-06	2.47403697057921e-06	0.000673749804038721	0.000675565889013322	3.06449377126819e-06	1.45546959494006e-06	0.000673117082490268	6.70419564250278e-07	1.00570067211688	1.13237741119084e-06	3.52086494019358e-07	7.21744539622148e-07	5.76450191612308e-07	3.84579081771883e-05	3.84962660621916e-05	1.88502994586938e-05	2.5577228320898e-05	3.51818216192866e-05	4.08044041515904e-05	8.71150216320015e-08	0.0335616208335751	2.49291204726286e-05	1.04791914364863e-07	6.80498533640881e-06	1.87267924971024e-05	0.0335420825297264	8.48067813683624e-06	3.22480885199002e-05	7.40744086202875e-08	4.17298439677327e-08	0.0335233557372293	2.05039366949805e-08	8.45003319912356e-06	8.44237648717899e-06	9.65338390403841e-06	3.81756293419749e-08	2.05039366949805e-08	9.64289494804586e-06	1.87267924971024e-05	3.06449377126819e-08	6.75565889013322e-06	6.75565889013321e-06	1.76716926469944e-08	1.76716926469944e-08	2.05039366949805e-08	1.87267924971024e-05	1.76716926469944e-08	6.75565889013322e-06	1.76716926469944e-08	2.05039366949805e-08	2.81606486395485e-08	1.76716926469944e-08
"Aphloia_theiformis"	0.000213358743162235	0.00189154179748374	0.000632675013309879	0.000213034003651443	0.000213123956379086	0.00021382494581139	0.000214640004247362	0.000213486050058004	0.00168054583516383	0.000211998537488666	0.000839400666576291	0.000210601569245669	8.49283058393134e-07	1.00251106972139	0.000838469183263902	1.19027176470281e-06	1.20051895821102e-06	0.000117991357720838	0.0251434704646939	3.38209932084854e-05	4.62105036931803e-05	1.84210958710267e-05	7.20548378826827e-05	0.0250967780359089	2.4677526229784e-05	3.13098838020785e-05	2.30186284426689e-05	3.83610754973854e-06	7.02972237010977e-06	7.05803180538954e-06	3.66842929273098e-05	0.025103399937088	0.0251218960367205	1.56699676700002e-06	2.83094352797711e-08	1.64122110124796e-06	1.98788345756715e-05	4.32422115433998e-06	2.02391774318858e-05	3.16854214275788e-06	1.64122110124796e-06	4.57066395081625e-06	7.02972237010976e-06	1.68054583516383e-05	2.13486050058004e-06	2.13486050058004e-06	1.52732104150993e-06	1.52732104150992e-06	1.64122110124796e-06	7.02972237010977e-06	1.52732104150992e-06	2.13486050058004e-06	1.52732104150993e-06	1.64122110124796e-06	1.71958345225795e-05	1.52732104150993e-06
"Flagellaria_indica"	4.27606264963952e-06	0.00213917938702694	3.09152236685156e-06	0.000460663187278212	3.46462402568319e-06	0.000461560120093109	0.000461710667119122	0.000461746374253552	0.000464298416380822	0.000458466851483471	0.000460061245663229	0.000457602642645892	5.28129741029036e-07	0.0016769383665278	1.00212878041522	1.20458443256295e-06	0.000457437504102365	0.0502172106015568	0.000129905552172401	1.62213931179665e-05	2.87913781204112e-05	1.46119620856751e-05	5.39780975219125e-05	6.60135286636119e-05	2.61885789948931e-05	3.9836233327171e-05	8.02222958302423e-06	2.75222317372663e-05	3.43502485205729e-08	5.19545732215407e-08	2.98614528394058e-05	5.58020184887885e-05	0.0501678095652608	3.33701081508383e-06	1.76043247009679e-08	3.28927896126117e-08	2.52184686755976e-05	5.80427612860165e-06	2.60279880120116e-05	3.32975079027767e-06	3.28927896126117e-08	9.87776067606808e-06	3.43502485205729e-08	4.64298416380823e-06	4.61746374253553e-06	4.61746374253552e-06	3.29685800066506e-06	3.29685800066506e-06	3.28927896126117e-08	3.43502485205729e-08	3.29685800066506e-06	4.61746374253552e-06	3.29685800066506e-06	3.28927896126117e-08	1.94470853366086e-05	3.29685800066506e-06
"Chassalia_coriacea"	0.000760959847187053	0.000758509634015269	0.000338564689058902	0.000422820020891855	0.000756933071423249	0.00243890294349171	0.000757310279779786	0.000423189485048328	0.000339957215498682	0.000336746309216354	0.000336979931916454	1.23205068663045e-06	7.21744539622147e-07	1.58702901960375e-06	8.03056288375302e-07	1.00242488455421	9.08238735241276e-07	6.27598326077751e-05	7.93808104598993e-05	3.22469266416429e-05	2.91021686030746e-05	4.81216129301263e-05	0.033486931999689	1.03347900078885e-05	2.65022161501212e-05	0.0334748845221502	3.74871743434568e-05	1.01308440732996e-05	3.76182987843224e-06	3.78588802975298e-06	1.97614927796457e-05	1.39406763972383e-05	6.9753706673204e-06	0.0334315835537844	2.40581513207382e-08	5.85353728605426e-06	1.63619206246589e-05	1.53199157833016e-05	1.29358281401523e-05	2.32742725967093e-05	5.85353728605426e-06	2.34610213233958e-05	3.76182987843225e-06	3.39957215498683e-06	4.23189485048328e-06	4.23189485048328e-06	1.7420735310655e-05	1.7420735310655e-05	5.85353728605426e-06	3.76182987843225e-06	1.7420735310655e-05	4.23189485048328e-06	1.7420735310655e-05	5.85353728605426e-06	6.89554212741154e-06	1.7420735310655e-05
"Antirhea_borbonica"	0.00168217271963803	0.000462331558030049	2.80201238696209e-06	0.000460696007153979	4.49778819967248e-06	0.00046297062673775	0.000461360022158698	0.0021380394642004	0.000461204037918184	0.000458484902874285	0.000459108645615673	0.000457386577330198	8.64675287418463e-07	2.40103791642204e-06	0.000457437504102364	1.36235810286191e-06	1.00212789016336	0.0502186307617646	0.000102428448607768	2.91093406902051e-05	3.02908367731998e-05	4.43038769600681e-05	5.16138730283007e-05	8.87508049100193e-06	4.29397618716529e-05	5.42881698667571e-05	2.09230176955085e-05	0.0501407146929609	3.11334709662455e-08	5.99559805468608e-08	1.45820548200751e-05	1.38853727103721e-05	2.71349153169383e-05	3.35234498488885e-06	2.88225095806154e-08	1.29397901510617e-05	9.97001444089327e-06	1.87067904280455e-05	1.07843856946807e-05	1.62467231991885e-05	1.29397901510618e-05	9.88830457889791e-06	3.11334709662455e-08	4.61204037918184e-06	2.1380394642004e-05	2.1380394642004e-05	3.30693304812678e-06	3.30693304812678e-06	1.29397901510618e-05	3.11334709662455e-08	3.30693304812678e-06	2.1380394642004e-05	3.30693304812678e-06	1.29397901510618e-05	4.20301416390954e-06	3.30693304812678e-06
"Chaetocnema_sp1_M_PL_075"	6.86981276249482e-05	0.00920622454993531	3.13800631304843e-05	0.00916635916952961	4.64841106519944e-05	0.0091963373658394	0.00917400437123169	0.00919705698841505	0.00917954032585976	0.00913856182856707	0.00914944960334957	0.0091244316532497	1.04885204119604e-05	4.29059482621228e-05	0.00913040192755578	1.71163179839387e-05	0.00913066013850267	1.00235949781416	0.00144870986542433	0.000321800622200067	0.000268471649688422	0.000290147855289291	0.000769416287335919	0.000176561002419108	0.00052093222207474	0.000488737736948326	0.000158676033159484	0.00054903202394486	3.48667368116493e-07	6.9828471518184e-07	0.000290163408352951	0.000276205711400259	0.0005412856955383	6.6258667974508e-05	3.49617347065348e-07	5.28447135576525e-07	0.000198368005094354	0.000115203501775973	0.000214640938590095	6.62165711772865e-05	5.28447135576525e-07	0.000196636112177847	3.48667368116493e-07	9.17954032585976e-05	9.19705698841506e-05	9.19705698841505e-05	6.568812404171e-05	6.568812404171e-05	5.28447135576525e-07	3.48667368116493e-07	6.568812404171e-05	9.19705698841506e-05	6.568812404171e-05	5.28447135576525e-07	8.36929504539574e-05	6.568812404171e-05
"Stomorhina_lunata"	0.00843550203911599	0.00844127104685754	4.50405231302389e-05	0.00840354841215905	0.00839710198176096	0.00844074529995449	0.00841256321033873	0.00842227290537229	0.0084349945535472	0.00837822380694698	0.00838974602517938	0.00835974278157966	9.6240665155479e-06	0.00838115682156465	2.16509253620669e-05	1.98452026149748e-05	1.70714081012947e-05	0.00132798404330564	1.00172042392413	0.00047915306792956	0.000365770552284345	0.000449911985733227	0.000889796400871736	0.000370617693773293	0.000477546183506001	0.000631968910057996	0.000329488060355701	0.000149964776682757	5.00450257002654e-07	8.21252474187584e-07	0.000266245813363411	0.000462174236835179	0.000287350294505924	6.09525446106503e-05	3.2080221718493e-07	6.48884772239691e-05	0.000181895867827939	0.000170045517353203	0.000196789519300977	0.000125179515080787	6.48884772239691e-05	0.00018034172945909	5.00450257002654e-07	8.4349945535472e-05	8.4222729053723e-05	8.42227290537229e-05	6.02910378568178e-05	6.02910378568177e-05	6.48884772239691e-05	5.00450257002655e-07	6.02910378568177e-05	8.42227290537229e-05	6.02910378568178e-05	6.48884772239691e-05	7.67388276987049e-05	6.02910378568177e-05
"Apis_mellifera"	0.0201663088709645	6.33046005931657e-05	0.020155567721847	3.28739835381403e-05	0.0200977515304452	7.06794618453137e-05	4.99639330065572e-05	5.24075295043962e-05	0.0201317932855945	0.0200571186503827	4.04649448266562e-05	1.60190738025926e-05	1.13101796752163e-05	2.70567945667883e-05	6.4885572471866e-06	1.93481559849857e-05	1.1643736276082e-05	0.000707961368840148	0.00114996736303094	1.00136893284058	0.000713478993134203	0.000667685498397956	0.00137209197684314	0.000202569849089144	2.80455767959207e-06	0.000445579729997433	0.000644058975157631	0.000156231714962421	0.000223950752464967	0.00022432775845414	0.000202517978387556	0.000426754404081615	1.57634409555782e-06	1.14979183172796e-06	3.77005989173875e-07	0.000155125452853573	1.20004553161074e-06	0.000155750002016155	1.04512470528793e-06	0.000155630306152468	0.000155125452853573	9.74481635154245e-07	0.000223950752464967	0.000201317932855945	5.24075295043962e-07	5.24075295043962e-07	5.04853298895098e-07	5.04853298895097e-07	0.000155125452853573	0.000223950752464967	5.04853298895097e-07	5.24075295043962e-07	5.04853298895098e-07	0.000155125452853573	5.75496369028779e-07	5.04853298895098e-07
"Technomyrmex_albipes"	7.01911142567968e-05	0.0201204860995171	0.0201461163178857	4.63120311934784e-05	0.0200850439120645	5.456196105893e-05	5.62472618121291e-05	0.0201261303081751	0.0201265566341865	3.59423814013061e-05	3.64192174436784e-05	1.26848440394553e-05	1.53463369925388e-05	3.69684029545442e-05	1.15165512481645e-05	1.74613011618448e-05	1.21163347092799e-05	0.000590637629314528	0.000877849325482427	0.000713478993134202	1.00109621531503	0.000713627499077955	0.000898795749916676	0.000385103286411339	0.000203865923215315	0.000673980406352881	0.000489124425027051	0.000202407051465344	0.000223845736865396	0.000224357281431814	0.000384882167110127	0.00042676389763	0.000184413547631882	9.71771665339564e-07	5.11544566417961e-07	5.39931648129206e-07	0.000183616600768261	1.24302242078082e-06	0.000183575110441231	9.29659941407277e-07	5.39931648129206e-07	1.05132873889919e-06	0.000223845736865397	0.000201265566341865	0.000201261303081751	0.000201261303081751	3.89728293278071e-07	3.89728293278071e-07	5.39931648129206e-07	0.000223845736865397	3.89728293278071e-07	0.000201261303081751	3.89728293278071e-07	5.39931648129206e-07	0.00018291350999561	3.89728293278071e-07
