"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Roscheria_melanochaetes"	"Campnosperma_seychellarum"	"Psychotria_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp2_M_PL_121"	"Rhiparida_seychellensis"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_121"	"Unidentified_sp4_M_PL_121"	"Unidentified_sp6_M_PL_121"	"Unidentified_sp1_M_PL_121"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_121"	"Cratopus_aurostriatus"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp5_M_PL_121"	"Forcipomyia_litoraurea"	"Forcipomyia_sp1_M_PL_121"	"Lygistorrhina_sp1_M_PL_121"	"Nectarinia_dussumieri"	"Pachycerina_seychellensis"	"Unidentified_sp7_M_PL_121"	"Xylocopa_caffra"
"Apis_mellifera"	0.0144846271617716	0.0143932587715496	0.0143961546219644	0.0143961546219644	0.0144428900044252	9.1761294639324e-05	0.0144078147975754	2.63085239069731e-05	1.13424640539126e-05	0.0143597887482501	1.00285583047022	0.00129933456185233	0.000131678428743378	0.000338572552009291	0.000133263920324819	0.00133107537559139	1.5854915814411e-06	0.000479871820732148	5.67123202695629e-07	0.000697836898095336	0.00056730548553495	4.38475398449551e-07	0.00013282544492637	0.000491509898032119	0.000479871820732148	0.00013282544492637	4.38475398449551e-07	4.38475398449552e-07	0.000131678428743378	0.000480260493252513	0.000206327000063217	1.14701618299155e-06	0.000206327000063217
"Lasioglossum_mahense"	0.0168533486060124	5.76133946407979e-05	0.0167776264714006	0.0167776264714006	0.0168110922889244	0.0168276650871486	3.09118381962096e-05	0.0168302076938657	1.32003597760069e-05	3.08087987355556e-05	0.00151589032216105	1.00200272842791	0.000153212260054659	0.000394030739313808	0.000644061535208445	0.000366128908187334	0.000490849275153786	0.000559254215713354	6.60017988800347e-07	0.000394811056191027	0.000451944609725726	0.000280503461564429	0.000363558073644016	0.000154652594920679	0.000559254215713354	0.000363558073644016	0.000280503461564429	0.000280503461564429	0.000153212260054659	1.03039460654032e-06	0.000240158461270348	0.000210345813589358	0.000240158461270348
"Unidentified_sp2_M_PL_121"	0.100463049969931	8.96905834981008e-05	2.85843500466258e-05	2.85843500466258e-05	9.00292709813595e-05	0.000160871367310351	3.62468124055699e-05	4.62274911265705e-05	3.06908250575399e-05	3.61259896975513e-05	0.000921749001203646	0.000919273560327952	1.00091330045427	0.000916121127967566	0.00091608180454892	0.00091832587292854	2.78135027682223e-06	9.52811668220859e-07	1.53454125287699e-06	0.000916828851302141	5.53928912142276e-06	7.70458185442841e-07	0.000915311346363477	0.00091554271885955	9.52811668220858e-07	0.000915311346363477	7.70458185442841e-07	7.70458185442842e-07	0.000913300454272097	1.20822708018566e-06	1.28613244259085e-06	2.01089209137939e-06	1.28613244259085e-06
"Rhiparida_seychellensis"	0.0335911080254774	6.89463069166238e-05	2.45017823184983e-05	2.45017823184983e-05	0.0335781376980513	7.79374021159034e-05	1.90475447407767e-05	2.35450934006973e-05	0.0335833913218363	1.89840529249741e-05	0.000790002621355011	0.000788061478627615	0.000305373709322522	1.00246423095682	0.000306740345072316	0.000307932047653245	1.36663574979375e-06	8.16726077283275e-07	0.00167916956609182	0.00078678504839617	0.000482385556600098	3.92418223344954e-07	0.00030634792684897	0.000307097366995437	8.16726077283275e-07	0.00030634792684897	3.92418223344954e-07	3.92418223344955e-07	0.000305373709322522	6.34918158025891e-07	0.000479687681400733	9.74217526448793e-07	0.000479687681400733
"Neophyllomyza_approximatonervis"	0.0335896661667937	4.4072380721553e-05	2.59975068740222e-05	2.59975068740222e-05	6.06158443057823e-05	0.033593422636159	2.2696937463221e-05	0.0336147346914433	1.02760584613841e-05	2.26212810050103e-05	0.000310949147424578	0.00128812307041689	0.000305360601516307	0.000306740345072315	1.00128552396266	0.000727166013100652	0.000980163361142709	8.66583562467407e-07	5.13802923069205e-07	0.000307328351667285	0.000421885533102967	0.000560245578190721	0.000725278384468294	0.000306462411034345	8.66583562467407e-07	0.000725278384468295	0.000560245578190721	0.000560245578190721	0.000305360601516306	7.56564582107367e-07	8.65940632939747e-07	0.000419917782951988	8.65940632939747e-07
"Phelsuma_sp1_M_PL_121"	0.0252539615055348	6.31606307828572e-05	4.25720138071586e-05	4.25720138071586e-05	6.86502741191267e-05	0.0252056583691945	0.0251831972444214	4.33387187053944e-05	7.73698612194084e-06	0.0250992532536066	0.00232938190728493	0.000549193362281002	0.000229581468232135	0.000230949035739934	0.000545374509825489	1.00263905476867	0.000315793041593354	1.41906712690529e-06	3.86849306097042e-07	0.000232141202203408	0.000317630463586204	7.22311978423239e-07	0.000544652197847066	0.000231160484001706	1.41906712690529e-06	0.000544652197847066	7.22311978423239e-07	7.22311978423239e-07	0.000229581468232135	0.00083943990814738	9.80718201701809e-07	0.000315070729614931	9.80718201701809e-07
"Unidentified_sp4_M_PL_121"	0.000152974265225223	2.12632793332791e-05	2.47040852877204e-05	2.47040852877204e-05	4.59091309679938e-05	0.0503096982705834	1.59219999920466e-05	0.0503989882916016	6.86751633062185e-08	1.58689266587398e-05	5.54922053504386e-06	0.00147254782546136	1.39067513841111e-06	2.04995362469062e-06	0.00147024504171406	0.000631586083186709	1.00146885436658	8.23469509590681e-07	3.43375816531092e-09	2.57810184985729e-06	0.000630058655093739	0.00083998313819336	0.000630261903520703	1.92225712174309e-06	8.23469509590681e-07	0.000630261903520703	0.00083998313819336	0.00083998313819336	1.39067513841111e-06	5.3073333306822e-07	6.55844728114196e-07	0.000628871228382292	6.55844728114196e-07
"Unidentified_sp6_M_PL_121"	0.000104809283504294	4.83306761411051e-05	0.000104260137436004	0.100438708297971	0.000104528368874079	5.65867103069831e-05	4.82900556380321e-05	5.63763084206445e-05	8.20830228425403e-08	4.81290887859053e-05	0.00335910274512504	0.00335552529428013	9.52811668220859e-07	2.45017823184983e-06	2.59975068740222e-06	5.67626850762115e-06	1.64693901918136e-06	1.00334795694327	4.10415114212701e-09	3.65434098423533e-06	3.40886319485176e-06	9.39605140344074e-07	1.66014554705815e-06	2.16107857174849e-06	3.47533791453345e-06	1.66014554705815e-06	9.39605140344074e-07	9.39605140344075e-07	9.52811668220859e-07	1.60966852126774e-06	1.49326241248684e-06	7.07333878837288e-07	1.49326241248684e-06
"Unidentified_sp1_M_PL_121"	0.000168799537816469	3.46463853852381e-07	1.2312453426381e-07	1.2312453426381e-07	0.000168734360291715	3.91645236763334e-07	9.57163052300339e-08	1.1831705226481e-07	0.100671273323225	9.53972508792671e-08	3.9698624188694e-06	3.96010793280208e-06	1.53454125287699e-06	0.00503750869827545	1.54140876920762e-06	1.54739722438817e-06	6.86751633062185e-09	4.10415114212701e-09	1.00503356366616	3.95369371053352e-06	2.42404802311607e-06	1.97195087108017e-09	1.53943681833654e-06	1.5432028492233e-06	4.10415114212701e-09	1.53943681833654e-06	1.97195087108017e-09	1.97195087108017e-09	1.53454125287699e-06	3.1905435076678e-09	2.41049086131021e-06	4.89556545954168e-09	2.41049086131021e-06
"Hemipyrellia_germana"	0.0336170578810785	0.0335118395742611	3.65434098423533e-05	3.65434098423533e-05	0.0335900273374362	0.000106020596271197	3.11029464982857e-05	2.36086267908935e-05	2.63579580702235e-05	3.09992700099581e-05	0.00162828609555578	0.000789622112382054	0.000305609617100714	0.00078678504839617	0.000307328351667285	0.000309521602937878	1.71873456657152e-06	1.21811366141178e-06	1.31789790351117e-06	1.00162326313985	0.00131897878020186	3.93477113181557e-07	0.000306934874554104	0.00114340560645724	1.21811366141178e-06	0.000306934874554104	3.93477113181557e-07	3.93477113181558e-07	0.000305609617100714	1.03676488327619e-06	0.000479857533391945	1.32525745338997e-06	0.000479857533391945
"Ornidia_obesa"	0.000203107267785501	0.0334960495843788	3.40886319485176e-05	3.40886319485176e-05	0.0335811777619675	0.033535952892641	2.95965200374968e-05	5.03815342687581e-05	1.61603201541071e-05	2.94978649707051e-05	0.00132371279958155	0.000903889219451452	1.84642970714092e-06	0.000482385556600097	0.000421885533102966	0.000423507284781606	0.000420039103395825	1.13628773161725e-06	8.08016007705355e-07	0.00131897878020186	1.00173633176165	8.39692237812636e-07	0.000421045840865154	0.000839247669316611	1.13628773161725e-06	0.000421045840865154	8.39692237812635e-07	8.39692237812636e-07	1.84642970714092e-06	9.86550667916559e-07	0.000479731110885251	0.000419199411158013	0.000479731110885251
"Unidentified_sp3_M_PL_121"	8.47504003987125e-05	2.05944815235561e-07	2.81881542103222e-05	2.81881542103222e-05	2.83377173604659e-05	0.000168728284746886	1.16466960890247e-07	0.100671430369643	3.94390174216035e-08	1.16078737687279e-07	3.06932778914686e-06	0.00168302076938657	7.70458185442842e-07	1.17725467003486e-06	0.00168073673457216	2.88924791369296e-06	0.00167996627638672	9.39605140344075e-07	1.97195087108017e-09	1.18043133954467e-06	2.51907671343791e-06	1.00167785717283	2.87956174477892e-06	7.7560680582373e-07	9.39605140344074e-07	2.87956174477892e-06	0.00167785717282738	0.00167785717282738	7.70458185442842e-07	3.88223202967489e-09	4.04824533720942e-07	2.10910355933608e-06	4.04824533720942e-07
"Cratopus_aurostriatus"	0.0503421240499912	6.60055986747117e-05	2.49021832058722e-05	2.49021832058722e-05	7.67549077784405e-05	0.0503057698118651	3.39871727143864e-05	8.63868523433676e-05	1.53943681833654e-05	3.38738821386718e-05	0.000464889057242294	0.00109067422093205	0.000457655673181738	0.000459521890273456	0.00108791757670244	0.00108930439569413	0.000630261903520703	8.30072773529074e-07	7.69718409168268e-07	0.000460402311831156	0.000631568761297731	1.43978087238946e-06	1.00108647779583	0.000459305813148606	8.30072773529074e-07	0.00108647779583005	1.43978087238946e-06	1.43978087238946e-06	0.000457655673181738	1.13290575714621e-06	1.09649868254915e-06	0.000628822122648314	1.09649868254915e-06
"Polistes_olivaceus"	0.0503548495372753	0.0502093584246927	3.24161785762273e-05	3.24161785762273e-05	0.000147216274713858	0.000122756297506498	3.62543669916635e-05	2.32682041747119e-05	1.5432028492233e-05	3.61335191016913e-05	0.00172028464311242	0.000463957784762036	0.000457771359429775	0.000460646050493156	0.000459693616551518	0.000462320968003413	1.92225712174309e-06	1.08053928587424e-06	7.71601424611652e-07	0.00171510840968586	0.00125887150397492	3.87803402911865e-07	0.000459305813148606	1.00171300532005	1.08053928587424e-06	0.000459305813148606	3.87803402911865e-07	3.87803402911865e-07	0.000457771359429775	1.20847889972212e-06	2.1030896387694e-06	1.53445371883123e-06	2.1030896387694e-06
"Simosyrphus_aegyptius"	0.000104809283504294	4.83306761411051e-05	0.100438708297971	0.000104260137436004	0.000104528368874079	5.65867103069831e-05	4.82900556380321e-05	5.63763084206445e-05	8.20830228425402e-08	4.81290887859053e-05	0.00335910274512504	0.00335552529428013	9.52811668220859e-07	2.45017823184983e-06	2.59975068740222e-06	5.67626850762115e-06	1.64693901918136e-06	3.47533791453345e-06	4.10415114212701e-09	3.65434098423533e-06	3.40886319485176e-06	9.39605140344075e-07	1.66014554705815e-06	2.16107857174849e-06	1.00334795694327	1.66014554705815e-06	9.39605140344074e-07	9.39605140344075e-07	9.52811668220859e-07	1.60966852126774e-06	1.49326241248684e-06	7.07333878837288e-07	1.49326241248684e-06
"Unidentified_sp5_M_PL_121"	0.0503421240499912	6.60055986747117e-05	2.49021832058722e-05	2.49021832058722e-05	7.67549077784405e-05	0.0503057698118651	3.39871727143864e-05	8.63868523433676e-05	1.53943681833653e-05	3.38738821386718e-05	0.000464889057242293	0.00109067422093205	0.000457655673181738	0.000459521890273456	0.00108791757670244	0.00108930439569413	0.000630261903520703	8.30072773529074e-07	7.69718409168268e-07	0.000460402311831156	0.000631568761297731	1.43978087238946e-06	0.00108647779583005	0.000459305813148606	8.30072773529074e-07	1.00108647779583	1.43978087238946e-06	1.43978087238946e-06	0.000457655673181738	1.13290575714621e-06	1.09649868254915e-06	0.000628822122648314	1.09649868254915e-06
"Forcipomyia_litoraurea"	8.47504003987126e-05	2.05944815235561e-07	2.81881542103222e-05	2.81881542103222e-05	2.83377173604659e-05	0.000168728284746886	1.16466960890247e-07	0.100671430369643	3.94390174216035e-08	1.16078737687279e-07	3.06932778914686e-06	0.00168302076938657	7.70458185442842e-07	1.17725467003486e-06	0.00168073673457216	2.88924791369296e-06	0.00167996627638672	9.39605140344074e-07	1.97195087108017e-09	1.18043133954467e-06	2.51907671343791e-06	0.00167785717282738	2.87956174477892e-06	7.75606805823731e-07	9.39605140344074e-07	2.87956174477892e-06	1.00167785717283	0.00167785717282738	7.70458185442841e-07	3.88223202967489e-09	4.04824533720942e-07	2.10910355933608e-06	4.04824533720942e-07
"Forcipomyia_sp1_M_PL_121"	8.47504003987126e-05	2.05944815235561e-07	2.81881542103222e-05	2.81881542103222e-05	2.83377173604659e-05	0.000168728284746886	1.16466960890247e-07	0.100671430369643	3.94390174216035e-08	1.16078737687279e-07	3.06932778914686e-06	0.00168302076938657	7.70458185442842e-07	1.17725467003486e-06	0.00168073673457216	2.88924791369296e-06	0.00167996627638672	9.39605140344075e-07	1.97195087108017e-09	1.18043133954467e-06	2.51907671343791e-06	0.00167785717282738	2.87956174477892e-06	7.75606805823731e-07	9.39605140344074e-07	2.87956174477892e-06	0.00167785717282738	1.00167785717283	7.70458185442842e-07	3.88223202967489e-09	4.04824533720942e-07	2.10910355933608e-06	4.04824533720942e-07
"Lygistorrhina_sp1_M_PL_121"	0.100463049969931	8.96905834981008e-05	2.85843500466258e-05	2.85843500466258e-05	9.00292709813595e-05	0.000160871367310351	3.62468124055699e-05	4.62274911265705e-05	3.06908250575399e-05	3.61259896975513e-05	0.000921749001203646	0.000919273560327952	0.000913300454272097	0.000916121127967566	0.00091608180454892	0.00091832587292854	2.78135027682223e-06	9.52811668220859e-07	1.53454125287699e-06	0.000916828851302141	5.53928912142276e-06	7.70458185442842e-07	0.000915311346363477	0.00091554271885955	9.52811668220859e-07	0.000915311346363477	7.70458185442842e-07	7.70458185442842e-07	1.00091330045427	1.20822708018566e-06	1.28613244259085e-06	2.01089209137939e-06	1.28613244259085e-06
"Nectarinia_dussumieri"	0.000132904978820423	4.83492287703428e-05	4.82900556380321e-05	4.82900556380321e-05	4.85335795269041e-05	8.46067547285412e-05	0.100466859572047	2.32933921780493e-07	6.38108701533559e-08	0.000131970040139989	0.00336182345276759	6.18236763924192e-06	1.20822708018566e-06	1.90475447407767e-06	2.2696937463221e-06	0.00335775963258952	1.06146666613644e-06	1.60966852126774e-06	3.1905435076678e-09	3.11029464982858e-06	2.95965200374968e-06	3.88223202967489e-09	2.26581151429243e-06	2.41695779944423e-06	1.60966852126774e-06	2.26581151429243e-06	3.88223202967489e-09	3.88223202967489e-09	1.20822708018566e-06	1.00334889531907	6.93336850384343e-07	1.05758443410676e-06	6.93336850384343e-07
"Pachycerina_seychellensis"	0.000141474568684993	0.000116801873397918	4.47978723746052e-05	4.47978723746052e-05	0.100475649462881	7.2549193800596e-05	2.08001055115303e-05	2.42894720232565e-05	4.82098172262043e-05	2.07307718264919e-05	0.00144428900044252	0.00144095076762209	1.28613244259085e-06	0.0014390630442022	2.59782189881924e-06	3.92287280680723e-06	1.31168945622839e-06	1.49326241248684e-06	2.41049086131021e-06	0.00143957260017584	0.00143919333265575	4.04824533720942e-07	2.1929973650983e-06	4.20617927753881e-06	1.49326241248684e-06	2.1929973650983e-06	4.04824533720942e-07	4.04824533720942e-07	1.28613244259085e-06	6.93336850384343e-07	1.0014353664209	9.06864922507451e-07	0.0014353664208983
"Unidentified_sp7_M_PL_121"	0.000221198130051733	4.23206138513226e-05	2.12200163651187e-05	2.12200163651187e-05	6.34805445755216e-05	0.10045066825642	3.17275330232029e-05	0.000126546213560165	9.79113091908335e-08	3.16217745797923e-05	8.02911328094086e-06	0.00126207488153615	2.01089209137939e-06	2.92265257934638e-06	0.00125975334885596	0.00126028291845972	0.00125774245676458	7.07333878837288e-07	4.89556545954167e-09	3.9757723601699e-06	0.00125759823347404	2.10910355933608e-06	0.00125764424529663	3.06890743766245e-06	7.07333878837288e-07	0.00125764424529663	2.10910355933608e-06	2.10910355933608e-06	2.01089209137939e-06	1.05758443410676e-06	9.06864922507451e-07	1.00125563335321	9.06864922507451e-07
"Xylocopa_caffra"	0.000141474568684993	0.000116801873397918	4.47978723746052e-05	4.47978723746052e-05	0.100475649462881	7.25491938005961e-05	2.08001055115303e-05	2.42894720232565e-05	4.82098172262043e-05	2.07307718264919e-05	0.00144428900044252	0.00144095076762209	1.28613244259085e-06	0.0014390630442022	2.59782189881924e-06	3.92287280680724e-06	1.31168945622839e-06	1.49326241248684e-06	2.41049086131021e-06	0.00143957260017584	0.00143919333265575	4.04824533720942e-07	2.1929973650983e-06	4.20617927753881e-06	1.49326241248684e-06	2.1929973650983e-06	4.04824533720942e-07	4.04824533720942e-07	1.28613244259085e-06	6.93336850384344e-07	0.0014353664208983	9.06864922507451e-07	1.0014353664209
