"Entacmaea_quadricolor"	"Heteractis_crispa"	"Stichodactyla_mertensii"	"Heteractis_magnifica"	"Amphiprion_clarkii"	"Amphiprion_perideraion"	"Amphiprion_melanopus"	"Amphiprion_sandaracinos"	"Premnas_biaculeatus"
"Entacmaea_quadricolor"	1.00784253467845	0.00112641463478125	0.00112923060025796	2.830187524576e-06	0.0337075334177002	5.660375049152e-05	0.0335947511559482	5.64615300128981e-05	0.0335947511559482
"Heteractis_crispa"	0.00168962195217187	1.00420147709501	0.0016867917646473	0.00252311928918344	0.0503507341747218	0.0504623857836687	5.63207317390624e-05	8.43395882323648e-05	5.63207317390624e-05
"Stichodactyla_mertensii"	0.00169384590038694	0.0016867917646473	1.00671613426571	4.23817026293291e-06	0.0504766078315309	8.47634052586581e-05	5.64615300128981e-05	0.0503358067132856	5.64615300128981e-05
"Heteractis_magnifica"	8.490562573728e-06	0.00504623857836687	8.47634052586581e-06	1.00503780461954	0.000253018764697095	0.100756092390873	2.830187524576e-07	4.23817026293291e-07	2.830187524576e-07
"Amphiprion_clarkii"	0.0337075334177002	0.0335671561164812	0.0336510718876873	8.43395882323648e-05	1.00448449584747	0.0016867917646473	0.00112358444725667	0.00168255359438436	0.00112358444725667
"Amphiprion_perideraion"	8.490562573728e-05	0.0504623857836687	8.47634052586581e-05	0.0503780461954364	0.00253018764697095	1.00756092390873	2.830187524576e-06	4.23817026293291e-06	2.830187524576e-06
"Amphiprion_melanopus"	0.100784253467845	0.000112641463478125	0.000112923060025796	2.830187524576e-07	0.00337075334177002	5.660375049152e-06	1.00335947511559	5.64615300128981e-06	0.00335947511559482
"Amphiprion_sandaracinos"	0.000169384590038694	0.00016867917646473	0.100671613426571	4.23817026293291e-07	0.00504766078315309	8.47634052586581e-06	5.64615300128981e-06	1.00503358067133	5.64615300128981e-06
"Premnas_biaculeatus"	0.100784253467845	0.000112641463478125	0.000112923060025796	2.830187524576e-07	0.00337075334177002	5.660375049152e-06	0.00335947511559482	5.64615300128981e-06	1.00335947511559
