"Leptospermum_scoparium"	"Hebe_subalpina"	"Celmisia_spectabilis"	"Cassinia_vauvilliersii"	"Celmisia_discolor"	"Helichrysum_selago"	"Pratia_angulata"	"Celmisia_petiolata"	"Galium_propinquum"	"Hebe_pinguifolia"	"Raoulia_subsericea"	"Wahlenbergia_albomarginata"	"Pimelea_traversii"	"Celmisia_gracilenta"	"Helichrysum_bellidioides"	"Chrysanthemum_leucanthemum"	"Craspedia_uniflora"	"Dracophyllum_pronum"	"Euphrasia_revoluta"	"Muehlenbeckia_axillaris"	"Phyllachne_colensoi"	"Hebe_epacridea"	"Hieracium_praealtum"	"Leucogenes_grandiceps"	"Parahebe_decora"	"Brachycome_sinlcairii"	"Drapetes_dieffenbachii"	"Epilobium_sp1_M_PL_029"	"Geum_uniflorum"	"Hebe_odora"	"Aciphylla_scott-thompsoni"	"Anisotome_aromatica"	"Celmisia_laricifolia"	"Cotula_pyrethrifolia"	"Donatia_novae-zelandiae"	"Hypochaeris_radicata"	"Raoulia_grandiflora"	"Viola_cunninghamii"	"Galium_perpusillum"	"Hieracium_pilosella"	"Ranunculus_enysii"	"Celmisia_lyalii"	"Celmisia_sessiliflora"	"Euphrasia_zelandica"	"Ourisia_caespitosa"	"Anisotome_flexuosus"	"Gentiana_montana"	"Pratia_macrodon"	"Senecio_scorzoneroides"	"Melangyna_sp1_M_PL_029"	"Unidentified_sp1_M_PL_029"	"Melangyna_novaezelandiae"	"Avibrissina_isolata"	"Leioproctus_sp1_M_PL_029"	"Veluta_albicincta"	"Lasioglossum_sp1_M_PL_029"	"Leioproctus_fulvescens"	"Unidentified_sp2_M_PL_029"	"Lycaena_salustius"	"Neotachina_sp1_M_PL_029"	"Unidentified_sp3_M_PL_029"	"Adoxia_obscura"	"Avibrissina_brevivalpis"	"Peremptor_modica"	"Erythronychia_aliena"	"Eulalia_sp1_M_PL_029"	"Leioproctus_sp2_M_PL_029"	"Lycaena_boldenarium"	"Argirophenga_sp1_M_PL_029"	"Mallochomacquartia_setiventris"	"Proscissio_cana"	"Unidentified_sp4_M_PL_029"	"Zealandotachina_nigrifemorata"	"Cheilosia_sp1_M_PL_029"	"Dasyuris_anceps"	"Heteria_appendiculata"	"Heteria_plebeia"	"Hylaeus_sp1_M_PL_029"	"Lasioglossum_sordidum"	"Lepidomyia_decessum"	"Occisor_sp1_M_PL_029"	"Pasiphila_nereis"	"Proscissio_lateralis"	"Protohystricia_huttoni"	"Unidentified_sp5_M_PL_029"	"Unidentified_sp6_M_PL_029"	"Adoxia_cheesemani"	"Asaphodes_clarata"	"Calliphora_quadrimaculata"	"Calliphora_stygia"	"Cyphon_sp1_M_PL_029"	"Eristalis_tenax"	"Eudonia_sabulosella"	"Leioproctus_sp3_M_PL_029"	"Mordella_detracta"	"Musc._sp1_M_PL_029"	"Neotachina_obtusa"	"Pareromene_pyrsophanes"	"Plagiomyia_turbidum"	"Protohystirica_huttoni"	"Rygmodus_cyaneus"	"Scoparia_submarginalis"	"Unidentified_sp7_M_PL_029"	"Appis_mellifera"	"Asilis_pilicomis"	"Austrocidaria_similata"	"Bombus_terrestris"	"Calcager_nudum"	"Calliphora_icela"	"Calliphora_quadrimaculata_1"	"Cheilosia_captalis"	"Cheilosia_fulvipes"	"Chelaner_antarcticus"	"Cyphon_sp2_M_PL_029"	"Dasytes_subcyaneus"	"Declana_junctilinea"	"Gelechia_lithodes"	"Gelophaula_aenea"	"Gracilicera_setosa"	"Graphania_omoplaca"	"Helastia_cineraria"	"Helophilus_hochstetteri"	"Heteria_atripes"	"Homodotis_megaspilata"	"Hoplocneme_sp1_M_PL_029"	"Hydriomena_deltoidata"	"Hylaeus_relegatus"	"Leioproctus_boltonii"	"Leioproctus_imitatus"	"Leioproctus_maritimus"	"Leioproctus_sp4_M_PL_029"	"Leioproctus_sp5_M_PL_029"	"Medinella_flavotemorata"	"Melangyna_ortas"	"Notoreas_anthracias"	"Notoreas_cataphyrrha"	"Notoreas_mechanitis"	"Occisor_versutus"	"Orocrambus_crenaeus"	"Pales_tecta"	"Pasiphila_inductata"	"Pasiphila_sandycias"	"Pasiphila_sp1_M_PL_029"	"Peremptor_sp1_M_PL_029"	"Peristoreus_sp1_M_PL_029"	"Perrissina_brunniceps"	"Proscissio_albiceps"	"Proscissio_kumarensis"	"Proscission_sp1_M_PL_029"	"Pseudofoenus_pedunculatus"	"Rhopalomerus_sp1_M_PL_029"	"Rictonis_comma"	"Scaptia_adrel"	"Scaptia_brevipalpis"	"Scoparia_minisculalis"	"Scoparia_philerga"	"Scoparia_rotuella"	"Sestra_flexata"	"Unidentified_sp10_M_PL_029"	"Unidentified_sp8_M_PL_029"	"Unidentified_sp9_M_PL_029"	"Xenorhynchia_peeli"	"Xylota_montana"	"Zealandotachina_quadrivittata"	"Zealandotachina_subtilis"	"Zealandotachina_varipes"	"Zorion_minutum"
"Leptospermum_scoparium"	1.00734718715156	0.000395715716966852	3.26521939623009e-05	0.00015099298277327	6.5648056018236e-05	0.000267665697270259	0.000160823297834617	1.86055616371007e-05	0.000166238400202654	9.12964064768725e-05	9.78020690350126e-05	0.000187611093264033	8.86122727074332e-05	4.11686862475933e-07	1.84850858164564e-05	8.21742690609521e-05	3.89006283378622e-05	3.38858025223831e-05	3.2306815613941e-05	9.39838876526529e-06	3.22564332774074e-05	5.20606061314668e-05	4.35954813845374e-05	3.22022974371498e-05	8.57070920315714e-05	9.22354201409323e-06	3.21574871141904e-05	5.89799446840763e-05	3.21990727302958e-05	9.2813185833092e-06	1.84154664222058e-05	6.10042460314865e-05	2.30669984609449e-05	9.23972054558753e-06	8.19296297694476e-05	9.3081834920154e-06	3.20950824119058e-05	2.50190510978999e-07	9.20841108262291e-06	1.39948296281458e-05	1.82375839154643e-05	9.27695244498494e-08	9.12885640696122e-06	1.25941424996036e-07	9.14750792157276e-06	1.38696271135941e-05	4.94764225055461e-08	4.67239785266095e-08	0.000117722003874203	0.00236203574545679	0.00236163515248088	0.00235783660931098	7.01692154908627e-06	1.11969453640172e-05	6.1138037730112e-06	5.64795489881421e-06	7.06977742121766e-06	6.26570310567278e-06	0.00235039822740793	0.00234995346750152	4.17831485635908e-06	1.73875971294391e-06	6.60358374516e-06	0.00234972365889356	2.3694171269031e-06	0.00234804461284742	5.10213337307569e-06	2.33471486793847e-06	3.92732980228644e-06	3.20583874554742e-06	0.00234665503605516	0.00234730856779674	0.00234670288044783	2.80742076916558e-06	1.40171935579828e-06	2.77466738902331e-06	3.98059884099847e-06	1.86092872381347e-06	1.17419773392318e-06	5.28753013809085e-06	3.98715895850872e-06	2.78276069651841e-06	3.40778524534455e-06	0.00234580677904965	1.72470918731691e-06	3.98715895850871e-06	7.62730577894629e-07	1.48963902629234e-06	0.00234446658490104	7.80297090358879e-07	2.6909341378073e-06	1.27365848989425e-06	3.57074162587397e-06	9.89528450110922e-07	0.00234454398802928	0.00235444007748407	2.66638457325255e-06	0.0023448984245739	6.18345589823549e-07	1.34534023440275e-06	2.25909446494993e-06	0.00234489842457389	1.66863876480102e-06	0.00234266787709665	2.31063572705705e-07	0.00234266787709664	0.00234266787709665	1.79870780439479e-06	0.00234266787709664	0.00234266787709665	4.61525937342015e-07	1.85626371666185e-07	2.33229956873577e-07	5.47067133485298e-07	2.33229956873578e-07	0.00234266787709665	2.23054747725216e-06	9.12964064768723e-07	1.34019414862181e-06	0.00234266787709665	0.00234266787709665	1.25827485644392e-06	4.60806189677249e-07	0.00234266787709665	4.56442820348061e-07	0.00234266787709664	0.00234266787709665	0.00234266787709665	0.00234266787709664	1.25827485644392e-06	4.66494320938194e-07	0.00234266787709665	1.79870780439478e-06	0.00234266787709664	4.84082893176901e-07	9.78020690350124e-07	6.4314974228381e-07	1.25827485644392e-06	1.84470840281865e-07	1.34262696646647e-07	0.00234266787709664	0.00234266787709664	0.00234266787709664	1.79870780439478e-06	2.30993013639689e-07	0.00234266787709664	9.78020690350124e-07	1.79870780439478e-06	1.86055616371007e-07	1.84470840281865e-07	1.85626371666184e-07	0.00234266787709664	0.00234266787709664	0.00234266787709664	0.00234266787709664	0.00234266787709664	2.23054747725216e-06	0.00234266787709664	8.67676768857778e-07	5.14608578094916e-09	1.34019414862181e-06	1.79870780439478e-06	2.33229956873578e-07	0.00234266787709664	0.00234266787709664	1.25827485644392e-06	5.14608578094916e-09
"Hebe_subalpina"	0.000773444355889755	1.00402515398593	0.000247371223971227	0.000343433392369126	7.82895228017213e-05	0.000265815236727452	0.0002860028999357	0.000195797608958681	0.000133333668738261	0.000143380986671064	0.000232133123985294	0.000153036335563801	5.82089127544398e-05	6.69615251841968e-07	7.77727360304789e-05	0.000176381939496136	0.000324094711880063	0.000149391759052807	0.000119394028698417	1.85099069072858e-05	7.76402545553209e-05	0.000371790686374274	0.000185099759427362	7.75078363932359e-05	0.000193390342252263	1.79809690866815e-05	7.74242758601287e-05	0.000198074700870393	7.75350636130822e-05	1.81543542664373e-05	0.000264449668659391	6.4753023146238e-07	1.81278459374916e-05	5.9764303267129e-05	8.35236214347554e-05	0.000183257465012027	3.57664452161221e-05	8.36851014257955e-05	5.95404534770511e-05	5.12805026204037e-05	3.56742163357792e-05	4.18466125643034e-05	1.78189718302584e-05	5.11431693158298e-05	1.78752200346797e-05	1.52560853636747e-07	3.25007888076157e-08	1.19330362982586e-07	9.0387326854009e-08	0.00461769780451105	0.00460976801248788	2.59353451182469e-05	0.00458711575788162	0.00459315650637538	0.00457892746437149	1.03359477135085e-05	0.0045861306082229	1.65566874128164e-05	0.00458231754243074	0.00457992172956188	9.5396964156094e-06	8.73361319549807e-06	0.00457599890867377	1.20356318235682e-05	9.30812788988515e-06	7.22084447670475e-06	7.3687754198199e-06	7.82233099460583e-06	0.00457534541851626	3.71395459609878e-06	6.16216768851312e-06	0.00457084423844523	0.00457073268391671	7.73110870167206e-06	3.57991088947757e-06	3.9190951687682e-06	6.0380254266997e-06	4.87833394895485e-06	1.01475526965321e-06	0.0045688277718452	4.36345988411833e-06	2.87590985339113e-06	4.97091961399958e-06	0.00456793276523991	3.70893660545645e-06	4.36345988411832e-06	2.4111722380241e-06	1.88700601514793e-06	0.00456554940774046	2.41935000409454e-06	8.82636868921353e-06	3.73740868047038e-06	4.59848447219293e-06	6.50015776152314e-07	3.32907116003278e-06	1.80774653708019e-06	0.00456994721137562	4.01383477712354e-06	2.39859522800134e-06	2.39172769011218e-06	0.00457036194165255	4.01383477712353e-06	3.4254642230275e-06	1.79870780439478e-06	9.72159200380983e-07	1.79870780439478e-06	1.79870780439479e-06	0.00456375069993607	1.79870780439478e-06	1.79870780439478e-06	1.70562898140596e-06	3.63087085328746e-07	1.76693731408018e-06	6.52412690014343e-07	1.76693731408018e-06	1.79870780439478e-06	2.21512697272876e-06	1.43380986671064e-06	2.38335749946416e-06	1.79870780439478e-06	1.79870780439479e-06	2.86194493640938e-06	1.10914649364744e-06	1.79870780439478e-06	8.90948591512923e-07	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	2.86194493640938e-06	1.70935008734679e-06	1.79870780439478e-06	0.00456375069993606	1.79870780439478e-06	2.13416798646868e-06	2.32133123985293e-06	1.54848551720258e-06	2.86194493640938e-06	3.59619381733632e-07	2.64427241532655e-07	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	0.00456375069993605	1.49410758167823e-06	1.79870780439478e-06	2.32133123985293e-06	0.00456375069993605	1.95797608958681e-06	3.59619381733632e-07	3.63087085328746e-07	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	1.79870780439478e-06	2.21512697272876e-06	1.79870780439478e-06	6.19651143957123e-06	8.37019064802459e-09	2.38335749946416e-06	0.00456375069993606	1.76693731408019e-06	1.79870780439478e-06	1.79870780439478e-06	2.86194493640938e-06	8.37019064802459e-09
"Celmisia_spectabilis"	0.000100288881455639	0.000388726209097641	1.00323955929898	7.13108345345776e-05	0.000719085728459464	0.00021900267062996	7.1013595794617e-05	0.00054456251170436	2.85490038352683e-05	5.66997360275509e-05	9.40577813523535e-05	0.000464505948694319	8.07700693642168e-05	8.09399962882905e-05	0.000279284512546074	0.000253554757947604	0.000239361890575145	6.62703114267139e-05	0.000229516687129229	2.85288191435332e-05	0.000201614949046155	0.000121563709375769	0.000243031806386598	0.000218388189185044	0.000213664960069406	0.00010835413917417	9.84684356860929e-05	0.00013150317467088	0.00026620264581222	2.81860942966845e-05	5.59207130734168e-05	4.32186398895754e-05	7.07198927080385e-05	9.36469805694145e-05	2.81668307434933e-05	0.000108106422028869	9.82924468407065e-05	6.59777493554586e-05	2.82119593354504e-05	0.000122749750167161	5.57842356853988e-05	0.000185364399205442	2.79022852631212e-05	8.00842345896093e-05	0.000107784846685732	4.24039223769414e-05	4.50977495054254e-08	5.06259563526037e-08	1.17200983353557e-08	0.00723802026361992	0.0072183211975695	0.00720866680408002	0.0072013883598859	0.00719721116387413	2.92889438063977e-05	0.00719516764892441	0.0071942995760696	1.64630135818773e-05	1.54635156080017e-05	9.86632678523636e-06	0.0071937752406909	0.00719383393784327	0.00718264604959618	6.00635590636683e-06	7.37863166403094e-06	1.55122191793751e-05	8.08908942368314e-06	5.95998809220018e-06	8.48083340940201e-06	8.77832291742487e-06	2.00794517533937e-06	4.91572080272403e-06	3.53500203893211e-06	8.55045168332761e-06	1.51877869057811e-06	1.63362241106955e-06	1.81784781683136e-06	9.02999912310644e-06	4.076277952245e-06	4.18621652378466e-06	1.77471521846579e-06	8.82915327934883e-06	4.89010348234395e-06	2.5919472359089e-06	8.61633454495171e-06	1.77471521846579e-06	7.21362243474456e-06	2.33499467797646e-06	2.00016727095377e-06	0.00717198923320607	3.22304008208507e-06	1.00429111769388e-05	2.4168022202048e-06	9.01954990108509e-07	4.87828944381676e-06	2.34401966707114e-07	3.79299913700967e-06	2.05825221212324e-06	1.35427329386068e-06	1.60352991855877e-06	3.16495514091562e-06	2.05825221212323e-06	1.93493377223915e-06	2.33229956873578e-07	3.49105640682591e-06	2.33229956873577e-07	2.33229956873579e-07	1.76693731408019e-06	2.33229956873578e-07	2.33229956873578e-07	3.27880981613185e-06	5.63721885933691e-07	0.00716599685213554	5.99238107049552e-06	0.00716599685213555	2.33229956873578e-07	1.82502225524966e-06	5.66997360275508e-07	5.91779964955142e-07	2.33229956873578e-07	2.33229956873579e-07	5.94256954454814e-07	2.88021355780222e-06	2.33229956873578e-07	1.39511426315606e-06	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	5.94256954454814e-07	4.09165833890536e-06	2.33229956873578e-07	1.76693731408019e-06	2.33229956873578e-07	9.46718734667344e-07	9.40577813523538e-07	1.96936871372186e-06	5.94256954454814e-07	2.16708278348341e-06	4.07554559193332e-07	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	1.76693731408019e-06	2.34117451423537e-06	2.33229956873578e-07	9.40577813523538e-07	1.76693731408019e-06	5.4456251170436e-06	2.16708278348341e-06	5.63721885933689e-07	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	2.33229956873578e-07	1.82502225524966e-06	2.33229956873578e-07	2.02606182292949e-06	1.01174995360363e-06	5.91779964955143e-07	1.76693731408019e-06	0.00716599685213556	2.33229956873578e-07	2.33229956873578e-07	5.94256954454814e-07	1.01174995360363e-06
"Cassinia_vauvilliersii"	0.000541058188270884	0.000629627886010064	8.31959736236739e-05	1.00449885954344	3.34860184520994e-05	0.000362895255653944	5.09452992384876e-05	3.34012422204767e-05	0.000141246262557121	0.000341239007521504	0.0004839815734712	0.000250592066132487	0.0002737304945284	0.000168957731503944	3.30384882811427e-05	0.000173177050217841	0.000138138829203719	6.43170510529582e-07	8.2477844465613e-05	6.38891542520469e-07	8.24051559459812e-05	3.3102744204892e-05	0.000155080883776109	8.22524058303349e-05	0.000137808415102458	3.28183366211071e-05	8.22057133034068e-05	5.21684111509225e-07	8.21878946595395e-05	0.000168935820250315	3.2861976928084e-05	4.99192575622588e-05	8.21475964484181e-05	3.27161659172527e-07	0.000140371465012314	3.2976067593775e-05	8.20452605551342e-05	0.000168353020844396	3.44788639714008e-07	4.98443761108561e-05	3.25439124777608e-05	1.74481504248391e-07	1.44187394737495e-07	0.000168069917931249	3.24934036641085e-05	4.94128554077692e-05	1.52836680362032e-07	1.14434054360049e-07	6.32298922836139e-08	0.00840893350041084	3.73012790185899e-05	0.00840018541932074	1.36931522112808e-05	2.09302738110708e-05	1.57220895271161e-05	1.36216565506382e-05	2.38835504445818e-05	5.25546858060488e-06	0.00838968021515582	1.40767549071963e-05	6.94719570197102e-06	2.99989813965936e-06	1.16958297581613e-05	0.00838289020157143	0.00839022725742652	7.58803402896705e-06	0.00838332298750768	1.08267660295961e-05	6.08430263234191e-06	6.44422604829136e-06	6.1367315815403e-06	5.54311610065468e-06	0.0083797838650562	5.80607468109236e-06	3.43302163080146e-06	6.26140538231921e-06	6.67682252060392e-06	2.98610858033686e-07	5.80978831542588e-06	0.00837670990159551	4.87845672509637e-06	5.41514892801634e-06	9.36196089056904e-06	4.54476395317402e-06	4.40660294832969e-06	4.87845672509637e-06	2.38770233341522e-06	5.46607998642547e-06	4.1202197928533e-06	8.73307108222311e-07	3.84567655365161e-06	2.86373155003597e-06	3.44867129077026e-06	3.05673360724065e-06	3.76419551776878e-06	1.26459784567228e-06	3.41365733982424e-06	4.28240198689345e-06	1.83151721864294e-08	2.53651580412003e-06	3.68349435961149e-06	4.28240198689344e-06	5.6212881466811e-06	1.25827485644392e-06	4.12981103514282e-07	1.25827485644391e-06	1.25827485644392e-06	2.86194493640939e-06	1.25827485644392e-06	1.25827485644392e-06	1.17825492093733e-06	3.3787164050063e-06	5.94256954454812e-07	2.79050153767495e-07	5.94256954454812e-07	1.25827485644392e-06	3.02412713044953e-06	3.41239007521503e-06	4.2454416032073e-07	1.25827485644392e-06	1.25827485644392e-06	0.00837082382952865	1.17721651351402e-06	1.25827485644392e-06	7.20936973687472e-09	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	0.00837082382952865	1.66147920369521e-06	1.25827485644392e-06	2.86194493640938e-06	1.25827485644392e-06	9.18815015042261e-09	4.839815734712e-06	1.64411426606814e-06	0.00837082382952865	6.56366732422145e-07	9.12702203600671e-09	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	2.86194493640938e-06	8.17904147931318e-09	1.25827485644392e-06	4.839815734712e-06	2.86194493640938e-06	3.34012422204768e-07	6.56366732422145e-07	3.3787164050063e-06	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	1.25827485644392e-06	3.02412713044953e-06	1.25827485644392e-06	5.51712403414866e-07	2.11197164379931e-06	4.24544160320731e-07	2.86194493640938e-06	5.94256954454814e-07	1.25827485644392e-06	1.25827485644392e-06	0.00837082382952865	2.11197164379931e-06
"Celmisia_discolor"	0.000235238867398678	0.000143530791803156	0.000838933349869373	3.34860184520994e-05	1.00289102627243	0.000345687135710913	3.33836089373311e-05	0.000495252829133891	3.34033747493313e-05	0.000142004227746353	3.35408260303401e-05	0.000414274624942514	9.43105619202235e-05	0.00037393607902055	0.000401720070120884	0.000126391059501559	3.38017172374683e-05	7.74290172493906e-05	6.5876813164188e-05	0.000312696963798523	0.000261629774822234	6.53117161516701e-05	0.000419685112264771	0.00028139534091709	0.000200919721354671	0.000126381567531903	0.000141543469607144	0.000279950116662721	0.000185052115884172	3.26882995000553e-05	6.50936117779216e-05	0.000168423850366611	3.3050084535106e-05	3.30452735975387e-05	3.26647350948458e-05	3.29069832235019e-05	6.52217331201512e-05	7.67529602617099e-05	0.000108906007968337	4.91351255380568e-07	6.50486769031652e-05	0.000140057015660458	3.25252214698166e-05	3.18259976028324e-07	0.000125601050346081	2.57205350365835e-07	5.26580468566296e-08	8.44873276024069e-08	2.74908107279045e-08	0.00842182261569021	0.0084142747942416	4.3724909562192e-05	3.36169850876188e-05	2.80897491163279e-05	0.00838738521611477	0.00838884824110069	2.09257260747118e-05	2.65010486161763e-05	1.36881289384958e-05	7.43638446301858e-06	0.00838497298595414	0.00838508440230694	2.48214620764304e-05	5.20239825388876e-06	4.28759542657628e-06	0.00836967429060161	1.04793007836998e-05	1.13472784439308e-05	2.2361656865673e-06	1.5342061761758e-05	2.20719275456997e-06	7.13251590424738e-06	1.81393823757054e-06	1.16882298050658e-05	2.5346198280722e-06	5.13654149063275e-06	9.47638748941138e-07	0.00836749132075303	8.24972747084186e-06	3.8121889747061e-06	1.66012562108467e-06	0.00836498014605565	3.27597093168024e-06	1.47767656464407e-06	6.30920887066695e-06	1.66012562108467e-06	5.77878040471656e-06	2.24629439084117e-06	1.19947982349964e-06	0.00836341760000747	4.50806642537229e-06	0.00836441997080803	3.15892287206869e-06	1.05316093713259e-06	4.68981338291042e-06	5.49816214558092e-07	1.74094129254217e-06	3.42779326440957e-06	5.57322830068448e-06	4.95239772890129e-06	2.27975298446239e-06	3.42779326440956e-06	2.25285775403606e-06	5.470671334853e-07	5.02150087651104e-06	5.47067133485298e-07	5.47067133485301e-07	6.52412690014345e-07	5.47067133485299e-07	5.470671334853e-07	9.41097330916972e-07	6.53765990001108e-07	5.99238107049551e-06	0.00835742521893694	5.99238107049551e-06	5.470671334853e-07	2.88072613092427e-06	1.42004227746353e-06	2.78196741144425e-07	5.470671334853e-07	5.47067133485301e-07	2.79050153767496e-07	3.73756821174621e-06	5.470671334853e-07	1.62626107349083e-06	5.470671334853e-07	5.470671334853e-07	5.470671334853e-07	5.47067133485299e-07	2.79050153767496e-07	1.63783751793523e-08	5.470671334853e-07	6.52412690014343e-07	5.470671334853e-07	1.10612881784844e-06	3.35408260303402e-07	2.83086939214289e-06	2.79050153767496e-07	2.52763135063807e-06	4.46709948283604e-06	5.47067133485299e-07	5.47067133485299e-07	5.47067133485299e-07	6.52412690014343e-07	8.26131839938467e-07	5.47067133485299e-07	3.35408260303402e-07	6.52412690014343e-07	4.95252829133891e-06	2.52763135063807e-06	6.53765990001107e-07	5.47067133485299e-07	5.47067133485299e-07	5.470671334853e-07	5.470671334853e-07	5.470671334853e-07	2.88072613092427e-06	5.470671334853e-07	1.08852860252783e-06	4.67420098775687e-06	2.78196741144426e-07	6.52412690014344e-07	5.99238107049553e-06	5.47067133485299e-07	5.47067133485299e-07	2.79050153767496e-07	4.67420098775687e-06
"Helichrysum_selago"	0.000959135415218428	0.000487327934000328	0.000255503115734953	0.000362895255653943	0.000345687135710912	1.00416038019124	0.000502773286603061	0.000205571760788857	3.34101375343558e-05	6.55714843973829e-05	3.34066967118049e-05	8.30207093275612e-05	1.20212907840524e-06	0.000280783988505242	6.55407015982955e-05	3.30971566073259e-05	3.32703574463637e-05	4.80465149247336e-07	0.000114803722409418	3.27996234280928e-05	0.000114903983255116	6.52799879329839e-05	0.000189886826229111	0.000114633008888008	0.000172663208609734	3.28151660870836e-05	0.000114587948022483	5.44920914204618e-07	0.000114521341884794	3.26632731858117e-05	0.000484493421955511	4.99260567721021e-05	8.21774081037912e-05	3.26477600652525e-05	3.26780897366877e-05	3.28133713361782e-05	0.00011442193696623	3.35705929561271e-07	3.26177467448809e-05	4.97391941522971e-05	6.48666412183496e-05	2.48360198334856e-07	3.25435253963899e-05	2.14514263068394e-07	3.2544590083808e-05	4.94459270913785e-05	6.71205515580813e-10	2.21598204622147e-08	1.12087812927244e-07	0.00842152112608566	0.0084190100200461	0.00840580760553434	9.89618479299992e-06	1.40596290076322e-05	1.55728535700651e-05	1.38711792823076e-05	1.14722772369978e-05	8.58308214432673e-06	1.43350169386183e-05	7.4860216470632e-06	1.23428441700857e-05	9.50369292209138e-06	0.00838014153567686	7.53425959339806e-06	4.35222579953204e-06	1.00673522642502e-05	7.71155803691876e-06	5.14612414557084e-06	7.70052946515441e-06	4.63367518138852e-06	6.76778323071463e-06	4.79067424360857e-06	7.80386854754849e-06	4.88822267711674e-06	6.64794613866441e-07	1.13673439143436e-06	4.85794573082044e-06	3.36019059818111e-06	4.17946016781725e-06	0.00837324242236354	4.53723575346245e-06	0.00837439369424762	1.94303423009523e-06	8.63545183833976e-06	6.14208707650623e-06	4.53723575346245e-06	4.11015281048335e-06	2.7101500465686e-06	4.44567444998092e-06	4.70574838617394e-06	0.00838011550380922	6.04550656807611e-06	0.00837219294564873	1.34241103116163e-08	3.06075457052777e-06	2.24175625854488e-06	3.30312677161182e-06	0.00837023371573762	4.75429836819147e-07	7.69957724467435e-06	1.43274625216166e-05	0.0083702337157376	3.42494023582591e-07	2.23054747725216e-06	8.19258769978691e-07	2.23054747725215e-06	2.23054747725217e-06	2.21512697272876e-06	2.23054747725216e-06	2.23054747725216e-06	1.64005317727741e-06	6.53265463716235e-07	1.82502225524966e-06	2.88072613092426e-06	1.82502225524966e-06	2.23054747725216e-06	0.00836800316826038	6.55714843973829e-07	4.18977738835884e-06	2.23054747725216e-06	2.23054747725216e-06	3.02412713044953e-06	1.64148547507309e-06	2.23054747725216e-06	1.6271762698195e-06	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	3.02412713044953e-06	1.65797313840991e-06	2.23054747725216e-06	2.21512697272876e-06	2.23054747725216e-06	6.86378784639053e-09	3.3406696711805e-07	2.29175896044966e-06	3.02412713044953e-06	6.56303321741674e-07	4.68566048972756e-07	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	2.21512697272876e-06	8.16194001631312e-07	2.23054747725216e-06	3.3406696711805e-07	2.21512697272876e-06	2.05571760788857e-06	6.56303321741674e-07	6.53265463716234e-07	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	2.23054747725216e-06	0.00836800316826037	2.23054747725216e-06	1.08799979888306e-06	3.50979985631552e-06	4.18977738835884e-06	2.21512697272876e-06	1.82502225524966e-06	2.23054747725216e-06	2.23054747725216e-06	3.02412713044954e-06	3.50979985631552e-06
