"Alyxia_oliviformis"	"Ilex_anomala"	"Cheirodendron_platyphyllum"	"Cheirodendron_trigynum"	"Dubautia_paleata"	"Dubautia_raillardioides"	"Dubautia_laxa"	"Clermontia_faurieri"	"Carex"	"Machaerina_angustifolia"	"Elaphoglossum"	"Elaeocarpus_bifidus"	"Styphelia_tameiameiae"	"Vaccinium_calycinum"	"Vaccinium_dentatum"	"Scaevola_glabra"	"Broussaisia_arguta"	"Myrsine_helleri"	"Myrsine_wawraea"	"Myrsine_punctata"	"Metrosideros_polymorpha"	"Syzygium_sandwicensis"	"Peperomia_hesperomannii"	"Coprosma_kauensis"	"Psychotria"	"Coprosoma_elliptica"	"Melicope_clusiifolia"	"Melicope_sp."	"Smilax_melastomifolia"	"Wilkstroemia_oahuensis"	"Athyrium_microphyllum"	"Hedychium_gardinerianum"	"Amorbia_emigratella"	"Scotorythra_apicalis"	"Spheterista_pleonectes"	"Udea_ommatias"	"Fletcherana_sp._1"	"Carposina_sp._3"	"Omiodes_antidoxa"	"Hyposmocoma_trivitella"	"Scotorythra_hecataea"	"Eupithecia_orichloris"	"Udea_pyranthes"	"Udea_constricta"	"Udea_swezeyi"	"Thyrocopa_sp._3"	"Pararrhaptica_complex"	"Carposina_graminis"	"Carposina_sp._1"	"Eccoptocera_sp._1"	"Eudonia_sp._1"	"Eupithecia_monticolans"	"Scotorythra_complex"	"Scotorythra_sp._1"	"Thyrocopa_complex"	"Fletcherana_leucoxyla"	"Scotorythra_ortharcha"	"Agrotis_hephaestaea"	"Haliophyle_euclidias"
"Elaphoglossum"	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Elaeocarpus_bifidus"	7.85568798903344e-07	0.000481093406720555	0.000479893288953615	2.24641771150401e-06	0.000480693508757773	0.000482301179355625	0.000478687939686953	0.000481333452975044	0.000481093406720555	0.000478687939686953	0	1.00047868793969	0.000480444574569429	0.00048282217482623	0.000480371691089503	0.000481882923101363	0	1.20576307225933e-06	0.000479893702759212	6.23846492983344e-07	0.000484255559968002	0.000478687939686953	7.15566437635187e-07	4.84456206139936e-07	0	0.000482033925109236	0.000480763900104193	6.23846492983344e-07	0.000481093406720555	0	0.000480914835632043	0.000478687939686953	0	2.40546703360278e-05	2.4106985333256e-05	4.01113814164095e-05	1.60767059785208e-05	1.60444484325015e-05	2.40546703360278e-05	0	2.14669931290556e-05	3.14227519561337e-05	3.36750280509997e-05	1.20470730775341e-05	1.20470730775341e-05	0	2.41152614451865e-05	5.38061733297781e-06	5.38061733297781e-06	5.38061733297781e-06	3.1046759171969e-05	7.28747911388846e-05	0.10052446733426	5.38061733297781e-06	3.11923246491672e-05	9.68912412279872e-06	2.40546703360278e-05	0	1.60304945210681e-05
"Styphelia_tameiameiae"	7.44566200267264e-07	0.000160952956304666	0.00016175315454299	0.000480232053395946	0.000160819167816961	0.000161357024565513	0.000160148191523143	0.000640911654079507	0.000160952956304666	0.000160148191523143	0	0.000160148191523143	1.00175621685487	0.000641323935467486	0.000161192496700361	0.000161701264043628	0	4.03395948421015e-07	0.000160551587471564	7.59782190758471e-07	0.00176662231272156	0.000160148191523143	0.0011174415729756	6.45184978905698e-07	0	0.00064195905401117	0.000640569302831997	7.59782190758471e-07	0.000160952956304666	0	0.000161446127472142	0.000160148191523143	0	8.04764781523332e-06	3.20992603969468e-05	1.34195258763652e-05	5.3785674855171e-06	2.13637218026502e-05	8.04764781523332e-06	0	0.0335232471892681	2.97826480106906e-05	2.08861035443678e-05	4.04253160109071e-06	4.04253160109071e-06	0	8.0679189684203e-06	1.96291368080174e-05	1.96291368080174e-05	1.96291368080174e-05	5.38206279826407e-05	0.0335038963263269	0.03363112021986	1.96291368080174e-05	3.79891095379235e-05	1.2903699578114e-05	8.04764781523332e-06	0	5.38153758240473e-06
"Vaccinium_calycinum"	0.000503227269265276	9.70496833821569e-05	9.75294370196707e-05	0.000288471384750185	9.69690130380386e-05	9.72933241184334e-05	9.65644349652461e-05	0.000385355335445826	9.70496833821569e-05	9.65644349652461e-05	0	9.65644349652461e-05	0.000384794361280492	1.00229538816112	0.00110161385777079	0.000602805732894997	0	2.43235352557295e-07	9.68076703178034e-05	0.000403040651384497	0.000792672796193153	9.65644349652461e-05	7.23543619485184e-07	8.93976740693304e-07	0	0.000889506856989837	0.000385385610983868	0.000403040651384497	9.70496833821569e-05	0	0.00050127600637098	9.65644349652461e-05	0	4.85248416910784e-06	1.93000410884928e-05	8.09156145584971e-06	3.24311080394778e-06	1.28451778481942e-05	4.85248416910784e-06	0	2.17063085845555e-05	0.020129090770611	0.0201009884561109	1.50701433223749e-05	1.50701433223749e-05	0	4.8647070511459e-06	8.80747551325726e-06	8.80747551325726e-06	8.80747551325726e-06	3.94437996858496e-05	0.0201254467887032	0.0202785313427017	8.80747551325726e-06	0.0201520325692249	1.78795348138661e-05	4.85248416910785e-06	0	1.6709200212366e-05
"Vaccinium_dentatum"	1.6549900477342e-06	0.000241392809592715	0.000240792449192338	1.84900984223305e-06	0.000241192157304743	0.000241998820038204	0.000240185845544751	0.000242235704086352	0.000241392809592715	0.000240185845544751	0	0.000240185845544751	0.000241788745050542	0.00275403464442697	1.00274981441623	0.000243056116173352	0	6.05002129835646e-07	0.000240790847674587	1.32283195484001e-06	0.000244721265137327	0.000240185845544751	3.60493311144167e-07	2.45075734257345e-07	0	0.000243850355586058	0.000241950289804066	1.32283195484001e-06	0.000241392809592715	0	0.000242316398829021	0.000240185845544751	0	1.20696404796357e-05	1.21320729517285e-05	2.0126235199844e-05	8.06662733460681e-06	8.07452346954508e-06	1.20696404796357e-05	0	1.0814799334325e-05	6.61996019093679e-05	0.0501925714137	6.07640290433381e-06	6.07640290433381e-06	0	1.21000425967129e-05	2.71912516819253e-06	2.71912516819253e-06	2.71912516819253e-06	1.56611419400492e-05	8.69684336252636e-05	0.0504390275643978	2.71912516819253e-06	6.61415977420007e-05	4.90151468514689e-06	1.20696404796357e-05	0	8.07721329430071e-06
"Scaevola_glabra"	0.000630943549387338	0.000121076111332001	0.000120774989743626	9.28597570363486e-07	0.000120975469565585	0.000121380069798246	0.000120470730775341	0.000121500069609451	0.000121076111332001	0.000120470730775341	0	0.000120470730775341	0.000121275948032721	0.000753507166118746	0.000121528058086676	1.00578031585946	0	3.03452722356022e-07	0.000120774183497697	4.11220042652901e-07	0.000122916617319791	0.000120470730775341	1.80878655302101e-07	7.57265364116899e-07	0	0.000753479037296314	0.000121778222544859	4.11220042652901e-07	0.000121076111332001	0	0.000121286238278923	0.000120470730775341	0	6.05380556660004e-06	6.08517936569946e-06	1.00947758048874e-05	4.0460023266082e-06	4.05000232031502e-06	6.05380556660004e-06	0	5.42635965906304e-06	0.0252377419754935	2.11465462267087e-05	0.0251445078964865	0.0251445078964865	0	6.06905444712044e-06	1.36574019244212e-06	1.36574019244212e-06	1.36574019244212e-06	2.0494595023197e-05	4.37037021454959e-05	0.0252988534628215	1.36574019244212e-06	2.05610021326451e-05	1.5145307282338e-05	6.05380556660004e-06	0	4.04287460929744e-06
"Broussaisia_arguta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0
"Myrsine_helleri"	1.97876271764066e-09	1.2118221831752e-06	1.20879921650785e-06	5.65848290051387e-09	1.21081488352084e-06	1.21486443162626e-06	1.20576307225933e-06	1.21242683369029e-06	1.2118221831752e-06	1.20576307225933e-06	0	1.20576307225933e-06	1.21018784526305e-06	1.21617676278647e-06	1.21000425967129e-06	1.21381088942409e-06	0	1.0050377864125	0.0050389921755737	1.57140174554998e-09	1.2197873047053e-06	1.20576307225933e-06	1.80243435172591e-09	1.22029271067994e-09	0	1.21419124712654e-06	1.21099219169822e-06	1.57140174554998e-09	1.2118221831752e-06	0	1.21137238194469e-06	1.20576307225933e-06	0	6.05911091587601e-08	6.07228849704181e-08	1.01036225230251e-07	4.04954810542087e-08	4.04142277896762e-08	6.05911091587601e-08	0	5.40730305517774e-08	7.91505087056266e-08	8.48237482392941e-08	3.03452722356022e-08	3.03452722356022e-08	0	0.100755728250029	1.35531922745033e-08	1.35531922745033e-08	1.35531922745033e-08	7.82034236069747e-08	1.83563705639508e-07	0.000253210245174459	1.35531922745033e-08	7.85700872774992e-08	2.44058542135988e-08	6.05911091587602e-08	0	4.03790793981564e-08
"Myrsine_wawraea"	3.93773780810492e-07	0.000241152614451865	0.000240551044085062	1.12603809720226e-06	0.000240952161820647	0.000241758021893626	0.000239946851379606	0.000241272939904367	0.000241152614451865	0.000239946851379606	0	0.000239946851379606	0.000240827381207346	0.000242019175794508	0.000240790847674587	0.000241548366995393	0	0.00251949608778685	1.00275944293917	3.12708947364447e-07	0.000242737673636354	0.000239946851379606	3.58684435993457e-07	2.42838249425308e-07	0	0.000241624058178181	0.000240987446147946	3.12708947364447e-07	0.000241152614451865	0	0.000241063104006994	0.000239946851379606	0	1.20576307225933e-05	1.20838541091132e-05	2.01062088208199e-05	8.05860072978752e-06	8.04243133014557e-06	1.20576307225933e-05	0	1.07605330798037e-05	1.57509512324197e-05	1.68799258996195e-05	6.03870917488484e-06	6.03870917488484e-06	0	0.050389921755737	2.69708526262615e-06	2.69708526262615e-06	2.69708526262615e-06	1.5562481297788e-05	3.65291774222621e-05	0.0503888387897172	2.69708526262615e-06	1.56354473682223e-05	4.85676498850616e-06	1.20576307225933e-05	0	8.03543680023313e-06
"Myrsine_punctata"	1.0128092767752e-06	6.2698139998326e-07	6.27678564228755e-07	9.05149933935798e-07	6.26460235940991e-07	6.28555420676579e-07	6.23846492983344e-07	1.53026523980642e-06	6.2698139998326e-07	6.23846492983344e-07	0	6.23846492983344e-07	2.27934657227541e-06	0.00201520325692248	2.64566390968003e-06	1.64488017061161e-06	0	1.57140174554998e-09	6.25417894728894e-07	1.00201064346587	0.0020226663051583	6.23846492983344e-07	7.54182216601682e-07	3.3117085736501e-09	0	3.29515003078185e-06	2.27902904543299e-06	0.00201064346587334	6.2698139998326e-07	0	0.00201799395889598	6.23846492983344e-07	0	3.1349069999163e-08	7.66414249082277e-08	5.22748591529355e-08	2.0951847355886e-08	5.10088413268806e-08	3.1349069999163e-08	0	2.26254664980505e-05	4.05123710710082e-05	4.04363483339337e-05	4.11220042652901e-08	4.11220042652901e-08	0	3.14280349109997e-08	2.24740700573144e-05	2.24740700573144e-05	2.24740700573144e-05	2.26159406927779e-05	6.30922503883271e-05	0.000131007763526502	2.24740700573144e-05	0.100532173293667	6.62341714730019e-08	3.1349069999163e-08	0	6.72664652965325e-05
"Metrosideros_polymorpha"	5.50286329418397e-07	5.40765561103297e-05	5.43451342813515e-05	0.000161239246348023	5.40316062018073e-05	5.42123139148569e-05	5.38061733297781e-05	0.000215223871631667	5.40765561103297e-05	5.38061733297781e-05	0	5.38061733297781e-05	0.000588874104240522	0.000440373775662863	5.43825033638505e-05	5.46296076976849e-05	0	1.35531922745033e-07	5.39417052525231e-05	0.000224740700573145	1.00565671176624	5.38061733297781e-05	0.000374367645514294	5.92121047140436e-07	0	0.000589160441904733	0.000588018034528174	0.000224740700573145	5.40765561103297e-05	0	0.000279478468798919	5.38061733297781e-05	0	2.70382780551649e-06	1.07792190314687e-05	4.50865744058559e-06	1.80707713049523e-06	7.17412905438888e-06	2.70382780551649e-06	0	0.0112310293654288	2.20114531767359e-05	1.15266006814498e-05	1.36574019244212e-06	1.36574019244212e-06	0	2.71063845490066e-06	0.0111739634640694	0.0111739634640694	0.0111739634640694	0.0112053472740584	0.0112490199777515	0.0112992963992534	0.0111739634640694	0.0112370350286572	1.18424209428087e-05	2.70382780551649e-06	0	9.31594895996396e-06
"Syzygium_sandwicensis"	7.85568798903344e-07	0.000481093406720555	0.000479893288953615	2.24641771150401e-06	0.000480693508757773	0.000482301179355625	0.000478687939686953	0.000481333452975044	0.000481093406720555	0.000478687939686953	0	0.000478687939686953	0.000480444574569429	0.00048282217482623	0.000480371691089503	0.000481882923101363	0	1.20576307225933e-06	0.000479893702759212	6.23846492983344e-07	0.000484255559968002	1.00047868793969	7.15566437635187e-07	4.84456206139936e-07	0	0.000482033925109236	0.000480763900104193	6.23846492983344e-07	0.000481093406720555	0	0.000480914835632043	0.000478687939686953	0	2.40546703360278e-05	2.4106985333256e-05	4.01113814164095e-05	1.60767059785208e-05	1.60444484325015e-05	2.40546703360278e-05	0	2.14669931290556e-05	3.14227519561337e-05	3.36750280509997e-05	1.20470730775341e-05	1.20470730775341e-05	0	2.41152614451865e-05	5.38061733297781e-06	5.38061733297781e-06	5.38061733297781e-06	3.1046759171969e-05	7.28747911388846e-05	0.10052446733426	5.38061733297781e-06	3.11923246491672e-05	9.68912412279872e-06	2.40546703360278e-05	0	1.60304945210681e-05
"Peperomia_hesperomannii"	4.33061046717613e-09	7.19162248879586e-07	7.22736751920875e-07	2.14538896235441e-06	7.18564461601233e-07	7.20967687225317e-07	7.15566437635187e-07	2.86332951742868e-06	7.19162248879586e-07	7.15566437635187e-07	0	7.15566437635187e-07	0.00335232471892681	3.61771809742592e-06	7.20986622288334e-07	7.23514621208406e-07	0	1.80243435172591e-09	7.17368871986913e-07	7.54182216601682e-07	0.00336930880962864	7.15566437635187e-07	1.00334947093384	4.13814724430145e-09	0	4.11745650807994e-06	4.10898775036847e-06	7.54182216601682e-07	7.19162248879586e-07	0	1.47466420157545e-06	7.15566437635187e-07	0	3.59581124439793e-08	1.43406285713764e-07	5.99604793209055e-08	2.40322562408439e-08	9.54443172476225e-08	3.59581124439793e-08	0	0.100484128015233	1.73224418687045e-07	1.08403693062935e-07	1.80878655302101e-08	1.80878655302101e-08	0	3.60486870345183e-08	3.74367645514294e-05	3.74367645514294e-05	3.74367645514294e-05	3.76560799399366e-05	0.000149675305364811	0.000150268951903389	3.74367645514294e-05	3.77091108300841e-05	8.2762944886029e-08	3.59581124439793e-08	0	4.91554733858485e-08
"Coprosma_kauensis"	2.52945994304532e-06	4.86890659437121e-07	4.89309012143636e-07	1.45181338933656e-06	4.86485942639746e-07	4.88112985926166e-07	4.84456206139936e-07	1.93787637739745e-06	4.86890659437121e-07	4.84456206139936e-07	0	4.84456206139936e-07	1.93555493671709e-06	4.46988370346652e-06	4.90151468514689e-07	3.0290614564676e-06	0	1.22029271067994e-09	4.85676498850616e-07	3.3117085736501e-09	5.32908942426392e-06	4.84456206139936e-07	4.13814724430145e-09	1.00503018896118	0	0.00503801637585137	5.29795472656035e-06	3.3117085736501e-09	4.86890659437121e-07	0	4.89399245532026e-07	4.84456206139936e-07	0	2.43445329718561e-08	9.70561200740098e-08	4.05947299961928e-08	1.62704328642055e-08	6.45958792465817e-08	2.43445329718561e-08	0	1.24144417329044e-07	0.000101178397721813	1.13905247495065e-07	7.57265364116899e-08	7.57265364116899e-08	0	2.44058542135988e-08	5.92121047140436e-08	5.92121047140436e-08	5.92121047140436e-08	0.000100996138112627	0.0001012872408333	0.000101735803289387	5.92121047140436e-08	1.65585428682505e-07	0.100603779223635	2.43445329718561e-08	0	1.63133081844009e-08
