"Claytonia_virginica"	"Erythronium_umbilicatum"	"Stellaria_pubera"	"Thalictrum_thalictroides"	"Cardamine_angustata_angustata"	"Hepatica_americana"	"Sangiunaria_canadensis"	"Tiarella_cordifolia_collina"	"Aesculus_sylvatica"	"Viola_papilionacea"	"Uvularia_sessilifolia"	"Podophyllum_peltatum"	"Trillium_catesbei"	"Bombylius_major"	"Andrena_erigeniae"	"Andrena_nigrihirta"	"Andrena_tridens"	"Apis_mellifera"	"Nomada_sp1_M_PL_025"	"Bombus_bimaculatus"	"Gonia_sp1_M_PL_025"	"Halictid_sp1_M_PL_025"	"Dialictus_abanci"	"Hylema_platura"	"Osmia_conjucta"	"Nomada_perplexa"	"Andrena_carlini"	"Platycheirus_obscurus"	"Osmia_sp1_M_PL_025"	"Nomada_pygmaea"	"Andrena_nasonii"	"Evylaeus_macoupinensis"	"Osmia_lignaria"	"Augochlora_pura"	"Toxomerous_geminatus"	"Ceratina_calcarata"	"Dialictus_cressonii"	"Euchlo_creusa_lotta"	"Xylocopa_virginica_virginica"	"Osmia_atriventris"	"Andrena_violae"	"Bombus_pennsylvanicus"	"Ephemoropsis_laboriosa"	"Nomada_luteola"	"Andrena_arabis"	"Andrena_ziziaeformis"	"Augochorella_striata"	"Lycaenopsis_argiolus"	"Unidentified_sp1_M_PL_025"	"Andrena_ceanothi"	"Andrena_dunningi"	"Andrena_imatrix"	"Andrena_personata"	"Lassioglossum_fuscipenne"	"Nomada_bishopii"	"Nomada_sayi"	"Osmia_simillima"
"Uvularia_sessilifolia"	0.00249129469414358	0.00107745322967842	0.00067869670136297	0.000741660908398716	0.000746890052145243	0.00147813909528375	3.13192829934688e-06	0.000404354860330454	7.51859298914473e-07	1.16899190137878e-06	1.0024757207191	6.25356970931096e-07	1.12170409730756e-06	4.79233956365107e-05	2.20648556691803e-05	0.0200841765812589	0.0200809446922048	3.72515176603866e-05	4.20787759609146e-05	2.13448274772923e-05	3.43826814632116e-05	2.80387505251637e-05	0.0200884811484589	2.06221414411765e-05	2.81442189256445e-05	2.23443410828962e-05	3.47442988463522e-05	2.20648556691803e-05	2.97609501668833e-05	1.46482465851932e-05	1.46482465851932e-05	0.0200833296629119	1.91124520287868e-05	2.23443410828962e-05	1.15809465341025e-05	1.89528137852418e-05	1.41255554847138e-05	1.14163575310838e-05	1.92258518467581e-05	3.25526889213696e-06	2.33798380275756e-08	3.137103860569e-06	5.80155998135125e-06	3.23188905410938e-06	3.11204188393852e-06	0.0200578187300291	1.60004101448483e-05	8.30431564714528e-06	3.11204188393851e-06	8.30431564714528e-06	3.11204188393852e-06	8.30431564714528e-06	3.23188905410938e-06	3.11204188393851e-06	3.23188905410938e-06	3.23188905410938e-06	2.33798380275756e-08
"Podophyllum_peltatum"	0.000848941576051245	0.000842839332571043	6.79228620104105e-06	3.07320607456779e-06	0.00156527869460238	0.000722813236904147	0.0015581238757319	0.000722333886573229	0.000720366386711355	1.03650657498882e-06	1.56339242732774e-06	1.00155324166756	0.00155460605302844	5.40572988473321e-05	9.41487609509802e-06	2.14591364707028e-05	2.14267922506979e-05	5.39734924350817e-05	2.14586006829019e-05	0.0501986179042706	1.54383197359659e-05	8.88398095511772e-06	1.49678739706053e-05	8.85324889437204e-06	2.57442106352628e-05	1.54044249812884e-05	9.55069829002267e-05	9.41487609509802e-06	1.54351570420341e-05	9.38414403435235e-06	9.38414403435235e-06	1.9234304326139e-05	1.53720807612834e-05	1.54044249812884e-05	2.51210619839648e-05	2.89288153425479e-06	3.54077732864345e-05	9.35179981434738e-06	0.0501671132784172	5.30743515047337e-08	2.07301314997764e-08	3.05342074512217e-05	3.43312684128532e-05	3.23442200049573e-08	6.52199456084323e-06	2.86107310205071e-06	8.85008620044018e-06	2.82980525350415e-06	6.52199456084323e-06	2.82980525350416e-06	6.52199456084323e-06	2.82980525350415e-06	3.23442200049574e-08	6.52199456084323e-06	3.23442200049574e-08	3.23442200049574e-08	2.07301314997764e-08
"Trillium_catesbei"	0.00104882420225602	0.00104177110647571	0.000485310359373091	3.79779794887735e-06	0.00152534179110245	0.000961150828953521	0.00151752813151309	0.000483044504545615	0.000480759499616847	1.18868577770007e-06	1.86950682884593e-06	0.00103640403535229	1.00151401965127	5.62548463937347e-05	1.22006511612362e-05	2.76508757487158e-05	2.53398740374154e-05	5.38820929873915e-05	2.76514635916277e-05	0.0334945909635878	2.02102414025155e-05	1.15436488949548e-05	2.13332629319444e-05	1.15056709154661e-05	2.65283048656366e-05	1.96038953708596e-05	0.0334330931139617	1.22006511612362e-05	1.96418733503484e-05	1.21626731817474e-05	1.21626731817474e-05	1.84816748107548e-05	1.72928936595592e-05	1.96038953708596e-05	2.74860556928171e-05	5.84506036497595e-06	3.20756897607397e-05	9.85167147044697e-06	0.0334745927237767	2.33477542685443e-06	2.37737155540015e-08	2.23809074501551e-05	2.29259524331179e-05	2.31100171130043e-06	6.35559079626023e-06	3.53347081076366e-06	1.09373028632989e-05	3.49608067418674e-06	6.35559079626023e-06	3.49608067418674e-06	6.35559079626023e-06	3.49608067418674e-06	2.31100171130043e-06	6.35559079626023e-06	2.31100171130043e-06	2.31100171130043e-06	2.37737155540015e-08
"Bombylius_major"	0.0113020019707832	0.0112062519221684	0.0112536802615134	0.01118408014801	0.011254607504847	0.0111980764027617	0.0111704783301805	0.0111760539354419	1.69733139087501e-05	0.0111905087632576	2.66241086869504e-05	1.20127330771849e-05	1.87516154645782e-05	1.00096640560338	0.000249997292945827	0.000312050933582731	0.000258461979956477	0.000577165673005914	0.000423359252889092	0.000461239144149357	0.000343314596302175	0.000242831444739058	0.000376997537125968	0.000130990643258959	0.000601669236681251	0.000218201148052644	0.000471721767117532	0.000249997292945827	0.000330041949532744	0.000138156491465727	0.000138156491465727	0.000403021840276253	0.00016461219442639	0.000218201148052644	0.000250840555388586	0.000203103095008965	0.000356909515125787	8.4567537839473e-05	0.000325416146788789	0.000277399128891406	0.000223810175265152	4.7459975067154e-05	0.000160223690493747	5.3588953626254e-05	4.68941979368624e-05	3.82058220763497e-05	0.000117717996489528	3.76733399026107e-05	4.68941979368623e-05	3.76733399026107e-05	4.68941979368623e-05	3.76733399026107e-05	5.3588953626254e-05	4.68941979368623e-05	5.3588953626254e-05	5.3588953626254e-05	0.000223810175265152
"Andrena_erigeniae"	0.0252311824654208	8.54556370358343e-05	0.0252005537446748	0.0251067592444275	0.0251916605146048	7.47571726435511e-05	2.82311355444529e-05	2.57313887823715e-05	6.81975805802196e-06	1.75109529039488e-05	2.75810695864754e-05	4.70743804754901e-06	9.15048837092713e-06	0.000562493909128111	1.00056013942302	0.000310856825812818	0.000190854188933414	0.000191073460746353	0.000561372796865363	0.000107126835237561	0.000560762399457964	0.000335794510434374	0.000456959166112906	8.47269179900989e-05	0.00031040003830879	0.000309682227982392	0.000311013522636469	0.000560139423019268	0.000560749820426667	0.000309071830574993	0.000309071830574993	0.000336713723094423	0.000189679591102988	0.000309682227982392	0.000204509880367156	0.000455174170875082	8.48748347560715e-05	0.000189069193695589	0.000190623281220746	0.000120352855937483	3.50219058078976e-07	0.000105192577412787	5.94916536920325e-07	0.000120002636879404	0.000104965252144187	8.46555629431322e-05	8.47143389588015e-05	8.41039415514027e-05	0.000104965252144187	8.41039415514027e-05	0.000104965252144187	8.41039415514026e-05	0.000120002636879404	0.000104965252144187	0.000120002636879404	0.000120002636879404	3.50219058078976e-07
"Andrena_nigrihirta"	0.0168940682898022	0.01678218790749	0.0168164268135541	7.07849651126665e-05	0.016833180080734	0.0167696935707576	3.19457281261818e-05	3.2711597399524e-05	6.57859458541081e-06	1.47311614590137e-05	0.0167368138177158	7.15304549023427e-06	1.38254378743579e-05	0.000468076400374096	0.000207237883875212	1.00080088652777	0.00072080830484748	0.000386995704572103	0.000466858101065977	0.000211847159528147	0.000346985330298191	0.000196768857040113	0.0007314561270839	0.000196061007388987	0.00032716473675533	0.000326402804991871	0.000467067466888656	0.000207237883875212	0.000327110654642998	0.000206530034224085	0.000206530034224085	0.000531972441928708	0.000246324582070185	0.000326402804991871	0.000136848151432353	0.00013709963353882	5.72372370449459e-05	0.000126451811302399	0.000247599449818501	8.03728461508666e-05	2.94623229180275e-07	7.0357536822572e-05	6.86595020459274e-07	8.00782229216862e-05	7.01382503363917e-05	0.000391049837320322	0.000176186331733793	5.63135609660073e-05	7.01382503363916e-05	5.63135609660073e-05	7.01382503363917e-05	5.63135609660073e-05	8.00782229216863e-05	7.01382503363917e-05	8.00782229216863e-05	8.00782229216863e-05	2.94623229180275e-07
"Andrena_tridens"	0.0202376623227265	0.020123001348632	0.000101604404456768	6.88033455869395e-05	0.0201726270682465	0.0201144036435861	3.26659968795784e-05	3.65466705784864e-05	7.88157084808484e-06	1.01853050325679e-05	0.0200809446922048	8.57071690027914e-06	1.52039244224492e-05	0.000465231563921658	0.000152683351146731	0.000864969965816976	1.00086448613532	0.000463855993867724	0.000464039105428749	0.000253859447893868	0.000320303381509949	0.000235766938228175	0.000781605386488484	0.000235078904772306	0.000296456843004291	0.000295731041609662	0.000464324526551907	0.000152683351146731	0.000296419075065531	0.000151995317690862	0.000151995317690862	0.00063790792736625	0.000295247211112248	0.000295731041609661	6.84093620047811e-05	6.86307383623708e-05	6.84476268013463e-05	0.000151511487193448	0.00029664920153629	6.8753659806454e-07	2.03706100651358e-07	8.43153318126297e-05	7.84814322247871e-07	4.83830497413182e-07	8.40526127843603e-05	0.000469077768253184	0.000211194598327888	6.74588744090882e-05	8.40526127843602e-05	6.74588744090883e-05	8.40526127843602e-05	6.74588744090882e-05	4.83830497413182e-07	8.40526127843602e-05	4.83830497413182e-07	4.83830497413182e-07	2.03706100651358e-07
"Apis_mellifera"	0.0168769561332194	0.0167760758247537	9.42990332898792e-05	5.52010930077407e-05	0.0168299358658626	0.016765852401158	0.016745321850547	0.0167472242363287	2.54240031046789e-05	1.78354268069706e-05	3.10429313836555e-05	1.79911641450272e-05	2.69410464936957e-05	0.000865748509508871	0.000127382307164235	0.000386995704572103	0.000386546661556437	1.00086439074703	0.000386926856874507	0.000690950173409499	0.000267097743840552	0.000196523968050459	0.000317422982727753	0.000195971957120382	0.000486262178323234	0.000246659409268113	0.000626491764406795	0.000127382307164235	0.000247211420198191	0.000126830296234158	0.000126830296234158	0.000436390887197114	0.000246210366252447	0.000246659409268113	0.000295924447038973	5.72575743898082e-05	0.000534721464542288	0.000126381253218492	0.000487226842922063	8.05751551805504e-07	3.56708536139413e-07	7.09721995445832e-05	0.000240093527289138	4.49043015666091e-07	7.01247327744273e-05	5.68773790717378e-05	0.00017608563347802	5.62565204440647e-05	7.01247327744273e-05	5.62565204440647e-05	7.01247327744273e-05	5.62565204440647e-05	4.49043015666092e-07	7.01247327744273e-05	4.49043015666092e-07	4.49043015666092e-07	3.56708536139412e-07
"Nomada_sp1_M_PL_025"	0.016889782347944	0.0167751273984479	0.0168333577738242	0.0167621161332987	0.0168406197301011	0.0167648495594839	3.38028072271287e-05	3.12212625991025e-05	6.57902264463945e-06	1.6600729206153e-05	3.50656466340955e-05	7.15286689430064e-06	1.38257317958138e-05	0.000635038879333638	0.000374248531243575	0.000466858101065977	0.000386699254523957	0.000386926856874507	1.00063377794947	0.000211843045647082	0.000513955610905941	0.000363627515488499	0.000564310013523543	0.000196006354155512	0.000327227741092183	0.00032644970847093	0.000467100543105924	0.000374248531243575	0.000494070869803918	0.000206627369910588	0.000206627369910588	0.000364774846458311	0.00024629086192891	0.00032644970847093	0.000136941018281268	0.000304079282368154	5.72281897763784e-05	0.000126468523368568	0.000247592260246254	8.0490861126143e-05	3.3201458412306e-07	7.03885496302427e-05	6.65318791951351e-07	8.01588465420199e-05	7.01692488754214e-05	5.70005874258285e-05	0.000176121613053489	5.62992744931466e-05	7.01692488754214e-05	5.62992744931466e-05	7.01692488754214e-05	5.62992744931466e-05	8.015884654202e-05	7.01692488754214e-05	8.015884654202e-05	8.015884654202e-05	3.3201458412306e-07
"Bombus_bimaculatus"	0.000126882383911867	7.57536987471144e-05	5.35715309863253e-05	3.0139992304841e-05	0.0144566137656486	0.0143787985370553	0.0143918818478081	0.0143935009895457	0.014379312575092	1.11124266166593e-05	1.52463053409231e-05	0.014342462258363	0.0143548246986805	0.000593021756763458	6.12153344214633e-05	0.000181583279595555	0.000181328177067048	0.00059224300577957	0.000181579753411785	1.00226620665536	0.000181038655563591	0.000120547662344882	0.000121648788828401	0.000120246262421834	0.000267298723586737	6.14550323466086e-05	0.000865370822222964	6.12153344214633e-05	6.1756432269657e-05	6.09139344984149e-05	6.09139344984149e-05	0.000326474031159496	6.11999298181023e-05	6.14550323466085e-05	0.000206276355919757	9.79443731260946e-07	0.000411642696099047	6.06588319699086e-05	0.00146241551147048	4.77351060839498e-07	2.22248532333186e-07	0.000539546309859937	0.00068493186187753	2.55102528506311e-07	6.02358906902024e-05	7.27867386524685e-07	9.64039127899898e-07	4.22941279706224e-07	6.02358906902023e-05	4.22941279706224e-07	6.02358906902024e-05	4.22941279706224e-07	2.55102528506311e-07	6.02358906902023e-05	2.55102528506311e-07	2.55102528506311e-07	2.22248532333187e-07
"Gonia_sp1_M_PL_025"	0.0202246185796039	8.72427727060015e-05	0.020176593118055	0.0201051990358564	0.0201752445826994	0.0201016381030286	3.20767119393153e-05	3.10328190191608e-05	7.87235655381296e-06	1.5898776440386e-05	3.43826814632116e-05	6.17532789438636e-06	1.21261448415093e-05	0.000617966273343916	0.000448609919566372	0.00041638239635783	0.000320303381509949	0.000320517292608663	0.000616746733087129	0.000253454117789028	1.00061612357042	0.000435981036482481	0.000533370867621812	0.000234929046123918	0.000248942393384789	0.000248181091869994	0.000416557186298606	0.000448609919566372	0.000449233082228557	0.000247557929207808	0.000247557929207808	0.000437112016097734	0.000152102077022113	0.000248181091869994	0.000163952648855218	0.000364546400471791	6.83169599933246e-05	0.000151478914359927	0.000153273286986872	9.63969903766887e-05	3.17975528807719e-07	8.43259309797077e-05	7.0573787111511e-07	9.60790148478809e-05	8.40635190945807e-05	6.81030488946106e-05	6.80385579275321e-05	6.74153952653464e-05	8.40635190945807e-05	6.74153952653464e-05	8.40635190945807e-05	6.74153952653464e-05	9.60790148478809e-05	8.40635190945807e-05	9.60790148478809e-05	9.60790148478809e-05	3.17975528807719e-07
