"Pistacia_lentiscus"	"Rubus_ulmifolius"	"Rhamnus_lycioides"	"Phillyrea_angustifolia"	"Myrtus_communis"	"Olea_europaea"	"Daphne_gnidium"	"Smilax_aspera"	"Asparagus_aphyllus"	"Asparagus_aculeatus"	"Lonicera_periclymenum"	"Osyris_alba"	"Crataegus_monogyna"	"Tamus_communis"	"Pyrus_bourgaeana"	"Rubia_pregrina"	"Sylvia_atricapilla"	"Turdus_merula"	"Sylvia_borin"	"Sylvia_melanocephala"	"Erithacus_rubecula"	"Cyanopica_cyanus"	"Sylvia_cantillans"	"Turdus_philomelos"	"Ficedula_hypoleuca"	"Sylvia_communis"	"Phoenicurus_phoenicurus"	"Sturnus_unicolor"	"Sylvia_hortensis"	"Luscinia_megarhynchos"	"Muscicapa_striata"	"Saxicola_torquata"	"Sylvia_undata"
"Osyris_alba"	0.000920489305232229	0.000583897527744331	0.000583234243039306	0.000916801522121308	0.000762250769529223	0.000915748196494109	0.000446557312641331	0.000580346654499952	0.000913472606501248	0.000579055536323733	0.000578927243551139	1.00091264886445	0.000270094117925744	0.00044470419572272	0.000269345005836333	0.000423436999401795	0.0201420508141808	0.0201467890288933	0.0201298153915692	0.0201233233326178	8.23742055647612e-05	6.77466194255748e-05	4.86814498137197e-05	0.0200650242106509	3.13916735596707e-05	2.94803972474047e-05	2.11458379553928e-05	2.99644835764358e-05	2.65313882010098e-05	1.47664477748023e-05	1.47664477748023e-05	2.32121306282922e-05	1.30371506672465e-05
"Crataegus_monogyna"	0.0012499672794761	0.000620377157806232	0.000619812303162391	0.000619592200084193	0.00124598342843506	0.00124506622250482	0.000171390771085127	0.00033856540923073	0.000338306537216716	0.00033744536882129	0.000337393318723503	0.00033761764740718	1.0012409644017	0.000448143888291075	0.000614347632647874	0.000336036534415727	0.0251450927825542	0.0251538479401745	9.23341810129686e-05	9.35927974834616e-05	6.8888980953571e-05	0.0251119225046714	4.45787798224315e-05	5.16701037255842e-05	2.77592882799766e-05	2.53710791636109e-05	1.97384227992091e-05	0.0250646707621686	2.25941857536233e-05	1.72899832122787e-05	1.72899832122787e-05	3.36466521260936e-05	1.98125829871512e-05
"Tamus_communis"	0.000841971581830782	0.000839101970482745	0.000838427318113718	0.000838088417308742	0.000644896016841323	0.000836888059221317	0.000390082597857623	0.000557179321735894	0.000556637115687947	0.000555825209585294	0.000555770485163532	0.0005558802446534	0.000448143888291075	1.00083292435133	0.000447346286101074	0.000361847236805868	0.000136096832688508	0.0251513473329309	0.025124355841226	0.0251187432268343	7.56871034546616e-05	0.025088699249725	4.91502628949633e-05	4.87143661591842e-05	3.39729890786833e-05	3.15858930232794e-05	2.39669074113818e-05	3.19040876000296e-05	2.6986094761069e-05	1.83942988705586e-05	1.83942988705586e-05	2.07004903927527e-05	1.14017341791825e-05
"Pyrus_bourgaeana"	0.000827848401841912	0.000824613332708152	0.000823985069710852	0.000823644992887014	0.000823429798314062	0.000822952763868045	0.00022729806793462	0.00045009735222805	0.000449599266050936	0.000448829147987958	0.000448795716819587	0.000448908343060555	0.000819130176863832	0.000596461714801432	1.00081806202265	0.00044735393328138	0.033483038499855	0.0334947029274689	0.000108635422898624	0.000101957923105719	6.909229903808e-05	0.0334389371822599	4.60244275406434e-05	4.62070837786758e-05	3.19970621395886e-05	2.8814215221111e-05	2.13265334675927e-05	4.27261684846933e-05	2.51305198919981e-05	1.80794182113838e-05	1.80794182113838e-05	2.22479140630975e-05	1.31039944645636e-05
"Rubia_pregrina"	0.000713149622608294	0.00071065044176028	0.000709995075980849	0.000709865056596621	0.000452210963914578	0.000708556111548885	0.000484216453477787	0.000706984098882555	0.000706501655734277	0.000705686107966915	0.00070559253917323	0.000705728332336325	0.000448048712554303	0.000482462982407824	0.00044735393328138	1.00070400801279	0.0334884720399081	0.0334936162365615	0.0334698984892393	0.000117620331785573	7.73323397951867e-05	7.26010294423714e-05	4.75828222986858e-05	4.89328660417018e-05	3.21312568104293e-05	2.89488618760755e-05	2.24955431797425e-05	2.77911709169286e-05	2.62146311772555e-05	1.5578165272917e-05	1.5578165272917e-05	1.65899531030711e-05	8.71710741919457e-06
"Sylvia_atricapilla"	0.00679210255352754	0.00676373247548219	0.00675749530464729	0.00675590633935007	0.00674828745777716	0.00674501797592951	0.00672270680837362	0.00672610730792679	0.00672192266415167	0.00671375415120652	0.00671309836165103	0.00671401693806026	0.00670535807534779	3.62924887169356e-05	0.00669660769997101	0.00669769440798163	1.00167322560395	0.00157809424747729	0.00121579583304117	0.00106002222735289	0.00079057260914074	0.000743901086534251	0.000507495557514011	0.000490110776708742	0.000305799294268264	0.000305750715703219	0.00024433338534549	0.000350015015070976	0.000249486833396203	0.000148294716654439	0.000148294716654439	0.000182381063187281	0.000107436419010287
"Turdus_merula"	0.00678892150173545	0.00676054894347524	0.00675431281049507	0.00675511316784576	0.00674885643528853	0.00674750032141716	4.98965617924048e-05	0.00672673011457046	0.0067225486921924	0.0067143793564044	0.00671331418961887	0.00671559634296442	0.00670769278404655	0.00670702595544825	0.00669894058549378	0.0066987232473123	0.00157809424747729	1.00174505708834	0.00128729099289299	0.00113148878233546	0.000695234922797588	0.000910761892950653	0.000412102770971283	0.000490160147279743	0.000305731259294278	0.00021034792282602	0.000148937803118332	0.000350087942110723	0.000249445319206819	0.000148224995092726	0.000148224995092726	0.000182395622509559	0.000107423396716035
"Sylvia_borin"	0.00781346462298583	0.00779523183385098	0.00778804416428312	0.00778493219070279	6.91850243716499e-05	0.00776416504911987	0.00775389023416759	0.00775668554397941	0.00775057831568425	0.00774244973139654	0.00774136362392702	0.00774223668906508	2.84105172347596e-05	0.00773057102806955	2.50697129766056e-05	0.00772382272828599	0.00140284134581674	0.00148533576103037	1.00159386785124	0.00133709894387885	0.000834162661917272	0.000523367903786237	0.000507886340475281	0.000487715057262568	0.000352407150750336	0.000352367217753025	0.000281595106928454	0.000133632170326161	0.000287506782714644	0.000170825246440345	0.000170825246440345	0.000132921907395292	4.66534068495155e-05
"Sylvia_melanocephala"	0.00782204914851566	0.00779417947969644	0.00778699177358733	0.00778516105438656	0.00777204915763655	0.00776779237962097	0.00775317845047234	0.00775367406654164	0.0077488509944572	0.00773943836358298	0.00773868263967771	0.00773973974331453	2.87977838410651e-05	0.00772884406979516	2.35287514859351e-05	2.71431534889785e-05	0.00122310257002256	0.00130556397961784	0.00133709894387885	1.00141391466367	0.000911125114267529	0.000600387703949915	0.00058488690661796	0.000564757852453266	0.000352399842477602	0.00035239276224804	0.000281618570844526	0.000210761294205201	0.000287508244364374	0.000170858878694921	0.000170858878694921	0.000210041349609174	0.000123732545391164
"Erithacus_rubecula"	0.010142308062513	0.0101094988455531	0.0101001752131067	0.0100944681142413	0.0100824511453286	0.0100747862887962	0.0100634380384492	0.010062597615739	0.0100530078645012	0.0100441317148	4.02931788769528e-05	4.11871027823806e-05	2.75555923814284e-05	3.02748413818646e-05	2.0727689711424e-05	2.3199701938556e-05	0.00118585891371111	0.00104285238419638	0.00108441146049245	0.00118446264854779	1.00118207617188	0.000528265295283666	0.000558755805700502	0.000532568982068957	0.00045711342463096	0.000457125430669678	0.000365357538722029	0.000273116106800176	0.000372945297855071	0.000221594138172754	0.000221594138172754	0.000272427216990641	0.000160485147115127
"Cyanopica_cyanus"	0.0112544279999944	0.0112141185622871	0.0112077439761832	0.0111983302794146	0.0112057500563562	0.0111960646186947	4.63386678725848e-05	5.00831443442556e-05	4.35066251840267e-05	3.67409320278303e-05	3.74589533177039e-05	3.7637010791986e-05	0.0111608544465206	0.0111505329998778	0.0111463123940866	2.42003431474571e-05	0.00123983514422375	0.00151793648825109	0.000755975861024564	0.000867226683483211	0.000586961439204073	1.00151345248831	0.000461134497734008	0.00040594158937179	0.000348381310625116	0.000348327818104092	0.000246524815563959	0.0005816820973591	0.000254983444156922	0.000245862834594351	0.000245862834594351	0.000302660736196084	0.000178260018210587
"Sylvia_cantillans"	0.0144395706067681	0.0144087226175833	0.014400540673451	0.0143806725821485	0.0143680806012099	6.2735043195833e-05	0.0143580682443041	5.38579807114435e-05	4.27546899483784e-05	3.67303911611291e-05	0.0143299182696971	3.47724641526569e-05	2.54735884699608e-05	2.80858645114076e-05	1.97247546602757e-05	2.03926381280082e-05	0.00108749048038717	0.000883077366367035	0.000943217489454094	0.00108621854086193	0.000798222579572146	0.000592887211372295	1.00108190730322	0.000361457927234956	0.000447282270902593	0.00065162813181106	0.000520894744700618	0.000229953352387404	0.000327277765290501	0.000315779484067703	0.000315779484067703	0.000229316512675656	0.000228619456640146
"Turdus_philomelos"	0.016807927434847	8.11836547117046e-05	7.48680989524933e-05	0.0167589633537802	0.0167741604013872	0.0167629340986179	4.81935772605943e-05	5.41356919792936e-05	0.0167297296585769	4.27552135962213e-05	3.99033626823213e-05	0.0167208535088758	3.44467358170561e-05	3.24762441061228e-05	2.31035418893379e-05	2.44664330208509e-05	0.00122527694177186	0.00122540036819936	0.00105671595740223	0.00122364201364874	0.000887614970114928	0.000608912384057685	0.000421700915107448	1.00121846669884	0.000253246131193054	0.00025316124383993	0.000100807031532837	0.000453727757108729	0.00025262223036845	0.000100118551857685	0.000100118551857685	0.000452866588713302	0.000266611765395325
"Ficedula_hypoleuca"	0.0201591641474152	0.0201411359327492	0.020122559905001	0.0201057351457681	6.2362362709915e-05	5.45045131998046e-05	6.18495292471187e-05	0.0200722596293595	4.05339420522899e-05	3.54690194284288e-05	3.52723963538615e-05	3.13916735596707e-05	2.22074306239813e-05	2.71783912629466e-05	1.91982372837532e-05	1.92787540862576e-05	0.000917397882804791	0.000917193777882835	0.000916258591950874	0.000916239590441765	0.000914226849261921	0.000627086359125208	0.000626195179263631	0.000303895357431665	1.00091072910914	0.000624866107709455	0.00044208669729338	0.000120367733609126	0.00074304110993129	0.00044120313258985	0.00044120313258985	0.000119812547843526	0.000119206942141306
"Sylvia_communis"	0.0201613536472722	0.0201433258104432	0.0201318983032303	0.0201007645541644	6.45392924562679e-05	5.25919946326225e-05	0.0200788067544442	5.74845103510855e-05	3.86229058607982e-05	3.35596809839997e-05	3.74497350068273e-05	2.94803972474047e-05	2.02968633308887e-05	2.52687144186235e-05	1.72885291326666e-05	1.73693171256453e-05	0.000917252147109655	0.000631043768478061	0.000916154766157864	0.000916221181844905	0.000914250861339355	0.000626990072587365	0.000912279384535484	0.000303793492607916	0.000624866107709454	1.00091088499691	0.000728150773691108	0.000120333367928883	0.000457100288515869	0.000441310677199048	0.000441310677199048	0.000119825946345611	0.000119241590849693
"Phoenicurus_phoenicurus"	0.0251682059034688	0.0251495329442532	0.0251409554340115	9.25851719351841e-05	6.38646306729195e-05	5.04477939122587e-05	0.0250832824225991	5.2675737797971e-05	3.55662359122917e-05	3.30460601239708e-05	3.69344902734355e-05	2.6432297444241e-05	1.97384227992091e-05	2.39669074113818e-05	1.59949001006945e-05	1.68716573848069e-05	0.000916250195045589	0.000558516761693744	0.000915184097517474	0.00091526035524471	0.000913393846805072	0.000554680835018908	0.000911565803226082	0.000151210547299255	0.000552608371616725	0.000910188467113885	1.00090934678373	0.000149740907940583	0.000343100409666629	0.000551014177695525	0.000551014177695525	0.000149247447370603	0.000148686916327134
"Sturnus_unicolor"	0.0251632391237867	7.66863310047253e-05	7.29400351701006e-05	7.43382167572867e-05	0.0251364431879803	0.0251140659841513	3.66888053664846e-05	3.96958023876838e-05	4.42835071405491e-05	3.29403132128309e-05	3.18612443525116e-05	3.74556044705447e-05	0.0250646707621686	3.19040876000296e-05	3.20446263635199e-05	2.08433781876965e-05	0.00131255630651616	0.00131282978291521	0.000434304553560023	0.000684974206166903	0.000682790267000441	0.00130878471905797	0.000402418366677958	0.000680591635663093	0.000150459667011407	0.000150416709911104	0.000149740907940583	1.0013050454322	0.00014985183338499	0.000149216782149634	0.000149216782149634	0.000678428663150819	0.000399383485549137
"Sylvia_hortensis"	0.0251577950088565	0.0251353245673577	0.000112127892649952	0.0251102446076027	6.60116141055341e-05	5.75849822608918e-05	5.81231405450823e-05	0.0250779450143944	4.2487867697639e-05	3.61723119384278e-05	3.50306236243135e-05	3.31642352512623e-05	2.25941857536234e-05	2.6986094761069e-05	1.88478899189986e-05	1.96609733829417e-05	0.000935575625235761	0.000935419947025572	0.000934397043822592	0.000934401794184216	0.000932363244637678	0.000573712749353075	0.000572736089258377	0.000378933345552675	0.000928801387414112	0.000571375360644836	0.000343100409666629	0.00014985183338499	1.00092786698831	0.000342270079087414	0.000342270079087414	0.000149286978741149	0.000148647145604917
"Luscinia_megarhynchos"	0.0335136368929369	0.0334888228666201	0.0334774138639838	9.15447578150412e-05	6.65011945593912e-05	5.17791840138652e-05	6.73225772974912e-05	5.4775706224415e-05	3.19972175637624e-05	2.86599325018395e-05	3.17994440316711e-05	2.46107462913372e-05	2.3053310949705e-05	2.45257318274114e-05	1.80794182113838e-05	1.5578165272917e-05	0.000741473583272193	0.000741124975463629	0.000740242734574829	0.000740388474344659	0.000738647127242514	0.000737588503783052	0.000736818796157973	0.000200237103715371	0.000735338554316416	0.000735517795331746	0.000734685570260701	0.000198955709532845	0.000456360105449885	1.00073372381916	0.00073372381915645	0.000198379376759102	0.000197804052492281
"Muscicapa_striata"	0.0335136368929369	0.0334888228666201	0.0334774138639838	9.15447578150412e-05	6.65011945593912e-05	5.17791840138652e-05	6.73225772974912e-05	5.4775706224415e-05	3.19972175637624e-05	2.86599325018395e-05	3.17994440316711e-05	2.46107462913372e-05	2.3053310949705e-05	2.45257318274114e-05	1.80794182113838e-05	1.5578165272917e-05	0.000741473583272193	0.000741124975463629	0.000740242734574829	0.000740388474344659	0.000738647127242514	0.000737588503783052	0.000736818796157973	0.000200237103715371	0.000735338554316416	0.000735517795331746	0.0007346855702607	0.000198955709532845	0.000456360105449885	0.000733723819156451	1.00073372381916	0.000198379376759102	0.000197804052492281
"Saxicola_torquata"	0.0335093199223998	8.15692027460927e-05	7.65929701213877e-05	7.84645490069092e-05	0.033473724803026	0.033443919104785	4.32053814524753e-05	4.16422228758874e-05	4.77677916135083e-05	3.26722386563982e-05	3.12352151792321e-05	3.8686884380487e-05	4.48622028347914e-05	2.76006538570036e-05	2.22479140630975e-05	1.65899531030711e-05	0.000911905315936405	0.000911978112547795	0.000575994932046265	0.000910179181639755	0.000908090723302136	0.000907982208588252	0.000535071862909863	0.000905733177426605	0.00019968757973921	0.000199709910576019	0.000198996596494138	0.000904571550867758	0.000199049304988199	0.000198379376759102	0.000198379376759102	1.0009034499958	0.000531850894632611
"Sylvia_undata"	0.050193927794505	9.42000544920237e-05	8.67676972117778e-05	8.03158916962051e-05	0.0501450255891672	9.60918539434894e-05	4.67427741091533e-05	4.06792501414175e-05	4.06171340238726e-05	2.72865457541064e-05	3.06932612303573e-05	3.25928766681163e-05	3.96251659743023e-05	2.28034683583651e-05	1.96559916968454e-05	1.30756611287919e-05	0.000805773142577149	0.000805675475370263	0.000303247144521851	0.000804261545042563	0.000802425735575634	0.000802170081947643	0.000800168098240511	0.000799835296185975	0.000298017355353265	0.000298103977124233	0.000297373832654267	0.000798766971098274	0.000297294291209834	0.000296706078738422	0.000296706078738422	0.000797776341948916	1.00079670865468
