"Sideroxylon_cinereum"	"Croton_fothergillifolius"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_072"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Stomorhina_lunata"	"Stomoxys_niger"	"Musca_domestica"	"Ophyra_capensis"	"Dysauxes_florida"	"Melanostoma_annulipes"	"Nacoleia_sp2_M_PL_072"	"Pachycerina_crinicornis"	"Nacoleia_sp1_M_PL_072"	"Orchisia_costata"	"Ceratitis_roas"	"Chrysomya_megacephala"	"Diptera_sp1_M_PL_072"	"Diptera_sp2_M_PL_072"	"Eristalinus_flaveolus"	"Graphomya_maculata"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_072"	"Homoneura_sp2_M_PL_072"	"Limnophora_quaterna"	"Lygistorrhina_sp1_M_PL_072"	"Orthellia_albigena"	"Paragus_borbonicus"	"Phorinia_sp1_M_PL_072"	"Sapromyza_sp1_M_PL_072"	"Technomyrmex_albipes"	"Unidentified_sp1_M_PL_072"
"Stomoxys_calcitrans"	0.0253400956821494	7.25302188293244e-05	0.0252443124722815	6.70195601220561e-06	0.0252180658467989	0.0251283948340297	0	0.000134039120244112	0.000134819529019478	0.000362862674390905	1.00151570165861	0.000364313278767491	0.000448594747727878	0.0002309443541246	0.000970982085777214	0.000448594747727878	0.000839063765510909	0.000448594747727878	0.000678088497475891	1.45060437658649e-06	0.000544719572833	0.000315225823084987	0.000133368924642892	0	0.000229493749748013	0.000133368924642891	0.000229493749748013	0.000133368924642891	0.000229493749748013	0.000133368924642891	0.000133368924642891	0.000229493749748013	0.000133368924642891	0.000133368924642891	0.000133368924642891	0.000133368924642891	0.000229493749748013	0.000315225823084987
"Stomorhina_lunata"	0.0336707266825513	0.0335638735975956	0.0336413437965955	8.90524376687419e-06	7.05008195870647e-05	5.47508700045671e-05	0	0.000178104875337484	0.00084849182291271	0.000483044749111665	0.000485751038356655	1.00115432222106	0.000178095611205635	0.000977107870102782	0.000179039379960949	0.000178095611205634	0.000673102500952066	0.000178095611205634	0.000483926009356503	0.000671277471951914	0.000306711658395707	8.81260244838308e-07	0.000177214350960796	0	0.000305830398150868	0.000177214350960796	0.000305830398150868	0.000177214350960796	0.000305830398150868	0.000177214350960796	0.000177214350960796	0.000305830398150869	0.000177214350960796	0.000177214350960796	0.000177214350960796	0.000177214350960796	0.000305830398150869	8.81260244838308e-07
"Stomoxys_niger"	0.0504879508160406	2.24113601382353e-05	0.000106604594707325	1.33530681872628e-05	0.0503439231928407	3.58579781868147e-05	0	0.000267061363745256	0.000266174284129294	0.000266695189605687	0.000897189495455757	0.000267143416808452	1.00089502509684	1.4173598819222e-06	0.00026692132286609	0.000895025096837038	1.6434931423252e-06	0.000895025096837038	0.000895994229516196	4.48227202764706e-07	0.000630268172589667	0.000629299039910509	0.00026572605692653	0	9.69132679157498e-07	0.00026572605692653	9.69132679157498e-07	0.00026572605692653	9.69132679157498e-07	0.00026572605692653	0.00026572605692653	9.69132679157499e-07	0.00026572605692653	0.00026572605692653	0.00026572605692653	0.00026572605692653	9.69132679157498e-07	0.000629299039910509
"Musca_domestica"	0.000150159130698119	0.0503235361572706	0.0504240847874018	3.97141313668656e-08	5.01638934177263e-05	6.21173271814822e-05	0	7.94282627337312e-07	0.00100726103435961	0.000459191082008762	0.0004618887082492	0.00146566180515417	1.4173598819222e-06	1.00146487149394	2.8608887869167e-06	1.4173598819222e-06	0.00100854130071813	1.4173598819222e-06	0.000459818130676483	0.00100647072314541	0.000459027819462283	6.27048667721578e-07	7.90311214200626e-07	0	0.000458400770794561	7.90311214200626e-07	0.000458400770794561	7.90311214200625e-07	0.000458400770794561	7.90311214200626e-07	7.90311214200625e-07	0.000458400770794562	7.90311214200626e-07	7.90311214200626e-07	7.90311214200626e-07	7.90311214200626e-07	0.000458400770794562	6.27048667721578e-07
"Ophyra_capensis"	0.0504826544193561	0.000106521628633356	8.03501835674528e-05	1.33516673946988e-05	9.78513369267273e-05	0.0502293717742226	0	0.000267033347893976	0.000267828613727173	0.000266428637368756	0.00194196417155443	0.000268559069941423	0.00026692132286609	2.8608887869167e-06	1.00194001057363	0.00026692132286609	0.00167644282504675	0.00026692132286609	0.000267651779080339	2.13043257266713e-06	1.95359792583366e-06	1.22314171158409e-06	0.000265698181154506	0	7.30456214249571e-07	0.000265698181154506	7.30456214249572e-07	0.000265698181154506	7.30456214249571e-07	0.000265698181154506	0.000265698181154506	7.30456214249572e-07	0.000265698181154506	0.000265698181154506	0.000265698181154506	0.000265698181154506	7.30456214249572e-07	1.22314171158409e-06
"Dysauxes_florida"	0.0504879508160407	2.24113601382353e-05	0.000106604594707325	1.33530681872628e-05	0.0503439231928407	3.58579781868147e-05	0	0.000267061363745256	0.000266174284129294	0.000266695189605687	0.000897189495455758	0.000267143416808452	0.000895025096837039	1.4173598819222e-06	0.00026692132286609	1.00089502509684	1.6434931423252e-06	0.000895025096837038	0.000895994229516196	4.48227202764706e-07	0.000630268172589667	0.000629299039910509	0.00026572605692653	0	9.69132679157498e-07	0.00026572605692653	9.69132679157498e-07	0.000265726056926529	9.69132679157498e-07	0.00026572605692653	0.000265726056926529	9.69132679157499e-07	0.00026572605692653	0.00026572605692653	0.00026572605692653	0.00026572605692653	9.69132679157498e-07	0.00062929903991051
"Melanostoma_annulipes"	0.000211365634894608	0.050369381858771	0.000126902989697965	5.59020457272172e-08	4.24833945882859e-05	0.0502599112301035	0	1.11804091454434e-06	0.00100850008788539	2.26611425268039e-06	0.00167812753102182	0.0010096537514281	1.6434931423252e-06	0.00100854130071813	0.00167644282504676	1.6434931423252e-06	1.00268271801151	1.64349314232519e-06	2.79715668503396e-06	0.00100738763717542	1.68470597506234e-06	5.31042432353573e-07	1.11245070997162e-06	0	1.15366354270877e-06	1.11245070997162e-06	1.15366354270877e-06	1.11245070997162e-06	1.15366354270877e-06	1.11245070997162e-06	1.11245070997162e-06	1.15366354270877e-06	1.11245070997162e-06	1.11245070997162e-06	1.11245070997162e-06	1.11245070997162e-06	1.15366354270877e-06	5.31042432353573e-07
"Nacoleia_sp2_M_PL_072"	0.0504879508160406	2.24113601382353e-05	0.000106604594707325	1.33530681872628e-05	0.0503439231928407	3.58579781868147e-05	0	0.000267061363745256	0.000266174284129295	0.000266695189605687	0.000897189495455757	0.000267143416808452	0.000895025096837039	1.4173598819222e-06	0.00026692132286609	0.000895025096837039	1.6434931423252e-06	1.00089502509684	0.000895994229516196	4.48227202764706e-07	0.000630268172589667	0.000629299039910509	0.00026572605692653	0	9.69132679157498e-07	0.00026572605692653	9.69132679157498e-07	0.000265726056926529	9.69132679157497e-07	0.00026572605692653	0.000265726056926529	9.69132679157499e-07	0.00026572605692653	0.00026572605692653	0.00026572605692653	0.00026572605692653	9.69132679157498e-07	0.00062929903991051
"Pachycerina_crinicornis"	0.0337023118920477	4.05420320988396e-05	0.0336308037789914	8.91359743243788e-06	0.0335959117950893	3.16179144413755e-05	0	0.000178271948648758	0.000178191429547491	0.000483115168714526	0.000904117996634523	0.000483926009356503	0.000597329486344131	0.000306545420450989	0.000178434519386893	0.000597329486344131	1.86477112335598e-06	0.000597329486344131	1.00090306406615	8.10840641976792e-07	0.000725683477247629	0.000419948897438617	0.000177380588905514	0	0.000305734579809012	0.000177380588905514	0.000305734579809012	0.000177380588905514	0.000305734579809012	0.000177380588905514	0.000177380588905514	0.000305734579809013	0.000177380588905514	0.000177380588905514	0.000177380588905514	0.000177380588905514	0.000305734579809012	0.000419948897438617
"Nacoleia_sp1_M_PL_072"	0.000169284217334549	0.100570268938521	0.000168967427244106	4.47723399456623e-08	4.38787248858471e-07	0.000101096867412467	0	8.95446798913246e-07	0.00201229634833534	2.42703708531965e-06	5.80241750634595e-06	0.00201383241585574	8.96454405529412e-07	0.00201294144629082	4.26086514533426e-06	8.96454405529412e-07	0.00201477527435084	8.96454405529412e-07	2.43252192593037e-06	1.00201140537877	1.54155236101169e-06	5.48484061073088e-09	8.90969564918681e-07	0	1.53606752040096e-06	8.90969564918681e-07	1.53606752040096e-06	8.9096956491868e-07	1.53606752040096e-06	8.90969564918681e-07	8.9096956491868e-07	1.53606752040096e-06	8.90969564918681e-07	8.90969564918681e-07	8.90969564918681e-07	8.90969564918681e-07	1.53606752040096e-06	5.48484061073088e-09
"Orchisia_costata"	0.000197536944942662	3.85388090252924e-05	0.0504082747609955	5.22446297124206e-08	0.0503382803566712	2.74178938366948e-05	0	1.04489259424841e-06	1.81044431178302e-06	0.000459296711413054	0.001089439145666	0.00046006748759356	0.000630268172589667	0.000459027819462283	1.95359792583366e-06	0.000630268172589667	1.68470597506234e-06	0.000630268172589667	0.00108852521587144	7.70776180505847e-07	1.00108748554774	0.00062922850445839	1.03966813127717e-06	0	0.000458257043281777	1.03966813127717e-06	0.000458257043281777	1.03966813127717e-06	0.000458257043281777	1.03966813127717e-06	1.03966813127717e-06	0.000458257043281778	1.03966813127717e-06	1.03966813127717e-06	1.03966813127717e-06	1.03966813127717e-06	0.000458257043281777	0.000629228504458389
"Ceratitis_roas"	0.000264039845823636	2.74242030536544e-07	0.000137347374431567	6.98333366367723e-08	0.100576671713756	3.16980007228924e-05	0	1.39666673273545e-06	1.3951682396825e-06	2.6382958939042e-06	0.00126090329233995	2.64378073451493e-06	0.00125859807982102	1.25409733544316e-06	2.44628342316818e-06	0.00125859807982102	1.06208486470715e-06	0.00125859807982102	0.00125984669231585	5.48484061073088e-09	0.00125845700891678	1.00125720839642	1.38968339907177e-06	0	1.24861249483243e-06	1.38968339907177e-06	1.24861249483243e-06	1.38968339907177e-06	1.24861249483243e-06	1.38968339907177e-06	1.38968339907177e-06	1.24861249483243e-06	1.38968339907177e-06	1.38968339907177e-06	1.38968339907177e-06	1.38968339907177e-06	1.24861249483243e-06	0.00125720839642195
"Chrysomya_megacephala"	0.100711861786258	4.4548478245934e-05	7.58618149830827e-05	2.66363030378888e-05	0.000111174671925742	4.0017955650737e-05	0	0.000532726060757777	0.000530953400018906	0.000530752083317471	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994325e-06	0.000531452113853059	0.000532141766716542	8.9096956491868e-07	2.07933626255434e-06	1.38968339907177e-06	1.00053006243045	0	6.8965286348257e-07	0.000530062430453988	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	0.000530062430453988	0.000530062430453987	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	0.000530062430453988	0.000530062430453988	6.8965286348257e-07	1.38968339907177e-06
"Diptera_sp1_M_PL_072"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp2_M_PL_072"	0.000131034044061689	7.68033760200482e-05	0.100679202147559	3.46559227880689e-08	9.9888999586594e-05	2.31377869504972e-05	0	6.93118455761378e-07	2.22572038388354e-06	0.000915955126932204	0.000917974998992054	0.000917491194452606	1.938265358315e-06	0.000916801541589123	1.46091242849914e-06	1.938265358315e-06	2.30732708541754e-06	1.938265358315e-06	0.000917203739427037	1.53606752040096e-06	0.000916514086563555	1.24861249483243e-06	6.8965286348257e-07	0	1.00091526547407	6.89652863482571e-07	0.000915265474068722	6.8965286348257e-07	0.000915265474068722	6.89652863482571e-07	6.8965286348257e-07	0.000915265474068723	6.89652863482571e-07	6.89652863482571e-07	6.8965286348257e-07	6.8965286348257e-07	0.000915265474068722	1.24861249483243e-06
"Eristalinus_flaveolus"	0.100711861786258	4.4548478245934e-05	7.58618149830827e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309011	0.000531452113853059	2.22490141994324e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453987	0	6.8965286348257e-07	1.00053006243045	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	0.000530062430453988	0.000530062430453987	6.89652863482571e-07	0.000530062430453988	0.000530062430453987	0.000530062430453987	0.000530062430453987	6.8965286348257e-07	1.38968339907177e-06
"Graphomya_maculata"	0.000131034044061689	7.68033760200482e-05	0.100679202147559	3.46559227880689e-08	9.98889995865941e-05	2.31377869504972e-05	0	6.93118455761378e-07	2.22572038388353e-06	0.000915955126932205	0.000917974998992053	0.000917491194452606	1.938265358315e-06	0.000916801541589123	1.46091242849914e-06	1.938265358315e-06	2.30732708541753e-06	1.938265358315e-06	0.000917203739427037	1.53606752040096e-06	0.000916514086563555	1.24861249483243e-06	6.89652863482571e-07	0	0.000915265474068722	6.89652863482571e-07	1.00091526547407	6.8965286348257e-07	0.000915265474068722	6.89652863482571e-07	6.8965286348257e-07	0.000915265474068723	6.89652863482571e-07	6.89652863482571e-07	6.89652863482571e-07	6.89652863482571e-07	0.000915265474068722	1.24861249483243e-06
"Henotesia_narcissus"	0.100711861786258	4.4548478245934e-05	7.58618149830828e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994325e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453988	0	6.8965286348257e-07	0.000530062430453988	6.8965286348257e-07	1.00053006243045	6.8965286348257e-07	0.000530062430453988	0.000530062430453987	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	0.000530062430453988	0.000530062430453988	6.8965286348257e-07	1.38968339907177e-06
"Homoneura_sp1_M_PL_072"	0.000131034044061688	7.68033760200482e-05	0.100679202147559	3.46559227880689e-08	9.98889995865941e-05	2.31377869504972e-05	0	6.93118455761377e-07	2.22572038388353e-06	0.000915955126932205	0.000917974998992054	0.000917491194452605	1.938265358315e-06	0.000916801541589123	1.46091242849914e-06	1.938265358315e-06	2.30732708541754e-06	1.938265358315e-06	0.000917203739427037	1.53606752040096e-06	0.000916514086563555	1.24861249483243e-06	6.8965286348257e-07	0	0.000915265474068722	6.8965286348257e-07	0.000915265474068722	6.8965286348257e-07	1.00091526547407	6.89652863482571e-07	6.8965286348257e-07	0.000915265474068722	6.89652863482571e-07	6.89652863482571e-07	6.8965286348257e-07	6.8965286348257e-07	0.000915265474068722	1.24861249483243e-06
"Homoneura_sp2_M_PL_072"	0.100711861786258	4.4548478245934e-05	7.58618149830828e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994325e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453987	0	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	1.00053006243045	0.000530062430453987	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	0.000530062430453987	0.000530062430453987	6.8965286348257e-07	1.38968339907177e-06
"Limnophora_quaterna"	0.100711861786258	4.4548478245934e-05	7.58618149830828e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571567	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994324e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453987	0	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	0.000530062430453987	6.8965286348257e-07	0.000530062430453987	1.00053006243045	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	0.000530062430453987	0.000530062430453988	6.8965286348257e-07	1.38968339907177e-06
"Lygistorrhina_sp1_M_PL_072"	0.000131034044061688	7.68033760200482e-05	0.100679202147559	3.46559227880689e-08	9.9888999586594e-05	2.31377869504972e-05	0	6.93118455761378e-07	2.22572038388354e-06	0.000915955126932205	0.000917974998992054	0.000917491194452605	1.938265358315e-06	0.000916801541589123	1.46091242849914e-06	1.938265358315e-06	2.30732708541753e-06	1.938265358315e-06	0.000917203739427037	1.53606752040096e-06	0.000916514086563555	1.24861249483243e-06	6.8965286348257e-07	0	0.000915265474068722	6.8965286348257e-07	0.000915265474068722	6.8965286348257e-07	0.000915265474068722	6.8965286348257e-07	6.8965286348257e-07	1.00091526547407	6.89652863482571e-07	6.89652863482571e-07	6.8965286348257e-07	6.89652863482571e-07	0.000915265474068722	1.24861249483243e-06
"Orthellia_albigena"	0.100711861786258	4.4548478245934e-05	7.58618149830827e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994324e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453988	0	6.89652863482571e-07	0.000530062430453987	6.89652863482571e-07	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	6.89652863482571e-07	1.00053006243045	0.000530062430453988	0.000530062430453988	0.000530062430453988	6.89652863482571e-07	1.38968339907177e-06
"Paragus_borbonicus"	0.100711861786258	4.4548478245934e-05	7.58618149830827e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571566	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994324e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453988	0	6.89652863482571e-07	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	1.00053006243045	0.000530062430453988	0.000530062430453988	6.89652863482571e-07	1.38968339907177e-06
"Phorinia_sp1_M_PL_072"	0.100711861786258	4.4548478245934e-05	7.58618149830827e-05	2.66363030378888e-05	0.000111174671925742	4.00179556507369e-05	0	0.000532726060757776	0.000530953400018906	0.00053075208331747	0.000533475698571567	0.000531643052882389	0.000531452113853059	1.58062242840125e-06	0.000531396362309012	0.000531452113853059	2.22490141994324e-06	0.000531452113853059	0.000532141766716542	8.90969564918681e-07	2.07933626255434e-06	1.38968339907177e-06	0.000530062430453988	0	6.89652863482571e-07	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	6.89652863482571e-07	0.000530062430453988	0.000530062430453988	1.00053006243045	0.000530062430453988	6.89652863482571e-07	1.38968339907177e-06
