"R1"	"R2"	"R3"	"R4"	"R5"	"R6"	"R7"	"R8"	"R9"	"R10"	"R11"	"R12"	"R13"	"R14"	"R15"	"R16"	"R17"	"R18"	"R19"	"R20"	"R21"	"R22"	"R23"	"R24"	"C1"	"C2"	"C3"	"C4"	"C5"	"C6"	"C7"	"C8"	"C9"	"C10"	"C11"	"C12"	"C13"	"C14"	"C15"	"C16"	"C17"	"C18"	"C19"	"C20"	"C21"	"C22"	"C23"	"C24"	"C25"	"C26"
"R11"	0.000107200998015933	0.000219117737425725	0.000219117737425725	0.000296153256582933	0.000276656729125801	0.00027697474430834	0.000429616871012261	0.000429348985872849	0.000429682559703759	0.000434844360072049	1.00051234901155	0.000513323714472004	0.000513349876443109	0.000513602126951331	0.000513641729654544	0.000440312659908686	0.000362385285516677	0.000514830531151698	0.00051595640092723	0.00051618405667927	0.000516396401822805	0.000516600413460626	0.000516560802088463	0.000516803110834666	4.05394748079487e-06	6.12034913463738e-06	1.05162793162002e-05	1.06172571767501e-05	1.28615356840513e-05	1.58899505731789e-05	1.52774375874958e-05	1.83058524766234e-05	1.60066261119705e-05	1.60772716475639e-05	1.93846996961888e-05	2.14509429045426e-05	2.27025457400094e-05	2.91853211434934e-05	0.0125500975109024	2.01861192833015e-05	0.0125566967039929	4.77022773808934e-05	5.33718129455938e-05	0.012562130817974	6.98551752079669e-05	0.012581737481288	0.012581737481288	0.0125872154247237	0.0125883447138161	0.0125925754746245
"R12"	7.81253952363279e-05	0.000159694152114583	0.000159694152114583	0.000318310681758772	0.000247182692181037	0.000247498340460378	0.000415630436232742	0.000358505298480074	0.000415674571328928	0.000510372918140319	0.000373326337797822	1.00056753701568	0.000476617972929813	0.000476876401677863	0.000567852663963102	0.000366849087207312	0.000367101942229278	0.000569131080286099	0.000570339774207311	0.000570575999924004	0.000570810723027783	0.000571036233816357	0.000571005937459397	0.000571260292752455	4.48117872196242e-06	6.76532365722784e-06	1.16244668869045e-05	1.17361551889677e-05	1.42169204060286e-05	1.75647502900645e-05	1.66642666875572e-05	2.0012096571593e-05	1.6837271028938e-05	1.66921637913424e-05	2.03484234446648e-05	2.26324471945024e-05	2.32585873244487e-05	0.00912346910332889	0.00914151024013279	2.17210546523919e-05	0.0091462556069508	4.73472419011376e-05	0.00914708365581672	0.00915328628096299	0.00916134280075931	0.00917000173378465	0.00917000173378466	0.00917399408758752	0.00917335306189564	0.00917790035734934
"R13"	7.81349374529485e-05	0.000159713655669536	0.000159713655669536	0.000318327212549885	0.000247212881669926	0.00030815361738213	0.000415644888098632	0.00041916186507225	0.000476325793528551	0.000419449143529521	0.000373345364685897	0.000476617972929813	1.00053726233852	0.000537527284759603	0.000537558708642017	0.00042750649468738	0.000427742227843645	0.00053880468020306	0.000539985150475496	0.000540224626815457	0.000540446861449081	0.000540660374509141	0.000540617852837304	0.000540872512024328	4.24275030375048e-06	6.40539180178704e-06	1.10060564497761e-05	1.11117316811984e-05	1.34605344064829e-05	1.66299737017951e-05	1.63121492587739e-05	1.9481588554086e-05	1.65141522256785e-05	1.69112891212627e-05	2.03727349619324e-05	2.25352063732816e-05	2.38451611176328e-05	2.96370117054387e-05	0.00914048174946176	2.07864225827814e-05	0.0091470127040468	0.00914111035683056	0.00914622855300811	0.00915270110927075	0.00916246193411219	0.00917112159256251	0.00917112159256251	0.00917511443395425	0.00917447364921904	0.0091790211808269
"R14"	7.1661274909188e-05	0.000146481004523221	0.000146481004523221	0.000291941373623394	0.000226730714644234	0.000282622367061059	0.000381221175224623	0.000384421912129015	0.000436845533289069	0.000384708312134198	0.000342401417967554	0.000437136701538041	0.00049273334436297	1.00058561750751	0.000493028353954866	0.000484892224410059	0.000485144251975476	0.000494350312720635	0.000588235596805235	0.000588500257722437	0.000588742351655424	0.000588974945167096	0.000588932122709957	0.00058920604044557	4.62190556947663e-06	6.97780535014502e-06	1.19895952547489e-05	1.21046966493391e-05	1.46633934220454e-05	1.75713364380491e-05	1.78976884352152e-05	2.0805631451219e-05	1.81269093106887e-05	1.8687406156562e-05	2.19134188490224e-05	2.42691473398622e-05	0.00835957468355314	2.95009591896639e-05	0.00838317166108501	2.13835481902954e-05	0.00838854230461485	0.00838374786252379	0.00838777938560867	0.00839309646289931	0.00840333056370719	0.00841127260654486	0.00841127260654487	0.00841493463165795	0.00841434710435164	0.0084185176954034
"R15"	7.16655063029642e-05	0.00014648965456564	0.00014648965456564	0.000291970283845306	0.000226744103628989	0.000282628443623654	0.000381257230548449	0.000384440182585169	0.000436871038588311	0.000468101471562497	0.000342427819769696	0.000520531608632844	0.000492762149588516	0.000493028353954866	1.00057641594863	0.000392227993824905	0.000392481650302991	0.000577716709654428	0.000578951445083645	0.000579195152585364	0.000579433420799338	0.000579662337709374	0.000579628160053121	0.000579889780606886	4.54885795023897e-06	6.86750730107646e-06	1.18000530149231e-05	1.19134106987266e-05	1.4431650492576e-05	1.78299840787786e-05	1.70481948279293e-05	2.04465284141318e-05	1.72332790198968e-05	1.72182258775971e-05	2.09296443012401e-05	2.32481569414526e-05	2.39583929715406e-05	0.00836537990389933	0.00838366665003076	2.1642556384263e-05	0.00838882193125543	0.00838265099919978	0.00838893696050262	0.00839487232149867	0.00840382676420266	0.00841176935331392	0.00841176935331392	0.00841543159467807	0.00841484386593828	0.00841901486999321
"R16"	6.14564819979238e-05	0.00012561601979538	0.00012561601979538	0.000163653947135743	0.000194434507707726	0.000242391362466185	0.000240296866566841	0.000287648982354938	0.000287950039546378	0.00024327638994439	0.000251607234233535	0.000288238568520031	0.000335897960111513	0.000415621906637194	0.00033619542327849	1.00078919168249	0.000642797644983311	0.000506505847567915	0.000689577281361773	0.000791991421754933	0.000792300795485367	0.000792601895186007	0.000703246797728006	0.000792895024357929	5.86258343844252e-06	9.03299101918654e-06	1.57776852978608e-05	1.5468686521717e-05	1.89121274858689e-05	2.18915736480331e-05	2.31974451190909e-05	2.61768912812551e-05	0.00716740635378939	0.00716855722923461	0.00717185813039387	0.00717467111758478	0.00717515518731126	2.97463166977071e-05	0.00719218808477021	2.42945423137015e-05	0.00719394857210262	0.00719352821376886	4.81691506304108e-05	5.02250232290517e-05	0.00720656278561586	0.00721284827653866	0.00721284827653866	0.00721598867703355	0.00721672358760293	0.00721906150113344
"R17"	5.73834313902106e-05	0.000117293479057351	0.000117293479057351	0.000194530843372242	0.000181556504786459	0.000226333734060715	0.000224444870392893	0.000226926946639606	0.000268906347838166	0.000268906080716048	0.000193272152275561	0.000269208090968137	0.000313677633752006	0.000388115401580381	0.000313985320242393	0.00059994446865109	1.00082056629526	0.000556463438214846	0.000727495049734359	0.00082311274618301	0.000823436018827047	0.000823750213930697	0.000740350797534725	0.000824056756543385	6.13085225376731e-06	9.42585310949009e-06	1.64355875916304e-05	1.61636322018802e-05	1.97423832722411e-05	2.30156976146814e-05	0.00669187949190732	0.00669515280624975	2.40277009054632e-05	0.00669285801385993	0.00669647672069284	0.00669943812388298	0.00669939910455371	3.07686490387237e-05	0.00671569288707593	2.52601463186103e-05	4.8321640334219e-05	0.00671658439113841	0.00671670419176974	4.95043955563323e-05	0.00672977020072564	0.00673511843960552	0.00673511843960552	0.00673805077658195	0.00673814093610329	0.00674091994815146
"R18"	5.0710362162859e-05	0.000103655771433818	0.000103655771433818	0.000206577102858252	0.000160443651832105	0.000199982394932461	0.000343425390042083	0.000272001057364097	0.00030909479352632	0.000331170713756269	0.000242273191130211	0.000368261287243946	0.000348638322484333	0.000348953161920448	0.000407800030344302	0.000417122462702989	0.00049099715136604	1.00077947184208	0.000781058991997914	0.000781368465120199	0.000781684016950871	0.000781983027172566	0.000708405995250765	0.000782275145899673	5.84237454215565e-06	8.97030665084591e-06	1.5624577584316e-05	1.57775915335863e-05	1.91748457297611e-05	0.00590611291538908	2.24481600722013e-05	0.00590938622973152	2.21542918919253e-05	2.18773380889205e-05	0.00590953205191268	0.00591236567589368	2.83355492503693e-05	0.00591617078599688	0.00593152934370193	0.0059095471692895	0.00593449175802832	0.00593081146505335	0.00593499778595572	0.00593777512047312	0.00594653041830864	0.00595215022748362	0.00595215022748362	0.00595474162176946	0.0059543260384082	0.00595727713987761
"R19"	3.92739495431254e-05	8.02788880926341e-05	8.02788880926341e-05	0.000159974399323211	0.000124259728455978	0.000154881538670675	0.000265930038932379	0.000210644027051797	0.000239367062048276	0.000256448954894964	0.000187620509428084	0.000285169887103656	0.000269992575237748	0.000320855780075583	0.000315791697318352	0.000438821906321128	0.000496019352091608	0.000603545584725661	1.00095247088503	0.000861910592872952	0.000953207112113131	0.000953576122351134	0.000896751698751317	0.00095393892248367	7.25600265071169e-06	1.10703071401162e-05	1.87894408009048e-05	0.00456482596200891	0.00456857339936923	0.00457212366751467	0.00457188019504984	0.00457543046319528	0.00457170784155723	2.52306786695236e-05	0.00457497789858829	0.00457856490538329	0.00457768843540514	0.0045799122080604	0.00459382697842087	0.00457478296790399	0.00459534915339058	0.00459327153220448	0.00459568559943658	0.00459706454931328	0.0046054441196979	0.00460979634826807	0.00460979634826807	0.00461180332047038	0.00461148166938578	0.00461376701794754
"R20"	3.75845596788142e-05	7.6825648442287e-05	7.6825648442287e-05	0.000153085193776741	0.000118914629457504	0.000148219230842736	0.000254469795295208	0.000201575431143	0.000229060156327291	0.000245401275246646	0.000179542280584094	0.000272884173876697	0.000258368299781306	0.00030704361272475	0.000302188775261929	0.000482081734981264	0.000536812660554137	0.000577533213349712	0.000824436219269781	1.00097389493636	0.000974277673627157	0.000974655338149454	0.000920302709971599	0.000975026903865268	7.43131431629128e-06	1.13299356688891e-05	0.00436744983874246	1.91368633359861e-05	0.00437119727610277	0.00437459453029894	0.00437477602717313	0.0043781732813693	0.00437464071706692	0.00437447203077697	0.00437793551149358	0.00438161672233346	0.00438077816490999	0.00438204754806233	0.00439622151810213	0.0043771392282519	0.00439726378080822	0.00439569020778474	0.00439755602948657	0.00439846128393621	0.00440733852553784	0.0044115034452562	0.0044115034452562	0.00441342408646726	0.00441311638311153	0.0044153033144512
"R21"	3.60333532327857e-05	7.36548665547388e-05	7.36548665547389e-05	0.000146766995663617	0.00011400673266918	0.000142101861681115	0.000243967209453074	0.000193255922637527	0.000219606286606345	0.000235272968615456	0.000172132133940935	0.000261621581387734	0.000247704811497496	0.000294371175827712	0.000289716710399669	0.000462175464033131	0.000514647511766905	0.0005536928453402	0.000873773186103703	0.000933682770559359	1.00101741732995	0.00101781234220754	0.000965739876201972	0.00101820129812472	7.77911834374913e-06	1.18503677125793e-05	0.00418681576356082	0.00418672796955451	0.00419078745986129	0.00419404447659858	0.00419421844327307	0.00419747546001036	0.00419408871317581	0.00419354800028712	0.00419691375382008	0.00420077671332489	0.00419997278971949	0.00420118989021736	0.00421477873367252	0.00419648414869312	0.00421577804356448	0.0042142693517903	0.00421605823501095	0.00421692619130274	0.00422543691516138	0.00422942993849951	0.00422942993849951	0.00423127131016338	0.00423097630645839	0.00423307297782501
"R22"	3.4605685128046e-05	7.0736606268005e-05	7.0736606268005e-05	0.000140951979588526	0.000109489701603444	0.000136471680824746	0.000234301050447432	0.000185598980872843	0.000210905324230577	0.000225951281354242	0.0001653121323074	0.000251255942879197	0.000237890564784022	0.000282707973680206	0.0002782379221005	0.000443857061304164	0.000494250128358418	0.000531748458477345	0.000839146987668998	0.000896682911097498	0.000977099848519234	1.00111086522576	0.0010609149289106	0.00111129111857646	8.51785632555189e-06	0.00401296131722859	0.00402093118795002	0.00402084687108683	0.00402474549243943	0.00402787342454811	0.00402804049329515	0.00403116842540384	0.00402791590002017	0.00402739659638649	0.00403009517326894	0.00403433883298459	0.00403356680065656	0.00403473573164776	0.00404778608301678	0.00403021643505259	0.00404874584399288	0.00404729688319537	0.00404901493723738	0.00404984854893408	0.00405802197951712	0.00406185679632766	0.00406185679632766	0.00406362521148436	0.00406334189603236	0.00406535549574076
"R23"	3.46017462490759e-05	7.07285553132359e-05	7.07285553132359e-05	0.000140942228600317	0.000109477239758525	0.000136456144101888	0.000234291373641531	0.000185583994691463	0.000210889688640414	0.000225938749635123	0.000165299456668308	0.000251242612482135	0.000237871855248414	0.000282687418900779	0.000278221516825498	0.000393818206727683	0.000444210478520835	0.00048171607677052	0.000789141494901158	0.000846678493173871	0.000927110281153893	0.0010609149289106	1.00126104928722	0.00126140971755989	0.00400989577298566	0.0040141394327013	0.00402168360304599	0.00402158939900111	0.004025270609841	0.004028104233822	0.00402823201303114	0.00403106563701214	0.00402808359703191	0.00402745799342704	2.88344270541647e-05	0.00403387862420305	0.00403340072871289	0.0040349661577084	0.0040473249912	0.00403044714755842	0.00404861805552179	0.00404683565150449	0.00404891103183213	0.0040500779162358	0.00405756005755831	0.0040613945146495	0.0040613945146495	0.00406316272853233	0.0040628793554362	0.00406489281584478
"R24"	3.32877529114213e-05	6.80426543364759e-05	6.80426543364759e-05	0.000135583927711335	0.000105319866369874	0.000131274256639321	0.000225377869515445	0.000178530580565283	0.000202873150767748	0.00021734609454142	0.000159016341795282	0.000241687046933731	0.000228830678164139	0.000271941249436417	0.000267641437203178	0.00042694347465427	0.000475417359544261	0.00051148759539594	0.000807179088255413	0.000862523799573122	0.000939878121345898	0.00106854915247737	0.0012128939591922	1.00126134198934	0.00385585673733425	0.00386013093394416	0.0038677971962595	0.0038677160886388	0.00387146619211521	0.00387447494267636	0.00387463564117884	0.00387764439173999	0.00387451578836274	0.00387401624157066	0.00387584241215075	0.00388069398798752	0.003879951414505	0.00388107590390393	0.00389362910945857	0.00387672872137152	0.00389455238276974	0.00389315854041707	0.00389481123239444	0.00389561316072065	0.00390347517938895	0.0039071639500198	0.0039071639500198	0.00390886501637821	0.00390859249077077	0.00391052940402379
"C1"	3.39447495802486e-06	6.93856048248559e-06	6.93856048248559e-06	1.38263078155826e-05	1.073985530642e-05	1.33865200370605e-05	2.29834621578488e-05	1.82057287628373e-05	2.06881419704081e-05	2.21642422088272e-05	1.62157899231795e-05	2.46464829707933e-05	2.33351266706276e-05	2.77314334168598e-05	2.72931477014338e-05	4.10380840690976e-05	4.59813919032548e-05	4.9660183608323e-05	7.98160291578286e-05	8.54601146373496e-05	9.33494201249896e-05	0.000106473204069399	0.0501236971623207	0.0501261375853452	1.00039328762552	0.000393713518332273	0.000394474039965275	0.000394465274381996	0.000394836840097811	0.000395128958824918	0.000395143382710499	0.000395435501437606	0.000395129969269732	0.000395073711749885	0.000195233841960246	0.000395728630609529	0.000395667607160895	0.000395802103080617	0.000397047705032928	0.000395358793446497	0.000397158521914576	0.000396999709596078	0.000397186113211328	0.000397284553847822	0.000398051761847363	0.000398427923233465	0.000398427923233465	0.000398601387245527	0.000398573592310348	0.000398771110993428
"C2"	3.41650614295144e-06	6.98359386392389e-06	6.98359386392389e-06	1.39159378633393e-05	1.08095602577281e-05	1.34734027188652e-05	2.31323431201469e-05	1.83237852043196e-05	2.08222721212913e-05	2.23078708510262e-05	1.63209310256997e-05	2.48061867431688e-05	2.34864366065525e-05	2.79112214005801e-05	2.74700292043059e-05	4.21539580895372e-05	4.71292655474505e-05	5.08317376881268e-05	8.11822523608523e-05	8.68628401281497e-05	9.48029417006342e-05	0.0334413443102383	0.0334511619391775	0.0334544680941827	0.000262475678888182	1.00039624105613	0.000397013732908517	0.000397005078624225	0.000397382743146521	0.000397681753368216	0.000397696938250171	0.000397995948471865	0.000397683842847161	0.000397629027712806	0.000264492400415795	0.000398297048172505	0.000398230631462482	0.000398359259775336	0.000399624672789178	0.000397913076799417	0.000399730542742813	0.000399576369170564	0.000399757906715465	0.000399851320863018	0.000400635240548813	0.000401013842033232	0.000401013842033232	0.00040118843187983	0.000401160458074644	0.000401359257186977
"C3"	3.52226194400286e-06	7.19976661829485e-06	7.19976661829485e-06	1.43466065068107e-05	1.11441633971705e-05	1.38904634817961e-05	2.38481459670538e-05	1.88908981982023e-05	2.14666921314475e-05	2.29982073878577e-05	1.68260469059204e-05	2.55738271511899e-05	2.42133241895075e-05	2.87750286113973e-05	2.83201272358155e-05	4.41775188340102e-05	4.93067627748911e-05	5.31235637866743e-05	8.26735395239811e-05	0.0200902692582153	0.0200967156650919	0.0201046559397501	0.02010841801523	0.0201125454205494	0.00015778961598611	0.00023820823974511	1.00040929355179	0.000322320343832345	0.000409669340607194	0.00040998183215888	0.000409998052359026	0.000410310543910713	0.000409984894313151	0.000409937817248966	0.00033019242555575	0.00041062609761667	0.000410553397970079	0.000410680304630795	0.000411994808709	0.000410220313618551	0.000412099162133142	0.00041194501269384	0.000412127029319229	0.00041221854202259	0.000413036653143272	0.000413426972895054	0.000413426972895054	0.000413606967060511	0.000413578128636185	0.000413783080157711
