"Ageratina_dendroides"	"Axinaea_sp._JH2631"	"Baccharis_genistelloides"	"Baccharis_latifolia"	"Baccharis_sp."	"Begonia_parviflora"	"Boehmeria_sp."	"Cavendishia_sp."	"Clethra_revoluta"	"Erato_polymnioides"	"Ericaceae_sp._indet."	"Faramea_cf._uniflora"	"Fuchsia_lehmannii"	"Gaultheria_erecta"	"Heliocarpus_americanus"	"Hyptis_sp."	"Lichen_sp._indet."	"Melastomataceae_sp._indet."	"Miconia_sp."	"Monochaetum"	"Monochaetum_lineatum"	"Munnozia_hastifolia"	"Myrica_pubescens"	"Paullinia_grandifolia"	"Piper_carpunya"	"Piper_parareolatum"	"Piper_sp._Type_1"	"Piper_sp._Type_3"	"Piper_sp._Type_8"	"Pteridium"	"Pteridium_arachnoideum"	"Saurauia_sp._JH1604"	"Saurauia_sp."	"Sida_rhombifolia"	"Siparuna_aspera"	"Solanum_nutans"	"Solanum_sp."	"Stemodia_suffruticosa"	"Sticherus_sp."	"Tabebuia_chrysantha"	"Tapirira_guianensis"	"Tibouchina_laxa"	"Tibouchina_lepidota"	"Urticaceae_sp._indet."	"Viburnum_stipitatum"	"Pero_maculicosta"	"Bryoptera_sp._2166"	"Glena_sp._nr._juga"	"Glena_sp._2167"	"Iridopsis_scolancala"	"Iridopsis_sp._nr._subnigrata"	"Melanolophia_atigrada"	"Melanolophia_corza"	"Melanolophia_reducta_meridiana"	"Oenoptila_sp._nr._nigriceps"	"Physocleora_curvifera"	"Apiciopsis_sp._2168"	"Callipseustes_sp._2169"	"Mychonia_corticinaria"	"Mychonia_violacea"	"Cargolia_arana"	"Ischnopteris_brehmi"	"Rucana_bisecta"	"Bonatea_duciata"	"Bonatea_viridilinea"	"Nephodia_admirationis"	"Nephodia_sp._nr._astychiodes"	"Isochromodes_brumosa"	"Isochromodes_duplicata"	"Isochromodes_fraterna"	"Isochromodes_polvoreata"	"Isochromodes_sp._106"	"Mesedra_sp._nr._confinis"	"Mesedra_sp._180"	"Perusia_praecisaria"	"Certima_sp._97"	"Eustenophasma_fuscata"	"Microxydia_colorata"	"Microxydia_sp._nr._ruficomma"	"Nematocampa_sp._nr._falsa"	"Pantherodes_conglomerata"	"Phyllodonta_flabellaria"	"Phyllodonta_semicava"	"Prochoerodes_pilosa"	"Sabulodes_bolivaria"	"Sabulodes_thermidora"	"Sabulodes_sp._nr._carbina"	"Cyclophora_costinotata"	"Cyclophora_viator"	"Erateina_radiaria"	"Erateina_siliquata"	"Perizoma_emmelesiata"	"Eois_encina"	"Eois_mucosa"	"Eois_olivacea"	"Eois_tegularia"	"Eois_sp._nr._encina"	"Eois_sp._nr._odatis"	"Eupithecia_lachaumei"	"Eupithecia_sobria"	"Euphitecia_yangana"	"Euphitecia_sp._2170"	"Psaliodes_inundulata"	"Spargania_narangilla"
"Tibouchina_laxa"	0	1.43331253548721e-09	0	0	0	0	0	0	0.00126547314009426	0	0	0	0	0	0	0	0	0	1.2714198129383e-06	0	0	0	0	3.20256879833325e-09	0	0	0	0	0	0	1.27710296880714e-06	0	0	0	0	0	0	0	1.42614597280977e-09	1.27462238173663e-06	0	1.00883042994487	1.27780885722442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38904428612212e-08	0.0252840344056264	0	0	0	0	0	4.27843791842932e-08	0	0	0	6.35709906469151e-05	0.0252207607486217	0	0	0	0	0	0	0	0	0	7.16656267743604e-11	0	6.4051375966665e-08	0	0	0	0	0	0.0252207607486217	0.0252207607486217	0	0	0	0	0	0	0	0	0	4.25700989602378e-08	0	0
"Tibouchina_lepidota"	0	1.13946906056122e-06	0	0	0	0	0	0	0.00101330242377897	0	0	0	0	0	0	0	0	0	0.00101076597319738	0	0	0	0	2.54601000805385e-06	0	0	0	0	0	0	0.00101528402499596	0	0	0	0	0	0	0	1.13377171525841e-06	0.00101331198320543	0	2.55561771444885e-06	1.00604097082733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0503020485413667	5.07290116318096e-05	0	0	0	0	0	3.40131514577524e-05	0	0	0	0.0505382986598689	6.38904428612212e-08	0	0	0	0	0	0	0	0	0	5.6973453028061e-08	0	5.09202001610769e-05	0	0	0	0	0	6.38904428612212e-08	6.38904428612212e-08	0	0	0	0	0	0	0	0	0	3.38428008331985e-05	0	0
"Urticaceae_sp._indet."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Viburnum_stipitatum"	0	0	0	0	0	0	0	0.0025315814789499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00756942862206	0	0	0	0	0	0.050631629578998	0	0	0	0	0	0	0	0	0	0	0	0.050378471431103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pero_maculicosta"	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	4.25117741672528e-05	0	0.100882990805341	0	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	0	1.00168138318009	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0.00169196861185666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0
"Bryoptera_sp._2166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Glena_sp._nr._juga"	0	0	0	0.000253582909888102	4.247619931124e-07	0	0	0	0	0	0	0	0	0	0.10075609333822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503780466691	0	0	0	0	0.00504625743057393	8.45276366293675e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.49523986224799e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Glena_sp._2167"	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Iridopsis_scolancala"	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Iridopsis_sp._nr._subnigrata"	0	0	0	0	0	0	0	0.050378471431103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050631629578998	0	0	0	0	0	1.00756942862206	0	0	0	0	0	0	0	0	0	0	0	0.0025315814789499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanolophia_atigrada"	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	4.25117741672528e-05	0	0.100882990805341	0	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	1.00168138318009	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0.00169196861185666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0
"Melanolophia_corza"	0	0	0	0.0504629990677324	8.45276366293675e-05	0	0	0	0	0	0	0	0	0	0.0504625743057393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00252312871528696	0	0	0	0	1.00420522868421	0.00168209996892441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169055273258735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Melanolophia_reducta_meridiana"	0	0	0	0.100672415225577	0.000168630511265623	0	0	0	0	0	0	0	0	0	0.000169055273258735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.45276366293675e-06	0	0	0	0	0.00336419993784882	1.00335574717419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00337261022531245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oenoptila_sp._nr._nigriceps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Physocleora_curvifera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Apiciopsis_sp._2168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Callipseustes_sp._2169"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mychonia_corticinaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mychonia_violacea"	0	0	0	0	0	0	0	0	0	0.000126472528147577	0	0	0	0	0	0	0	0	0	0	0.100629620631304	0	0.000127535322501758	0	0	0	0	0	0	0	0	0	0	0.000126472528147577	0	0	0	0	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0	0	0	1.00503148103157	0	0	0	0	0.00505890112590308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0
"Cargolia_arana"	0	1.13946906056122e-07	0	0	0	0	0	0	0.000101330242377897	0	0	0	0	0	0	0	0	0	0.000101076597319738	0	0	0	0	2.54601000805385e-07	0	0	0	0	0	0	0.000101528402499596	0	0	0	0	0	0	0	1.13377171525841e-07	0.000101331198320543	0	2.55561771444885e-07	0.100604097082733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00503020485414	5.07290116318096e-06	0	0	0	0	0	3.40131514577524e-06	0	0	0	0.00505382986598689	6.38904428612212e-09	0	0	0	0	0	0	0	0	0	5.6973453028061e-09	0	5.09202001610769e-06	0	0	0	0	0	6.38904428612212e-09	6.38904428612212e-09	0	0	0	0	0	0	0	0	0	3.38428008331985e-06	0	0
"Ischnopteris_brehmi"	0	5.69025076588422e-08	0	0	0	0	0	0	0.0502392836617421	0	0	0	0	0	0	0	0	0	5.04753665736506e-05	0	0	0	0	1.2714198129383e-07	0	0	0	0	0	0	5.07009878616433e-05	0	0	0	0	0	0	0	5.6617995120548e-08	5.06025085549444e-05	0	0.0505680688112528	5.07290116318096e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.53645058159048e-06	1.00377616590337	0	0	0	0	0	1.69853985361644e-06	0	0	0	0.00252376832868253	0.00126420172028132	0	0	0	0	0	0	0	0	0	2.84512538294211e-09	0	2.5428396258766e-06	0	0	0	0	0	0.00126420172028132	0.00126420172028132	0	0	0	0	0	0	0	0	0	1.69003292872144e-06	0	0
"Rucana_bisecta"	0	0	0	0	0	0	0	0.00025315814789499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100756942862206	0	0	0	0	0	0.0050631629578998	0	0	0	0	0	0	0	0	0	0	0	1.00503784714311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bonatea_duciata"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Bonatea_viridilinea"	0	0	0	0	0	0	0	0	0	0.0251680331013678	0	0	0	0	0	0	0	0	0	0	0.0252945056295154	0	0.0253795291778499	0	0	0	0	0	0	0	0	0	0	0.0251680331013678	0	0	0	0	0	0	0	0	0	0	0	0.000422992152964165	0	0	0	0	0	0.000422992152964165	0	0	0	0	0	0	0	0.00126472528147577	0	0	0	0	1.00672132405471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000422992152964165	0	0	0	0	0	0	0.000422992152964165	0	0	0	0	0	0	0	0	0	0	0	0.000422992152964165	0	0	0
"Nephodia_admirationis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nephodia_sp._nr._astychiodes"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_brumosa"	0	0.0337072591707571	0	0	0	0	0	0	2.2618675128763e-05	0	0	0	0	0	0	0	0	0	2.25620571336424e-05	0	0	0	0	5.6831378170384e-08	0	0	0	0	0	0	0.0336735300321441	0	0	0	0	0	0	0	0.0335387228749033	2.26188885118128e-05	0	5.70458389123909e-08	2.26754343051683e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13377171525841e-06	1.13235990241096e-06	0	0	0	0	0	1.0061616862471	0	0	0	0.00112810285668212	1.42614597280977e-09	0	0	0	0	0	0	0	0	0	0.00168536295853786	0	1.13662756340768e-06	0	0	0	0	0	1.42614597280977e-09	1.42614597280977e-09	0	0	0	0	0	0	0	0	0	0.00112245100107147	0	0
"Isochromodes_duplicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_fraterna"	0	0	0	0	0	0	0	0	0	0	0	0	0.0336137292659032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0337826424782946	0	0	0	0	0.0336137292659032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0084118779771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168913212391473	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_polvoreata"	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Isochromodes_sp._106"	0	2.26754343051683e-05	0	0	0	0	0	0	0.0201647182332015	0	0	0	0	0	0	0	0	0	0.0201142428666278	0	0	0	0	5.06655991602716e-05	0	0	0	0	0	0	0.0202041520974195	0	0	0	0	0	0	0	2.25620571336424e-05	0.0201649084657881	0	5.08567925175321e-05	0.0202153194639475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00101076597319738	0.00100950733147301	0	0	0	0	0	0.000676861714009273	0	0	0	1.00571214333139	1.2714198129383e-06	0	0	0	0	0	0	0	0	0	1.13377171525841e-06	0	0.00101331198320543	0	0	0	0	0	1.2714198129383e-06	1.2714198129383e-06	0	0	0	0	0	0	0	0	0	0.000673471736580651	0	0
"Mesedra_sp._nr._confinis"	0	1.43331253548721e-10	0	0	0	0	0	0	0.000126547314009426	0	0	0	0	0	0	0	0	0	1.2714198129383e-07	0	0	0	0	3.20256879833325e-10	0	0	0	0	0	0	1.27710296880714e-07	0	0	0	0	0	0	0	1.42614597280977e-10	1.27462238173664e-07	0	0.100883042994487	1.27780885722442e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.38904428612212e-09	0.00252840344056264	0	0	0	0	0	4.27843791842932e-09	0	0	0	6.35709906469151e-06	1.00252207607486	0	0	0	0	0	0	0	0	0	7.16656267743604e-12	0	6.40513759666651e-09	0	0	0	0	0	0.00252207607486217	0.00252207607486217	0	0	0	0	0	0	0	0	0	4.25700989602378e-09	0	0
"Mesedra_sp._180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0.00336700336700337	0
"Perusia_praecisaria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Certima_sp._97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eustenophasma_fuscata"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_colorata"	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Microxydia_sp._nr._ruficomma"	0	0	0	0.0505891533796868	0.0503359952317918	0	0	0	0	0	0	0	0	0	8.49523986224799e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.24761993112399e-06	0	0	0	0	0.00169055273258735	0.00168630511265623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00671990463584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nematocampa_sp._nr._falsa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pantherodes_conglomerata"	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phyllodonta_flabellaria"	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	4.25117741672528e-05	0	0.100882990805341	0	0	0	0	0	0	0	0	0	0	4.22992152964165e-05	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	2.12558870836264e-06	0	0	0	0	0.00169196861185666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00168138318009	0	0	0	0	0	0	0.00168138318008902	0	0	0	0	0	0	0	0	0	0	0	0.00168138318008902	0	0	0
"Phyllodonta_semicava"	0	0.100671895774727	0	0	0	0	0	0	1.13661684064136e-07	0	0	0	0	0	0	0	0	0	1.13377171525841e-07	0	0	0	0	2.85584814926553e-10	0	0	0	0	0	0	0.000169213718754493	0	0	0	0	0	0	0	0.000168536295853786	1.13662756340768e-07	0	2.86662507097442e-10	1.13946906056122e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6973453028061e-09	5.69025076588422e-09	0	0	0	0	0	0.00505608887561357	0	0	0	5.66885857629207e-06	7.16656267743604e-12	0	0	0	0	0	0	0	0	0	1.00503359478874	0	5.71169629853105e-09	0	0	0	0	0	7.16656267743604e-12	7.16656267743604e-12	0	0	0	0	0	0	0	0	0	5.64045729181644e-06	0	0
"Prochoerodes_pilosa"	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336700336700337	0	0	0.00336700336700337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.003367003367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sabulodes_bolivaria"	0	5.71169629853105e-08	0	0	0	0	0	0	5.07927411415654e-05	0	0	0	0	0	0	0	0	0	5.06655991602716e-05	0	0	0	0	0.0503779613743052	0	0	0	0	0	0	5.08920707743565e-05	0	0	0	0	0	0	0	5.6831378170384e-08	0.0504286269734655	0	1.2810275193333e-07	5.09202001610769e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54601000805385e-06	2.5428396258766e-06	0	0	0	0	0	1.70494134511152e-06	0	0	0	0.00253327995801358	3.20256879833325e-09	0	0	0	0	0	0	0	0	0	2.85584814926553e-09	0	1.0075592274861	0	0	0	0	0	3.20256879833325e-09	3.20256879833325e-09	0	0	0	0	0	0	0	0	0	1.69640235914522e-06	0	0
