"Ficus_vogelii"	"Bridelia_micrantha"	"Halleria_lucida"	"Ficus_natalensis"	"Apodytes_dimidiata"	"Trema_orientalis"	"Dovyalis_longispina"	"Sideroxylon_inerme"	"Trichilia_emetica"	"Vepris_undulata"	"Erianthemum_dregei"	"Euclea_natalensis"	"Antidesma_venosum"	"Ekebergia_capensis"	"Strelitzia_nicholai"	"Mimusops_caffra"	"Cholorocichla_flaviventris"	"Pogoniulus_bilineatus"	"Pycnonotus_barbatus"	"Buccanodon_leucotis"	"Unidentified_sp1_M_SD_008"	"Zosterops_pallidus"	"Bycanistes_buccinator"	"Lumprocolius_corruscus"	"Andropadus_importunus"	"Tauraco_porphyrocephalus"
"Ficus_vogelii"	1.00104286315467	0.000791806492178547	0.000599043022916457	0.000951039755099013	0.000589948361785766	0.000589948361785766	0.000700011605351654	0.000613053278088085	0.000749233410242063	0.000420274554681642	0.000155192744746556	0.000599052305366152	0.000699969102265518	0.000951068267840827	0.000242152335810156	0.000406353348184182	0.0101278258853817	0.0101436572671461	0.0101187342348424	0.0100918060699398	0.0100974375509582	0.0100916796899367	0.0100422664995669	0.0101021128904331	0.0101005739525578	0.0100940069693383
"Bridelia_micrantha"	0.000879784991309496	1.00087893513454	0.000664974156753349	0.000777849385621791	0.000654869104056453	0.000654869104056453	0.000776995062183665	0.000680511363176752	0.000553764991601445	0.000466561555070553	0.000172300404576485	0.000664972818997347	0.000777012087960905	0.000777844918949604	0.000268785493004443	0.000450979529147801	0.0112400786179926	0.011257653154655	0.0112299853124222	0.0112040658384601	0.0112134079595881	0.0112039268963558	3.39942706375597e-05	0.0112115351240918	0.0112129166256476	0.0112025372102503
"Halleria_lucida"	0.000855775747023509	0.000854966772968592	1.00085322953533	0.000854893932874291	0.000710311547597955	0.000710311547597955	0.00072412949421046	0.000600333450731553	0.000437325796633256	0.000468705667851794	0.000221060167113849	0.000580368475955373	0.000724181345707421	0.000724938468265378	0.000344843142720782	0.00043563500842912	0.0144131143571351	0.0144356621369148	0.0144066588230488	0.0143799801880074	0.0143921006633945	0.0143812869752048	3.23589621967065e-05	0.0143863969987288	9.69995564139946e-05	8.55423490562663e-05
"Ficus_natalensis"	0.0010567108389989	0.000777849385621791	0.000664917503346671	1.00105583248154	0.000553752348734316	0.000553752348734316	0.000675957797001103	0.000579432465919855	0.000730753854896643	0.000365410325326034	0.000172238791559619	0.000563880515088317	0.000675902398501881	0.000954819250378215	0.00026878575129531	0.000451014044063878	0.0112379810056077	0.0112555524702289	0.0112313547174884	0.0112043512068008	0.0112080747482757	0.0112021883413564	0.0111544581350845	0.0112141685831901	9.66193201218224e-05	0.0112053524819467
"Apodytes_dimidiata"	0.000842783373979666	0.000841974562358297	0.000710311547597955	0.000711967305515549	1.00084028007263	0.000840280072632538	0.000711120233795254	0.000587350745316169	0.000567249238433622	0.000598692432340199	0.000221068828366317	0.00056734621200115	0.000711178475554618	0.000711929045416623	0.000201853596721469	0.000435624358348136	0.0144165380738816	0.014434319968524	0.0144029019535258	8.4754342953371e-05	0.0143939761419346	0.0143832263553468	3.23524648547614e-05	0.0143875695484047	0.0143897675310528	8.46946296225085e-05
"Trema_orientalis"	0.000842783373979666	0.000841974562358297	0.000710311547597955	0.000711967305515549	0.000840280072632538	1.00084028007263	0.000711120233795254	0.000587350745316169	0.000567249238433622	0.000598692432340199	0.000221068828366317	0.00056734621200115	0.000711178475554618	0.000711929045416623	0.000201853596721469	0.000435624358348136	0.0144165380738816	0.014434319968524	0.0144029019535258	8.4754342953371e-05	0.0143939761419346	0.0143832263553468	3.23524648547614e-05	0.0143875695484047	0.0143897675310528	8.46946296225085e-05
"Dovyalis_longispina"	0.000875014506689567	0.000874119444956624	0.000633613307434153	0.000760452521626241	0.000622230204570848	0.000622230204570848	1.00087326676773	0.000651106283458877	0.000622295980047417	0.000410567816708053	7.98746685380325e-05	0.000633628695617775	0.000759549457104675	0.000874161829460949	0.000302059479246892	0.000506838933251147	0.0126294562267711	0.0126435186095062	0.01262201200141	0.0125945087926632	9.37944951480407e-05	0.01259207614869	3.58024693177482e-05	0.0126026986637143	0.0126018183569659	0.0125944152459144
"Sideroxylon_inerme"	0.000875790397268692	0.000874943181227253	0.000600333450731553	0.000744984599039813	0.000587350745316168	0.000587350745316168	0.000744121466810145	1.00087317445484	0.000600299085360335	0.000455682835312224	0.000221032625197732	0.000743281809918137	0.000744162903765123	0.000744968682851584	0.000234887046966704	0.000468646071090017	0.0144148645254078	0.0144337457248999	0.000115392230436063	0.0143788503644263	0.0143903885858818	8.81093846985914e-05	3.38886416575803e-05	0.0143858305208342	0.0143886378051767	0.014380393226682
"Trichilia_emetica"	0.00107033344320295	0.00071198356063043	0.000437325796633256	0.000939540670581398	0.000567249238433622	0.000567249238433622	0.000711195405768476	0.000600299085360335	1.00106781538031	0.000325576249810034	9.0955290726944e-05	0.000580273892854386	0.000581134470065662	0.00106954528834099	0.000201860364744993	0.00057867272511447	0.0144154652950373	0.0144267417383985	0.0144071067476465	8.69330821182838e-05	8.66970348148739e-05	8.60577211275445e-05	0.0143339953029007	0.0143933999621245	0.0143872049883703	0.0143864991375625
"Vepris_undulata"	0.000840549109363285	0.000839810799126995	0.000656187934992512	0.000657738585586861	0.000838169405276279	0.000838169405276279	0.000656908506732885	0.000637955969437113	0.000455806749734048	1.0008364623564	0.00030884592535202	0.000637936552452176	0.000838947566194646	0.000657646816969174	0.000127616502397978	0.000272257915721335	0.0201312850935846	0.0201509812732654	0.000109696073163654	8.29053492656634e-05	0.0201192521633522	0.0201011013742469	2.95324094515673e-05	9.49556225584544e-05	0.0201091576154066	8.1234035805989e-05
"Erianthemum_dregei"	0.000775963723732779	0.000775351820594184	0.000773710584898472	0.000775074562018285	0.000773740899282111	0.000773740899282111	0.00031949867415213	0.000773614188192062	0.000318343517544304	0.000772114813380049	1.00076943308507	0.000773646942263114	0.00077455515467868	0.000320110577290724	0.00031526820594262	0.000316842452691216	0.000123809585581808	0.0501727901800333	0.000107824598252408	8.5884733085491e-05	0.050143846108626	9.08212415565624e-05	2.44761255437751e-05	8.76332507055361e-05	9.78077885943101e-05	7.52073981218827e-05
"Euclea_natalensis"	0.000855789007665931	0.000854965052996589	0.000580368475955373	0.000724989233684979	0.00056734621200115	0.00056734621200115	0.000724147080706029	0.000743281809918138	0.000580273892854386	0.000455668966037269	0.000221041983503747	1.00085322084094	0.000854095945525351	0.00072497103537537	0.000344854187641004	0.000448650164204093	0.0144132945553466	0.0144358417941098	0.0144050580040436	0.0143822037935175	0.0143899769519617	8.75104585808804e-05	3.29581867736624e-05	9.56018218361861e-05	0.0143879751379047	0.0143796803060264
"Antidesma_venosum"	0.000874961377831898	0.000874138598956018	0.000633658677493993	0.000760390198314616	0.000622281166110291	0.000622281166110291	0.000759549457104675	0.000651142540794483	0.000508492661307454	0.000524342228871654	0.00019363878866967	0.000747333952334682	1.00087326483611	0.000760372235980555	0.00030206351210873	0.000393098702914292	0.0126281927677619	0.0126479434909324	0.0126184726706244	0.0125948690900985	0.0126048056036477	0.0125930883772117	3.29111550351972e-05	9.61139134140751e-05	0.012602829746901	0.0125908741944743
"Ekebergia_capensis"	0.00105674251982314	0.000777844918949605	0.000563841030873072	0.000954819250378214	0.000553722590879596	0.000553722590879596	0.000777032737298621	0.000579420086662344	0.00083186855759855	0.000365359342760652	7.11356838423832e-05	0.00056386636084751	0.000675886431982716	1.00105593033817	0.000268769972781857	0.000451047687280086	0.0112392445673391	0.011251760350624	0.0112326189497672	0.0112041709438402	8.93399816081631e-05	0.0112020071135206	0.0111559040349415	0.0112154335663577	0.0112115596389419	0.0112080618631606
"Strelitzia_nicholai"	0.000807174452700521	0.000806356479013328	0.000804633999681824	0.000806357253885932	0.000470991725683427	0.000470991725683427	0.000805491944658379	0.000548069776255642	0.000471007517738316	0.000212694170663297	0.000210178803961747	0.000804659771162344	0.000805502698956614	0.000806309918345572	1.00080121751738	0.000469372345236533	0.00011973361297679	0.0334902831370877	0.0334676907452441	0.0334459472812986	9.50987790443555e-05	8.42927794269695e-05	3.27189474877439e-05	9.39158062385331e-05	8.98918696048565e-05	9.05280516914003e-05
