"Daucus_carota_carota"	"Sonchus_tenerrinus"	"Carpobrotus_sp1_M_PL_058"	"Opuntia_stricta"	"Cistus_monspeliensis"	"Lavandula_stoechas"	"Cistus_salvifolius"	"Cistus_albidus"	"Urospermum_picrioides"	"Rosmarinus_officinalis"	"Aetheorrina_bulbosa"	"Galactites_tomentosa"	"Eryngium_campestre"	"Convolvulus_althaeoides"	"Scabiosa_stellata"	"Sedum_sediforme"	"Thymelaea_hirusta"	"Ruta_chalepensis"	"Helichrysum_stoechas"	"Psoralea_bituminosa"	"Dorychnium_pentaphylum"	"Alyssum_maritimum"	"Helianthemum_guttatum"	"Lathyrus_clymenum"	"Equium_sabulicola"	"Euphorbia_segatalis"	"Allium_ampeloprasum"	"Brassica_fruticulosa"	"Dianthus_caryophillus"	"Hypericum_perfolatum"	"Linum_sp1_M_PL_058"	"Vicea_lutea"	"Andrena_sp1_M_PL_058"	"Apis_mellifera"	"Mordellistena_pumila"	"Oedemera_lurida"	"Oxythyrea_funesta"	"Anthidium_sticticum"	"Psilothrix_sp1_M_PL_058"	"Unidentified_sp35_M_PL_058"	"Bombus_terrestris"	"Oedemera_flavipes"	"Myrabilis_quadripunctata"	"Lasioglossum_sp1_M_PL_058"	"Mordella_bipunctata"	"Halictus_gemmeus"	"Unidentified_sp38_M_PL_058"	"Criptocephalus_sp1_M_PL_058"	"Unidentified_sp43_M_PL_058"	"Xylocopa_sp1_M_PL_058"	"Halictus_pyrenaicus"	"Colletes_sp1_M_PL_058"	"Amegilla_femorata"	"Megachile_sp2_M_PL_058"	"Plagiolepsis_pigmaea"	"Anthidium_sp1_M_PL_058"	"Oedemera_nobilis"	"Halictus_sp1_M_PL_058"	"Osmia_sp1_M_PL_058"	"Oedemera_barbara"	"Camponotus_aethiops"	"Hylaeus_sp2_M_PL_058"	"Trichodes_apiarius"	"Nomada_sp1_M_PL_058"	"Polistes_gallicum"	"Unidentified_sp37_M_PL_058"	"Unidentified_sp41_M_PL_058"	"Conophorus_virescens"	"Scolia_sp1_M_PL_058"	"Unidentified_sp46_M_PL_058"	"Halyctus_sp1_M_PL_058"	"Hylaeus_nigritus"	"Sphaerophoria_sp1_M_PL_058"	"Unidentified_sp42_M_PL_058"	"Callophrys_rubi"	"Sphecodes_sp1_M_PL_058"	"Anthophora_sp1_M_PL_058"	"Ceratina_cucurbitina"	"Unidentified_sp39_M_PL_058"	"Unidentified_sp53_M_PL_058"	"Unidentified_sp61_M_PL_058"	"Unidentified_sp64_M_PL_058"	"Unidentified_sp40_M_PL_058"	"Unidentified_sp45_M_PL_058"	"Unidentified_sp49_M_PL_058"	"Unidentified_sp62_M_PL_058"	"Vanesa_atlantica"	"Zygaena_sp1_M_PL_058"	"Cerceris_sp1_M_PL_058"	"Eucera_sp1_M_PL_058"	"Helorus_coruscus"	"Hylaeus_variegatus"	"Lassiopogon_sp1_M_PL_058"	"Megachile_sp1_M_PL_058"	"Papilion_machaon"	"Pieris_rapae"	"Pyronia_tithonus"	"Stenopterus_rufus"	"Unidentified_sp36_M_PL_058"	"Unidentified_sp44_M_PL_058"	"Unidentified_sp47_M_PL_058"	"Unidentified_sp48_M_PL_058"	"Unidentified_sp50_M_PL_058"	"Unidentified_sp51_M_PL_058"	"Unidentified_sp52_M_PL_058"	"Unidentified_sp54_M_PL_058"	"Unidentified_sp55_M_PL_058"	"Unidentified_sp56_M_PL_058"	"Unidentified_sp57_M_PL_058"	"Unidentified_sp58_M_PL_058"	"Unidentified_sp59_M_PL_058"	"Unidentified_sp60_M_PL_058"	"Unidentified_sp63_M_PL_058"
"Daucus_carota_carota"	1.00362057082248	0.000990446592759416	0.000439918860896671	0.000695954427432391	0.000464961249200146	9.10836413443112e-05	0.000271267097600719	0.000272411999398167	0.00027678550761641	9.04493419697287e-05	0.000443560840940962	0.000125727199426237	0.000336132680817713	0.000367368548892342	0.000214584922844799	0.000468817322418682	9.04825419035872e-05	0.000242383718218269	0.000125610282568714	0.000177112314766069	3.26812052146378e-07	0.000119925907952474	8.93673476182945e-05	1.79196201499337e-07	3.29713841098733e-05	5.22698492120546e-07	0	1.54892819907247e-07	3.06748632738296e-05	1.81631422589876e-07	1.24307463525699e-07	2.09511461099753e-05	0.00460925214419456	0.00458466514173063	0.00459675167039012	0.00459085631942646	2.29628478867887e-05	1.79196201499337e-05	0.00457877651412862	0.0045816564496	1.77991834536854e-05	0.00460122949107444	0.00457746673948105	0.00459289921817524	0.00457861335518667	0.00458237448898411	8.97354539817271e-06	1.132760795813e-05	6.60492597287186e-06	4.09384957313172e-06	1.48159455532214e-05	9.29356919443479e-06	4.95427272021957e-06	7.11808176924159e-06	8.99096868124338e-06	1.08978853553926e-05	8.04817914737511e-06	1.33202634559113e-05	6.21537317628495e-06	0.00456918380238121	0.00456600553512985	0.00456766309600324	0.00457291824931001	1.14662971567462e-05	3.40659526082263e-06	6.87676928956526e-06	0.00457301254161439	5.85098420436596e-06	0.00457266829320583	2.91012073977188e-06	3.89911771668854e-06	1.05218095624204e-05	6.50515496293683e-06	4.0768639435173e-06	1.2331321024371e-06	6.2307980325451e-06	2.32462430346542e-06	3.29922245814596e-06	9.67132303278749e-07	3.38950832579457e-06	5.3596325065819e-06	4.7938758602269e-07	4.23332881295958e-06	6.96019553104518e-07	0.00456191168555672	3.53730925985506e-06	3.73480756464126e-06	9.6713230327875e-07	2.69315242464743e-06	1.91269069955075e-06	1.84523671744273e-06	2.21410118666736e-06	2.21390393457587e-06	1.81607999598778e-06	1.6506532526523e-06	1.6506532526523e-06	9.6713230327875e-07	0.00456191168555672	3.73480756464126e-06	6.96019553104517e-07	1.6506532526523e-06	3.53730925985506e-06	3.53730925985506e-06	0.00456191168555672	1.6506532526523e-06	1.91269069955075e-06	0.00456191168555672	0	4.79387586022691e-07	2.69315242464743e-06	0.00456191168555672	4.79387586022691e-07	1.91269069955074e-06
"Sonchus_tenerrinus"	0.000778208037168113	1.0027628525192	0.000449447391772153	0.000524686779983676	0.000717246381039585	0.000258275088354887	0.000308134107385905	0.000343395709019373	0.000443602761608655	0.000388748236683574	0.00041277131116773	0.000148436126346881	0.000238488141114744	0.000191785191981788	0.000213908787037609	0.000591176942078327	0.000361969373029663	0.000164996657568513	0.000103058715100538	0.000139423980318693	0.000149902093108031	0.000130285674906485	4.47826725247166e-05	3.60563581777426e-05	2.59719786589817e-05	7.23518636946132e-05	0	6.00822889233158e-05	2.41279100758159e-05	1.88172472755858e-07	1.42226379361037e-07	1.65066241314154e-05	0.0036314573089114	0.0036114020820487	3.54206513327485e-05	0.00361010083454484	0.00360781196058858	0.00360563581777426	0.00360091376825428	0.00359764834856115	0.00359813854647005	0.00361918651137238	0.00359768066660092	0.00361546865427092	0.00359756736911124	0.00359875352336824	8.8249359494258e-06	0.00358995983915815	1.13716785267755e-05	3.08639282343339e-06	0.00359469628499295	0.00360493733539895	9.72622631879394e-06	1.01299459382658e-05	1.12366647392462e-05	1.12903483653515e-05	1.00544480741734e-05	1.47427633326487e-05	7.11131896805184e-06	0.00358748307934873	6.62370208328845e-06	0.00358824867007146	0.00359225313913118	0.00359464084536214	7.029404777562e-06	0.00359279216738861	1.32767012917626e-05	6.45945068439807e-06	0.00359186078355142	6.19983874986723e-06	5.02531781709433e-06	7.56955725324735e-06	0.00358795092945063	7.24072951796953e-06	4.59891120931866e-06	0.00358607070338189	4.31669431434658e-06	2.9440511409307e-06	1.14181635651447e-06	7.55918132015611e-06	5.06074642697342e-06	1.35934257028888e-06	0.00358408028164681	2.78437979253587e-06	3.53730925985506e-06	0.00358129590185427	2.64986823460827e-06	1.14181635651447e-06	1.8332961952057e-06	1.95411909466153e-06	2.9573517440577e-06	3.41545895733136e-06	1.74279975398367e-06	2.28930472679582e-06	1.64545220798161e-06	1.64545220798161e-06	1.14181635651447e-06	3.53730925985506e-06	2.64986823460827e-06	2.78437979253587e-06	1.64545220798161e-06	0.00358129590185427	0.00358129590185427	3.53730925985506e-06	1.64545220798161e-06	1.95411909466153e-06	3.53730925985506e-06	0	1.35934257028888e-06	1.8332961952057e-06	3.53730925985506e-06	1.35934257028888e-06	1.95411909466153e-06
"Carpobrotus_sp1_M_PL_058"	0.000420791953901164	0.00054715334650523	1.00263765492586	0.000378904324553384	0.000482721146351202	0.000432413236160069	0.000813205735729669	0.000657894638225842	0.000466563423664496	0.000136001744810936	0.000439616864417588	0.000449198843591578	8.16987072916679e-05	0.000516560399488892	0.000172498368897808	0.000306233762354493	0.000277841171216773	8.16783106392149e-05	0.000156574507769951	0.0001633060228117	4.09855152363063e-07	0.000127251638185721	8.54886438286392e-05	4.38263587171966e-05	2.90302408709508e-07	8.79150395738802e-05	0	1.37895508611532e-07	2.93181927379657e-05	2.01051210791715e-07	8.76082825945749e-05	2.00514068478469e-05	0.00441130950652632	0.00438896254809233	0.00439541892981774	0.00439821833834806	0.00439070617396578	0.00438263587171966	0.00438147034744273	0.0043805593118678	0.00437682416861324	0.00439772891069485	1.48729895272147e-05	3.12523576664009e-05	0.0043714278859787	1.64161889901089e-05	0.00437080663725172	0.00436835521071991	1.15525993095167e-05	2.22884896796109e-06	1.16336214282311e-05	8.2737305166919e-06	1.02256887795336e-05	0.00437013454030783	0.00437373713857085	1.20630726475029e-05	0.00437476372429372	0.00437620028211103	0.00438041412972874	4.77457320856414e-06	4.14153966751183e-06	6.16548191969419e-06	8.14281552477221e-06	1.20560436521628e-05	5.97527788260007e-06	1.08783857500612e-05	0.00437428532738694	1.01619045957566e-05	8.13721717786998e-06	4.43591190407248e-06	0.0043660878206322	4.04414916719312e-06	5.38613909356792e-06	1.0037121771206e-05	3.40920701110903e-06	6.52865035782802e-06	5.38628196211454e-06	1.34142565041861e-06	3.45537571993522e-06	6.71177104175705e-06	4.17877451141259e-06	2.27585913768457e-06	4.09135887325209e-06	2.13723977859056e-06	1.91269069955074e-06	1.95411909466154e-06	9.07763414351866e-07	3.45537571993522e-06	9.07536784880166e-07	0.00435929415185157	3.11042282442997e-06	2.29867212548192e-06	2.04132528514625e-06	4.38596425483895e-06	1.32691052998314e-06	1.32691052998314e-06	3.45537571993522e-06	1.91269069955075e-06	9.07763414351866e-07	2.13723977859056e-06	1.32691052998314e-06	1.95411909466153e-06	1.95411909466153e-06	1.91269069955075e-06	1.32691052998314e-06	0.00435929415185157	1.91269069955075e-06	0	2.27585913768457e-06	9.07536784880166e-07	1.91269069955075e-06	2.27585913768457e-06	0.00435929415185157
"Opuntia_stricta"	0.000900646906088977	0.000864189990561348	0.000512635262631049	1.00208188137099	0.000510863910219965	0.00032480769143427	0.00028028313882989	0.000296605966588199	0.000405268980758811	0.000224952432103499	0.000251478410402251	0.000338571572568339	0.000349572036580696	0.000226787743603199	0.000232932309693376	0.000693129858018564	0.000299059941371142	0.000307278966383653	0.000165929842564533	0.000327337972369107	3.71365929186851e-07	0.000168446150379709	7.00071900476174e-05	5.91949760183423e-05	4.25575484701809e-05	5.94911269894574e-07	0	2.05379359698459e-07	3.95751392997377e-05	9.8624804731795e-05	1.6769032744826e-07	2.70506414188266e-05	0.00595114111214186	0.00592487720877682	0.00593238351461644	3.4297691178274e-05	0.00592122074575509	0.00591949760183423	2.03642388832828e-05	0.00591586719957461	0.00591320942760156	0.00593627089496066	0.00591279753472292	0.00593061913487726	0.00591091542663422	2.34473267213928e-05	8.28036956380686e-06	1.03032023637464e-05	9.36571859976405e-06	0.00589459930218228	0.00590744103921765	1.23227615819076e-05	7.57393160212269e-06	1.23079219860768e-05	8.30019993947e-06	0.0059174882839077	1.10695405447269e-05	1.77189125283217e-05	8.38451637241299e-06	1.10643761363506e-05	0.00589869315175541	9.61292768332683e-06	1.70071058519264e-05	1.1887859887376e-05	5.73450220072962e-06	6.63946277953566e-06	1.26479457790031e-05	9.15015436675365e-06	0.00590640041029896	4.73314637423207e-06	5.49549168245955e-06	0.00590189764665966	7.39368171105762e-06	5.40910526050543e-06	3.58411776630601e-06	7.22859227563864e-06	4.41130737050226e-06	3.91966442115039e-06	2.60439671206415e-06	6.44266053967559e-06	6.37104547131418e-06	1.70951416544352e-06	5.38685391090371e-06	2.30046108747033e-06	4.09384957313171e-06	3.08639282343339e-06	3.88413373978552e-06	2.60439671206415e-06	3.41421073759615e-06	2.22884896796108e-06	2.70179320505874e-06	2.43268528676174e-06	4.09172465461383e-06	1.977373110588e-06	1.79178699764135e-06	1.79178699764135e-06	2.60439671206415e-06	4.09384957313171e-06	3.88413373978552e-06	2.30046108747033e-06	1.79178699764135e-06	3.08639282343339e-06	3.08639282343339e-06	4.09384957313171e-06	1.79178699764135e-06	2.22884896796108e-06	4.09384957313171e-06	0	1.70951416544353e-06	3.41421073759615e-06	4.09384957313171e-06	1.70951416544353e-06	2.22884896796108e-06
"Cistus_monspeliensis"	0.00048710226106682	0.000956328508052781	0.000528694588860841	0.000413556498749496	1.00229274325168	0.00071862047647412	0.000694688234635129	0.00027784861403906	0.000425169560183367	0.000557359523239327	0.000220738527559651	0.000171707096500595	0.000123530503763772	0.00037584522171462	0.000224847053563064	0.000223151367721311	0.000581693442142221	8.93487200517118e-05	0.000111589420172859	0.000125845669594503	4.35803128197112e-07	0.000173347052514682	9.33899039654759e-05	4.80399410319671e-05	3.4531260368813e-05	9.62966746382296e-05	0	2.07079320981082e-07	3.2051188135773e-05	1.76902650998521e-07	1.86997978349043e-07	2.19387575135411e-05	0.00482652665297905	0.00480633474063495	0.00480218368437386	0.00480463272269444	0.00480652757018263	0.00480399410319671	0.00479130369997859	2.19998777546616e-05	1.90117977264843e-05	0.00480767822036596	0.00478702195966772	0.00481018336146672	1.3855307227957e-05	1.49060492676345e-05	0.00478239741286241	1.0555308704275e-05	0.00478683843444151	2.43268528676174e-06	0.00478299287067621	1.24247592588649e-05	0.00478510884172179	1.39808450626368e-05	0.00478560730201701	1.06141590599113e-05	1.2165662854173e-05	1.68702159607322e-05	9.34989891745217e-06	7.00212129692952e-06	4.64678647342911e-06	0.00477845214705675	9.83959220465348e-06	1.47644004773147e-05	8.67721765029333e-06	9.14895228864122e-06	1.17885860355091e-05	1.09442557050277e-05	9.5499212155692e-06	0.00477729715185231	9.9402642408625e-06	4.79800999582267e-06	0.00478088270856375	1.03563658685611e-05	8.42687572773537e-06	0.00478002025890415	6.61667676863009e-06	3.45615573815652e-06	1.32082381923535e-06	0.00478107936488638	3.82242338394563e-06	3.78221303407431e-06	7.8900238968869e-06	4.47456493955555e-06	2.21410118666736e-06	3.41545895733136e-06	1.3725611529308e-06	1.32082381923535e-06	9.92763556130131e-07	2.29867212548192e-06	2.83446373455578e-06	0.00477282258691275	1.57307086993128e-06	1.85232409359374e-06	1.72959271971587e-06	1.72959271971587e-06	1.32082381923535e-06	2.21410118666736e-06	1.3725611529308e-06	4.47456493955554e-06	1.72959271971587e-06	3.41545895733136e-06	3.41545895733136e-06	2.21410118666736e-06	1.72959271971587e-06	2.29867212548192e-06	2.21410118666736e-06	0	3.78221303407432e-06	9.92763556130132e-07	2.21410118666736e-06	3.78221303407432e-06	2.29867212548192e-06
"Lavandula_stoechas"	0.000105465268924992	0.000380615919680887	0.000523447601667451	0.000290617408125399	0.000794264737155605	1.00348271903199	0.000658686286230186	0.000270427798465297	0.000448446810025101	0.000704222179486982	6.36172582610888e-05	0.000274994095430003	6.29044953252361e-05	0.000139247056836097	0.000381027669328439	0.000230816008854082	0.000484311421103402	2.50513139124574e-05	4.48275081136607e-05	0.000389676806363357	3.67570454156372e-07	0.000115620644775052	2.46819088248314e-05	5.30963381314356e-05	3.81923029774662e-05	5.41349891814552e-07	0	1.96571920666379e-07	1.64982496623027e-07	8.83426140523905e-05	1.97463298194449e-07	2.42216789033605e-05	0.00532876935873932	0.0053127356169375	2.31093434073108e-05	2.43583765357576e-05	0.00531189680699037	0.00530963381314356	1.69270066863053e-05	1.67410018335311e-05	1.7458134992945e-05	2.4747374493454e-05	1.81220449072959e-05	0.00531303823630085	7.94121556326466e-06	6.19901136431787e-06	1.09833227634669e-05	7.20318581960523e-06	0.00529772907643029	1.70951416544353e-06	1.13794885623346e-05	1.17943152399827e-05	0.00529479809435853	0.00529416313858225	1.10013677598607e-05	0.00530055684314343	1.28430639800703e-05	0.0052946044764377	9.87316490972244e-06	2.53766899325864e-06	2.18890175146622e-06	5.62094319038588e-06	6.58683355278998e-06	9.36301783289921e-06	4.02186539878063e-06	6.83994133959971e-06	6.40231975981397e-06	0.00529294930531337	5.08701771411564e-06	7.50768550410049e-06	0.00528742322229975	2.68680093475123e-06	1.10100737667547e-05	1.13307384089945e-05	0.00528735651306762	0.00528662955050959	0.0052844776403054	4.84059722063053e-06	2.11533919561541e-06	0.00528899568040934	2.15582111298133e-06	0.00528148799490523	5.08481504031505e-06	3.72547247002618e-06	4.7938758602269e-07	1.35934257028888e-06	6.98938836947069e-07	2.11533919561541e-06	2.78347932360638e-07	2.27585913768457e-06	2.98964540016734e-06	3.78221303407431e-06	4.87096007954196e-06	1.80285198976865e-06	2.93098207175722e-06	2.93098207175722e-06	2.11533919561541e-06	4.7938758602269e-07	6.98938836947069e-07	3.72547247002617e-06	2.93098207175722e-06	1.35934257028888e-06	1.35934257028888e-06	4.7938758602269e-07	2.93098207175722e-06	2.27585913768457e-06	4.79387586022691e-07	0	0.00528148799490523	2.78347932360638e-07	4.79387586022691e-07	0.00528148799490523	2.27585913768457e-06
"Cistus_salvifolius"	0.000331548674845324	0.000479319722600297	0.0010390962178768	0.00026471185333934	0.000810469607074316	0.00069527996879853	1.00175143411465	0.000816137915708063	0.000376245045887582	0.000554003503025068	0.000217341222490801	0.000423587772191114	0.000103815763606209	0.000467998543805849	0.000321661112842855	0.000148373293718009	0.000117464171855653	0.000103785427137691	0.000199627633365519	0.000236067614263821	0.000139766377607973	0.000106523559771233	0.000108843371664767	2.842562435139e-07	3.5894511694939e-07	0.000112086767995226	0	2.80706619172879e-07	3.73451957676969e-05	2.072598456433e-07	0.000111793644121058	2.5550837168926e-05	0.00562118417716373	0.00559978135106663	0.0055997317413963	0.00560416202444426	0.00560230983123148	2.842562435139e-05	0.00558680687842827	0.00558677564708552	2.08531233574149e-05	0.00560177936515454	1.65688649504726e-05	3.28064718135209e-05	1.22588183620809e-05	1.27450922836546e-05	0.00557791746602209	1.07137953963746e-05	0.00557989550453074	1.55712854905494e-06	1.06258193798757e-05	1.68423971503727e-05	0.0055774211882781	1.74725130688643e-05	0.00558165369162192	1.2435590738598e-05	0.00558101114194672	2.16618494445949e-05	0.00558968220605291	4.37240406777246e-06	3.06416798017005e-06	7.07827466456528e-06	7.83553853999079e-06	1.30297621973513e-05	5.79296756521768e-06	0.00557942683955201	1.76961300238992e-05	0.00557437027476919	5.76517942376736e-06	4.76294963404206e-06	0.00557346292298119	3.86380844620939e-06	1.01879310919924e-05	0.00557534336037802	8.2760641153766e-06	9.23060349028454e-06	6.16766856275158e-06	2.49226350848481e-06	3.25836747839319e-06	8.42231789087643e-06	3.71023958307258e-06	3.65936825683437e-06	2.61542670487971e-06	9.03570552735793e-07	1.50703943111511e-06	1.71185615214392e-06	1.15350848451344e-06	3.25836747839319e-06	1.15317141264101e-06	4.5178096429426e-06	2.50830030591721e-06	3.85937908130627e-06	2.95084517829777e-06	5.44091943805376e-06	2.47431625263734e-06	2.47431625263734e-06	3.25836747839319e-06	1.50703943111511e-06	1.15350848451344e-06	9.03570552735793e-07	2.47431625263734e-06	1.71185615214392e-06	1.71185615214392e-06	1.50703943111511e-06	2.47431625263734e-06	4.5178096429426e-06	1.50703943111511e-06	0	3.65936825683437e-06	1.15317141264101e-06	1.50703943111511e-06	3.65936825683437e-06	4.5178096429426e-06
"Cistus_albidus"	0.000399537599117311	0.000641005323502831	0.00100877177861296	0.000336153428799959	0.000388988059654684	0.000342541878056043	0.000979365498849676	1.00206350566169	0.000403000311706631	0.000430160213591761	0.000346124834108815	0.000543683470984013	7.65199975592102e-05	0.000262758062742166	0.000167735468473488	0.000213157826476737	0.000424674543343996	7.64198199173619e-05	0.000108170234450559	0.000165829432306747	0.000167720129451352	0.000194397544994947	8.27137381340372e-05	6.71018071657311e-05	2.91219543456537e-07	6.28922555777098e-07	0	3.06639408467177e-07	4.47859615669547e-05	1.91257524653313e-07	0.000134156962631601	3.06124740851159e-05	0.00673474429872551	0.00671373308994763	3.57692920425073e-05	0.00671727216215476	0.00671459660954669	0.00671018071657311	0.00670204122173292	2.3075474952655e-05	0.00669923624598362	0.00671789423504321	1.3984891409922e-05	3.16368994028252e-05	1.50363636657114e-05	1.27610672668721e-05	1.40679174477789e-05	1.25085271273349e-05	1.39710368024256e-05	1.977373110588e-06	1.02267228522e-05	1.83983645080306e-05	1.26807639680141e-05	0.00669195178248288	1.40888815329714e-05	1.14754514791988e-05	0.00669711910406159	1.81577002075648e-05	0.00670784813158003	4.95560691788593e-06	3.79345310657578e-06	5.95770881637733e-06	7.66581884389955e-06	1.04625788360872e-05	4.13680045187776e-06	0.00669653960171537	0.00669216071439107	1.06069121660682e-05	7.50381000988318e-06	5.11905135008602e-06	1.16297356826614e-05	3.67670441588324e-06	7.72629726698757e-06	0.00668944895896261	5.38752043636665e-06	5.9444808101582e-06	4.48952073447952e-06	1.30483381158427e-06	4.18218054603086e-06	6.92190333985466e-06	3.48889562986251e-06	1.80285198976865e-06	5.5560319832881e-06	3.26672725649228e-06	1.81607999598778e-06	2.28930472679582e-06	8.50222195102336e-07	4.18218054603087e-06	8.49109110192911e-07	4.38596425483894e-06	2.68666874471087e-06	1.85232409359374e-06	2.07286790383433e-06	0.00668042337107796	1.29027283441144e-06	1.29027283441144e-06	4.18218054603087e-06	1.81607999598778e-06	8.50222195102336e-07	3.26672725649228e-06	1.29027283441145e-06	2.28930472679582e-06	2.28930472679582e-06	1.81607999598778e-06	1.29027283441145e-06	4.38596425483895e-06	1.81607999598778e-06	0	1.80285198976865e-06	8.49109110192912e-07	1.81607999598778e-06	1.80285198976865e-06	4.38596425483894e-06
"Urospermum_picrioides"	0.000405952077837401	0.000828058488336156	0.000715397249618894	0.000459304844859985	0.000595237384256714	0.000568032626031795	0.000451494055065098	0.000403000311706631	1.00210303120488	0.000248261713666175	0.000475193238730189	0.000417666794001096	0.000172438941706969	0.000320074458549462	0.000224046029425962	0.000467061709122273	0.00013640510548279	0.000124450586326339	0.000155857564211411	0.00017542929887999	0.000112104072039576	0.000175298879404909	0.000130595821789421	2.39283692664051e-07	4.81664902473483e-05	5.58891402591784e-07	0	0.000111760133929659	4.48063996875487e-05	2.37243256444472e-07	2.30825919185855e-07	3.06183769462866e-05	0.00673604292818305	3.28019975477827e-05	0.00671770347122903	0.00671773915883965	0.00671070289891176	2.39283692664051e-05	0.00670094925730422	2.21221779431866e-05	2.05555037758149e-05	0.00672095995313231	0.0066949420173319	0.00671438634607309	1.80484877523818e-05	1.84448120615916e-05	1.13629546698981e-05	0.00669107458780159	1.21246880501094e-05	2.70179320505874e-06	0.00669229422811035	0.00670560803577956	1.04012570545251e-05	1.20288732474834e-05	1.13815843833178e-05	1.42345953866683e-05	0.00669220508806657	0.00669774670794418	1.15412959592928e-05	6.71857670268897e-06	4.54702992250147e-06	7.6370521960562e-06	1.10225484770815e-05	1.24785123327548e-05	2.45068404810991e-06	1.37575243966646e-05	1.48720346254895e-05	9.41424293766875e-06	1.0618126394041e-05	3.88373377673109e-06	8.60836853051453e-06	6.00056573876216e-06	7.86066309249828e-06	7.26381666451289e-06	5.05849301405213e-06	8.78146087878081e-06	0.00668367652009936	4.13175550795173e-06	3.21282149231612e-06	6.87337917689843e-06	6.37864027221733e-06	2.98964540016734e-06	4.00662178623301e-06	1.04927004217531e-06	1.84523671744273e-06	2.9573517440577e-06	1.91598824118854e-06	3.21282149231613e-06	1.38278429251488e-06	3.11042282442997e-06	0.00668068687469919	2.83446373455578e-06	2.19286623599987e-06	2.68666874471088e-06	1.72343099558432e-06	1.72343099558432e-06	3.21282149231613e-06	1.84523671744273e-06	1.91598824118854e-06	1.04927004217531e-06	1.72343099558432e-06	2.9573517440577e-06	2.9573517440577e-06	1.84523671744273e-06	1.72343099558432e-06	3.11042282442997e-06	1.84523671744273e-06	0	2.98964540016734e-06	1.38278429251488e-06	1.84523671744273e-06	2.98964540016734e-06	3.11042282442997e-06
"Rosmarinus_officinalis"	0.000165823793611169	0.00090707921892834	0.000260670010887627	0.000318682612146623	0.000975379165668822	0.00111501845085439	0.000831005254537602	0.000537700266989701	0.000310327142082719	1.00197461439108	0.000267039676366056	0.000174514032645703	9.91467305569973e-05	0.000100103915477963	0.000272332162211575	0.000411941289804113	0.000318617633152276	3.94337528421341e-05	7.04778828355828e-05	9.94594379362944e-05	0.000140108045643755	0.000182370851315329	3.88017040145309e-05	8.38461676133298e-05	6.01338345430954e-05	0.000167896849896743	0	0.000139646887263096	2.21396155435141e-07	2.18281396303082e-07	2.13970497280579e-07	3.81852920599729e-05	0.00840076425319404	0.00838413872160763	2.67900348947823e-05	3.11010269916141e-05	0.00838237463372439	0.00838461676133298	2.24691690630643e-05	1.55331861286208e-05	1.84666471176567e-05	3.32094233152711e-05	1.59195328242991e-05	0.00838302595443955	1.21751733166015e-05	1.1617040586448e-05	1.1304742020882e-05	8.86939754784864e-06	0.0083670131927598	1.87460360086249e-06	1.45739578127989e-05	0.00837881323578574	0.00836491832997355	1.42806823270198e-05	1.69013036841068e-05	1.30968837781849e-05	1.27459754281857e-05	1.61643029322948e-05	1.06985248640289e-05	5.09494349496638e-06	2.6283481172769e-06	8.63797584910523e-06	9.27260401640488e-06	0.00836379849224809	8.48561934298395e-06	1.84463352263577e-05	8.8094298532007e-06	1.38233197813803e-05	8.61419202166743e-06	7.09556756406318e-06	1.16185618943582e-05	3.41438674974173e-06	0.00835767268459165	0.00835798981756411	0.00835565697142135	1.37527494950823e-05	7.93736577627631e-06	5.10155451339765e-06	1.34241563573617e-06	1.29640857264547e-05	3.71631786572402e-06	5.86851816239152e-06	5.69047350943191e-06	2.45090487040212e-06	7.53744516414405e-07	3.23956863902979e-06	1.10163033952219e-06	1.34241563573617e-06	4.38152809357046e-07	1.13334787342446e-06	2.06884761388479e-06	4.64466269366105e-06	1.24324297420368e-06	3.58466844659801e-06	2.09486278624288e-06	2.09486278624288e-06	1.34241563573617e-06	7.53744516414406e-07	1.10163033952219e-06	2.45090487040212e-06	2.09486278624288e-06	3.23956863902978e-06	3.23956863902979e-06	7.53744516414406e-07	2.09486278624288e-06	1.13334787342446e-06	7.53744516414406e-07	0	5.86851816239153e-06	4.38152809357046e-07	7.53744516414406e-07	5.86851816239153e-06	1.13334787342446e-06
