"Abutilon_bedfordianum"	"Aechmea_nudicaulis"	"Aechmea_vanhoutteana"	"Billbergia_distachya"	"Billbergia_vitata"	"Bomarea_edulis"	"Fuchsia_regia"	"Hippeastrum_aulicum"	"Justicia_sebastianopolitanae"	"Manettia_mirtis"	"Mendoncia_sp1_M_PL_066"	"Nematanthus_crassifolius"	"Nematanthus_fornix"	"Nematanthus_lanceolatus"	"Nidularium_itatiaiae"	"Odontonema_barlerioides"	"Pitcaimia_flammea"	"Psittacanthus_flavo_viridis"	"Pyrostegia_venusta"	"Quesnelia_augusto-coburgii"	"Salvia_sellowiana"	"Sinningia_cooperi"	"Sinningia_gigantifolia"	"Siphocampylus_longepedunculatus"	"Staurogyne_itatiaiae"	"Tillandsia_gardneri"	"Velloziela_dracocephaloides"	"Vriesea_carinata"	"Vriesea_longicaulis"	"Vriesea_sp1_M_PL_066"	"Stromanthe_thalia"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Phaethornis_squalidus"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"
"Abutilon_bedfordianum"	1.00079667978289	0.000797802064826828	0.000797802064826828	0.000318923408035121	0.000600278659307897	0.000318923408035121	0.000318923408035121	0.000318923408035121	0.000120277720574967	0.000318923408035121	0.0003187321644259	0.000120277720574967	0.000318923408035121	0.000121400002516191	0.000120277720574967	0.000121400002516191	0.000318923408035121	0.000676402062310637	0.000319854446367123	0.000120277720574967	0.000121400002516191	0.000318923408035121	0.000121400002516191	0.000120277720574967	0.000121400002516191	0.000198645687460154	0.000120277720574967	0.000317801126093898	0.000317801126093898	0.000478878656791706	0.000600278659307897	0.0336777617609909	0.0335789789382182	0.000213233568832467	0.0335215059754194	1.86207666400414e-05
"Aechmea_nudicaulis"	0.000598351548620121	1.00073126646	0.000731266460003672	0.000371885138311325	0.000582817355359781	0.000371885138311325	0.000371885138311325	0.000371885138311325	9.05211222838844e-05	0.000371885138311325	0.000239835891918433	9.05211222838844e-05	0.000371885138311325	0.000223436033667435	9.05211222838844e-05	0.000223436033667435	0.000371885138311325	0.000507830426336236	0.000372750803301984	9.05211222838844e-05	0.000223436033667435	0.000371885138311325	0.000223436033667435	9.05211222838844e-05	0.000223436033667435	0.000281364016027441	9.05211222838844e-05	0.000238970226927775	0.000238970226927775	0.000359381321692346	0.000582817355359781	0.0253459142394876	0.0252363477894613	0.0252538331628746	0.0251566925184642	1.7313299813164e-05
"Aechmea_vanhoutteana"	0.000598351548620121	0.000731266460003672	1.00073126646	0.000371885138311325	0.000582817355359781	0.000371885138311325	0.000371885138311325	0.000371885138311325	9.05211222838844e-05	0.000371885138311325	0.000239835891918433	9.05211222838844e-05	0.000371885138311325	0.000223436033667435	9.05211222838844e-05	0.000223436033667435	0.000371885138311325	0.000507830426336236	0.000372750803301984	9.05211222838844e-05	0.000223436033667435	0.000371885138311325	0.000223436033667435	9.05211222838844e-05	0.000223436033667435	0.000281364016027441	9.05211222838844e-05	0.000238970226927775	0.000238970226927775	0.000359381321692346	0.000582817355359781	0.0253459142394876	0.0252363477894613	0.0252538331628746	0.0251566925184642	1.7313299813164e-05
"Billbergia_distachya"	0.000318923408035121	0.000495846851081767	0.000495846851081767	1.00049491360829	0.000298292613408293	0.000494913608291032	0.000494913608291032	0.000494913608291032	0.000120435927570913	0.000494913608291032	0.000319142150821424	0.000120435927570913	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000198487480464209	0.00049606559386807	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.00037447768072012	0.000120435927570913	0.000317990165244387	0.000317990165244387	9.33242790734703e-07	0.000298292613408293	0.0337220597198555	0.0335842204044906	0.0336154541788627	6.53269953514292e-05	2.30397115407492e-05
"Billbergia_vitata"	0.000600278659307897	0.000777089807146375	0.000777089807146375	0.000298292613408293	1.00077594279481	0.000298292613408293	0.000298292613408293	0.000298292613408293	0.000120334453230552	0.000298292613408293	0.000122058483414572	0.000120334453230552	0.000298292613408293	0.00029714560106903	0.000120334453230552	0.00029714560106903	0.000298292613408293	0.000479944206077345	0.00029886963125305	0.000120334453230552	0.00029714560106903	0.000298292613408293	0.00029714560106903	0.000120334453230552	0.00029714560106903	0.000177958160177741	0.000120334453230552	0.000121481465569815	0.000121481465569815	0.000478797193738082	0.000775942794807112	0.0336936469045546	0.000194992097674675	0.0335941180893108	0.0335158035616657	1.15403568951453e-05
"Bomarea_edulis"	0.000318923408035121	0.000495846851081767	0.000495846851081767	0.000494913608291032	0.000298292613408293	1.00049491360829	0.000494913608291032	0.000494913608291032	0.000120435927570913	0.000494913608291032	0.000319142150821424	0.000120435927570913	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000198487480464209	0.00049606559386807	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.00037447768072012	0.000120435927570913	0.000317990165244387	0.000317990165244387	9.33242790734703e-07	0.000298292613408293	0.0337220597198555	0.0335842204044906	0.0336154541788627	6.53269953514292e-05	2.30397115407492e-05
"Fuchsia_regia"	0.000318923408035121	0.000495846851081767	0.000495846851081767	0.000494913608291032	0.000298292613408293	0.000494913608291032	1.00049491360829	0.000494913608291032	0.000120435927570913	0.000494913608291032	0.000319142150821424	0.000120435927570913	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000198487480464209	0.00049606559386807	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.00037447768072012	0.000120435927570913	0.000317990165244387	0.000317990165244387	9.33242790734703e-07	0.000298292613408293	0.0337220597198555	0.0335842204044906	0.0336154541788627	6.53269953514292e-05	2.30397115407492e-05
"Hippeastrum_aulicum"	0.000318923408035121	0.000495846851081767	0.000495846851081767	0.000494913608291032	0.000298292613408293	0.000494913608291032	0.000494913608291032	1.00049491360829	0.000120435927570913	0.000494913608291032	0.000319142150821424	0.000120435927570913	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000198487480464209	0.00049606559386807	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.00037447768072012	0.000120435927570913	0.000317990165244387	0.000317990165244387	9.33242790734703e-07	0.000298292613408293	0.0337220597198555	0.0335842204044906	0.0336154541788627	6.53269953514292e-05	2.30397115407492e-05
"Justicia_sebastianopolitanae"	0.000360833161724902	0.000362084489135538	0.000362084489135538	0.000361307782712738	0.000361003359691657	0.000361307782712738	0.000361307782712738	0.000361307782712738	1.00035897532586	0.000361307782712738	0.000361111260638227	0.000358975325858221	0.000361307782712738	0.000360226653268857	0.000358975325858221	0.000360226653268857	0.000361307782712738	1.85783586668097e-06	0.000362362588048863	0.000358975325858221	0.000360226653268857	0.000361307782712738	0.000360226653268857	0.000358975325858221	0.000360226653268857	2.33245685451668e-06	0.000358975325858221	0.000360056455302102	0.000360056455302102	7.76706422799973e-07	0.000361003359691657	0.100513091240302	0.00018379200545977	0.000237752208020779	5.43694495959981e-05	2.10961067224958e-05
"Manettia_mirtis"	0.000318923408035121	0.000495846851081767	0.000495846851081767	0.000494913608291032	0.000298292613408293	0.000494913608291032	0.000494913608291032	0.000494913608291032	0.000120435927570913	1.00049491360829	0.000319142150821424	0.000120435927570913	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000198487480464209	0.00049606559386807	0.000120435927570913	0.000297359370617558	0.000494913608291032	0.000297359370617558	0.000120435927570913	0.000297359370617558	0.00037447768072012	0.000120435927570913	0.000317990165244387	0.000317990165244387	9.33242790734703e-07	0.000298292613408293	0.0337220597198555	0.0335842204044906	0.0336154541788627	6.53269953514292e-05	2.30397115407492e-05
