"Spermophilus_undulatus"	"Marmota_sibirica"	"Lasiopodomys_brandtii"	"Alticola_semicanus"	"Allocricetulus_curtatus"	"Cricetulus_barabensis"	"Allactaga_sibirica"	"Meriones_meridianus"	"Ellobius_tancrei"	"Phodopus_sungorus"	"Microtus_gregalis"	"Eolagurus_przewalskii"	"Dipus_sagitta"	"Meriones_unguiculatus"	"Sciurus_vulgaris"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Citellophilus_tesquorum"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Frontopsylla_elatoides"	"Rhadinopsylla_li"	"Oropsylla_alaskensis"	"Neopsylla_mana"	"Frontopsylla_hetera"	"Paradoxopsyllus_dashidorzhii"	"Neopsylla_pleskei"	"Paradoxopsyllus_scorodumovi"	"Amphipsylla_vinogradovi"	"Amalaraeus_penicilliger"	"Paramonopsyllus_scalonae"	"Frontopsylla_elata"	"Ctenophyllus_hirticrus"	"Nosopsyllus_laeviceps"	"Rhadinopsylla_dahurica"	"Ophthalmopsylla_praefecta"	"Neopsylla_abagaitui"	"Frontopsylla_wagneri"	"Ophthalmopsylla_kiritschenkovi"	"Amphipsylla_dumalis"	"Neopsylla_bidentatiformis"	"Amphipsylla_longispina"	"Callopsylla_caspia"	"Pectinoctenus_pavlovskii"	"Neopsylla_galea"	"Amphalius_runatus"	"Paradoxopsyllus_kalabukhovi"	"Wagnerina_longicauda"	"Paradoxopsyllus_integer"	"Tarsopsylla_octodecimdentata"	"Rhadinopsylla_rothschildi"	"Amphipsylla_kuznetzovi"	"Ceratophyllus_indages"	"Megabothris_rectangulatus"	"Rhadinopsylla_altaica"	"Rhadinopsylla_pseudodahurica"	"Xenopsylla_conformis"
"Microtus_gregalis"	0.00210508568508933	0.000424034897010764	0.000425511108481201	0.0021056202372283	0.000422755914810297	3.60090901828654e-06	2.33780020184672e-06	8.93842275003961e-07	5.15998333101447e-07	0.000421900890370052	1.00376605397893	0.000420902896700707	2.82138286940275e-07	1.31892856900199e-06	0	1.94875708028945e-07	0	0	3.39375773835834e-05	1.76832931837482e-05	0.0335142951529996	1.24162541168543e-05	1.76832931837482e-05	1.23828569711137e-05	3.40159858920526e-05	4.10734673148752e-05	3.21438657536849e-05	4.84392609460533e-05	3.46765113825245e-05	1.24278683338423e-05	3.878026589776e-06	1.23860013954606e-05	1.84253716070362e-05	2.86371411709488e-05	4.4255416880119e-08	3.56688226771163e-05	3.33971457406674e-08	1.23828569711137e-05	3.33971457406674e-08	8.46414860820824e-06	2.57999166550724e-08	1.24278683338423e-05	2.55618401930531e-05	0.0334712544673597	6.11777872004491e-06	1.09449756732707e-05	2.47688583665743e-05	4.4255416880119e-08	1.23860013954606e-05	8.48944786812276e-06	0	2.32859657060027e-05	0.0334712513229354	0	0	9.74378540144724e-09	1.23860013954606e-05	1.78768455000792e-08
"Eolagurus_przewalskii"	0.000510598970632458	0.00100808366188405	0.000507424465017693	0.00101344751306931	0.00100814431697486	0.00067353032016336	2.84533341311985e-06	0.000928205975812103	4.88673150201755e-07	0.000254111862293867	0.000252541738020424	1.00234501844084	0.000671085768840572	0.000925250670483644	0	2.32390412190379e-07	0	0	2.61789747714224e-05	1.56045691302121e-05	0.0201001346608982	3.04417097684894e-06	1.56045691302121e-05	3.00352335666152e-06	3.46387513936518e-05	3.88983827560597e-05	0.0200798649322207	0.0201245505381853	2.79799906689412e-05	1.14226523587035e-05	4.62456920258855e-06	5.96145595923124e-06	2.03635176303007e-05	1.35779289978718e-05	3.7069132925915e-05	1.78131267027696e-05	4.06476201874264e-08	3.00352335666151e-06	4.06476201874264e-08	0.0201325730652171	2.44336575100877e-08	1.14226523587035e-05	5.15635053671008e-05	1.43795138932454e-05	2.28618382932989e-05	1.72672763889188e-05	8.96497931589275e-06	3.7069132925915e-05	5.96145595923124e-06	0.0200738245112286	0	1.48096033461081e-05	1.14215812906757e-05	0	0	1.1619520609519e-08	5.96145595923124e-06	1.85641195162421e-05
"Dipus_sagitta"	2.55983931073376e-06	4.22159950938015e-06	2.54621041300668e-06	4.2461427245874e-06	4.22353643964405e-06	2.26459706624021e-06	1.38529078989907e-08	0.00336413899264073	1.9951715493466e-09	8.55479102217624e-07	8.46414860820825e-07	0.00335542884420286	1.00334897629956	1.06851309897964e-05	0	1.16611422624533e-09	0	0	1.15952549701287e-07	6.78278721656858e-08	6.73273374823415e-05	1.52557769827052e-08	6.78278721656858e-08	1.50578782984339e-08	1.44457911713561e-07	1.58815655327989e-07	6.72466604229211e-05	0.000134781348141221	1.23518790686093e-07	4.33653416264365e-08	2.32056731022821e-08	2.49773101446318e-08	8.53135449966897e-08	6.31825558340355e-08	6.74964824726105e-05	7.74405408709959e-08	1.97898684271295e-10	1.50578782984339e-08	1.97898684271295e-10	0.100469288986693	9.97585774673299e-11	4.33653416264365e-08	3.41779511841852e-07	5.31911388386593e-08	8.88415968643319e-08	6.57128157559329e-08	4.00351884430657e-08	6.74964824726104e-05	2.49773101446318e-08	6.73505869671811e-05	0	6.2382662572562e-08	4.32717069924614e-08	0	0	5.83057113122666e-11	2.49773101446318e-08	6.72827798528145e-05
"Meriones_unguiculatus"	0.000257330485117987	0.000254849722845061	0.000255684192095273	0.000592795891202932	0.000590088850088274	0.00100873340447329	0.000338036521450072	0.00226960349546547	4.2201882091077e-07	0.000337354188717374	7.91357141401193e-07	0.000925250670483644	2.13702619795928e-06	1.00326781517859	0	1.1709832475167e-07	0	0	1.0510766672007e-05	4.69933027155142e-06	4.30945691805629e-05	6.34280189956062e-06	4.69933027155142e-06	1.51370873598816e-06	2.79490273914955e-05	3.35926981444973e-05	3.36075103149178e-05	0.0201481939942782	1.57549858519905e-05	1.41228762919042e-05	2.33025666255824e-06	3.48703465413489e-06	1.19168753696817e-05	7.32514513644371e-06	0.020110748373481	1.29477149483999e-05	4.82909316357246e-06	1.51370873598816e-06	4.82909316357246e-06	6.41107859387783e-05	2.11009410455385e-08	1.41228762919042e-05	0.0201003340094728	3.51341322551493e-06	2.58681014350353e-05	2.0556139114193e-05	5.00074339012305e-06	0.020110748373481	3.48703465413489e-06	0.0200964704845373	0	1.14340062124118e-05	1.5400873073682e-06	0	0	5.85491623758353e-09	3.48703465413489e-06	4.53920699093094e-05
"Sciurus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0
"Microtus_oeconomus"	3.76353945946528e-06	1.83267901542679e-06	0.0025253223887927	4.5309780673287e-06	1.16044924414344e-06	1.44930827663678e-06	6.80284780217025e-07	2.90694353642437e-07	2.90406827367561e-07	2.6911428368626e-06	2.92313562043417e-07	5.80976030475948e-07	5.83057113122666e-10	2.92745811879176e-07	0	1.00755783161089	0	0	2.3029176029014e-05	4.50469551014542e-08	2.31119695619843e-05	3.18568214117197e-08	4.50469551014542e-08	2.21384674086193e-08	2.30570107364751e-05	2.31163834584579e-05	7.77586668080172e-08	2.30690421992789e-05	2.30228453876661e-05	4.02548208665791e-08	0.0504008490568065	2.6652812160757e-08	4.32306585056633e-08	2.30062675413212e-05	1.16688033104323e-08	2.30511199219356e-05	9.71835400310035e-09	2.21384674086193e-08	9.71835400310035e-09	1.749171339368e-08	1.45203413683781e-08	4.02548208665791e-08	1.21772662818684e-07	3.63965975622043e-08	4.44125538059664e-08	2.30204449958242e-05	4.87912795693764e-08	1.16688033104323e-08	2.6652812160757e-08	3.55907903050623e-08	0	2.3028981454527e-05	3.18822528100666e-08	0	0	0.0503778915805447	2.6652812160757e-08	5.81388707284874e-09
"Clethrionomys_rufocanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0
"Tamias_sibiricus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0
"Citellophilus_tesquorum"	0.0252309603629603	0.0251244059395562	0.0251421029296761	0.0252113328128663	5.5838099196733e-05	4.9745875176524e-05	3.46641063620452e-05	1.06135469865782e-05	1.05770718425161e-05	5.70013294839063e-05	2.54531830376875e-05	3.2723718464278e-05	2.89881374253219e-08	1.31384583400087e-05	0	1.1514588014507e-05	0	0	1.00083933901795	0.000462472488144218	0.000842589641048248	0.000148912615419224	0.000462472488144218	0.000148417413899766	0.00084045604291409	0.000841934918664281	0.000463809193467862	0.000841266219562125	0.000526081630841856	0.000149039237339473	0.00022914030148869	0.000148301957722743	0.000149099644854125	0.000525283943710474	4.75040106531739e-07	0.000526233965868539	4.95201519457789e-07	0.000148417413899766	4.95201519457789e-07	8.69644122759656e-07	5.28853592125805e-07	0.000149039237339473	0.000151429461138154	0.000149150397157332	1.91471209054624e-06	0.000230136417685736	0.000296719371622509	4.75040106531739e-07	0.000148301957722743	1.53906697579228e-06	0	0.000377816551968772	0.000149265853334356	0	0	5.75729400725351e-07	0.000148301957722743	2.12270939731564e-07
"Oropsylla_silantiewi"	0.0503238950934698	0.0501814021840863	9.83600264640253e-05	0.000129260284391135	4.65738883112149e-05	5.69554046403377e-05	4.2105195515713e-05	1.16899116183199e-05	1.16501886616683e-05	3.08451837712299e-05	2.65249397756223e-05	3.90114228255302e-05	3.39139360828429e-08	1.17483256788786e-05	0	4.50469551014543e-08	0	0	0.000924944976288437	1.00092329043962	0.000927788797061911	0.00029662441510761	0.000923290439615607	0.000296022912314529	0.000926258421639522	0.000927355017468794	0.000629473451633243	0.00092685931075248	0.000298342790248947	0.000296734854872533	8.9643440651894e-07	7.60354614065501e-07	1.42569587565428e-06	0.000297677448987358	4.68764745943969e-07	0.000298191535383545	6.01502793081615e-07	0.000296022912314528	6.01502793081615e-07	1.01741808248529e-06	5.82509433083413e-07	0.000296734854872533	3.48819413650486e-06	1.64451927325291e-06	1.97878661267462e-06	2.12021101295525e-06	0.000296783266928594	4.68764745943969e-07	7.60354614065501e-07	1.7271375280924e-06	0	2.16862306901653e-06	0.000296907076973716	0	0	2.25234775507271e-09	7.60354614065501e-07	2.33798232366398e-07
"Amphipsylla_primaris"	0.0126678717784918	0.0125944245160656	0.0126162463846482	0.0126912602922409	0.0125833546025406	5.55031563715408e-05	3.25785077443583e-05	1.92120289511587e-05	7.94413865023724e-06	0.0125701327436468	0.0125678606823748	0.0125625841630614	8.41591718529269e-06	2.69341057378518e-05	0	5.77799239049607e-06	0	0	0.000421294820524124	0.000231947199265478	1.0014807396142	7.49823000681485e-05	0.000231947199265478	7.45168928146577e-05	0.000422454017232259	0.000632353436558885	0.00066309867062707	0.000853231635086855	0.000443626722681027	7.5210682269302e-05	0.000114982048570872	7.46544723072992e-05	0.000254416680915022	0.000263864514073304	9.22922693780211e-07	0.000473366726467417	4.65407253490834e-07	7.45168928146577e-05	4.65407253490833e-07	0.00025247751555878	3.97206932511862e-07	7.52106822693019e-05	0.000465616772132028	0.000493583161719794	0.000180921405315858	0.000324889150800105	0.000149171365121957	9.22922693780211e-07	7.46544723072992e-05	0.000252484154830629	0	0.000398849833652759	0.000493445582227153	0	0	2.88899619524804e-07	7.46544723072992e-05	3.84240579023174e-07
"Frontopsylla_elatoides"	0.0502681908339967	7.43339926103549e-05	6.95593695524899e-05	9.66378303886304e-05	5.10738539323213e-05	9.55248244868994e-05	0.0502599842284909	3.79326585244977e-06	1.27922110312002e-05	3.60793016827868e-05	1.86243811752815e-05	7.61042744212235e-06	7.62788849135259e-09	1.58570047489015e-05	0	3.18568214117197e-08	0	0	0.000297825230838448	0.00029662441510761	0.000299929200272594	1.00101369501489	0.00029662441510761	0.000295695240199981	0.00101701906583726	0.00101825999808354	2.3794677670348e-06	0.000299100071284065	0.000297625682415566	0.000296889300506067	6.33950746093222e-07	5.68457825815473e-07	1.29808431056292e-06	0.000296896055930819	3.93005412027027e-07	0.000297497377625532	0.000717999774692728	0.000295695240199981	0.000717999774692728	2.28836654740578e-07	6.3961055156001e-07	0.000296889300506067	0.000721410381099068	1.18927053165819e-06	0.000719923461483561	2.42773990582199e-06	0.000296263698025796	3.93005412027026e-07	5.68457825815473e-07	1.66340894990672e-06	0	1.80213742555122e-06	0.000296316052905824	0	0	1.59284107058598e-09	5.68457825815473e-07	7.58653170489954e-08
"Rhadinopsylla_li"	0.0503238950934699	0.0501814021840863	9.83600264640253e-05	0.000129260284391135	4.65738883112149e-05	5.69554046403377e-05	4.2105195515713e-05	1.16899116183199e-05	1.16501886616683e-05	3.08451837712299e-05	2.65249397756223e-05	3.90114228255302e-05	3.39139360828429e-08	1.17483256788786e-05	0	4.50469551014542e-08	0	0	0.000924944976288437	0.000923290439615607	0.000927788797061911	0.00029662441510761	1.00092329043961	0.000296022912314529	0.000926258421639522	0.000927355017468793	0.000629473451633243	0.00092685931075248	0.000298342790248947	0.000296734854872533	8.9643440651894e-07	7.60354614065501e-07	1.42569587565428e-06	0.000297677448987358	4.68764745943969e-07	0.000298191535383545	6.01502793081615e-07	0.000296022912314529	6.01502793081614e-07	1.01741808248529e-06	5.82509433083413e-07	0.000296734854872533	3.48819413650486e-06	1.64451927325291e-06	1.97878661267462e-06	2.12021101295525e-06	0.000296783266928594	4.68764745943969e-07	7.603546140655e-07	1.7271375280924e-06	0	2.16862306901653e-06	0.000296907076973716	0	0	2.25234775507271e-09	7.603546140655e-07	2.33798232366398e-07
"Oropsylla_alaskensis"	0.100421741662997	0.000106375775972883	9.66786871734405e-05	0.000126638748360637	2.99597154025303e-05	7.67928937075132e-05	4.72047079395779e-05	7.49391127285109e-06	7.4896640187564e-06	2.99311770657934e-05	3.7148570913341e-05	1.50176167833076e-05	1.50578782984339e-08	7.56854367994079e-06	0	4.42769348172386e-08	0	0	0.000593669655599065	0.000592045824629057	0.000596135142517261	0.000591390480399961	0.000592045824629057	1.00059071612743	0.000595303919740974	0.000596177255893009	2.80297928353516e-06	0.000594699252968109	0.000592767954333727	0.00059167603860074	8.81111002863049e-07	7.44933813886103e-07	1.17292974820796e-06	0.000592339958399405	3.01249099055838e-07	0.000592838811350501	6.74352970565399e-07	0.000590716127429396	6.74352970565399e-07	4.51736348953017e-07	3.7448320093782e-07	0.00059167603860074	3.45741771481265e-06	1.98321951099747e-06	2.06226007623117e-06	2.33766127856266e-06	0.000591461061243282	3.01249099055837e-07	7.44933813886103e-07	1.41163438060888e-06	0	2.12268392110484e-06	0.000591954413126508	0	0	2.21384674086193e-09	7.44933813886103e-07	1.49878225457022e-07
