"Eupatorium_lanigerum"	"Eryngium_stenophyllum"	"Senecio_bravensis"	"Baccharis_coridifolia"	"Senecio_madagascariensis"	"Lathyrus_pubescens"	"Eupatorium_tenacetifolium"	"Habranthus_gracilifolius"	"Hysterionica_pinifolia"	"Hypochaeris_rosengurtii"	"Achyrocline_satureoides"	"Habranthus_andersoni"	"Oxalis_articulata"	"Sonchus_oleraceus"	"Cerastium_mollissimum"	"Gnaphalium_cheirantifolium"	"Rodophiala_bifidum"	"Astylus_quadrilineatus"	"Augochlora_semiramis"	"Unidentified_sp15_M_PL_072_05"	"Allograpta_sp1_M_PL_072_05"	"Toxomerus_sp1_M_PL_072_05"	"Unidentified_sp1_M_PL_072_05"	"Apis_mellifera"	"Euptoieta_claudia_hortensia"	"Lucilia_sericata"	"Palpada_sp1_M_PL_072_05"	"Vanessa_sp1_M_PL_072_05"	"Camponotus_sp1_M_PL_072_05"	"Chauliognathus_scriptus"	"Cochliomyia_macellaria"	"Platycheirus_sp1_M_PL_072_05"	"Unidentified_sp13_M_PL_072_05"	"Unidentified_sp4_M_PL_072_05"	"Unidentified_sp9_M_PL_072_05"	"Chilicola_sp1_M_PL_072_05"	"Chrysodina_sp1_M_PL_072_05"	"Colletes_sp1_M_PL_072_05"	"Eudesmia_australis"	"Lerodea_eufala"	"Neochrysis_sp1_M_PL_072_05"	"Parachytas_sp1_M_PL_072_05"	"Trichopoda_giacomelli"	"Unidentified_sp12_M_PL_072_05"	"Unidentified_sp18_M_PL_072_05"	"Unidentified_sp2_M_PL_072_05"	"Unidentified_sp3_M_PL_072_05"	"Xylocopa_ciliata"	"Augochlorella_ephyra"	"Bombus_bellicosus"	"Campsomeris_bistrimacula"	"Chauliognathus_sp1_M_PL_072_05"	"Chlorion_sp1_M_PL_072_05"	"Copestylum_sp1_M_PL_072_05"	"Corticea_immocerina"	"Dactylozodes_sp1_M_PL_072_05"	"Dialictus_sp1_M_PL_072_05"	"Discodon_sp1_M_PL_072_05"	"Eristalinus_taeniops"	"Eristalis_tenax"	"Halictillus_sp1_M_PL_072_05"	"Isodontia_sp1_M_PL_072_05"	"Mischocyttarus_drewseni"	"Polybia_scutellaris"	"Prionyx_sp1_M_PL_072_05"	"Pyrgus_sp1_M_PL_072_05"	"Sceliphron_asiaticum"	"Sphex_sp1_M_PL_072_05"	"Stenodynerus_sp1_M_PL_072_05"	"Strymon_eurytulus"	"Synanthedom_albicalcarata"	"Syritta_sp1_M_PL_072_05"	"Tatochila_autodice"	"Thespieus_catochra"	"Unidentified_sp10_M_PL_072_05"	"Unidentified_sp11_M_PL_072_05"	"Unidentified_sp14_M_PL_072_05"	"Unidentified_sp16_M_PL_072_05"	"Unidentified_sp17_M_PL_072_05"	"Unidentified_sp5_M_PL_072_05"	"Unidentified_sp6_M_PL_072_05"	"Unidentified_sp7_M_PL_072_05"	"Unidentified_sp8_M_PL_072_05"	"Villa_sp1_M_PL_072_05"
"Achyrocline_satureoides"	0.000851884738413607	0.00336791472908961	0.000845331259005098	0.000842295276615529	0.000840309946821865	1.19920089278903e-06	1.29487249790967e-06	9.5600665200831e-07	1.15924263971512e-06	8.25510480514557e-07	1.00334565377308	9.2324097927155e-07	6.25678923443984e-07	3.40917504696691e-07	2.21853904066444e-07	0	7.38535119861663e-08	2.712527014861e-05	3.41325826012364e-05	0.0502058041181324	2.92087551206962e-05	2.70221600774932e-05	2.65459827328238e-05	1.71781519415382e-05	2.2721018702684e-06	2.6517001666831e-05	1.71856822760089e-05	2.91625930717326e-05	1.2741425182939e-05	2.35475840606663e-05	2.20678897773304e-05	6.65561712199332e-06	2.21560535958499e-06	1.71581652599917e-05	2.20678897773304e-05	0.0501778074221823	6.63343173158669e-06	1.49738454179055e-05	1.05571053408528e-05	4.46909857104701e-06	1.27090533704912e-05	1.27090533704912e-05	1.15431562489254e-05	1.27090533704912e-05	1.27090533704912e-05	1.27090533704912e-05	5.28812322930857e-08	3.70325567813183e-08	4.44911188950051e-06	1.99866815464838e-08	4.44911188950052e-06	1.0524733528405e-05	2.18431984208617e-06	1.0524733528405e-05	2.18431984208617e-06	3.23718124477417e-08	2.18431984208617e-06	4.44911188950051e-06	2.18431984208617e-06	2.18431984208617e-06	1.99866815464839e-08	1.0524733528405e-05	2.18431984208617e-06	1.0524733528405e-05	2.18431984208617e-06	2.18431984208617e-06	1.0524733528405e-05	2.18431984208617e-06	2.18431984208617e-06	2.18431984208617e-06	9.35883640683922e-06	2.18431984208617e-06	4.44911188950051e-06	2.18431984208617e-06	1.0524733528405e-05	1.0524733528405e-05	1.0524733528405e-05	1.0524733528405e-05	2.18431984208617e-06	1.0524733528405e-05	2.18431984208617e-06	0	4.44911188950052e-06	2.18431984208617e-06
"Habranthus_andersoni"	0.00101779687679388	0.00164620742520638	0.00164168846458565	3.44722357206525e-06	0.00163405998536338	3.49230783630527e-06	0.000630939670412931	0.0006299952252198	2.23309961554193e-06	0.000629058498746118	9.23240979271551e-07	1.00162995689572	1.1130396222398e-06	0.000629107852441474	3.76260909184118e-07	0	6.14033987024004e-07	0.0502025738043071	3.1247629817547e-05	3.98227779980923e-05	0.050121236158251	5.29366636445721e-05	1.64887293628976e-05	1.64528045189802e-05	2.36898316778939e-05	1.64329018725091e-05	3.73632160132456e-05	3.97383134649947e-05	2.3527625545616e-05	2.59917521422765e-05	7.79243626942678e-06	1.12878272755235e-05	1.84210196107201e-05	1.63945993883751e-05	7.79243626942678e-06	5.19056025273352e-06	1.12502011846051e-05	1.37848638068523e-05	2.09178899640932e-05	8.69867073368746e-06	7.75413378529274e-06	7.7541337852927e-06	2.64803806565683e-06	7.7541337852927e-06	7.75413378529273e-06	7.75413378529273e-06	1.58057081208835e-05	3.15135977526787e-05	8.64046560308234e-06	5.82051306050878e-08	8.64046560308237e-06	5.14439820376995e-06	2.60973558152277e-06	5.14439820376995e-06	2.60973558152277e-06	1.57734917603233e-05	2.60973558152277e-06	8.64046560308235e-06	2.60973558152277e-06	2.60973558152277e-06	5.8205130605088e-08	5.14439820376995e-06	2.60973558152277e-06	5.14439820376995e-06	2.60973558152277e-06	2.60973558152277e-06	5.14439820376996e-06	2.60973558152277e-06	2.60973558152277e-06	2.60973558152277e-06	3.83024841340584e-08	2.60973558152277e-06	8.64046560308236e-06	2.60973558152277e-06	5.14439820376995e-06	5.14439820376995e-06	5.14439820376995e-06	5.14439820376995e-06	2.60973558152277e-06	5.14439820376995e-06	2.60973558152277e-06	0	8.64046560308236e-06	2.60973558152277e-06
"Oxalis_articulata"	0.00211087766205994	0.000848902058620998	6.5672760226775e-06	0.000842493683009201	0.000839734807129602	5.0448579270246e-07	1.11660746746808e-06	3.81418895684942e-06	0.00209556808141113	0.00125706708990553	6.25678923443984e-07	1.1130396222398e-06	1.00209154685091	7.12205463101486e-07	1.82176302222087e-07	0	1.8420941637846e-07	5.68003635693183e-05	0.0501863891227923	2.94884267685505e-05	2.01517538811659e-05	1.47873578947255e-05	6.98501333272335e-05	8.10829846617606e-06	0.0502042812877366	1.74609312919555e-05	5.00021266998151e-05	2.00961019000539e-05	8.09324094567204e-06	2.67697592785421e-05	1.74263666813098e-05	5.4652890666626e-06	5.52628249135379e-06	8.09989036963102e-06	1.74263666813098e-05	2.68410287936282e-06	5.4470714364404e-06	2.68738354383629e-06	2.68073411987732e-06	4.29727071907121e-08	8.06532575898537e-06	8.06532575898533e-06	1.47735477481192e-05	8.06532575898533e-06	8.06532575898536e-06	8.06532575898536e-06	5.24845567591994e-05	4.40183697001152e-08	3.4564610645671e-08	8.40809654504099e-09	3.45646106456711e-08	2.65281893319062e-06	5.41250682579473e-06	2.65281893319062e-06	5.41250682579474e-06	2.79151866867021e-08	5.41250682579473e-06	3.4564610645671e-08	5.41250682579472e-06	5.41250682579473e-06	8.40809654504101e-09	2.65281893319062e-06	5.41250682579472e-06	2.65281893319062e-06	5.41250682579473e-06	5.41250682579473e-06	2.65281893319062e-06	5.41250682579472e-06	5.41250682579472e-06	5.41250682579472e-06	9.36104092232446e-06	5.41250682579473e-06	3.4564610645671e-08	5.41250682579472e-06	2.65281893319062e-06	2.65281893319062e-06	2.65281893319062e-06	2.65281893319062e-06	5.41250682579473e-06	2.65281893319062e-06	5.41250682579473e-06	0	3.45646106456711e-08	5.41250682579472e-06
"Sonchus_oleraceus"	6.86772697768377e-06	0.000638085549893047	0.000637916843891367	1.10815512914122e-06	0.000631639256007571	0.00252325916228028	0.000631250882860992	0.000630953804421508	1.61134550942285e-06	0.000629376419936613	3.40917504696691e-07	0.000629107852441473	7.12205463101486e-07	1.00313813895791	1.12878482590819e-07	0	5.28142296551528e-07	0.0502552715640572	1.1123251588393e-05	1.44218606258496e-05	4.58478945379203e-05	7.22030568413692e-05	5.42168044538506e-06	4.74234033442191e-05	2.10727174651308e-05	5.38139680764951e-06	2.63482979707683e-05	1.43925019158465e-05	1.77928989712936e-05	9.05334033408657e-06	2.02393973453704e-06	3.38635447772457e-06	1.58442688965458e-05	5.36908397288126e-06	2.02393973453705e-06	2.01106321865061e-06	3.37506662946549e-06	5.35147441652823e-06	1.77752894149405e-05	4.54117764444504e-05	2.01162689976881e-06	2.0116268997688e-06	2.99223911212711e-08	2.0116268997688e-06	2.01162689976881e-06	2.01162689976881e-06	1.58141287482733e-05	0.050198961267267	3.35745707311245e-06	4.20543193713379e-05	3.35745707311247e-06	1.99401734341577e-06	1.76095563530353e-08	1.99401734341577e-06	1.76095563530354e-08	1.57812720715248e-05	1.76095563530353e-08	3.35745707311246e-06	1.76095563530353e-08	1.76095563530353e-08	4.2054319371338e-05	1.99401734341577e-06	1.76095563530353e-08	1.99401734341577e-06	1.76095563530353e-08	1.76095563530353e-08	1.99401734341577e-06	1.76095563530353e-08	1.76095563530353e-08	1.76095563530353e-08	1.23128347682358e-08	1.76095563530353e-08	3.35745707311246e-06	1.76095563530353e-08	1.99401734341577e-06	1.99401734341577e-06	1.99401734341577e-06	1.99401734341577e-06	1.76095563530353e-08	1.99401734341577e-06	1.76095563530353e-08	0	3.35745707311246e-06	1.76095563530353e-08
"Cerastium_mollissimum"	0.0033699390137617	9.70381449278105e-06	0.00336290054783065	3.08412952594356e-06	2.64707140304327e-06	1.91158489377473e-06	5.16522992967657e-07	8.71955255306669e-07	8.95107754277675e-07	1.10173918843819e-06	4.43707808132889e-07	7.52521818368236e-07	3.64352604444173e-07	2.25756965181638e-07	1.00334536255337	0	2.89721342723689e-07	1.78879668285764e-05	8.78387242202632e-06	2.64649390558836e-05	2.64461116505515e-05	1.78212749231897e-05	2.64273160535762e-05	2.64025300021049e-05	8.71818922974941e-06	2.64049383597192e-05	2.640739489349e-05	2.64084855596331e-05	8.68410676116978e-06	8.71295267765722e-06	8.70546179218941e-06	0.100360876601171	8.69164028171066e-06	2.63706702538753e-05	8.70546179218942e-06	5.25098106965852e-08	2.63403458335854e-05	1.77298009878197e-05	4.32374951141322e-08	1.77313363157594e-05	8.6711936863456e-06	8.67119368634557e-06	8.67513737189946e-06	8.67119368634557e-06	8.6711936863456e-06	8.6711936863456e-06	4.41765752396087e-08	4.31475964886607e-08	1.76994765675297e-05	3.18597482295788e-08	1.76994765675298e-05	3.03244202899408e-08	8.64086926605566e-06	3.03244202899408e-08	8.64086926605567e-06	1.29130748241914e-08	8.64086926605566e-06	1.76994765675297e-05	8.64086926605564e-06	8.64086926605566e-06	3.18597482295789e-08	3.03244202899408e-08	8.64086926605565e-06	3.03244202899408e-08	8.64086926605566e-06	8.64086926605566e-06	3.03244202899408e-08	8.64086926605565e-06	8.64086926605565e-06	8.64086926605565e-06	3.42681058438173e-08	8.64086926605566e-06	1.76994765675298e-05	8.64086926605566e-06	3.03244202899408e-08	3.03244202899408e-08	3.03244202899408e-08	3.03244202899408e-08	8.64086926605566e-06	3.03244202899408e-08	8.64086926605566e-06	0	1.76994765675298e-05	8.64086926605566e-06
"Gnaphalium_cheirantifolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0
"Rodophiala_bifidum"	0.00336790095719083	7.60482353794856e-06	5.13468681774916e-06	1.99249962699951e-06	3.7108894996878e-06	1.91147293079418e-06	1.34806482341418e-06	0.00335450627419655	4.74402516165027e-06	1.49101346674713e-06	1.47707023972333e-07	1.22806797404801e-06	3.68418832756921e-07	1.05628459310306e-06	2.89721342723689e-07	0	1.00334757519399	8.41640790009045e-05	8.87158171609449e-06	8.76897016407585e-06	8.80084932683519e-06	8.39983171852499e-05	8.82717273478009e-06	8.7182911031743e-06	8.82236549954715e-06	8.70857210573884e-06	8.73613366988599e-06	8.7394459281328e-06	8.69311017411791e-06	8.71079507185933e-06	8.68154743827701e-06	8.69164028171069e-06	0.100427255819734	8.6864332209944e-06	8.68154743827701e-06	3.11504247547059e-08	8.66266814743831e-06	5.07897410179269e-08	5.74666941414436e-08	5.88825496417407e-08	8.65940855353258e-06	8.65940855353255e-06	8.65778236472091e-06	8.65940855353254e-06	8.65940855353257e-06	8.65940855353258e-06	8.3981257483955e-05	8.46721118350557e-08	2.70246674618376e-08	3.18578821799029e-08	2.70246674618377e-08	2.37650735560893e-08	8.63564347997649e-06	2.37650735560893e-08	8.6356434799765e-06	3.37016205853544e-08	8.63564347997649e-06	2.70246674618377e-08	8.63564347997647e-06	8.63564347997649e-06	3.1857882179903e-08	2.37650735560892e-08	8.63564347997647e-06	2.37650735560893e-08	8.63564347997648e-06	8.63564347997648e-06	2.37650735560893e-08	8.63564347997648e-06	8.63564347997648e-06	8.63564347997648e-06	2.2138884744439e-08	8.63564347997648e-06	2.70246674618377e-08	8.63564347997648e-06	2.37650735560893e-08	2.37650735560893e-08	2.37650735560893e-08	2.37650735560893e-08	8.63564347997648e-06	2.37650735560893e-08	8.63564347997648e-06	0	2.70246674618377e-08	8.63564347997648e-06
"Astylus_quadrilineatus"	0.000115703951889581	0.0126916698723672	0.0126463238521966	2.20355188729978e-05	0.0125843060137715	4.96914629345603e-05	0.0125934017061434	0.0125706627386465	3.21048544804093e-05	0.0125560017825489	6.7813175371525e-06	0.0125506434510768	1.42000908923296e-05	0.0125638178910143	2.23599585357205e-06	0	1.0520509875113e-05	1.00258935493875	0.000221491410352816	0.000286877449545134	0.000913825717123528	0.000601091627285045	0.000107565204833551	0.000107345935421861	0.000420342695457973	0.000106762583471541	0.00052505113712458	0.000286293544569687	0.000354793187804449	0.000180317316095042	4.02029842494532e-05	6.70798756071615e-05	0.000315615296253391	0.000106517744372952	4.02029842494533e-05	4.00005342280051e-05	6.68562760218044e-05	0.000106221067573235	0.000354496511004732	6.7387790270997e-05	3.99581451508645e-05	3.99581451508643e-05	5.41515898305738e-07	3.99581451508643e-05	3.99581451508644e-05	3.99581451508645e-05	0.000315069189828174	0.000629019085599623	6.65595992220874e-05	8.28191048909338e-07	6.65595992220877e-05	3.96614683511475e-05	2.96676799716874e-07	3.96614683511475e-05	2.96676799716874e-07	0.000314835042653585	2.96676799716874e-07	6.65595992220875e-05	2.96676799716873e-07	2.96676799716874e-07	8.2819104890934e-07	3.96614683511474e-05	2.96676799716873e-07	3.96614683511475e-05	2.96676799716873e-07	2.96676799716873e-07	3.96614683511475e-05	2.96676799716873e-07	2.96676799716873e-07	2.96676799716873e-07	2.44839098588865e-07	2.96676799716873e-07	6.65595992220875e-05	2.96676799716873e-07	3.96614683511475e-05	3.96614683511475e-05	3.96614683511475e-05	3.96614683511475e-05	2.96676799716873e-07	3.96614683511475e-05	2.96676799716873e-07	0	6.65595992220875e-05	2.96676799716873e-07
"Augochlora_semiramis"	0.0169296314539992	0.016865626612528	6.90940350248862e-05	0.0167907632271647	0.0167453169637294	8.34917671247749e-06	9.57447382192695e-06	3.20294985877436e-05	0.0167638339622364	3.86415016734245e-05	1.13775275337455e-05	1.0415876605849e-05	0.0167287963742641	3.70775052946433e-06	1.46397873700439e-06	0	1.47859695268241e-06	0.000295321880470421	1.00177743291198	0.000522829773402216	0.000336217654998437	0.000293227440157535	0.000702137932313875	9.66172003457891e-05	0.00130023302924541	0.000283042083257967	9.77660974563617e-05	0.000335696861168143	9.63537564302088e-05	0.000469192161045459	0.000282678430442046	4.39193621101315e-05	4.43579085804724e-05	9.64780474005811e-05	0.000282678430442046	5.32739595408373e-05	4.37729642364311e-05	5.30687359800705e-05	5.29444450096981e-05	5.02805761128413e-07	9.61143945846609e-05	9.61143945846606e-05	0.000229973347277896	9.61143945846605e-05	9.61143945846609e-05	9.61143945846609e-05	0.000419896586520605	3.24540471681174e-07	3.63652815920453e-07	1.39152945207958e-07	3.63652815920454e-07	5.270508316415e-05	4.34093114205107e-05	5.270508316415e-05	4.34093114205108e-05	2.39361845548174e-07	4.34093114205107e-05	3.63652815920454e-07	4.34093114205106e-05	4.34093114205107e-05	1.39152945207958e-07	5.27050831641499e-05	4.34093114205107e-05	5.270508316415e-05	4.34093114205107e-05	4.34093114205107e-05	5.27050831641501e-05	4.34093114205107e-05	4.34093114205107e-05	4.34093114205107e-05	0.000186564035857385	4.34093114205107e-05	3.63652815920454e-07	4.34093114205107e-05	5.270508316415e-05	5.270508316415e-05	5.27050831641501e-05	5.27050831641501e-05	4.34093114205107e-05	5.27050831641501e-05	4.34093114205107e-05	0	3.63652815920454e-07	4.34093114205107e-05
"Unidentified_sp15_M_PL_072_05"	0.0169069001232053	0.0169163090045474	0.0168211915309278	0.0167808280928104	0.0167466343645717	1.67733988113111e-05	1.06805664236929e-05	1.3907014428325e-05	1.73011508530792e-05	1.0524384143711e-05	0.0167352680393775	1.32742593326975e-05	9.82947558951687e-06	4.80728687528321e-06	4.41082317598059e-06	0	1.46149502734597e-06	0.000382503266060179	0.000522829773402216	1.00144720175982	0.000424648425347261	0.000381260918431253	0.000371633252848027	0.000185026635247886	4.46258413125297e-05	0.000371200724076702	0.00018509789140582	0.000423984712380625	9.64815057567395e-05	0.000469042305212204	0.000282668137071818	0.000132324695279418	4.38448508203791e-05	0.00018474707860103	0.000282668137071818	0.000889626867608084	0.00013188361296182	0.000141396052644094	5.31304797998029e-05	8.88121436517385e-05	9.62144915961474e-05	9.6214491596147e-05	0.000229804671432607	9.6214491596147e-05	9.62144915961473e-05	9.62144915961474e-05	7.80204132035106e-07	5.19920990619345e-07	8.8532587004883e-05	2.79556646855185e-07	8.85325870048834e-05	5.28634656392107e-05	4.33510259569366e-05	5.28634656392106e-05	4.33510259569367e-05	2.67014160592323e-07	4.33510259569366e-05	8.85325870048831e-05	4.33510259569365e-05	4.33510259569366e-05	2.79556646855186e-07	5.28634656392106e-05	4.33510259569366e-05	5.28634656392107e-05	4.33510259569366e-05	4.33510259569366e-05	5.28634656392107e-05	4.33510259569366e-05	4.33510259569366e-05	4.33510259569366e-05	0.000186453645475671	4.33510259569366e-05	8.85325870048831e-05	4.33510259569366e-05	5.28634656392106e-05	5.28634656392106e-05	5.28634656392106e-05	5.28634656392106e-05	4.33510259569366e-05	5.28634656392106e-05	4.33510259569366e-05	0	8.85325870048832e-05	4.33510259569366e-05
"Allograpta_sp1_M_PL_072_05"	0.020240233583988	0.0202324786317605	0.0201874454395163	4.69089525683072e-05	0.020096893693496	2.01546937915451e-05	2.53917021152108e-05	2.92417657494404e-05	1.25571378304293e-05	2.51681923734765e-05	1.16835020482785e-05	0.0200484944633004	8.06070155246636e-06	1.83391578151681e-05	5.28922233011031e-06	0	1.76016986536704e-06	0.00146212114739764	0.000403461185998124	0.000509578110416712	1.0015108974479	0.000457641645606397	0.000222209382424402	0.000221710154957742	5.34539380999051e-05	0.000221895453978642	0.000222213183140332	0.000508472724730206	0.00011575932310787	0.000339517726750489	0.000115645741139082	0.000158676669903309	5.28050959610111e-05	0.00022137424339455	0.000115645741139082	6.38106708266653e-05	0.000158147747670298	0.000169476208563811	6.38612882771317e-05	0.000106585624402752	0.00011512453055499	0.00011512453055499	5.24192454148308e-05	0.00011512453055499	0.00011512453055499	0.00011512453055499	1.04497258949674e-06	1.25286945395082e-06	0.000106249712839559	3.35911563192418e-07	0.00010624971283956	6.32264957242516e-05	5.18980348307386e-05	6.32264957242515e-05	5.18980348307386e-05	6.34792552880271e-07	5.18980348307386e-05	0.00010624971283956	5.18980348307384e-05	5.18980348307386e-05	3.35911563192419e-07	6.32264957242515e-05	5.18980348307385e-05	6.32264957242516e-05	5.18980348307385e-05	5.18980348307385e-05	6.32264957242516e-05	5.18980348307385e-05	5.18980348307385e-05	5.18980348307385e-05	5.21210584092303e-07	5.18980348307385e-05	0.00010624971283956	5.18980348307385e-05	6.32264957242515e-05	6.32264957242515e-05	6.32264957242516e-05	6.32264957242516e-05	5.18980348307385e-05	6.32264957242516e-05	5.18980348307385e-05	0	0.00010624971283956	5.18980348307385e-05
"Toxomerus_sp1_M_PL_072_05"	0.000122390715288881	0.0202023904146862	0.0201889063218182	3.50771924203314e-05	0.0200815452772856	0.0201446245608065	1.73729585209764e-05	0.020079844576836	3.44769523589437e-05	1.63284262745e-05	1.08088640309973e-05	2.11746654578288e-05	5.91494315789018e-06	2.88812227365477e-05	3.56425498463794e-06	0	1.679966343705e-05	0.00096174660365607	0.000351872928189041	0.000457513102117503	0.000457641645606397	1.00129400894709	0.00017095536447799	0.000505447436766677	2.01577418957934e-06	0.000170093440669017	0.000170247974962385	0.000456582912333505	6.38806163558133e-05	0.00028758278717628	6.38360389752371e-05	0.000106927649539138	0.000503989903111498	0.000169703694086569	6.38360389752371e-05	6.36729132474442e-05	0.000106571224040675	0.000169389871739674	6.35667940089187e-05	0.000442001144373889	6.34462923927891e-05	6.34462923927888e-05	7.03568929342693e-07	6.34462923927888e-05	6.3446292392789e-05	6.34462923927891e-05	0.000502858038229875	0.000337187803816935	0.00010625740169378	0.000335743742680108	0.00010625740169378	6.31324700458943e-05	3.13822346894567e-07	6.31324700458943e-05	3.13822346894568e-07	4.34323963024409e-07	3.13822346894567e-07	0.00010625740169378	3.13822346894567e-07	3.13822346894567e-07	0.000335743742680109	6.31324700458942e-05	3.13822346894567e-07	6.31324700458943e-05	3.13822346894567e-07	3.13822346894567e-07	6.31324700458944e-05	3.13822346894567e-07	3.13822346894567e-07	3.13822346894567e-07	3.89746582448127e-07	3.13822346894567e-07	0.00010625740169378	3.13822346894567e-07	6.31324700458943e-05	6.31324700458943e-05	6.31324700458943e-05	6.31324700458943e-05	3.13822346894567e-07	6.31324700458943e-05	3.13822346894567e-07	0	0.00010625740169378	3.13822346894567e-07
"Unidentified_sp1_M_PL_072_05"	0.0202701845451089	0.0202187651419913	0.0201514983883535	0.020119443833325	4.62431737625795e-05	1.43356812451494e-05	9.19122838807476e-06	3.24664314815673e-05	0.0200720020072228	2.1597071117279e-05	1.06183930931295e-05	6.59549174515907e-06	2.79400533308935e-05	2.16867217815403e-06	5.28546321071522e-06	0	1.76543454695602e-06	0.000172104327733682	0.000842565518776653	0.000445959903417634	0.000222209382424403	0.00017095536447799	1.00094656841717	0.00022145791908986	0.000555891787384636	0.000444768366994941	0.000221938893439683	0.000221879607837144	0.00011538825394537	0.000276184824860816	0.000338707849161502	0.000158563896321457	5.29630364086805e-05	0.000221218991069108	0.000338707849161502	6.37145607233791e-05	0.000158035350000385	0.000169244158902162	6.34134217784245e-05	0.000106299445854192	0.000115158473235669	0.000115158473235668	0.000275524208092778	0.000115158473235668	0.000115158473235669	0.000115158473235669	0.00050261171096761	3.47361629660191e-07	0.000106060517833439	2.3892802075249e-07	0.00010606051783344	6.31836410687227e-05	5.19748321669459e-05	6.31836410687227e-05	5.19748321669459e-05	2.29780709701869e-07	5.19748321669459e-05	0.000106060517833439	5.19748321669458e-05	5.19748321669459e-05	2.3892802075249e-07	6.31836410687226e-05	5.19748321669458e-05	6.31836410687227e-05	5.19748321669459e-05	5.19748321669459e-05	6.31836410687227e-05	5.19748321669459e-05	5.19748321669459e-05	5.19748321669459e-05	0.000223549375925833	5.19748321669459e-05	0.000106060517833439	5.19748321669459e-05	6.31836410687227e-05	6.31836410687227e-05	6.31836410687227e-05	6.31836410687227e-05	5.19748321669459e-05	6.31836410687227e-05	5.19748321669459e-05	0	0.000106060517833439	5.19748321669459e-05
"Apis_mellifera"	0.0252450479325994	0.0252283993577282	0.0251993237298642	3.45712940178294e-05	3.70099677897548e-05	0.0251625288388593	1.14637827939227e-05	1.75333544543051e-05	9.62454458413258e-06	1.12366729981208e-05	8.5890759707691e-06	8.22640225949007e-06	4.05414923308803e-06	2.37117016721096e-05	6.60063250052623e-06	0	2.17957277579357e-06	0.000214691870843722	0.000144925800518684	0.000277539952871828	0.000277137693697177	0.000631809295958346	0.000276822398862326	1.00069557314041	6.5548768977732e-05	0.000276581785247722	0.000276572215525238	0.000276726373584203	0.000143856234697619	6.56437314495253e-05	0.000143953765616858	0.000198018975015787	6.53871832738071e-05	0.000276197659758635	0.000143953765616858	7.92682017914391e-05	0.000197358911765734	0.000211466767623765	7.91253425627487e-05	0.000552003500278521	0.000143569640127771	0.000143569640127771	6.51150176239572e-05	0.000143569640127771	0.000143569640127771	0.000143569640127771	6.78947475960942e-07	0.000420561065731261	0.000132628019630864	0.000419375480647655	0.000132628019630864	7.88387479929007e-05	6.47308921348704e-05	7.88387479929007e-05	6.47308921348704e-05	2.86594569848069e-07	6.47308921348704e-05	0.000132628019630864	6.47308921348702e-05	6.47308921348704e-05	0.000419375480647656	7.88387479929006e-05	6.47308921348703e-05	7.88387479929008e-05	6.47308921348703e-05	6.47308921348703e-05	7.88387479929008e-05	6.47308921348703e-05	6.47308921348703e-05	6.47308921348703e-05	3.84125489086993e-07	6.47308921348703e-05	0.000132628019630864	6.47308921348703e-05	7.88387479929007e-05	7.88387479929007e-05	7.88387479929007e-05	7.88387479929007e-05	6.47308921348703e-05	7.88387479929007e-05	6.47308921348703e-05	0	0.000132628019630864	6.47308921348703e-05
