File	N.modules	Modularity
M_zinno_GC1.txt	6	0.462396	
M_zinno_GC1.txt	5	0.558309	
M_zinno_GC1.txt	7	0.559679	
M_zinno_GC1.txt	6	0.606663	
M_zinno_GC1.txt	7	0.612494	
M_zinno_GC1.txt	6	0.524030	
M_zinno_GC1.txt	5	0.507812	
M_zinno_GC1.txt	6	0.585066	
M_zinno_GC1.txt	6	0.577908	
M_zinno_GC1.txt	7	0.579134	
M_zinno_GC1.txt	6	0.540311	
M_zinno_GC1.txt	6	0.582843	
M_zinno_GC1.txt	6	0.540561	
M_zinno_GC1.txt	6	0.493388	
M_zinno_GC1.txt	7	0.488430	
M_zinno_GC1.txt	6	0.535688	
M_zinno_GC1.txt	5	0.596137	
M_zinno_GC1.txt	6	0.494739	
M_zinno_GC1.txt	6	0.515348	
M_zinno_GC1.txt	8	0.543940	
M_zinno_GC1.txt	11	0.704861	
M_zinno_GC1.txt	7	0.615444	
M_zinno_GC1.txt	6	0.517800	
M_zinno_GC1.txt	4	0.446536	
M_zinno_GC1.txt	6	0.555602	
M_zinno_GC1.txt	5	0.435000	
M_zinno_GC1.txt	6	0.424438	
M_zinno_GC1.txt	7	0.543107	
M_zinno_GC1.txt	5	0.561206	
M_zinno_GC1.txt	7	0.568762	
M_zinno_GC1.txt	7	0.530510	
M_zinno_GC1.txt	7	0.516000	
M_zinno_GC1.txt	6	0.529752	
M_zinno_GC1.txt	7	0.483737	
M_zinno_GC1.txt	5	0.457886	
M_zinno_GC1.txt	7	0.572840	
M_zinno_GC1.txt	6	0.538831	
M_zinno_GC1.txt	7	0.542101	
M_zinno_GC1.txt	7	0.553994	
M_zinno_GC1.txt	5	0.594184	
M_zinno_GC1.txt	7	0.502670	
M_zinno_GC1.txt	7	0.640617	
M_zinno_GC1.txt	7	0.481157	
M_zinno_GC1.txt	7	0.572470	
M_zinno_GC1.txt	6	0.469084	
M_zinno_GC1.txt	6	0.477111	
M_zinno_GC1.txt	7	0.482853	
M_zinno_GC1.txt	6	0.544144	
M_zinno_GC1.txt	6	0.489150	
M_zinno_GC1.txt	7	0.617769	
M_zinno_GC1.txt	6	0.529321	
M_zinno_GC1.txt	8	0.515664	
M_zinno_GC1.txt	6	0.488407	
M_zinno_GC1.txt	8	0.577032	
M_zinno_GC1.txt	8	0.536892	
M_zinno_GC1.txt	7	0.521915	
M_zinno_GC1.txt	7	0.503143	
M_zinno_GC1.txt	7	0.488042	
M_zinno_GC1.txt	6	0.440204	
M_zinno_GC1.txt	7	0.481533	
M_zinno_GC1.txt	7	0.506151	
M_zinno_GC1.txt	6	0.495833	
M_zinno_GC1.txt	6	0.619794	
M_zinno_GC1.txt	7	0.487085	
M_zinno_GC1.txt	7	0.663438	
M_zinno_GC1.txt	6	0.481824	
M_zinno_GC1.txt	6	0.489587	
M_zinno_GC1.txt	7	0.572049	
M_zinno_GC1.txt	7	0.595558	
M_zinno_GC1.txt	8	0.613028	
M_zinno_GC1.txt	6	0.487366	
M_zinno_GC1.txt	6	0.409550	
M_zinno_GC1.txt	7	0.610005	
M_zinno_GC1.txt	7	0.569971	
M_zinno_GC1.txt	8	0.573827	
M_zinno_GC1.txt	6	0.596354	
M_zinno_GC1.txt	7	0.528846	
M_zinno_GC1.txt	5	0.461838	
M_zinno_GC1.txt	6	0.563099	
M_zinno_GC1.txt	8	0.472051	
M_zinno_GC1.txt	5	0.545924	
M_zinno_GC1.txt	7	0.464297	
M_zinno_GC1.txt	6	0.478889	
M_zinno_GC1.txt	7	0.541138	
M_zinno_GC1.txt	6	0.484457	
M_zinno_GC1.txt	7	0.473765	
M_zinno_GC1.txt	7	0.466358	
M_zinno_GC1.txt	8	0.595558	
M_zinno_GC1.txt	5	0.506156	
M_zinno_GC1.txt	7	0.539567	
M_zinno_GC1.txt	7	0.488926	
M_zinno_GC1.txt	6	0.511958	
M_zinno_GC1.txt	5	0.451397	
M_zinno_GC1.txt	5	0.514062	
M_zinno_GC1.txt	6	0.522400	
