File	N.modules	Modularity
M_4_parsnip_GC1.txt	6	0.368854	
M_4_parsnip_GC1.txt	9	0.369994	
M_4_parsnip_GC1.txt	7	0.368320	
M_4_parsnip_GC1.txt	6	0.344174	
M_4_parsnip_GC1.txt	7	0.339073	
M_4_parsnip_GC1.txt	7	0.355078	
M_4_parsnip_GC1.txt	6	0.323993	
M_4_parsnip_GC1.txt	6	0.350860	
M_4_parsnip_GC1.txt	7	0.357090	
M_4_parsnip_GC1.txt	6	0.347931	
M_4_parsnip_GC1.txt	6	0.367016	
M_4_parsnip_GC1.txt	7	0.320386	
M_4_parsnip_GC1.txt	7	0.360024	
M_4_parsnip_GC1.txt	5	0.394434	
M_4_parsnip_GC1.txt	6	0.337078	
M_4_parsnip_GC1.txt	8	0.345152	
M_4_parsnip_GC1.txt	6	0.333338	
M_4_parsnip_GC1.txt	6	0.377482	
M_4_parsnip_GC1.txt	7	0.388511	
M_4_parsnip_GC1.txt	7	0.345007	
M_4_parsnip_GC1.txt	7	0.393199	
M_4_parsnip_GC1.txt	5	0.362139	
M_4_parsnip_GC1.txt	5	0.324944	
M_4_parsnip_GC1.txt	7	0.365234	
M_4_parsnip_GC1.txt	7	0.364299	
M_4_parsnip_GC1.txt	7	0.351773	
M_4_parsnip_GC1.txt	7	0.367747	
M_4_parsnip_GC1.txt	6	0.349630	
M_4_parsnip_GC1.txt	6	0.399522	
M_4_parsnip_GC1.txt	8	0.355059	
M_4_parsnip_GC1.txt	7	0.388044	
M_4_parsnip_GC1.txt	6	0.311141	
M_4_parsnip_GC1.txt	7	0.340792	
M_4_parsnip_GC1.txt	5	0.330333	
M_4_parsnip_GC1.txt	6	0.363704	
M_4_parsnip_GC1.txt	6	0.372934	
M_4_parsnip_GC1.txt	6	0.391334	
M_4_parsnip_GC1.txt	5	0.354386	
M_4_parsnip_GC1.txt	7	0.338229	
M_4_parsnip_GC1.txt	6	0.360119	
M_4_parsnip_GC1.txt	8	0.363823	
M_4_parsnip_GC1.txt	7	0.341686	
M_4_parsnip_GC1.txt	7	0.379804	
M_4_parsnip_GC1.txt	6	0.337087	
M_4_parsnip_GC1.txt	7	0.365796	
M_4_parsnip_GC1.txt	6	0.381821	
M_4_parsnip_GC1.txt	7	0.338366	
M_4_parsnip_GC1.txt	7	0.391372	
M_4_parsnip_GC1.txt	7	0.357817	
M_4_parsnip_GC1.txt	7	0.364660	
M_4_parsnip_GC1.txt	6	0.390938	
M_4_parsnip_GC1.txt	6	0.341558	
M_4_parsnip_GC1.txt	6	0.335037	
M_4_parsnip_GC1.txt	6	0.364234	
M_4_parsnip_GC1.txt	6	0.331019	
M_4_parsnip_GC1.txt	8	0.348316	
M_4_parsnip_GC1.txt	6	0.367930	
M_4_parsnip_GC1.txt	6	0.396273	
M_4_parsnip_GC1.txt	7	0.351019	
M_4_parsnip_GC1.txt	5	0.389529	
M_4_parsnip_GC1.txt	6	0.313218	
M_4_parsnip_GC1.txt	6	0.414007	
M_4_parsnip_GC1.txt	7	0.358899	
M_4_parsnip_GC1.txt	6	0.388248	
M_4_parsnip_GC1.txt	6	0.382352	
M_4_parsnip_GC1.txt	7	0.353979	
M_4_parsnip_GC1.txt	6	0.346386	
M_4_parsnip_GC1.txt	7	0.374493	
M_4_parsnip_GC1.txt	7	0.332095	
M_4_parsnip_GC1.txt	7	0.377515	
M_4_parsnip_GC1.txt	7	0.367052	
M_4_parsnip_GC1.txt	7	0.352554	
M_4_parsnip_GC1.txt	6	0.344526	
M_4_parsnip_GC1.txt	6	0.340009	
M_4_parsnip_GC1.txt	7	0.340312	
M_4_parsnip_GC1.txt	7	0.348817	
M_4_parsnip_GC1.txt	8	0.358789	
M_4_parsnip_GC1.txt	4	0.396142	
M_4_parsnip_GC1.txt	6	0.327660	
M_4_parsnip_GC1.txt	5	0.372107	
M_4_parsnip_GC1.txt	8	0.355713	
M_4_parsnip_GC1.txt	6	0.334988	
M_4_parsnip_GC1.txt	6	0.380794	
M_4_parsnip_GC1.txt	6	0.369202	
M_4_parsnip_GC1.txt	6	0.352741	
M_4_parsnip_GC1.txt	7	0.321682	
M_4_parsnip_GC1.txt	7	0.378677	
M_4_parsnip_GC1.txt	6	0.357399	
M_4_parsnip_GC1.txt	6	0.356834	
M_4_parsnip_GC1.txt	6	0.343343	
M_4_parsnip_GC1.txt	7	0.356930	
M_4_parsnip_GC1.txt	7	0.333744	
M_4_parsnip_GC1.txt	6	0.371496	
M_4_parsnip_GC1.txt	6	0.330540	
M_4_parsnip_GC1.txt	6	0.365862	
M_4_parsnip_GC1.txt	6	0.376805	
M_4_parsnip_GC1.txt	7	0.362332	
M_4_parsnip_GC1.txt	7	0.334573	
M_4_parsnip_GC1.txt	7	0.356302	
M_4_parsnip_GC1.txt	6	0.346427	
M_4_parsnip_GC1.txt	7	0.320335	
M_4_parsnip_GC1.txt	6	0.307287	
M_4_parsnip_GC1.txt	6	0.370952	
M_4_parsnip_GC1.txt	6	0.344847	
M_4_parsnip_GC1.txt	7	0.356859	
M_4_parsnip_GC1.txt	5	0.381839	
M_4_parsnip_GC1.txt	6	0.411089	
M_4_parsnip_GC1.txt	7	0.354022	
M_4_parsnip_GC1.txt	7	0.336398	
M_4_parsnip_GC1.txt	7	0.368196	
M_4_parsnip_GC1.txt	6	0.316080	
M_4_parsnip_GC1.txt	8	0.356934	
M_4_parsnip_GC1.txt	6	0.374422	
M_4_parsnip_GC1.txt	6	0.393756	
M_4_parsnip_GC1.txt	7	0.338918	
M_4_parsnip_GC1.txt	6	0.397366	
M_4_parsnip_GC1.txt	5	0.372550	
M_4_parsnip_GC1.txt	7	0.367277	
M_4_parsnip_GC1.txt	6	0.335078	
M_4_parsnip_GC1.txt	6	0.391318	
M_4_parsnip_GC1.txt	7	0.345741	
M_4_parsnip_GC1.txt	6	0.332574	
M_4_parsnip_GC1.txt	7	0.405663	
M_4_parsnip_GC1.txt	6	0.356173	
M_4_parsnip_GC1.txt	6	0.392244	
M_4_parsnip_GC1.txt	5	0.321897	
M_4_parsnip_GC1.txt	5	0.405317	
M_4_parsnip_GC1.txt	6	0.357781	
M_4_parsnip_GC1.txt	7	0.350985	
M_4_parsnip_GC1.txt	8	0.401508	
M_4_parsnip_GC1.txt	6	0.351742	
M_4_parsnip_GC1.txt	7	0.304128	
M_4_parsnip_GC1.txt	6	0.335604	
M_4_parsnip_GC1.txt	6	0.345936	
M_4_parsnip_GC1.txt	7	0.329998	
M_4_parsnip_GC1.txt	7	0.332872	
M_4_parsnip_GC1.txt	6	0.386608	
M_4_parsnip_GC1.txt	7	0.374797	
M_4_parsnip_GC1.txt	6	0.332933	
M_4_parsnip_GC1.txt	7	0.385535	
M_4_parsnip_GC1.txt	6	0.366465	
M_4_parsnip_GC1.txt	7	0.366438	
M_4_parsnip_GC1.txt	6	0.339871	
M_4_parsnip_GC1.txt	5	0.387994	
M_4_parsnip_GC1.txt	6	0.380748	
M_4_parsnip_GC1.txt	6	0.378294	
M_4_parsnip_GC1.txt	6	0.377528	
M_4_parsnip_GC1.txt	6	0.367402	
M_4_parsnip_GC1.txt	7	0.329057	
M_4_parsnip_GC1.txt	7	0.333288	
M_4_parsnip_GC1.txt	7	0.342494	
M_4_parsnip_GC1.txt	5	0.390502	
M_4_parsnip_GC1.txt	7	0.314520	
M_4_parsnip_GC1.txt	7	0.332918	
M_4_parsnip_GC1.txt	7	0.339291	
M_4_parsnip_GC1.txt	8	0.350176	
M_4_parsnip_GC1.txt	6	0.361120	
M_4_parsnip_GC1.txt	6	0.341878	
M_4_parsnip_GC1.txt	7	0.393936	
M_4_parsnip_GC1.txt	7	0.356533	
M_4_parsnip_GC1.txt	6	0.337674	
M_4_parsnip_GC1.txt	7	0.315964	
M_4_parsnip_GC1.txt	6	0.346068	
M_4_parsnip_GC1.txt	6	0.326862	
M_4_parsnip_GC1.txt	5	0.345557	
M_4_parsnip_GC1.txt	6	0.320825	
M_4_parsnip_GC1.txt	7	0.409159	
M_4_parsnip_GC1.txt	6	0.375121	
M_4_parsnip_GC1.txt	5	0.386048	
M_4_parsnip_GC1.txt	6	0.337730	
M_4_parsnip_GC1.txt	7	0.365311	
M_4_parsnip_GC1.txt	6	0.386048	
M_4_parsnip_GC1.txt	6	0.345542	
M_4_parsnip_GC1.txt	7	0.343233	
M_4_parsnip_GC1.txt	7	0.336676	
M_4_parsnip_GC1.txt	7	0.357555	
M_4_parsnip_GC1.txt	5	0.378169	
M_4_parsnip_GC1.txt	7	0.377753	
M_4_parsnip_GC1.txt	7	0.363240	
M_4_parsnip_GC1.txt	6	0.360101	
M_4_parsnip_GC1.txt	6	0.346488	
M_4_parsnip_GC1.txt	5	0.355534	
M_4_parsnip_GC1.txt	8	0.365977	
M_4_parsnip_GC1.txt	7	0.356540	
M_4_parsnip_GC1.txt	7	0.361360	
M_4_parsnip_GC1.txt	7	0.339069	
M_4_parsnip_GC1.txt	7	0.356150	
