File	N.modules	Modularity
M_ESKI_GC1.txt	4	0.297472	
M_ESKI_GC1.txt	4	0.310073	
M_ESKI_GC1.txt	4	0.373915	
M_ESKI_GC1.txt	6	0.352941	
M_ESKI_GC1.txt	5	0.332362	
M_ESKI_GC1.txt	4	0.355685	
M_ESKI_GC1.txt	4	0.305143	
M_ESKI_GC1.txt	5	0.289935	
M_ESKI_GC1.txt	4	0.319021	
M_ESKI_GC1.txt	4	0.310014	
M_ESKI_GC1.txt	4	0.353025	
M_ESKI_GC1.txt	5	0.325999	
M_ESKI_GC1.txt	6	0.288264	
M_ESKI_GC1.txt	4	0.319273	
M_ESKI_GC1.txt	4	0.287935	
M_ESKI_GC1.txt	5	0.364691	
M_ESKI_GC1.txt	4	0.365015	
M_ESKI_GC1.txt	4	0.365548	
M_ESKI_GC1.txt	3	0.283553	
M_ESKI_GC1.txt	5	0.391358	
M_ESKI_GC1.txt	4	0.353261	
M_ESKI_GC1.txt	5	0.324600	
M_ESKI_GC1.txt	5	0.248194	
M_ESKI_GC1.txt	5	0.295440	
M_ESKI_GC1.txt	4	0.338800	
M_ESKI_GC1.txt	4	0.351000	
M_ESKI_GC1.txt	4	0.254032	
M_ESKI_GC1.txt	5	0.288199	
M_ESKI_GC1.txt	4	0.306200	
M_ESKI_GC1.txt	3	0.341797	
M_ESKI_GC1.txt	3	0.308295	
M_ESKI_GC1.txt	4	0.411033	
M_ESKI_GC1.txt	5	0.325452	
M_ESKI_GC1.txt	4	0.400310	
M_ESKI_GC1.txt	4	0.341000	
M_ESKI_GC1.txt	5	0.327268	
M_ESKI_GC1.txt	4	0.349184	
M_ESKI_GC1.txt	4	0.344800	
M_ESKI_GC1.txt	4	0.311240	
M_ESKI_GC1.txt	5	0.335885	
M_ESKI_GC1.txt	4	0.264852	
M_ESKI_GC1.txt	4	0.343815	
M_ESKI_GC1.txt	5	0.363739	
M_ESKI_GC1.txt	5	0.341363	
M_ESKI_GC1.txt	4	0.361767	
M_ESKI_GC1.txt	4	0.312586	
M_ESKI_GC1.txt	4	0.297497	
M_ESKI_GC1.txt	4	0.356722	
M_ESKI_GC1.txt	5	0.289438	
M_ESKI_GC1.txt	4	0.344785	
M_ESKI_GC1.txt	5	0.387901	
M_ESKI_GC1.txt	5	0.317907	
M_ESKI_GC1.txt	5	0.365784	
M_ESKI_GC1.txt	4	0.338068	
M_ESKI_GC1.txt	4	0.337151	
M_ESKI_GC1.txt	4	0.303967	
M_ESKI_GC1.txt	4	0.336318	
M_ESKI_GC1.txt	4	0.358512	
M_ESKI_GC1.txt	4	0.314404	
M_ESKI_GC1.txt	4	0.287307	
M_ESKI_GC1.txt	4	0.309421	
M_ESKI_GC1.txt	4	0.305288	
M_ESKI_GC1.txt	4	0.292639	
M_ESKI_GC1.txt	5	0.293824	
M_ESKI_GC1.txt	5	0.251795	
M_ESKI_GC1.txt	4	0.283442	
M_ESKI_GC1.txt	5	0.324002	
M_ESKI_GC1.txt	4	0.282750	
M_ESKI_GC1.txt	5	0.349479	
M_ESKI_GC1.txt	5	0.337600	
M_ESKI_GC1.txt	4	0.306927	
M_ESKI_GC1.txt	5	0.377135	
M_ESKI_GC1.txt	4	0.307507	
M_ESKI_GC1.txt	4	0.321322	
M_ESKI_GC1.txt	4	0.366722	
M_ESKI_GC1.txt	4	0.295630	
M_ESKI_GC1.txt	4	0.310909	
M_ESKI_GC1.txt	4	0.297081	
M_ESKI_GC1.txt	4	0.288425	
M_ESKI_GC1.txt	5	0.380494	
M_ESKI_GC1.txt	4	0.348397	
M_ESKI_GC1.txt	4	0.288550	
M_ESKI_GC1.txt	5	0.344938	
M_ESKI_GC1.txt	5	0.313149	
M_ESKI_GC1.txt	4	0.352364	
M_ESKI_GC1.txt	5	0.262388	
M_ESKI_GC1.txt	5	0.256391	
M_ESKI_GC1.txt	4	0.360022	
M_ESKI_GC1.txt	5	0.431973	
M_ESKI_GC1.txt	4	0.307669	
M_ESKI_GC1.txt	3	0.274078	
M_ESKI_GC1.txt	5	0.275000	
M_ESKI_GC1.txt	5	0.290809	
M_ESKI_GC1.txt	5	0.349706	
M_ESKI_GC1.txt	5	0.241333	
M_ESKI_GC1.txt	4	0.270761	
M_ESKI_GC1.txt	4	0.298908	
M_ESKI_GC1.txt	4	0.275000	
M_ESKI_GC1.txt	4	0.342293	
M_ESKI_GC1.txt	4	0.311321	
M_ESKI_GC1.txt	5	0.358031	
M_ESKI_GC1.txt	5	0.350037	
M_ESKI_GC1.txt	4	0.335799	
M_ESKI_GC1.txt	5	0.412849	
M_ESKI_GC1.txt	6	0.285455	
M_ESKI_GC1.txt	6	0.367405	
M_ESKI_GC1.txt	5	0.289536	
M_ESKI_GC1.txt	4	0.317482	
M_ESKI_GC1.txt	5	0.370747	
M_ESKI_GC1.txt	4	0.390306	
M_ESKI_GC1.txt	4	0.316167	
M_ESKI_GC1.txt	4	0.301129	
M_ESKI_GC1.txt	5	0.274634	
M_ESKI_GC1.txt	5	0.283194	
M_ESKI_GC1.txt	4	0.311901	
M_ESKI_GC1.txt	4	0.322874	
M_ESKI_GC1.txt	5	0.305325	
M_ESKI_GC1.txt	5	0.405711	
M_ESKI_GC1.txt	3	0.262249	
M_ESKI_GC1.txt	5	0.368040	
M_ESKI_GC1.txt	4	0.281348	
M_ESKI_GC1.txt	5	0.313138	
M_ESKI_GC1.txt	4	0.251514	
M_ESKI_GC1.txt	4	0.416250	
M_ESKI_GC1.txt	4	0.300296	
M_ESKI_GC1.txt	4	0.318531	
M_ESKI_GC1.txt	4	0.359891	
M_ESKI_GC1.txt	3	0.293609	
M_ESKI_GC1.txt	5	0.335775	
M_ESKI_GC1.txt	4	0.363653	
M_ESKI_GC1.txt	5	0.350911	
M_ESKI_GC1.txt	4	0.279661	
M_ESKI_GC1.txt	5	0.289781	
M_ESKI_GC1.txt	4	0.426437	
M_ESKI_GC1.txt	4	0.288926	
M_ESKI_GC1.txt	3	0.265923	
M_ESKI_GC1.txt	4	0.348594	
M_ESKI_GC1.txt	4	0.367000	
M_ESKI_GC1.txt	5	0.392346	
M_ESKI_GC1.txt	5	0.331758	
M_ESKI_GC1.txt	4	0.306768	
M_ESKI_GC1.txt	5	0.251189	
M_ESKI_GC1.txt	5	0.370660	
M_ESKI_GC1.txt	5	0.340331	
M_ESKI_GC1.txt	4	0.312819	
M_ESKI_GC1.txt	6	0.301000	
M_ESKI_GC1.txt	5	0.302136	
M_ESKI_GC1.txt	4	0.296897	
M_ESKI_GC1.txt	5	0.362834	
M_ESKI_GC1.txt	5	0.411563	
M_ESKI_GC1.txt	5	0.336591	
M_ESKI_GC1.txt	4	0.334487	
M_ESKI_GC1.txt	4	0.298817	
M_ESKI_GC1.txt	4	0.348600	
M_ESKI_GC1.txt	4	0.288892	
M_ESKI_GC1.txt	4	0.315237	
M_ESKI_GC1.txt	4	0.358809	
M_ESKI_GC1.txt	6	0.263398	
M_ESKI_GC1.txt	5	0.457756	
M_ESKI_GC1.txt	5	0.299643	
M_ESKI_GC1.txt	4	0.350309	
M_ESKI_GC1.txt	5	0.294711	
M_ESKI_GC1.txt	6	0.372159	
M_ESKI_GC1.txt	3	0.317482	
M_ESKI_GC1.txt	5	0.274392	
M_ESKI_GC1.txt	4	0.293165	
M_ESKI_GC1.txt	5	0.404819	
M_ESKI_GC1.txt	4	0.338436	
M_ESKI_GC1.txt	5	0.329446	
M_ESKI_GC1.txt	4	0.386914	
M_ESKI_GC1.txt	4	0.375817	
M_ESKI_GC1.txt	4	0.338524	
M_ESKI_GC1.txt	5	0.294753	
M_ESKI_GC1.txt	4	0.324763	
M_ESKI_GC1.txt	4	0.263550	
M_ESKI_GC1.txt	5	0.315077	
M_ESKI_GC1.txt	5	0.348062	
M_ESKI_GC1.txt	5	0.350617	
M_ESKI_GC1.txt	4	0.299267	
M_ESKI_GC1.txt	4	0.337674	
M_ESKI_GC1.txt	6	0.356543	
M_ESKI_GC1.txt	6	0.355057	
M_ESKI_GC1.txt	5	0.354442	
M_ESKI_GC1.txt	4	0.366682	
M_ESKI_GC1.txt	4	0.379131	
M_ESKI_GC1.txt	5	0.275206	
M_ESKI_GC1.txt	4	0.274777	
M_ESKI_GC1.txt	4	0.342421	
M_ESKI_GC1.txt	4	0.290579	
M_ESKI_GC1.txt	5	0.245089	
M_ESKI_GC1.txt	4	0.304891	
M_ESKI_GC1.txt	5	0.362349	
M_ESKI_GC1.txt	5	0.352346	
M_ESKI_GC1.txt	4	0.363800	
M_ESKI_GC1.txt	5	0.401844	
M_ESKI_GC1.txt	4	0.459688	
M_ESKI_GC1.txt	4	0.275510	
M_ESKI_GC1.txt	5	0.387053	
M_ESKI_GC1.txt	4	0.311942	
M_ESKI_GC1.txt	5	0.305737	
M_ESKI_GC1.txt	4	0.296522	
M_ESKI_GC1.txt	5	0.362713	
M_ESKI_GC1.txt	3	0.335219	
M_ESKI_GC1.txt	4	0.321945	
M_ESKI_GC1.txt	5	0.433968	
M_ESKI_GC1.txt	4	0.314302	
M_ESKI_GC1.txt	5	0.267700	
M_ESKI_GC1.txt	4	0.261194	
M_ESKI_GC1.txt	4	0.298678	
M_ESKI_GC1.txt	5	0.347366	
M_ESKI_GC1.txt	4	0.397212	
M_ESKI_GC1.txt	5	0.253419	
M_ESKI_GC1.txt	4	0.299938	
M_ESKI_GC1.txt	4	0.321890	
M_ESKI_GC1.txt	4	0.336416	
M_ESKI_GC1.txt	5	0.387236	
M_ESKI_GC1.txt	5	0.406008	
M_ESKI_GC1.txt	5	0.359642	
M_ESKI_GC1.txt	4	0.350827	
M_ESKI_GC1.txt	4	0.254758	
M_ESKI_GC1.txt	3	0.313813	
M_ESKI_GC1.txt	4	0.394786	
M_ESKI_GC1.txt	4	0.357400	
M_ESKI_GC1.txt	5	0.323247	
M_ESKI_GC1.txt	4	0.272642	
M_ESKI_GC1.txt	5	0.305325	
M_ESKI_GC1.txt	5	0.373481	
M_ESKI_GC1.txt	5	0.460313	
M_ESKI_GC1.txt	4	0.374636	
M_ESKI_GC1.txt	4	0.314169	
M_ESKI_GC1.txt	3	0.301667	
M_ESKI_GC1.txt	4	0.371928	
M_ESKI_GC1.txt	4	0.392304	
M_ESKI_GC1.txt	4	0.286415	
M_ESKI_GC1.txt	5	0.350460	
M_ESKI_GC1.txt	4	0.346571	
M_ESKI_GC1.txt	5	0.384938	
M_ESKI_GC1.txt	5	0.377066	
M_ESKI_GC1.txt	4	0.257592	
M_ESKI_GC1.txt	4	0.330400	
M_ESKI_GC1.txt	5	0.357402	
M_ESKI_GC1.txt	4	0.351728	
M_ESKI_GC1.txt	4	0.303412	
M_ESKI_GC1.txt	5	0.279517	
M_ESKI_GC1.txt	3	0.384766	
M_ESKI_GC1.txt	5	0.410590	
M_ESKI_GC1.txt	4	0.269121	
M_ESKI_GC1.txt	4	0.332051	
M_ESKI_GC1.txt	4	0.407518	
M_ESKI_GC1.txt	5	0.361702	
M_ESKI_GC1.txt	5	0.319800	
M_ESKI_GC1.txt	4	0.336565	
M_ESKI_GC1.txt	5	0.303478	
M_ESKI_GC1.txt	4	0.309842	
M_ESKI_GC1.txt	4	0.274673	
M_ESKI_GC1.txt	4	0.362585	
M_ESKI_GC1.txt	5	0.340200	
M_ESKI_GC1.txt	4	0.375868	
M_ESKI_GC1.txt	4	0.330189	
M_ESKI_GC1.txt	3	0.389053	
M_ESKI_GC1.txt	4	0.325574	
M_ESKI_GC1.txt	5	0.263333	
M_ESKI_GC1.txt	6	0.293349	
M_ESKI_GC1.txt	5	0.309172	
M_ESKI_GC1.txt	5	0.307800	
M_ESKI_GC1.txt	5	0.359642	
M_ESKI_GC1.txt	4	0.358519	
M_ESKI_GC1.txt	3	0.250911	
M_ESKI_GC1.txt	5	0.320988	
M_ESKI_GC1.txt	4	0.308535	
M_ESKI_GC1.txt	5	0.339012	
M_ESKI_GC1.txt	5	0.365097	
M_ESKI_GC1.txt	4	0.300111	
M_ESKI_GC1.txt	4	0.277076	
M_ESKI_GC1.txt	4	0.394070	
M_ESKI_GC1.txt	3	0.272911	
M_ESKI_GC1.txt	4	0.346536	
M_ESKI_GC1.txt	4	0.306528	
M_ESKI_GC1.txt	5	0.354287	
M_ESKI_GC1.txt	4	0.295281	
M_ESKI_GC1.txt	5	0.357220	
M_ESKI_GC1.txt	6	0.255648	
M_ESKI_GC1.txt	5	0.316225	
M_ESKI_GC1.txt	4	0.389081	
M_ESKI_GC1.txt	5	0.350442	
M_ESKI_GC1.txt	4	0.389757	
M_ESKI_GC1.txt	5	0.305620	
M_ESKI_GC1.txt	4	0.268745	
M_ESKI_GC1.txt	4	0.358135	
M_ESKI_GC1.txt	5	0.314347	
M_ESKI_GC1.txt	4	0.323781	
M_ESKI_GC1.txt	4	0.313425	
M_ESKI_GC1.txt	4	0.366970	
M_ESKI_GC1.txt	6	0.434860	
M_ESKI_GC1.txt	4	0.315529	
M_ESKI_GC1.txt	5	0.310587	
M_ESKI_GC1.txt	4	0.353811	
M_ESKI_GC1.txt	4	0.293475	
M_ESKI_GC1.txt	4	0.390408	
M_ESKI_GC1.txt	5	0.474375	
M_ESKI_GC1.txt	5	0.279230	
M_ESKI_GC1.txt	5	0.359891	
M_ESKI_GC1.txt	4	0.311557	
M_ESKI_GC1.txt	4	0.355893	
M_ESKI_GC1.txt	4	0.318252	
M_ESKI_GC1.txt	5	0.304800	
M_ESKI_GC1.txt	5	0.346537	
M_ESKI_GC1.txt	4	0.334295	
M_ESKI_GC1.txt	4	0.364477	
M_ESKI_GC1.txt	5	0.353516	
M_ESKI_GC1.txt	4	0.348345	
M_ESKI_GC1.txt	4	0.307557	
M_ESKI_GC1.txt	4	0.324704	
M_ESKI_GC1.txt	5	0.299483	
M_ESKI_GC1.txt	4	0.327361	
M_ESKI_GC1.txt	4	0.313533	
M_ESKI_GC1.txt	4	0.271528	
M_ESKI_GC1.txt	3	0.381621	
M_ESKI_GC1.txt	4	0.315329	
M_ESKI_GC1.txt	5	0.310600	
M_ESKI_GC1.txt	6	0.374378	
M_ESKI_GC1.txt	4	0.313918	
M_ESKI_GC1.txt	4	0.300331	
M_ESKI_GC1.txt	5	0.345000	
M_ESKI_GC1.txt	6	0.337480	
M_ESKI_GC1.txt	4	0.323199	
M_ESKI_GC1.txt	6	0.267687	
M_ESKI_GC1.txt	4	0.292809	
M_ESKI_GC1.txt	5	0.421485	
M_ESKI_GC1.txt	5	0.319800	
M_ESKI_GC1.txt	4	0.276805	
M_ESKI_GC1.txt	6	0.265606	
M_ESKI_GC1.txt	5	0.278221	
M_ESKI_GC1.txt	4	0.276405	
M_ESKI_GC1.txt	5	0.329587	
M_ESKI_GC1.txt	5	0.382757	
M_ESKI_GC1.txt	5	0.257618	
M_ESKI_GC1.txt	4	0.276667	
M_ESKI_GC1.txt	5	0.258194	
M_ESKI_GC1.txt	4	0.285406	
M_ESKI_GC1.txt	5	0.371219	
M_ESKI_GC1.txt	4	0.341557	
M_ESKI_GC1.txt	5	0.348958	
M_ESKI_GC1.txt	5	0.365079	
M_ESKI_GC1.txt	4	0.282361	
M_ESKI_GC1.txt	4	0.264807	
M_ESKI_GC1.txt	4	0.343010	
M_ESKI_GC1.txt	5	0.324032	
M_ESKI_GC1.txt	5	0.319685	
M_ESKI_GC1.txt	4	0.352364	
M_ESKI_GC1.txt	4	0.288452	
M_ESKI_GC1.txt	3	0.339445	
M_ESKI_GC1.txt	4	0.278512	
M_ESKI_GC1.txt	5	0.282047	
M_ESKI_GC1.txt	4	0.337568	
