File	N.modules	Modularity
M_mclaughlin_GC1.txt	3	0.195502	
M_mclaughlin_GC1.txt	3	0.220703	
M_mclaughlin_GC1.txt	2	0.208333	
M_mclaughlin_GC1.txt	3	0.211111	
M_mclaughlin_GC1.txt	3	0.224609	
M_mclaughlin_GC1.txt	4	0.166667	
M_mclaughlin_GC1.txt	4	0.155709	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	2	0.204082	
M_mclaughlin_GC1.txt	3	0.174740	
M_mclaughlin_GC1.txt	3	0.220703	
M_mclaughlin_GC1.txt	3	0.216263	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.210938	
M_mclaughlin_GC1.txt	3	0.162037	
M_mclaughlin_GC1.txt	2	0.198962	
M_mclaughlin_GC1.txt	2	0.132231	
M_mclaughlin_GC1.txt	2	0.162132	
M_mclaughlin_GC1.txt	2	0.119835	
M_mclaughlin_GC1.txt	2	0.104915	
M_mclaughlin_GC1.txt	3	0.126250	
M_mclaughlin_GC1.txt	2	0.162132	
M_mclaughlin_GC1.txt	2	0.120000	
M_mclaughlin_GC1.txt	3	0.094104	
M_mclaughlin_GC1.txt	2	0.162132	
M_mclaughlin_GC1.txt	3	0.203704	
M_mclaughlin_GC1.txt	3	0.224609	
M_mclaughlin_GC1.txt	3	0.126250	
M_mclaughlin_GC1.txt	4	0.197266	
M_mclaughlin_GC1.txt	3	0.237778	
M_mclaughlin_GC1.txt	3	0.115000	
M_mclaughlin_GC1.txt	3	0.142659	
M_mclaughlin_GC1.txt	3	0.155864	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	3	0.146605	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	3	0.329861	
M_mclaughlin_GC1.txt	3	0.115000	
M_mclaughlin_GC1.txt	3	0.131250	
M_mclaughlin_GC1.txt	3	0.085744	
M_mclaughlin_GC1.txt	3	0.185121	
M_mclaughlin_GC1.txt	3	0.203704	
M_mclaughlin_GC1.txt	2	0.179012	
M_mclaughlin_GC1.txt	4	0.206667	
M_mclaughlin_GC1.txt	4	0.322917	
M_mclaughlin_GC1.txt	3	0.104339	
M_mclaughlin_GC1.txt	3	0.164360	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	4	0.134349	
M_mclaughlin_GC1.txt	3	0.110537	
M_mclaughlin_GC1.txt	3	0.216263	
M_mclaughlin_GC1.txt	3	0.340237	
M_mclaughlin_GC1.txt	2	0.179931	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.250865	
M_mclaughlin_GC1.txt	3	0.148750	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.115000	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	2	0.160494	
M_mclaughlin_GC1.txt	3	0.346154	
M_mclaughlin_GC1.txt	4	0.166667	
M_mclaughlin_GC1.txt	3	0.127424	
M_mclaughlin_GC1.txt	4	0.131173	
M_mclaughlin_GC1.txt	3	0.110537	
M_mclaughlin_GC1.txt	4	0.322917	
M_mclaughlin_GC1.txt	2	0.242188	
M_mclaughlin_GC1.txt	3	0.195502	
M_mclaughlin_GC1.txt	2	0.081612	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	3	0.169922	
M_mclaughlin_GC1.txt	3	0.210938	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	2	0.171745	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	3	0.127424	
M_mclaughlin_GC1.txt	4	0.101250	
M_mclaughlin_GC1.txt	3	0.216797	
M_mclaughlin_GC1.txt	2	0.242188	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	3	0.110537	
M_mclaughlin_GC1.txt	3	0.283163	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	4	0.116250	
M_mclaughlin_GC1.txt	2	0.179931	
M_mclaughlin_GC1.txt	2	0.162132	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	3	0.257778	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	3	0.246667	
M_mclaughlin_GC1.txt	2	0.171745	
M_mclaughlin_GC1.txt	4	0.183391	
M_mclaughlin_GC1.txt	5	0.197778	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	3	0.171250	
M_mclaughlin_GC1.txt	3	0.085744	
M_mclaughlin_GC1.txt	3	0.189815	
M_mclaughlin_GC1.txt	3	0.162050	
M_mclaughlin_GC1.txt	3	0.155864	
M_mclaughlin_GC1.txt	3	0.091942	
M_mclaughlin_GC1.txt	2	0.172521	
M_mclaughlin_GC1.txt	2	0.208333	
M_mclaughlin_GC1.txt	3	0.251111	
M_mclaughlin_GC1.txt	4	0.239796	
M_mclaughlin_GC1.txt	5	0.087500	
M_mclaughlin_GC1.txt	3	0.155864	
M_mclaughlin_GC1.txt	3	0.216797	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	3	0.193906	
M_mclaughlin_GC1.txt	2	0.098140	
M_mclaughlin_GC1.txt	3	0.174740	
M_mclaughlin_GC1.txt	3	0.174383	
M_mclaughlin_GC1.txt	3	0.189453	
M_mclaughlin_GC1.txt	3	0.193906	
M_mclaughlin_GC1.txt	3	0.252595	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	3	0.237778	
M_mclaughlin_GC1.txt	2	0.319527	
M_mclaughlin_GC1.txt	3	0.120000	
M_mclaughlin_GC1.txt	2	0.208333	
M_mclaughlin_GC1.txt	3	0.257778	
M_mclaughlin_GC1.txt	3	0.216263	
M_mclaughlin_GC1.txt	3	0.210938	
M_mclaughlin_GC1.txt	3	0.189453	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	2	0.220679	
M_mclaughlin_GC1.txt	3	0.269231	
M_mclaughlin_GC1.txt	3	0.251111	
M_mclaughlin_GC1.txt	3	0.148750	
M_mclaughlin_GC1.txt	2	0.171745	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	3	0.160494	
M_mclaughlin_GC1.txt	4	0.155709	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	2	0.148199	
M_mclaughlin_GC1.txt	3	0.134921	
M_mclaughlin_GC1.txt	2	0.195000	
M_mclaughlin_GC1.txt	3	0.178670	
M_mclaughlin_GC1.txt	2	0.160494	
M_mclaughlin_GC1.txt	2	0.263672	
M_mclaughlin_GC1.txt	4	0.116250	
M_mclaughlin_GC1.txt	4	0.115000	
M_mclaughlin_GC1.txt	4	0.115000	
M_mclaughlin_GC1.txt	3	0.138750	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	2	0.195000	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	3	0.170360	
M_mclaughlin_GC1.txt	4	0.131173	
M_mclaughlin_GC1.txt	3	0.156510	
M_mclaughlin_GC1.txt	3	0.046598	
M_mclaughlin_GC1.txt	5	0.087500	
M_mclaughlin_GC1.txt	3	0.211420	
M_mclaughlin_GC1.txt	2	0.131198	
M_mclaughlin_GC1.txt	4	0.275148	
M_mclaughlin_GC1.txt	2	0.132231	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	4	0.047743	
M_mclaughlin_GC1.txt	4	0.098639	
M_mclaughlin_GC1.txt	2	0.158730	
M_mclaughlin_GC1.txt	3	0.120000	
M_mclaughlin_GC1.txt	3	0.264444	
M_mclaughlin_GC1.txt	4	0.242347	
M_mclaughlin_GC1.txt	4	0.098639	
M_mclaughlin_GC1.txt	3	0.115000	
M_mclaughlin_GC1.txt	3	0.160494	
M_mclaughlin_GC1.txt	3	0.161250	
M_mclaughlin_GC1.txt	3	0.224444	
M_mclaughlin_GC1.txt	3	0.155864	
M_mclaughlin_GC1.txt	2	0.294922	
M_mclaughlin_GC1.txt	3	0.126250	
M_mclaughlin_GC1.txt	3	0.115702	
M_mclaughlin_GC1.txt	3	0.072049	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	3	0.165123	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	4	0.066163	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.160900	
M_mclaughlin_GC1.txt	2	0.143667	
M_mclaughlin_GC1.txt	4	0.162630	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	2	0.186981	
M_mclaughlin_GC1.txt	3	0.189453	
M_mclaughlin_GC1.txt	3	0.142659	
M_mclaughlin_GC1.txt	3	0.231111	
M_mclaughlin_GC1.txt	3	0.228516	
M_mclaughlin_GC1.txt	4	0.162630	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	3	0.198962	
M_mclaughlin_GC1.txt	3	0.220703	
M_mclaughlin_GC1.txt	3	0.119048	
M_mclaughlin_GC1.txt	2	0.205882	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	3	0.114669	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	3	0.145429	
M_mclaughlin_GC1.txt	3	0.085744	
M_mclaughlin_GC1.txt	4	0.167969	
M_mclaughlin_GC1.txt	3	0.155000	
M_mclaughlin_GC1.txt	2	0.171745	
M_mclaughlin_GC1.txt	3	0.115000	
M_mclaughlin_GC1.txt	2	0.198962	
M_mclaughlin_GC1.txt	4	0.110803	
M_mclaughlin_GC1.txt	3	0.123750	
M_mclaughlin_GC1.txt	3	0.197778	
M_mclaughlin_GC1.txt	4	0.201172	
M_mclaughlin_GC1.txt	4	0.116250	
M_mclaughlin_GC1.txt	3	0.228516	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	3	0.164360	
M_mclaughlin_GC1.txt	2	0.238750	
M_mclaughlin_GC1.txt	3	0.186981	
M_mclaughlin_GC1.txt	4	0.128086	
M_mclaughlin_GC1.txt	4	0.155709	
M_mclaughlin_GC1.txt	4	0.189453	
M_mclaughlin_GC1.txt	3	0.174740	
M_mclaughlin_GC1.txt	4	0.152778	
M_mclaughlin_GC1.txt	4	0.155709	
M_mclaughlin_GC1.txt	3	0.264444	
M_mclaughlin_GC1.txt	3	0.142659	
M_mclaughlin_GC1.txt	3	0.202422	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	2	0.283163	
M_mclaughlin_GC1.txt	3	0.155864	
M_mclaughlin_GC1.txt	2	0.132231	
M_mclaughlin_GC1.txt	2	0.138750	
M_mclaughlin_GC1.txt	2	0.171745	
M_mclaughlin_GC1.txt	3	0.131579	
M_mclaughlin_GC1.txt	2	0.179012	
M_mclaughlin_GC1.txt	3	0.127424	
M_mclaughlin_GC1.txt	3	0.146605	
M_mclaughlin_GC1.txt	3	0.180556	
M_mclaughlin_GC1.txt	3	0.111111	
M_mclaughlin_GC1.txt	3	0.103306	
M_mclaughlin_GC1.txt	3	0.189815	
M_mclaughlin_GC1.txt	3	0.239198	
M_mclaughlin_GC1.txt	3	0.174383	
M_mclaughlin_GC1.txt	2	0.198962	
M_mclaughlin_GC1.txt	2	0.160494	
M_mclaughlin_GC1.txt	4	0.183391	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	3	0.085744	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	2	0.264444	
M_mclaughlin_GC1.txt	3	0.126250	
M_mclaughlin_GC1.txt	4	0.098639	
M_mclaughlin_GC1.txt	2	0.208333	
M_mclaughlin_GC1.txt	3	0.138750	
M_mclaughlin_GC1.txt	3	0.160900	
M_mclaughlin_GC1.txt	3	0.202422	
M_mclaughlin_GC1.txt	3	0.179012	
M_mclaughlin_GC1.txt	3	0.233333	
M_mclaughlin_GC1.txt	2	0.195000	
M_mclaughlin_GC1.txt	3	0.162037	
M_mclaughlin_GC1.txt	3	0.197266	
M_mclaughlin_GC1.txt	2	0.257716	
M_mclaughlin_GC1.txt	3	0.156510	
M_mclaughlin_GC1.txt	3	0.138750	
M_mclaughlin_GC1.txt	3	0.085744	
M_mclaughlin_GC1.txt	3	0.137346	
M_mclaughlin_GC1.txt	3	0.179688	
M_mclaughlin_GC1.txt	3	0.126250	
M_mclaughlin_GC1.txt	3	0.216797	
