File	N.modules	Modularity
M_24_riga_GC1.txt	8	0.331126	
M_24_riga_GC1.txt	7	0.357970	
M_24_riga_GC1.txt	6	0.319256	
M_24_riga_GC1.txt	7	0.333175	
M_24_riga_GC1.txt	7	0.323132	
M_24_riga_GC1.txt	8	0.343327	
M_24_riga_GC1.txt	8	0.354410	
M_24_riga_GC1.txt	8	0.334696	
M_24_riga_GC1.txt	5	0.337628	
M_24_riga_GC1.txt	6	0.348870	
M_24_riga_GC1.txt	7	0.319219	
M_24_riga_GC1.txt	7	0.367922	
M_24_riga_GC1.txt	9	0.342274	
M_24_riga_GC1.txt	7	0.340975	
M_24_riga_GC1.txt	7	0.307348	
M_24_riga_GC1.txt	6	0.348864	
M_24_riga_GC1.txt	9	0.367715	
M_24_riga_GC1.txt	7	0.356319	
M_24_riga_GC1.txt	6	0.362277	
M_24_riga_GC1.txt	7	0.321685	
M_24_riga_GC1.txt	7	0.335973	
M_24_riga_GC1.txt	7	0.337411	
M_24_riga_GC1.txt	8	0.350925	
M_24_riga_GC1.txt	7	0.340056	
M_24_riga_GC1.txt	8	0.334089	
M_24_riga_GC1.txt	9	0.341077	
M_24_riga_GC1.txt	7	0.338807	
M_24_riga_GC1.txt	9	0.341440	
M_24_riga_GC1.txt	8	0.333375	
M_24_riga_GC1.txt	7	0.341677	
M_24_riga_GC1.txt	8	0.367524	
M_24_riga_GC1.txt	7	0.348539	
M_24_riga_GC1.txt	7	0.342263	
M_24_riga_GC1.txt	8	0.329222	
M_24_riga_GC1.txt	7	0.319121	
M_24_riga_GC1.txt	6	0.359933	
M_24_riga_GC1.txt	8	0.358075	
M_24_riga_GC1.txt	7	0.338438	
M_24_riga_GC1.txt	6	0.377575	
M_24_riga_GC1.txt	7	0.328046	
M_24_riga_GC1.txt	9	0.339139	
M_24_riga_GC1.txt	7	0.344361	
M_24_riga_GC1.txt	7	0.343270	
M_24_riga_GC1.txt	5	0.347712	
M_24_riga_GC1.txt	6	0.363121	
M_24_riga_GC1.txt	8	0.341261	
M_24_riga_GC1.txt	7	0.335599	
M_24_riga_GC1.txt	8	0.326290	
M_24_riga_GC1.txt	8	0.339583	
M_24_riga_GC1.txt	8	0.336085	
M_24_riga_GC1.txt	7	0.344386	
M_24_riga_GC1.txt	8	0.319513	
M_24_riga_GC1.txt	9	0.341317	
M_24_riga_GC1.txt	7	0.336354	
M_24_riga_GC1.txt	7	0.331887	
M_24_riga_GC1.txt	8	0.359068	
M_24_riga_GC1.txt	8	0.335983	
M_24_riga_GC1.txt	7	0.334251	
M_24_riga_GC1.txt	9	0.335426	
M_24_riga_GC1.txt	7	0.329688	
M_24_riga_GC1.txt	5	0.326283	
M_24_riga_GC1.txt	7	0.330234	
M_24_riga_GC1.txt	7	0.342584	
M_24_riga_GC1.txt	7	0.331887	
M_24_riga_GC1.txt	6	0.344782	
M_24_riga_GC1.txt	8	0.319187	
M_24_riga_GC1.txt	6	0.344625	
M_24_riga_GC1.txt	9	0.316133	
M_24_riga_GC1.txt	7	0.329474	
M_24_riga_GC1.txt	6	0.348198	
M_24_riga_GC1.txt	7	0.340499	
M_24_riga_GC1.txt	7	0.331625	
M_24_riga_GC1.txt	8	0.339114	
M_24_riga_GC1.txt	8	0.351219	
M_24_riga_GC1.txt	7	0.315041	
