File	N.modules	Modularity
M_2_planicieparana_GC1.txt	14	0.582029	
M_2_planicieparana_GC1.txt	15	0.638573	
M_2_planicieparana_GC1.txt	14	0.595521	
M_2_planicieparana_GC1.txt	14	0.600440	
M_2_planicieparana_GC1.txt	16	0.636772	
M_2_planicieparana_GC1.txt	13	0.601904	
M_2_planicieparana_GC1.txt	14	0.628714	
M_2_planicieparana_GC1.txt	17	0.611633	
M_2_planicieparana_GC1.txt	13	0.605652	
M_2_planicieparana_GC1.txt	14	0.591381	
M_2_planicieparana_GC1.txt	14	0.606353	
M_2_planicieparana_GC1.txt	15	0.595352	
M_2_planicieparana_GC1.txt	13	0.583112	
M_2_planicieparana_GC1.txt	14	0.624211	
M_2_planicieparana_GC1.txt	15	0.654176	
M_2_planicieparana_GC1.txt	14	0.641044	
M_2_planicieparana_GC1.txt	14	0.593914	
M_2_planicieparana_GC1.txt	13	0.606319	
M_2_planicieparana_GC1.txt	16	0.633460	
M_2_planicieparana_GC1.txt	13	0.599999	
M_2_planicieparana_GC1.txt	17	0.621201	
M_2_planicieparana_GC1.txt	14	0.615566	
M_2_planicieparana_GC1.txt	13	0.567042	
M_2_planicieparana_GC1.txt	13	0.603501	
M_2_planicieparana_GC1.txt	16	0.596319	
M_2_planicieparana_GC1.txt	14	0.592984	
M_2_planicieparana_GC1.txt	14	0.594980	
M_2_planicieparana_GC1.txt	16	0.589585	
M_2_planicieparana_GC1.txt	15	0.612411	
M_2_planicieparana_GC1.txt	13	0.591788	
M_2_planicieparana_GC1.txt	12	0.611211	
M_2_planicieparana_GC1.txt	13	0.614733	
M_2_planicieparana_GC1.txt	14	0.594052	
M_2_planicieparana_GC1.txt	13	0.594293	
M_2_planicieparana_GC1.txt	14	0.599394	
M_2_planicieparana_GC1.txt	13	0.618287	
M_2_planicieparana_GC1.txt	13	0.634477	
M_2_planicieparana_GC1.txt	14	0.624451	
M_2_planicieparana_GC1.txt	14	0.608406	
M_2_planicieparana_GC1.txt	16	0.608187	
M_2_planicieparana_GC1.txt	16	0.636505	
M_2_planicieparana_GC1.txt	14	0.597812	
M_2_planicieparana_GC1.txt	15	0.632182	
M_2_planicieparana_GC1.txt	16	0.622399	
M_2_planicieparana_GC1.txt	14	0.602726	
M_2_planicieparana_GC1.txt	15	0.608132	
M_2_planicieparana_GC1.txt	16	0.619066	
M_2_planicieparana_GC1.txt	13	0.623762	
M_2_planicieparana_GC1.txt	13	0.603226	
M_2_planicieparana_GC1.txt	14	0.608239	
M_2_planicieparana_GC1.txt	15	0.621879	
M_2_planicieparana_GC1.txt	14	0.603932	
M_2_planicieparana_GC1.txt	15	0.619489	
M_2_planicieparana_GC1.txt	13	0.600962	
M_2_planicieparana_GC1.txt	16	0.623182	
M_2_planicieparana_GC1.txt	14	0.599432	
M_2_planicieparana_GC1.txt	15	0.663516	
M_2_planicieparana_GC1.txt	14	0.608358	
M_2_planicieparana_GC1.txt	14	0.590813	
M_2_planicieparana_GC1.txt	15	0.588629	
M_2_planicieparana_GC1.txt	14	0.602322	
M_2_planicieparana_GC1.txt	13	0.617012	
M_2_planicieparana_GC1.txt	14	0.645316	
M_2_planicieparana_GC1.txt	13	0.596190	
M_2_planicieparana_GC1.txt	14	0.614656	
M_2_planicieparana_GC1.txt	13	0.600439	
M_2_planicieparana_GC1.txt	14	0.604912	
M_2_planicieparana_GC1.txt	13	0.592931	
M_2_planicieparana_GC1.txt	15	0.625880	
M_2_planicieparana_GC1.txt	15	0.640702	
M_2_planicieparana_GC1.txt	18	0.623515	
M_2_planicieparana_GC1.txt	14	0.577641	
M_2_planicieparana_GC1.txt	16	0.607597	
M_2_planicieparana_GC1.txt	16	0.607079	
M_2_planicieparana_GC1.txt	14	0.594461	
M_2_planicieparana_GC1.txt	13	0.615795	
M_2_planicieparana_GC1.txt	13	0.598682	
M_2_planicieparana_GC1.txt	14	0.626044	
M_2_planicieparana_GC1.txt	15	0.619315	
M_2_planicieparana_GC1.txt	14	0.644738	
M_2_planicieparana_GC1.txt	15	0.606115	
M_2_planicieparana_GC1.txt	15	0.608149	
M_2_planicieparana_GC1.txt	15	0.632739	
M_2_planicieparana_GC1.txt	16	0.641929	
M_2_planicieparana_GC1.txt	15	0.611581	
M_2_planicieparana_GC1.txt	16	0.632952	
M_2_planicieparana_GC1.txt	13	0.616071	
M_2_planicieparana_GC1.txt	14	0.600562	
M_2_planicieparana_GC1.txt	15	0.614648	
M_2_planicieparana_GC1.txt	15	0.642311	
M_2_planicieparana_GC1.txt	15	0.605484	
M_2_planicieparana_GC1.txt	15	0.622621	
M_2_planicieparana_GC1.txt	15	0.603076	
M_2_planicieparana_GC1.txt	15	0.591840	
M_2_planicieparana_GC1.txt	14	0.622998	
M_2_planicieparana_GC1.txt	14	0.614468	
M_2_planicieparana_GC1.txt	14	0.588744	
M_2_planicieparana_GC1.txt	15	0.578271	
M_2_planicieparana_GC1.txt	14	0.613413	
M_2_planicieparana_GC1.txt	14	0.616522	
M_2_planicieparana_GC1.txt	15	0.611241	
M_2_planicieparana_GC1.txt	14	0.623093	
M_2_planicieparana_GC1.txt	12	0.585564	
M_2_planicieparana_GC1.txt	14	0.634384	
M_2_planicieparana_GC1.txt	15	0.597473	
M_2_planicieparana_GC1.txt	14	0.630776	
M_2_planicieparana_GC1.txt	15	0.618340	
M_2_planicieparana_GC1.txt	13	0.588882	
M_2_planicieparana_GC1.txt	18	0.628706	
M_2_planicieparana_GC1.txt	12	0.604374	
M_2_planicieparana_GC1.txt	15	0.609274	
M_2_planicieparana_GC1.txt	14	0.628556	
M_2_planicieparana_GC1.txt	15	0.626559	
M_2_planicieparana_GC1.txt	14	0.611744	
M_2_planicieparana_GC1.txt	17	0.616145	
M_2_planicieparana_GC1.txt	15	0.618491	
M_2_planicieparana_GC1.txt	15	0.629018	
M_2_planicieparana_GC1.txt	13	0.638174	
M_2_planicieparana_GC1.txt	15	0.623277	
M_2_planicieparana_GC1.txt	13	0.634782	
M_2_planicieparana_GC1.txt	14	0.606540	
M_2_planicieparana_GC1.txt	15	0.637433	
M_2_planicieparana_GC1.txt	14	0.601324	
M_2_planicieparana_GC1.txt	15	0.634805	
M_2_planicieparana_GC1.txt	15	0.629535	
