File	N.modules	Modularity
M_barrangou_GC1.txt	4	0.146450	
M_barrangou_GC1.txt	3	0.122778	
M_barrangou_GC1.txt	3	0.145405	
M_barrangou_GC1.txt	2	0.210744	
M_barrangou_GC1.txt	2	0.126040	
M_barrangou_GC1.txt	3	0.236250	
M_barrangou_GC1.txt	3	0.167730	
M_barrangou_GC1.txt	3	0.158854	
M_barrangou_GC1.txt	3	0.186200	
M_barrangou_GC1.txt	4	0.192744	
M_barrangou_GC1.txt	3	0.230159	
M_barrangou_GC1.txt	3	0.233507	
M_barrangou_GC1.txt	3	0.147462	
M_barrangou_GC1.txt	3	0.128189	
M_barrangou_GC1.txt	2	0.189349	
M_barrangou_GC1.txt	3	0.155382	
M_barrangou_GC1.txt	2	0.149822	
M_barrangou_GC1.txt	3	0.215000	
M_barrangou_GC1.txt	3	0.207465	
M_barrangou_GC1.txt	4	0.221250	
M_barrangou_GC1.txt	3	0.162722	
M_barrangou_GC1.txt	3	0.200521	
M_barrangou_GC1.txt	3	0.138314	
M_barrangou_GC1.txt	4	0.265000	
M_barrangou_GC1.txt	3	0.157544	
M_barrangou_GC1.txt	3	0.176800	
M_barrangou_GC1.txt	2	0.197531	
M_barrangou_GC1.txt	2	0.200521	
M_barrangou_GC1.txt	3	0.145660	
M_barrangou_GC1.txt	2	0.108221	
M_barrangou_GC1.txt	3	0.185600	
M_barrangou_GC1.txt	2	0.128944	
M_barrangou_GC1.txt	3	0.205579	
M_barrangou_GC1.txt	3	0.163903	
M_barrangou_GC1.txt	3	0.197049	
M_barrangou_GC1.txt	2	0.189349	
M_barrangou_GC1.txt	2	0.147189	
M_barrangou_GC1.txt	2	0.170858	
M_barrangou_GC1.txt	3	0.188615	
M_barrangou_GC1.txt	4	0.230372	
M_barrangou_GC1.txt	3	0.200521	
M_barrangou_GC1.txt	2	0.128333	
M_barrangou_GC1.txt	2	0.230624	
M_barrangou_GC1.txt	3	0.177083	
M_barrangou_GC1.txt	3	0.207465	
M_barrangou_GC1.txt	3	0.231405	
M_barrangou_GC1.txt	3	0.243924	
M_barrangou_GC1.txt	4	0.132800	
M_barrangou_GC1.txt	2	0.189349	
M_barrangou_GC1.txt	3	0.146091	
M_barrangou_GC1.txt	3	0.271694	
M_barrangou_GC1.txt	3	0.194444	
M_barrangou_GC1.txt	4	0.140604	
