File	N.modules	Modularity
M_rybniker_GC1.txt	4	0.212891	
M_rybniker_GC1.txt	4	0.320358	
M_rybniker_GC1.txt	5	0.287476	
M_rybniker_GC1.txt	5	0.233346	
M_rybniker_GC1.txt	4	0.292159	
M_rybniker_GC1.txt	4	0.339923	
M_rybniker_GC1.txt	5	0.285767	
M_rybniker_GC1.txt	4	0.238225	
M_rybniker_GC1.txt	4	0.260861	
M_rybniker_GC1.txt	3	0.254311	
M_rybniker_GC1.txt	5	0.257857	
M_rybniker_GC1.txt	4	0.293783	
M_rybniker_GC1.txt	4	0.256596	
M_rybniker_GC1.txt	4	0.267653	
M_rybniker_GC1.txt	5	0.212473	
M_rybniker_GC1.txt	5	0.205375	
M_rybniker_GC1.txt	4	0.238908	
M_rybniker_GC1.txt	4	0.229455	
M_rybniker_GC1.txt	4	0.179945	
M_rybniker_GC1.txt	4	0.257184	
M_rybniker_GC1.txt	4	0.278368	
M_rybniker_GC1.txt	4	0.331074	
M_rybniker_GC1.txt	4	0.258744	
M_rybniker_GC1.txt	3	0.225249	
M_rybniker_GC1.txt	4	0.261478	
M_rybniker_GC1.txt	4	0.285360	
M_rybniker_GC1.txt	4	0.317160	
M_rybniker_GC1.txt	4	0.287420	
M_rybniker_GC1.txt	5	0.255301	
M_rybniker_GC1.txt	4	0.301461	
M_rybniker_GC1.txt	4	0.279238	
M_rybniker_GC1.txt	4	0.272736	
M_rybniker_GC1.txt	5	0.279861	
M_rybniker_GC1.txt	4	0.276433	
M_rybniker_GC1.txt	4	0.209343	
M_rybniker_GC1.txt	5	0.274911	
M_rybniker_GC1.txt	4	0.211565	
M_rybniker_GC1.txt	4	0.214908	
M_rybniker_GC1.txt	4	0.243837	
M_rybniker_GC1.txt	6	0.323903	
M_rybniker_GC1.txt	6	0.204541	
M_rybniker_GC1.txt	5	0.213922	
M_rybniker_GC1.txt	4	0.250843	
M_rybniker_GC1.txt	5	0.250947	
M_rybniker_GC1.txt	4	0.249453	
M_rybniker_GC1.txt	5	0.306638	
M_rybniker_GC1.txt	5	0.300862	
M_rybniker_GC1.txt	4	0.263861	
