File	N.modules	Modularity
M_22_bengal_GC1.txt	6	0.556018	
M_22_bengal_GC1.txt	6	0.637655	
M_22_bengal_GC1.txt	7	0.567800	
M_22_bengal_GC1.txt	7	0.499522	
M_22_bengal_GC1.txt	8	0.690312	
M_22_bengal_GC1.txt	6	0.563053	
M_22_bengal_GC1.txt	7	0.615309	
M_22_bengal_GC1.txt	8	0.695000	
M_22_bengal_GC1.txt	6	0.683957	
M_22_bengal_GC1.txt	7	0.671174	
M_22_bengal_GC1.txt	7	0.567451	
M_22_bengal_GC1.txt	6	0.551645	
M_22_bengal_GC1.txt	6	0.566928	
M_22_bengal_GC1.txt	8	0.689471	
M_22_bengal_GC1.txt	7	0.736496	
M_22_bengal_GC1.txt	6	0.640247	
M_22_bengal_GC1.txt	6	0.572678	
M_22_bengal_GC1.txt	6	0.597222	
M_22_bengal_GC1.txt	6	0.512282	
M_22_bengal_GC1.txt	5	0.578600	
M_22_bengal_GC1.txt	7	0.728139	
M_22_bengal_GC1.txt	8	0.767348	
M_22_bengal_GC1.txt	8	0.681737	
M_22_bengal_GC1.txt	6	0.645661	
M_22_bengal_GC1.txt	8	0.591446	
M_22_bengal_GC1.txt	6	0.672526	
M_22_bengal_GC1.txt	6	0.578624	
M_22_bengal_GC1.txt	7	0.616219	
M_22_bengal_GC1.txt	8	0.644612	
M_22_bengal_GC1.txt	8	0.539504	
M_22_bengal_GC1.txt	9	0.604110	
M_22_bengal_GC1.txt	6	0.573200	
M_22_bengal_GC1.txt	6	0.545953	
M_22_bengal_GC1.txt	8	0.645679	
M_22_bengal_GC1.txt	8	0.603210	
M_22_bengal_GC1.txt	7	0.655860	
M_22_bengal_GC1.txt	7	0.654408	
M_22_bengal_GC1.txt	9	0.565641	
M_22_bengal_GC1.txt	5	0.527547	
M_22_bengal_GC1.txt	6	0.664143	
M_22_bengal_GC1.txt	7	0.665185	
M_22_bengal_GC1.txt	8	0.663265	
M_22_bengal_GC1.txt	7	0.610021	
M_22_bengal_GC1.txt	5	0.471847	
M_22_bengal_GC1.txt	7	0.668199	
M_22_bengal_GC1.txt	7	0.656179	
M_22_bengal_GC1.txt	7	0.512460	
M_22_bengal_GC1.txt	6	0.613185	
M_22_bengal_GC1.txt	8	0.578316	
M_22_bengal_GC1.txt	7	0.634814	
M_22_bengal_GC1.txt	6	0.600260	
M_22_bengal_GC1.txt	8	0.597826	
M_22_bengal_GC1.txt	7	0.693750	
M_22_bengal_GC1.txt	6	0.648393	
M_22_bengal_GC1.txt	6	0.569896	
M_22_bengal_GC1.txt	9	0.607288	
M_22_bengal_GC1.txt	10	0.666563	
M_22_bengal_GC1.txt	7	0.673037	
M_22_bengal_GC1.txt	8	0.547960	
M_22_bengal_GC1.txt	6	0.667517	
M_22_bengal_GC1.txt	6	0.520062	
M_22_bengal_GC1.txt	7	0.711045	
M_22_bengal_GC1.txt	8	0.629529	
M_22_bengal_GC1.txt	7	0.725838	
M_22_bengal_GC1.txt	7	0.557060	
M_22_bengal_GC1.txt	5	0.572090	
M_22_bengal_GC1.txt	8	0.625926	
M_22_bengal_GC1.txt	8	0.663061	
M_22_bengal_GC1.txt	7	0.553000	
M_22_bengal_GC1.txt	6	0.658025	
M_22_bengal_GC1.txt	8	0.634688	
M_22_bengal_GC1.txt	6	0.557292	
M_22_bengal_GC1.txt	5	0.550750	
M_22_bengal_GC1.txt	5	0.563437	
M_22_bengal_GC1.txt	8	0.798225	
M_22_bengal_GC1.txt	8	0.640590	
M_22_bengal_GC1.txt	7	0.640109	
M_22_bengal_GC1.txt	5	0.507438	
M_22_bengal_GC1.txt	7	0.605372	
M_22_bengal_GC1.txt	8	0.704142	
M_22_bengal_GC1.txt	8	0.678288	
M_22_bengal_GC1.txt	8	0.718144	
M_22_bengal_GC1.txt	7	0.620643	
M_22_bengal_GC1.txt	6	0.588847	
M_22_bengal_GC1.txt	6	0.684240	
M_22_bengal_GC1.txt	8	0.631358	
M_22_bengal_GC1.txt	7	0.767313	
M_22_bengal_GC1.txt	6	0.618490	
M_22_bengal_GC1.txt	8	0.567274	
M_22_bengal_GC1.txt	9	0.631803	
M_22_bengal_GC1.txt	7	0.588108	
M_22_bengal_GC1.txt	6	0.624742	
M_22_bengal_GC1.txt	6	0.494649	
M_22_bengal_GC1.txt	7	0.544981	
M_22_bengal_GC1.txt	7	0.604938	
M_22_bengal_GC1.txt	5	0.563546	
M_22_bengal_GC1.txt	9	0.800606	
M_22_bengal_GC1.txt	6	0.528661	
M_22_bengal_GC1.txt	6	0.515533	
M_22_bengal_GC1.txt	8	0.709402	
M_22_bengal_GC1.txt	8	0.607160	
M_22_bengal_GC1.txt	10	0.687812	
M_22_bengal_GC1.txt	8	0.591852	
M_22_bengal_GC1.txt	7	0.674375	
M_22_bengal_GC1.txt	7	0.598535	
M_22_bengal_GC1.txt	7	0.703485	
M_22_bengal_GC1.txt	7	0.626667	
M_22_bengal_GC1.txt	7	0.548313	
M_22_bengal_GC1.txt	8	0.560800	
M_22_bengal_GC1.txt	6	0.555810	
M_22_bengal_GC1.txt	8	0.624121	
M_22_bengal_GC1.txt	8	0.698882	
M_22_bengal_GC1.txt	7	0.597329	
M_22_bengal_GC1.txt	7	0.597531	
M_22_bengal_GC1.txt	6	0.617405	
M_22_bengal_GC1.txt	8	0.705332	
M_22_bengal_GC1.txt	5	0.542542	
M_22_bengal_GC1.txt	8	0.656571	
M_22_bengal_GC1.txt	8	0.651361	
M_22_bengal_GC1.txt	6	0.629490	
M_22_bengal_GC1.txt	6	0.663296	
M_22_bengal_GC1.txt	9	0.625473	
M_22_bengal_GC1.txt	7	0.521820	
M_22_bengal_GC1.txt	6	0.602865	
M_22_bengal_GC1.txt	8	0.608707	
M_22_bengal_GC1.txt	7	0.593708	
M_22_bengal_GC1.txt	7	0.641012	
M_22_bengal_GC1.txt	8	0.704938	
M_22_bengal_GC1.txt	7	0.525518	
M_22_bengal_GC1.txt	8	0.551229	
M_22_bengal_GC1.txt	6	0.672255	
M_22_bengal_GC1.txt	8	0.514540	
M_22_bengal_GC1.txt	6	0.618519	
M_22_bengal_GC1.txt	7	0.613422	
M_22_bengal_GC1.txt	6	0.532800	
M_22_bengal_GC1.txt	7	0.722992	
M_22_bengal_GC1.txt	7	0.572470	
M_22_bengal_GC1.txt	8	0.680845	
M_22_bengal_GC1.txt	8	0.668934	
M_22_bengal_GC1.txt	7	0.572200	
M_22_bengal_GC1.txt	7	0.565359	
M_22_bengal_GC1.txt	8	0.580806	
M_22_bengal_GC1.txt	8	0.663593	
M_22_bengal_GC1.txt	8	0.644402	
M_22_bengal_GC1.txt	7	0.654959	
M_22_bengal_GC1.txt	9	0.657812	
M_22_bengal_GC1.txt	10	0.709491	
M_22_bengal_GC1.txt	6	0.618519	
M_22_bengal_GC1.txt	5	0.528624	
M_22_bengal_GC1.txt	8	0.664485	
M_22_bengal_GC1.txt	6	0.515944	
M_22_bengal_GC1.txt	6	0.624055	
M_22_bengal_GC1.txt	7	0.592391	
M_22_bengal_GC1.txt	6	0.671624	
M_22_bengal_GC1.txt	7	0.547400	
M_22_bengal_GC1.txt	9	0.650559	
M_22_bengal_GC1.txt	6	0.638272	
M_22_bengal_GC1.txt	6	0.613185	
M_22_bengal_GC1.txt	8	0.590765	
M_22_bengal_GC1.txt	7	0.611363	
M_22_bengal_GC1.txt	7	0.662335	
M_22_bengal_GC1.txt	7	0.632231	
M_22_bengal_GC1.txt	7	0.654700	
M_22_bengal_GC1.txt	7	0.535000	
M_22_bengal_GC1.txt	9	0.736496	
M_22_bengal_GC1.txt	7	0.501653	
M_22_bengal_GC1.txt	9	0.689058	
M_22_bengal_GC1.txt	9	0.716413	
M_22_bengal_GC1.txt	7	0.651433	
M_22_bengal_GC1.txt	7	0.571200	
M_22_bengal_GC1.txt	6	0.603970	
M_22_bengal_GC1.txt	7	0.551775	
M_22_bengal_GC1.txt	7	0.650826	
M_22_bengal_GC1.txt	5	0.560876	
M_22_bengal_GC1.txt	7	0.722222	
M_22_bengal_GC1.txt	8	0.687500	
M_22_bengal_GC1.txt	5	0.432390	
M_22_bengal_GC1.txt	7	0.644444	
M_22_bengal_GC1.txt	8	0.605679	
