File	N.modules	Modularity
M_KAIS09_REST_GC1.txt	8	0.326713	
M_KAIS09_REST_GC1.txt	8	0.310076	
M_KAIS09_REST_GC1.txt	8	0.313362	
M_KAIS09_REST_GC1.txt	9	0.312083	
M_KAIS09_REST_GC1.txt	8	0.327142	
M_KAIS09_REST_GC1.txt	8	0.325334	
M_KAIS09_REST_GC1.txt	10	0.326510	
M_KAIS09_REST_GC1.txt	7	0.315220	
M_KAIS09_REST_GC1.txt	8	0.326972	
M_KAIS09_REST_GC1.txt	7	0.331046	
M_KAIS09_REST_GC1.txt	8	0.312455	
M_KAIS09_REST_GC1.txt	9	0.331105	
M_KAIS09_REST_GC1.txt	9	0.331641	
M_KAIS09_REST_GC1.txt	7	0.312319	
M_KAIS09_REST_GC1.txt	9	0.308850	
M_KAIS09_REST_GC1.txt	7	0.328544	
M_KAIS09_REST_GC1.txt	8	0.323713	
M_KAIS09_REST_GC1.txt	8	0.301885	
M_KAIS09_REST_GC1.txt	8	0.329863	
M_KAIS09_REST_GC1.txt	9	0.339933	
M_KAIS09_REST_GC1.txt	8	0.336658	
M_KAIS09_REST_GC1.txt	8	0.328480	
M_KAIS09_REST_GC1.txt	7	0.316908	
M_KAIS09_REST_GC1.txt	7	0.321670	
M_KAIS09_REST_GC1.txt	7	0.324837	
M_KAIS09_REST_GC1.txt	8	0.323932	
M_KAIS09_REST_GC1.txt	8	0.328906	
M_KAIS09_REST_GC1.txt	9	0.325204	
M_KAIS09_REST_GC1.txt	7	0.321152	
M_KAIS09_REST_GC1.txt	8	0.314456	
M_KAIS09_REST_GC1.txt	7	0.301981	
M_KAIS09_REST_GC1.txt	7	0.324237	
M_KAIS09_REST_GC1.txt	8	0.304490	
M_KAIS09_REST_GC1.txt	8	0.308656	
M_KAIS09_REST_GC1.txt	8	0.325848	
M_KAIS09_REST_GC1.txt	8	0.329708	
M_KAIS09_REST_GC1.txt	9	0.325308	
M_KAIS09_REST_GC1.txt	6	0.331962	
M_KAIS09_REST_GC1.txt	7	0.333319	
M_KAIS09_REST_GC1.txt	8	0.315554	
M_KAIS09_REST_GC1.txt	8	0.320481	
M_KAIS09_REST_GC1.txt	7	0.318001	
M_KAIS09_REST_GC1.txt	7	0.332233	
M_KAIS09_REST_GC1.txt	7	0.339409	
M_KAIS09_REST_GC1.txt	9	0.321886	
M_KAIS09_REST_GC1.txt	8	0.325746	
M_KAIS09_REST_GC1.txt	8	0.323660	
M_KAIS09_REST_GC1.txt	9	0.322348	
M_KAIS09_REST_GC1.txt	8	0.319672	
M_KAIS09_REST_GC1.txt	8	0.327077	
M_KAIS09_REST_GC1.txt	8	0.331322	
M_KAIS09_REST_GC1.txt	8	0.331678	
M_KAIS09_REST_GC1.txt	8	0.309289	
M_KAIS09_REST_GC1.txt	7	0.323802	
M_KAIS09_REST_GC1.txt	8	0.321604	
M_KAIS09_REST_GC1.txt	7	0.319163	
M_KAIS09_REST_GC1.txt	7	0.324164	
M_KAIS09_REST_GC1.txt	8	0.333228	
M_KAIS09_REST_GC1.txt	7	0.315961	
M_KAIS09_REST_GC1.txt	7	0.324303	
M_KAIS09_REST_GC1.txt	7	0.320052	
M_KAIS09_REST_GC1.txt	8	0.333060	
M_KAIS09_REST_GC1.txt	7	0.332731	
M_KAIS09_REST_GC1.txt	8	0.337291	
M_KAIS09_REST_GC1.txt	9	0.326965	
M_KAIS09_REST_GC1.txt	7	0.322387	
M_KAIS09_REST_GC1.txt	9	0.328040	
M_KAIS09_REST_GC1.txt	8	0.312130	
M_KAIS09_REST_GC1.txt	7	0.313971	
M_KAIS09_REST_GC1.txt	9	0.332998	
M_KAIS09_REST_GC1.txt	7	0.320100	
M_KAIS09_REST_GC1.txt	6	0.322010	
M_KAIS09_REST_GC1.txt	7	0.329266	
M_KAIS09_REST_GC1.txt	7	0.319542	
M_KAIS09_REST_GC1.txt	7	0.306156	
