File	N.modules	Modularity
M_doi_GC1.txt	2	0.072531	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	2	0.079861	
M_doi_GC1.txt	2	0.069796	
M_doi_GC1.txt	2	0.069796	
M_doi_GC1.txt	2	0.069796	
M_doi_GC1.txt	2	0.104224	
M_doi_GC1.txt	2	0.009518	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	3	0.042001	
M_doi_GC1.txt	2	0.071625	
M_doi_GC1.txt	2	0.096327	
M_doi_GC1.txt	3	0.072266	
M_doi_GC1.txt	3	0.057485	
M_doi_GC1.txt	3	0.094173	
M_doi_GC1.txt	3	0.072245	
M_doi_GC1.txt	4	0.032793	
M_doi_GC1.txt	3	0.104224	
M_doi_GC1.txt	3	0.052855	
M_doi_GC1.txt	3	0.043462	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	2	0.086505	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	3	0.052855	
M_doi_GC1.txt	3	0.043462	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	2	0.123047	
M_doi_GC1.txt	2	0.066939	
M_doi_GC1.txt	3	0.087695	
M_doi_GC1.txt	2	0.103806	
M_doi_GC1.txt	3	0.052855	
M_doi_GC1.txt	3	0.042001	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	2	0.009518	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	3	0.116025	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	3	0.060147	
M_doi_GC1.txt	2	0.096327	
M_doi_GC1.txt	3	0.042001	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	2	0.049515	
M_doi_GC1.txt	2	0.082612	
M_doi_GC1.txt	3	0.043462	
M_doi_GC1.txt	2	0.064280	
M_doi_GC1.txt	2	0.035503	
M_doi_GC1.txt	3	0.062449	
M_doi_GC1.txt	4	0.090010	
M_doi_GC1.txt	2	0.069796	
M_doi_GC1.txt	2	0.022187	
M_doi_GC1.txt	2	0.135276	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	2	0.049515	
M_doi_GC1.txt	3	0.087803	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	3	0.052855	
M_doi_GC1.txt	2	0.049515	
M_doi_GC1.txt	3	0.031510	
M_doi_GC1.txt	3	0.043462	
M_doi_GC1.txt	4	0.060147	
M_doi_GC1.txt	3	0.057485	
M_doi_GC1.txt	3	0.050926	
M_doi_GC1.txt	3	0.074827	
M_doi_GC1.txt	3	0.021696	
M_doi_GC1.txt	2	0.035503	
M_doi_GC1.txt	2	0.049515	
M_doi_GC1.txt	2	0.064280	
M_doi_GC1.txt	3	0.042001	
M_doi_GC1.txt	3	0.043462	
M_doi_GC1.txt	4	0.104444	
M_doi_GC1.txt	2	0.072531	
M_doi_GC1.txt	2	0.066939	
M_doi_GC1.txt	2	0.049515	
M_doi_GC1.txt	2	0.071625	
