File	N.modules	Modularity
M_Herb_Novotny2012_GC1.txt	12	0.331822	
M_Herb_Novotny2012_GC1.txt	11	0.313457	
M_Herb_Novotny2012_GC1.txt	11	0.318064	
M_Herb_Novotny2012_GC1.txt	11	0.322538	
M_Herb_Novotny2012_GC1.txt	13	0.320989	
M_Herb_Novotny2012_GC1.txt	14	0.312481	
M_Herb_Novotny2012_GC1.txt	12	0.325657	
M_Herb_Novotny2012_GC1.txt	11	0.323356	
M_Herb_Novotny2012_GC1.txt	13	0.321008	
M_Herb_Novotny2012_GC1.txt	12	0.320514	
M_Herb_Novotny2012_GC1.txt	11	0.328552	
M_Herb_Novotny2012_GC1.txt	12	0.332275	
M_Herb_Novotny2012_GC1.txt	13	0.325393	
M_Herb_Novotny2012_GC1.txt	12	0.330654	
M_Herb_Novotny2012_GC1.txt	12	0.322599	
M_Herb_Novotny2012_GC1.txt	11	0.320362	
M_Herb_Novotny2012_GC1.txt	15	0.312160	
M_Herb_Novotny2012_GC1.txt	11	0.306576	
M_Herb_Novotny2012_GC1.txt	11	0.327996	
M_Herb_Novotny2012_GC1.txt	11	0.311441	
M_Herb_Novotny2012_GC1.txt	10	0.319596	
M_Herb_Novotny2012_GC1.txt	12	0.320789	
M_Herb_Novotny2012_GC1.txt	13	0.324933	
M_Herb_Novotny2012_GC1.txt	11	0.328121	
M_Herb_Novotny2012_GC1.txt	13	0.328238	
M_Herb_Novotny2012_GC1.txt	10	0.331736	
M_Herb_Novotny2012_GC1.txt	12	0.325159	
M_Herb_Novotny2012_GC1.txt	10	0.340195	
M_Herb_Novotny2012_GC1.txt	12	0.337653	
M_Herb_Novotny2012_GC1.txt	12	0.325181	
M_Herb_Novotny2012_GC1.txt	12	0.313879	
M_Herb_Novotny2012_GC1.txt	13	0.307112	
M_Herb_Novotny2012_GC1.txt	10	0.334554	
M_Herb_Novotny2012_GC1.txt	10	0.327898	
M_Herb_Novotny2012_GC1.txt	10	0.319153	
M_Herb_Novotny2012_GC1.txt	12	0.316223	
M_Herb_Novotny2012_GC1.txt	13	0.324192	
M_Herb_Novotny2012_GC1.txt	13	0.314832	
M_Herb_Novotny2012_GC1.txt	11	0.318118	
M_Herb_Novotny2012_GC1.txt	13	0.320039	
M_Herb_Novotny2012_GC1.txt	11	0.323227	
M_Herb_Novotny2012_GC1.txt	11	0.322596	
M_Herb_Novotny2012_GC1.txt	13	0.331729	
M_Herb_Novotny2012_GC1.txt	11	0.324832	
M_Herb_Novotny2012_GC1.txt	12	0.318931	
M_Herb_Novotny2012_GC1.txt	12	0.329770	
M_Herb_Novotny2012_GC1.txt	12	0.330017	
M_Herb_Novotny2012_GC1.txt	11	0.325721	
M_Herb_Novotny2012_GC1.txt	11	0.335073	
M_Herb_Novotny2012_GC1.txt	13	0.322499	
M_Herb_Novotny2012_GC1.txt	15	0.322922	
M_Herb_Novotny2012_GC1.txt	11	0.317001	
M_Herb_Novotny2012_GC1.txt	13	0.331499	
M_Herb_Novotny2012_GC1.txt	12	0.317032	
M_Herb_Novotny2012_GC1.txt	13	0.316349	
M_Herb_Novotny2012_GC1.txt	12	0.321222	
M_Herb_Novotny2012_GC1.txt	11	0.329980	
M_Herb_Novotny2012_GC1.txt	12	0.316206	
M_Herb_Novotny2012_GC1.txt	12	0.318943	
M_Herb_Novotny2012_GC1.txt	13	0.315881	
M_Herb_Novotny2012_GC1.txt	12	0.325533	
M_Herb_Novotny2012_GC1.txt	11	0.330260	
M_Herb_Novotny2012_GC1.txt	12	0.321649	
M_Herb_Novotny2012_GC1.txt	10	0.319257	
M_Herb_Novotny2012_GC1.txt	10	0.323195	
M_Herb_Novotny2012_GC1.txt	10	0.314668	
M_Herb_Novotny2012_GC1.txt	10	0.331445	
M_Herb_Novotny2012_GC1.txt	12	0.322797	
M_Herb_Novotny2012_GC1.txt	12	0.315890	
M_Herb_Novotny2012_GC1.txt	12	0.325060	
M_Herb_Novotny2012_GC1.txt	11	0.321977	
M_Herb_Novotny2012_GC1.txt	11	0.332225	
M_Herb_Novotny2012_GC1.txt	10	0.333476	
M_Herb_Novotny2012_GC1.txt	13	0.323818	
M_Herb_Novotny2012_GC1.txt	11	0.334588	
M_Herb_Novotny2012_GC1.txt	14	0.309264	
M_Herb_Novotny2012_GC1.txt	12	0.325108	
M_Herb_Novotny2012_GC1.txt	12	0.316969	
