File	N.modules	Modularity
M_FARIA_GC1.txt	4	0.319453	
M_FARIA_GC1.txt	5	0.280408	
M_FARIA_GC1.txt	4	0.422406	
M_FARIA_GC1.txt	4	0.415527	
M_FARIA_GC1.txt	6	0.368366	
M_FARIA_GC1.txt	4	0.335646	
M_FARIA_GC1.txt	5	0.349403	
M_FARIA_GC1.txt	5	0.289627	
M_FARIA_GC1.txt	4	0.446111	
M_FARIA_GC1.txt	4	0.321037	
M_FARIA_GC1.txt	4	0.386188	
M_FARIA_GC1.txt	3	0.326150	
M_FARIA_GC1.txt	5	0.274584	
M_FARIA_GC1.txt	4	0.326563	
M_FARIA_GC1.txt	3	0.321799	
M_FARIA_GC1.txt	4	0.367670	
M_FARIA_GC1.txt	5	0.444114	
M_FARIA_GC1.txt	6	0.309796	
M_FARIA_GC1.txt	4	0.393861	
M_FARIA_GC1.txt	4	0.398776	
M_FARIA_GC1.txt	4	0.280313	
M_FARIA_GC1.txt	4	0.258006	
M_FARIA_GC1.txt	3	0.380816	
M_FARIA_GC1.txt	6	0.308081	
M_FARIA_GC1.txt	3	0.289075	
M_FARIA_GC1.txt	5	0.488800	
M_FARIA_GC1.txt	4	0.373071	
M_FARIA_GC1.txt	4	0.373535	
M_FARIA_GC1.txt	4	0.354552	
M_FARIA_GC1.txt	4	0.440687	
M_FARIA_GC1.txt	4	0.366939	
M_FARIA_GC1.txt	5	0.324792	
M_FARIA_GC1.txt	5	0.411030	
M_FARIA_GC1.txt	4	0.360482	
M_FARIA_GC1.txt	4	0.398926	
M_FARIA_GC1.txt	4	0.359429	
M_FARIA_GC1.txt	3	0.278272	
M_FARIA_GC1.txt	4	0.462372	
M_FARIA_GC1.txt	3	0.374688	
M_FARIA_GC1.txt	4	0.354239	
M_FARIA_GC1.txt	4	0.295139	
M_FARIA_GC1.txt	5	0.391111	
M_FARIA_GC1.txt	4	0.327546	
M_FARIA_GC1.txt	4	0.279881	
M_FARIA_GC1.txt	4	0.301250	
M_FARIA_GC1.txt	3	0.308750	
M_FARIA_GC1.txt	4	0.335102	
M_FARIA_GC1.txt	4	0.391436	
M_FARIA_GC1.txt	4	0.455995	
M_FARIA_GC1.txt	4	0.316358	
M_FARIA_GC1.txt	5	0.249433	
M_FARIA_GC1.txt	4	0.493141	
M_FARIA_GC1.txt	3	0.312623	
M_FARIA_GC1.txt	5	0.426658	
M_FARIA_GC1.txt	3	0.350612	
M_FARIA_GC1.txt	4	0.361816	
M_FARIA_GC1.txt	4	0.293283	
M_FARIA_GC1.txt	4	0.404444	
M_FARIA_GC1.txt	3	0.338922	
M_FARIA_GC1.txt	5	0.297830	
M_FARIA_GC1.txt	5	0.475030	
M_FARIA_GC1.txt	5	0.284681	
M_FARIA_GC1.txt	4	0.369388	
M_FARIA_GC1.txt	4	0.307889	
M_FARIA_GC1.txt	4	0.359182	
M_FARIA_GC1.txt	4	0.302188	
M_FARIA_GC1.txt	4	0.334286	
M_FARIA_GC1.txt	4	0.312272	
M_FARIA_GC1.txt	5	0.276919	
M_FARIA_GC1.txt	4	0.366805	
M_FARIA_GC1.txt	4	0.363754	
M_FARIA_GC1.txt	4	0.338349	
M_FARIA_GC1.txt	4	0.482143	
M_FARIA_GC1.txt	3	0.377595	
M_FARIA_GC1.txt	4	0.305055	
M_FARIA_GC1.txt	4	0.289820	
M_FARIA_GC1.txt	6	0.270970	
M_FARIA_GC1.txt	4	0.466111	
M_FARIA_GC1.txt	5	0.355510	
M_FARIA_GC1.txt	4	0.321676	
M_FARIA_GC1.txt	5	0.380333	
M_FARIA_GC1.txt	4	0.324792	
M_FARIA_GC1.txt	4	0.357639	
M_FARIA_GC1.txt	4	0.365714	
M_FARIA_GC1.txt	5	0.295529	
M_FARIA_GC1.txt	5	0.390266	
M_FARIA_GC1.txt	4	0.513717	
M_FARIA_GC1.txt	4	0.410009	
M_FARIA_GC1.txt	4	0.344412	
M_FARIA_GC1.txt	4	0.392300	
M_FARIA_GC1.txt	4	0.335634	
M_FARIA_GC1.txt	3	0.369248	
M_FARIA_GC1.txt	3	0.356016	
M_FARIA_GC1.txt	3	0.349048	
M_FARIA_GC1.txt	4	0.353178	
M_FARIA_GC1.txt	3	0.322066	
M_FARIA_GC1.txt	4	0.359568	
M_FARIA_GC1.txt	5	0.273243	
M_FARIA_GC1.txt	4	0.350612	
M_FARIA_GC1.txt	4	0.439646	
M_FARIA_GC1.txt	4	0.282272	
M_FARIA_GC1.txt	4	0.267857	
M_FARIA_GC1.txt	5	0.447681	
M_FARIA_GC1.txt	4	0.290006	
M_FARIA_GC1.txt	4	0.263941	
M_FARIA_GC1.txt	3	0.320513	
M_FARIA_GC1.txt	4	0.298540	
M_FARIA_GC1.txt	4	0.457856	
M_FARIA_GC1.txt	5	0.344777	
M_FARIA_GC1.txt	5	0.387971	
M_FARIA_GC1.txt	4	0.283058	
M_FARIA_GC1.txt	4	0.421947	
M_FARIA_GC1.txt	5	0.350612	
M_FARIA_GC1.txt	4	0.381084	
M_FARIA_GC1.txt	3	0.248242	
M_FARIA_GC1.txt	5	0.329660	
M_FARIA_GC1.txt	4	0.331837	
M_FARIA_GC1.txt	4	0.383218	
M_FARIA_GC1.txt	4	0.317385	
M_FARIA_GC1.txt	4	0.305332	
M_FARIA_GC1.txt	4	0.344522	
M_FARIA_GC1.txt	3	0.434286	
M_FARIA_GC1.txt	4	0.305055	
M_FARIA_GC1.txt	5	0.295706	
M_FARIA_GC1.txt	4	0.356481	
M_FARIA_GC1.txt	3	0.257370	
M_FARIA_GC1.txt	5	0.372008	
M_FARIA_GC1.txt	3	0.338438	
M_FARIA_GC1.txt	5	0.458546	
M_FARIA_GC1.txt	4	0.397959	
M_FARIA_GC1.txt	5	0.406738	
M_FARIA_GC1.txt	4	0.475000	
M_FARIA_GC1.txt	4	0.352839	
M_FARIA_GC1.txt	5	0.344875	
M_FARIA_GC1.txt	4	0.437222	
M_FARIA_GC1.txt	4	0.358367	
M_FARIA_GC1.txt	3	0.337838	
M_FARIA_GC1.txt	4	0.355510	
M_FARIA_GC1.txt	5	0.476813	
M_FARIA_GC1.txt	4	0.268991	
M_FARIA_GC1.txt	4	0.273052	
M_FARIA_GC1.txt	4	0.379325	
M_FARIA_GC1.txt	4	0.290927	
M_FARIA_GC1.txt	4	0.416753	
M_FARIA_GC1.txt	6	0.430485	
M_FARIA_GC1.txt	5	0.294010	
M_FARIA_GC1.txt	3	0.325397	
M_FARIA_GC1.txt	4	0.356096	
M_FARIA_GC1.txt	4	0.257287	
M_FARIA_GC1.txt	5	0.287968	
M_FARIA_GC1.txt	3	0.280329	
M_FARIA_GC1.txt	5	0.394174	
M_FARIA_GC1.txt	4	0.302761	
M_FARIA_GC1.txt	3	0.244002	
M_FARIA_GC1.txt	3	0.262574	
M_FARIA_GC1.txt	5	0.236296	
M_FARIA_GC1.txt	4	0.283462	
M_FARIA_GC1.txt	3	0.306063	
