File	N.modules	Modularity
M_Pol_Junker2013_GC1.txt	13	0.512675	
M_Pol_Junker2013_GC1.txt	12	0.523360	
M_Pol_Junker2013_GC1.txt	12	0.537051	
M_Pol_Junker2013_GC1.txt	11	0.506156	
M_Pol_Junker2013_GC1.txt	12	0.523393	
M_Pol_Junker2013_GC1.txt	12	0.503758	
M_Pol_Junker2013_GC1.txt	12	0.559036	
M_Pol_Junker2013_GC1.txt	12	0.508473	
M_Pol_Junker2013_GC1.txt	12	0.526018	
M_Pol_Junker2013_GC1.txt	12	0.516580	
M_Pol_Junker2013_GC1.txt	12	0.509175	
M_Pol_Junker2013_GC1.txt	13	0.513745	
M_Pol_Junker2013_GC1.txt	13	0.537571	
M_Pol_Junker2013_GC1.txt	12	0.486752	
M_Pol_Junker2013_GC1.txt	13	0.519785	
M_Pol_Junker2013_GC1.txt	12	0.528231	
M_Pol_Junker2013_GC1.txt	12	0.546592	
M_Pol_Junker2013_GC1.txt	13	0.494767	
M_Pol_Junker2013_GC1.txt	12	0.503021	
M_Pol_Junker2013_GC1.txt	12	0.500230	
M_Pol_Junker2013_GC1.txt	12	0.535136	
M_Pol_Junker2013_GC1.txt	13	0.514515	
M_Pol_Junker2013_GC1.txt	14	0.516723	
M_Pol_Junker2013_GC1.txt	13	0.506321	
M_Pol_Junker2013_GC1.txt	13	0.495412	
M_Pol_Junker2013_GC1.txt	13	0.478629	
M_Pol_Junker2013_GC1.txt	11	0.524296	
M_Pol_Junker2013_GC1.txt	12	0.502363	
M_Pol_Junker2013_GC1.txt	14	0.507135	
M_Pol_Junker2013_GC1.txt	12	0.530311	
M_Pol_Junker2013_GC1.txt	14	0.523081	
M_Pol_Junker2013_GC1.txt	14	0.499140	
M_Pol_Junker2013_GC1.txt	12	0.525189	
M_Pol_Junker2013_GC1.txt	11	0.514881	
M_Pol_Junker2013_GC1.txt	11	0.522066	
M_Pol_Junker2013_GC1.txt	12	0.505573	
M_Pol_Junker2013_GC1.txt	11	0.511094	
M_Pol_Junker2013_GC1.txt	12	0.494020	
M_Pol_Junker2013_GC1.txt	13	0.532898	
M_Pol_Junker2013_GC1.txt	13	0.542052	
M_Pol_Junker2013_GC1.txt	13	0.512998	
M_Pol_Junker2013_GC1.txt	12	0.511496	
M_Pol_Junker2013_GC1.txt	12	0.525325	
M_Pol_Junker2013_GC1.txt	14	0.525915	
M_Pol_Junker2013_GC1.txt	12	0.520126	
M_Pol_Junker2013_GC1.txt	12	0.537598	
M_Pol_Junker2013_GC1.txt	11	0.536480	
M_Pol_Junker2013_GC1.txt	15	0.498485	
M_Pol_Junker2013_GC1.txt	13	0.531699	
M_Pol_Junker2013_GC1.txt	11	0.527221	
M_Pol_Junker2013_GC1.txt	14	0.545498	
M_Pol_Junker2013_GC1.txt	14	0.524210	
M_Pol_Junker2013_GC1.txt	13	0.487074	
M_Pol_Junker2013_GC1.txt	12	0.513417	
M_Pol_Junker2013_GC1.txt	12	0.495200	
M_Pol_Junker2013_GC1.txt	14	0.553046	
M_Pol_Junker2013_GC1.txt	11	0.521808	
M_Pol_Junker2013_GC1.txt	12	0.501561	
M_Pol_Junker2013_GC1.txt	12	0.503911	
M_Pol_Junker2013_GC1.txt	13	0.503396	
M_Pol_Junker2013_GC1.txt	12	0.556348	
M_Pol_Junker2013_GC1.txt	11	0.533866	
M_Pol_Junker2013_GC1.txt	13	0.515842	
M_Pol_Junker2013_GC1.txt	12	0.481945	
M_Pol_Junker2013_GC1.txt	12	0.517869	
M_Pol_Junker2013_GC1.txt	10	0.514203	
M_Pol_Junker2013_GC1.txt	13	0.541479	
M_Pol_Junker2013_GC1.txt	13	0.505248	
M_Pol_Junker2013_GC1.txt	14	0.512553	
