File	N.modules	Modularity
M_Herb_Hen&Mem_P299_GC1.txt	7	0.566128	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.588388	
M_Herb_Hen&Mem_P299_GC1.txt	5	0.532908	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.542212	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.510045	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.524872	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.523663	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.548926	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.482263	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.513393	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.636502	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.543788	
M_Herb_Hen&Mem_P299_GC1.txt	9	0.683819	
M_Herb_Hen&Mem_P299_GC1.txt	9	0.604206	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.573514	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.638519	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.490520	
M_Herb_Hen&Mem_P299_GC1.txt	5	0.507500	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.514031	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.556756	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.538400	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.479736	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.570821	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.542160	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.567200	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.615668	
M_Herb_Hen&Mem_P299_GC1.txt	9	0.558824	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.523496	
M_Herb_Hen&Mem_P299_GC1.txt	5	0.512004	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.571561	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.539338	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.458496	
M_Herb_Hen&Mem_P299_GC1.txt	9	0.623585	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.531862	
M_Herb_Hen&Mem_P299_GC1.txt	5	0.542730	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.521391	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.490376	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.603214	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.535537	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.588800	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.537380	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.571845	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.485000	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.468872	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.560528	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.582840	
M_Herb_Hen&Mem_P299_GC1.txt	6	0.537894	
M_Herb_Hen&Mem_P299_GC1.txt	7	0.548868	
M_Herb_Hen&Mem_P299_GC1.txt	9	0.577884	
M_Herb_Hen&Mem_P299_GC1.txt	8	0.536011	
