File	N.modules	Modularity
M_Herb_Stary&Hav_GC1.txt	9	0.560554	
M_Herb_Stary&Hav_GC1.txt	6	0.537190	
M_Herb_Stary&Hav_GC1.txt	6	0.559208	
M_Herb_Stary&Hav_GC1.txt	8	0.545118	
M_Herb_Stary&Hav_GC1.txt	8	0.655612	
M_Herb_Stary&Hav_GC1.txt	6	0.498406	
M_Herb_Stary&Hav_GC1.txt	7	0.577663	
M_Herb_Stary&Hav_GC1.txt	8	0.585286	
M_Herb_Stary&Hav_GC1.txt	8	0.584121	
M_Herb_Stary&Hav_GC1.txt	6	0.642469	
M_Herb_Stary&Hav_GC1.txt	7	0.671202	
M_Herb_Stary&Hav_GC1.txt	7	0.626291	
M_Herb_Stary&Hav_GC1.txt	8	0.511214	
M_Herb_Stary&Hav_GC1.txt	8	0.661709	
M_Herb_Stary&Hav_GC1.txt	8	0.645214	
M_Herb_Stary&Hav_GC1.txt	6	0.579644	
M_Herb_Stary&Hav_GC1.txt	6	0.553756	
M_Herb_Stary&Hav_GC1.txt	6	0.621528	
M_Herb_Stary&Hav_GC1.txt	8	0.635331	
M_Herb_Stary&Hav_GC1.txt	6	0.571734	
M_Herb_Stary&Hav_GC1.txt	10	0.673438	
M_Herb_Stary&Hav_GC1.txt	7	0.593573	
M_Herb_Stary&Hav_GC1.txt	8	0.584830	
M_Herb_Stary&Hav_GC1.txt	7	0.590000	
M_Herb_Stary&Hav_GC1.txt	8	0.654959	
M_Herb_Stary&Hav_GC1.txt	7	0.710886	
M_Herb_Stary&Hav_GC1.txt	9	0.562682	
M_Herb_Stary&Hav_GC1.txt	9	0.679705	
M_Herb_Stary&Hav_GC1.txt	6	0.513074	
M_Herb_Stary&Hav_GC1.txt	8	0.613422	
M_Herb_Stary&Hav_GC1.txt	10	0.633856	
M_Herb_Stary&Hav_GC1.txt	6	0.520496	
M_Herb_Stary&Hav_GC1.txt	7	0.571600	
M_Herb_Stary&Hav_GC1.txt	8	0.622716	
M_Herb_Stary&Hav_GC1.txt	6	0.556028	
M_Herb_Stary&Hav_GC1.txt	8	0.531911	
M_Herb_Stary&Hav_GC1.txt	8	0.641304	
M_Herb_Stary&Hav_GC1.txt	7	0.497076	
M_Herb_Stary&Hav_GC1.txt	6	0.624055	
M_Herb_Stary&Hav_GC1.txt	6	0.574600	
M_Herb_Stary&Hav_GC1.txt	7	0.625000	
M_Herb_Stary&Hav_GC1.txt	7	0.633781	
M_Herb_Stary&Hav_GC1.txt	5	0.540406	
M_Herb_Stary&Hav_GC1.txt	7	0.613173	
M_Herb_Stary&Hav_GC1.txt	7	0.518176	
M_Herb_Stary&Hav_GC1.txt	7	0.612840	
M_Herb_Stary&Hav_GC1.txt	6	0.574552	
M_Herb_Stary&Hav_GC1.txt	8	0.519917	
M_Herb_Stary&Hav_GC1.txt	9	0.594568	
M_Herb_Stary&Hav_GC1.txt	6	0.653119	
M_Herb_Stary&Hav_GC1.txt	7	0.571800	
M_Herb_Stary&Hav_GC1.txt	5	0.554184	
M_Herb_Stary&Hav_GC1.txt	7	0.553249	
M_Herb_Stary&Hav_GC1.txt	6	0.518868	
M_Herb_Stary&Hav_GC1.txt	7	0.585559	
M_Herb_Stary&Hav_GC1.txt	6	0.521716	
M_Herb_Stary&Hav_GC1.txt	6	0.588542	
M_Herb_Stary&Hav_GC1.txt	7	0.501543	
M_Herb_Stary&Hav_GC1.txt	7	0.558600	
M_Herb_Stary&Hav_GC1.txt	7	0.594401	
M_Herb_Stary&Hav_GC1.txt	6	0.713435	
M_Herb_Stary&Hav_GC1.txt	7	0.612593	
M_Herb_Stary&Hav_GC1.txt	9	0.664684	
M_Herb_Stary&Hav_GC1.txt	6	0.690065	
M_Herb_Stary&Hav_GC1.txt	7	0.673295	
M_Herb_Stary&Hav_GC1.txt	7	0.526257	
M_Herb_Stary&Hav_GC1.txt	7	0.552300	
M_Herb_Stary&Hav_GC1.txt	5	0.547348	
M_Herb_Stary&Hav_GC1.txt	7	0.530325	
M_Herb_Stary&Hav_GC1.txt	8	0.464477	
M_Herb_Stary&Hav_GC1.txt	9	0.657880	
M_Herb_Stary&Hav_GC1.txt	7	0.620038	
M_Herb_Stary&Hav_GC1.txt	9	0.558624	
M_Herb_Stary&Hav_GC1.txt	9	0.596197	
M_Herb_Stary&Hav_GC1.txt	9	0.565414	
M_Herb_Stary&Hav_GC1.txt	8	0.611815	
M_Herb_Stary&Hav_GC1.txt	5	0.580354	
M_Herb_Stary&Hav_GC1.txt	7	0.656842	
M_Herb_Stary&Hav_GC1.txt	8	0.540680	
M_Herb_Stary&Hav_GC1.txt	9	0.698438	
M_Herb_Stary&Hav_GC1.txt	8	0.565181	
M_Herb_Stary&Hav_GC1.txt	8	0.524029	
M_Herb_Stary&Hav_GC1.txt	7	0.590765	
M_Herb_Stary&Hav_GC1.txt	8	0.659005	
M_Herb_Stary&Hav_GC1.txt	6	0.606554	
M_Herb_Stary&Hav_GC1.txt	6	0.493844	
M_Herb_Stary&Hav_GC1.txt	7	0.595169	
M_Herb_Stary&Hav_GC1.txt	7	0.598461	
M_Herb_Stary&Hav_GC1.txt	7	0.622716	
M_Herb_Stary&Hav_GC1.txt	7	0.654137	
M_Herb_Stary&Hav_GC1.txt	7	0.571800	
M_Herb_Stary&Hav_GC1.txt	5	0.596788	
M_Herb_Stary&Hav_GC1.txt	8	0.655489	
M_Herb_Stary&Hav_GC1.txt	7	0.538831	
M_Herb_Stary&Hav_GC1.txt	7	0.554210	
M_Herb_Stary&Hav_GC1.txt	6	0.632089	
M_Herb_Stary&Hav_GC1.txt	7	0.594839	
M_Herb_Stary&Hav_GC1.txt	6	0.517025	
M_Herb_Stary&Hav_GC1.txt	6	0.544009	
M_Herb_Stary&Hav_GC1.txt	6	0.593400	
M_Herb_Stary&Hav_GC1.txt	8	0.624444	
M_Herb_Stary&Hav_GC1.txt	7	0.546905	
M_Herb_Stary&Hav_GC1.txt	6	0.482621	
M_Herb_Stary&Hav_GC1.txt	8	0.621975	
M_Herb_Stary&Hav_GC1.txt	6	0.540981	
M_Herb_Stary&Hav_GC1.txt	8	0.498847	
M_Herb_Stary&Hav_GC1.txt	8	0.500171	
M_Herb_Stary&Hav_GC1.txt	6	0.515842	
M_Herb_Stary&Hav_GC1.txt	8	0.622963	
M_Herb_Stary&Hav_GC1.txt	7	0.515664	
M_Herb_Stary&Hav_GC1.txt	6	0.484839	
M_Herb_Stary&Hav_GC1.txt	7	0.533265	
M_Herb_Stary&Hav_GC1.txt	7	0.576000	
M_Herb_Stary&Hav_GC1.txt	8	0.583885	
M_Herb_Stary&Hav_GC1.txt	6	0.556901	
M_Herb_Stary&Hav_GC1.txt	6	0.583090	
M_Herb_Stary&Hav_GC1.txt	6	0.652593	
M_Herb_Stary&Hav_GC1.txt	6	0.548447	
M_Herb_Stary&Hav_GC1.txt	7	0.587407	
