"Achillea_millefolium"	"Aegopodium_podagraria"	"Agrimonia_eupatoria"	"Ajuga_reptans"	"Alchemilla_vulgare"	"Anthriscus_sylvestris"	"Bellis_perennis"	"Betonica_officinale"	"Campanula_glomerata"	"Campanula_patula"	"Campanula_rotundifolia"	"Carum_carvi"	"Centaurea_jacea"	"Centaurea_scabiosa"	"Cerastium_holosteoides"	"Chaerophyllum_aureum"	"Chaerophyllum_hirsutum"	"Cirsium_arvense"	"Cirsium_eriophorum"	"Cirsium_vulgare"	"Colchicum_autumnale"	"Convolvulus_arvensis"	"Crepis_biennis"	"Daucus_carota"	"Euphrasia_officinalis"	"Fragaria_vesca"	"Fumaria_officinalis"	"Galium_mollugo_agg."	"Galium_pumilum"	"Galium_verum"	"Gentiana_lutea"	"Geranium_dissectum"	"Geranium_molle"	"Geranium_pratense"	"Geranium_pyrenaicum"	"Geranium_sylvaticum"	"Heracleum_sphondylium"	"Hieracium_pilosella"	"Hypericum_perforatum"	"Knautia_arvensis"	"Knautia_dipsacifolia"	"Lamium_album"	"Lathyrus_pratensis"	"Leontodon_hispidus"	"Leucanthemum_vulgare"	"Linum_carthaticum"	"Lotus_corniculatus"	"Medicago_lupulina"	"Medicago_varia"	"Myosotis_arvensis"	"Onobrychis_viciifolia"	"Origanum_vulgare"	"Orobanche_sp."	"Pimpinella_major"	"Pimpinella_saxifraga"	"Plantago_lanceolata"	"Plantago_media"	"Polygala_amara"	"Polygala_comosa"	"Prunella_vulgaris"	"Ranunculus_acris"	"Ranunculus_bulbosus"	"Rhinanthus_alectorolophus"	"Salvia_pratensis"	"Sanguisorba_minor"	"Scabiosa_columbaria"	"Senecio_jacobea"	"Silene_dioica"	"Stachys_recta"	"Stellaria_graminea"	"Taraxacum_officinale"	"Thymus_pulegioides"	"Tragopogon_pratense_orientalis"	"Trifolium_campestre"	"Trifolium_pratense"	"trifolium_repens"	"Trifolium_repens"	"Valeriana_officinalis"	"Veronica_chamaedrys"	"Veronica_teucrium"	"Vicia_cracca"	"Vicia_sepium"	"Andrena_bicolor"	"Andrena_dorsata"	"Andrena_fucata"	"Andrena_fulvago"	"Andrena_hattorfiana"	"Andrena_minutula"	"Andrena_minutuloides"	"Andrena_nitida"	"Andrena_pandellei"	"Anthidium_strigatum"	"Apis_mellifera"	"Bombus_barbutellus"	"Bombus_bohemicus"	"Bombus_hortorum"	"Bombus_humilis"	"Bombus_hypnorum"	"Bombus_lapidarius"	"Bombus_norvegicus"	"Bombus_pascuorum"	"Bombus_pratorum"	"Bombus_rupestris"	"Bombus_soroeensis"	"Bombus_subterraneus"	"Bombus_sylvarum"	"Bombus_sylvestris"	"Bombus_terrestris-agg."	"Bombus_wurflenii"	"Chelostoma_rapunculi"	"Halictus_rubicundus"	"Halictus_simplex-agg."	"Halictus_tumulorum"	"Hylaeus_angustatus"	"Hylaeus_annularis"	"Hylaeus_communis"	"Hylaeus_confusus"	"Hylaeus_gredleri"	"Hylaeus_sinuatus"	"Lasioglossum_albipes"	"Lasioglossum_calceatum"	"Lasioglossum_fulvicorne"	"Lasioglossum_laevigatum"	"Lasioglossum_laticeps"	"Lasioglossum_lativentre"	"Lasioglossum_leucopus"	"Lasioglossum_minutulum"	"Lasioglossum_morio"	"Lasioglossum_pauxillum"	"Lasioglossum_punctatissimum"	"Lasioglossum_villosulum"	"Megachile_alpicola"	"Megachile_nigriventris"	"Melitta_haemorrhoidalis"	"Nomada_marshamella"	"Osmia_aurulenta"	"Osmia_bicornis"	"Osmia_rapunculi"	"Osmia_truncorum"	"Sphecodes_ephippius"	"Trachusa_byssina"	"Agriotes_gallicus"	"Agrypnus_murinus"	"Anogcodes_rufiventris"	"Anthaxia_quadripunctata"	"Byturus_ochraceus"	"Cantharis_flavilabris"	"Cantharis_fulva"	"Cantharis_fusca"	"Cantharis_livida"	"Cetonia_aurata"	"Cidnopus_pilosus"	"Coccinella_septempunctata"	"Cryptocephalus_aureolus"	"Cryptocephalus_hypochaeridis"	"Cryptocephalus_vittatus"	"Dasytes_plumbeus"	"Dinoptera_collaris"	"Donus_ovalis"	"Eusphalerum_luteum"	"Gaurotes_virginea"	"Hemicrepidius_niger"	"Hippodamia_notata"	"Hoplia_argentea"	"Labidostomis_longimana"	"Meligethes_cf._aeneus"	"Miarus_ajugae"	"Mordellochroa_tournieri"	"Oedemera_femorata"	"Oedemera_lurida"	"Oedemera_virescens"	"Pachytodes_cerambyciformis"	"Phyllopertha_horticola"	"Prosternon_tessellatum"	"Pseudovadonia_livida"	"Rhagonycha_fulva"	"Rhagonycha_nigriventris"	"Rutpela_maculata"	"Sermylassa_halensis"	"Sitona_lepidus"	"Stenurella_bifasciata"	"Stenurella_melanura"	"Stictoleptura_rubra"	"Trichius_fasciatus"	"Zacladus_geranii"	"Adia_cinerella"	"Allophorocera_ferruginea"	"Anthomyia_liturata"	"Anthomyia_pluvialis"	"Aplomya_confinis"	"Azelia_triquetra"	"Bellardia_pandia"	"Bellardia_viarum"	"Bellardia_vulgaris"	"Bicellaria_sulcata"	"Blaesoxipha_descosseae"	"Blaesoxipha_erythrura"	"Blaesoxipha_laticornis"	"Blaesoxipha_olescosseae"	"Blaesoxipha_pygmaea"	"Blondelia_nigripes"	"Bombylius_canescens"	"Bombylius_major"	"Botanophila_biciliaris"	"Botanophila_fugax"	"Botanophila_striolata"	"Calliphora_vicina"	"Calliphora_vomitoria"	"Calythea_nigricans"	"Chaetorellia_jaceae"	"Chloromyia_formosa"	"Chlorops_hypostigma"	"Chlorops_pumilionis"	"Chlorops_serenus"	"Coboldia_fuscipes"	"Coenosia_infantula"	"Coenosia_tigrina"	"Conicera_dauci"	"Conicera_floricola"	"Conicera_similis"	"Cylindromyia_brassicaria"	"Cylindromyia_pilipes"	"Cynomyia_mortuorum"	"Delia_criniventris"	"Delia_ferina"	"Delia_florilega"	"Delia_nuda"	"Delia_platura"	"Delia_radicum"	"Desmometopa_microps"	"Dilophus_febrilis"	"Dinera_ferina"	"Dioxyna_bidentis"	"Diplonevra_funebris"	"Diplonevra_nitidula"	"Dolichopus_trivialis"	"Ectophasia_crassipennis"	"Eloceria_delecta"	"Emmesomyia_socia"	"Empis_dimidiata"	"Empis_livida"	"Empis_nigripes"	"Empis_pseudoprodromus"	"Empis_s._str._caudatula"	"Empis_s._str._caudatuloides"	"Empis_s._str._pseudonuntia"	"Empis_tessellata"	"Ensina_sonchi"	"Eriothrix_rufomaculata"	"Erycia_fatua"	"Eudasyphora_cyanicolor"	"Eurychaeta_palpalis"	"Exorista_rustica"	"Fannia_armata"	"Fannia_latipalpis"	"Fannia_monilis"	"Fannia_ornata"	"Fannia_rondanii"	"Fannia_serena"	"Fannia_sociella"	"Gonia_capitata"	"Graphomya_maculata"	"Gymnosoma_clavatum"	"Gymnosoma_nudifrons"	"Gymnosoma_rotundatum"	"Haematobosca_stimulans"	"Hebecnema_umbratica"	"Hebecnema_vespertina"	"Helina_impuncta"	"Helina_latitarsis"	"Helina_quadrum"	"Helina_reversio"	"Helina_trivittata"	"Hercostomus_germanus"	"Hilara_longivittata"	"Hydrotaea_albipuncta"	"Hydrotaea_dentipes"	"Hydrotaea_diabolus"	"Hydrotaea_floccosa"	"Hydrotaea_irritans"	"Hydrotaea_parva"	"Hylemya_nigrimana"	"Hylemya_urbica"	"Hylemya_vagans"	"Hylemyza_partita"	"Lasiomma_picipes"	"Leptogaster_cylindrica"	"Leucostoma_anthracinum"	"Linnaemya_picta"	"Linnaemya_tessellans"	"Lucilia_bufonivora"	"Lucilia_caesar"	"Lucilia_illustris"	"Lucilia_richardsi"	"Lucilia_sericata"	"Lucilia_silvarum"	"Lunatipula_vernalis"	"Macquartia_praefica"	"Madiza_glabra"	"Meigenia_mutabilis-Gruppe"	"Meigenia_uncinata"	"Melanomya_nana"	"Melinda_gentilis"	"Melinda_viridicyanea"	"Meromyza_femorata"	"Meromyza_saltatrix"	"Mesembrina_meridiana"	"Metopina_oligoneura"	"Minettia_longipennis"	"Morellia_aenescens"	"Morellia_hortorum"	"Musca_autumnalis"	"Musca_domestica"	"Muscina_levida"	"Muscina_pascuorum"	"Myospila_meditabunda"	"Neomyia_cornicina"	"Neomyia_viridescens"	"Nephrotoma_flavescens"	"Nowickia_ferox"	"Onesia_floralis"	"Ophiomyia_nasuta"	"Ophyomyia_pulicaria"	"Opomyza_germinationis"	"Oscinella_frit"	"Oscinimorpha_minutissima"	"Oscinimorpha_sordidissima"	"Oswaldia_spectabilis"	"Oxyna_flavipennis"	"Oxyna_nebulosa"	"Pachystylum_bremii"	"Panorpa_cf._communis"	"Paramacronychia_flavipalpis"	"Paregle_audacula"	"Pegoplata_aestiva"	"Pegoplata_infirma"	"Phaonia_angelicae"	"Phaonia_incana"	"Phaonia_meigeni"	"Phaonia_serva"	"Phasia_aurigera"	"Phasia_hemiptera"	"Phasia_obesa"	"Physiphora_alceae"	"Platypalpus_infectus"	"Pollenia_amentaria"	"Pollenia_angustigena"	"Pollenia_griseotomentosa"	"Pollenia_hungarica"	"Pollenia_labialis"	"Pollenia_pediculata"	"Pollenia_rudis"	"Prosena_siberita"	"Protocalliphora_azurea"	"Protocalliphora_falcozi"	"Protophormia_terraenovae"	"Pyrellia_rapax"	"Ravinia_pernix"	"Reichertella_nigra"	"Rhinomorinia_sarcophagina"	"Rhinophora_lepida"	"Sarcophaga_aratrix"	"Sarcophaga_arcipes"	"Sarcophaga_carnaria"	"Sarcophaga_crassimargo"	"Sarcophaga_dissimilis"	"Sarcophaga_incisilobata"	"Sarcophaga_pumila"	"Sarcophaga_socrus"	"Sarcophaga_subvicina"	"Sarcophaga_vagans"	"Sarcophaga_variegata"	"Scaptomyza_graminum"	"Scaptomyza_pallida"	"Scathophaga_stercoraria"	"Scatopsciara_vitripennis"	"Schwenkfeldina_carbonaria"	"Sciaria_flavimana"	"Sepsis_cynipsea"	"Sepsis_flavimana/biflexuosa"	"Sepsis_fulgens"	"Sepsis_orthocnemis"	"Sepsis_thoracica"	"Sepsis_violacea"	"Setisquamalonchaea_fumosa"	"Sicus_ferrugineus"	"Siphona_geniculata"	"Siphona_pauciseta"	"Siphonella_oscinina"	"Solieria_pacifica"	"Stevenia_atramentaria"	"Stomorhina_lunata"	"Strongygaster_globula"	"Sturmia_bella"	"Swammerdammella_brevicornis"	"Tachina_fera"	"Tachina_magnicornis"	"Thecophora_atra"	"Thecophora_distincta"	"Thereva_nobilitata"	"Thricops_cunctans"	"Thricops_longipes"	"Thricops_nigrifrons"	"Thricops_semicinereus"	"Tipula_palidosa"	"Tolmerus_atricapillus"	"Trachysiphonella_pygmaea"	"Trachysiphonella_scutellata"	"Trichactia_pictiventris"	"Tricimba_cincta"	"Adelphocoris_seticornis"	"Clostertomus_norwegicus"	"Coreus_marginatus"	"Corizus_hyoscyami"	"Dolycoris_baccarum"	"Hadrodemus_m-flavum"	"Leptopterna_dolabrata"	"Lygus_pratensis"	"Lygus_rugulipennis"	"Orthops_calmi"	"Orthops_campestris"	"Plagiognathus_chrysanthemi"	"Polymerus_unifasciatus"	"Abia_candens"	"Ancistrocerus_claripennis"	"Arge_pagana"	"Arge_ustulata"	"Athalia_annulata"	"Athalia_circularis"	"Athalia_cordata"	"Athalia_rosae"	"Cephus_pygmeus"	"Cephus_spinipes"	"Chrysis_fulgida"	"Crossocerus_cetratus"	"Dolerus_asper"	"Dolerus_carbonarius"	"Dolichovespula_norwegica"	"Dolichovespula_saxonica"	"Dolichovespula_sylvestris"	"Dusona_bucculenta"	"Dusona_cf._stragifex"	"Ectemnius_continuus"	"Ectemnius_dives"	"Ectemnius_lapidarius"	"Ectemnius_rubicola"	"Ectemnius_ruficornis"	"Erromenus_junior"	"Exetastes_fornicator"	"Formica_cunicularia"	"Formica_rufa"	"Gymnomerus_laevipes"	"Ichneumon_affector"	"Ichneumon_cf._Terminatorius"	"Ichneumon_sp._cf._Alpinator"	"Lagarotis_semicaligata"	"Lasius_niger"	"Lestica_clypeata"	"Liotryphon_punctulatus"	"Macrophya_rufipes"	"Myrmica_rubra"	"Pimpla_melanacrias"	"Polistes_bischoffi"	"Polistes_dominulus"	"Polistes_nimpha"	"Scambus_brevicornis"	"Scambus_cf._buolianae"	"Selandria_serva"	"Sussaba_erigator"	"Tenthredo_amoena"	"Tenthredo_arcuata"	"Tenthredo_atra"	"Tenthredo_brevicornis"	"Tenthredo_notha"	"Tenthredo_zona"	"Tenthredo_zonula"	"Tenthredopsis_excisa"	"Tiphia_femorata"	"Tryphon_ephippium"	"Vespula_germanica"	"Vespula_rufa"	"Vespula_vulgaris"	"Aglais_urticae"	"Aphantopus_hyperantus"	"Araschnia_levana"	"Callistege_mi"	"Chiasmia_clathrata"	"Chrysoteuchia_culmella"	"Coenonympha_glycerion"	"Coenonympha_pamphilus"	"Colias_crocea"	"Crambus_perlella"	"Eilema_complana"	"Erebia_medusa"	"Eumedonia_eumedon"	"Gonospileia_glyphica"	"Hamearis_lucina"	"Hesperia_comma"	"Hofmannophila_pseudospretella"	"Inachis_io"	"Issoria_lathonia"	"Lycaena_dispar"	"Lycaena_hippothoe"	"Lycaena_phlaeas"	"Lycaena_tityrus"	"Lycaena_virgaureae"	"Macroglossum_stellatarum"	"Maniola_jurtina"	"Melanargia_galathea"	"Melitaea_britomartis"	"Melitaea_diamina"	"Ochlodes_sylvanus"	"Odezia_atrata"	"Papilio_machaon"	"Pieris_brassicae"	"Pieris_napi"	"Plebeius_argus"	"Plebeius_idas"	"Polyommatus_coridon"	"Polyommatus_icarus"	"Polyommatus_semiargus"	"Siona_lineata"	"Spialia_sertorius"	"Thymelicus_lineola"	"Thymelicus_sylvestris"	"Vanessa_atalanta"	"Vanessa_cardui"	"Zygaena_achilleae"	"Zygaena_carniolica"	"Zygaena_filipendulae"	"Zygaena_purpuralis"	"Cheilosia_albitarsis"	"Cheilosia_barbata"	"Cheilosia_himantopa"	"Cheilosia_pagana"	"Cheilosia_variabilis"	"Cheilosia_vernalis-agg."	"Chrysotoxum_bicinctum"	"Chrysotoxum_fasciatum"	"Chrysotoxum_festivum"	"Chrysotoxum_vernale"	"Dasysyrphus_tricinctus"	"Didea_alneti"	"Didea_intermedia"	"Episyrphus_balteatus"	"Eriozona_erraticus"	"Eristalis_arbustorum"	"Eristalis_interrupta"	"Eristalis_pertinax"	"Eristalis_similis"	"Eristalis_tenax"	"Eumerus_tricolor"	"Eupeodes_corollae"	"Eupeodes_lapponicus"	"Eupeodes_latifasciatus"	"Eupeodes_luniger"	"Eupeodes_nitens"	"Fagisyrphus_cinctus"	"Helophilus_pendulus"	"Helophilus_trivittatus"	"Heringia_heringi"	"Melanostoma_mellinum-agg."	"Melanostoma_scalare"	"Meligramma_trianguliferum"	"Meliscaeva_auricollis"	"Meliscaeva_cinctella"	"Merodon_armipes"	"Merodon_equestris"	"Myathropa_florea"	"Neoascia_podagrica"	"Paragus_albifrons"	"Parasyrphus_annulatus"	"Parasyrphus_lineolus"	"Parasyrphus_vittiger"	"Pipiza_noctiluca"	"Pipiza_quadrimaculata"	"Pipizella_viduata"	"Platycheirus_albimanus"	"Platycheirus_clypeatus"	"Platycheirus_europaeus"	"Platycheirus_manicatus"	"Platycheirus_peltatus"	"Platycheirus_scutatus-Gruppe"	"Rhingia_campestris"	"Scaeva_pyrastri"	"Scaeva_selenitica"	"Sphaerophoria_batava"	"Sphaerophoria_interrupta-Gruppe"	"Sphaerophoria_scripta"	"Sphaerophoria_taeniata"	"Syritta_pipiens"	"Syrphus_ribesii"	"Syrphus_torvus"	"Syrphus_vitripennis"	"Volucella_bombylans"	"Volucella_pellucens"	"Xanthandrus_comtus"	"Xanthogramma_pedissequum"	"Xylota_segnis"
"Achillea_millefolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0	0	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0.00596026490066225	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0.00596026490066225	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0	0	0.00596026490066225	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0.00596026490066225	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0	0	0	0	0	0.00596026490066225	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0	0	0	0.00596026490066225	0	0	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0.00596026490066225	0	0	0.00596026490066225	0	0	0.00596026490066225
"Aegopodium_podagraria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agrimonia_eupatoria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0
"Ajuga_reptans"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
