"Gastonia_crassa"	"Craterispermum_microdon"	"Roscheria_melanochaetes"	"Nephrosperma_vanhoutteanum"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Glionnetia_sericea"	"Memecylon_eleagni"	"Dillenia_ferruginea"	"Aphloia_theiformis"	"Paragenipa_wrightii"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Unidentified_sp2_M_PL_103"	"Phelsuma_sp1_M_PL_103"	"Agrius_convolvuli"	"Forcipomyia_sp1_M_PL_103"	"Lygistorrhina_sp1_M_PL_103"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Pachycerina_seychellensis"	"Physiphoa_azurea"	"Unidentified_sp1_M_PL_103"	"Unidentified_sp3_M_PL_103"
"Paragenipa_wrightii"	0.039526841996466	0.0698236130341312	0.000450131507194481	0.159691925497758	0.00740566679032885	0.00307595319053183	0	0.0424478044353784	0	0.0002994457727005	1.01061195110884	0.0338354850958501	0.615493164312986	0.0103754216184718	9.26741338341579e-05	0.00413061853660818	0	5.29566479052331e-05	5.29566479052331e-05	0.001796674636203	0	0	0.000823475874926375	1.32391619763083e-05	0
"Apis_mellifera"	0.0351378496457716	0.232052959471859	0.000400149681121461	0.0342048537102255	0.246527543130755	0.112950526545398	0	0.0041012709207091	0	0.000266195830649785	0.00102531773017728	1.24245579199938	0.059468428350282	0.0252196319534932	8.23837578779478e-05	0.00367196177970282	0	4.7076433073113e-05	4.7076433073113e-05	0.00159717498389871	0	0	0.000732038534286907	1.17691082682783e-05	0
"Lasioglossum_mahense"	0.079053683992932	0.139647226068262	0.000900263014388963	0.319383850995515	0.0148113335806577	0.00615190638106366	0	0.0848956088707567	0	0.000598891545401	0.0212239022176892	0.0676709701917002	1.23098632862597	0.0207508432369435	0.000185348267668316	0.00826123707321637	0	0.000105913295810466	0.000105913295810466	0.003593349272406	0	0	0.00164695174985275	2.64783239526166e-05	0
"Nectarinia_dussumieri"	0.527288927724843	0.0152550229594135	0.00600476404831346	0.0120172243038445	0.0929963999733672	0.00540420684717711	0	0.00296440617670622	0	0.00399461308882457	0.000741101544176554	0.0594462753189482	0.0429838895622401	1.13802199192944	0.00123627495112336	0.0551025406786412	0	0.000706442829213349	0.000706442829213348	0.0239676785329474	0	0	0.0109851859942676	0.000176610707303337	0
"Unidentified_sp2_M_PL_103"	0.00982270363270764	0.000150049621467519	0.656060413961519	0.000204471983778763	0.000253109911047146	3.53073248048348e-05	0	5.29566479052331e-05	0	7.44144214599064e-05	1.32391619763083e-05	0.000388380572853182	0.00076787139462588	0.00247254990224672	1.13507126169796	0.0203190928233537	0	0.0771835781131199	0.0771835781131199	0.000446486528759438	0	0	0.000204639659014742	0.01929589452828	0
"Phelsuma_sp1_M_PL_103"	0.510780588900797	0.007802580316311	0.115141525999004	0.0106325431564957	0.0131617153744516	0.00183598088985141	0	0.00275374569107212	0	0.00386954991591513	0.00068843642276803	0.0201957897883655	0.0399293125205458	0.128572594916829	0.0237056082939126	1.05659282681439	0	0.0135460618822358	0.0135460618822358	0.0232172994954908	0	0	0.0106412622687666	0.00338651547055895	0
"Agrius_convolvuli"	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0
"Forcipomyia_sp1_M_PL_103"	0.00982270363270764	0.000150049621467519	0.656060413961519	0.000204471983778763	0.000253109911047146	3.53073248048348e-05	0	5.29566479052331e-05	0	7.44144214599064e-05	1.32391619763083e-05	0.000388380572853183	0.00076787139462588	0.00247254990224672	0.13507126169796	0.0203190928233537	0	1.07718357811312	0.0771835781131199	0.000446486528759438	0	0	0.000204639659014742	0.01929589452828	0
"Lygistorrhina_sp1_M_PL_103"	0.00982270363270764	0.000150049621467519	0.656060413961519	0.000204471983778763	0.000253109911047146	3.53073248048348e-05	0	5.29566479052331e-05	0	7.44144214599064e-05	1.32391619763083e-05	0.000388380572853182	0.00076787139462588	0.00247254990224672	0.13507126169796	0.0203190928233537	0	0.0771835781131199	1.07718357811312	0.000446486528759438	0	0	0.000204639659014742	0.01929589452828	0
"Hemipyrellia_germana"	0.444343393421393	0.00678769924020341	0.00506018065927363	0.00924956901166478	0.0114497719760963	0.00159717498389871	0	0.002395566181604	0	0.185184419647132	0.000598891545401	0.0175689248228858	0.034735709633258	0.111849166487088	0.00104180190043869	0.0464345989909816	0	0.000595315371679251	0.000595315371679251	1.11110651788279	0	0	0.00925715402961235	0.000148828842919813	0
"Ornidia_obesa"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	1.11111111111111	0.111111111111111	0	0	0.111111111111111
"Pachycerina_seychellensis"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	1.11111111111111	0	0	0.111111111111111
"Physiphoa_azurea"	0.610972165954415	0.00933308645527969	0.00695774840650124	0.0127181573910391	0.0157434364671325	0.00219611560286072	0	0.0032939034997055	0	0.00462857701480618	0.000823475874926375	0.0241572716314679	0.0477616007457297	0.153792603919746	0.0014324776131032	0.0638475736125997	0	0.00081855863605897	0.00081855863605897	0.0277714620888371	0	0	1.01272858679072	0.000204639659014743	0
"Unidentified_sp1_M_PL_103"	0.00982270363270764	0.000150049621467519	0.656060413961519	0.000204471983778763	0.000253109911047146	3.53073248048348e-05	0	5.29566479052331e-05	0	7.44144214599064e-05	1.32391619763083e-05	0.000388380572853182	0.00076787139462588	0.00247254990224672	0.13507126169796	0.0203190928233537	0	0.0771835781131199	0.0771835781131199	0.000446486528759438	0	0	0.000204639659014743	1.01929589452828	0
"Unidentified_sp3_M_PL_103"	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0.111111111111111	0	0	1.11111111111111
