"Cabralea_canjerana"	"Trema_micrantha"	"Trichilia_clauseni"	"Protium_heptaphyllum"	"Chamissoa_altissima"	"Ixora_venulosa"	"Dendropanax_cuneatum"	"Chiroxiphia_caudata"	"Manacus_manacus"	"Vireo_olivaceus"	"Saltator_similis"	"Myiodynastes_maculatus"	"Tachyphonus_coronatus"	"Pitangus_sulphuratus"	"Turdus_leucomelas"	"Trichothraupis_melanops"	"Turdus_rufiventris"	"Tyrannus_savanna"	"Cyclarhis_gujanensis"	"Dacnis_cayana"	"Empidonomus_varius"	"Myiarchus_ferox"	"Myiophobus_fasciatus"	"Turdus_amaurochalinus"	"Tyrannus_melancholicus"
"Cabralea_canjerana"	1.25482709847298	0.0288949146991189	0.0354537243572243	0.00455770444419679	0.00479880162351965	0.00357621156349132	0.00122487817280493	0.0573813053079391	0.0189481146423699	0.145359172491271	0.00504410334470934	0.147626717467409	0.00564798564346625	0.110720038100557	0.0984178116449394	0.00213269315212266	0.0002848565277623	0.0246044529112348	0.000932992746242744	0.0123022264556174	0.0123022264556174	0.0123022264556174	0.000102073181067077	0.000255443683106522	0.0123022264556174
"Trema_micrantha"	0.0359424548696357	1.15100239229316	0.0361235281600758	0.0482989517030996	0.0229743089747695	0.0229489564236166	0.0160427409089722	0.208057260853734	0.200624558594524	0.0414555677951779	0.0867902608697069	0.00422852410231008	0.103766216956906	0.00317139307673256	0.00281901606820672	0.00669419640579962	0.00301868448144373	0.00070475401705168	0.000950619162107257	0.00035237700852584	0.00035237700852584	0.00035237700852584	0.00133689507574768	0.00163921117311547	0.00035237700852584
"Trichilia_clauseni"	0.0951652601167599	0.0779507712927951	1.10218241876653	0.02074960375241	0.0235449621316838	0.00655368042021327	0.00718663685293706	0.0801666497392307	0.0209609735626667	0.302212163471446	0.068918026745075	0.0111959129549129	0.0954944088401663	0.0083969347161847	0.00746394196994195	0.0348910410267771	0.00129685023452562	0.00186598549248549	0.0290048004938562	0.000932992746242745	0.000932992746242745	0.000932992746242745	0.000598886404411422	0.000468120030015233	0.000932992746242745
"Protium_heptaphyllum"	0.0145276829158773	0.123766063739193	0.0246401544559868	1.10488576883734	0.0116515258730813	0.023585470688132	0.0302766668237276	0.0626421167727327	0.237612675914379	0.0110696465567645	0.225263486278791	0.0017091391665738	0.0476209276066623	0.00128185437493035	0.0011394261110492	0.00356130658553315	0.0690553605523335	0.0002848565277623	0.000648425117262811	0.00014242826388115	0.00014242826388115	0.00014242826388115	0.00252305556864397	0.00168467647772371	0.00014242826388115
"Chamissoa_altissima"	0.0244738882799502	0.0941946667965549	0.0447354280501992	0.0186424413969302	1.13408168891265	0.0127874820087356	0.00441773788831389	0.191917885594867	0.078849247486543	0.0167092528562546	0.0136113572629162	0.00287928097411179	0.0688594132002085	0.00215946073058384	0.00191952064940786	0.284697670334747	0.00116515258730814	0.000479880162351965	0.00117724810658419	0.000239940081175982	0.000239940081175982	0.000239940081175982	0.000368144824026158	0.000913391572052539	0.000239940081175982
"Ixora_venulosa"	0.0260552556768653	0.134415316195469	0.0177885611405789	0.0539096472871589	0.0182678314410508	1.06309494903399	0.0198017725582205	0.18120252941481	0.263692995305656	0.010769503160555	0.100126151433933	0.00306532419727827	0.0154769063516303	0.0022989931479587	0.00204354946485218	0.00503507789027793	0.00336935295544743	0.000510887366213045	0.000468120030015233	0.000255443683106523	0.000255443683106522	0.000255443683106522	0.00165014771318504	0.0759353535024278	0.000255443683106522
"Dendropanax_cuneatum"	0.0104114644688419	0.10962539621131	0.022757683367634	0.080737778196607	0.00736289648052316	0.0231020679845905	1.07933604662383	0.0272503820606513	0.217827971645203	0.00978545918734744	0.294504740968567	0.00122487817280493	0.0140461251361382	0.000918658629603695	0.000816585448536617	0.00243961052454221	0.00504611113728794	0.000204146362134154	0.000598886404411422	0.000102073181067077	0.000102073181067077	0.000102073181067077	0.0899446705519855	0.00165014771318504	0.000102073181067077
"Chiroxiphia_caudata"	0.112555637334804	0.328090295961657	0.058583320963284	0.0385489949370662	0.0738145713826413	0.0487852963809105	0.00628854970630413	1.08275886548172	0.0755385506731437	0.0355572187978289	0.0353735765380825	0.0132418396864475	0.0375280918761813	0.00993137976483561	0.00882789312429832	0.0199953091867994	0.00240931218356664	0.00220697328107458	0.00154166634113905	0.00110348664053729	0.00110348664053729	0.00110348664053729	0.000524045808858678	0.00348466402720789	0.00110348664053729
"Manacus_manacus"	0.0371674556446488	0.316369496245211	0.0153176345265641	0.146223185178079	0.0303266336486704	0.0709942679669074	0.0502679934565853	0.0755385506731437	1.10304476170291	0.0157555406515728	0.0651518789581826	0.00437264184054691	0.0343022452740499	0.00327948138041018	0.00291509456036461	0.00798475405760349	0.00913894907362996	0.000728773640091152	0.000403095645435898	0.000364386820045576	0.000364386820045576	0.000364386820045576	0.00418899945471545	0.00507101914049338	0.000364386820045576
"Vireo_olivaceus"	0.32231816508934	0.0738990556348823	0.249653526345977	0.00770062369166225	0.00726489254619767	0.00327767487495153	0.00255272848365585	0.0401951169018936	0.0178106111713431	1.10226051451541	0.0199618679561297	0.0379197841281576	0.0266218340085566	0.0284398380961182	0.0252798560854384	0.00838605277723303	0.000481288980728891	0.0063199640213596	0.00656982964068362	0.0031599820106798	0.0031599820106798	0.0031599820106798	0.000212727373637988	0.000234119633925109	0.0031599820106798
