"Potentilla_vahliana"	"Dryas_integrifolia"	"Astragalus_alpinus"	"Taraxacum_sp1_M_PL_024"	"Caltha_palustris"	"Cerastium_alpinum"	"Arnica_alpina"	"Papaver_radicatum"	"Geum_rossii"	"Oxytropis_arctica"	"Petasites_frigidus"	"Spilogona_sanctipauli"	"Bombus_polaris"	"Spilogona_almquistii"	"Colias_hecla"	"Eupogonomyia_probilofensis"	"Boloria_improba"	"Pogonomyiodes_segnis"	"Spilogona_latilamina"	"Boreellus_atriceps"	"Spilogona_dorsata"	"Spilogona_projecta"	"Spilogona_aesturium"	"Spilogona_melanosoma"	"Anarta_richardsoni"	"Colias_nastes"	"Protocalliphora_sp1_M_PL_024"	"Rhamphomyia_sp1_M_PL_024"	"Spilogona_hurdiana"
"Eupogonomyia_probilofensis"	0.43157100515737	0.1493095323077	0	0.00858673659907468	0.00996522961693839	0.00620037663213404	0.0570595863019894	0.00257735707277782	0.00139684297868208	0	0	0.144913116579662	0	0.0419052893604623	0	1.04585341689421	0.0175658273303177	0.0165271973173404	0.0245210798384869	0.0152493189405343	0.0105202340508904	0.00343580374271652	0.00107334207488433	0.00561601808319298	0	0	0.00490421596769739	0.000536671037442167	0.000711802115495599
"Boloria_improba"	0.0518302248049476	0.582712817185318	0	0.00575018224546922	0.00696005182516213	0.00849942997377522	0.00556650481150414	0.00426305917079565	0.0010843966496943	0	0	0.145522490007594	0	0.0325318994908291	0	0.0219572841628971	1.06855444908063	0.0445012752954189	0.00294489913664475	0.00212632587232867	0.00167510621359805	0.0102691921298333	0.000718772780683653	0.0010861263862691	0	0	0.00058897982732895	0.000359386390341827	0.000497146558940152
"Pogonomyiodes_segnis"	0.12784811125904	0.432298102869784	0	0.00773215367418446	0.0074580338339882	0.00707769747654301	0.00580716539705004	0.0768099126069268	0.00163548954915036	0	0	0.128619955413569	0	0.0490646864745108	0	0.0236102818819148	0.0508586003376216	1.05244192280887	0.00726409723062727	0.00484171794301289	0.00343835559467864	0.00777286453751131	0.000966519209273057	0.00198553614855318	0	0	0.00145281944612545	0.000483259604636529	0.000532716702427728
"Spilogona_latilamina"	0.590564820018005	0.0400506282583685	0	0.00908585881043535	0.0109376146038547	0.00554354591649231	0.00709962380343347	0.00205549248956983	0.0013290827665071	0	0	0.14269262128234	0	0.0398724829952131	0	0.0490421596769739	0.00471183861863159	0.0101697361228782	1.03355481931921	0.0207007577671751	0.0142031859136716	0.00169768901062741	0.00113573235130442	0.00749222204983059	0	0	0.00671096386384097	0.000567866175652209	0.000781258185989618
"Boreellus_atriceps"	0.455416670877853	0.0361475398295875	0	0.149380347793627	0.00983185352733542	0.00470572585567661	0.00667046658092021	0.00255963847227173	0.00195442372939512	0	0	0.120824753310207	0	0.0586327118818536	0	0.0381232973513358	0.00425265174465735	0.00847300640027256	0.0258759472089689	1.02486184006248	0.0110526541355401	0.00147272663921749	0.0186725434742034	0.00587746469374631	0	0	0.00517518944179378	0.00933627173710172	0.00070227525195253
"Spilogona_dorsata"	0.416626786801032	0.0379690741748892	0	0.00853898027277698	0.188128961380569	0.00552365965759147	0.00647953782935127	0.00198636290811818	0.00141330364233841	0	0	0.142453059343505	0	0.0423991092701522	0	0.0350674468363012	0.00446694990292814	0.00802282972091681	0.0236719765227859	0.0147368721807201	1.02290657356487	0.00166310066938431	0.00106737253409712	0.0181721782603121	0	0	0.00473439530455719	0.000533686267048561	0.0134377829557549
"Spilogona_projecta"	0.0497988776450707	0.232768354942887	0	0.00425514413326787	0.00743831193885785	0.364895502907122	0.00516221358161809	0.00182186947038059	0.000526392047462038	0	0	0.174717065812575	0	0.0157917614238611	0	0.0114526791423884	0.027384512346222	0.0181366839208597	0.00282948168437902	0.00196363551895665	0.00166310066938431	1.0764021646247	0.000531893016658484	0.00109720433250851	0	0	0.000565896336875804	0.000265946508329242	0.000531307995632703
"Spilogona_aesturium"	0.0499722234573944	0.0244382745432442	0	0.570263814743204	0.00651457029777771	0.0021922656732295	0.00538299491338042	0.00407207642037743	0.00383044661805917	0	0	0.0552211493938074	0	0.114913398541775	0	0.00536671037442167	0.00287509112273461	0.0033828172324557	0.00283933087826105	0.0373450869484069	0.00160105880114568	0.000797839524987726	1.0712829768429	0.00103319262549347	0	0	0.00056786617565221	0.0356414884214502	0.000465326449841265
"Spilogona_melanosoma"	0.329657770192546	0.0369282971331495	0	0.00826554100394779	0.276724634768926	0.00551371652814105	0.00616949484231017	0.00195179811739235	0.00145541408025406	0	0	0.142333278374088	0	0.0436624224076218	0	0.0280800904159649	0.00434450554507641	0.00694937651993614	0.0187305551245765	0.0117549293874926	0.0272582673904681	0.00164580649876276	0.00103319262549347	1.02351215636555	0	0	0.00374611102491529	0.000516596312746737	0.0197660453406376
"Anarta_richardsoni"	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0
"Colias_nastes"	0	0	0.660839160839161	0	0	0	0	0	0	0	0.00582750582750583	0	0.186480186480187	0	0.134615384615385	0	0	0	0	0	0	0	0	0	0	1.01223776223776	0	0	0
"Protocalliphora_sp1_M_PL_024"	0.590564820018005	0.0400506282583686	0	0.00908585881043535	0.0109376146038547	0.00554354591649231	0.00709962380343347	0.00205549248956983	0.0013290827665071	0	0	0.14269262128234	0	0.0398724829952131	0	0.0490421596769739	0.00471183861863159	0.0101697361228782	0.0335548193192048	0.0207007577671751	0.0142031859136716	0.00169768901062741	0.00113573235130442	0.00749222204983059	0	0	1.00671096386384	0.00056786617565221	0.000781258185989618
"Rhamphomyia_sp1_M_PL_024"	0.0499722234573945	0.0244382745432442	0	0.570263814743204	0.00651457029777771	0.0021922656732295	0.00538299491338042	0.00407207642037743	0.00383044661805917	0	0	0.0552211493938074	0	0.114913398541775	0	0.00536671037442167	0.00287509112273461	0.0033828172324557	0.00283933087826105	0.0373450869484069	0.00160105880114568	0.000797839524987727	0.0712829768429005	0.00103319262549347	0	0	0.00056786617565221	1.03564148842145	0.000465326449841265
"Spilogona_hurdiana"	0.0687507203670864	0.0338059660079303	0	0.00744522319746023	0.542511654933997	0.00548388713978979	0.00523936588118687	0.00184810374521488	0.00158174539400101	0	0	0.141973935465836	0	0.0474523618200304	0	0.00711802115495599	0.00397717247152122	0.0037290169169941	0.00390629092994809	0.00280910100781012	0.0403133488672647	0.00159392398689811	0.000930652899682529	0.0395320906812751	0	0	0.000781258185989618	0.000465326449841265	1.03875083249529
