"Daucus_carota_carota"	"Sonchus_tenerrinus"	"Carpobrotus_sp1_M_PL_058"	"Opuntia_stricta"	"Cistus_monspeliensis"	"Lavandula_stoechas"	"Cistus_salvifolius"	"Cistus_albidus"	"Urospermum_picrioides"	"Rosmarinus_officinalis"	"Aetheorrina_bulbosa"	"Galactites_tomentosa"	"Eryngium_campestre"	"Convolvulus_althaeoides"	"Scabiosa_stellata"	"Sedum_sediforme"	"Thymelaea_hirusta"	"Ruta_chalepensis"	"Helichrysum_stoechas"	"Psoralea_bituminosa"	"Dorychnium_pentaphylum"	"Alyssum_maritimum"	"Helianthemum_guttatum"	"Lathyrus_clymenum"	"Equium_sabulicola"	"Euphorbia_segatalis"	"Allium_ampeloprasum"	"Brassica_fruticulosa"	"Dianthus_caryophillus"	"Hypericum_perfolatum"	"Linum_sp1_M_PL_058"	"Vicea_lutea"	"Andrena_sp1_M_PL_058"	"Apis_mellifera"	"Mordellistena_pumila"	"Oedemera_lurida"	"Oxythyrea_funesta"	"Anthidium_sticticum"	"Psilothrix_sp1_M_PL_058"	"Unidentified_sp35_M_PL_058"	"Bombus_terrestris"	"Oedemera_flavipes"	"Myrabilis_quadripunctata"	"Lasioglossum_sp1_M_PL_058"	"Mordella_bipunctata"	"Halictus_gemmeus"	"Unidentified_sp38_M_PL_058"	"Criptocephalus_sp1_M_PL_058"	"Unidentified_sp43_M_PL_058"	"Xylocopa_sp1_M_PL_058"	"Halictus_pyrenaicus"	"Colletes_sp1_M_PL_058"	"Amegilla_femorata"	"Megachile_sp2_M_PL_058"	"Plagiolepsis_pigmaea"	"Anthidium_sp1_M_PL_058"	"Oedemera_nobilis"	"Halictus_sp1_M_PL_058"	"Osmia_sp1_M_PL_058"	"Oedemera_barbara"	"Camponotus_aethiops"	"Hylaeus_sp2_M_PL_058"	"Trichodes_apiarius"	"Nomada_sp1_M_PL_058"	"Polistes_gallicum"	"Unidentified_sp37_M_PL_058"	"Unidentified_sp41_M_PL_058"	"Conophorus_virescens"	"Scolia_sp1_M_PL_058"	"Unidentified_sp46_M_PL_058"	"Halyctus_sp1_M_PL_058"	"Hylaeus_nigritus"	"Sphaerophoria_sp1_M_PL_058"	"Unidentified_sp42_M_PL_058"	"Callophrys_rubi"	"Sphecodes_sp1_M_PL_058"	"Anthophora_sp1_M_PL_058"	"Ceratina_cucurbitina"	"Unidentified_sp39_M_PL_058"	"Unidentified_sp53_M_PL_058"	"Unidentified_sp61_M_PL_058"	"Unidentified_sp64_M_PL_058"	"Unidentified_sp40_M_PL_058"	"Unidentified_sp45_M_PL_058"	"Unidentified_sp49_M_PL_058"	"Unidentified_sp62_M_PL_058"	"Vanesa_atlantica"	"Zygaena_sp1_M_PL_058"	"Cerceris_sp1_M_PL_058"	"Eucera_sp1_M_PL_058"	"Helorus_coruscus"	"Hylaeus_variegatus"	"Lassiopogon_sp1_M_PL_058"	"Megachile_sp1_M_PL_058"	"Papilion_machaon"	"Pieris_rapae"	"Pyronia_tithonus"	"Stenopterus_rufus"	"Unidentified_sp36_M_PL_058"	"Unidentified_sp44_M_PL_058"	"Unidentified_sp47_M_PL_058"	"Unidentified_sp48_M_PL_058"	"Unidentified_sp50_M_PL_058"	"Unidentified_sp51_M_PL_058"	"Unidentified_sp52_M_PL_058"	"Unidentified_sp54_M_PL_058"	"Unidentified_sp55_M_PL_058"	"Unidentified_sp56_M_PL_058"	"Unidentified_sp57_M_PL_058"	"Unidentified_sp58_M_PL_058"	"Unidentified_sp59_M_PL_058"	"Unidentified_sp60_M_PL_058"	"Unidentified_sp63_M_PL_058"
"Daucus_carota_carota"	1.13901191939564	0.0284058935722338	0.0178734896603498	0.022684871254432	0.0131883478297412	0.00341249423650745	0.0106358953549192	0.00480699403168153	0.00973083414929963	0.00151225495501341	0.00719886005717664	0.00389190957675494	0.0122766972986809	0.0140182737549911	0.00259932907493655	0.0103077036390866	0.00109168139446639	0.00953388924781747	0.0136546382263985	0.00428159943551725	0.000263848832008836	0.000744590775125156	0.00122740059334103	6.43629657451191e-05	0.00028165945754939	0.000136130014478102	0	2.95093869295004e-05	0.000224339133244281	4.79473811678228e-05	2.88189357131408e-05	0.000167149712389753	0.0534879079647209	0.0103517894270899	0.182882312900589	0.0194222032308947	0.00518559481313514	0.00186652600660845	0.00831975690298234	0.115069719753516	0.00314401746950874	0.0161524175935882	0.0146686763702754	0.0140220957840688	0.0743758194027405	0.0416572973286149	0.0019243287558056	0.00170012160596197	0.000644296718346842	0.00130874257237108	0.00146212424601714	0.000767244060167011	0.000321064046229165	0.000431765158115269	0.00118071564683225	0.0010548423856921	0.000807074884107582	0.000872176110762899	0.000576378714262816	0.0123717580445289	0.00448493673579915	0.0158787583346582	0.0160755734197622	0.000673687959230768	0.000543381449477183	0.000400981864516331	0.00830636079789115	0.000329070183915915	0.00456698949743382	0.000215376723496546	0.000293729842852604	0.000827084349299442	0.000361030033370892	0.000182986613914389	7.75538970473251e-05	0.000251807759615946	0.000146124475751115	0.00014387358344473	0.000194595478837747	0.000103628141340755	0.000565733219731092	5.3320222445429e-05	0.00012782576808423	4.36672557786556e-05	0.00774838040405195	0.000211984280389804	0.00043845347495289	0.000129730319225165	0.000216679301086761	6.770261234981e-05	0.000110577660787496	6.40211059696173e-05	0.000152914265554187	4.7127392467466e-05	4.99870975949337e-05	4.99870975949337e-05	6.48651596125822e-05	0.00387419020202598	0.000219226737476445	2.18336278893278e-05	4.99870975949337e-05	0.000105992140194902	0.000105992140194902	0.00387419020202598	4.99870975949337e-05	6.77026123498099e-05	0.00387419020202598	0	1.77734074818096e-05	0.000216679301086761	0.00387419020202598	1.77734074818096e-05	6.770261234981e-05
"Sonchus_tenerrinus"	0.0311616892173012	1.08081816439083	0.0283668252386948	0.0212121046979152	0.0328089743976706	0.0123003393265995	0.0205398655759274	0.0156908623470169	0.0177215289174247	0.0073200228576585	0.0156028475390604	0.00339916565271354	0.00849590778574719	0.00367267859986047	0.00416783877109667	0.00751858191367914	0.00440310733128265	0.00588340310773686	0.00150770461489792	0.00238929130088773	0.00220113458321873	0.00183518256634367	0.00107679853544031	0.000310353942377431	0.000611216683109743	0.00103280698842115	0	0.000215399672625203	0.00029106509335718	3.95198800545036e-05	4.56338057999517e-05	0.000693317998583042	0.221861759546573	0.0456434758147471	0.0115114238115503	0.0482453469094676	0.0166094058616611	0.00900026432894551	0.0468221882070211	0.00826678714730278	0.00764811005905637	0.020956686721717	0.0110432432530095	0.030995208187226	0.0107301032709424	0.0110506058345117	0.00221554101021331	0.0262711831103202	0.00177529669095539	0.00122377527103357	0.0174533210197951	0.00560039148825528	0.00101579898367874	0.000947190196803925	0.00156882819969825	0.000869437361199078	0.00154471498369601	0.000938978232965382	0.000912676115999034	0.0206342070519822	0.000677087266677235	0.0126819462222075	0.00482110825011847	0.012752337556178	0.000791810498560843	0.00485335812389613	0.000880798530279321	0.000498359390544715	0.00460280905135313	0.000670782318518832	0.000527098564923412	0.000582310089157048	0.00848600791309687	0.000599516946990744	0.000331462502920369	0.00441550159781551	0.000329509545077358	0.000283889639967927	0.000169958282635677	0.000311393279959801	0.000435343093477204	0.000192192801978117	0.00412096574509891	0.000176124293251306	0.000211984280389804	0.0080658071969465	0.0003034252780624	0.000113305521757118	0.00013371370699402	0.000107450095601117	0.00020138101042528	0.00015926686600811	8.53318321745617e-05	0.000153831983794283	8.01507455980128e-05	8.01507455980128e-05	5.66527608785589e-05	0.000105992140194902	0.0001517126390312	8.8062146625653e-05	8.01507455980128e-05	0.00403290359847325	0.00403290359847325	0.000105992140194902	8.01507455980128e-05	0.000107450095601116	0.000105992140194902	0	6.40642673260388e-05	0.00013371370699402	0.000105992140194902	6.40642673260388e-05	0.000107450095601117
"Carpobrotus_sp1_M_PL_058"	0.0199045680308441	0.0287966256210992	1.08140941848038	0.028060786581879	0.0344856089751284	0.0164511812530308	0.031826227204971	0.0158251594990241	0.0106800290344326	0.00494133119285448	0.0161113645265386	0.0111978929928157	0.0037798480146746	0.00815711509361199	0.00369739190713316	0.00265340840531082	0.00355978282237721	0.00230477062909906	0.00392208217263315	0.000937866413787625	0.00027550892151366	0.00113504288077287	0.000847356641078532	0.000892186352810252	8.77368362921949e-05	0.000503638259253805	0	2.00283277012196e-05	0.000227020517825496	4.33490196742797e-05	0.000485502917780336	0.000113503807007449	0.0363212182423836	0.039108815485011	0.0384409598606682	0.097230761009161	0.0905092022204258	0.0258734042314973	0.0958357387130205	0.00776154550320004	0.060307999884979	0.0163454772834357	0.00324608712500785	0.00325722412514789	0.00610334982697761	0.00191138891181602	0.0349339060438448	0.0144821950206934	0.00182509486763954	0.00161889153356994	0.00155399682941308	0.00052073652023171	0.00120811881172406	0.00504155319086795	0.0099643395370392	0.000953678432834153	0.0098041037523814	0.00501343616763727	0.00971005835560673	0.000807855601031345	0.000823185328015783	0.000760566605013893	0.000554813554289706	0.000764919595958584	0.000473484636988496	0.000947174393235858	0.00887684887101409	0.000579636484232537	0.000497141248639352	0.000619594363412783	0.0125924144850836	0.000388111791775009	0.000618341528725597	0.000579025279810017	0.000308625671187251	0.000527945068916592	0.000292730437686109	0.00010034930261919	0.000559894649640784	0.000324284760951716	0.000212055916347249	0.000257049707078607	0.000178645752048661	0.000142391312895088	0.00013540522469962	0.000214900191202233	0.000134994571952664	0.000373263099760523	5.23811506613423e-05	0.00409624779727416	0.000121363966300371	0.000167405868811303	3.34952290638437e-05	0.000155148622539452	7.11036905217915e-05	7.11036905217916e-05	0.000186631549880261	6.770261234981e-05	6.74972859763322e-05	7.11956564475441e-05	7.11036905217916e-05	0.000107450095601117	0.000107450095601117	6.770261234981e-05	7.11036905217916e-05	0.00409624779727416	6.770261234981e-05	0	8.56832356928689e-05	5.23811506613423e-05	6.770261234981e-05	8.56832356928689e-05	0.00409624779727416
"Opuntia_stricta"	0.0256513544184731	0.0218647848424664	0.0284924909908309	1.12907704122161	0.0117132826173132	0.0219005867899772	0.0075901472957508	0.00763574514592931	0.00652505026385847	0.0125341209358572	0.00238660365945988	0.00767768192771514	0.00343786679331208	0.00248426781331121	0.0132665647099863	0.00625407073803508	0.00649713395102992	0.00314956772938632	0.00210438378080608	0.00965094227407862	0.000232330005296873	0.000626039147139733	0.000235089748206265	0.000500696862322995	0.000385944800790103	0.000121184903059274	0	2.62875183002632e-05	0.000153332336207921	0.00105904564555767	4.76618189551781e-05	5.2032648309731e-05	0.0166504474591139	0.154433786575609	0.0209849490062028	0.00704623687334296	0.0315442902794955	0.0145202090073668	0.00423332248570538	0.0211647201029714	0.0807283172150924	0.0110399282069703	0.0898967688204758	0.0154811978203492	0.0107742232668427	0.0021963586714873	0.00142750372792337	0.00121121887368181	0.00168681384663119	0.0651390600704775	0.0224437470011173	0.000683475475806844	0.00136954238105296	0.00156992998715822	0.000710129477038137	0.0232990042022688	0.000849779900880697	0.00133534071937779	0.000953236379103563	0.00073106408327074	0.0304854775377143	0.000650613668735343	0.000882371781310151	0.000599216078447761	0.000683130369443166	0.000338221640365215	0.000548082954318519	0.000993986733049597	0.00910420536181206	0.000633491906541745	0.000489831173156655	0.00888976065736656	0.000450976239595177	0.000649102595767639	0.000576301138391629	0.000309371764726053	0.000302279410848533	0.000383774511352847	0.000383884096385757	0.000300868830448071	0.000279549048047187	0.000342196668593393	0.000211527697089503	0.000259885358041197	0.000174499009649477	0.000163170036137809	0.000122780956904003	0.000255922730923838	7.15810847587799e-05	0.000107926102237996	7.41482984529372e-05	5.68605952296755e-05	0.000344676509788522	7.48602465287187e-05	0.000255126244422812	0.000255126244422813	0.000127961365461919	8.72495048247383e-05	6.13904784520014e-05	0.000129942679020598	0.000255126244422813	8.15850180689047e-05	8.15850180689046e-05	8.72495048247384e-05	0.000255126244422812	0.000107926102237996	8.72495048247384e-05	0	0.000114065556197798	7.15810847587799e-05	8.72495048247384e-05	0.000114065556197798	0.000107926102237996
"Cistus_monspeliensis"	0.0188222051550675	0.0426835200901734	0.044195149366184	0.0147837547597156	1.07216678558404	0.0185201988809632	0.0253353985509992	0.0174322588861154	0.0144936231450852	0.00976082756584552	0.00763642799628809	0.00773020209442507	0.00441319415801689	0.00659443716710688	0.00324193459135442	0.00242697443421208	0.00738064280651421	0.00347433200517073	0.00399570969075299	0.00166533191661368	0.000312675574659722	0.00211929530230348	0.00153155417682145	0.00058396925047922	0.000565663904404291	0.000838572189017917	0	2.65964397147714e-05	0.000128594584121658	3.14925960621476e-05	7.00255214741649e-05	0.000371984949631452	0.119035183882065	0.0219616722020851	0.0256073295836358	0.186250232949719	0.0816344112453937	0.0169351082638974	0.0133299321939411	0.00348293454124562	0.00434235158790736	0.00925881005675938	0.00750161773879208	0.0289218436484771	0.00197690170510396	0.00188344353255666	0.00813909927192731	0.00251342165007016	0.0322956801320854	0.000852908928445133	0.00666870385180515	0.000691507432584058	0.00642103231338948	0.0013170743170776	0.0170364058778163	0.000692837113367247	0.00182897847123454	0.00105036632093929	0.0014005104294833	0.00106720468648542	0.000462045272577346	0.0059385781558059	0.000605197765585012	0.000913969579447309	0.000888137638077338	0.000885503476594254	0.000872874959522884	0.000584729270443333	0.000434088139805562	0.0109998376923273	0.000772207102667231	0.000350452411048582	0.0108634870493481	0.000751135774522019	0.000464052837394631	0.010665112502986	0.000357619001355699	0.000250899530789015	0.000386510104721253	0.00544876535920506	0.000288523249471164	0.00028937810751505	0.000306879722138394	0.000295225712260568	0.000128042211939235	0.00031853373201622	0.000157614077072032	0.000257673403147502	7.89620910266075e-05	0.000167405868811303	0.000164700263012332	0.0052046931339031	5.947613987906e-05	0.000170904498883484	6.23448959875849e-05	6.2344895987585e-05	0.000128836701573751	6.40211059696173e-05	7.88070385360159e-05	0.000147612856130284	6.2344895987585e-05	0.00015926686600811	0.00015926686600811	6.40211059696173e-05	6.23448959875849e-05	0.000167405868811303	6.40211059696173e-05	0	9.64593691716833e-05	7.89620910266075e-05	6.40211059696173e-05	9.64593691716833e-05	0.000167405868811303
"Lavandula_stoechas"	0.00522538179965204	0.0171692236433784	0.0226203742229174	0.0296570446114274	0.0198706300493668	1.12935570545384	0.0101557683193885	0.0201971219066707	0.0054358608319385	0.0250494379777124	0.00161868590547614	0.00369742633779382	0.00125392384568463	0.00192993928544859	0.0112739291711769	0.00259261149151833	0.00963550742688328	0.000955132187486823	0.000424414451050275	0.00499678574653544	0.000257320513936633	0.00213440179904038	0.000175369450694994	0.00653653982958331	0.000458674043846233	0.000140343857775263	0	2.65693263670177e-05	2.77075786096899e-05	0.000321989675192141	4.53048008063651e-05	9.42077921311176e-05	0.0301464934819576	0.133006372055389	0.00367058184053416	0.00806707745173588	0.0128435773068765	0.189559655057916	0.00364845542834954	0.00172914869432839	0.00416106060314423	0.00199494565989767	0.00416369255571163	0.0201264890675003	0.000855294059217588	0.000788484001136853	0.001380188304673	0.00094576977094877	0.0199029409431497	0.00171098334296697	0.00116020988674764	0.000690802485542461	0.0479183248750005	0.0477113487443639	0.000836603883847499	0.00708377285422709	0.00103079476141573	0.0183778401588113	0.000906096016127301	0.000396033056319992	0.000816232300866394	0.000359745801077039	0.000425524007014193	0.000639148740064885	0.000837646336544425	0.000499346605572565	0.000465842706954517	0.0181110059187182	0.000413673246864178	0.000963759332494029	0.00620867072996616	0.000293937709071183	0.000668956133797006	0.00131129763847181	0.012459939653414	0.00613904397157484	0.0118258930776284	0.000369697678163684	0.000184871316889691	0.00617123048361478	0.000125625640997608	0.0176461828977163	0.000256774415863705	0.000385420297075331	3.55468149636193e-05	0.000128128534652078	4.47829944887367e-05	0.000123247544593127	2.17075497156096e-05	8.5683235692869e-05	6.1771145817483e-05	9.64593691716833e-05	0.000178456633804837	0.000198010999085007	0.000216806330214939	0.00021680633021494	6.16237722965636e-05	1.77734074818097e-05	2.23914972443684e-05	0.000192710148537666	0.00021680633021494	6.40642673260389e-05	6.40642673260389e-05	1.77734074818097e-05	0.00021680633021494	8.56832356928689e-05	1.77734074818097e-05	0	0.00588206096590543	2.17075497156096e-05	1.77734074818097e-05	0.00588206096590543	8.56832356928689e-05
"Cistus_salvifolius"	0.021417487906481	0.0377033148927982	0.0575487943980297	0.0135167006636658	0.0357472061746974	0.0133555309405657	1.05237945996041	0.0203306369927865	0.0131981401638433	0.00764383714889155	0.0100219376294578	0.00946364183298828	0.00485285658308891	0.0100753455879281	0.00299896492277323	0.00266219704791715	0.00261674103498005	0.00415245437426995	0.00348750306582406	0.00184711683798477	0.00373377434761663	0.000913350564666719	0.000835086476695989	0.000206833080545177	8.43132130845139e-05	0.00138029417681614	0	7.66799419788671e-05	0.000161399520589242	3.12746432579929e-05	0.000444800184850445	0.00044565902385052	0.142610887632166	0.0245479336945458	0.0329488347164138	0.0373862075117676	0.110760738123729	0.00599815933581013	0.0588759957789986	0.0179225585140119	0.00496403882734367	0.0116207654824255	0.00236602851358972	0.00334325665062026	0.00218807924443766	0.00211917811811228	0.0529552523755297	0.00268491141260028	0.00894026944793957	0.000779809653673028	0.00149938325891507	0.00199367849145054	0.0081504178854895	0.00109209156314177	0.0304064423891523	0.000688042151675844	0.0301246147225693	0.00109671964949807	0.00889600369700891	0.00100862400220365	0.000436759770035444	0.000886976552729164	0.000637368710450435	0.000958890843382806	0.00062813623837094	0.0223791032763519	0.00112213096394585	0.00754039952468634	0.000423995111521811	0.00055639953692168	0.00793160212256652	0.000379380699862361	0.000734592680557039	0.00772589167793419	0.000351448923655657	0.000557304321899412	0.000289098979462445	8.57768067225283e-05	0.000473182091649414	0.000295425004743352	0.000210873691503685	0.000208680170946338	0.000193018831493624	0.000104669641399202	0.000145697196642728	0.000281368021588046	0.00017331630653889	0.000315454727766276	9.43739630515898e-05	0.000217987857568294	0.000149978865498219	0.000173530127061638	6.5968458499456e-05	0.000199319970517514	5.76724023610236e-05	5.76724023610237e-05	0.000157727363883138	7.28485983213641e-05	8.66581532694449e-05	5.23348206996009e-05	5.76724023610237e-05	0.000140684010794023	0.000140684010794023	7.28485983213641e-05	5.76724023610236e-05	0.000217987857568294	7.28485983213641e-05	0	6.95600569821128e-05	9.43739630515899e-05	7.28485983213641e-05	6.95600569821128e-05	0.000217987857568294
"Cistus_albidus"	0.013855453385435	0.0412269716568678	0.0409592363504154	0.0194636640974668	0.0352063267699977	0.0380181118243213	0.0291007156955571	1.03364932680033	0.0136812619225085	0.0114264135810117	0.00751985652921141	0.0114583164817082	0.00475530845148169	0.00351776062631919	0.00398424154491259	0.00306091346410013	0.00469327877908113	0.00405443759629491	0.00183493009896647	0.00155973798574517	0.00195716935461125	0.0019802827826505	0.00101949763909499	0.00313677106715766	0.000100601799423698	0.000175088163111791	0	5.30023142019081e-05	0.000195473567192797	4.35308045812586e-05	0.00110467378666018	0.000540978412916631	0.173113092133322	0.0546123593283083	0.00871730820487771	0.0744017941016574	0.0714607159335602	0.0909663609475721	0.0180705944134077	0.0027823698537601	0.0146118337649374	0.0140740968378814	0.00278100918937309	0.0038330287084001	0.00167975793477889	0.00176352416125572	0.00301028100126319	0.00240777505398111	0.00253020074528395	0.00112290369793078	0.00168815859243537	0.00137806016924961	0.00227171283933138	0.0120226240482784	0.00178477046994571	0.000957677700787689	0.0218771206983068	0.00137773001815487	0.0220934757332037	0.0009954583187217	0.000571149118168497	0.000820910020136197	0.000572326161662708	0.000821181895238226	0.000588936280858527	0.0111030720863853	0.0107166043276722	0.00092567792554472	0.000473116407883192	0.000717271300093458	0.000862776837220878	0.000418929333418729	0.000808173153980697	0.010809237465808	0.000713422375420339	0.000693651980646257	0.000551490883653065	0.00011015396285109	0.000572915824085409	0.000462781073550113	0.000249873743450879	0.00059403299725502	0.000247697559375905	0.000187731151163245	9.42547849349319e-05	0.000307663967588566	0.000169832444695775	0.000381943882723606	9.21463090067024e-05	0.000155148622539452	0.000155468885483052	0.000170904498883484	5.57049280623275e-05	0.010133816929415	7.66200297098574e-05	7.66200297098574e-05	0.000190971941361803	4.71273924674659e-05	8.49162223478874e-05	9.38655755816225e-05	7.66200297098574e-05	0.000153831983794283	0.000153831983794283	4.7127392467466e-05	7.66200297098574e-05	0.000155148622539452	4.7127392467466e-05	0	0.000198010999085007	9.21463090067024e-05	4.7127392467466e-05	0.000198010999085007	0.000155148622539452
"Urospermum_picrioides"	0.0325098322715238	0.0539701107939751	0.0320400871032978	0.0192785575977637	0.0339282541805404	0.0118600599969567	0.02189691436274	0.0158578263192713	1.03329810908777	0.0029128230151108	0.0149650631461784	0.00639162197102566	0.010401879544207	0.00802860990711096	0.00325958262613457	0.00666547561373835	0.00179498945029171	0.00681379674852406	0.00556138275273328	0.0021721279407029	0.00396425620844534	0.00187068530020174	0.00147085895734486	0.000168031246095427	0.000317296328634671	0.000177693094628264	0	0.000540868041931937	0.000566860173647716	3.84884269289235e-05	5.7936035921373e-05	0.000553255089952189	0.1770416287847	0.00960468849232609	0.083763036738971	0.0841141712447453	0.0211896082717762	0.0048729061367674	0.0203272592358903	0.00508070299175898	0.00394208947737009	0.0408139325026356	0.0147001180354174	0.0156687852350794	0.00312678210932603	0.00354982808580858	0.00264865308500538	0.0378988221523325	0.00154800166313597	0.00111222447679406	0.0367003472099725	0.0140625690902304	0.00088976004547016	0.000884477805211367	0.00167515238813703	0.000846745392436317	0.0247441561322232	0.0125683028226957	0.00115872071842746	0.00152438588349259	0.000629615749958057	0.00121115393743816	0.000994544464133758	0.00102759839256389	0.000482932705818535	0.00124725940445247	0.000993822942058338	0.000475552582104733	0.000726874292668185	0.000472999682048002	0.000575841910216814	0.000643762479933391	0.000772618422085098	0.000426815376610888	0.00020445404205471	0.000592552682267428	0.0118655662585415	0.000168449724150042	0.000319581098551283	0.000262371197835649	0.000450476394217642	0.000185313437452449	0.000237280799431115	7.17995780116684e-05	0.000221155321574992	0.000402762020850561	0.000371495698007392	0.000213054065700855	0.00015485901701191	0.000121363966300371	0.0117420239669065	0.000164700263012332	7.75759978822463e-05	0.000155468885483052	6.26842812718187e-05	6.26842812718187e-05	0.000106527032850428	0.000110577660787496	0.000185747849003696	3.58997890058342e-05	6.26842812718187e-05	0.000201381010425281	0.00020138101042528	0.000110577660787496	6.26842812718187e-05	0.000121363966300371	0.000110577660787496	0	6.17711458174829e-05	0.000154859017011911	0.000110577660787496	6.17711458174829e-05	0.000121363966300371
"Rosmarinus_officinalis"	0.00617504106630475	0.0272467517479511	0.0181182143737998	0.0452621033794843	0.0279268122022802	0.0667985012738998	0.0155000031074745	0.0161874192397666	0.00356011701846875	1.05474093300347	0.00274394398425666	0.0040872556477894	0.00129670410313668	0.00115088147113142	0.0157062051614729	0.0045201543184943	0.00900597385945543	0.00103899463523056	0.000521339799939241	0.00121811988995431	0.00477867923141523	0.000979396224841502	0.000195737129013316	0.00201208748341589	0.000454348274965147	0.00121180266389659	0	0.00066001897701151	3.02881978911055e-05	6.80868141019932e-05	4.27337277820606e-05	9.46853252338833e-05	0.0302993040748427	0.254254362187432	0.00394809400396698	0.00906470197693636	0.0225304795363136	0.0583505370190609	0.00406927181905157	0.00186534194204977	0.00513163955823407	0.00218075024815959	0.00504771640586432	0.0181910598591131	0.00114995607774571	0.00113496567041855	0.00149415169060159	0.00113901891721446	0.0608620541915486	0.00261127519497025	0.0016244307630518	0.0171604934022993	0.0323233615908804	0.0032342244339116	0.0012148497503773	0.00149790991024385	0.0010283498743176	0.00193755322123446	0.000854674555641212	0.000594500974209443	0.00123959863202797	0.000524582166095482	0.000601740156059903	0.0152869028918856	0.000969672048279983	0.00110982474634259	0.000400450923909218	0.00149543767598589	0.000651646723911805	0.000991612007807699	0.000659962065349548	0.000418552485283305	0.0151236476923678	0.0442124034686157	0.0299941769716996	0.000720709943986972	0.000736273596812996	0.000453491831939785	0.00020436278238947	0.000663595387516302	0.000205273313866437	0.00104372658240468	0.000281786461323255	0.000360238954378217	4.20070820837058e-05	0.000203333968268292	4.63108608263101e-05	0.000136241854926313	2.36135144370581e-05	6.86295999007567e-05	4.04558752098722e-05	0.000135567049525632	4.35042817840823e-05	0.000158700188625163	0.000302042406951402	0.000302042406951402	6.81209274631566e-05	2.10035410418529e-05	2.3155430413155e-05	0.000180119477189109	0.000302042406951402	0.000101666984134146	0.000101666984134146	2.10035410418529e-05	0.000302042406951402	6.86295999007567e-05	2.10035410418529e-05	0	0.000347908860801561	2.36135144370581e-05	2.10035410418529e-05	0.000347908860801561	6.86295999007567e-05
