"Clethrionomys_rutilus"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_arvalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Clethrionomys_rufocanus"	"Microtus_oeconomus"	"Apodemus_agrarius"	"Neomys_fodiens"	"Sorex_isodon"	"Sorex_roboratus"	"Micromys_minutus"	"Tamias_sibiricus"	"Arvicola_terrestris"	"Sorex_arcticus"	"Sorex_minutus"	"Apodemus_peninsulae"	"Sorex_minutissimus"	"Sciurus_vulgaris"	"Sicista_betulina"	"Myopus_schisticolor"	"Sorex_daphaenodon"	"Talpa_altaica"	"Cricetus_cricetus"	"Apodemus_uralensis"	"Talpa_europaea"	"Peromyscopsylla_silvatica"	"Corrodopsylla_birulai"	"Megabothris_rectangulatus"	"Doratopsylla_dasycnema"	"Palaeopsylla_soricis"	"Ctenophthalmus_uncinatus"	"Amalaraeus_penicilliger"	"Hystrichopsylla_talpae"	"Rhadinopsylla_li"	"Ceratophyllus_indages"	"Megabothris_walkeri"	"Ctenophthalmus_assimilis"	"Tarsopsylla_octodecimdentata"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Neopsylla_acanthina"	"Nosopsyllus_fasciatus"	"Leptopsylla_segnis"	"Catallagia_dacenkoi"	"Megabothris_calcarifer"	"Megabothris_turbidus"	"Catallagia_ioffi"	"Ctenophthalmus_pisticus"	"Neopsylla_mana"	"Rhadinopsylla_integella"
"Clethrionomys_rutilus"	1.10456807616687	0.0402162309402714	0.0601685356848735	0.0312268244903131	0.0270494836258877	0.012628800774318	0.0180373282784076	0.00993846742262646	0.00526952955627336	0.00262960047515381	0.00240867606782131	0.00189937527201883	0.0022134508823553	0.000556352346975947	0.00290178639857722	0.00100760436973541	0.00168743399215902	0.00172918250754827	0.00310612375922288	0.000180404664689372	0.00100195714705391	0.000780382060258414	0.000377000048090945	0.000462938325664014	0.000525712962947033	0.000362601006774584	0.000399474106448222	0.33301267179566	0.0338872051170109	0.107323849067943	0.0250585924970821	0.0188713838153187	0.0378794293460445	0.0549716993935039	0.0358331257690919	0.00793780524633239	0.000359991798719568	0.00100284961607302	0.00214971636820715	6.68165424775453e-05	0.000391803003136842	0.000464154306210263	0.000461029035351071	0.000343508857950259	0.000229109980707537	0.00121144132361364	0.00223091929174181	0.000151255097443187	0.000155365221462362	0.00158247575382073	1.0908869548548e-05	2.457571633501e-05	0.00105498383588048
"Sorex_araneus"	0.0405649265842622	1.11514420267977	0.0447480076736492	0.0175946507082796	0.0195699733951993	0.0298385762305312	0.00612465235684178	0.00554992672841922	0.00523989025184236	0.00969448933467075	0.00911661959364575	0.00854428085640353	0.00456675911885219	0.000897777693567203	0.00117752506460345	0.00389274132819505	0.00316432038835311	0.0020965034353602	0.00101448348456597	0.000200202880325945	0.000852488187445742	0.000642660645385788	0.00131019181335141	0.000767926135424576	0.000424276674955997	0.000258052881838081	0.000337227207590057	0.0853506074085073	0.169000694966003	0.03682936112988	0.180264704443234	0.114548267086521	0.0213253334548449	0.0154904174092649	0.0288342545940442	0.00880892673434156	0.00146138773833683	0.000624091926768615	0.000627724585536228	7.4149214935535e-05	0.000357784964587779	0.000359909329448875	0.00135213111500104	0.000237163099659489	0.000227821315297494	0.000248322223354482	0.000221380777787299	9.88499330988533e-05	0.000113974920473524	5.81159406651321e-05	1.76034841875922e-05	9.49449104437817e-05	3.87439604434214e-05
"Clethrionomys_glareolus"	0.0812857507897582	0.0599334606003198	1.0617337037558	0.0288786228232718	0.0259081934568514	0.0164995283867291	0.0137514714287274	0.0103749612114287	0.00707888163923569	0.00335128680561773	0.00406136915808633	0.00254662257785206	0.00217120291934181	0.00048691981066024	0.00298854973259795	0.00135370858280637	0.00190046712960783	0.0018240306194574	0.00239985930375317	0.000213531904430916	0.000968802756556136	0.00080119164884715	0.000472730944245484	0.000679734657000498	0.000643814608961076	0.000537730022360573	0.000487206059029361	0.22092684670987	0.0440146524683873	0.0822487425462188	0.0923400347218867	0.0358545244857334	0.0629294940633886	0.0667152790470076	0.0307424915513121	0.00939540379496033	0.000327268146832735	0.00290556166571014	0.00398349214411853	7.90858905299691e-05	0.00241770480658784	0.00310274245764428	0.00306034930369294	0.00164462674938647	0.000307777462575465	0.000259475645330679	0.000283197883643139	0.00144683053711723	0.00144442780436069	0.00011645523035782	9.54744726784785e-06	3.30172825074724e-05	7.76368202385465e-05
"Microtus_arvalis"	0.0825618314175702	0.046119311705036	0.0565175067879688	1.03835629806642	0.0274551992694976	0.0159547541190004	0.012640624241126	0.0127335127076425	0.00844847029664292	0.00338082206040653	0.00471086660995206	0.0019903136572552	0.00267320797239196	0.000564278612028521	0.00383057019356798	0.00162972372842156	0.00240726140712137	0.00242356395729706	0.00266274031913558	0.000327977689575135	0.00132764274748896	0.00110247771750695	0.000464350524653827	0.000742212605162442	0.00100788346366209	0.000538928787562954	0.000761002669239575	0.191118721231194	0.0290407914541995	0.132856077574963	0.0266113658045428	0.055825363144058	0.0763491348764678	0.0397906854367444	0.0681248967626426	0.0144310183413059	0.000337948804860002	0.0137704370607694	0.00333474979133246	0.000121473218361161	0.00053611638624136	0.000575301779355869	0.00303277215566045	0.00673840291337237	0.000367324795506214	0.000304058635967833	0.00283300561233365	0.00016724813156319	0.000151820065984701	0.000118283426099671	1.10642865103631e-05	3.97493592297942e-05	7.88556173997805e-05
"Microtus_agrestis"	0.0813816360813345	0.0583725068511978	0.0576978446237352	0.0312421233066697	1.02911047323137	0.0159640211195992	0.0134962192579828	0.0102429324393584	0.00675219268908051	0.00309528169172314	0.00363475257057252	0.00252171475246891	0.00245854774564578	0.000625175719814171	0.00338259316118458	0.00134444749882808	0.00200589591640379	0.00186619858216543	0.002590512818773	0.000344782901151823	0.00112202044763028	0.000900460644865095	0.000568586694732141	0.000707382849091579	0.000784232237557725	0.000504331270112547	0.000616466230289596	0.230153722570132	0.0423807985695437	0.108162595185867	0.0902577835885395	0.0257457790508896	0.0444117792168787	0.0291669774036389	0.0527209468352811	0.0151704476506802	0.000378523757582824	0.0125313131483459	0.0036251061721765	0.000127697370796972	0.000460011332082826	0.00339411545593173	0.00335505183402859	0.000359756537261831	0.000293573595177413	0.000261766941251427	0.000287564456954046	0.000150322405397439	0.00303166283531097	0.000116592601835723	1.22583474473367e-05	3.27914024104409e-05	7.77284012238152e-05
"Sorex_caecutiens"	0.0440745147023698	0.103241473757638	0.0426237816657169	0.0210602754370805	0.0185182644987351	1.02964910787103	0.00630090633827312	0.00697397320998288	0.00617867575189499	0.0103209589275738	0.0101135510545504	0.008505356057823	0.00497711281079098	0.000553148750320981	0.00167041371742164	0.00438030896203538	0.00362016484543889	0.0026642065150169	0.00132398128912541	0.000405463919831589	0.00115522791489685	0.0009339369933145	0.00143200012485202	0.000957587630021507	0.000677473898273785	0.000459691420889129	0.000561775268433078	0.0792393800500981	0.162305658438786	0.0535763222343228	0.118020784128077	0.141147305320933	0.0341359836327377	0.0191619714983794	0.0333408746293076	0.0178404124725899	0.000352388178401531	0.000679494214719567	0.000672326567313948	0.000150171822159848	0.000426875111967208	0.000391998710947962	0.000393343285363995	0.000268546135131571	0.000268638076169347	0.000286861762674196	0.00356953821179556	0.000106657488770452	0.000108211831687761	6.31440038715899e-05	1.08460539278624e-05	0.000106836803952082	4.20960025810599e-05
"Clethrionomys_rufocanus"	0.10791475832853	0.0363279379794387	0.0608993734700785	0.028603926854205	0.02683819601016	0.0108015537227539	1.02146727337519	0.00826929013211134	0.00465199786960195	0.00234766305127701	0.00257156451141119	0.00120225371901147	0.00140508621517484	0.00422826386581568	0.0026067675483063	0.000989388127916745	0.00135079531085151	0.00156853367109831	0.00324918096833914	0.000570446278183399	0.0013631718699317	0.000864550107416308	0.000556267615244538	0.000663070417181512	0.000770606179490185	0.000582742655446161	0.000668673479166726	0.414734248002097	0.013475038410777	0.0485468330647883	0.0262561894026001	0.0194838810860888	0.0400308592858824	0.0458484918843129	0.0208082763801591	0.0250996362400696	0.00753009655380264	0.000942976157086069	0.000702225942143259	0.000211276399327185	0.000394914010507096	0.000439443166531533	0.00043339207983022	0.000319838416119149	0.000202260776939215	0.000232161597404357	0.000314378212206939	0.000139833837714188	0.000155701089638344	0.00015460567095778	8.29071346238368e-05	2.4131417754067e-05	0.000103070447305186
"Microtus_oeconomus"	0.0770783362332586	0.04267276995629	0.0595599625100538	0.0373516372757514	0.0264040036214572	0.0154977182444064	0.0107194501712554	1.01758102849748	0.00709285800999346	0.00350898940084046	0.00498729521466586	0.00213809065344496	0.00331229873089972	0.000901772037107491	0.00466690050885165	0.00198973041975294	0.00296994921790119	0.00285246316975592	0.00313273043081821	0.000737746386217621	0.0015051844552247	0.00162438044225932	0.0007878355161361	0.000968411069347023	0.00129870890583727	0.00092690075540938	0.00106618149891358	0.117160550045369	0.0275084344442971	0.164248974669149	0.0160061801182774	0.0549489227463491	0.0788495845705717	0.0813529085101527	0.0581941802077967	0.0324608409935754	0.000456000662320593	0.0123106659369313	0.000781690422051731	0.000273239402302823	0.000554941645097842	0.000559273135970885	0.0116714654595889	0.000405172894672155	0.00030838513086928	0.000304566281035049	0.000293217931576876	0.00761448881265861	0.000152725138153979	0.000110427415806961	1.76818046491665e-05	4.85300102378765e-05	7.36182772046405e-05
"Apodemus_agrarius"	0.0479756299601584	0.0472957050557597	0.047705506699197	0.0290921238040921	0.020432722224348	0.0161182845701608	0.00707912719287253	0.00832639853347058	1.05594160878946	0.00478364261173166	0.00640053036540338	0.00438951449383083	0.00423387947737873	0.00103122792653807	0.00461172201076107	0.00249798316397768	0.00256692327186706	0.00648855887600504	0.00169647020771615	0.000906872246241139	0.00176020066745882	0.00134967368976896	0.00101477794175038	0.00251763063860424	0.0015126158762562	0.00434928147389346	0.00125472156463136	0.0821439797761144	0.0406411633876563	0.0545974134577702	0.0288636728586225	0.0830900725278688	0.0735699554695691	0.0079040413554372	0.0764851996554168	0.0399023788346101	0.000490419526893645	0.000899513474334277	0.0327185236171116	0.00033587860971894	0.0375397636630988	0.032431660039702	0.000393370465487194	0.0140183693092612	0.0459105047299765	0.0140727450467497	0.000218836566618127	0.000123232518688949	0.000120270211550576	6.87329942122613e-05	2.02201554223151e-05	6.09264186336019e-05	4.58219961415075e-05
"Neomys_fodiens"	0.030591018860956	0.111809776993203	0.0288583030483749	0.0148756170657887	0.0119684225413295	0.034403196425246	0.00456490037748307	0.00526348410126069	0.00611243222610156	1.01735170690648	0.0108819872198447	0.0163965887953958	0.0082240210887783	0.00120572374912398	0.00140603850392909	0.00716334449790467	0.00569930327272778	0.00341802624728364	0.00132418801787743	0.00107742083685676	0.00156333963643624	0.00129804573498391	0.00302843728480458	0.00192620979797067	0.00100923887489924	0.000947102491810382	0.000965458736486511	0.0558024355311282	0.316846053571145	0.0145658432977052	0.0248139834206343	0.1702528915986	0.0189812784010028	0.00579587705830386	0.00739890979216701	0.0474065168216974	0.000606634535970917	0.000474023081809412	0.000741940399580716	0.000399044754391392	0.000479228017633534	0.0003291892269806	0.000312629453325518	0.000210875620824795	0.000265757922873981	0.000353620934513109	0.000210677577092089	7.62252911828688e-05	7.16285388593431e-05	4.38266745858969e-05	2.36416421396859e-05	0.00017471571946109	2.92177830572646e-05
