"Rhombomys_opimus"	"Meriones_meridianus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_tamariscinus"	"Allactaga_elater"	"Dipus_sagitta"	"Cricetulus_migratorius"	"Ellobius_talpinus"	"Spermophilopsis_leptodactylus"	"Pygeretmus_pumilio"	"Diplomesodon_pulchellum"	"Microtus_socialis"	"Crocidura_suaveolens"	"Allactaga_major"	"Allactaga_severtzovi"	"Eremodipus_lichtensteini"	"Xenopsylla_gerbilli"	"Coptopsylla_lamellifer"	"Nosopsyllus_laeviceps"	"Xenopsylla_conformis"	"Xenopsylla_skrjabini"	"Echidnophaga_oschanini"	"Ctenophthalmus_dolichus"	"Citellophilus_trispinus"	"Neopsylla_setosa"	"Nosopsyllus_turkmenicus"	"Rhadinopsylla_cedestis"	"Stenoponia_conspecta"	"Xenopsylla_hirtipes"	"Stenoponia_vlasovi"	"Oropsylla_ilovaiskii"	"Nosopsyllus_tersus"	"Nosopsyllus_aralis"	"Rostropsylla_daca"	"Mesopsylla_lenis"	"Mesopsylla_tuschkan"	"Desertopsylla_rothschildi"	"Ophthalmopsylla_volgensis"	"Frontopsylla_macrophthalma"	"Amphipsylla_rossica"	"Synosternus_longispinus"	"Mesopsylla_eucta"	"Paradoxopsyllus_repandus"	"Leptopsylla_nana"	"Mesopsylla_hebes"	"Nosopsyllus_fidus"
"Crocidura_suaveolens"	0.210595139320165	0.00975907531730772	0.000566040341328712	0.000170241190739571	0.000335305276472985	1.01596368288675e-05	0.000224857776550252	0.000212582744901182	8.87163655573911e-06	2.01731542941064e-06	2.49407495866989e-07	1.42677832755936e-06	0	1.11144602557796	0	3.84834728366193e-08	1.30252980318743e-06	0.0918036017627984	0.00739544827177583	0.00505848569494983	0.00181656992490079	0.00139555833275252	0.00132854948084274	0.334177655016715	0.000126077080677353	0.000105278222343286	0.000310947179849159	0.000271058836445156	0.000151393770942527	0.000142530321630257	0.000123548287924493	3.10646001966221e-05	6.08845689769979e-05	3.99598611420119e-05	3.91345317997259e-06	2.40653395629347e-06	3.11067532119819e-07	2.73531258669361e-05	3.90888308362965e-07	5.59330226429788e-07	0	2.29305889379076e-06	1.92417364183096e-07	1.27192995961558e-06	0.222289205115591	0	1.58530925284373e-07
"Allactaga_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0
"Allactaga_severtzovi"	0.0271923393868601	0.00127484701459607	0.00136559678519569	0.00199395837409702	0.000137640424145953	0.184957843220919	1.5216479731601e-05	1.86315792039601e-05	2.2728740513226e-05	3.5246104147775e-07	0.00454050408451764	1.78142748716749e-06	0	9.62086820915482e-08	0	1.1118117090021	8.81442423476884e-08	0.0277310747021957	0.00413174546183895	0.0144734401705007	0.00487252613311319	0.000185302672540228	0.00437842862280587	9.59970229909468e-05	0.000569805626894967	0.000277074052153787	8.37527914562753e-05	4.49952249243612e-05	2.52133770137146e-05	2.25122435869572e-05	1.83921068029109e-05	6.17758708823836e-05	8.47730853135627e-06	1.04431416080006e-05	5.48427328717164e-07	0.0283743240739461	0.00566303508738209	1.85102908930146e-06	0.0071161853197017	0.00630787554563489	0	0.00315296423174429	0.559058545010497	1.64233378081915e-07	1.92417364183096e-08	0	1.97936387463054e-07
"Eremodipus_lichtensteini"	0.0516622408851055	0.0023516808419443	0.0070059824271972	0.0002609741098369	0.000702666383387181	2.32700799797898e-05	0.245292669022236	3.20268105899533e-05	0.000174410572305824	7.61741840534077e-07	5.7125392119266e-07	1.15881778783876e-05	0	3.25632450796858e-06	0	8.81442423476885e-08	1.02581114655836	0.0685846062360494	0.00655015381981466	0.00662503262667616	0.0379932281934443	0.000365203785538137	0.000325944626246472	0.00324916059405105	0.00017203525380868	8.63679759054297e-05	0.000319874002670361	0.000119602412773226	6.84724517351792e-05	3.75439064556076e-05	4.47551454843404e-05	1.72253942294668e-05	1.81764123034029e-05	4.40072702121516e-05	1.08512264520864e-06	3.77785786006947e-06	7.12482785898057e-07	0.542034077725571	8.95307809913599e-07	1.11978789318537e-06	0	9.16689203034808e-07	4.40721211738442e-07	3.12024067482126e-07	6.51264901593716e-07	0	1.28757531982085e-06
"Xenopsylla_gerbilli"	0.650897668974031	0.0120959414121269	0.00161617608833012	0.00118888321651932	0.000556347425393261	6.87063368343078e-05	0.000111115094233145	8.20570043871697e-05	2.39292501403239e-05	1.19943803846885e-05	1.68666220148233e-06	9.10301451795854e-06	0	2.15390178224387e-06	0	2.6025127588753e-07	6.43654509277363e-07	1.27787562263136	0.0224296780330305	0.0134875061476634	0.00484418744914792	0.00431316133538174	0.00408394673361691	0.00214916319832294	0.00056428525700006	0.000396777877586913	0.000654532972059165	0.000836745050227367	0.00042879505035028	0.000441727629013234	0.00036862310590786	0.000115156872792894	0.000183429039107559	9.55474201700965e-05	1.47952171499964e-05	1.31609913433517e-05	2.10364907723021e-06	1.35167446948246e-05	2.6434511618239e-06	3.82960495653154e-06	0	7.72316741626076e-06	1.30125637943765e-06	3.93122200486012e-06	4.30780356448775e-07	0	1.01144605755095e-06
"Coptopsylla_lamellifer"	0.647380431342102	0.00975160678622838	0.00378134303818861	0.000597943370866437	0.00452518713847743	0.000125934399575764	0.000130550527768024	0.00026650503827222	2.89614785543869e-05	6.16497384323613e-06	3.09154586633048e-06	6.55791899491445e-05	0	2.13457492113832e-06	0	4.77024240817289e-07	7.56237813290385e-07	0.275933076581374	1.02270973333118	0.0135409330758218	0.00594658621272237	0.00429681583593613	0.00406992500242507	0.00212987885631182	0.000426842344198763	0.000332276056830627	0.00112758746387087	0.000849035598390223	0.000478324824671069	0.000438930002942186	0.000385185797564931	9.86231993744912e-05	0.000182875933357931	0.000300468732303216	1.20131157519826e-05	2.19261343996618e-05	3.85585661622424e-06	1.58809940790981e-05	4.84527992920033e-06	5.0412707580976e-06	0	8.66324070008182e-06	2.38512120408645e-06	3.90997896984241e-06	4.26914984227664e-07	0	7.28657666101605e-06
"Nosopsyllus_laeviceps"	0.561500875946206	0.062774045711523	0.0359582269198223	0.00216035570331041	0.0025552864484028	0.000682563094857483	0.000204303294555365	0.000715754412942391	7.96406004822361e-05	5.44794520813231e-06	1.67561454338524e-05	7.38245409869269e-06	0	2.25905934929878e-06	0	2.58546626839956e-06	1.18346420626584e-06	0.256727620143672	0.0209511953976831	1.02163118922097	0.016904852090313	0.0038358071414478	0.00356666608670535	0.00225408941873032	0.00121921700319325	0.000655394338329823	0.00239382491866539	0.000989127099018657	0.000610273149652351	0.000394098861990425	0.000403324209863894	0.000148594440852108	0.000188179922253545	0.000209578733291241	1.04667409247093e-05	0.000106972245758296	2.08987014998499e-05	2.48527483315826e-05	2.62613652430696e-05	2.59718932921311e-05	0	1.72867529280818e-05	1.29273313419978e-05	3.39129283217026e-06	4.51811869859756e-07	0	8.20272677632521e-07
"Xenopsylla_conformis"	0.404079429703453	0.0389358253889432	0.191325550744908	0.00544911450198965	0.0181984622260641	0.000462465180349409	0.00235801940404169	0.000618015294177544	0.00490045976612168	3.92532763109428e-06	1.1352992680692e-05	0.000307002390436945	0	1.63272508080244e-06	0	1.75176204677807e-06	1.36592587429244e-05	0.185573393364716	0.0185174749169494	0.0340224202773942	1.06812182000365	0.0033103922478022	0.00257773799804488	0.00162913308562467	0.00389714487467144	0.00177649392489633	0.0076808823952541	0.00199132735429245	0.00120182906976936	0.000343143024558515	0.000653843359497796	0.000298142449083865	0.000212140921768989	0.00104693816220647	7.53453383686613e-06	7.25733733258804e-05	1.41597484994623e-05	0.000286844433601413	1.77931785425547e-05	2.25829324435084e-05	0	1.19504552889232e-05	8.75881023389033e-06	2.44051564705315e-06	3.26545016160488e-07	0	3.4111376715216e-05
"Xenopsylla_skrjabini"	0.65689957759347	0.00357118760687106	0.00479261056744382	0.000900725517205222	0.000358816456289508	2.95588553175953e-05	3.80940822568005e-05	3.51405471234101e-05	2.72041021839949e-05	6.24233893828923e-06	7.25636182634873e-07	4.3426369250823e-06	0	2.10809415823644e-06	0	1.11965361051497e-07	2.20666939902198e-07	0.277697224224533	0.022487534962514	0.0129745307418881	0.0055636592370162	1.00436328669586	0.00411811920931843	0.00210345635108832	0.0005230308253512	0.000373647310041329	0.000598544237554193	0.000868910629542815	0.000425571686389414	0.000446237426555734	0.000369969468715539	0.00010904641699749	0.000184376893859333	8.5465339626065e-05	1.21835303194996e-05	7.17957824892181e-06	9.05032367870193e-07	4.63400573794616e-06	1.1372661392197e-06	2.13453418424899e-06	0	7.11629694057214e-06	5.59826805257486e-07	3.96747168950424e-06	4.21618831647288e-07	0	4.82515213898033e-07
"Echidnophaga_oschanini"	0.657442068495708	0.00352256867762348	0.0014409026387386	0.00226282098818761	0.000333145659521974	0.0007388335931101	3.59656986119133e-05	0.000833862277311074	2.29148037649949e-05	6.24878586180524e-06	1.81375219827164e-05	4.06761448303287e-06	0	2.1229617782722e-06	0	2.79861209511401e-06	2.08337888300717e-07	0.278149532886258	0.0225322182221187	0.0127620305230914	0.00458291993708011	0.00435633575674145	1.00417403699802	0.00211829126236	0.000855289527356895	0.000557858387729068	0.000510628644207848	0.000843676876814024	0.0004138612021085	0.000448101370423827	0.00036581667281487	0.000147002967912059	0.000182926923782012	8.31265633451544e-05	1.21941974312337e-05	0.000115990955297407	2.26215903508429e-05	4.37509565431506e-06	2.84263520672255e-05	2.80183941623492e-05	0	1.92116680412362e-05	1.39930604755701e-05	3.97074816793391e-06	4.24592355654441e-07	0	4.5195716478143e-07
"Ctenophthalmus_dolichus"	0.631785417960494	0.0292772259519232	0.00169812102398614	0.000510723572218712	0.00100591582941896	3.04789104866025e-05	0.000674573329650755	0.000637748234703548	2.66149096672173e-05	6.05194628823191e-06	7.48222487600967e-07	4.28033498267807e-06	0	0.00100474340053131	0	1.15450418509858e-07	3.9075894095623e-06	0.275410805288395	0.0221863448153275	0.0151754570848495	0.00544970977470238	0.00418667499825757	0.00398564844252823	1.00253296505014	0.00037823124203206	0.000315834667029858	0.000932841539547478	0.000813176509335467	0.00045418131282758	0.000427590964890771	0.000370644863773479	9.31938005898662e-05	0.000182653706930994	0.000119879583426036	1.17403595399178e-05	7.21960186888041e-06	9.33202596359458e-07	8.20593776008083e-05	1.17266492508889e-06	1.67799067928936e-06	0	6.87917668137227e-06	5.77252092549289e-07	3.81578987884674e-06	0.000200948680106263	0	4.75592775853119e-07
"Citellophilus_trispinus"	0.120433229651207	0.00286711237807441	0.031611704400096	0.510838572263785	0.000387596238261993	0.000193726575016447	3.82468995487492e-05	0.000139927079384622	0.000144474731005057	1.29809566976388e-06	4.75576644830979e-06	4.66130860337517e-06	0	4.05914619051363e-07	0	7.3381278415321e-07	2.21552162020194e-07	0.0774338899673424	0.00476122983165175	0.00878966746152714	0.0139599593933015	0.00111476627940275	0.00172324593116531	0.00040502160688945	1.13984130780517	0.0669677504391315	0.000952946998598888	0.000396979110864688	0.000192676698081879	0.00104982368446252	0.000111893492523687	0.0148351291820149	4.89284730977578e-05	4.23741639544537e-05	2.3057016858253e-06	3.02043375698117e-05	5.93151592044741e-06	4.65259540242406e-06	7.45355906600563e-06	0.000645685097705985	0	4.51445705770621e-06	3.66906392076605e-06	7.27379717410062e-07	8.11829238102726e-08	0	5.17923178152796e-07
"Neopsylla_setosa"	0.183532514103744	0.0020170316206512	0.0227192391284947	0.454583934058991	0.000347103854332026	0.000174994138202392	3.5669473806322e-05	0.00192194893371911	0.00132225741054277	1.8805436970486e-06	4.29590649111081e-06	4.29836101827446e-06	0	6.29654439852189e-07	0	6.62856584099969e-07	2.06621951926865e-07	0.101145135756635	0.00688518915368057	0.00877726676069462	0.0118213345743999	0.00147939305769952	0.00208796518565102	0.000628269200084514	0.12440301008609	1.05966467042498	0.00074930377590153	0.00040811249631294	0.000197999606026248	0.000984007501528295	0.000155944094086348	0.0132082685431271	6.19010729113569e-05	4.35533864572045e-05	3.46795822698498e-06	2.7584678332904e-05	5.35796659102829e-06	4.33906099046417e-06	6.73283541602665e-06	0.000574669546695171	0	4.83032132058804e-06	3.31428292049985e-06	1.10848001528291e-06	1.25930887970438e-07	0	4.77595668697162e-07
"Nosopsyllus_turkmenicus"	0.329742328402822	0.11053604828809	0.116748347086144	0.00146060348444873	0.107622855242259	5.73559972618851e-05	0.000143243460817637	7.18357749231483e-05	0.000257933579380786	3.37400708007103e-06	1.40802431140004e-06	1.82697789363395e-05	0	2.01651867606459e-06	0	2.17257565385928e-07	8.29763949858265e-07	0.180917667542839	0.0253348866882427	0.0347616910368064	0.0554199076067426	0.00256962571505108	0.00207231780509255	0.00201208233497724	0.00191948986877312	0.000812474651950297	1.01693801142273	0.00132044341984303	0.00211839945829583	0.000261982197796894	0.000862802243933739	0.000138105187802754	0.000174901578992322	0.00564721092958463	6.22849805507974e-06	1.01266263227862e-05	1.75612463526558e-06	1.74250429470236e-05	2.20675100122336e-06	3.78259517493966e-06	0	4.29689635587699e-06	1.08628782692964e-06	1.99154238698419e-06	4.03303735212917e-07	0	2.02997543737105e-06
"Rhadinopsylla_cedestis"	0.621003466284803	0.00407827922561026	0.039884589338852	0.000837526123570169	0.000631153734325065	3.50405291446353e-05	6.09060571178669e-05	4.23164685061826e-05	7.6842762433901e-05	5.90403453737634e-06	8.60205022583658e-07	7.29740501830754e-06	0	1.99895897083448e-06	0	1.32729277063012e-07	3.52809477207155e-07	0.263006987690198	0.0216929847653597	0.016333727139547	0.0163388703125795	0.00424202681974442	0.00389360611733198	0.00199456126109865	0.000909304659546992	0.000503218358285572	0.0015015661898215	1.00109484141516	0.000529908473890773	0.000432986342955423	0.00039700251523199	0.000119421964838573	0.000191223365511962	0.000107155164810598	1.15190799947109e-05	7.8759825225708e-06	1.07287013392282e-06	7.40899902135027e-06	1.34817153331419e-06	2.24234429870077e-06	0	6.84839875058054e-06	6.63646385315062e-07	3.75067020227819e-06	3.99791794166896e-07	0	8.10822779811949e-07
"Stenoponia_conspecta"	0.572070281305198	0.0336431388235887	0.0350166705487099	0.000785808104249347	0.0248995492642309	3.68771830006685e-05	6.5487575941504e-05	4.4791189365723e-05	8.70917040144104e-05	5.50166526683442e-06	9.05292779825739e-07	7.94810862541257e-06	0	2.096866633553e-06	0	1.39686299244956e-07	3.79348763075785e-07	0.253131615457474	0.0229529665866397	0.0189269201759217	0.0185201526734818	0.0039020561826841	0.00358717922824792	0.00209225352695919	0.000828883413078001	0.000458525403429205	0.00452433790123569	0.000995229765368267	1.00083299857888	0.000398350576370632	0.00048659822132107	0.000109608820344778	0.000183091976233192	0.00135936554447287	1.06408727804519e-05	7.9607143155988e-06	1.12910476041373e-06	7.96632402459149e-06	1.41883611817349e-06	2.24025605631889e-06	0	6.38713633704748e-06	6.98431496224781e-07	3.45512879426711e-06	4.19373326710601e-07	0	8.83123180601397e-07
