"Geissomeria_schottiana"	"Justicia_scheidweileri"	"Ruellia_brevifolia"	"Passiflora_speciosa"	"Mendoncia_velloziana"	"Fridericia_speciosa"	"Corymborkis_flava"	"Heliconia_simulans"	"Mutisia_speciosa"	"Lantana_camara"	"Rubus_rosaefolius"	"Passiflora_kermesina"	"Hyptis_asperrima"	"Ruellia_subsessilis"	"Thalurania_glucopis"	"Phaethornis_squalidus"	"Phaethornis_ruber"	"Calliphlox_amethystina"	"Chlorostilbon_aureoventris"	"Phaethornis_pretrei"	"Amazilia_fimbriata"	"Amazilia_lactea"
"Rubus_rosaefolius"	0.0455200762250036	0.0715724279178396	0.0517425190670618	0.0144981464082077	0.00783030153338579	0.00472610074674433	0.00823262761770264	0.0273143051336921	0.0354975980580307	0.0140962108032343	1.02160235505728	0.0202843417474461	0.000274152143978344	0.0101421708737231	0.039733607651939	0.144981464082077	0.476682031064984	0.00111878264638221	0.00162273879340123	0.0017150451639451	0.000421482187268552	0.00039151507666929
"Passiflora_kermesina"	0.0351343416862107	0.0818898432210338	0.0480360209384411	0.00352264937993436	0.00907548165504421	0.00114831202529457	0.0020003012630851	0.0322616732748971	0.0438115760802761	0.0134783157239571	0.0253554271843077	1.02503518633159	6.6611403471982e-05	0.0125175931657932	0.0401418694769585	0.0352264937993436	0.588326878792279	0.000271833300933456	0.000394280733786364	0.00152621850203705	0.000325317978576025	0.000453774082752211
"Hyptis_asperrima"	0.0090547310392841	0.00315154953241541	0.00692326095469545	0.00607373308302087	0.00029636223988653	0.182454040351282	0.0619075712495773	0.000782597932220196	0.000233139912151937	0.00172308406247767	0.000685380359945861	0.000133222806943964	1.05984804840596	6.6611403471982e-05	0.00396253597337733	0.0607373308302087	0.00313073596318315	0.305507354401775	0.29297312965783	0.00025692162608298	8.38401022155934e-05	1.48181119943265e-05
"Ruellia_subsessilis"	0.0351343416862107	0.0818898432210338	0.0480360209384411	0.00352264937993436	0.00907548165504421	0.00114831202529457	0.0020003012630851	0.0322616732748971	0.0438115760802761	0.0134783157239571	0.0253554271843077	0.0250351863315864	6.6611403471982e-05	1.01251759316579	0.0401418694769585	0.0352264937993436	0.588326878792279	0.000271833300933456	0.000394280733786364	0.00152621850203705	0.000325317978576025	0.000453774082752211
"Thalurania_glucopis"	0.349737721745866	0.17375938901267	0.0127960016272031	0.00675977683662049	0.0795934718341312	0.00220354971289923	0.00383847175409702	0.0230908190880762	0.00453214655385015	0.00313847451628226	0.00320432319773701	0.00258979803077152	0.000127823741076688	0.00129489901538576	1.19282087572407	0.0675977683662049	0.0608602537231306	0.000521633649246779	0.000756603761520102	0.00355821227906773	0.00323831223838765	0.00397967359170656
"Phaethornis_squalidus"	0.174126028760351	0.0606055334101257	0.133137023163089	0.116800269042602	0.00569916209350421	0.0380745112650867	0.0663238660723455	0.0150496651377443	0.00448337193809828	0.0331355822406858	0.0131801330983707	0.00256192682177044	0.00220863021200759	0.00128096341088522	0.0762011207037219	1.16800269042602	0.0602052803116054	0.0090131600563545	0.0130731420637214	0.00494070362315455	0.00161227804407732	0.00028495810467521
"Phaethornis_ruber"	0.0702686833724214	0.163779686442068	0.0960720418768821	0.00704529875986872	0.0181509633100884	0.00229662405058914	0.00400060252617021	0.0645233465497943	0.0876231521605522	0.0269566314479142	0.0507108543686153	0.0500703726631727	0.000133222806943964	0.0250351863315864	0.080283738953917	0.0704529875986872	1.17665375758456	0.000543666601866912	0.000788561467572728	0.0030524370040741	0.00065063595715205	0.000907548165504421
"Calliphlox_amethystina"	0.0147805168435373	0.00514444114850162	0.0113012053819293	0.00991447606198995	0.000483767773932425	0.474299977632239	0.0226236334613198	0.00127747603641826	0.000380566621306838	0.00281268133727973	0.00111878264638221	0.000217466640746765	0.12220294176071	0.000108733320373382	0.00646825725066006	0.0991447606198995	0.00511046605754897	1.13595073046956	0.0860786871375357	0.000419386771988393	0.00013685663744016	2.41883886966212e-05
"Chlorostilbon_aureoventris"	0.0214384073135991	0.00746175698116	0.0163918384368525	0.0143804562700935	0.000701681185613697	0.255516183772887	0.225006651536989	0.00185291569246252	0.000551993027300909	0.00407965491263096	0.00162273879340123	0.000315424587029091	0.117189251863132	0.000157712293514546	0.00938188664284927	0.143804562700935	0.00741247779518364	0.0860786871375357	1.08581383149378	0.000608299732343526	0.000198503771422214	3.50840592806849e-05
"Phaethornis_pretrei"	0.304534548593655	0.0292204168214147	0.272572394174894	0.013586934963675	0.00808157313759383	0.00442906435552607	0.0077152053009036	0.00682982830041513	0.00534176475712968	0.00523174621940297	0.00428761290986274	0.0030524370040741	0.00025692162608298	0.00152621850203705	0.1103045806511	0.13586934963675	0.0717322695957414	0.00104846692997098	0.00152074933085881	1.0096340741932	0.00281976433883014	0.000404078656879691
"Amazilia_fimbriata"	0.572995001220749	0.034654025857362	0.0133607762839112	0.00886752924242526	0.0136190430073094	0.00289063411241851	0.00503533790365417	0.00567104115330643	0.00227722585003217	0.00306905302326803	0.00210741093634276	0.0013012719143041	0.000167680204431187	0.00065063595715205	0.200775358780034	0.0886752924242526	0.0305798899861463	0.0006842831872008	0.00099251885711107	0.00563952867766027	1.00530550927056	0.000680952150365468
"Amazilia_lactea"	0.0735428322394705	0.0398424307318827	0.00508820653575658	0.00156726957571366	0.529612788153414	0.000510897993686743	0.000889958373306317	0.00639102305780522	0.00317641857926547	0.00133498532251724	0.00195757538334645	0.00181509633100884	2.9636223988653e-05	0.000907548165504421	0.246739762685807	0.0156726957571366	0.0426547637787078	0.000120941943483106	0.000175420296403424	0.000808157313759383	0.000680952150365468	1.02648063940767
