"Sideroxylon_puberulum"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Helichrysum_proteoides"	"Stillingia_lineata"	"Grangeria_borbonica"	"Antidesma_madagascariense"	"Labourdonnaisia_callophylloides"	"Olea_lancea"	"Euodia_obtusifolia"	"Warneckea_trinervis"	"Homalanthus_populifolius"	"Phyllanthus_phillyreifolius"	"Wikstroemia_indica"	"Badula_platiphylla"	"Eugenia_orbiculata"	"Euodia_chapelieri"	"Gaertnera_sp1_M_PL_078"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_078"	"Villa_unifasciata"	"Pachycerina_crinicornis"	"Musca_domestica"	"Chrysomya_megacephala"	"Technomyrmex_albipes"	"Cerambycidae_sp1_M_PL_078"	"Stomorhina_lunata"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_078"	"Pelecophora_intemipta"	"Scolia_carniflex"
"Sideroxylon_puberulum"	1.16719486433504	0.0609314940233838	0.0307597470688058	0.0101354770854107	0.00130461899492131	0.0219809482301835	0.00176610053309283	0.0146797039303255	0.00111074945267036	0.000515139406957121	0.0203895650958948	0.000343426271304747	0.000343426271304747	0.000343426271304747	0.000171713135652374	0.000595610045713235	0.000171713135652374	0.000595610045713235	0.598093909479581	0.00858565678261869	0.0154858611885441	0.00236843876389256	0.00325931391162917	0.024470061407302	0.00208645285424245	0.00358420553078728	0.00336217049612103	0.000563082060300594	0.00179210276539364	0.00122330866086046	0.00179210276539364
"Psiadia_terebinthina"	0.089605138269682	1.12417383129972	0.0422227912920429	0.00198198116086042	0.00156595872930557	0.0204451613165972	0.0171141547796997	0.00837264593227932	0.00520470984676474	0.000647293273663674	0.0111587188900774	0.000431528849109116	0.000431528849109116	0.000431528849109116	0.000215764424554558	0.00455741657310106	0.000215764424554558	0.00455741657310106	0.327322420775603	0.0107882212277279	0.118492830900628	0.00275599636692569	0.00179069885894797	0.00201232289437813	0.0359162953446477	0.0661278724293954	0.0345243048801689	0.000110110064492246	0.0330639362146977	0.00069772049435661	0.0330639362146977
"Psidium_cattleianum"	0.0768993676720145	0.0717787451964729	1.0937833641557	0.00166240972352258	0.00160503805984378	0.0109354340653471	0.0157249485201635	0.00733517084930132	0.0142577988680426	0.000755356261014476	0.00957653138514884	0.000503570840676317	0.000503570840676317	0.000503570840676317	0.000251785420338159	0.0135024426070281	0.000251785420338159	0.0135024426070281	0.280911587297699	0.0125892710169079	0.35106350778273	0.00254904539648792	0.00105817072049284	0.0017226995449428	0.00473196431796273	0.00422227912920429	0.00289224199784122	9.23560957512543e-05	0.00211113956460214	0.000611264237441777	0.00211113956460214
"Helichrysum_proteoides"	0.0281541030150297	0.00374374219273635	0.00184712191502508	1.15967769272045	0.0360718245102473	0.0324989065432357	0.0117921060594578	0.0120251167091247	0.0100516857794174	0.0099267416596027	0.000823092897102888	0.00661782777306847	0.00661782777306847	0.00661782777306847	0.00330891388653423	0.00012494411981465	0.00330891388653423	0.00012494411981465	0.0241440583150181	0.165445694326712	0.0032485471151809	0.0784352485519338	0.195600965920782	0.12941615902924	0.00207546107440189	0.000220220128984491	0.00243146053186623	0.0644265384844695	0.000110110064492246	0.00100209305909372	0.000110110064492246
"Stillingia_lineata"	0.00362394165255919	0.00295792204424385	0.00178337562204865	0.0360718245102473	1.14394636926053	0.0109952248550475	0.0332524871637904	0.0327714723981978	0.0145546767334321	0.014339221493559	0.000367983137107612	0.00955948099570603	0.00955948099570603	0.00955948099570603	0.00477974049785302	0.000215455239873083	0.00477974049785302	0.000215455239873083	0.0107941720218233	0.238987024892651	0.00560183623670016	0.388821443300911	0.00679734395563985	0.00408045933418977	0.00562907890114872	0.000173995414367286	0.000872370911115609	0.00200399025056929	8.69977071836428e-05	0.00273095603318315	8.69977071836428e-05
"Grangeria_borbonica"	0.0785033865363695	0.0496525346260218	0.0156220486647815	0.0417843084127316	0.0141367176707754	1.04635671377341	0.00937308341984811	0.0149941977005503	0.0115671068231248	0.0111153188537757	0.00968349063651545	0.00741021256918382	0.00741021256918382	0.00741021256918382	0.00370510628459191	0.000451787969349044	0.00370510628459191	0.000451787969349044	0.28404905867112	0.185255314229596	0.0117464872030751	0.00906419645099898	0.081703816671651	0.00621276866547535	0.00302254923544592	0.00292073733094246	0.0762001339350002	0.00232135046737398	0.00146036866547123	0.00124951647504586	0.00146036866547123
"Antidesma_madagascariense"	0.00735875222122012	0.0484901052091492	0.0262082475336059	0.0176881590891868	0.0498787307456857	0.0109352639898228	1.07972791629728	0.0163597731103775	0.017735622473638	0.0135622107887453	0.000875833068187222	0.00904147385916352	0.00904147385916352	0.00904147385916352	0.00452073692958176	0.00417341168489271	0.00452073692958176	0.00417341168489271	0.0256911033334919	0.226036846479088	0.10850870380721	0.108949559870821	0.00372911679985181	0.00211252605433404	0.181380832281188	0.00285235912994995	0.00220726984996232	0.00098267550495482	0.00142617956497498	0.00136331442586479	0.00142617956497498
"Labourdonnaisia_callophylloides"	0.0611654330430231	0.0237224968081247	0.0122252847488355	0.018037675063687	0.0491572085972967	0.0174932306506421	0.0163597731103775	1.06426139131344	0.0136974607007514	0.0133440109439042	0.00757843965581439	0.00889600729593616	0.00889600729593616	0.00889600729593616	0.00444800364796808	0.000353449756847168	0.00444800364796808	0.000353449756847168	0.222300896570555	0.222400182398404	0.00918969367802637	0.107439592960177	0.00425579565232703	0.00322749477904791	0.00342434934608619	0.00139544098871322	0.00194723696940247	0.00100209305909372	0.00069772049435661	0.0886884492761198	0.00069772049435661
"Olea_lancea"	0.00694218407918973	0.0221200168487501	0.0356444971701064	0.022616293003689	0.0327480226502223	0.0202424369404684	0.026603433710457	0.0205461910511271	1.03314100919923	0.0273808214271223	0.000812527903097921	0.0182538809514149	0.0182538809514149	0.0182538809514149	0.00912694047570744	0.00576018777210708	0.00912694047570744	0.00576018777210708	0.0238341518242057	0.456347023785372	0.149764882074784	0.0161016036692999	0.00521527052017211	0.00265176512643813	0.00508449434925509	0.00130117746169118	0.00209647708373619	0.00125646072242717	0.000650588730845592	0.00171218258759393	0.000650588730845592
"Euodia_obtusifolia"	0.00429282839130934	0.00366799521742749	0.00251785420338159	0.0297802249788081	0.0430176644806771	0.0259357439921434	0.0271244215774906	0.0266880218878085	0.0365077619028298	1.03619164823881	0.000465879164447826	0.0241277654925401	0.0241277654925401	0.0241277654925401	0.01206388274627	0.000316113664019637	0.01206388274627	0.000316113664019637	0.0136657888238029	0.603194137313502	0.00821895526451055	0.0204780487256011	0.00681592397209731	0.00339477045436042	0.00462861914185904	0.000215764424554558	0.00196043535457323	0.00165445694326712	0.000107882212277279	0.00222400182398404	0.000107882212277279
