"Xysmalobium_gerrardii"	"Sisyranthus_trichostomus"	"Pachycarpus_natalensis"	"Asclepias_woodii"	"Miraglossum_verticillare"	"Xysmalobium_involucratum"	"Aspidonepsis_diploglossa"	"Miraglossum_pilosum"	"Asclepias_cucullata"	"Aspilocoryphus_fasciativentris"	"Hemipepsis_hilaris"	"Atrichelaphinis_tigrina"	"Sarcophaga_sp1_M_PL_013"	"Cyrtothyrea_marginalis"	"Diptera_sp3_M_PL_013"	"Unidentified_sp15_M_PL_013"	"Unidentified_sp20_M_PL_013"	"Unidentified_sp6_M_PL_013"	"Unidentified_sp19_M_PL_013"	"Unidentified_sp25_M_PL_013"	"Unidentified_sp4_M_PL_013"	"Apis_mellifera"	"Musca_domestica"	"Unidentified_sp13_M_PL_013"	"Unidentified_sp33_M_PL_013"	"Unidentified_sp9_M_PL_013"	"Unidentified_sp11_M_PL_013"	"Unidentified_sp12_M_PL_013"	"Unidentified_sp28_M_PL_013"	"Unidentified_sp10_M_PL_013"	"Unidentified_sp16_M_PL_013"	"Unidentified_sp17_M_PL_013"	"Unidentified_sp2_M_PL_013"	"Unidentified_sp30_M_PL_013"	"Unidentified_sp38_M_PL_013"	"Unidentified_sp5_M_PL_013"	"Unidentified_sp7_M_PL_013"	"Unidentified_sp8_M_PL_013"	"Actea_sp1_M_PL_013"	"Arge_sp1_M_PL_013"	"Dacus_sp1_M_PL_013"	"Diptera_sp1_M_PL_013"	"Diptera_sp2_M_PL_013"	"Homoecerus_annulatus"	"Microphthalma_sp1_M_PL_013"	"Microphthalma_sp2_M_PL_013"	"Spilostethus_rivularis"	"Tiphia_sp1_M_PL_013"	"Unidentified_sp1_M_PL_013"	"Unidentified_sp14_M_PL_013"	"Unidentified_sp18_M_PL_013"	"Unidentified_sp21_M_PL_013"	"Unidentified_sp22_M_PL_013"	"Unidentified_sp23_M_PL_013"	"Unidentified_sp24_M_PL_013"	"Unidentified_sp26_M_PL_013"	"Unidentified_sp27_M_PL_013"	"Unidentified_sp29_M_PL_013"	"Unidentified_sp3_M_PL_013"	"Unidentified_sp31_M_PL_013"	"Unidentified_sp32_M_PL_013"	"Unidentified_sp34_M_PL_013"	"Unidentified_sp35_M_PL_013"	"Unidentified_sp36_M_PL_013"	"Unidentified_sp37_M_PL_013"
"Xysmalobium_gerrardii"	1.24365908839989	0.0225095786249428	0.0246022134261853	0.00695255995953499	0.0161256704318416	0.0109096801633764	0.00295196246824348	0.00443103471391126	0.0011915451454109	0.264317642013675	0.0896053686590945	0.0355059474513984	0.104642749317952	0.0173596067315633	0.0289676245992126	0.00889678344233122	0.0159975286335483	0.00249993942384491	0.00831262935485747	0.0115700460069838	0.00271782732915475	0.00593262112690409	0.0059653744614135	0.00585827614844047	0.00585827614844047	0.000752391735405267	0.00219300212761714	0.00567017821458915	0.000430687210645704	0.000420194286928536	0.000231751998651166	0.0037801188097261	0.000295196246824349	0.00203765752827522	0.000198590857568484	0.00207815733871437	0.0037801188097261	0.0037801188097261	0.00189005940486305	0.000114844788902769	0.00023209635307722	0.000114844788902769	0.00023209635307722	0.00023209635307722	0.00023209635307722	0.00189005940486305	0.00023209635307722	0.000115875999325583	0.00189005940486305	0.00189005940486305	0.000114844788902769	0.00189005940486305	0.00189005940486305	0.00189005940486305	0.00189005940486305	0.00189005940486305	0.000147598123412174	0.00189005940486305	9.92954287842415e-05	0.00189005940486305	0.00189005940486305	0.000188097933851317	0.000268761173864026	0.00189005940486305	0.000114844788902769
"Sisyranthus_trichostomus"	0.0755678710980221	1.18728665717294	0.0038981049105935	0.0432706219862512	0.00646885775262689	0.0146360293340522	0.00109515867584306	0.00100152509414525	0.000108507308862413	0.0225373108465355	0.0202530630149372	0.226177688121223	0.00811170227447001	0.260984868688328	0.00258843773715108	0.061287574344719	0.00156803784841897	0.00116166407234266	0.00146876048899399	0.012804238704569	0.00164781575583629	0.00645687728607666	0.000454050234292614	0.000596879700054036	0.000596879700054035	0.00100938133338291	0.00642477510782471	0.000344534366708307	5.48591261053095e-05	0.000289119907973968	0.00144235406620837	0.000229689577805539	0.000109515867584306	0.000169602722694922	1.80845514770689e-05	0.000367190122248498	0.000229689577805538	0.000229689577805539	0.000114844788902769	0.00605758498557621	3.67745746282405e-05	0.0060575849855762	3.67745746282406e-05	3.67745746282405e-05	3.67745746282406e-05	0.000114844788902769	3.67745746282406e-05	0.000721177033104187	0.000114844788902769	0.000114844788902769	0.00605758498557621	0.000114844788902769	0.000114844788902769	0.000114844788902769	0.000114844788902769	0.000114844788902769	5.47579337921531e-05	0.000114844788902769	9.04227573853442e-06	0.000114844788902769	0.000114844788902769	0.000252345333345728	0.000107814295877115	0.000114844788902769	0.00605758498557621
"Pachycarpus_natalensis"	0.152719400324811	0.00720781662713515	1.10352185850469	0.00663056686207822	0.0299744355673484	0.00791227880250494	0.00931473165217325	0.0115063058186188	0.00454593917397931	0.0749553227262214	0.232683073220958	0.00774428265004789	0.13006189759636	0.00432075976058233	0.014502112240781	0.00143254975863448	0.0130397655216255	0.0947372347501089	0.00147405981248164	0.0014661272677198	0.00121759818351675	0.00119880021646856	0.00162776222444898	0.000832707659274849	0.000832707659274848	0.000545674400172755	0.00040528952774865	0.000696289059231659	0.0111682400997955	0.0105470021708421	0.000221018895402607	0.00046419270615444	0.000931473165217326	0.000697832935685882	0.000757656528996553	0.000368514953120409	0.000464192706154439	0.00046419270615444	0.00023209635307722	3.67745746282406e-05	0.0104105835707989	3.67745746282406e-05	0.0104105835707989	0.0104105835707989	0.0104105835707989	0.00023209635307722	0.0104105835707989	0.000110509447701304	0.00023209635307722	0.00023209635307722	3.67745746282406e-05	0.00023209635307722	0.00023209635307722	0.00023209635307722	0.00023209635307722	0.00023209635307722	0.000465736582608662	0.00023209635307722	0.000378828264498275	0.00023209635307722	0.00023209635307722	0.000136418600043189	0.000499573926122473	0.00023209635307722	3.67745746282406e-05
"Asclepias_woodii"	0.0762464075562337	0.14135069848842	0.0117140014563382	1.07317303568425	0.00651366379451721	0.0198294181408516	0.00384505298484506	0.000542507052706904	0.000118548175174277	0.0177303053276751	0.0109706981769618	0.297432475250853	0.0262365020494959	0.174182990540804	0.0198434277622311	0.00801716084801407	0.00182985154488763	0.0192653075892003	0.00183105007598176	0.00213761006216187	0.0192200054689815	0.00126105768032319	0.000732133296461256	0.000689514517646606	0.000689514517646605	0.00136754607867942	0.00117893955209963	0.000347627997976749	0.000130267476897017	0.000452395967371159	0.0357724345228082	0.000231751998651166	0.000384505298484507	0.000308128648567836	1.97580291957129e-05	0.00045776251899544	0.000231751998651166	0.000231751998651166	0.000115875999325583	0.000721177033104186	0.000110509447701304	0.000721177033104186	0.000110509447701304	0.000110509447701304	0.000110509447701304	0.000115875999325583	0.000110509447701304	0.0178862172614041	0.000115875999325583	0.000115875999325583	0.000721177033104187	0.000115875999325583	0.000115875999325583	0.000115875999325583	0.000115875999325583	0.000115875999325583	0.000192252649242253	0.000115875999325583	9.8790145978564e-06	0.000115875999325583	0.000115875999325583	0.000341886519669856	0.000108561063241954	0.000115875999325583	0.000721177033104187
"Miraglossum_verticillare"	0.176844852402529	0.0211316019919145	0.0529548361689821	0.00651366379451721	1.05013937641404	0.00737562236219878	0.000876364542687227	0.0170566627978972	0.000440352858562628	0.0571300980820441	0.344923625468587	0.027698652269302	0.124989320009583	0.0245115789161927	0.0221418755375589	0.00228035355702379	0.0204063180628618	0.00469236285261293	0.00158370830664223	0.00182819563493839	0.000802638172629932	0.000957916044603553	0.000893919975860801	0.00093344942438861	0.000933449424388609	0.000508663611186123	0.000503741372537672	0.000806283521592078	0.000572966069216245	0.000626739828919003	0.000217122126483907	0.000537522347728052	8.76364542687228e-05	0.000312579400998387	7.33921430937715e-05	0.000395927076660557	0.000537522347728051	0.000537522347728052	0.000268761173864026	0.000107814295877115	0.000499573926122473	0.000107814295877115	0.000499573926122473	0.000499573926122473	0.000499573926122473	0.000268761173864026	0.000499573926122473	0.000108561063241954	0.000268761173864026	0.000268761173864026	0.000107814295877115	0.000268761173864026	0.000268761173864026	0.000268761173864026	0.000268761173864026	0.000268761173864026	4.38182271343613e-05	0.000268761173864026	3.66960715468856e-05	0.000268761173864026	0.000268761173864026	0.000127165902796531	0.0175023229402341	0.000268761173864026	0.000107814295877115
"Xysmalobium_involucratum"	0.123768440474166	0.0494596853357626	0.014460371604578	0.0205131911801913	0.00762995416779184	1.10967084497829	0.00594237829566168	0.00164110919089175	0.000247358105994943	0.0462236675650493	0.0331868747491443	0.131702555060125	0.0317069329789455	0.0145893496637838	0.00342694003027933	0.0224081010167642	0.0400328798694535	0.00216389174962472	0.0772814155270118	0.00163327826979936	0.0582238712120091	0.00111375804968276	0.00115853163112012	0.0196965497494556	0.0196965497494556	0.0765290237916066	0.0195726992150987	0.00056429380155395	0.000177644951042346	0.0192686745479448	0.000683773039339711	0.000376195867702634	0.000594237829566169	0.000485216848634401	4.12263509991573e-05	0.019320353881753	0.000376195867702633	0.000376195867702634	0.000188097933851317	0.000252345333345728	0.000136418600043189	0.000252345333345728	0.000136418600043189	0.000136418600043189	0.000136418600043189	0.000188097933851317	0.000136418600043189	0.000341886519669856	0.000188097933851317	0.000188097933851317	0.000252345333345728	0.000188097933851317	0.000188097933851317	0.000188097933851317	0.000188097933851317	0.000188097933851317	0.000297118914783084	0.000188097933851317	2.06131754995786e-05	0.000188097933851317	0.000188097933851317	0.0191322559479016	0.000127165902796531	0.000188097933851317	0.000252345333345728
"Aspidonepsis_diploglossa"	0.0971195652052105	0.010732555023262	0.0493680777565183	0.0115351589545352	0.00262909362806168	0.0172328970574189	1.14359215743175	0.000839743990116759	0.000284084286461254	0.0227984542509749	0.0169814895779167	0.00884082098837464	0.013698083876372	0.00476726138081586	0.00291577931016789	0.00143509074635331	0.00228457762660658	0.118743097635895	0.00177886815278103	0.00099510460805735	0.058410815388591	0.0576771601756161	0.114802010113411	0.000739913285019607	0.000739913285019606	0.00118847565913234	0.000499474971987412	0.000442794370236522	0.000513083963685539	0.000762855497391746	0.000384505298484506	0.000295196246824348	0.114359215743175	0.0573272059949996	4.73473810768758e-05	0.000444717038195259	0.000295196246824348	0.000295196246824348	0.000147598123412174	5.47579337921531e-05	0.000465736582608662	5.47579337921531e-05	0.000465736582608663	0.000465736582608662	0.000465736582608663	0.000147598123412174	0.000465736582608663	0.000192252649242253	0.000147598123412174	0.000147598123412174	5.47579337921531e-05	0.000147598123412174	0.000147598123412174	0.000147598123412174	0.000147598123412174	0.000147598123412174	0.0571796078715875	0.000147598123412174	2.36736905384378e-05	0.000147598123412174	0.000147598123412174	0.000297118914783084	4.38182271343613e-05	0.000147598123412174	5.47579337921531e-05
"Miraglossum_pilosum"	0.161978935652978	0.0109054954695816	0.0677593564874217	0.00180835684235635	0.0568555426596573	0.00528801850398453	0.000933048877907509	1.02738721867432	0.000417360165124733	0.0379035769910423	0.55383042208072	0.00758665681875577	0.0258854331596158	0.00500261008095113	0.00530949979877176	0.00163224994377718	0.00373852581719942	0.00587659707780609	0.00134936531217845	0.00158829213731989	0.000596478518300564	0.00084079851255532	0.000831810673442628	0.000829678518479197	0.000829678518479196	0.000364690931309278	0.000392981611052681	0.000738505785651877	0.000708799239666278	0.000730411944972807	6.02785614118781e-05	0.000492337190434584	9.3304887790751e-05	0.000292821039112668	6.95600275207889e-05	0.000337341328044612	0.000492337190434584	0.000492337190434585	0.000246168595217292	5.56402830080692e-05	0.000639239212145488	5.56402830080692e-05	0.000639239212145488	0.000639239212145488	0.000639239212145489	0.000246168595217292	0.000639239212145488	3.01392807059391e-05	0.000246168595217292	0.000246168595217292	5.56402830080692e-05	0.000246168595217292	0.000246168595217292	0.000246168595217292	0.000246168595217292	0.000246168595217292	4.66524438953754e-05	0.000246168595217292	3.47800137603944e-05	0.000246168595217292	0.000246168595217292	9.11727328273194e-05	0.000947592377660954	0.000246168595217292	5.56402830080692e-05
"Asclepias_cucullata"	0.065336392140031	0.00177228604475275	0.0401557960368172	0.000592740875871385	0.00220176429281314	0.00119556417897556	0.000473473810768757	0.000626040247687099	1.22097927570562	0.117132002157256	0.0126599250087836	0.00211447142612454	0.00968043725442459	0.00109127634205363	0.00191483478240664	0.00050821764802189	0.00125111411731825	0.00346668077615921	0.000479634417135281	0.000613857124182519	0.000194687660419271	0.000330602252629697	0.000345233667429601	0.000318499461852304	0.000318499461852304	8.24527019983144e-05	0.000128950880022355	0.000297886286352725	0.203875374215435	0.000399441439997854	1.97580291957128e-05	0.000198590857568483	4.73473810768757e-05	0.000122969119322679	0.203496545950936	0.00011990860428382	0.000198590857568483	0.000198590857568484	9.92954287842418e-05	9.04227573853443e-06	0.000378828264498275	9.04227573853442e-06	0.000378828264498275	0.000378828264498275	0.000378828264498275	9.92954287842417e-05	0.000378828264498275	9.87901459785642e-06	9.92954287842416e-05	9.92954287842417e-05	9.04227573853443e-06	9.92954287842417e-05	9.92954287842416e-05	9.92954287842417e-05	9.92954287842417e-05	9.92954287842417e-05	2.36736905384378e-05	9.92954287842417e-05	0.101748272975468	9.92954287842417e-05	9.92954287842417e-05	2.06131754995786e-05	3.66960715468857e-05	9.92954287842417e-05	9.04227573853444e-06
"Aspilocoryphus_fasciativentris"	0.591568055935367	0.0150248738976903	0.0270247081938077	0.00361842965870921	0.0116592036902131	0.00911895482575802	0.00155091525516836	0.00232062716271688	0.00478089804723493	1.12681291363761	0.0469282381793858	0.0182108748068753	0.0518370004697218	0.00929063077666662	0.0139951712800717	0.00451995695267043	0.00795603364642097	0.00250994938219598	0.00422505183100306	0.00554755263188817	0.00150856259961725	0.0028513220787025	0.00285221032157475	0.0028543421551227	0.0028543421551227	0.000628893436259174	0.00113292047763694	0.00269711879605791	0.0010517664185059	0.000412173436364866	0.000120614321956974	0.00179807919737194	0.000155091525516836	0.000976585361444387	0.000796816341205823	0.00105626295775076	0.00179807919737194	0.00179807919737194	0.000899039598685971	7.66575198861751e-05	0.000254950077300072	7.6657519886175e-05	0.000254950077300073	0.000254950077300072	0.000254950077300073	0.00089903959868597	0.000254950077300073	6.03071609784869e-05	0.00089903959868597	0.00089903959868597	7.6657519886175e-05	0.00089903959868597	0.000899039598685969	0.00089903959868597	0.00089903959868597	0.00089903959868597	7.7545762758418e-05	0.00089903959868597	0.00039840817060291	0.00089903959868597	0.00089903959868597	0.000157223359064793	0.000194320061503551	0.00089903959868597	7.66575198861751e-05
