"Cnidoscolus_halteris"	"Tacinga_palmadora"	"Oxalis_psoraleoides"	"Melocactus_zehntneri"	"Melochia_tomentosa"	"Tabebuia_impetiginosa"	"Unidentified_sp1_M_PL_067"	"Cnidoscolus_obtusifolius"	"Cissus_simsiana"	"Bauhinia_cheilantha"	"Plumbago_scandens"	"Jatropha_mollissima"	"Encholirium_spectabile"	"Ipomoea_sp1_M_PL_067"	"Tacinga_inamoena"	"Ruellia_asperula"	"Allamanda_blanchetii"	"Cissus_verticillata"	"Pithecoseris_pacourinoides"	"Pilosocereus_sp1_M_PL_067"	"Ceiba_glaziovii"	"Conocliniopsis_prasiifolia"	"Dioclea_grandiflora"	"Hyptis_pectinata"	"Anadenanthera_macrocarpa"	"Caesalpinia_pyramidalis"	"Croton_blanchetianus"	"Pilosocereus_gounellei"	"Psidium_sp1_M_PL_067"	"Staelia_galioides"	"Walteria_rotundifolia"	"Chlorostilbon_lucidus"	"Eupetomena_macroura"	"Heliomaster_squamosus"	"Chrysolampis_mosquitus"	"Calliphlox_amethystina"
"Allamanda_blanchetii"	0.191107220205945	0.0409355929899514	0.0231657381151296	0.0216180480286778	0.0144697982087214	0.0119737131201707	0.00786201144142073	0.00519189434810803	0.00501883120317109	0.00277509704092603	0.00235471754823263	0.00199703132468077	0.00214584937819125	0.000713913742449117	0.000481749698720143	0.000445019515552117	1.00021556339524	0.00012361653209781	0.00012361653209781	2.4013753496929e-05	0.000159170419868062	7.41699192586861e-05	9.19468631438121e-05	4.94466128391241e-05	2.4723306419562e-05	2.4723306419562e-05	6.72235567242501e-05	2.4723306419562e-05	2.4723306419562e-05	2.4723306419562e-05	2.4723306419562e-05	0.569872212970905	0.0159811529522062	0.0790549027077181	0.000960926210134673	0.00079747182570264
"Cissus_verticillata"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	1.00013952335407	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Pithecoseris_pacourinoides"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	1.00013952335407	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Pilosocereus_sp1_M_PL_067"	0.284204954362473	0.00970240450829703	0.00536674090001144	0.00774134304984721	0.00375815494187283	0.00835886558619699	0.00182136991056952	0.0012027914503761	0.00116269840203023	0.00334028190372035	0.000740735821833518	0.000669592932088317	0.00353366031640667	0.000133730804467757	0.000502055748360787	0.000103096410032237	4.20240686196257e-05	2.86378916756213e-05	2.86378916756213e-05	1.00078646351999	2.10447755528845e-05	1.71827350053728e-05	1.33861769440044e-05	1.14551566702485e-05	5.72757833512427e-06	5.72757833512427e-06	7.65859860888012e-06	5.72757833512427e-06	5.72757833512427e-06	5.72757833512427e-06	5.72757833512427e-06	0.132020680624614	0.523391472551249	0.00900651196404302	0.0010782673255614	0.00116973420119865
"Ceiba_glaziovii"	0.213388529284249	0.0340050047220076	0.0122356305112084	0.0114719914235113	0.00793472075693321	0.0315497027420982	0.00415254055769934	0.00274224376451843	0.00265083563903448	0.00307824416804535	0.00124755377103787	0.00107206354987018	0.00402785496556832	0.00140724076359186	0.000262137619539305	0.000235049465530151	0.000371397646358812	6.52915182028197e-05	6.52915182028197e-05	2.80597007371793e-05	1.00059915395267	3.91749109216918e-05	0.000306106128155992	2.61166072811279e-05	1.30583036405639e-05	1.30583036405639e-05	0.000293047824515428	1.30583036405639e-05	1.30583036405639e-05	1.30583036405639e-05	1.30583036405639e-05	0.300993898914999	0.0186737308405928	0.344624241630144	0.00148805634117618	0.000886738939755068
"Conocliniopsis_prasiifolia"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	1.00008371401244	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Dioclea_grandiflora"	0.206299021850243	0.0362101918981715	0.015713392021547	0.0147002821615188	0.0100140635825022	0.0253209787714849	0.00533282674797432	0.00352167804111512	0.00340428877307795	0.00298178826396193	0.00159983315469075	0.001366371478219	0.00342903500594834	0.00118663671141008	0.000332014190187753	0.000301858117809867	0.000321814021003342	8.38494771694076e-05	8.38494771694076e-05	2.67723538880088e-05	0.000459159192233988	5.03096863016446e-05	1.00023796454383	3.3539790867763e-05	1.67698954338815e-05	1.67698954338815e-05	0.000221194648400053	1.67698954338815e-05	1.67698954338815e-05	1.67698954338815e-05	1.67698954338815e-05	0.386546089750969	0.0178170015124698	0.260124906518463	0.00132033311766297	0.000858335767102023
"Hyptis_pectinata"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	1.00005580934163	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Anadenanthera_macrocarpa"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	1.00002790467081	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Caesalpinia_pyramidalis"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	1.00002790467081	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Croton_blanchetianus"	0.22756754415226	0.0295946303696797	0.00528010749053128	0.0050154099474963	0.00377603510579527	0.0440071506833248	0.00179196817714936	0.00118337521132505	0.00114392937094755	0.00327115597621219	0.000542995003732116	0.000483447693172534	0.00522549488480826	0.00184844886795543	0.000122384478242407	0.000101432160970718	0.000470564897069751	2.8175600269644e-05	2.8175600269644e-05	3.06343944355205e-05	0.000879143473546285	1.69053601617864e-05	0.000442389296800107	1.12702401078576e-05	5.6351200539288e-06	5.6351200539288e-06	1.00043675417675	5.6351200539288e-06	5.6351200539288e-06	5.6351200539288e-06	5.6351200539288e-06	0.129889517243059	0.0203871894968389	0.513622911853505	0.0018235027882026	0.000943545285061158
"Pilosocereus_gounellei"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	1.00002790467081	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Psidium_sp1_M_PL_067"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	1.00002790467081	2.79046708138342e-05	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Staelia_galioides"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	1.00002790467081	2.79046708138342e-05	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Walteria_rotundifolia"	0.185030499548226	0.0428257534266634	0.0261466765525627	0.0243851543755414	0.0162520920592091	0.00663480685964506	0.00887368531879929	0.00585998087090519	0.00566464817520835	0.00269242055171167	0.00265667130564938	0.00224929526326547	0.00163257512708842	0.000524824554864732	0.000541643902133099	0.000502284074649016	0.000173063144936934	0.000139523354069171	0.000139523354069171	2.29103133404971e-05	3.91749109216919e-05	8.37140124415027e-05	3.3539790867763e-05	5.58093416276685e-05	2.79046708138342e-05	2.79046708138342e-05	5.6351200539288e-06	2.79046708138342e-05	2.79046708138342e-05	2.79046708138342e-05	1.00002790467081	0.643202662258879	0.0152468135281008	0.00662690118342027	0.000817163447123352	0.000773126249142887
"Chlorostilbon_lucidus"	0.370060999096452	0.0856515068533267	0.0522933531051254	0.0487703087510827	0.0325041841184182	0.0132696137192901	0.0177473706375986	0.0117199617418104	0.0113292963504167	0.00538484110342334	0.00531334261129876	0.00449859052653094	0.00326515025417684	0.00104964910972946	0.0010832878042662	0.00100456814929803	0.000346126289873869	0.000279046708138342	0.000279046708138342	4.58206266809941e-05	7.83498218433837e-05	0.000167428024883005	6.70795817355261e-05	0.000111618683255337	5.58093416276685e-05	5.58093416276685e-05	1.12702401078576e-05	5.58093416276685e-05	5.58093416276685e-05	5.58093416276685e-05	5.58093416276685e-05	1.28640532451776	0.0304936270562016	0.0132538023668405	0.0016343268942467	0.00154625249828577
"Eupetomena_macroura"	0.568409908724945	0.0194048090165941	0.0107334818000229	0.0154826860996944	0.00751630988374566	0.016717731172394	0.00364273982113903	0.00240558290075219	0.00232539680406045	0.00668056380744071	0.00148147164366704	0.00133918586417663	0.00706732063281334	0.000267461608935514	0.00100411149672157	0.000206192820064474	8.40481372392514e-05	5.72757833512426e-05	5.72757833512426e-05	0.0015729270399737	4.2089551105769e-05	3.43654700107456e-05	2.67723538880088e-05	2.29103133404971e-05	1.14551566702485e-05	1.14551566702485e-05	1.53171972177602e-05	1.14551566702485e-05	1.14551566702485e-05	1.14551566702485e-05	1.14551566702485e-05	0.264041361249229	1.0467829451025	0.018013023928086	0.0021565346511228	0.00233946840239731
"Heliomaster_squamosus"	0.45513508830452	0.0591892607393594	0.0105602149810626	0.0100308198949926	0.00755207021159054	0.0880143013666495	0.00358393635429872	0.0023667504226501	0.00228785874189509	0.00654231195242438	0.00108599000746423	0.000966895386345069	0.0104509897696165	0.00369689773591086	0.000244768956484815	0.000202864321941437	0.000941129794139501	5.6351200539288e-05	5.6351200539288e-05	6.12687888710409e-05	0.00175828694709257	3.38107203235728e-05	0.000884778593600213	2.25404802157152e-05	1.12702401078576e-05	1.12702401078576e-05	0.000873508353492356	1.12702401078576e-05	1.12702401078576e-05	1.12702401078576e-05	1.12702401078576e-05	0.259779034486118	0.0407743789936777	1.02724582370701	0.00364700557640519	0.00188709057012232
"Chrysolampis_mosquitus"	0.416369657675475	0.0251986938451253	0.0104887965747203	0.00995678226030547	0.0340897063997471	0.129115601002894	0.00355969830390721	0.00235074416295759	0.00227238602419234	0.0151522476699205	0.00107820266852438	0.0146760222818795	0.00110439000790067	0.000301410317822339	0.00024222794721187	0.000201492356824936	9.21436091909961e-05	5.59700991180379e-05	5.59700991180379e-05	5.9083141126652e-05	6.11530003223088e-05	3.35820594708227e-05	3.61735100729582e-05	2.23880396472151e-05	1.11940198236076e-05	1.11940198236076e-05	2.49794902493506e-05	1.11940198236076e-05	1.11940198236076e-05	1.11940198236076e-05	1.11940198236076e-05	0.258022156934154	0.0393198304197869	0.0293758805332363	1.00489828348177	0.00171718196438209
"Calliphlox_amethystina"	0.594213631350132	0.0258078519734172	0.010812228290252	0.0102950633107498	0.00680453325922746	0.00455552663567834	0.00366946488399161	0.00242323152716427	0.00234245714292546	0.00141615443899516	0.001113682505519	0.000966224120850921	0.00104582741133469	0.000264036621265919	0.000254162196061375	0.000207705559471223	8.33179519390817e-05	5.76959887420065e-05	5.76959887420065e-05	6.98348776835017e-05	3.97047286457493e-05	3.46175932452039e-05	2.56219631970753e-05	2.30783954968026e-05	1.15391977484013e-05	1.15391977484013e-05	1.4082765448674e-05	1.15391977484013e-05	1.15391977484013e-05	1.15391977484013e-05	1.15391977484013e-05	0.26597850810065	0.0464751110983704	0.0165613321676406	0.00187095945372974	1.00244742251294
