"Coffea_macrocarpa"	"Sideroxylon_puberulum"	"Phyllanthus_phillyreifolius"	"Badula_platiphylla"	"Coffea_mauritiana"	"Warneckea_trinervis"	"Antirhea_borbonica"	"Grangeria_borbonica"	"Helichrysum_proteoides"	"Mimusops_erythroxylon"	"Aphloia_theiformis"	"Agauria_salicifolia"	"Psiadia_terebinthina"	"Bertiera_zaluzania"	"Gaertnera_rotundifolia"	"Stillingia_lineata"	"Faujasiopsis_flexuosa"	"Olea_lancea"	"Cordemoya_integrifolia"	"Euodia_chapelieri"	"Monimiastrum_globosum"	"Ochna_mauritiana"	"Erythrospermum_monticolum"	"Flagellaria_indica"	"Ocotea_laevigata"	"Polyscias_mauritiana"	"Nacoleia_sp3_M_PL_065"	"Apis_mellifera"	"Technomyrmex_albipes"	"Brachymyrmex_sp2_M_PL_065"	"Pheidole_megacephala"	"Pachycerina_crinicornis"	"Stomorhina_lunata"	"Psilopa_iceryae"	"Allograpta_nasuta"	"Chaetocnema_sp2_M_PL_065"	"Nacoleia_sp4_M_PL_065"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_065"	"Paragus_borbonicus"	"Lygistorrhina_sp2_M_PL_065"	"Panara_naso"	"Zosterops_mauritianus"	"Ahasverus_advena"	"Chrysomya_megacephala"	"Drosophila_sp2_M_PL_065"	"Eilema_squalida"	"Gelechioidea_sp1_M_PL_065"	"Ischiodon_aegyptius"	"Polistes_hebraeus"	"Scopariinae_sp1_M_PL_065"	"Trichoplusia_indicator"	"Achaea_finita"	"Acopsis_viridicans"	"Aganais_borbonica"	"Agrostis_atritegulator"	"Campopleginae_sp1_M_PL_065"	"Cephonodes_trochilus"	"Cerambycidae_sp1_M_PL_065"	"Eristalinus_flaveolus"	"Foudia_madagascariense"	"Hippotion_eson"	"Limonia_sp1_M_PL_065"	"Lygaeidae_sp2_M_PL_065"	"Mordellidae_sp2_M_PL_065"	"Ornidia_obesa"	"Peribaea_sp1_M_PL_065"	"Phelsuma_cepediana"	"Pycnonotus_jocosus"	"Spodoptera_littoralis"	"Tarundia_servillei"
"Coffea_macrocarpa"	1.12335141314298	0.011715253264068	0.00379451563384147	0.000491640770598176	0.023092524082608	0.00464203068154035	0.0641057964932065	0.0191852374852606	0.0114989448315938	0.020524673085537	0.00227898402965813	0.0256280029778259	0.0010343259997266	0.00175230080421056	0.0107885356277774	0.000511877018082213	0.00110319527300393	0.00136986161328025	0.000398052130216702	0.00445466778587033	7.89057010467898e-05	1.95069006324118e-05	1.02896409353514e-05	0	0.00075139917991507	0.00075139917991507	0.518951685897386	0.0269228273405256	0.0210967629014852	0.000524250741749433	0.000822145053998984	0.0180335803179617	0.000946868412561477	0.0155489517290167	0.00185019763734845	0.00452199975802911	0.00482698868356028	0.00061194026865567	3.78185208152443e-05	0.000147693240876745	0.000862420862369533	6.17378456121086e-05	0.000474942699894649	0.00119872618086416	0.000132906024098407	0.00119872618086416	0.0273988149547069	0.014813074423821	3.68690387882413e-05	0.000316628466596432	0.00091358273739336	0.000316628466596433	0.000158314233298216	0.000287473620789844	0.000158314233298216	0.000158314233298216	0	0.000158314233298216	0.000789410503289884	0.000100913710468268	0.000158314233298216	0.000158314233298216	0.000444087001588615	0.000183865878833989	9.45463020381107e-06	0.00059936309043208	3.19923136301383e-05	9.73500446783644e-05	0.000158314233298216	0.000158314233298216	0.000287473620789844
"Sideroxylon_puberulum"	0.0129817671304537	1.17030162606657	0.0028730706182331	0.00583124655708184	0.0278637451580307	0.0358043180064804	0.00607226401619755	0.0332881952226293	0.000625675791388096	0.00207962489533017	0.00685786054144914	0.00281095229362196	0.00994132266892787	0.00917318452952265	0.00256696536528123	0.000795193442089604	0.000880014570855603	0.000328764926119299	0.000301390741324452	9.24664124333206e-05	0.00155861167697891	0.000115241390038414	9.56139056283631e-05	0	4.71087033316839e-05	4.71087033316839e-05	0.0491564229882659	0.310266085803764	0.015973709290196	0.00198347643701613	0.000622498633950504	0.00113060887996042	0.0187033401237469	0.000437986956717545	0.0188016655379398	0.000431211654055977	0.00199083543552015	0.00228377447706845	0.000448557427467834	0.000646164903838195	4.69256843541073e-05	0.000573683433770179	0.0474446605162124	0.000285218373920137	0.000828054329401912	0.000285218373920137	0.000316628466596433	0.000181430836406546	7.85099376402038e-05	0.031629773677475	0.00158515215345853	0.031629773677475	0.0158148868387375	1.56418947847024e-05	0.0158148868387375	0.0158148868387375	0	0.0158148868387375	7.99855728973144e-05	0.000778354739271312	0.0158148868387375	0.0158148868387375	0.000535841253039053	0.000146669095142601	0.000112139356866958	0.000142609186960068	4.96995901306003e-05	0.000509621362751258	0.0158148868387375	0.0158148868387375	1.56418947847024e-05
"Phyllanthus_phillyreifolius"	0.00518583803291667	0.00354345376248748	1.18779210612245	0.000794557387631124	0.0232520699746941	0.0305481275301548	0.000845101024166552	0.00211100736676348	0.000700300399146783	0.00409093663748671	0.0316721506407186	0.000680508804973229	0.000866022890712814	0.0183927157660094	0.00028192408002223	0.00824100425946759	0.000103311249163576	0.007038479483632	0.00695466211284512	2.81383065721472e-05	2.17692152261431e-05	0.000153174511711315	1.48354131751762e-05	0	1.05691806037152e-05	1.05691806037152e-05	0.00684129400515779	0.0188157650795033	0.368597091980792	0.001566379699774	0.257354956326531	0.000253660334489165	0.000261230582713717	0.00134107793258997	0.00170854936082378	0.0008217336040894	0.00143426223068674	0.000180165513767957	6.1119799048548e-05	0.00158848944318581	5.25225299360087e-05	8.90124790510574e-05	0.000143653530911655	3.13248977802478e-05	0.00117915249513313	3.13248977802478e-05	0.000126483854461382	7.02765038737278e-05	0.000553356394144553	9.57690206077698e-05	0.00010052416032207	9.57690206077699e-05	4.78845103038849e-05	1.75075099786696e-05	4.78845103038849e-05	4.78845103038849e-05	0	4.78845103038849e-05	0.000157343716826412	0.00066408972891641	4.78845103038849e-05	4.78845103038849e-05	0.000447155191821041	1.72185415272626e-05	1.5279949762137e-05	1.56624488901239e-05	0.000515062766216725	0.00102181754255608	4.78845103038849e-05	4.78845103038849e-05	1.75075099786696e-05
"Badula_platiphylla"	0.000775279676712508	0.00829831240815492	0.00091679698572822	1.2596101954776	0.000939065163909756	0.00111984977185319	0.000222557843982334	0.00749386862220998	0.0133391982644878	0.000383597699867918	0.0112511331584912	0.000101798554941653	0.00723108421730596	0.000413958214077108	0.000111735493144959	0.000279933708452535	0.00718036479280088	0.00027867553906334	9.61738014440387e-05	0.000120896370371709	0.0127989986448963	7.8595875451809e-05	6.93096690415e-05	0	0.000110976689672524	0.000110976689672524	0.00180165873699985	0.00615694510510948	0.00509721147653405	0.364151372020857	0.000198639346907781	0.00266344055214059	0.153587983738756	0.00292002780190883	0.00090191775717178	0.00074072870166053	6.80584575078162e-05	0.00126308807598184	0.0968930919598153	0.000414041781200149	0.00100043986983659	0.000415858014249	0.000336418070600875	1.24150547938843e-05	4.18404170359615e-05	1.24150547938843e-05	1.89092604076222e-05	3.96787227967383e-05	3.71448256412357e-05	0.000224278713733917	0.000356850886771904	0.000224278713733917	0.000112139356866958	0.000333479956612196	0.000112139356866958	0.000112139356866958	0	0.000112139356866958	1.47537576872276e-05	2.43445602576781e-05	0.000112139356866958	0.000112139356866958	1.8058945459803e-05	0.00119672746546681	0.0242232729899538	6.20752739694216e-06	1.74958567782835e-05	2.29976785598393e-05	0.000112139356866958	0.000112139356866958	0.000333479956612196
"Coffea_mauritiana"	0.0364151341302664	0.0396522527248899	0.0268293115092624	0.000939065163909756	1.06028714117101	0.0353534203958464	0.0201500984808602	0.0244413602402869	0.00103531348996564	0.00787520844442327	0.0160852190842541	0.0237794956135569	0.0107754973466456	0.0124701594841282	0.00695520126892904	0.00371263870960731	0.000158619345688578	0.00288196395072541	0.00281444738381478	0.000176455332318846	0.000155768999941146	0.000174844281567217	0.000105906534131652	0	5.4405123651764e-05	5.4405123651764e-05	0.163119844845059	0.193330612812332	0.149165711342184	0.000966984480990107	0.00581301749367353	0.00130572296764234	0.00186922799929375	0.00108026507056998	0.0435486183359241	0.00156622883688737	0.0644130704833929	0.0021982617505751	7.2235781839212e-05	0.00123489462538365	7.76485117474228e-05	0.000635439204789911	0.00160752375911716	0.000772800140992115	0.00100059253665147	0.000772800140992115	0.00088817400317723	0.000488200834668326	0.000275750989742261	0.00107168250607811	0.00116387429715652	0.00107168250607811	0.000535841253039053	2.58828372491409e-05	0.000535841253039053	0.000535841253039053	0	0.000535841253039053	0.000302892632477818	0.000768552617301009	0.000535841253039053	0.000535841253039053	0.0203901373302117	2.64365576147631e-05	1.8058945459803e-05	0.000386400070496057	0.000232039919350457	0.000692786638007123	0.000535841253039053	0.000535841253039053	2.58828372491409e-05
"Warneckea_trinervis"	0.00827492425839801	0.0575982507060771	0.0398453837349846	0.00126591713339926	0.0399647360996525	1.06929152469261	0.00197543526481765	0.0319582382254381	0.000776347914089838	0.00292537905273258	0.0243573737595993	0.00137586574454388	0.0107778893916538	0.0192444882890683	0.00254913228089785	0.0117772330175525	0.000170439007133586	0.00423815405134554	0.00417985888200328	7.40381871936908e-05	0.000195881174393739	0.000316127476591819	0.000112350243405572	0	4.4182372877018e-05	4.4182372877018e-05	0.0159916188104286	0.313890334666934	0.221532520746174	0.00139946767503405	0.00863316647591333	0.00106037694904843	0.00235057409272487	0.000932722709476018	0.0267803353011887	0.000601390290460758	0.00249327590797719	0.00237759384268707	9.73782410307124e-05	0.00274712566037379	5.82260935567379e-05	0.000674101460433431	0.00233506421781393	0.000283236920099761	0.0239815449916972	0.000283236920099761	0.000201827420936537	0.000119423257266691	0.000815108932744987	0.00155670947854262	0.001521820867878	0.00155670947854262	0.000778354739271312	1.94086978522459e-05	0.000778354739271311	0.000778354739271312	0	0.000778354739271311	0.000112514578951253	0.0232454679281001	0.000778354739271311	0.000778354739271312	0.000768552617301009	2.84065011889311e-05	2.43445602576781e-05	0.00014161846004988	0.000736077063597032	0.00106913823828157	0.000778354739271311	0.000778354739271311	1.94086978522459e-05
"Antirhea_borbonica"	0.125158936010546	0.0106987508856814	0.00120728717738079	0.000275547806835271	0.024947740976303	0.00216357195670504	1.07585066505823	0.0201110636680009	0.00215851361649693	0.0238721362070233	0.000821583741728764	0.0302878551545434	0.00079634705990272	0.000706349910357199	0.0127443421007646	0.000177630016336335	0.000161300608813493	0.000243118408357258	0.000126646792137004	0.00052360314489976	6.27745503842289e-05	1.12269926163648e-05	7.74983657258676e-06	0	0.000109295826360152	0.000109295826360152	0.614029193328502	0.0140642597685145	0.00671227998326122	0.000167680440597194	0.000261578888432504	0.00262309983264366	0.000753294604610747	0.00186354585952406	0.0019387940983201	0.00469872110525241	0.00556945481516151	0.000598286908223523	2.11959851411747e-05	7.31229810581988e-05	0.00016188852123727	4.64990194355206e-05	0.00043373314401411	0.00141603801119607	5.81360489928697e-05	0.00141603801119607	0.00305265697586698	0.00165722927415843	1.39086241751121e-05	0.00028915542934274	0.00095766969847623	0.00028915542934274	0.00014457771467137	5.39628404124233e-05	0.00014457771467137	0.00014457771467137	0	0.00014457771467137	0.000918159084885511	4.70341729718487e-05	0.00014457771467137	0.00014457771467137	0.00047976424954429	2.68834348022488e-05	5.29899628529367e-06	0.000708019005598033	1.11018760210209e-05	3.92416616865111e-05	0.00014457771467137	0.00014457771467137	5.39628404124233e-05
"Grangeria_borbonica"	0.0374568922331278	0.0586506296779659	0.00301572480966211	0.0092781230560695	0.0302607317260695	0.0350018799611941	0.0201110636680009	1.06621790698239	0.0101362990570217	0.0066717266760954	0.00698684363911715	0.00838361552392273	0.0182402194965908	0.00925061754767131	0.00373029250779047	0.000993202101301896	0.00148694616310831	0.000444210962706553	0.000316355445719457	0.00141904209811703	0.00247035693172438	0.00020328443931927	0.000175060379028974	0	0.00121615412481054	0.00121615412481054	0.162803848740959	0.311705158723397	0.0167668386231312	0.00322090761217804	0.000653407042093458	0.0291876989954531	0.0296442831806925	0.00204568827179354	0.00474862123013889	0.00178983931363866	0.00288903174445151	0.0281221735669264	0.000713701773543808	0.00109823636882364	0.00076022242927663	0.00105036227417384	0.0023777282301878	0.000414476945310052	0.000822985565270371	0.000414476945310052	0.000913582737393362	0.000811551893225937	0.000112896241161186	0.00158515215345854	0.0507722812848755	0.00158515215345854	0.000792576076729268	0.000253407476425543	0.000792576076729268	0.000792576076729268	0	0.000792576076729268	0.000256604872157515	0.000760910433939002	0.000792576076729268	0.000792576076729268	0.00058193714857826	0.000247824360518052	0.000178425443385952	0.000207238472655026	6.20751313313686e-05	0.000513923197092851	0.000792576076729268	0.000792576076729268	0.000253407476425543
"Helichrysum_proteoides"	0.0235728369047672	0.00115750021406798	0.00105045059872017	0.0173409577438342	0.00134590753695533	0.000892800101203314	0.00226643929732178	0.0106431140098728	1.19776277431828	0.0242205514686674	0.00159644309122702	0.000913975841872181	0.000395624203004265	0.000392561442546556	0.000388271440173268	0.000141689726699076	0.0106518576944411	0.0096976572168328	0.000110194327512803	0.00993793970310641	0.000353479994502071	6.51366543458143e-06	3.89265936524701e-06	0	0.00924495006646479	0.00924495006646479	0.0183473657402239	0.00403450329147598	0.00584029935817854	0.0350127871692743	0.000227597629722704	0.221878801595155	0.00424175993402486	0.15339940622912	0.000147949323000838	0.064545937075273	0.000202281581093629	0.000312751106876182	0.00133391982644878	4.63480339062901e-05	0.0898322080738707	2.33559561914821e-05	4.69256843541072e-05	4.31412711303631e-05	2.82643057709382e-05	4.31412711303631e-05	0.000574947241579688	0.00277195854656644	1.04840242773376e-05	3.12837895694048e-05	0.000506814952851086	3.12837895694048e-05	1.56418947847024e-05	0.0299440693579569	1.56418947847024e-05	1.56418947847024e-05	0	1.56418947847024e-05	0.000931559671871824	1.94086978522459e-05	1.56418947847024e-05	1.56418947847024e-05	2.58828372491409e-05	0.00177530961574019	0.000333479956612196	2.15706355651816e-05	8.85560791869228e-06	2.18089690303642e-05	1.56418947847024e-05	1.56418947847024e-05	0.0299440693579569
"Mimusops_erythroxylon"	0.0647316612697705	0.00591893239440127	0.00944062300958472	0.000767195399735836	0.0157504168888465	0.00517567063175764	0.0385626815651915	0.0107774046306156	0.037262386874873	1.10973785015918	0.00466695239578032	0.015444222414851	0.000529814752433875	0.00281010186002021	0.00649805250186921	0.00118779425417021	0.000416171238917407	0.00134917948872613	0.000990339864730946	0.000568025500174405	4.5301356691547e-05	2.62046993812883e-05	6.00762044854833e-06	0	0.000335171280591033	0.000335171280591033	0.312174088861074	0.00973536490130691	0.0524880128307401	0.00134732238700442	0.00204546831874336	0.00804411073418481	0.000543616280298564	0.00574143398392293	0.0012122698088181	0.215274244374355	0.00301470822673132	0.000336077085022596	5.90150307489105e-05	0.000249202160278607	0.00279467901561547	3.604572269129e-05	0.000239956718691943	0.000722005833541023	0.000186751719836891	0.000722005833541024	0.00157882100657977	0.000931416878333484	8.07883157309599e-05	0.000159971145794629	0.00051320974431503	0.000159971145794629	7.99855728973143e-05	0.000931559671871824	7.99855728973143e-05	7.99855728973144e-05	0	7.99855728973143e-05	0.0426822250061223	0.000112514578951253	7.99855728973143e-05	7.99855728973144e-05	0.000302892632477818	6.93618731529012e-05	1.47537576872276e-05	0.000361002916770511	7.42371408856379e-05	0.000156116770001123	7.99855728973143e-05	7.99855728973143e-05	0.000931559671871824
