"Clethrionomys_centralis"	"Alticola_argentatus"	"Microtus_gregalis"	"Sicista_tianshanica"	"Sorex_minutus"	"Sorex_asper"	"Apodemus_uralensis"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Paraneopsylla_ioffi"	"Corrodopsylla_birulai"	"Frontopsylla_ornata"	"Amphipsylla_kuznetzovi"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Stenoponia_suknevi"	"Rhadinopsylla_angusta"	"Pectinoctenus_nemorosa"	"Palaeopsylla_soricis"	"Callopsylla_caspia"	"Ctenophthalmus_assimilis"
"Corrodopsylla_birulai"	0.0906026346953654	0.0412237823972868	0.0277564172187068	0.0489165104755373	0.261384753540094	0.196699825659862	8.27426798145746e-05	0.0519729574045387	0.0189090956985687	0.00896848602742026	1.18397110646115	0.0419446429071608	0.00903928042008245	0.00706693860917984	0.00177306106655562	0.00211933092688873	0.000140276054804298	0.00100387440467628	0.00221100911889452	7.98967736785658e-05	0.00388030928437109	7.28316999158886e-05	0.000180236475446148
"Frontopsylla_ornata"	0.154693647715297	0.0217499585439138	0.0749270974772645	0.308368651556544	0.0391937384384797	0.0676084211639303	0.000125151771236483	0.0804511695850953	0.0184065538752773	0.00553156882088885	0.0610103896831429	1.11859016103463	0.0227851505177705	0.00874602556512944	0.00265876705317373	0.00939426722258413	0.000233459624481323	0.00252984165247311	0.00165122912362919	9.53037643318614e-05	0.000638554409870778	0.000124351806845094	0.000486539594008211
"Amphipsylla_kuznetzovi"	0.0631142397232176	0.0222203698827085	0.541748574268529	0.0237434303180497	0.00402306438549099	0.0117615025842303	5.548550444065e-05	0.0630567528235443	0.0137773465465645	0.00415651142426848	0.0148336909457763	0.0257063236610744	1.12716345997625	0.0349103290124304	0.00455430760678002	0.0181994505503988	9.69094432527248e-05	0.0176503309513343	0.00552464223473804	5.01651814186804e-05	8.45301712471651e-05	5.0734919391654e-05	0.00351784788486058
"Neopsylla_mana"	0.396834795807606	0.0897666688606428	0.154810988281774	0.00472791997788921	0.00342399096849912	0.0167699904093248	0.000332312360930201	0.161499245236936	0.0539895393946014	0.0180044359097535	0.0122238938104732	0.0104006790504242	0.0367973738239131	1.0175989946892	0.00695998697685947	0.00559394157613534	0.000603115683348351	0.00533014970768206	0.00252466169719563	0.000273198262772582	0.000209852324360123	0.000318999031999684	0.00100526615767386
"Rhadinopsylla_dahurica"	0.43135926679271	0.199393465622837	0.0299605549416823	0.00234426341955705	0.00173942442064934	0.00147471690124331	0.000394974567986897	0.175003731367667	0.0809364353937656	0.034974695708542	0.00482876205359827	0.00497811703572953	0.00755821262401791	0.0109582773678213	1.0078131802108	0.00169177707827899	0.00066824319626604	0.00146668947411021	0.00133192339206746	0.000383031868441443	0.00019895568198222	0.000346751822180635	0.000194549058062872
"Frontopsylla_elata"	0.117898033894206	0.0833003599152082	0.349705575551752	0.104559643949035	0.00485782803343425	0.00622772413369438	0.000117501189336653	0.0792941159496468	0.0309235776057165	0.0140094063491915	0.015957315214221	0.0486291479757297	0.0835033613488887	0.0243500986255303	0.00467726603994779	1.01388923660984	0.000186222954716123	0.0115353872060991	0.00376474734952862	0.000129036022350612	0.00011882531712213	9.47733391432523e-05	0.00227081542566073
"Amphipsylla_sibirica"	0.153576108308789	0.0151424845537516	0.0015224728952318	0.000626663071731736	0.000468396014278826	0.000363071562776749	0.494967470260107	0.0565921925074574	0.0160503770414123	0.00392083875565507	0.00119702233433001	0.00136962979695709	0.000503929104914169	0.00297537070451853	0.00209382868163359	0.000211052682011606	1.18579798154245	0.000135502500264512	0.000338820193129996	0.0619448329293848	6.86149083159364e-05	0.000123453463270731	9.88618763137533e-06
"Stenoponia_suknevi"	0.0961364654609377	0.104117468462446	0.451691971354603	0.00792162940283131	0.00279430454951531	0.00389701713400897	0.000107810302324594	0.0752663747911381	0.0345220701509634	0.0169410115785552	0.00988430183065878	0.0171250819552026	0.105901985708006	0.0303408521821902	0.00530264656024459	0.015084737115668	0.000156349038766744	1.01487135523214	0.00471067749093158	0.000135812060453689	7.97327724284675e-05	7.72801169300142e-05	0.00293306474905587
"Rhadinopsylla_angusta"	0.333825431169127	0.0825703324315116	0.180394269407491	0.00643803814509779	0.00698660967169027	0.0561700987385829	0.000281887103165878	0.140564313613991	0.0473783889377735	0.0165924739965165	0.0283009167218498	0.0145308162879369	0.0430922094309567	0.0186824965592476	0.00626003994271707	0.00640007049419865	0.000508230289694995	0.00612388073821105	1.0029870531127	0.000235784961863641	0.000236918468547062	0.000268348417338527	0.0011713913597889
"Pectinoctenus_nemorosa"	0.140243484660841	0.110261504571583	0.00186716389211125	0.000678850298510067	0.000609278033066863	0.000491776028570428	0.412514609181984	0.0604848970379478	0.0365992742247584	0.0183104642823617	0.00170446450514274	0.00139778854353397	0.000652147358442845	0.00336944524086185	0.0030004163027913	0.000365602063326733	0.154862082323462	0.000294259464316325	0.000392974936439402	1.0517093287578	6.53279311471978e-05	0.00011273592014537	1.21244408578652e-05
"Palaeopsylla_soricis"	0.228300022453052	0.0202743161191866	0.00681150802031329	0.0107020360205808	0.372093809428922	0.0283041928538821	0.000180781770730005	0.0986354305814953	0.0261115920785207	0.00573061386816179	0.165559862799833	0.0187309293562095	0.00219778445242629	0.00517635733421637	0.00311697235105478	0.000673343463692069	0.000343074541579682	0.000345508680523359	0.000789728228490205	0.000130655862294396	1.0055637282449	0.00018352091837062	4.42305715604759e-05
"Callopsylla_caspia"	0.617637589147144	0.0367901832105484	0.00600371883170734	0.00249360548023236	0.00183836355241829	0.00142011013465858	0.000483096309957563	0.225395593897207	0.0590642838698129	0.0120859486409436	0.00466122879461687	0.00547147950118415	0.0019786618562745	0.0118029641839883	0.00814866782124493	0.000805573382717644	0.000925900974530482	0.000502320760045093	0.00134174208669263	0.000338207760436111	0.00027528137755593	1.00049649323886	3.89851872188788e-05
"Ctenophthalmus_assimilis"	0.0484975729002853	0.0145023697479758	0.585881067102512	0.00986080038917713	0.00318602193372666	0.00469705158923803	4.17830037519912e-05	0.0593170439006789	0.0111035107809735	0.00276300180484847	0.0115351344285535	0.0214077421363613	0.137196067509563	0.0371948478339327	0.0045719028644775	0.0193019311181162	7.4146407235315e-05	0.0190649208688631	0.00585695679894451	3.63733225735957e-05	6.63458573407138e-05	3.89851872188788e-05	1.00380442251365
