"Centaurea_nigra"	"Leucanthemum_vulgare"	"Cirsium_palustre"	"Ranunculus_acris"	"Cirsium_arvense"	"Filipendula_ulmaria"	"Galium_verum"	"Hypochoeris_radicata"	"Primula_veris"	"Lotus_corniculatus"	"Lathyrus_pratensis"	"Orchis_morio"	"Taraxacum_officinale"	"Trifolium_repens"	"Cerastium_fontanum"	"Trifolium_dubium"	"Bombus_lapidarius"	"Maniola_jurtina"	"Bombus_pascuorum"	"Calocoris_bipunctatus"	"Empis_livida"	"Psithyrus_vest"	"Episyrphus_balteatus"	"Bombus_pratorum"	"Apis_mellifera"	"Bombus_terrestris.lucorum"	"Eristalis_tenax"	"Helophilus_sp1_M_PL_007"	"Syrphus_sp1_M_PL_007"	"Scathophaga_stercoraria"	"Sphaerophoria_sp1_M_PL_007"	"Anthophora_plumipes"	"Cheilosia_bergenstammi"	"Lucillia_sp1_M_PL_007"	"Melanostoma_sp1_M_PL_007"	"Platycheirus_sp1_M_PL_007"	"Eriothrix_rufomaculatus"	"Eristalis_nemorum"	"Meliscaeva_sp1_M_PL_007"	"Andrena_chrysosceles"	"Pollenia_sp1_M_PL_007"	"Andrena_pubescens"	"Bombus_hortorum"	"Cephus_pygmaeus"	"Eristalis_intricarius"	"Lasioglossum_calceatum"	"Lasioglossum_villosulum"	"Lycaena_phlaeas"	"Panameria_tenebrata"	"Sarcophagus_sp1_M_PL_007"	"Tropidia_scitta"	"Volucella_bombylans"
"Lathyrus_pratensis"	0.247111479781822	0.00837634074055255	0.0184297758035004	0.00669054337763231	0.000736128746760642	0.000731251582160421	0.000544108750094754	0.000534709423219385	0.000169321584716795	0.0112297028690032	1.02195871490842	0.00563348714957118	0.000124962690077349	0.0109793574542079	0	8.34484715984233e-05	0.088121586007935	0.0199764922535756	0.527009157801982	0.00615504354778771	0.00247409127765098	0.00533348033044893	0.00269316500418356	0.00310751544881081	0.00238261757365393	0.00151550884755122	0.000799204610402428	0.000824015610936338	0.00134303795447798	0.000557818982300482	0.00111559624647972	5.29129952239983e-05	0.000787122750309684	0.000114744393706199	0.000284621700353872	0.000399528853443319	8.49379323185357e-05	8.60582952796495e-05	0.000422247473581391	5.73721968530996e-05	5.73721968530996e-05	0.000196780687577421	0.000170186969546709	0.000196780687577421	1.05825990447997e-05	0.000196780687577421	3.34193389512116e-05	0	2.08271150128914e-05	2.86860984265498e-05	2.86860984265498e-05	2.86860984265498e-05
"Orchis_morio"	0.141273072718734	0.0355583073265613	0.00677610953830987	0.00312821833478997	0.000541456837230824	0.0327260688690445	0.0540488843672623	0.010127724469838	0.000128802505012541	0.00392011892149977	0.00751131619942824	1.01948885148937	0.014293923382612	0.00375565809971412	0	5.48202739285495e-05	0.0578902092685483	0.0146944892862488	0.180271588786278	0.0035234634295506	0.00352657631568918	0.00271132496354916	0.197681814626539	0.00197646607884741	0.00136213706478118	0.00139528931903592	0.00275144794257721	0.00150434768177556	0.00428477376769111	0.00317520853244642	0.180660375944296	4.0250782816419e-05	0.000368025686445879	0.000487100100363853	0.00169914267467025	0.00167995223722227	6.2475788911249e-05	0.00036532507527289	0.000305787868313902	0.000243550050181927	0.000243550050181926	9.20064216114697e-05	9.72955046272273e-05	9.20064216114697e-05	8.0501565632838e-06	9.20064216114697e-05	0.000632982779364877	0	0.00238232056376866	0.000121775025090963	0.000121775025090963	0.000121775025090963
"Taraxacum_officinale"	0.0246358719651694	0.0985670915126346	0.00076042545615626	0.027813068861465	0.000456846773835177	0.0162155138005662	0.0300882829878198	0.00100457614724383	0.000107932281746793	0.000150292690138576	0.000166616920103131	0.014293923382612	1.1189672540171	8.33084600515657e-05	0	2.23280766956701e-05	0.0235784489906276	0.0132541260623375	0.00399880608247515	0.000628377772700976	0.00695537707498873	0.00134852575079705	0.0166293191677983	0.00188965144736084	0.000237535955587033	0.00183027326226077	0.00376457376346607	0.00422755047081807	0.00220796386886514	0.189818397873274	0.193988661746941	3.37288380458727e-05	0.00327212574840765	0.00135023413031006	0.00216879491061387	0.00104713864887545	5.27130892886743e-05	0.00101267559773255	0.00197362140678134	0.000675117065155032	0.000675117065155031	0.000818031437101912	1.69668539705024e-05	0.000818031437101912	6.74576760917455e-06	0.000818031437101912	6.27860092027391e-05	0	0.186494542336183	0.000337558532577516	0.000337558532577516	0.000337558532577516
"Trifolium_repens"	0.247111479781822	0.00837634074055255	0.0184297758035004	0.00669054337763231	0.000736128746760642	0.000731251582160421	0.000544108750094754	0.000534709423219385	0.000169321584716795	0.0112297028690032	0.0219587149084159	0.00563348714957118	0.000124962690077349	1.01097935745421	0	8.34484715984233e-05	0.088121586007935	0.0199764922535756	0.527009157801982	0.00615504354778771	0.00247409127765098	0.00533348033044893	0.00269316500418356	0.00310751544881081	0.00238261757365393	0.00151550884755122	0.000799204610402428	0.000824015610936338	0.00134303795447798	0.000557818982300482	0.00111559624647972	5.29129952239983e-05	0.000787122750309684	0.000114744393706199	0.000284621700353872	0.000399528853443319	8.49379323185357e-05	8.60582952796495e-05	0.000422247473581391	5.73721968530996e-05	5.73721968530996e-05	0.000196780687577421	0.000170186969546709	0.000196780687577421	1.05825990447997e-05	0.000196780687577421	3.34193389512116e-05	0	2.08271150128914e-05	2.86860984265498e-05	2.86860984265498e-05	2.86860984265498e-05
"Cerastium_fontanum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0
"Trifolium_dubium"	0.287728688154282	0.0276524442110053	0.00572719278573448	0.00171044195447711	0.00191924628260242	0.00170854076029181	0.000386785014471455	0.00253991967077807	0.000791109878253444	0.0018693457907796	0.000333793886393693	0.000164460821785649	6.69842300870104e-05	0.000166896943196847	0	1.00056748294919	0.599261994349128	0.0252265426887111	0.00801105327344864	0.00720758629250759	0.00414758298191412	0.00365805702477385	0.00235998329801855	0.00255679954941292	0.00277424354969693	0.00210822715282685	0.00151797132166281	0.00139362913748324	0.00187764545377819	0.000585279028001898	0.000347511803281639	0.000247221836954201	0.000201228465232601	0.00037880060563021	0.000310896617468747	0.000562209856852607	0.000221451494146434	0.000284100454222658	0.000195314384023853	0.000189400302815105	0.000189400302815105	5.03071163081503e-05	0.000198160253549781	5.03071163081503e-05	4.94443673908402e-05	5.03071163081503e-05	0.00015874497942363	0	1.11640383478351e-05	9.47001514075525e-05	9.47001514075525e-05	9.47001514075525e-05
"Bombus_lapidarius"	0.575457376308564	0.0553048884220107	0.011454385571469	0.00342088390895422	0.00383849256520485	0.00341708152058362	0.00077357002894291	0.00507983934155615	0.00158221975650689	0.00373869158155919	0.000667587772787386	0.000328921643571297	0.000133968460174021	0.000333793886393693	0	0.0011349658983885	1.19852398869826	0.0504530853774221	0.0160221065468973	0.0144151725850152	0.00829516596382825	0.0073161140495477	0.00471996659603709	0.00511359909882585	0.00554848709939387	0.0042164543056537	0.00303594264332562	0.00278725827496647	0.00375529090755637	0.0011705580560038	0.000695023606563277	0.000494443673908402	0.000402456930465202	0.00075760121126042	0.000621793234937495	0.00112441971370521	0.000442902988292867	0.000568200908445315	0.000390628768047706	0.00037880060563021	0.00037880060563021	0.000100614232616301	0.000396320507099562	0.000100614232616301	9.88887347816805e-05	0.000100614232616301	0.000317489958847259	0	2.23280766956701e-05	0.000189400302815105	0.000189400302815105	0.000189400302815105
"Maniola_jurtina"	0.496120291019039	0.13206710005703	0.00344462909982375	0.00555627354076019	0.0235201438571451	0.00152773076374134	0.000650465862523609	0.00102137610574246	0.000430521530934973	0.000781301436305975	0.000539905196042583	0.000297861269315855	0.000268664717479814	0.000269952598021291	0	0.000170449612761561	0.179994791076209	1.05719683811359	0.012957724705022	0.0132051240006992	0.0137087997554851	0.00605608739248556	0.0034093071800885	0.00529440104096556	0.00478352897676759	0.00502177567144693	0.0051592586752099	0.00536962698478175	0.00348748057044395	0.00263304001914003	0.00114395385757676	0.000134537978417179	0.000653679240089434	0.00180913835694561	0.00113164443698439	0.00119930132012099	0.00271386275274751	0.00135685376770921	0.000779124209281119	0.000904569178472805	0.000904569178472804	0.000163419810022359	0.000341680641197685	0.000163419810022359	2.69075956834358e-05	0.000163419810022359	6.38360066089036e-05	0	4.47774529133024e-05	0.000452284589236402	0.000452284589236402	0.000452284589236402
"Bombus_pascuorum"	0.494222959563644	0.0167526814811051	0.0368595516070008	0.0133810867552646	0.00147225749352128	0.00146250316432084	0.00108821750018951	0.00106941884643877	0.000338643169433589	0.0224594057380064	0.0439174298168318	0.0112669742991424	0.000249925380154697	0.0219587149084159	0	0.000166896943196847	0.17624317201587	0.0399529845071512	1.05401831560396	0.0123100870955754	0.00494818255530196	0.0106669606608979	0.00538633000836713	0.00621503089762162	0.00476523514730786	0.00303101769510245	0.00159840922080486	0.00164803122187268	0.00268607590895596	0.00111563796460096	0.00223119249295943	0.000105825990447997	0.00157424550061937	0.000229488787412398	0.000569243400707743	0.000799057706886639	0.000169875864637071	0.000172116590559299	0.000844494947162783	0.000114744393706199	0.000114744393706199	0.000393561375154842	0.000340373939093419	0.000393561375154842	2.11651980895993e-05	0.000393561375154842	6.68386779024231e-05	0	4.16542300257828e-05	5.73721968530996e-05	5.73721968530996e-05	5.73721968530996e-05
"Calocoris_bipunctatus"	0.621341300826338	0.018593953374893	0.00356837029416074	0.00101302861844549	0.0162299573659132	0.00129606935724138	0.000625804941398194	0.00114618754509847	0.000405339825365344	0.000917103945218871	0.000665410113274348	0.000285686224017616	5.0949549137917e-05	0.000332705056637174	0	0.000194799629527232	0.205708408780758	0.0528204960027966	0.0159698427185844	1.01602938534829	0.00660491864665954	0.00594667197861012	0.00406494427500142	0.0040520507302712	0.00599089408510243	0.00376709140029908	0.0019108672107721	0.0015224161966911	0.0033024453889235	0.000386471122838858	0.000315690314785934	0.00012666869542667	0.000119179837464176	0.000254711690067027	0.000211153694284615	0.000973522824559304	0.0018726873883746	0.00019103376755027	0.000123267841248845	0.000127355845033514	0.000127355845033513	2.9794959366044e-05	0.000427921006078745	2.9794959366044e-05	2.5333739085334e-05	2.9794959366044e-05	7.16367215686544e-05	0	8.49159152298617e-06	6.36779225167568e-05	6.36779225167568e-05	6.36779225167568e-05
"Empis_livida"	0.278886782051953	0.356568957203026	0.00334111152748169	0.00292929013409411	0.0187821106164229	0.0019959930672317	0.00072555163848176	0.000820408485104103	0.000496808120343408	0.000543466609407635	0.000309261409706372	0.000330616529595861	0.000652066600780194	0.000154630704853186	0	0.000129611968184816	0.136870238403166	0.0634031988691185	0.00742227383295294	0.00763693718520008	1.02725769883705	0.0065492920100819	0.00229896748350386	0.00793273055828853	0.0026889910115202	0.00767324962863767	0.0116495178292869	0.0126815628228914	0.00400435692320933	0.00638662177997412	0.00277989398586846	0.000155252537607315	0.000344622368716954	0.00488450626305515	0.00261157510150814	0.00168843451663943	0.00216716660958726	0.00366337969729137	0.00139343775012227	0.00244225313152758	0.00244225313152758	8.61555921792385e-05	0.000192070786537157	8.61555921792385e-05	3.1050507521463e-05	8.61555921792385e-05	5.12755303190064e-05	0	0.000108677766796699	0.00122112656576379	0.00122112656576379	0.00122112656576379
"Psithyrus_vest"	0.383572919631491	0.0897883944046968	0.184489723761476	0.00138869441505586	0.00146413720275973	0.00118642994933732	0.000497735747827621	0.000900572490238853	0.000357205894838795	0.000940918771096496	0.000927561796599813	0.000353651082202064	0.000175894663147442	0.000463780898299906	0	0.000159045957598863	0.1679525312244	0.0389696058299071	0.0222614831183955	0.00956638535689454	0.00911205844880959	1.03617767698317	0.00266925205809569	0.0196934066012979	0.00369836148405019	0.00367314729481442	0.00360939112599239	0.00364412632210779	0.0026193246878817	0.00164847619088897	0.000814898176697655	0.000111626842137123	0.000163375813535983	0.00122997800554379	0.00070526753737828	0.000885266437472649	0.000168938908010739	0.000922483504157844	0.000389182408153939	0.000614989002771896	0.000614989002771896	4.08439533839958e-05	0.000264168677432156	4.08439533839958e-05	2.23253684274247e-05	4.08439533839958e-05	5.62857806399284e-05	0	2.93157771912403e-05	0.000307494501385948	0.000307494501385948	0.000307494501385948
"Episyrphus_balteatus"	0.287447877611961	0.0188386036395298	0.00203732245007407	0.00135076431183658	0.000916182593594628	0.108889444818512	0.160160976855218	0.0547114099649734	0.000222719915798474	0.000593632376305846	0.000512983810320679	0.0282402592323628	0.00237561702397119	0.00025649190516034	0	0.000112380157048502	0.118673445843218	0.0240274982215761	0.0123116114476963	0.00716204467500251	0.00350318854629159	0.00292346653981909	1.09133797810435	0.0020834721662393	0.00277153601003268	0.00192023368705722	0.00571160266734896	0.0010808197367198	0.0140083830611474	0.000797971724331549	0.0297888598821735	6.95999736870232e-05	0.000158913448451362	0.000258063063555203	0.00470582009466177	0.00499750968237908	0.000105713376183996	0.000193547297666402	0.000143972490114482	0.000129031531777601	0.000129031531777601	3.97283621128405e-05	0.000197966857859477	3.97283621128406e-05	1.39199947374046e-05	3.97283621128405e-05	0.00341946312281084	0	0.000395936170661864	6.45157658888007e-05	6.45157658888007e-05	6.45157658888007e-05
"Bombus_pratorum"	0.353092893228576	0.178009807292207	0.125907920937155	0.00189956733080001	0.00168479955466041	0.00146186402925813	0.000577100582820084	0.000880779542828481	0.000405718029139874	0.000816789973285905	0.000731180105602543	0.000348788131561307	0.000333467902475442	0.000365590052801272	0	0.000150399973494878	0.158822372010591	0.0460924325919354	0.017548322534461	0.00881916923647262	0.0149321986979549	0.0266440206958737	0.00257370091123679	1.01594204339235	0.00340447693195596	0.00501888590507556	0.00627704542176986	0.00663844975192914	0.00309835444526902	0.00321543037706404	0.0014660031685038	0.000126786884106211	0.000223478509505884	0.00243849051085215	0.00133602588402164	0.00115688747635441	0.000194399948614663	0.00182886788313912	0.00072136188246598	0.00121924525542608	0.00121924525542608	5.5869627376471e-05	0.00024317692371114	5.5869627376471e-05	2.53573768212421e-05	5.5869627376471e-05	5.50487214267801e-05	0	5.5577983745907e-05	0.000609622627713038	0.000609622627713038	0.000609622627713038
"Apis_mellifera"	0.635750518036588	0.018385862914352	0.00363887149418928	0.00101615598493576	0.00183735985722509	0.00132113443006266	0.000639332804388899	0.00116767771423796	0.000412829584321449	0.000934854699742762	0.000680747878186838	0.000291886513881682	5.09005619115071e-05	0.000340373939093419	0	0.000198160253549781	0.209257227748569	0.0505687348972574	0.0163379490764841	0.0158330772249136	0.00614626516918903	0.00607587958093959	0.00415730401504902	0.00413400770308939	1.00612982593148	0.0038433859439191	0.00193526895167339	0.00153522919904918	0.00337391792662607	0.000383083728218361	0.000318025615673275	0.000129009245100453	0.000119547762933618	0.00025186113581304	0.000210864776559202	0.000993701970655716	0.000212003060449049	0.00018889585185978	0.000122739165420069	0.00012593056790652	0.00012593056790652	2.98869407334046e-05	0.000437844709391589	2.98869407334046e-05	2.58018490200906e-05	2.98869407334046e-05	7.29798571398723e-05	0	8.48342698525118e-06	6.29652839532601e-05	6.29652839532601e-05	6.29652839532601e-05
"Bombus_terrestris.lucorum"	0.398614027897896	0.210913951542031	0.00329590748247695	0.00205389983879638	0.001895191684245	0.00164286299015549	0.000655798970944822	0.000916504938766365	0.0445189736688117	0.000668264225255929	0.000433002527871779	0.00029899056836484	0.000392201413341594	0.000216501263935889	0	0.000150587653773347	0.159020562384654	0.053087342812439	0.0103920606689227	0.00995588441507613	0.0175388562940289	0.00603445627005226	0.00288035053058584	0.00609436145616318	0.0038433859439191	1.00859019665981	0.00739280780589338	0.00783254448589504	0.00356049588626434	0.00379772480593052	0.00171024226602792	0.0139121792715037	0.000241635275152515	0.00288923221290453	0.00157347754983021	0.00133981581266153	0.000218675963566731	0.0021669241596784	0.00084312569080239	0.00144461610645227	0.00144461610645226	6.04088187881288e-05	0.000274527567422793	6.04088187881288e-05	0.00278243585430073	6.04088187881288e-05	5.72815586728979e-05	0	6.5366902223599e-05	0.000722308053226132	0.000722308053226133	0.000722308053226133
"Eristalis_tenax"	0.216154655217674	0.393598263841887	0.00319484921169377	0.00333919320959071	0.00206480907665182	0.0420823630041785	0.00202565259764279	0.0012506282094916	0.00049366866031806	0.000473255629676406	0.000245909110893055	0.000634949525210125	0.000868747791569095	0.000122954555446527	0	0.000116767024743293	0.123305978128917	0.058736175687005	0.00590181866143332	0.0054386220614283	0.0286757361951678	0.00638584583829423	0.00922643507802525	0.00820844401308366	0.0020841357941098	0.00796148532942365	1.01433148565674	0.0138753378471857	0.00732297426329465	0.00708091072723323	0.0049531331054743	0.000154271456349394	0.000392846259951848	0.00539175703892996	0.00454752187629372	0.00339910473644609	0.000238247201152133	0.00404381777919747	0.00154436238970841	0.00269587851946498	0.00269587851946498	9.8211564987962e-05	0.000148866842436414	9.8211564987962e-05	3.08542912698787e-05	9.8211564987962e-05	7.81642630932249e-05	0	0.000144791298594849	0.00134793925973249	0.00134793925973249	0.00134793925973249
