"Microtus_arvalis"	"Lagurus_lagurus"	"Marmota_bobak"	"Arvicola_terrestris"	"Allocricetulus_eversmanni"	"Apodemus_uralensis"	"Microtus_gregalis"	"Spermophilus_major"	"Sorex_araneus"	"Clethrionomys_glareolus"	"Microtus_oeconomus"	"Spermophilus_pygmaeus"	"Allactaga_major"	"Cricetus_cricetus"	"Spermophilus_fulvus"	"Micromys_minutus"	"Ctenophthalmus_breviatus"	"Ctenophthalmus_assimilis"	"Citellophilus_tesquorum"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Oropsylla_ilovaiskii"	"Amalaraeus_penicilliger"	"Peromyscopsylla_bidentata"	"Corrodopsylla_birulai"	"Mesopsylla_hebes"	"Amphipsylla_prima"	"Frontopsylla_semura"	"Palaeopsylla_soricis"	"Leptopsylla_segnis"	"Neopsylla_setosa"	"Oropsylla_silantiewi"	"Amphipsylla_kalabukhovi"	"Amphipsylla_kuznetzovi"
"Microtus_oeconomus"	0.0945982388667969	0.0150576050824349	0.00625287545669225	0.059351115372235	0.0118298005341519	0.0273696461901335	0.0402576337062952	0.00255738470293517	0.0424273161955935	0.00573891107444988	1.02460788419427	0.00196400488251367	0.000263696230987873	0.000749368648247128	0.000128145099407649	0.000179707096186232	0.0747204063342265	0.442845678920393	0.0120234328839938	0.0212922292746855	0.0530928376919937	0.000729431135092963	0.0034144348275384	0.00239577550110638	0.0497632145406936	9.66886180288867e-05	0.000788502522009121	0.000531262712005524	0.0038075796585789	0.000280959060230755	0.000114881558592402	0.00016454935412348	0.000203962078175033	0.000400839995198292
"Spermophilus_pygmaeus"	0.071977608991333	0.0593487510079502	0.0681761280402324	0.0120133569991164	0.0241425048843623	0.0174469967646479	0.00464786940411216	0.0241319776412366	0.00235939639147635	0.00150234940076628	0.00224457700858705	1.02920308556615	0.000529009104722857	0.00200724727362101	0.0135741615766723	2.83132783453628e-05	0.27238947410627	0.0203971530426143	0.280815250894486	0.0163975131995384	0.00511873931588045	0.00881326149956078	0.000537952288561894	0.00141429068648427	0.000486756773937186	0.000193970005065048	0.00246792373974166	0.00330298547331157	0.00021174070179916	0.000332275349934447	0.051272031004024	0.00179410863263769	0.000416250084213143	0.000304989868607343
"Allactaga_major"	0.0288418965879449	0.00332142024119344	0.00237623616190236	0.00411933540295412	0.00845552363793168	0.00466602314947452	0.00209792014331656	0.0415364102673297	0.000407765005441054	0.00292367270593952	0.000421913969580596	0.000740612746612	1.22916331176044	0.000928467796203616	0.00329981371103699	3.30100460311983e-05	0.0121633539378946	0.00711791259982607	0.00905065566643995	0.0881154602325852	0.00198627305804792	0.0937090205080479	0.000627190874592767	0.000805855633613129	8.55405829727006e-05	0.450693214312162	0.000224164315714164	0.000914431177612416	3.65942953600946e-05	0.000221234399204744	0.000585236225487689	6.25325305763778e-05	0.000145784890309167	0.000122211426220106
"Cricetus_cricetus"	0.093536409981961	0.0454668366525115	0.0176874928713587	0.0156310994622545	0.0255321733236881	0.0171660946700905	0.00866656404011919	0.00773012977302324	0.00263747017030022	0.0471178468548298	0.0025692639368473	0.00602174182086303	0.00198957384900775	1.04080516778908	0.000323426388180267	0.000452041749217181	0.264519483584793	0.026905544330549	0.0193344068011157	0.172213636381536	0.00791093708781722	0.00227367769334684	0.00858879323512645	0.00721238713719289	0.000546631025752007	0.000729510411302841	0.00328360279217837	0.00115442911025798	0.000236696040924378	0.150114266082353	0.000340654008547332	0.000465460338719966	0.000440209884891175	0.000396340720262547
"Spermophilus_fulvus"	0.0131630222507762	0.007794274089553	0.0082881986518098	0.00250077029043771	0.06971881504579	0.00291276281952617	0.00117290656310356	0.0917783073335213	0.000536735223431216	0.000603768787328615	0.000512580397630595	0.047509565518353	0.00824953427759248	0.000377330786210312	1.07820559250719	9.16879107748162e-06	0.0361967355139567	0.0073018177006993	0.0332878539814164	0.0136768665920531	0.000966950294037158	0.205031044016422	0.000174207030472151	0.000293469973460447	0.000110813387139811	0.00302482923511724	0.000336429660166729	0.182706053422713	4.8168545692545e-05	7.22004218884875e-05	0.181963292347311	0.0002181104908371	0.00120204853527224	5.57755180117634e-05
"Micromys_minutus"	0.0205499645080851	0.00420170474182107	0.000995428120408667	0.00656534492345368	0.00292477583988143	0.00512789665578389	0.0908782072436073	0.00039911852838471	0.00202617897548437	0.166537386622059	0.00215648515423478	0.00029728942262631	0.000247575345233987	0.00158214612226014	2.75063732324448e-05	1.02881632475678	0.0101144801190811	0.0405428972208797	0.0024056889051126	0.0219813338275506	0.0119384817123233	0.000128851421218212	0.547510170378748	0.0205408127406245	0.000427550044007177	9.07776265857952e-05	0.00521808562612313	0.000130652319671561	0.000181836574722956	0.00527260834800433	1.87410347114222e-05	2.61954768528597e-05	5.04271696531282e-05	8.70761207969709e-05
"Ctenophthalmus_breviatus"	0.184063139638035	0.18387231005694	0.0715720049763585	0.0362542687365025	0.0495407432433463	0.0388692320996279	0.0159418580761663	0.0315194186802518	0.00835423207712929	0.00413613397040987	0.00779691196531059	0.0248703432879638	0.000793262213340949	0.00805059297866761	0.000944262665581479	8.79520010354879e-05	1.12933269609891	0.0552548839264259	0.0619578082308286	0.0406841881058368	0.0133487331504065	0.00872050430215429	0.00167108801967427	0.00354784855643806	0.00171724334474282	0.000290862811558348	0.00763032964026476	0.00229275397486759	0.000749738776152629	0.00127542210428095	0.00134167917226185	0.00188347381516733	0.000854150745574936	0.000779928557788282
"Ctenophthalmus_assimilis"	0.192621813323757	0.0175361272709719	0.00748636307487452	0.143358430502122	0.0244180296807449	0.059783318631961	0.0947576134503335	0.00284519883550193	0.0559315369969243	0.0111131818898648	0.0526153281885616	0.0021204961083906	0.000528557866323718	0.000932370348088334	0.000216885674278197	0.000401414823969106	0.0629139767479107	1.14447854455441	0.0217243551283166	0.0449075021214407	0.0250498919133042	0.000839588489053468	0.00762688165541302	0.00488260415271828	0.0115142281740108	0.000193804550985363	0.00105252338434602	0.00108864889172215	0.00501949690998039	0.000469958851584281	0.000137123617541156	0.000197009554601961	0.000421000511736982	0.000816194124253206
"Citellophilus_tesquorum"	0.132392100527262	0.0804225239272696	0.218101716955651	0.0171015511689589	0.0521187855988024	0.0372770895426473	0.00488234043036062	0.0671913150322292	0.00224584939403894	0.00248204100044472	0.00227214479697521	0.0464340178644425	0.00106897507871338	0.00106567596541583	0.00157265451880707	3.78848646474425e-05	0.112207054276304	0.034553698708031	1.1079568711053	0.0307500671532285	0.0091805608108362	0.0184750291504173	0.000719812428301408	0.00266156914944243	0.00046898093221379	0.000391957528861573	0.00335776536068125	0.00250860846572657	0.00020155058664452	0.000227452787280672	0.00247325279429844	0.00573951886725398	0.000898599751703489	0.000560983476810433
"Neopsylla_pleskei"	0.334200153554166	0.0260471185760792	0.0111942464912927	0.0473334876099975	0.0949337448685147	0.052571924087338	0.0244799698431976	0.00457000436368432	0.00440421730570299	0.0353226782986784	0.00460372524858066	0.0031022322269397	0.011907494626025	0.0108603194114482	0.000739290086056923	0.000396060068964875	0.0843005699490313	0.0817235624191984	0.0351825092654056	1.07171260212	0.0229761185005441	0.00215094916760592	0.00752514131033262	0.00948569696540599	0.000925858102974693	0.00436608136287584	0.00213353188785187	0.00421518677591673	0.000395250271024628	0.0026218583925045	0.000270940358482806	0.000294585433981388	0.00163678870462957	0.0014161023455685
"Frontopsylla_elata"	0.3229547108281	0.0144092933241604	0.00896725195415067	0.0778749217484298	0.0105235847519377	0.0710943300079788	0.0841826031497279	0.00336557251720458	0.00656604744757034	0.0319243753347171	0.0296332117350663	0.00249984943333696	0.000692885950481834	0.0012878269677842	0.000134923296842394	0.000555278219177826	0.0714002005719415	0.117676236429941	0.0271146796040976	0.0593104454316372	1.02875371016662	0.000977384192484424	0.0105502861643787	0.00926760192823377	0.00232905839688948	0.000254058181843339	0.00155553973456755	0.000476090007172196	0.000589260668371697	0.00115138059428527	0.000141527665346921	0.000235980314582912	0.000181441116412719	0.00136845216452585
"Oropsylla_ilovaiskii"	0.0191130796481599	0.0146402793785404	0.0179146464920111	0.00312837107619057	0.00864641969614832	0.00458685949372489	0.00121955191243018	0.504251021411104	0.000590904010949923	0.000492312349080678	0.000564720878781648	0.00597027391905731	0.045343074439378	0.00051341109204606	0.0396834278741463	8.31299491730397e-06	0.064700515790177	0.00547086692867099	0.0756880226484837	0.00770178572916959	0.00135572646054291	1.14578455205598	0.000157946903428775	0.000386034546354832	0.000122014038440889	0.0166257939611053	0.000612480979646643	0.00698659514983536	5.30298471365316e-05	8.82629977536136e-05	0.00689820340374139	0.00047143806557924	0.00014907620165773	8.0987625627796e-05
"Amalaraeus_penicilliger"	0.0410999290161702	0.00840340948364214	0.00199085624081733	0.0131306898469074	0.00584955167976287	0.0102557933115678	0.181756414487215	0.00079823705676942	0.00405235795096873	0.333074773244119	0.00431297030846956	0.000594578845252619	0.000495150690467974	0.00316429224452027	5.50127464648897e-05	0.0576326495135524	0.0202289602381622	0.0810857944417594	0.0048113778102252	0.0439626676551011	0.0238769634246465	0.000257702842436423	1.0950203407575	0.0410816254812489	0.000855100088014354	0.00018155525317159	0.0104361712522463	0.000261304639343122	0.000363673149445912	0.0105452166960087	3.74820694228444e-05	5.23909537057193e-05	0.000100854339306256	0.000174152241593942
"Peromyscopsylla_bidentata"	0.237809046154629	0.0136556787698147	0.00674195001004542	0.0123854676344347	0.00919509660211231	0.0739286991341949	0.0156558494520579	0.00251568178933477	0.00326253262880426	0.279478182851909	0.00359366325165957	0.0018562565260106	0.000755489656512308	0.00315541937252189	0.000110051240047668	0.00256760159257806	0.0510003229987972	0.0616428774280683	0.0211262051236993	0.0658070226975041	0.0249066801821283	0.000747941933562486	0.0487844302589831	1.03824329789149	0.000693491406953192	0.000277012874054513	0.00902641048766315	0.000414682244121981	0.000292791389764485	0.0089198100400718	0.000106735041246545	0.000177419737106458	0.000158536148312281	0.00100766544980775
"Corrodopsylla_birulai"	0.0297435624231809	0.00527577315859052	0.00215248635623414	0.0200717039296132	0.00408861769765744	0.00885807876794946	0.0132402266721888	0.000885452153470384	0.499951476197226	0.00165471947288665	0.0796211432651098	0.00068145948351206	8.55405829727006e-05	0.00025509447868427	4.43253548559243e-05	5.70066725342903e-05	0.02633106461939	0.155058272743345	0.00397070522607676	0.00685134996201273	0.00667663407108319	0.000252162346111171	0.00108312677815151	0.000739724167416738	1.08664279366892	3.13648804233235e-05	0.000265480694272369	0.000183621080593406	0.0448674401715459	8.65850827133656e-05	3.98380107384664e-05	5.66443777956353e-05	7.04934085803007e-05	0.000126032044166021
"Mesopsylla_hebes"	0.0144209482939725	0.00166071012059672	0.00118811808095118	0.00205966770147706	0.00422776181896584	0.00233301157473726	0.00104896007165828	0.0207682051336648	0.000203882502720527	0.00146183635296976	0.000210956984790298	0.000370306373306	0.614581655880221	0.000464233898101808	0.0016499068555185	1.65050230155991e-05	0.00608167696894728	0.00355895629991304	0.00452532783321997	0.0440577301162926	0.000993136529023962	0.046854510254024	0.000313595437296384	0.000402927816806564	4.27702914863503e-05	1.22534660715608	0.000112082157857082	0.000457215588806208	1.82971476800473e-05	0.000110617199602372	0.000292618112743845	3.12662652881889e-05	7.28924451545834e-05	6.11057131100529e-05
"Amphipsylla_prima"	0.0420965905622652	0.438673897602482	0.0174445661997387	0.00824676122425154	0.0106688233619697	0.00938644468948079	0.00712764642222851	0.00682456162709816	0.00191622473524585	0.113325860986206	0.00189240605282189	0.00518263985345748	0.000336246473571246	0.00229852195452486	0.000201857796100037	0.00104361712522463	0.175497581726089	0.0212609723637897	0.0426436200806519	0.0236822039551557	0.00668882085864045	0.00189869103690459	0.0198287253792679	0.014442256780261	0.000398221041408553	0.00012329037364279	1.02133917404458	0.000493506041963643	0.000171968886496422	0.00376247727879983	0.000280435339990838	0.000459067531572072	0.000183945230378788	0.000178375383738412
"Frontopsylla_semura"	0.0385798960459698	0.0153396088844018	0.0126984637458371	0.00824771884404716	0.386201140596054	0.00779977752738865	0.00436269347438724	0.017441251346334	0.00190547442591048	0.00260377082786729	0.00182147215544751	0.00990895641993472	0.00195949538059803	0.00115442911025798	0.156605188648039	3.73292341918746e-05	0.0753333448885064	0.0314152965896964	0.0455133250210392	0.0668408188752511	0.00292455290120063	0.0309406356635566	0.000709255449645618	0.00094784512942167	0.000393473744128727	0.000718481639552613	0.000705008631376633	1.04274746566243	0.000171004115145813	0.000243820590621578	0.0265727198422892	0.000334170098574662	0.00665864035510437	0.000163474135788008
"Palaeopsylla_soricis"	0.0270427074985321	0.004929153253571	0.00200264768360153	0.0185941879670741	0.00380765114851613	0.00811550271762373	0.0121804435674259	0.000824953661470815	0.573603448212523	0.00146783700144999	0.0130545588294134	0.000635222105397479	7.84163472002028e-05	0.000236696040924378	4.12873248793243e-05	5.19533070637017e-05	0.0246342740735864	0.144848339402291	0.00365670350055058	0.00626754001196195	0.00361974410571185	0.000234846465890354	0.000987112834210332	0.000669237462318822	0.0961445146533127	2.87526606400743e-05	0.000245669837852032	0.000171004115145813	1.05147723253189	7.82936292669022e-05	3.7129892498815e-05	5.27012548316191e-05	6.56491577330368e-05	0.000114587743637848
"Leptopsylla_segnis"	0.0444600068625098	0.0164122729060918	0.00526019614368058	0.00770280552102993	0.00948035353228283	0.00928689045385361	0.0122731913233872	0.00226177602710073	0.00152672577070459	0.288298048729515	0.00168575436138453	0.00174444558715585	0.000829628997017791	0.262699965644117	0.000108300632832731	0.00263630417400216	0.0733367709961548	0.0237329220050062	0.00722162599616135	0.072756570392	0.0123773413885667	0.000684038232590505	0.0500897793060411	0.0356792401602872	0.000324694060175121	0.000304197298906523	0.00940619319699957	0.000426686033587761	0.000137013851217079	1.04626487102754	0.000101118942955734	0.000138426214307384	0.000163454371246256	0.000188389859586906
"Neopsylla_setosa"	0.0212851578105273	0.0167857562743758	0.0191160816730106	0.00362853182238852	0.0234653299825381	0.00508993989604351	0.00145519399180393	0.0289775712436895	0.000724032903726892	0.000526529547023723	0.000689289351554412	0.269178162771126	0.00219463584557884	0.00059614451495783	0.272944938520966	9.37051735571111e-06	0.0771465524050566	0.0069247426858284	0.0785257762189754	0.00751859494789787	0.0015214224024794	0.0534610763789957	0.000178039829758511	0.000426940164986178	0.000149392540269249	0.000804699810045573	0.000701088349977096	0.046502259724006	6.49773118729262e-05	0.000101118942955734	1.05830883083783	0.000503054780868698	0.000404574654871346	9.01913466547767e-05
"Oropsylla_silantiewi"	0.0359077872554047	0.0275773886329183	0.54728870177768	0.00563658968595362	0.0123022651552761	0.00907387289479379	0.002056523114951	0.0132721638995768	0.00102767446921657	0.000728017277703946	0.000987296124740881	0.00941907032134789	0.000234496989661417	0.000814555592759941	0.00032716573625565	1.30977384264298e-05	0.108299744372121	0.00994898250739903	0.182229724035314	0.00817474579298351	0.00253678838176631	0.00365364500823911	0.000248857030102167	0.000709678948425834	0.000212416416733632	8.59822295425195e-05	0.00114766882893018	0.000584797672505658	9.22271959553335e-05	0.000138426214307384	0.000503054780868699	1.01440233425731	0.000212108019918553	0.000152151640912732
"Amphipsylla_kalabukhovi"	0.0513792500142025	0.0199165976202519	0.01612020951381	0.0110466523235785	0.526737833825317	0.0103371359744389	0.00587318955152143	0.00606209041816336	0.00256031715158843	0.00352452540154849	0.0024475449381004	0.004370625884238	0.00109338667731875	0.00154073459711911	0.00360614560581672	5.04271696531282e-05	0.0982273357411176	0.0425210516854352	0.0570610842331716	0.0908417731069408	0.00390098400287346	0.00231068112569481	0.000958116223409435	0.00126828918649825	0.000528700564352255	0.000400908448350209	0.00091972615189394	0.0233052412428653	0.000229772052065629	0.000326908742492511	0.000809149309742692	0.000424216039837106	1.00908168679009	0.000217708686500858
"Amphipsylla_kuznetzovi"	0.559655691735785	0.0174750552114133	0.0115635247093676	0.0166124176048269	0.0126271038170498	0.0127940391955232	0.01068546492017	0.00431968416709224	0.00446892200187607	0.00589410884840377	0.0048100799423795	0.00320239362037711	0.000916585696650793	0.00138719252091891	0.00016732655403529	8.70761207969708e-05	0.0896917841456524	0.0824356065495738	0.0356224507774625	0.0785936801790517	0.0294217215373057	0.00125530819723084	0.00165444629514245	0.00806132359846199	0.000945240331245157	0.000336081422105291	0.000891876918692059	0.000572159475258027	0.000401057102732468	0.000376779719173812	0.000180382693309553	0.000304303281825464	0.000217708686500858	1.00237142242261
