"Sideroxylon_cinereum"	"Homalanthus_populifolius"	"Croton_fothergillifolius"	"Toddalia_asiatica"	"Aphloia_theiformis"	"Erythroxylum_macrocarpum"	"Psiadia_terebinthina"	"Antirhea_borbonica"	"Doratoxylon_apetalum"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_073"	"Fannia_pusio"	"Apis_mellifera"	"Stomorhina_lunata"	"Melanostoma_annulipes"	"Musca_domestica"	"Stomoxys_calcitrans"	"Dysauxes_florida"	"Nacoleia_sp2_M_PL_073"	"Pachycerina_crinicornis"	"Episyrphus_sp1_M_PL_073"	"Gelechioidea_sp1_M_PL_073"	"Mauritiborium_undulatus"	"Technomyrmex_albipes"	"Allograpta_nasuta"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_073"	"Stomoxys_niger"	"Cotesia_sp1_M_PL_073"	"Orthellia_albigena"	"Cheloninae_sp1_M_PL_073"	"Henotesia_narcissus"	"Hydrotaea_fuliginosa"	"Lygistorrhina_sp1_M_PL_073"	"Melanostoma_bituberculatum"	"Panara_naso"	"Sapromyza_sp1_M_PL_073"	"Scopariinae_sp1_M_PL_073"	"Zosterops_mauritianus"	"Brachymyrmex_sp1_M_PL_073"	"Cixiidae_sp1_M_PL_073"	"Lecithoceridae_sp1_M_PL_073"	"Melanagromyza_sojae"	"Polistes_hebraeus"	"Psyllidae_sp1_M_PL_073"	"Scirtidae_sp1_M_PL_073"	"Thelairodrino_sp1_M_PL_073"
"Sideroxylon_cinereum"	1.15447220907315	0.0413395937762067	0.0275063683445852	0.0209113467772231	0.0431730364117315	0.00859567583118137	0.0156093395827659	0.000555057495537131	0.00485043333168	0.00657890026681971	0.00974137244244957	0.0221420827826853	0.0880296290354901	0.185086076406542	0.066367344813182	0.0438843969105714	0.083208542911264	0.0334124918959745	0.00358864296126941	0.000742334317640383	0.0102113215311218	0.00219691966041164	0.009030577895111	0.00151977897372654	0.00219977777295219	0.023265165146274	0.00916676496335045	0.00110559967722584	0.00189654100027338	0.000794992188003975	0.0219203584001232	0.00093984289525996	0.0146135722667488	0.000529994792002649	0.000232315563004902	0.000232315563004902	0.000814726638592496	0.000794679379259121	0.00758184981682024	0.0146135722667488	0.000255016424112477	0.00046992144762998	0.00730678613337439	0.00730678613337439	0.000539662955146644	0.000116157781502451	0.000275063683445852	0.000275063683445852
"Homalanthus_populifolius"	0.0418695885682093	1.14150038401783	0.0398717653119445	0.0323523605388505	0.0182895581393994	0.0305687490978915	0.0164010369430354	0.0025482775843304	0.00726948622629318	0.00218315600896074	0.00047897089658424	0.239052910659568	0.19434865830553	0.00910044703510056	0.0473659821715423	0.028656309331058	0.00431142686921303	0.00505321522943476	0.0049856922446947	0.00156601226516667	0.00349237656663072	0.0244144921530798	0.00349785927367523	0.0238776458937009	0.00275131445035529	0.00221558795316646	0.00235348475906217	0.00875993752987517	0.0160237030740241	0.0219519304618814	0.000794992188003974	0.000311879429851534	0.00052999479200265	0.0146346203079209	0.000826182408051123	0.000826182408051123	0.000627337129861937	0.000623160458923597	0.00066371504912077	0.00052999479200265	0.000394540982181104	0.000155939714925767	0.000264997396001325	0.000264997396001325	0.000228619476742493	0.000413091204025561	0.000398717653119445	0.000398717653119445
"Croton_fothergillifolius"	0.0434600619844446	0.0621999538866334	1.09650063403879	0.0366240354440699	0.0373585996104209	0.0354250800547378	0.012800970078662	0.00348063482015678	0.00269101554421859	0.00162933467090896	0.00116301320029413	0.277371138453996	0.0147322632347686	0.0220972508055885	0.0327439906252671	0.0203057576451613	0.0156244164395272	0.0694502895559797	0.00489740349949335	0.00181895293068478	0.0253722142474132	0.00287150247128435	0.0565362472794961	0.00332437165281736	0.00379453397557577	0.0236688208048298	0.0237786775178353	0.0126050566326954	0.00203258215613106	0.00119615295935834	0.000825191050337556	0.000232762095844137	0.000550127366891704	0.00079743530623889	0.000957434596073994	0.000957434596073994	0.0114319888355181	0.00091361707371648	0.0112400700238337	0.000550127366891704	0.000446634578586219	0.000116381047922069	0.000275063683445852	0.000275063683445852	0.000466982495130262	0.000478717298036997	0.0109650063403879	0.0109650063403879
"Toddalia_asiatica"	0.0402925950097713	0.0615483932202523	0.0446634578586219	1.07411551219438	0.0329693726146898	0.0230961113642243	0.0386030495835742	0.00786176589066014	0.00773736552030406	0.00187774520233884	0.00056796487451248	0.16005993138883	0.0523601551846673	0.0107913326157371	0.104888119860946	0.0608745347556545	0.00475641603149417	0.006303835571458	0.0712661408084056	0.00443147467571653	0.0674673682011878	0.00390198236738667	0.00342451815613374	0.00307544555838978	0.00279689953820116	0.0151694052481006	0.028401726220509	0.0278252914716476	0.0031654687138809	0.00118362294654331	0.00076504927233743	0.000268249314619835	0.000510032848224953	0.000789081964362208	0.000624219226060115	0.000624219226060116	0.000858751736269841	0.0135110868185907	0.000701651002698696	0.000510032848224953	0.0130989696609071	0.000134124657309918	0.000255016424112477	0.000255016424112477	0.000412117157683622	0.000312109613030058	0.000446634578586219	0.000446634578586219
"Aphloia_theiformis"	0.0852667469131698	0.0356646383718288	0.0466982495130261	0.033793606930057	1.0705795870352	0.0304272236303461	0.0161140653176255	0.000688701055331425	0.00211079390587553	0.00546294120804036	0.00652677945283585	0.120187600562762	0.0131167503749688	0.124008809603881	0.025880774792515	0.10119360894499	0.0473304296881404	0.0591692725961292	0.00503148522618294	0.000812615932720087	0.0302987034097052	0.00217255743828766	0.00410811152392009	0.00259914097635076	0.0422026280023568	0.016347315851324	0.0159486748540081	0.00158870639277314	0.00206433100336224	0.000685858430227477	0.00161898886543993	0.000780420172577195	0.00107932591029329	0.000457238953484985	0.000822357395414759	0.000822357395414759	0.0138492273330702	0.0137943619956236	0.00100664545027691	0.00107932591029329	0.000412117157683622	0.000390210086288597	0.000539662955146645	0.000539662955146644	0.01338224483794	0.00041117869770738	0.000466982495130262	0.000466982495130262
"Erythroxylum_macrocarpum"	0.0183529294773872	0.0644422278279876	0.0478717298036997	0.0255929882684647	0.0328942958165904	1.10717381501676	0.0260114046180936	0.000862864080352809	0.00733803313893567	0.0024152367960838	0.000377808488976022	0.194415995821582	0.0129544357402817	0.00717836129054443	0.0272712298065064	0.0378221729206832	0.00333502281569807	0.0203769814264002	0.0349523519696374	0.00121219245274424	0.00345649783814149	0.0329722948580033	0.0473951692047994	0.0615200302665276	0.0760425776483087	0.00202919625131878	0.0025425137116455	0.00160231413615796	0.0172610778639991	0.00123927361207668	0.000348473344507353	0.000345033828011972	0.000232315563004902	0.000826182408051123	0.0299236166220746	0.0299236166220746	0.000889895995744376	0.000723288310737438	0.000594875079539448	0.000232315563004902	0.000312109613030058	0.000172516914005986	0.000116157781502451	0.000116157781502451	0.00041117869770738	0.0149618083110373	0.000478717298036997	0.000478717298036997
"Psiadia_terebinthina"	0.0411045942346169	0.0426426960518921	0.0213349501311033	0.0527575010975515	0.0214854204235007	0.0320807323623154	1.0804272122903	0.0195934378555312	0.0143826390374588	0.00608562295275711	0.00143852689630302	0.0441972506041457	0.0118989807446678	0.0273320110297574	0.157632013980502	0.0621107853618746	0.00475013973156946	0.0218356342830323	0.148140929257941	0.0438516155518893	0.00444091097155354	0.0223909636921168	0.00262747339717261	0.0205612656931964	0.00297332031738908	0.00211911789678036	0.0202493109419195	0.00373281222203389	0.0554362726100196	0.00082005184715177	0.000780466979138296	0.00086937470753673	0.000520311319425531	0.000546701231434514	0.00086704682060312	0.00086704682060312	0.000481917256604792	0.000911951915019996	0.000473505161023799	0.000520311319425531	0.000643384159726237	0.000434687353768365	0.000260155659712765	0.000260155659712765	0.000268567755293759	0.00043352341030156	0.000213349501311033	0.000213349501311033
"Antirhea_borbonica"	0.00292330280982889	0.0132510434385181	0.0116021160671893	0.0214888267678044	0.00183653614755047	0.00212839806487026	0.0391868757110625	1.23982412562485	0.000734210521778364	0.000282393565447574	7.55046144346496e-05	0.00896754791422838	0.00319820491051597	0.00143458767425834	0.00814525901274966	0.00370932989323033	0.000428754285823065	0.00154383816867663	0.00659273534860854	0.497235879440308	0.00160675195666047	0.00110313109847438	0.000684894127912649	0.00102299089766446	0.000212680785591944	0.000572563635763884	0.00145073326093445	0.124707494035345	0.00217816206281412	0.00025482775843304	5.55057495537131e-05	4.0341937921082e-05	3.70038330358087e-05	0.000169885172288693	5.75242720235206e-05	5.75242720235206e-05	0.000138977862516274	0.000285015564866386	0.000134523077189797	3.70038330358087e-05	0.000262058863022005	2.0170968960541e-05	1.85019165179044e-05	1.85019165179043e-05	2.29567018443808e-05	2.87621360117603e-05	0.000116021160671893	0.000116021160671893
"Doratoxylon_apetalum"	0.04789802915034	0.0708774907063585	0.0168188471513662	0.0396539982915583	0.0105539695293777	0.0339384032675775	0.0539348963904706	0.00137664472833443	1.05697271285522	0.000800333135060261	0.000508008127665546	0.029201760025984	0.0165983440683134	0.00965215442564538	0.346504249446005	0.00957595688338499	0.00401296854940394	0.00410697964949551	0.0105265003861914	0.00234848777101613	0.00332130498958678	0.201361581409993	0.00251997565434875	0.00409645189200507	0.00268890921326906	0.00186134315685355	0.00263753927525373	0.00172736652352844	0.00412122432149796	0.00136302866742997	0.000909456249690001	0.000114333305008609	0.00060630416646	0.000908685778286648	0.000917254142366959	0.000917254142366959	0.000300113090630883	0.000615509964136225	0.000471340554743663	0.00060630416646	0.000483585345019004	5.71666525043044e-05	0.00030315208323	0.00030315208323	0.000131924619117221	0.000458627071183479	0.000168188471513662	0.000168188471513662
"Dodonaea_viscosa"	0.0742475887255368	0.0243265955284197	0.0116381047922069	0.0109982218994132	0.0312168069030878	0.0127662516364429	0.0260812412261019	0.000605129068816229	0.00091466644006887	1.13973057231134	0.000808154801898309	0.0137600461349342	0.00962594248392947	0.0153549412360679	0.0100367639456453	0.0892601991470934	0.169274800418052	0.00474601669098107	0.00449315594470848	0.00111142633506322	0.0021537270026009	0.00141904028407055	0.00156937742925828	0.00159257415456961	0.00203321482889572	0.00216686118233259	0.00179583029815091	0.000601082984349294	0.0831977849988298	0.000467819144777301	0.00140976434288994	0.162818653187335	0.00093984289525996	0.000311879429851534	0.000345033828011971	0.000345033828011972	0.000506591134210666	0.000524334743598515	0.000586302495552048	0.000939842895259959	0.000134124657309917	0.0814093265936672	0.00046992144762998	0.00046992144762998	0.000390210086288597	0.000172516914005986	0.000116381047922069	0.000116381047922069
