"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Paragenipa_wrightii"	"Paraserianthes_falcataria"	"Ochna_kirkii"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_111"	"Megachile_seychellensis"	"Physiphoa_azurea"	"Lygistorrhina_sp1_M_PL_111"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_111"	"Phelsuma_sp1_M_PL_111"	"Hemipyrellia_sp1_M_PL_111"	"Parasarcophaga_hirticeps"	"Leptotes_pirithous"	"Nectarinia_dussumieri"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_111"	"Unidentified_sp4_M_PL_111"
"Canthium_bibracteatum"	1.14161051902595	0.0614831330335995	0.0606384178978145	0.0243810879749937	0.0154650808611963	0.021684822273049	0.000342977476797593	0.00772729478993081	0.376501099283964	0.145299871513757	0.0705058403942619	0.0175808471037562	0.000754550448954706	0.00370380319479515	0.00297361673596588	0.0402921359656218	0.00149209545804782	0.00148152127791806	0.00148152127791806	0.00111114095843854	0.000761908999218551	0.000761908999218552	0.000370380319479515	0.000483283776912386	0.000370380319479515	0.000370380319479515	0.000370380319479515
"Nephrosperma_vanhoutteanum"	0.0629646543115175	1.17284447849762	0.0205744670088499	0.0368930834760269	0.0190305150748247	0.0125765949163179	0.000116371419733314	0.00833316862844114	0.143530028900863	0.249336413364753	0.00898533481153311	0.0109966739470395	0.000256017123413291	0.0706532818372061	0.0500337517153573	0.00222228191687709	0.0217724389804747	0.0282613127348824	0.0282613127348825	0.0211959845511618	0.00115290885862584	0.00115290885862584	0.00706532818372062	0.000594703596088271	0.00706532818372061	0.00706532818372061	0.00706532818372061
"Psidium_cattleianum"	0.0991204907945044	0.0328400146487412	1.15476368355402	0.0184369166896322	0.00557508390440425	0.0128598121259988	0.00653146879838244	0.00320586281765465	0.250024388316966	0.0271671596766383	0.162136896912883	0.200643838354605	0.0143692313564414	0.00197831413546634	0.00167289671810194	0.00349837026333545	0.000881571063915405	0.000791325654186535	0.000791325654186535	0.000593494240639901	0.000576153646551007	0.000576153646551007	0.000197831413546634	0.000174221372012633	0.000197831413546634	0.000197831413546634	0.000197831413546634
"Premna_serratifolia"	0.0647622649335769	0.0956914352659447	0.0299599896206524	1.09264208797178	0.0276534499071997	0.0109555960492744	0.000169456954867943	0.0114990526300394	0.0426543100987558	0.398911432293623	0.0928243291451357	0.00614279174788127	0.000372805300709476	0.0057645442931292	0.0211077136297495	0.00228572699765565	0.0188018959124978	0.00230581771725168	0.00230581771725168	0.00172936328793876	0.0341450652491181	0.0341450652491181	0.00057645442931292	0.00086417030959999	0.00057645442931292	0.00057645442931292	0.00057645442931292
"Paragenipa_wrightii"	0.0821582420751056	0.098720796950653	0.0181190226893138	0.0553068998143993	1.04817995102532	0.0169647129281951	0.000102483160007431	0.0137812246903405	0.144250662843838	0.445212090201491	0.0111095047483883	0.00421397206922805	0.000225462952016348	0.00594703596088271	0.00502709548221789	0.00289970266147431	0.0026482810978648	0.00237881438435308	0.00237881438435308	0.00178411078826481	0.00172834061919998	0.00172834061919998	0.000594703596088271	0.0327556234695412	0.000594703596088271	0.000594703596088271	0.000594703596088271
"Paraserianthes_falcataria"	0.131657849514941	0.0745612412895988	0.0477650164679955	0.0250413623983415	0.0193882433465087	1.02513297934422	0.000270164120294092	0.00951647685143681	0.425480805245933	0.192423470682573	0.0153563839452784	0.00949064412347662	0.000594361064647003	0.0044916410415421	0.00353542001655356	0.00464674762993908	0.00173876359993672	0.00179665641661684	0.00179665641661684	0.00134749231246263	0.000782542574948172	0.000782542574948172	0.00044916410415421	0.000605882604578398	0.00044916410415421	0.00044916410415421	0.00044916410415421
"Ochna_kirkii"	0.00291530855277954	0.000965882783786506	0.0339636377515887	0.000542262255577419	0.00016397305601189	0.000378229768411729	1.29430974908231	9.42900828721956e-05	0.00735365847991076	0.000799034108136422	0.00476873226214361	0.00590128936337074	0.647481447981072	5.8185709866657e-05	4.92028446500571e-05	0.000102893243039278	2.59285607033943e-05	2.32742839466628e-05	2.32742839466628e-05	1.74557129599971e-05	1.69456954867943e-05	1.69456954867943e-05	5.8185709866657e-06	5.12415800037155e-06	5.8185709866657e-06	5.8185709866657e-06	5.8185709866657e-06
"Memecylon_eleagni"	0.0938314367348742	0.0988075708800878	0.0238149809311488	0.052567097737323	0.0314999421493497	0.0190329537028736	0.000134700118388851	1.01364465107929	0.197132797529347	0.4216311573734	0.0122802139790528	0.00526899958115398	0.000296340260455472	0.00595226330602939	0.00498794521636625	0.0033116977671132	0.00260703989395449	0.00238090532241175	0.00238090532241176	0.00178567899180882	0.00164272180429134	0.00164272180429134	0.000595226330602939	0.000984373192167177	0.000595226330602939	0.000595226330602939	0.000595226330602939
"Apis_mellifera"	0.31375091606997	0.116794043125212	0.127463413651786	0.0133817443447077	0.0226275549558962	0.0583993262102261	0.000720946909795173	0.0135287213990729	1.15542562078065	0.0792366924440419	0.0348143278455244	0.0246101476367167	0.00158608320154938	0.00703578573043448	0.0051341397666902	0.011073561743646	0.0023198254745164	0.00281431429217379	0.00281431429217379	0.00211073571913034	0.000418179510772116	0.000418179510772116	0.000703578573043449	0.000707111092371757	0.000703578573043448	0.000703578573043448	0.000703578573043448
"Lasioglossum_mahense"	0.13722765642966	0.229943581214161	0.0156965811465021	0.141835175926621	0.0791488160358206	0.0299325398839557	8.87815675707135e-05	0.0327935344623755	0.0898015847699142	1.1488725636679	0.0204588680031381	0.00490913977254445	0.00019531944865557	0.0138520229647085	0.0119125906991494	0.00484332905045858	0.006371781513266	0.0055408091858834	0.0055408091858834	0.00415560688941255	0.00443234924770691	0.00443234924770692	0.00138520229647085	0.00247340050111939	0.00138520229647085	0.00138520229647085	0.00138520229647085
