"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Pandanus_barklyi"	1.2410252900169	0.00207116554712614	0.0382040026973604	0.0167266549717668	0.000757263234659187	0.000903157823994643	0.00902839548316077	0.00430864963239442	0.000245905011767586	0.000593874779877665	0.00066441353585805	0.000970085717741947	0.00386344576372853	0.00980047434808773	0.000456467959123942	7.18236052572375e-05	0.00019975038441851	0.00339302325511507	4.94895649898054e-05	0.576813953369561	0.00613670605873587	0.015976378569338	0.0049109566585359	0.00124087006056523	0.000412144825818868	0.00134776461840404	0.0209968429829749	0.000498786780684917	9.46579043323985e-05	0.000718108272065737	3.27873349023448e-05	0.00029832338573664	0.0174792294368578	0.000446522594892817	0.0174792294368578	3.0230509758843e-05	0.000643907627288087	1.63936674511724e-05	8.19683372558619e-06	1.89315808664797e-05	8.19683372558619e-06	0.000143621654413147	8.19683372558619e-06	5.70584948904928e-05	2.37673111577538e-05	8.19683372558619e-06	0.000816706195673977
"Syzygium_coriaceum"	0.00312878199672246	1.17696812498743	0.0339046161266369	0.0362386164905316	0.00310144004157486	0.000414602699263868	0.000454056694975863	0.0172698339127503	0.0234860188992948	0.000298252080274595	0.0202486292357092	0.00645834555257222	0.000132918240710982	7.35411277502438e-05	0.000729010302001963	0.00758087056699303	0.00277354133753488	4.72787005830846e-05	2.48543400228829e-05	0.00803737909912439	0.00308193816283748	0.0255153605700687	0.218932403161697	0.153633898992082	0.140984058567346	0.0394758336671299	8.11937472881466e-05	0.0387223977532046	0.000387680005196858	0.00287830565212506	0.00313146918657264	3.443388066965e-05	4.40673520665136e-05	0.0128976554568289	4.40673520665136e-05	0.0133038047965094	2.2153040118497e-05	0.00156573459328632	0.000782867296643159	7.75360010393715e-05	0.000782867296643159	0.000575661130425011	0.000782867296643159	9.11262877502454e-05	1.09105973490491e-05	0.000782867296643159	6.12842731252032e-06
"Pittosporum_senacia"	0.0602774264780576	0.0354114879544875	1.09966855237718	0.0651359606681139	0.00272830761547631	0.00235836364723979	0.00393072461016907	0.00794754442182512	0.00594922789562174	0.00168717161066036	0.010758223409712	0.0194186467365062	0.00145414373722532	0.00137288848443017	0.00961430194007422	0.000868207266833972	0.00370038465570673	0.000911172189791457	0.000140597634221696	0.154899272264548	0.0174341066434903	0.336500567902598	0.0598487157512837	0.01950895861919	0.00482417508721235	0.0379840798799813	0.0014157941272561	0.0135470009382662	0.000341038451934539	0.00132459073697085	0.000793230386082899	0.000233311197213223	0.00084897783771912	0.0125952574278202	0.000848977837719121	0.000575025553483358	0.000242357289537554	0.000396615193041449	0.000198307596520725	6.82076903869077e-05	0.000198307596520725	0.000264918147394171	0.000198307596520725	0.00120178774250928	6.20622012431525e-05	0.000198307596520725	0.000114407373702514
"Aphloia_theiformis"	0.0359876516059225	0.0516125750016662	0.0888217645474281	1.07616476228911	0.00259862732640685	0.00053947109464359	0.00160355166297117	0.0131175189986185	0.00268554346616745	0.000381045513760836	0.0191212603798012	0.0218613610592012	0.000697431457589555	0.000812884701611941	0.00953573286319842	0.00224549929130715	0.0049708474901016	0.000544050791016883	3.1753792813403e-05	0.0924886344728701	0.00393747030886197	0.333750650211945	0.17122006345028	0.0413386116184477	0.00712791298674159	0.0046974534409319	0.000822373001430961	0.00272363645098905	0.000324828415800856	0.00218625316643642	0.000358072462155661	7.29363172567566e-05	0.000506868332477781	0.00153597844179766	0.000506868332477781	0.000638588062365152	0.000116238576264926	0.00017903623107783	8.95181155389152e-05	6.49656831601713e-05	8.95181155389152e-05	0.000437250633287283	8.95181155389152e-05	0.0011919666078998	1.41966077537787e-05	8.95181155389152e-05	6.7740391800995e-05
"Gaertnera_sp1_M_PL_067"	0.00268828448304011	0.00728838409770092	0.00613869213482169	0.0042877350885713	1.13121150816947	0.0588780900773769	0.0504675403494117	0.00968504047054521	0.000200213598693978	0.0424523530326257	0.00239185714135055	0.000974142961023968	0.0116185297603902	0.000519739595118653	0.00011357391192133	0.000426633900785887	0.000416087785561153	3.72306888678987e-05	0.00353769608605214	0.00632921710754278	0.438674314670465	0.00397508691724656	0.0327312506753734	0.00126812580810009	0.0012890629556042	0.00044390486090197	0.00161298581425617	0.000307489480128155	0.141401438521184	0.00161417341175753	2.66951464925304e-05	0.00450072296699472	3.78631617329593e-05	0.000145743691426279	3.78631617329594e-05	8.42097876625041e-05	0.00193642162673169	1.33475732462652e-05	6.67378662313259e-06	0.0282802877042369	6.67378662313259e-06	0.000322834682351507	6.67378662313259e-06	1.41967389901663e-05	0.00154942342308887	6.67378662313259e-06	4.33116329265544e-05
"Tabernaemontana_persicarifolia"	0.00337495818440104	0.00102559615081062	0.00558559811188372	0.000936976111749393	0.0619769369235546	1.10510283489344	0.0719773501371932	0.0100681507464905	6.31812121771372e-05	0.0528808366046955	0.000294549450995726	0.000204986244654038	0.0144723992768858	0.000731074574463881	6.5492753556418e-05	5.79585686641089e-05	6.15601513542578e-05	4.61568526380608e-05	0.00440673638372463	0.00784666494847033	0.546435311581854	0.00229224637447463	0.00353405526463744	0.000239852483733856	0.000472217278294489	0.000221024436182509	0.00229059698428106	9.69000336962045e-05	0.00774711711544433	0.00167802512441508	8.4241616236183e-06	0.060162677936799	4.75346223155075e-05	7.29727985922016e-05	4.75346223155075e-05	1.30166377549537e-05	0.00241206654614762	4.21208081180915e-06	2.10604040590457e-06	0.00154942342308887	2.10604040590457e-06	0.000335605024883016	2.10604040590457e-06	8.18659419455225e-06	0.0290816535498274	2.10604040590457e-06	6.09228812053234e-05
"Diospyros_revaughanii"	0.0356120044058008	0.00118559248132586	0.00982681152542266	0.00293984471544715	0.0560750448326797	0.0759760918114817	1.06473856896996	0.00963326711765277	8.78457693553805e-05	0.0478386015360409	0.000349208627607733	0.000306569521974808	0.0135556537161123	0.0104970796851675	0.000116287951789852	6.13402239670045e-05	8.06047911187467e-05	0.000466365522426084	0.00398655012800341	0.0792821388124343	0.494332215872423	0.00407007831264482	0.00380677333185994	0.000371953901507325	0.000478111697912426	0.000368326634407257	0.0335766754488414	0.00014995304495342	0.00700938060408497	0.00160554451960879	1.17127692473841e-05	0.0335748130345652	0.000501577526842265	0.00012179948069847	0.000501577526842265	1.55408782833978e-05	0.00225927561935206	5.85638462369203e-06	2.92819231184602e-06	0.00140187612081699	2.92819231184602e-06	0.000321108903921759	2.92819231184602e-06	1.45359939737315e-05	0.00199937083714426	2.92819231184602e-06	0.000874756640430626
"Psiadia_terebinthina"	0.0203942749266669	0.054112146259951	0.0238426332654754	0.0288585417969607	0.0129133872940603	0.0127529909455546	0.0115599205411833	1.12433781084421	0.00291047962119576	0.00919081158641288	0.0132137521619559	0.00704713127886409	0.00284214129206193	0.000557769507311057	0.00163775460733181	0.0035883241409667	0.00249996900984966	0.000307593287786885	0.000765900965534407	0.0522908589237705	0.0949717197262664	0.0573214112566134	0.170982679775028	0.00887846630877295	0.0448042964854304	0.00261875382083074	0.000794275381851739	0.0020889175260424	0.00161417341175754	0.187389635140702	0.000388063949492768	0.000992318953687791	0.000287243308826295	0.000840579277819182	0.000287243308826295	0.000672677117798204	0.000473690215343655	0.000194031974746384	9.70159873731921e-05	0.000322834682351507	9.70159873731921e-05	0.0374779270281403	9.70159873731921e-05	0.000204719325916476	0.000335605024883016	9.70159873731921e-05	4.64807922759214e-05
"Stillingia_lineata"	0.00116395038903324	0.073589525884457	0.0178476836868652	0.0059081956255684	0.000266951464925304	8.00295354243738e-05	0.000105414923226457	0.00291047962119576	1.22538608074489	5.74473181351524e-05	0.00273352581785851	0.000765759584884048	3.48594153808668e-05	2.67793922455308e-05	0.000211396567501369	0.00197211651291567	0.000250756937753668	1.75926345653398e-05	4.7872765112627e-06	0.00299074787610776	0.000593622287396574	0.0073988798625479	0.0158838138952162	0.0507698166242492	0.0500477880701731	0.0437897273709879	2.8248323844862e-05	0.0433931121779464	3.3368933115663e-05	0.000485079936865961	0.163384810765985	7.14027312365516e-06	1.63936674511724e-05	0.000981174893163884	1.63936674511724e-05	0.0416290699881394	5.80990256347779e-06	0.0816924053829924	0.0408462026914962	6.67378662313259e-06	0.0408462026914962	9.70159873731921e-05	0.0408462026914962	2.64245709376711e-05	2.10604040590457e-06	0.0408462026914962	2.2316160204609e-06
"Gaertnera_rotundifolia"	0.00351375911427618	0.0011681539810755	0.00632689353997634	0.0010478751628423	0.0707539217210428	0.0837279912907679	0.0717579023040613	0.0114885144830161	7.18091476689404e-05	1.0603697275342	0.000335401101118958	0.000232754276169754	0.0165171298581225	0.000732152716594702	7.41735553770244e-05	6.60737668064274e-05	7.00186659742369e-05	4.82704863966628e-05	0.00503081062784967	0.00820598268743268	0.623820517853358	0.00259607443819585	0.00402819097302684	0.000272205682823789	0.000538561432850298	0.0002505715996225	0.00228681553452308	0.000109973965400804	0.00884424021513035	0.00191475241383602	9.5745530225254e-06	0.00640001144772633	4.94895649898054e-05	8.27259871222897e-05	4.94895649898054e-05	1.48208082670728e-05	0.00275285497635375	4.78727651126269e-06	2.39363825563135e-06	0.00176884804302607	2.39363825563135e-06	0.000382950482767204	2.39363825563135e-06	9.27169442212805e-06	0.00220336819186231	2.39363825563135e-06	6.10127263828918e-05
