"Microtus_arvalis"	"Clethrionomys_centralis"	"Spermophilus_undulatus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sorex_araneus"	"Sicista_tianshanica"	"Dryomys_nitedula"	"Arvicola_terrestris"	"Neomys_fodiens"	"Cricetulus_migratorius"	"Cricetus_cricetus"	"Marmota_baibacina"	"Spermophilus_erythrogenys"	"Ctenophthalmus_assimilis"	"Neopsylla_mana"	"Megabothris_rectangulatus"	"Citellophilus_tesquorum"	"Amphipsylla_rossica"	"Hystrichopsylla_talpae"	"Nosopsyllus_consimilis"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Frontopsylla_protera"	"Amalaraeus_penicilliger"	"Neopsylla_teratura"	"Palaeopsylla_soricis"	"Frontopsylla_elatoides"	"Ceratophyllus_sciurorum"	"Ctenophthalmus_arvalis"	"Amphipsylla_sibirica"	"Frontopsylla_ornata"	"Oropsylla_silantiewi"	"Amphipsylla_primaris"	"Corrodopsylla_birulai"	"Rhadinopsylla_angusta"
"Microtus_arvalis"	1.22319504701754	0.0701208578014828	0.0128790123453348	0.0107632994929047	0.00444654824364815	0.00210232280486841	0.0027605671550983	0.00157967852378438	0.00233368047472187	0.00144516972297731	0.000886064740314579	0.000686755658684441	0	0.000134329351977738	0.348350702634198	0.0664930292289803	0.0500929960383602	0.00452111670310967	0.0483279686226561	0.0293778156078139	0.0377844803809629	0.00750615657437844	0.0382320307516387	0.0106395549608255	0.00979448697900298	0.00571949224196408	0.00331495659148175	0.00230730314201112	0.000403695622744898	0.00216371092697493	0.000354471248077349	0.00115078897762525	0	3.51039671952085e-05	4.12220157817336e-05	5.55834508837426e-05
"Clethrionomys_centralis"	0.186967471031343	1.10235186055605	0.0102985085835738	0.0144827578056732	0.0065530286751572	0.00186180142086394	0.00355413346146337	0.00169076679313328	0.00240885419839538	0.00136167186952392	0.000970007598666404	0.000731913620721227	0	0.000100557718769119	0.207370195179131	0.0497760707907137	0.100526246236362	0.00361524299580161	0.0673105319317091	0.108478495851561	0.0289188855670135	0.0174350413068783	0.0227262886626295	0.0300827964534302	0.0130457204423381	0.00663776719063012	0.00109140054513382	0.00144308755297416	0.000432084847134061	0.000396899979912119	0.00557255076567856	0.0016809098670384	0	3.75725954029618e-05	3.65059102130184e-05	5.23719949816894e-05
"Spermophilus_undulatus"	0.0650906181425368	0.0195205180120702	1.23676764331389	0.00562986488898915	0.00159664481376548	0.000462646906365729	0.000934804311663233	0.000693726305485188	0.000361425030032327	0.000160381585556612	0.00135575101144909	0.000549805236679727	0	0.000209503774851278	0.0212983936336014	0.103704368551383	0.00415607573476523	0.434161463637193	0.00350659484019073	0.00333368400800755	0.0525303185773671	0.00234221653956204	0.00249749791071071	0.00348336303915956	0.00297280870458409	0.0188018334858013	0.000289202009508659	0.0130580129445881	0.00017728561140177	0.000141206440795776	9.86790892154286e-05	8.30057382207275e-05	0	1.54161401218931e-05	9.07150796795547e-06	6.16852252140815e-06
"Apodemus_uralensis"	0.107300109377721	0.054148592757981	0.0111049568600679	1.10225982557472	0.0471290215390352	0.00206841908554368	0.00423640892650081	0.0014037201168333	0.000971550641499767	0.00131482329399181	0.00104697894670515	0.000288170193275954	0	6.07560194590969e-05	0.0877529984572772	0.030074229632253	0.0244042192189618	0.00389834286986706	0.0163926330761355	0.0234392984631554	0.0650425933492647	0.313723632254177	0.0323222941691187	0.0427779837517985	0.0120835023421489	0.00663357300113617	0.000981992635532282	0.00035078503300389	0.000358728474301843	0.00586668809562407	0.000273729099419941	0.000167121599452824	0	3.11937803740733e-05	4.05572369714447e-05	5.05701266919925e-05
"Apodemus_agrarius"	0.100776847303307	0.0557007437388362	0.00715995408672958	0.10714488490515	1.05038442971765	0.00242489249857963	0.00507790620668214	0.00113095253614649	0.0010285630312853	0.0015427875342349	0.000646808435246194	0.000269310915841767	0	4.52524236432714e-05	0.0905919827085862	0.0223999497034193	0.0224122507918463	0.00251346820291988	0.00768506010176317	0.0293870170883392	0.0390739223520134	0.333596164312436	0.0396234310100973	0.0518267848172705	0.0231651338378334	0.0013998803269021	0.00109964957123171	0.000299731552937429	0.00028902120368188	0.000725986511928074	0.000281575450885661	0.000163639950170751	0	2.5132278581033e-05	4.75469117368555e-05	5.93379820859577e-05
"Sorex_araneus"	0.119585067782809	0.039718430311764	0.00520704557360644	0.0118021559586904	0.0060860047023175	1.1196684837082	0.00434060927964066	0.00129457965613737	0.000619659731983514	0.0244741071103063	0.000219108436744241	0.000256628436754098	0	6.14526443794363e-05	0.110910289410338	0.030419058967821	0.00813042453352057	0.00182790885554303	0.00666494808600218	0.00642715053467106	0.00546836163823323	0.00570651563333792	0.00494694849539014	0.126900354319999	0.00185339250079359	0.000847997597853476	0.332385527444672	0.000297045036929419	0.000330837023235105	0.000266945934365835	0.000200782506171601	0.000157813904773861	0	2.87684368030526e-05	0.0219542839942784	0.000941311811934858
"Sicista_tianshanica"	0.174095767759569	0.0840629827406988	0.0116647320629282	0.0267998912524291	0.0141298259664199	0.00481241463612333	1.00964015240471	0.00184134639996144	0.00186598805272017	0.00301349185668968	0.000828214070810855	0.000484079601702177	0	9.4446528571961e-05	0.150770999465341	0.0467510316431207	0.0579326727748085	0.00409484932174221	0.0112502999536849	0.0449002292532604	0.0421324932803578	0.0345186490924391	0.0734799980395858	0.104449477409514	0.0904014847069362	0.00151119231352037	0.0021232006450488	0.000499256415368137	0.000470566302212368	0.000438205416635712	0.000424950739957576	0.000265926479998713	0	4.0918808888032e-05	9.4361071296536e-05	0.000115903532949603
"Dryomys_nitedula"	0.1018366088333	0.0408789837984225	0.00884886442996662	0.00907739008885534	0.00321693165837223	0.00146719027695568	0.00188226520884947	1.16306264861842	0.000867778497391433	0.00103399510091077	0.00100218252131838	0.000142697660129689	0	1.57966404413341e-05	0.112483501197907	0.00781933701846037	0.0461589912023769	0.00310635223456145	0.0447962182416102	0.00609898727914442	0.082462656597938	0.00405904411854188	0.00413528240194879	0.0284393022880294	0.00145283639999614	0.000872536910743885	0.000761457482245206	0.000305589272110363	0.297227121313596	0.000222310506537152	0.00020664927471629	0.000144118811092464	0	0.0258458366359649	2.87684368030526e-05	3.97690423427217e-05
"Arvicola_terrestris"	0.218387324424779	0.0845430118662638	0.00669219249156631	0.00912003989278813	0.00424696993562961	0.00101944020423094	0.00276888549758476	0.00125967846395531	1.00288533978101	0.00105367775521877	0.000551711242615371	0.000708950032047589	0	9.61117456425248e-05	0.315784090919587	0.0475753140930498	0.0799801253520183	0.00234926269521013	0.0449993277026184	0.0770643686282911	0.00905431659891557	0.0050701548361109	0.0729899605991481	0.0045112668259346	0.00281172604312978	0.00151362921742258	0.000873093648592467	0.00052405828232899	0.000321917829677467	0.000423410591479323	0.000427377357779826	0.000304757499496702	0	2.79928547545624e-05	1.99890236123714e-05	4.05260675084143e-05
"Neomys_fodiens"	0.161247591013737	0.0569807305400781	0.00354073192728828	0.0147159068673698	0.00759526170700259	0.0480069024086778	0.00533156251568174	0.00178960690542248	0.00125630809276084	1.03237182071264	0.000176449470022803	0.000296006549932934	0	2.44546227157328e-05	0.275419655393765	0.0121050382442877	0.0112349109491098	0.00124295728806374	0.00917900099195597	0.0089593435039294	0.0071793624784921	0.00721604152889849	0.00666602597020418	0.147964454288902	0.00246010561418	0.00109509831247568	0.133573003351169	0.000367300384528851	0.0004573439869413	0.000353772444456702	0.000288045972399292	0.000217516619681891	0	3.97690423427218e-05	0.000941311811934858	0.0397066084889478
