"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Clethrionomys_rufocanus"	"Tamias_sibiricus"	"Sorex_caecutiens"	"Sorex_arcticus"	"Sciurus_vulgaris"	"Sorex_daphaenodon"	"Alticola_macrotis"	"Lemmus_sibiricus"	"Spermophilus_parryii"	"Sorex_cinereus"	"Sorex_minutissimus"	"Sorex_roboratus"	"Megabothris_advenarius"	"Catallagia_dacenkoi"	"Corrodopsylla_birulai"	"Megabothris_calcarifer"	"Amalaraeus_penicilliger"	"Ceratophyllus_indages"	"Catallagia_ioffi"	"Tarsopsylla_octodecimdentata"	"Oropsylla_alaskensis"	"Megabothris_beljaevi"	"Amphipsylla_marikovskii"	"Rhadinopsylla_pseudodahurica"	"Peromyscopsylla_ostsibirica"	"Ctenophyllus_armatus"	"Neopsylla_acanthina"
"Clethrionomys_rutilus"	1.17420869641071	0.0589548323962911	0.0590109813744539	0.00710454018872486	0.00331074564428364	0.00167651918013891	0.000104131364230024	0.00619021766175042	0.0123894855122388	0.0092235388026485	0	0.000186279908904323	0.000486682444477924	0.000486682444477924	0.285357314047364	0.109016867563055	0.00894143562740751	0.0373600910386368	0.13876484199538	0.00276627232802369	0.0485684683194082	4.86700941509897e-05	0	0.00309737137805969	0.0104935965513902	0.0124305864487416	0.00616092249854978	0.000112770479186109	0.00354745829731333
"Microtus_oeconomus"	0.0806365682775717	1.13481602963113	0.0409470752750817	0.00139651013902794	0.0102050954847627	0.00920722804539917	2.04686724369338e-05	0.0216287038436016	0.00614430178927679	0.0248045444594166	0	0.00102302533837769	0.00125189118862576	0.00125189118862576	0.0592224515831253	0.280423626252169	0.0491052162421289	0.198229468110613	0.0490145885485771	0.000543754732998545	0.0101830760446223	9.56687950856687e-06	0	0.0015360754473192	0.0152974150656725	0.00197166549258735	0.000863980429838945	2.21668276036181e-05	0.000243615009902029
"Clethrionomys_rufocanus"	0.147974506325335	0.0750696380043165	1.06495110054347	0.00889234212213957	0.00291901619951711	0.00120944392997366	0.000130335207033954	0.00928969323105278	0.00979714136865876	0.011459571026699	0	0.000134382658885962	0.000753081358127688	0.000753081358127688	0.235446915397512	0.168690224220602	0.00645036762652616	0.0607235503185167	0.0646687805114928	0.00346238310859765	0.0593457481607882	6.09175424180438e-05	0	0.00244928534216469	0.018183870305669	0.0336124041386153	0.0129840188169104	0.000141148287653009	0.000447052889200409
"Tamias_sibiricus"	0.0373270286106021	0.00536437228007559	0.0186315739701972	1.24774030025643	0.000310764891285984	0.000103285985212026	0.0182881504248063	0.000395853156826724	0.00411711342415891	0.000983692479396749	0	1.1476220579114e-05	2.98608168813426e-05	2.98608168813426e-05	0.0421719258808997	0.00668882298142075	0.000550858587797471	0.00267439100298418	0.00562366246784518	0.485828691719855	0.0620105327365378	0.00854772248115948	0	0.00102927835603973	0.000630723256082145	0.000902904588170363	0.0300889805373165	0.0198054015913719	0.000112770479186109
"Sorex_caecutiens"	0.0199246692410525	0.0449024201329559	0.00700563887884107	0.000355967057291218	1.10286176191579	0.108599445549819	5.21741510527435e-06	0.0342303830639563	0.000874637321543666	0.00215345852331531	0	0.012066605061091	0.000176564586286247	0.000176564586286247	0.0273824913528599	0.0395504673281194	0.579197042932368	0.0132472940227339	0.00412731686225001	0.000138601766492288	0.00135197658185775	2.43857445137823e-06	0	0.000218659330385917	0.000813276053891481	0.000392878213289443	0.000178378001866002	5.65027075065425e-06	6.01953753506117e-05
"Sorex_arcticus"	0.0102764416412218	0.0412620219812333	0.00295641849549116	0.000120500316080697	0.110610546393334	1.11699572061569	1.76617514579564e-06	0.035924929979862	0.000412569332682047	0.0015975779215075	0	0.0129995245128543	8.7657984115906e-05	8.7657984115906e-05	0.00619391149003355	0.019635388441963	0.623977176617006	0.0123465219343677	0.00269567117620747	4.69188266991798e-05	0.000734464389070234	8.25494905100136e-07	0	0.000103142333170512	0.000633923517527631	0.000182728393709469	8.30346970923497e-05	1.91270342985233e-06	3.10466514840538e-05
"Sciurus_vulgaris"	0.000749293077394306	0.000107683015863869	0.000374005376706129	0.0250468147122348	6.23821371282803e-06	2.07333604071662e-06	1.30693545788781	7.94625345535005e-06	8.26458655402648e-05	1.97463873373374e-05	0	2.30370671190736e-07	5.9941828233748e-07	5.9941828233748e-07	0.000846548286834938	0.000134269695243596	1.10577922171553e-05	5.36850303753481e-05	0.000112887939747814	0.0523578885269451	0.00124478332818122	0.610850268360608	0	2.06614663850662e-05	1.2660974825082e-05	1.81246721918672e-05	0.000603998380306641	0.00039756848749579	2.26372530934836e-06
"Sorex_daphaenodon"	0.0455324899119864	0.116314362892258	0.0272497668110881	0.000554194419557413	0.0418371348559466	0.0431099159758344	8.12283686546894e-06	1.02841895877309	0.00320848590009876	0.0202505361445152	0	0.0047899906639816	0.00102968707405417	0.00102968707405417	0.0212812417512406	0.230649904588134	0.229919551871117	0.165439444952366	0.0104827909205557	0.000215784927165284	0.00375935886108409	3.79654331755613e-06	0	0.000802121475024689	0.00219868982549526	0.00123843168687694	0.000529192134987664	8.79673681837164e-06	0.000137560392483343
"Alticola_macrotis"	0.0976409453464532	0.0354028817382139	0.0307910157300704	0.00617567013623836	0.00114535839725956	0.000530446284876918	9.05169003536234e-05	0.00343766346439153	1.15467880004415	0.00270854777721864	0	5.89384760974353e-05	0.000336274519003518	0.000336274519003518	0.0708645712284043	0.075325492256788	0.0028290468526769	0.0101318587984431	0.137230928541654	0.00240460113548104	0.0743748245231286	4.23068121218023e-05	0	0.288669700011038	0.00164287861632726	0.0018180243336036	0.000939419296609159	9.80265100990216e-05	0.000294987750291399
"Lemmus_sibiricus"	0.0726902700875394	0.142921422837591	0.0360157946553397	0.00147553871909512	0.00282000520910338	0.00205402875622393	2.16269956551791e-05	0.0216970030119806	0.00270854777721864	1.04994070687241	0	0.000228225417358214	0.000380081496910049	0.000380081496910049	0.115001762869157	0.0851382553078511	0.0109548200331943	0.428585020206958	0.01475083729569	0.000574525841100627	0.00534067709636436	1.01082697083989e-05	0	0.000677136944304659	0.00286646720091117	0.00175021191701766	0.000773814368169438	2.34212495094464e-05	0.000219608066729726
"Spermophilus_parryii"	0	0	0	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	0	0
"Sorex_cinereus"	0.0102764416412218	0.0412620219812333	0.00295641849549116	0.000120500316080697	0.110610546393334	0.116995720615689	1.76617514579564e-06	0.035924929979862	0.000412569332682047	0.0015975779215075	0	1.01299952451285	8.7657984115906e-05	8.7657984115906e-05	0.00619391149003355	0.019635388441963	0.623977176617006	0.0123465219343677	0.00269567117620747	4.69188266991798e-05	0.000734464389070234	8.25494905100136e-07	0	0.000103142333170512	0.000633923517527631	0.000182728393709469	8.30346970923497e-05	1.91270342985233e-06	3.10466514840538e-05
"Sorex_minutissimus"	0.0805459445610964	0.151478833823716	0.0497033696364274	0.000940615731762293	0.0048555261228718	0.00236676557112946	1.3786620493762e-05	0.0231679591662188	0.00706176489907387	0.00798171143511104	0	0.000262973952347718	1.00247704090654	0.00247704090654216	0.0329375229160278	0.554857163065443	0.0126227497126905	0.0338843421043981	0.0169604519910731	0.0003662445705082	0.0065803596602913	6.44374653512791e-06	0	0.00176544122476847	0.00323927119666373	0.00223618638297226	0.000952218464615216	1.49304084406713e-05	0.000243341222238962
"Sorex_roboratus"	0.0805459445610964	0.151478833823716	0.0497033696364274	0.000940615731762293	0.0048555261228718	0.00236676557112946	1.3786620493762e-05	0.0231679591662188	0.00706176489907387	0.00798171143511104	0	0.000262973952347718	0.00247704090654216	1.00247704090654	0.0329375229160278	0.554857163065443	0.0126227497126905	0.0338843421043981	0.0169604519910731	0.0003662445705082	0.0065803596602913	6.44374653512791e-06	0	0.00176544122476847	0.00323927119666373	0.00223618638297226	0.000952218464615216	1.49304084406713e-05	0.000243341222238962
"Megabothris_advenarius"	0.41066639543338	0.0623123186222449	0.135126055793355	0.0115514405673769	0.00654798706264042	0.00145422269766005	0.000169309657366988	0.00416372121219924	0.0129404869199695	0.0210003219152374	0	0.000161580299740006	0.000286413242748068	0.000286413242748068	1.12427249258353	0.0641565663755673	0.00775585438752027	0.0311598683888156	0.055602293455023	0.00449774785440128	0.0237403088390118	7.91338615954399e-05	0	0.00323512172999237	0.00592154117679483	0.00781678088579192	0.00367158362168984	0.000183356199482172	0.00124068397411897
"Catallagia_dacenkoi"	0.161091889122193	0.302957667647433	0.0994067392728548	0.00188123146352459	0.00971105224574359	0.00473353114225893	2.75732409875241e-05	0.0463359183324377	0.0141235297981477	0.0159634228702221	0	0.000525947904695436	0.00495408181308432	0.00495408181308432	0.0658750458320556	1.10971432613089	0.0252454994253809	0.0677686842087963	0.0339209039821463	0.000732489141016401	0.0131607193205826	1.28874930702558e-05	0	0.00353088244953694	0.00647854239332745	0.00447237276594452	0.00190443692923043	2.98608168813426e-05	0.000486682444477924
"Corrodopsylla_birulai"	0.0205528832824436	0.0825240439624666	0.00591283699098232	0.000241000632161394	0.221221092786668	0.233991441231377	3.53235029159128e-06	0.071849859959724	0.000825138665364095	0.003195155843015	0	0.0259990490257086	0.000175315968231812	0.000175315968231812	0.0123878229800671	0.0392707768839259	1.24795435323401	0.0246930438687355	0.00539134235241495	9.38376533983596e-05	0.00146892877814047	1.65098981020027e-06	0	0.000206284666341024	0.00126784703505526	0.000365456787418939	0.000166069394184699	3.82540685970466e-06	6.20933029681077e-05
"Megabothris_calcarifer"	0.0858763203735333	0.333135633908114	0.0556632544586403	0.00117004606380558	0.00505973035590533	0.00462994572538791	1.71493847032362e-05	0.0516998265476145	0.00295512548287925	0.12500396422703	0	0.00051443841393199	0.000470615862561085	0.000470615862561085	0.0497692342321361	0.105417953213683	0.0246930438687355	1.11186614268864	0.0233778614595738	0.000455577132768579	0.007592267383118	8.01547328520823e-06	0	0.000738781370719812	0.0056217759205935	0.00246510051659706	0.00104956283708477	1.85721597429457e-05	0.000259445076657201
"Amalaraeus_penicilliger"	0.413794258562799	0.106860634493294	0.0769034146623158	0.00319180842769591	0.00204506691372748	0.00131140759923607	4.678238944504e-05	0.00424978010292798	0.0519252162049503	0.00558139789566649	0	0.000145711955470674	0.000305593729568886	0.000305593729568886	0.115211959411309	0.0684529954234304	0.00699417386259236	0.0303280364880957	1.05918032211231	0.00124278434569215	0.0230979323925513	2.18656820232252e-05	0	0.0129813040512376	0.00561525614105555	0.00608080763992892	0.00282509844560429	5.0663625836443e-05	0.00125013371167009
"Ceratophyllus_indages"	0.0176083873187662	0.00253055087280092	0.00878912635259404	0.588600145737517	0.000146598022251459	4.87233969568406e-05	0.0463165936969129	0.000186736956200726	0.00194217784019622	0.00046404010242743	0	5.41371077298229e-06	1.40863296349308e-05	1.40863296349308e-05	0.019893884740621	0.0031553378382245	0.00025985811710315	0.00126159821382068	0.00265286658407363	1.23041038038321	0.0292524082122586	0.0216479731409484	0	0.000485544460049056	0.000297532908389426	0.000425929796508879	0.0141939619372061	0.00934285945615106	5.31975447696864e-05
"Catallagia_ioffi"	0.315218882622041	0.0483196941725213	0.15360075994557	0.0766012463216055	0.00145801396082699	0.000777668176662601	0.00112274574698698	0.00331708134801537	0.0612498554896353	0.00439820466759418	0	8.64075751847334e-05	0.000258053320011423	0.000258053320011423	0.107064137901426	0.0578039436825588	0.0041475636088672	0.0214369902582155	0.0502719705014353	0.0298259848438715	1.02696088142353	0.000524761599135219	0	0.0153124638724088	0.00530709598537184	0.00751153720787015	0.00499778674166865	0.00121589279875564	0.00095232290822369
