"Sideroxylon_cinereum"	"Molinaea_alternifolia"	"Psiadia_terebinthina"	"Toddalia_asiatica"	"Bertiera_zaluzania"	"Croton_fothergillifolius"	"Stillingia_lineata"	"Homalanthus_populifolius"	"Erythroxylum_macrocarpum"	"Dodonaea_viscosa"	"Aphloia_theiformis"	"Antirhea_borbonica"	"Chassalia_coriacea"	"Trochetia_blackburniana"	"Chaetocnema_sp1_M_PL_074"	"Apis_mellifera"	"Stomorhina_lunata"	"Fannia_pusio"	"Technomyrmex_albipes"	"Dysauxes_florida"	"Lygaeidae_sp1_M_PL_074"	"Pachycerina_crinicornis"	"Brachymyrmex_sp1_M_PL_074"	"Allograpta_nasuta"	"Lygistorrhina_sp1_M_PL_074"	"Leptotes_pirithous"	"Villa_unifasciata"	"Dioxyna_sororcula"	"Ophyra_capensis"	"Musca_domestica"	"Polistes_hebraeus"	"Stomoxys_niger"	"Syritta_nigrofemorata"	"Panara_naso"	"Chrysomya_megacephala"	"Nacoleia_sp1_M_PL_074"	"Ahasverus_advena"	"Eristalinus_flaveolus"	"Syritta_bulbus"	"Episyrphus_sp1_M_PL_074"	"Gelechioidea_sp2_M_PL_074"	"Mauritiborium_undulatus"	"Orthellia_albigena"	"Pelecophora_intemipta"	"Sarcophaga_arno"	"Stomoxys_calcitrans"	"Gelechioidea_sp1_M_PL_074"	"Palexorista_sp1_M_PL_074"	"Scatopsidae_sp1_M_PL_074"	"Scirtidae_sp1_M_PL_074"	"Unidentified_sp1_M_PL_074"
"Sideroxylon_cinereum"	1.14893923801175	0.0687820863234082	0.0160094955658381	0.00732658034806005	0.0414000476355772	0.00446475397108161	0.00442313991716075	0.0152770503211558	0.00531307494828004	0.00262276413962808	0.00719616135101672	0.00383092190568495	0.00334367995169349	0.00440433894299628	0.0189750678705686	0.343896175307812	0.109257922897161	0.0870983059144105	0.00941785630560447	0.0109717520938897	0.00184724948836593	0.00114089117479763	0.00156497106309269	0.00250471833760606	0.000889938234600169	0.00231575523702786	0.000878546632377244	0.000482685497254814	0.0129694511598108	0.0016303299367107	0.00879716153339421	0.0045784393343421	0.000963357786718248	0.000714904252293287	0.0155872605631894	0.0042202236449678	0.000156658034073039	0.00408357060982334	0.000351857045403034	0.00384014386292329	0.000387804317643122	0.000178047758707809	0.0112641101765858	0.000852670491612499	0.0043052457600698	0.000117297963640025	3.91645085182597e-05	0.000181869646680426	7.81334551217653e-05	3.91645085182597e-05	8.79642613507586e-05
"Molinaea_alternifolia"	0.0869723901444748	1.08139818018125	0.0220805851697022	0.024679345326139	0.025384482611866	0.0128090677993237	0.0147131279102224	0.0224390736199762	0.0115907424905387	0.00864571397480596	0.00726135571443953	0.00405919282101725	0.00960847769540158	0.00169159787417882	0.137867983297308	0.161993555185335	0.0707904279743856	0.0910833130099193	0.0220663898262553	0.0309792999428026	0.00254775982727333	0.00295118371306624	0.00261222854437222	0.0114232765365731	0.00199892441449494	0.028434171664904	0.00127413980828796	0.00124378174486134	0.0276641956200732	0.0143084491241064	0.0188992603961702	0.00138832959917463	0.0054005211040639	0.00192291146442462	0.0100740690316369	0.000861830914236603	0.000449440975414867	0.000712774700415068	0.000485287586147302	0.000567121823610263	0.000423878384638472	0.000421615517590378	0.000852670491612498	0.0134057625642303	0.000495673231476519	0.000282812339302815	0.000112360243853717	0.00026713182880924	0.000170452095449098	0.000112360243853717	0.000121321896536825
"Psiadia_terebinthina"	0.0269170639733321	0.0293598989619118	1.12515065903807	0.0304436604400431	0.00700546296044125	0.0200300070821652	0.0236846019987865	0.0110952073243428	0.015442226186541	0.0132947079684678	0.0151314722141055	0.00958961257467902	0.00602397620291704	0.000164776407531151	0.144333941404883	0.0142223948773383	0.0880677354458628	0.00649994189269139	0.00732255091144406	0.0598692992251421	0.129825076042854	0.0104879067394688	0.0344978841869402	0.00918860670377676	0.020984732284496	0.00785132413915789	0.014032917110071	0.0138116714279173	0.000991824163273228	0.00126968278601273	0.00104214676038012	0.0196240590680123	0.00740970842881829	0.00731164201627809	0.000594500838476685	0.0191391201473431	0.000702807266040886	0.000882653053027518	0.0247285859129246	0.000532982368989874	0.00681262448715221	0.00659640633956242	0.000263892784052276	0.000363965689610476	0.000108561312292152	0.000402793378077001	0.000175701816510221	0.000132085801480271	0.00022709156156678	0.000175701816510221	0.00618214647823115
"Toddalia_asiatica"	0.0141894530791543	0.0378000099299091	0.0350680139246067	1.07457244007363	0.0274206580472673	0.032748875896278	0.0365330040723586	0.0166373092513997	0.0192034735782117	0.0242796012482771	0.00771283479548473	0.00566447712872867	0.00132796914121054	0.000175213166816844	0.299178625865016	0.0163416567093994	0.0233977762789454	0.0074970824553198	0.124896674564725	0.0723525493299266	0.00404630929899308	0.0582704850152653	0.00486868610347939	0.00296785800180481	0.00429796466715163	0.00133736690234501	0.00204149926973285	0.0158934565005363	0.00107630261393047	0.00161464156265425	0.00756012550448756	0.00142625029232835	0.00197941288716504	0.000441675609167122	0.000497879823066571	0.000922545322463268	0.00114908336478168	0.000638524030742966	0.000770725580760586	0.000795681764315905	0.000514049511668677	0.00739843280886584	0.000139112285089748	0.000468595164420361	6.82724075486881e-05	0.000569674864404416	0.000287270841195421	0.000198063205373805	0.000282404023208996	0.000287270841195421	0.000192681395190146
"Bertiera_zaluzania"	0.100542972829259	0.0487543237465998	0.0101190020539707	0.0343846346941923	1.07458756184076	0.0307685026189349	0.00443937901442844	0.00459816369808221	0.00542100363956156	0.00213725922766199	0.0050314952628825	0.0060981577229683	0.00328178134412537	0.00316909563990686	0.0234680728457277	0.308751573115195	0.0568046769799178	0.0114988242806207	0.195708992764222	0.0052361659439565	0.00116757716007354	0.00264243509150464	0.0011790370586913	0.0191675314500737	0.00310495012022944	0.00177716213368338	0.00161754664539391	0.000958829459492652	0.00219450030617403	0.00964204780570146	0.00178318014133634	0.000839474865521413	0.00956957376769155	0.000670932914407961	0.00171721552195271	0.000816324213414839	0.00107959658312052	0.000673593101181498	0.000222395649537818	0.000406073727857647	0.000265244548337892	0.000308844169728561	0.000985715419894696	0.000604392443139667	0.000724708761619924	0.000349619787538389	0.000269899145780131	5.47400440247882e-05	7.97206417582582e-05	0.000269899145780131	5.55989123844544e-05
"Croton_fothergillifolius"	0.0119843396065875	0.0271911790125995	0.0319777306048603	0.0453887929088765	0.0340072923682965	1.09668543336269	0.0196091384714193	0.0127750828940051	0.0229249301861923	0.0131067756749485	0.00543707762862049	0.010581283737838	0.00149217197185332	0.000172104904544482	0.180996226410522	0.0162166682452832	0.0279743413662027	0.0056153643834566	0.145839133494114	0.0162883606574476	0.00368973814671465	0.00504106868079383	0.00310979818687933	0.0131506049890344	0.0977389760390957	0.0010830151502346	0.030477450277241	0.0114197780214841	0.00079165498867708	0.010829515635448	0.000861671207767224	0.00128203050567571	0.0204464951082466	0.000455484061232718	0.000381378521780472	0.00112317962846145	0.038480190644305	0.000768023120588317	0.000702807266040886	0.000442602642139282	0.000402246717702742	0.000681418918954783	0.000117493525554779	0.00033708073156115	6.067762158632e-05	0.00995717898734378	0.00962004766107624	0.000152084320166727	0.000337131326267533	0.00962004766107624	0.000175701816510221
"Stillingia_lineata"	0.0127686869306716	0.0335903486252246	0.0406660147526334	0.0544548551267232	0.00527699769639608	0.0210890734503944	1.07031349739342	0.0216362670543193	0.0182356580588314	0.0265516720259293	0.0197161448895983	0.00810674291407731	0.000813461252391302	0.000113913162721503	0.367687550308872	0.0103252157373553	0.0203200053628746	0.0178508035969293	0.00978674273469867	0.00804217128179173	0.0046922324714577	0.0751867892662924	0.0940466376071449	0.00289457042826404	0.00332475197433768	0.00118336152314011	0.00211277086727769	0.00309128458739255	0.000958001766158646	0.0015797811553127	0.0010087394900577	0.00205929874645926	0.0211820370441188	0.000375963626321355	0.000444517127255545	0.00113871733924979	0.000739967489487523	0.000933987535486629	0.000893758565991942	0.0105815527473873	0.00104494567856458	0.00101061849041151	0.000125183205202663	0.000416409280477992	5.59668804077421e-05	0.000453163314413519	0.000184991872371881	0.000257574607789515	0.000268171442041638	0.000184991872371881	0.000223439641497986
"Homalanthus_populifolius"	0.0556521118842105	0.0646459025718362	0.0240396158694094	0.0312939864490612	0.00689724554712331	0.0173376124990069	0.0273029084256886	1.05631713715137	0.0163326440125536	0.0162545455898261	0.00868303127209713	0.0063843427834504	0.00188475167483342	0.000307497602869535	0.276892401331864	0.0260834920813414	0.0256088579725195	0.22266367833966	0.00750193142866193	0.0064296591037232	0.0027738018310857	0.00456545894717621	0.00388308290168377	0.0151093408671238	0.00263765843019133	0.00202936922352844	0.0139676646596359	0.00189601870652995	0.00214839991289672	0.0140045062905224	0.00168922830381017	0.0137553099758598	0.0014412845508439	0.000485476740511538	0.00126174224434019	0.000914145092355472	0.00060833728066691	0.000770961093493981	0.000528343205921085	0.00071035334763371	0.000493878771150985	0.000601058100017845	0.00054560894004128	0.000801395486427721	0.000220306847039118	0.000392270261527809	0.000152084320166727	0.0125752040137067	0.000240185941361082	0.000152084320166727	0.000132085801480271
"Erythroxylum_macrocarpum"	0.0239088372672602	0.0412494070986817	0.0413306642051539	0.0446198356670213	0.0100448008615405	0.0384329711944988	0.0284261728564136	0.0201756190743309	1.04069234770374	0.0181655368893391	0.013218009673335	0.00959136785238453	0.00315250141531325	0.000325261574321738	0.305465568347947	0.0305415912555201	0.0417874804231793	0.00906027272082087	0.0117859173673274	0.0678765472206737	0.00476892279290237	0.00572625498934556	0.00492587679384771	0.0336248106069499	0.0499654856401877	0.00174238248040406	0.0027153807119693	0.00256715828844169	0.00125711293805988	0.0167480686281993	0.00121899498447746	0.0168546437151761	0.00194027425256049	0.000818185576938013	0.000653438011385257	0.00126421697415813	0.00134852530507013	0.0159102123047549	0.000908366246267119	0.000649063845319055	0.000777841964622407	0.000812254532931426	0.000234400365365296	0.000511356286347294	0.000118791151911983	0.0156414305572049	0.000337131326267534	0.000240185941361082	0.0153042992309373	0.000337131326267534	0.00022709156156678
"Dodonaea_viscosa"	0.0133760971121032	0.0348710463650507	0.0403272808376856	0.0639362832871298	0.00448824437809019	0.0249028737824022	0.0469079539124751	0.0227563638257565	0.0205876084745843	1.04700914230714	0.00886988259249549	0.0043460114451813	0.000844043169998291	0.000110501843239627	0.41826156969017	0.00993244926140474	0.0270073286326596	0.0085596640921945	0.0111534154267162	0.00860707454666662	0.00465314778896372	0.041799964612566	0.00601458923797999	0.00241484918852218	0.00375747485538176	0.00121803160893396	0.00182687969815991	0.0712715327222833	0.000995709604462	0.00144481020911355	0.00109484277284173	0.00165169461675726	0.0018376116651198	0.000379836560515809	0.000463041408468737	0.000937185578567083	0.000873785044996568	0.000645629626734721	0.000886313864564519	0.017936392974545	0.000591156907495108	0.0180763908587314	0.000131138206981404	0.000432285698740298	5.75254660654214e-05	0.000521205209404793	0.000218446261249142	0.000270909093163768	0.000302758948155651	0.000218446261249142	0.00022157846614113
